id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2498106443,459,1,1,0,7,bwt8yfk8rkcwiwyr0mopd7wqd,0,27.5,17,2023-01-16T21:15:14.098Z,2023-01-18T23:40:50Z,3981802247,212,13.6,3981802249,213,5.7,3984042535,178,,3981802243,140,38.1,3981802245,141,5.5,3981802241,56,Back,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096687,4,43,1,0,8,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-01-16T21:15:15.321Z,2023-01-16T22:05:35Z,3981754333,213,5.2,3981754321,56,Back,3981754327,141,4.2,3981802123,144,1,3981754329,212,12.0,3981754323,140,33.4,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096713,8,1,1,0,8,8gvg1ranyf93hprfkwx3ofl2y,1,62.2,93.2,2023-01-16T21:15:15.960Z,2023-01-18T22:21:22Z,3984042979,178,,3981754421,141,93.9,3981754425,213,0.1,3981754417,56,Left,3981754423,212,7.4,3981754419,140,69.2,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096709,7,43,1,0,9,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2023-01-16T21:15:16.431Z,2023-01-16T22:06:50Z,3981754405,141,93.6,3981754401,56,Left,3981802225,144,1,3981754407,212,7.7,3981754409,213,2.3,3981754403,140,62.6,,,,,,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096723,9,61,1,0,9,8gvg1ranyf93hprfkwx3ofl2y,1,69.6,93.9,2023-01-16T21:15:16.688Z,2023-01-18T21:05:55Z,3984043773,178,,3981754467,56,Left,,,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096733,10,61,1,0,11,8gvg1ranyf93hprfkwx3ofl2y,0,86.1,89.4,2023-01-16T21:15:18.490Z,2023-01-18T21:05:14Z,3981754495,56,Left,3984045245,178,,,,,,,,,,,,,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096727,5,61,1,0,13,bwt8yfk8rkcwiwyr0mopd7wqd,0,12.8,10.2,2023-01-16T21:15:20.282Z,2023-01-18T21:05:27Z,3984045713,389,,3981754485,56,Back,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096751,11,1,1,0,16,8gvg1ranyf93hprfkwx3ofl2y,1,94.6,88.7,2023-01-16T21:15:22.999Z,2023-01-18T23:40:50Z,3981754601,141,49.7,3981754595,155,,3984045951,178,,3981754599,140,91.9,3981754593,2,,3981754597,56,Center,3981754605,213,4.6,3983278427,72,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,1,3983278423,224,3981755167,210,13,3981754603,212,26.7,3981755169,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096755,12,44,1,0,17,8gvg1ranyf93hprfkwx3ofl2y,1,92.1,49,2023-01-16T21:15:24.531Z,2023-01-18T23:40:50Z,3981754613,286,,3981754611,56,Center,3981754663,233,6,,,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096757,6,44,1,0,17,bwt8yfk8rkcwiwyr0mopd7wqd,0,7.9,51,2023-01-16T21:15:24.532Z,2023-01-18T21:06:05Z,3981754619,285,,3981754673,233,12,3981754617,56,Back,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096761,13,13,1,0,17,8gvg1ranyf93hprfkwx3ofl2y,1,93.6,47.2,2023-01-16T21:15:24.636Z,2023-01-18T23:40:51Z,3981757187,153,,3981755177,55,11,3981755197,147,60.3,3981757185,73,,3981755183,102,95.0,3981755175,154,,3981754637,17,,3983279539,214,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,3981755201,230,3981754635,22,,3981757181,233,7,3981755193,146,96.5,95.2,3981755173,29,3981755185,103,6.9,3981755011,15,3981755203,231,53.4,3984047051,388,3981754639,56,Center,3981755015,328,,,,,,,,,,
2498096779,9,49,1,0,18,bwt8yfk8rkcwiwyr0mopd7wqd,1,10.3,36.1,2023-01-16T21:15:25.515Z,2023-01-18T21:06:16Z,,,,,,,,,,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096777,8,1,1,0,19,bwt8yfk8rkcwiwyr0mopd7wqd,1,5.3,43.3,2023-01-16T21:15:26.706Z,2023-01-18T21:06:24Z,3981754747,213,5.6,3981754739,56,Back,3981754743,141,8.9,3981754745,212,35.6,3981754741,140,30.9,3984047457,178,,3981802195,1,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096765,7,43,1,0,20,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-01-16T21:15:27.090Z,2023-01-16T21:17:03Z,3981755075,233,13,3981754679,56,Back,3981754677,94,0,3981756953,144,10,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096781,10,1,1,0,23,bwt8yfk8rkcwiwyr0mopd7wqd,0,34.9,15.5,2023-01-16T21:15:30.564Z,2023-01-18T21:06:34Z,3981754757,212,33.2,3981754759,213,0.9,3984047783,178,,3981754753,140,54.5,3981754755,141,53.8,3981754761,1,,3981754751,56,Center,3981754749,155,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096787,14,1,1,0,25,8gvg1ranyf93hprfkwx3ofl2y,0,43.6,46.1,2023-01-16T21:15:32.963Z,2023-01-18T21:06:41Z,3981754783,140,53.7,3981754789,213,5.9,3981754787,212,11.4,3984048009,178,,3981754781,56,Center,3981754779,3,,3981754785,141,39.8,,,,cypipec6wd6cpgcspxjwvdadx,Jorge Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096805,11,1,1,0,28,bwt8yfk8rkcwiwyr0mopd7wqd,1,46.9,55.3,2023-01-16T21:15:35.097Z,2023-01-18T21:06:51Z,3984048217,178,,3981754877,56,Left,3981754879,140,57.6,3981754885,212,20.2,3981754881,141,79.9,3981754889,213,1.0,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096823,12,1,1,0,32,bwt8yfk8rkcwiwyr0mopd7wqd,1,56.6,83.4,2023-01-16T21:15:39.127Z,2023-01-18T21:06:58Z,3981754959,212,7.7,3981754953,56,Left,3981754957,141,93.4,3984048429,178,,3981754955,140,60.1,3981754961,213,1.1,,,,,,,es6pjawg9rq2io8hjxf0rqaxh,A. Alipourghara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096849,13,1,1,0,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,56.7,94,2023-01-16T21:15:40.251Z,2023-01-18T21:07:59Z,3981755107,212,13.9,3981755109,213,4.0,3981755103,140,48.4,3981755101,56,Back,3981755105,141,78.1,3984050479,178,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096863,14,1,1,0,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,49,82.7,2023-01-16T21:15:43.077Z,2023-01-18T21:08:08Z,3984050807,178,,3981755141,56,Back,3981755145,141,92.0,3981755143,140,48.4,3981755149,213,1.7,3981755147,212,6.4,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096873,15,1,1,0,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,47.8,92.3,2023-01-16T21:15:44.102Z,2023-01-18T21:08:13Z,3981755219,140,45.2,3981755217,56,Back,3981755223,212,9.0,3981755221,141,79.7,3981755225,213,4.4,3984050945,178,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096889,16,1,1,0,38,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.2,79.7,2023-01-16T21:15:45.053Z,2023-01-18T21:08:20Z,3981755277,213,3.5,3981755273,141,71.2,3984051189,178,,3981755275,212,18.4,3981755271,140,28.6,3981755269,56,Back,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096907,17,1,1,0,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,28.8,57.7,2023-01-16T21:15:48.895Z,2023-01-18T21:08:27Z,3981755357,141,36.7,3981755353,56,Back,3981755359,212,14.4,3984051399,178,,3981755355,140,26.8,3981755361,213,4.6,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096937,18,1,1,0,45,bwt8yfk8rkcwiwyr0mopd7wqd,1,28.2,32.5,2023-01-16T21:15:52.248Z,2023-01-18T21:08:35Z,3981755479,213,5.0,3981755473,140,33.3,3981755477,212,16.9,3984051591,178,,3981755471,56,Back,3981755475,141,8.9,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096963,19,1,1,0,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.6,16.2,2023-01-16T21:15:56.834Z,2023-01-18T21:09:23Z,3984053053,178,,3981755573,212,8.0,3981755571,141,27.0,3981755575,213,2.0,3981755567,56,Back,3981755569,140,30.5,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096971,20,1,1,0,52,bwt8yfk8rkcwiwyr0mopd7wqd,1,35.8,30.3,2023-01-16T21:15:59.950Z,2023-01-18T21:09:29Z,3984053367,178,,3981755607,140,54.9,3981755609,141,46.4,3981755611,212,22.8,3981755605,56,Center,3981755613,213,0.5,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498096999,21,1,1,0,53,bwt8yfk8rkcwiwyr0mopd7wqd,1,55,46.4,2023-01-16T21:16:00.745Z,2023-01-18T21:09:36Z,3981755757,56,Back,3981755763,212,9.8,3981755759,140,47.1,3981755765,213,2.6,3981755761,141,54.2,3984053599,178,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097013,22,1,1,0,59,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.9,50.2,2023-01-16T21:16:06.414Z,2023-01-18T21:09:50Z,3981755819,141,37.8,3984054083,178,,3981755823,213,4.5,3981755817,140,44.0,3981755821,212,8.7,3981755815,56,Back,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097023,23,1,1,1,1,bwt8yfk8rkcwiwyr0mopd7wqd,1,44.2,35.4,2023-01-16T21:16:08.878Z,2023-01-18T21:09:55Z,3981755863,140,47.5,3981755869,213,4.9,3981755867,212,17.1,3984054189,178,,3981755861,56,Back,3981755865,141,10.8,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097031,24,1,1,1,4,bwt8yfk8rkcwiwyr0mopd7wqd,1,52.5,8.6,2023-01-16T21:16:11.519Z,2023-01-18T21:10:04Z,3981755893,56,Right,3981755899,212,7.4,3984054335,178,,3981755897,141,6.2,3981755895,140,59.4,3981755901,213,6.1,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097033,25,61,1,1,5,bwt8yfk8rkcwiwyr0mopd7wqd,0,59.4,6.2,2023-01-16T21:16:12.472Z,2023-01-18T21:10:10Z,3981755905,56,Right,3984054571,178,,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097039,15,1,1,1,6,8gvg1ranyf93hprfkwx3ofl2y,0,46.9,93.3,2023-01-16T21:16:13.577Z,2023-01-18T21:10:18Z,3981755935,1,,3981755989,233,26,3981755925,56,Back,3981755987,236,,3981755923,157,,3981755929,141,94.5,3981755993,286,,3981755933,213,2.8,7jqin4ptb8of32u4e646mxwtm,André Silva,,3981755927,140,3984054753,178,,3981755931,212,2.4,,,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097043,26,74,1,1,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,58.5,7.5,2023-01-16T21:16:13.585Z,2023-01-18T21:10:25Z,3981755949,285,,3984055033,178,,3981755995,233,15,3981755947,56,Right,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097061,27,1,1,1,9,bwt8yfk8rkcwiwyr0mopd7wqd,1,36.4,12.4,2023-01-16T21:16:16.136Z,2023-01-18T21:10:35Z,3981756073,212,6.3,3984055489,178,,3981756067,56,Back,3981756075,213,5.4,3981756071,141,5.3,3981756069,140,40.3,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097093,28,1,1,1,10,bwt8yfk8rkcwiwyr0mopd7wqd,1,40.1,5.3,2023-01-16T21:16:17.141Z,2023-01-18T21:10:42Z,3981756219,140,12.9,3981756227,1,,3981756223,212,39.2,3981756217,56,Back,3981756225,213,2.4,3981756221,141,44.7,3984055747,178,,3981802395,155,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097111,29,1,1,1,16,bwt8yfk8rkcwiwyr0mopd7wqd,1,13.7,48.2,2023-01-16T21:16:23.055Z,2023-01-18T21:10:49Z,3984056013,178,,3981756325,140,23.5,3981756331,213,0.9,3981756327,141,68.1,3981756323,56,Back,3981756329,212,17.0,,,,,,,30bhky4x90yqfyzhsawfz6pcl,S. Kritsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097123,30,1,1,1,20,bwt8yfk8rkcwiwyr0mopd7wqd,1,28.3,74.6,2023-01-16T21:16:27.750Z,2023-01-18T21:10:54Z,3981756393,212,12.1,3984056215,178,,3981756387,56,Back,3981756391,141,91.2,3981756389,140,32.4,3981756395,213,1.2,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097153,31,1,1,1,23,bwt8yfk8rkcwiwyr0mopd7wqd,1,32,90.7,2023-01-16T21:16:29.989Z,2023-01-18T21:10:59Z,3981756531,213,4.6,3981756525,140,30.3,3981756529,212,12.8,3981756523,56,Back,3984056397,178,,3981756527,141,72.1,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097163,32,1,1,1,29,bwt8yfk8rkcwiwyr0mopd7wqd,1,37,68.1,2023-01-16T21:16:36.767Z,2023-01-18T21:11:11Z,3981756581,140,45.0,3981756587,213,6.1,3984056815,178,,3981756585,212,8.5,3981756579,56,Back,3981756583,141,66.1,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097169,33,1,1,1,30,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.2,66.4,2023-01-16T21:16:37.538Z,2023-01-18T21:11:18Z,3981756615,140,45.4,3984057019,178,,3981756621,213,1.6,3981756617,141,88.7,3981756613,56,Back,3981756619,212,15.2,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498097181,34,1,1,1,32,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.4,89,2023-01-16T21:16:39.782Z,2023-01-18T21:11:26Z,3984057309,178,,3981756703,141,80.1,3981756707,213,5.9,3981756699,56,Left,3981756705,212,17.9,3981756701,140,61.4,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
