id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2478371611,239,6,1,25,39,c8llrezkm3b3op4afrou6b487,1,80.2,62.6,2022-10-28T19:25:38.737Z,2022-10-29T05:38:37Z,3877813565,233,249,3877813269,56,Center,3877813271,73,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478371661,249,6,1,25,39,50x1m4u58lffhq6v6ga1hbxmy,0,19.8,37.4,2022-10-28T19:25:38.737Z,2022-10-29T05:38:37Z,3877813503,73,,3877813587,233,239,3877813499,56,Back,,,,,,,,,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478372611,240,27,1,26,1,c8llrezkm3b3op4afrou6b487,1,0,0,2022-10-28T19:26:00.694Z,2022-10-29T05:40:08Z,3877819031,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478372043,250,27,1,26,1,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-10-28T19:26:00.694Z,2022-10-29T05:40:09Z,3877815699,41,Injury,3877815701,53,22dchchxwrsty67ultrs61qz9,3877819011,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478372913,241,28,1,26,52,c8llrezkm3b3op4afrou6b487,1,0,0,2022-10-28T19:26:52.331Z,2022-10-29T05:40:16Z,3877820623,233,251,3877820459,55,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478372789,251,28,1,26,52,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-10-28T19:26:52.331Z,2022-10-29T05:40:16Z,3877820619,233,241,3877819785,55,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478372995,252,18,1,26,56,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-10-28T19:26:56.480Z,2022-10-29T05:40:30Z,3877821019,55,253,3877820949,41,,3877820953,59,15,3877820951,44,Defender,,,,,,,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373003,253,19,1,26,56,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-10-28T19:26:56.481Z,2022-10-29T05:40:31Z,3877820987,41,,3877820991,145,2,3877820995,292,3,3877820999,44,Defender,3877820993,59,20,3877821001,55,252,3877820997,293,2,,,,9n447dc5s8na89g3ovx9zvbv9,G. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373131,242,1,1,27,22,c8llrezkm3b3op4afrou6b487,0,99.5,99.5,2022-10-28T19:27:21.877Z,2022-10-29T05:40:39Z,3877821637,155,,3877821643,140,89.9,3877821651,1,,3878287481,178,,3877821641,56,Center,3877821645,141,53.0,3877821639,223,,3878200081,20,,7xmaybxu4zd5k338bi3drkxcl,Darder,3877821649,213,3877821647,212,33.2,4.4,,3877821633,2,3877821635,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373137,254,44,1,27,23,50x1m4u58lffhq6v6ga1hbxmy,1,9.6,47.4,2022-10-28T19:27:23.453Z,2022-10-29T06:56:03Z,3877821695,233,243,3877821669,56,Back,3877821671,285,,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373135,243,44,1,27,23,c8llrezkm3b3op4afrou6b487,0,90.4,52.6,2022-10-28T19:27:23.454Z,2022-10-29T05:40:49Z,3877821663,286,,3877821661,56,Center,3877821735,233,254,,,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373147,255,12,1,27,23,50x1m4u58lffhq6v6ga1hbxmy,1,9,47.8,2022-10-28T19:27:23.502Z,2022-10-29T06:56:03Z,3877821727,212,23.4,3877821767,15,,3878287775,388,,3877821723,140,20.8,3877821725,141,18.6,3877821721,56,Back,3877821729,213,5.3,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373175,244,1,1,27,26,c8llrezkm3b3op4afrou6b487,0,75.5,85.6,2022-10-28T19:27:25.761Z,2022-10-29T05:41:04Z,3877821867,141,52.2,3877821871,213,5.0,3878287871,388,,3877821863,56,Center,3877821861,3,,3877821865,140,81.4,3877821869,212,23.5,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373191,256,49,1,27,27,50x1m4u58lffhq6v6ga1hbxmy,1,18.9,51.3,2022-10-28T19:27:27.224Z,2022-10-29T05:41:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373291,258,4,1,27,29,50x1m4u58lffhq6v6ga1hbxmy,1,27.4,49.6,2022-10-28T19:27:29.521Z,2022-10-29T05:41:26Z,3877822623,13,,3877822627,152,,3877822631,285,,3877822649,233,245,3877822625,56,Back,3877837155,295,,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373275,245,4,1,27,29,c8llrezkm3b3op4afrou6b487,0,72.6,50.4,2022-10-28T19:27:29.522Z,2022-10-29T05:41:26Z,3877822503,56,Center,3877822683,233,258,3877822501,295,,3877822505,152,,3878288191,178,,3877822507,286,,3877822499,13,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373213,257,43,1,27,32,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-10-28T19:27:32.116Z,2022-10-28T19:43:17Z,3877890807,144,61,3877822117,56,Back,,,,,,,,,,,,,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373423,259,1,1,27,42,50x1m4u58lffhq6v6ga1hbxmy,1,32.6,45.6,2022-10-28T19:27:41.704Z,2022-10-29T05:41:44Z,3877823263,141,69.7,3878200427,189,,3877823257,152,,3877823261,140,31.3,3877823265,212,16.4,3877823267,213,1.7,3877823259,56,Back,3877823255,5,,baax58gbtxlbuj3duulpms4q1,I. Baba,3878288425,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373433,260,1,1,27,43,50x1m4u58lffhq6v6ga1hbxmy,1,29.8,73,2022-10-28T19:27:42.851Z,2022-10-29T05:41:56Z,3877823335,213,0.6,3877823331,141,85.5,3877823329,140,41.6,3878288597,178,,3877823333,212,15.0,3877823327,56,Back,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373449,261,1,1,27,45,50x1m4u58lffhq6v6ga1hbxmy,1,39.2,80.6,2022-10-28T19:27:45.102Z,2022-10-29T05:42:05Z,3878288693,178,,3877823413,212,11.5,3877823407,56,Back,3877823409,140,38.9,3877823415,213,4.7,3877823411,141,63.7,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373535,262,1,1,27,47,50x1m4u58lffhq6v6ga1hbxmy,1,40,61.8,2022-10-28T19:27:47.549Z,2022-10-29T05:42:22Z,3878288941,178,,3877823847,56,Back,3877823851,141,18.9,3877823855,213,4.7,3877823849,140,40.1,3877823853,212,29.2,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373557,263,1,1,27,54,50x1m4u58lffhq6v6ga1hbxmy,1,59.2,13.4,2022-10-28T19:27:53.922Z,2022-10-29T05:42:26Z,3877823993,140,61.2,3877823997,212,8.3,3878289021,178,,3877823995,141,1.6,3877823991,56,Right,3877823999,213,5.0,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373601,264,1,1,27,56,50x1m4u58lffhq6v6ga1hbxmy,1,61.2,1.6,2022-10-28T19:27:55.617Z,2022-10-29T05:42:34Z,3877824257,213,3.1,3877824249,56,Back,3877824253,141,4.0,3877824255,212,23.7,3877824251,140,38.7,3878289181,178,,,,,,,,9n447dc5s8na89g3ovx9zvbv9,G. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373637,265,1,1,27,58,50x1m4u58lffhq6v6ga1hbxmy,1,39.2,4,2022-10-28T19:27:57.986Z,2022-10-29T05:42:37Z,3877824433,140,27.8,3878289223,178,,3877824439,213,2.2,3877824435,141,26.2,3877824431,56,Back,3877824437,212,19.3,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373697,266,1,1,28,0,50x1m4u58lffhq6v6ga1hbxmy,1,27.8,26.4,2022-10-28T19:28:00.451Z,2022-10-29T05:42:41Z,3877824761,140,15.1,3877824765,212,23.3,3877824763,141,54.5,3878289301,178,,3877824759,56,Back,3877824767,213,2.2,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373723,267,1,1,28,3,50x1m4u58lffhq6v6ga1hbxmy,1,15.1,54.5,2022-10-28T19:28:03.339Z,2022-10-29T05:42:44Z,3877824891,140,22.1,3877824895,212,17.7,3878289429,178,,3877824893,141,78.1,3877824889,56,Back,3877824897,213,1.1,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373813,268,1,1,28,6,50x1m4u58lffhq6v6ga1hbxmy,1,24.2,83.3,2022-10-28T19:28:05.979Z,2022-10-29T05:42:47Z,3878289467,178,,3877825321,212,10.9,3877825315,56,Back,3877825319,141,80.5,3877825323,213,6.1,3877825317,140,34.4,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373909,269,1,1,28,10,50x1m4u58lffhq6v6ga1hbxmy,1,34,59.3,2022-10-28T19:28:09.612Z,2022-10-29T05:42:50Z,3877825897,140,35.9,3877825903,213,4.8,3877825901,212,25.4,3878289507,178,,3877825899,141,22.1,3877825895,56,Back,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373941,270,1,1,28,15,50x1m4u58lffhq6v6ga1hbxmy,1,47.3,33.6,2022-10-28T19:28:15.033Z,2022-10-29T05:42:56Z,3877826085,56,Center,3877826089,141,38.3,3878289597,178,,3877826093,213,0.2,3877826091,212,14.7,3877826087,140,61.0,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374919,291,1,1,28,16,50x1m4u58lffhq6v6ga1hbxmy,0,58.4,40.9,2022-10-28T19:28:15.730Z,2022-10-29T05:43:01Z,3877831559,140,57.7,3877832245,155,,3878289683,178,,3877831563,212,8.3,3877831565,213,4.6,3877831561,141,28.8,3877831557,56,Center,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478373935,246,61,1,28,16,c8llrezkm3b3op4afrou6b487,1,42.5,71.6,2022-10-28T19:28:15.995Z,2022-10-29T05:43:10Z,3878289845,178,,3877826053,56,Back,,,,,,,,,,,,,,,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374035,271,1,1,28,19,50x1m4u58lffhq6v6ga1hbxmy,1,43,11.4,2022-10-28T19:28:19.553Z,2022-10-29T05:43:18Z,3877826601,140,59.5,3877826605,212,18.0,3877826603,141,4.0,3877826917,189,,3877826607,213,6.0,3878289967,178,,3877826599,56,Right,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478442957,858,1,1,28,24,50x1m4u58lffhq6v6ga1hbxmy,1,65.3,8.9,2022-10-28T19:28:23.815Z,2022-10-29T05:43:26Z,3878290115,178,,3878201311,140,52.2,3878201315,212,15.6,3878201309,56,Right,3878201317,213,2.7,3878201307,189,,3878201313,141,19.6,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374051,272,1,1,28,25,50x1m4u58lffhq6v6ga1hbxmy,1,49.1,23.3,2022-10-28T19:28:24.958Z,2022-10-29T05:43:38Z,3877826697,56,Back,3877826703,212,13.6,3877826699,140,39.5,3877826705,213,3.9,3878290265,178,,3877826701,141,9.9,,,,,,,baax58gbtxlbuj3duulpms4q1,I. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374091,273,1,1,28,26,50x1m4u58lffhq6v6ga1hbxmy,1,34.8,7,2022-10-28T19:28:26.195Z,2022-10-29T05:43:44Z,3877826899,56,Back,3877826907,213,1.7,3877826905,212,19.9,3877826901,140,32.1,3878290317,178,,3877826903,141,36.0,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374147,274,1,1,28,31,50x1m4u58lffhq6v6ga1hbxmy,1,36,49.1,2022-10-28T19:28:31.036Z,2022-10-29T05:43:47Z,3877827191,56,Back,3877827195,141,78.8,3877827199,213,1.4,3878290375,178,,3877827193,140,39.4,3877827197,212,20.5,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374159,275,1,1,28,33,50x1m4u58lffhq6v6ga1hbxmy,1,39.4,78.8,2022-10-28T19:28:32.996Z,2022-10-29T05:43:51Z,3877827289,140,59.1,3877827287,56,Center,3877827291,141,78.2,3877827295,213,6.3,3878290439,178,,3877827293,212,20.7,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374173,276,1,1,28,36,50x1m4u58lffhq6v6ga1hbxmy,1,59.2,79.1,2022-10-28T19:28:35.695Z,2022-10-29T05:43:54Z,3877827367,212,11.5,3877827363,140,60.2,3877827369,213,1.5,3877827365,141,96.0,3877827361,56,Left,3878290525,178,,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374197,277,1,1,28,38,50x1m4u58lffhq6v6ga1hbxmy,1,58.6,91.1,2022-10-28T19:28:38.122Z,2022-10-29T05:44:00Z,3877827489,212,14.4,3877827485,140,44.9,3878290661,178,,3877827483,56,Back,3877827491,213,3.1,3877827487,141,91.1,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374215,278,1,1,28,40,50x1m4u58lffhq6v6ga1hbxmy,1,45.5,89.7,2022-10-28T19:28:40.139Z,2022-10-29T05:44:03Z,3877827631,212,17.7,3877827625,56,Center,3877827629,141,66.1,3877827633,213,5.1,3878290701,178,,3877827627,140,52.6,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374243,279,1,1,28,43,50x1m4u58lffhq6v6ga1hbxmy,1,46.9,65.8,2022-10-28T19:28:42.644Z,2022-10-29T05:44:05Z,3878290787,178,,3877827761,140,43.8,3877827765,212,22.9,3877827767,213,4.6,3877827759,56,Back,3877827763,141,32.5,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374331,280,1,1,28,46,50x1m4u58lffhq6v6ga1hbxmy,1,44.6,29.1,2022-10-28T19:28:45.628Z,2022-10-29T05:44:08Z,3877828283,56,Right,3877828289,212,23.2,3877828285,140,58.0,3877828287,141,2.0,3878290865,178,,3877828291,213,5.4,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374349,281,1,1,28,52,50x1m4u58lffhq6v6ga1hbxmy,1,58.8,2.8,2022-10-28T19:28:51.873Z,2022-10-29T05:44:15Z,3877828383,56,Center,3877828389,212,24.1,3877828385,140,61.5,3878291001,178,,3877828387,141,38.0,3877828391,213,1.5,3877828615,189,,,,,9n447dc5s8na89g3ovx9zvbv9,G. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374357,282,1,1,28,53,50x1m4u58lffhq6v6ga1hbxmy,0,61,37.7,2022-10-28T19:28:53.092Z,2022-10-29T05:44:43Z,3877828439,213,0.1,3877828435,141,39.0,3877828431,56,Center,3878291433,178,,3877828437,212,8.2,3877828433,140,68.8,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374367,247,49,1,28,55,c8llrezkm3b3op4afrou6b487,1,30.1,60.6,2022-10-28T19:28:54.663Z,2022-10-29T05:44:48Z,,,,,,,,,,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374381,248,1,1,28,55,c8llrezkm3b3op4afrou6b487,1,30.1,59.6,2022-10-28T19:28:54.724Z,2022-10-29T05:44:52Z,3877828599,212,6.6,3877828595,140,36.3,3877828593,56,Back,3878291633,178,,3877828597,141,61.0,3877828601,213,0.1,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374393,249,1,1,28,56,c8llrezkm3b3op4afrou6b487,0,37.6,55.6,2022-10-28T19:28:55.775Z,2022-10-29T05:44:57Z,3878291711,178,,3877828647,141,39.4,3877828653,213,5.5,3877828641,56,Back,3877828643,140,47.8,3877828651,212,15.4,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374407,283,49,1,28,57,50x1m4u58lffhq6v6ga1hbxmy,1,54.5,58.8,2022-10-28T19:28:57.513Z,2022-10-29T05:45:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374481,284,1,1,28,57,50x1m4u58lffhq6v6ga1hbxmy,1,54.5,58.8,2022-10-28T19:28:57.547Z,2022-10-29T05:45:05Z,3877829127,213,0.5,3878291819,178,,3877829123,141,83.3,3877829129,1,,3877829119,56,Left,3877829121,140,82.6,3877829125,212,33.9,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374519,285,1,1,29,4,50x1m4u58lffhq6v6ga1hbxmy,1,89.3,66.6,2022-10-28T19:29:04.227Z,2022-10-29T05:45:16Z,3878291917,178,,3877829369,140,84.9,3877829367,56,Center,3877829365,155,,3877834355,154,,3877834351,210,13,3877829371,141,41.7,3877829375,213,4.4,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,3877829373,212,,,,17.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374525,286,13,1,29,6,50x1m4u58lffhq6v6ga1hbxmy,1,85.2,41.2,2022-10-28T19:29:05.748Z,2022-10-29T05:45:16Z,3877834421,328,,3877834425,146,88.9,3877834401,72,,3877834405,29,,3877829389,17,,3877834431,231,49.1,3877834409,55,285,3877834415,103,9.7,9n447dc5s8na89g3ovx9zvbv9,G. González,3877834429,230,3878291977,178,,98.9,,3877834417,108,3877829391,56,Center,3877834423,153,3877834403,73,3877834407,154,,,,3877834427,147,49.8,3877829387,22,3877834413,102,69.4,,,,,,,,,,,,,
2478374785,290,61,1,29,6,50x1m4u58lffhq6v6ga1hbxmy,1,88.9,52,2022-10-28T19:29:06.111Z,2022-10-29T05:45:23Z,3877830811,56,Center,3878292099,178,,,,,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374547,287,1,1,29,7,50x1m4u58lffhq6v6ga1hbxmy,0,79.8,64.3,2022-10-28T19:29:07.581Z,2022-10-29T05:45:27Z,3877829547,140,86.4,3877829549,141,56.0,3878292153,388,,3877829545,56,Center,3877829553,213,5.6,3877829551,212,8.9,3877829543,3,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374561,250,12,1,29,8,c8llrezkm3b3op4afrou6b487,1,13.2,48.2,2022-10-28T19:29:08.382Z,2022-10-29T05:45:31Z,3877829651,213,5.9,3877829685,15,,3877829643,56,Back,3877829645,140,23.5,3877829649,212,11.8,3877829647,141,41.2,3878292215,388,,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374625,288,1,1,29,15,50x1m4u58lffhq6v6ga1hbxmy,0,72.1,79.3,2022-10-28T19:29:14.754Z,2022-10-29T05:45:42Z,3878292455,178,,3877829989,140,78.5,3877829993,212,6.8,3877829995,213,6.2,3877829991,141,78.1,3877829987,56,Center,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374649,251,8,1,29,15,c8llrezkm3b3op4afrou6b487,1,21.4,21.6,2022-10-28T19:29:15.206Z,2022-10-29T05:45:51Z,3877830141,56,Back,3878201695,384,,3878292611,178,,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374683,252,12,1,29,17,c8llrezkm3b3op4afrou6b487,1,13.5,32.9,2022-10-28T19:29:16.616Z,2022-10-29T05:45:56Z,3877830315,213,6.3,3877830309,140,39.9,3877830311,141,32.5,3877830307,56,Back,3877830313,212,27.7,3878292683,178,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374727,254,4,1,29,19,c8llrezkm3b3op4afrou6b487,1,43,31.6,2022-10-28T19:29:19.286Z,2022-10-29T05:46:08Z,3877830677,233,289,3877830517,294,,3877830515,13,,3877830521,152,,3877830519,56,Back,3877830523,286,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374739,289,4,1,29,19,50x1m4u58lffhq6v6ga1hbxmy,0,57,68.4,2022-10-28T19:29:19.287Z,2022-10-29T05:46:07Z,3877830681,233,254,3877830577,294,,3877830575,13,,3877830579,56,Center,3878292945,178,,3877830583,285,,3877830581,152,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478374689,253,43,1,29,20,c8llrezkm3b3op4afrou6b487,1,0,0,2022-10-28T19:29:20.218Z,2022-10-28T19:29:24Z,3877830327,285,0,3877830689,144,44,3877830325,56,Back,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375361,255,1,1,30,13,c8llrezkm3b3op4afrou6b487,1,42.9,28.6,2022-10-28T19:30:13.343Z,2022-10-29T05:09:59Z,3877834237,141,24.3,3877834241,213,4.8,3878260399,178,,3877834233,56,Back,3877834231,152,,3877834235,140,43.1,3877834229,5,,3877834239,212,2.9,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375383,256,1,1,30,16,c8llrezkm3b3op4afrou6b487,1,43.5,26.3,2022-10-28T19:30:16.415Z,2022-10-29T05:10:04Z,3877834375,140,48.1,3877834379,212,15.0,3878260459,178,,3877834381,213,1.2,3877834373,56,Back,3877834377,141,47.2,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478375399,257,1,1,30,18,c8llrezkm3b3op4afrou6b487,1,48.4,45,2022-10-28T19:30:18.454Z,2022-10-29T05:10:08Z,3877834501,212,14.4,3877834505,213,4.0,3878260529,178,,3877834495,140,39.4,3877834499,141,29.0,3877834493,56,Back,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
