id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2473222493,124,5,1,9,11,ah8dala7suqqkj04n2l8xz4zd,0,72.6,-1.7,2022-10-16T19:09:18.068Z,2022-10-17T06:36:47Z,3850597297,233,65,3850596087,347,,3850596085,56,Right,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473222739,66,1,1,9,26,cobffe32r7g4skka9m19qib63,1,27.6,100,2022-10-16T19:09:32.658Z,2022-10-17T06:36:55Z,3850597497,141,84.2,3850597499,212,19.7,3850597491,107,,3850597493,56,Back,3850597495,140,12.7,3850597501,213,3.8,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473222793,67,1,1,9,29,cobffe32r7g4skka9m19qib63,1,12.5,78,2022-10-16T19:09:35.883Z,2022-10-17T06:36:59Z,3850597811,141,38.5,3850597813,212,26.9,3850597809,140,11.0,3850597815,213,4.7,3850597807,56,Back,3851712879,178,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473222831,68,1,1,9,32,cobffe32r7g4skka9m19qib63,1,11.3,36.7,2022-10-16T19:09:39.080Z,2022-10-17T06:37:03Z,3850598031,56,Back,3851713037,178,,3850598037,141,12.5,3850598041,212,18.9,3850598033,140,20.2,3850598047,213,5.2,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473222845,69,1,1,9,35,cobffe32r7g4skka9m19qib63,1,21,12.5,2022-10-16T19:09:41.274Z,2022-10-17T06:37:07Z,3851713143,178,,3850598095,141,24.0,3850598093,140,25.8,3850598091,56,Back,3850598099,213,1.0,3850598097,212,9.3,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473222885,70,1,1,9,35,cobffe32r7g4skka9m19qib63,1,25.8,23.3,2022-10-16T19:09:41.907Z,2022-10-17T06:37:14Z,3851713271,178,,3850598291,141,4.7,3850598295,213,5.4,3850598293,212,16.6,3850598287,56,Back,3850598289,140,36.1,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473222907,71,1,1,9,36,cobffe32r7g4skka9m19qib63,1,36.1,4.7,2022-10-16T19:09:42.930Z,2022-10-17T06:37:20Z,3850598401,140,40.8,3850598407,213,1.0,3851713365,178,,3850598405,212,9.1,3850598403,141,16.0,3850598399,56,Back,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473222931,72,1,1,9,37,cobffe32r7g4skka9m19qib63,1,40.9,17.4,2022-10-16T19:09:43.837Z,2022-10-17T06:37:30Z,3851713501,178,,3850598557,56,Back,3850598559,140,34.5,3850598565,213,2.9,3850598563,212,6.9,3850600039,156,,3850598561,141,19.4,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473222975,73,1,1,9,40,cobffe32r7g4skka9m19qib63,1,47.4,20.9,2022-10-16T19:09:46.561Z,2022-10-17T06:37:36Z,3850598811,213,5.8,3851713593,178,,3850598803,56,Right,3850598805,140,67.8,3850598807,141,5.4,3850598809,212,23.9,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223001,74,1,1,9,45,cobffe32r7g4skka9m19qib63,0,82.1,22.9,2022-10-16T19:09:51.417Z,2022-10-17T06:37:44Z,3851713715,178,,3850598957,140,100.0,3850598959,141,37.5,3850598955,56,Center,3850598963,213,0.4,3850598961,212,23.0,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223031,125,56,1,9,46,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-16T19:09:53.068Z,2022-10-17T06:37:49Z,3850599133,56,Back,,,,,,,,,,,,,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223005,75,5,1,9,47,cobffe32r7g4skka9m19qib63,0,101.6,39,2022-10-16T19:09:54.070Z,2022-10-17T06:37:53Z,3850599285,233,126,3850598975,346,,3850598971,56,Center,,,,,,,,,,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223041,126,5,1,9,47,ah8dala7suqqkj04n2l8xz4zd,1,-1.6,61,2022-10-16T19:09:54.070Z,2022-10-17T06:37:53Z,3850599217,346,,3850599251,233,75,3850599215,56,Back,,,,,,,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223381,127,1,1,10,6,ah8dala7suqqkj04n2l8xz4zd,1,3.7,54.5,2022-10-16T19:10:12.571Z,2022-10-17T06:38:04Z,3850603625,189,,3850601217,140,28.5,3850601223,213,5.4,3850601221,212,41.6,3850601213,124,,3850601225,1,,3850601219,141,6.8,3850601229,237,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,3850601215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223403,128,1,1,10,9,ah8dala7suqqkj04n2l8xz4zd,1,46.5,5.5,2022-10-16T19:10:15.268Z,2022-10-17T06:38:11Z,3850601327,56,Right,3850601329,140,52.5,3850601341,213,1.0,3850601333,141,18.5,3851714213,178,,3850601337,212,10.9,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223425,129,1,1,10,9,ah8dala7suqqkj04n2l8xz4zd,1,49.9,17.9,2022-10-16T19:10:15.915Z,2022-10-17T06:38:16Z,3850601451,56,Back,3850601459,213,3.9,3850601457,212,12.0,3850601455,141,5.6,3850601453,140,41.7,3851714315,178,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223431,130,1,1,10,11,ah8dala7suqqkj04n2l8xz4zd,1,41.7,5.6,2022-10-16T19:10:17.346Z,2022-10-17T06:38:22Z,3850601505,213,2.1,3850601501,212,15.6,3851714369,178,,3850601499,141,25.0,3850601493,56,Back,3850601495,140,33.7,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223511,131,1,1,10,14,ah8dala7suqqkj04n2l8xz4zd,1,33.7,25,2022-10-16T19:10:20.421Z,2022-10-17T06:38:28Z,3851714465,178,,3850601951,213,1.0,3850601949,212,6.9,3850601947,141,33.4,3850601945,140,37.4,3850601943,56,Back,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223533,132,1,1,10,18,ah8dala7suqqkj04n2l8xz4zd,0,44.6,30.4,2022-10-16T19:10:25.139Z,2022-10-17T06:38:33Z,3850602051,213,1.0,3850602047,141,55.2,3850602041,56,Center,3850602049,212,20.3,3850602037,155,,3851714545,178,,3850602045,140,55.3,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223543,76,1,1,10,19,cobffe32r7g4skka9m19qib63,0,47.4,46.4,2022-10-16T19:10:25.932Z,2022-10-17T06:38:43Z,3850602111,213,2.0,3851714735,178,,3850602103,56,Back,3850602105,140,42.4,3850602107,141,64.4,3850602109,212,13.3,3850602099,3,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223591,133,50,1,10,22,ah8dala7suqqkj04n2l8xz4zd,1,61.9,38.6,2022-10-16T19:10:28.481Z,2022-10-17T06:38:59Z,3850607451,233,77,3850602359,56,Center,3850607435,286,,,,,,,,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223755,77,7,1,10,22,cobffe32r7g4skka9m19qib63,0,38.1,61.4,2022-10-16T19:10:28.527Z,2022-10-17T06:39:02Z,3850603315,285,,3850603313,56,Back,3851715003,178,,3851303727,384,,3850607445,233,133,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223661,134,1,1,10,23,ah8dala7suqqkj04n2l8xz4zd,1,58.5,42.5,2022-10-16T19:10:29.600Z,2022-10-17T06:39:08Z,3850602791,56,Back,3850602799,213,3.5,3850602797,212,13.7,3850602795,141,36.1,3850602793,140,46.1,3851715281,178,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223705,135,1,1,10,28,ah8dala7suqqkj04n2l8xz4zd,1,55.5,33.1,2022-10-16T19:10:34.875Z,2022-10-17T06:39:14Z,3850603009,140,56.5,3850603007,56,Right,3850603013,212,18.5,3850603015,213,4.8,3851715373,178,,3850603011,141,5.9,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223727,136,1,1,10,30,ah8dala7suqqkj04n2l8xz4zd,1,56.6,5.9,2022-10-16T19:10:36.955Z,2022-10-17T06:39:18Z,3850603127,56,Right,3851715439,178,,3850603129,140,64.3,3850603131,141,2.2,3850603135,213,6.0,3850603133,212,8.5,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223745,137,1,1,10,31,ah8dala7suqqkj04n2l8xz4zd,1,64.3,2.2,2022-10-16T19:10:37.696Z,2022-10-17T06:39:26Z,3850603261,213,2.9,3850603255,141,5.9,3850603251,140,55.5,3851715573,178,,3850603259,212,9.6,3850603249,56,Right,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223803,138,1,1,10,33,ah8dala7suqqkj04n2l8xz4zd,1,55.5,5.9,2022-10-16T19:10:39.420Z,2022-10-17T06:39:37Z,3850603589,141,28.3,3850603587,140,37.4,3850603585,56,Back,3850603591,212,24.4,3851715675,178,,3850603595,213,2.5,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473223999,139,1,1,10,43,ah8dala7suqqkj04n2l8xz4zd,1,62.6,32.5,2022-10-16T19:10:49.400Z,2022-10-17T06:39:41Z,3851715863,178,,3850604637,212,8.4,3850604639,213,1.0,3850604631,56,Center,3850604633,140,66.7,3850604635,141,43.1,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473506217,1357,83,1,10,44,cobffe32r7g4skka9m19qib63,1,36.3,61.7,2022-10-16T19:10:51.040Z,2022-10-17T10:19:12Z,3852040529,399,202044,,,,,,,,,,,,,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473506245,1358,83,1,10,46,cobffe32r7g4skka9m19qib63,1,37.5,64.5,2022-10-16T19:10:52.506Z,2022-10-17T10:19:09Z,3852040735,399,202044,,,,,,,,,,,,,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224069,140,1,1,10,46,ah8dala7suqqkj04n2l8xz4zd,1,63.4,34.3,2022-10-16T19:10:53.070Z,2022-10-17T06:39:46Z,3851715973,178,,3850605001,212,20.7,3850604997,140,66.1,3850604999,141,4.1,3850604995,56,Right,3850605003,213,4.8,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224083,141,1,1,10,52,ah8dala7suqqkj04n2l8xz4zd,1,63.1,12.4,2022-10-16T19:10:58.563Z,2022-10-17T06:39:52Z,3851716091,178,,3850605095,212,13.2,3850605093,141,28.7,3850605091,140,56.3,3850605097,213,2.1,3850605089,56,Center,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224103,142,1,1,10,53,ah8dala7suqqkj04n2l8xz4zd,1,56.3,28.7,2022-10-16T19:10:59.820Z,2022-10-17T06:39:56Z,3850605241,212,5.2,3850605233,56,Center,3850605245,213,0.8,3850605239,141,34.0,3850605237,140,59.9,3851716145,178,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224139,143,1,1,10,55,ah8dala7suqqkj04n2l8xz4zd,1,57.8,37.6,2022-10-16T19:11:01.725Z,2022-10-17T06:40:03Z,3850605399,56,Center,3850605405,141,42.8,3850605407,212,7.2,3850605409,213,0.5,3850605401,140,63.8,3851716257,178,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224153,144,1,1,10,57,ah8dala7suqqkj04n2l8xz4zd,1,63.8,42.8,2022-10-16T19:11:03.700Z,2022-10-17T06:40:09Z,3850605521,212,2.2,3850605515,56,Center,3850605517,140,65.7,3850605523,213,5.9,3850605519,141,41.5,3851716349,178,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224181,145,1,1,10,59,ah8dala7suqqkj04n2l8xz4zd,1,65.4,44.6,2022-10-16T19:11:05.484Z,2022-10-17T06:40:14Z,3850605703,155,,3850605705,56,Center,3850605707,140,92.6,3850605709,141,70.4,3851716443,178,,3850605711,212,33.5,3850605715,1,,3850605713,213,0.6,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224201,146,1,1,11,2,ah8dala7suqqkj04n2l8xz4zd,0,89.9,69.9,2022-10-16T19:11:08.376Z,2022-10-17T06:40:30Z,3850605837,213,4.7,3850605831,140,89.7,3850605833,141,56.5,3850605835,212,9.1,3851716609,178,,3850605829,56,Center,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224247,78,12,1,11,2,cobffe32r7g4skka9m19qib63,1,9.4,43.5,2022-10-16T19:11:08.775Z,2022-10-17T06:40:26Z,3850606047,56,Back,3850606049,140,14.5,3850606051,141,37.5,3851716681,178,,3850606057,213,5.6,3850606055,212,6.7,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224241,147,15,1,11,5,ah8dala7suqqkj04n2l8xz4zd,1,87.4,52.7,2022-10-16T19:11:11.529Z,2022-10-17T06:40:36Z,3850606725,458,,3850606719,76,,3850606019,22,,3850606729,146,90.6,3851716865,178,,3850606737,231,50,3850606733,147,52.5,3850606723,103,19,9jxofpmrfh2lil77f9xj22kiy,Rodri,3850606021,17,,3850606721,102,52.0,3850606023,56,3850606339,82,,Center,3850606343,233,79,3850606335,20,3850606735,230,98.5,,,,,,,,,,,,,,,,,
2473224253,79,10,1,11,5,cobffe32r7g4skka9m19qib63,1,10.1,46.7,2022-10-16T19:11:11.653Z,2022-10-17T06:40:44Z,3851716985,389,,3850606081,94,,3850606083,56,Back,3851716987,21,,3850606369,233,147,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224281,80,6,1,11,6,cobffe32r7g4skka9m19qib63,0,11.4,47,2022-10-16T19:11:12.819Z,2022-10-17T06:40:46Z,3850606231,73,,3850606289,233,148,3850606229,56,Back,,,,,,,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224271,148,6,1,11,6,ah8dala7suqqkj04n2l8xz4zd,1,88.6,53,2022-10-16T19:11:12.819Z,2022-10-17T06:40:47Z,3850606167,73,,3850606165,56,Center,3850606255,233,80,,,,,,,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224823,149,1,1,11,42,ah8dala7suqqkj04n2l8xz4zd,1,99.5,0.5,2022-10-16T19:11:49.109Z,2022-10-17T06:40:53Z,3850609461,213,1.9,3850609453,56,Center,3850609457,141,36.8,3850609451,223,,3850609449,155,,3850609445,2,,3851305679,72,,3851717153,178,,75079gtd2efpviyo605ozsd79,Sergio Canales,3850609455,140,92.1,3850609459,212,25.9,3850609447,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473226553,164,1,1,11,43,ah8dala7suqqkj04n2l8xz4zd,0,91.2,33.2,2022-10-16T19:11:50.218Z,2022-10-17T06:41:02Z,3850624665,141,35.1,3850624661,140,91.6,3851717317,178,,3850624655,168,,3850624671,212,1.4,3850624673,213,1.3,3850619393,56,Center,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225465,86,61,1,11,44,cobffe32r7g4skka9m19qib63,1,9,66.5,2022-10-16T19:11:50.340Z,2022-10-17T06:41:11Z,3851717489,21,,3851717491,389,,3850612869,56,Back,,,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224851,81,49,1,11,45,cobffe32r7g4skka9m19qib63,1,12.7,68.7,2022-10-16T19:11:52.028Z,2022-10-17T06:41:17Z,,,,,,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473224963,82,1,1,11,52,cobffe32r7g4skka9m19qib63,0,44.2,92.9,2022-10-16T19:11:58.675Z,2022-10-17T06:41:29Z,3850610183,213,5.6,3850610185,1,,3850610181,212,38.8,3851717787,178,,3850610175,56,Center,3850610173,155,,3850610179,141,56.2,3850610177,140,72.5,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225019,150,1,1,11,54,ah8dala7suqqkj04n2l8xz4zd,0,26,36.2,2022-10-16T19:12:00.673Z,2022-10-17T06:41:37Z,3850610475,3,,3850610479,140,9.3,3850610477,56,Back,3851717883,178,,3850610483,212,19.8,3850610485,213,3.6,3850610481,141,22.6,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225077,83,1,1,11,59,cobffe32r7g4skka9m19qib63,1,91.2,75.3,2022-10-16T19:12:05.791Z,2022-10-17T09:47:04Z,3850610801,212,8.8,3850610803,213,4.1,3850616333,154,,3850610797,140,86.1,3850616329,210,15,3850610799,141,65.1,3850610795,56,Center,3851717987,178,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2473444535,1016,67,1,12,0,cobffe32r7g4skka9m19qib63,1,84.4,62.8,2022-10-16T19:12:07.064Z,2022-10-17T09:47:03Z,3851779977,233,1376,,,,,,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473444529,1376,67,1,12,0,ah8dala7suqqkj04n2l8xz4zd,0,15.6,37.2,2022-10-16T19:12:07.065Z,2022-10-17T07:20:17Z,3851779985,233,1016,,,,,,,,,,,,,,,,,,,,,,1myo59ub6qouwvxpb699shhw5,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225087,84,15,1,12,0,cobffe32r7g4skka9m19qib63,1,86.1,65.1,2022-10-16T19:12:07.104Z,2022-10-17T09:47:04Z,3850752213,23,,3850616399,146,87.7,3850616407,231,51.1,3850616387,55,83,3851718131,178,,3850616397,328,,3850616479,233,151,3850616385,154,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,3850616403,230,98.2,3850616401,147,63.4,3850615635,82,3850610875,56,Center,,3850616381,78,,3850616383,29,3850615629,20,,,3850616391,102,50.2,3850616393,103,19,3850610873,64,,,,,,,,
2473225139,151,10,1,12,0,ah8dala7suqqkj04n2l8xz4zd,1,12.9,39.4,2022-10-16T19:12:07.180Z,2022-10-17T06:42:00Z,3850611157,56,Back,3850611155,94,,3850615741,233,84,3851718221,178,,,,,,,,,,,,,,1myo59ub6qouwvxpb699shhw5,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225119,85,15,1,12,2,cobffe32r7g4skka9m19qib63,1,89.8,72.7,2022-10-16T19:12:09.018Z,2022-10-17T06:42:12Z,3850618151,147,52.9,3850617083,20,,3850752301,23,,3850611043,64,,3850618145,103,10.1,3850618149,146,98.5,3850618259,233,153,3850611045,56,Center,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,3850618143,102,51.9,3850618141,76,,3851718567,178,3850618147,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225189,153,10,1,12,3,ah8dala7suqqkj04n2l8xz4zd,1,2.2,43.8,2022-10-16T19:12:09.570Z,2022-10-17T06:42:15Z,3850611427,177,,3850611429,180,,3851309603,376,,3850617225,233,85,3850611433,56,Back,3850611431,182,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225187,152,52,1,12,4,ah8dala7suqqkj04n2l8xz4zd,1,2.6,48.8,2022-10-16T19:12:11.067Z,2022-10-17T07:25:35Z,3851309655,376,,3851718751,178,,,,,,,,,,,,,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225793,154,68,1,12,48,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-16T19:12:54.820Z,2022-10-17T06:42:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225811,87,68,1,12,48,cobffe32r7g4skka9m19qib63,0,0,0,2022-10-16T19:12:54.866Z,2022-10-17T06:42:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225831,155,52,1,12,51,ah8dala7suqqkj04n2l8xz4zd,1,11.2,47.6,2022-10-16T19:12:57.567Z,2022-10-17T06:42:38Z,3851718987,178,,3851312893,376,,,,,,,,,,,,,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225853,156,1,1,12,54,ah8dala7suqqkj04n2l8xz4zd,1,8.4,48.2,2022-10-16T19:13:00.530Z,2022-10-17T06:42:43Z,3851719117,178,,3850614997,140,9.0,3850615001,212,11.3,3850614999,141,31.6,3850614993,123,,3850615003,213,4.8,3850614995,56,Back,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225869,157,1,1,12,57,ah8dala7suqqkj04n2l8xz4zd,1,7.3,42.2,2022-10-16T19:13:03.972Z,2022-10-17T06:42:48Z,3850615081,140,4.4,3850615087,213,2.1,3850615085,212,6.4,3850615083,141,50.4,3850615079,56,Back,3851719247,178,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225907,158,1,1,13,1,ah8dala7suqqkj04n2l8xz4zd,1,8.2,51.6,2022-10-16T19:13:08Z,2022-10-17T06:42:56Z,3850615327,141,12.7,3850615321,155,,3850615329,212,29.6,3850615323,56,Back,3850615325,140,20.9,3851719395,178,,3850615331,213,5.2,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225969,159,1,1,13,6,ah8dala7suqqkj04n2l8xz4zd,1,21.6,14.6,2022-10-16T19:13:12.539Z,2022-10-17T06:43:01Z,3850615771,141,40.3,3850615775,213,1.4,3850615773,212,17.6,3851719533,178,,3850615769,140,23.9,3850615767,56,Back,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473225995,160,1,1,13,9,ah8dala7suqqkj04n2l8xz4zd,1,24.9,40.9,2022-10-16T19:13:15.524Z,2022-10-17T06:43:07Z,3851719741,178,,3850615945,140,27.8,3850615943,56,Back,3850615949,212,22.7,3850615947,141,74.0,3850615951,213,1.4,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473226029,161,1,1,13,12,ah8dala7suqqkj04n2l8xz4zd,1,27.9,74,2022-10-16T19:13:18.502Z,2022-10-17T06:43:13Z,3851719983,178,,3850616167,213,5.5,3850616163,212,10.9,3850616155,56,Back,3850616159,141,63.2,3850616157,140,35.6,,,,,,,1myo59ub6qouwvxpb699shhw5,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
