id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2497283607,244,1,1,25,15,7h7eg7q7dbwvzww78h9d5eh0h,1,53.1,55.7,2023-01-14T15:40:54.684Z,2023-01-15T10:01:50Z,3977418363,140,64.8,3977418361,56,Left,3977418365,141,87.0,3977418367,212,24.6,3977418369,213,1.0,3979151645,178,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283731,245,1,1,25,16,7h7eg7q7dbwvzww78h9d5eh0h,1,66.4,87.1,2023-01-14T15:40:56.239Z,2023-01-15T10:01:52Z,3977419027,140,58.5,3977419029,141,71.8,3977419031,212,13.3,3977419023,56,Center,3979151707,178,,3977419033,213,4.0,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497283895,246,1,1,25,21,7h7eg7q7dbwvzww78h9d5eh0h,1,55.9,69.6,2023-01-14T15:41:01.198Z,2023-01-15T10:01:57Z,3977420033,213,0.6,3977420031,212,14.4,3977420025,56,Left,3979151829,178,,3977420029,141,82.1,3977420027,140,67.0,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284031,247,1,1,25,26,7h7eg7q7dbwvzww78h9d5eh0h,1,60.7,58.1,2023-01-14T15:41:06.271Z,2023-01-15T10:02:00Z,3977420813,141,2.5,3977420811,140,66.3,3979151851,178,,3977420809,56,Right,3977420815,212,38.3,3977420807,155,,3977420819,1,,3977420817,213,4.9,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284113,248,1,1,25,31,7h7eg7q7dbwvzww78h9d5eh0h,1,64.9,6.5,2023-01-14T15:41:11.566Z,2023-01-15T10:02:02Z,3977421271,141,31.3,3977421269,140,59.2,3979151869,178,,3977421273,212,17.9,3977421267,56,Center,3977421275,213,1.9,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284197,249,1,1,25,34,7h7eg7q7dbwvzww78h9d5eh0h,1,60.9,32.4,2023-01-14T15:41:14.576Z,2023-01-15T10:02:05Z,3979151897,178,,3977421731,213,1.7,3977421721,140,58.5,3977421719,56,Center,3977421727,141,60.8,3977421729,212,19.5,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284285,250,1,1,25,38,7h7eg7q7dbwvzww78h9d5eh0h,1,58.3,77.5,2023-01-14T15:41:17.914Z,2023-01-15T10:02:08Z,3977422185,141,82.6,3977422187,212,6.6,3977422189,213,0.6,3977422183,140,63.6,3979151973,178,,3977422181,56,Left,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284451,251,1,1,25,40,7h7eg7q7dbwvzww78h9d5eh0h,1,60.1,81.7,2023-01-14T15:41:20.161Z,2023-01-15T10:02:11Z,3979152051,178,,3977423045,213,2.9,3977423039,140,36.9,3977423041,141,91.7,3977423037,56,Back,3977423043,212,25.3,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284695,252,1,1,25,46,7h7eg7q7dbwvzww78h9d5eh0h,1,32.7,91.5,2023-01-14T15:41:25.927Z,2023-01-15T10:02:15Z,3979152173,178,,3977424471,141,55.7,3977424469,140,21.3,3977424473,212,27.1,3977424467,56,Back,3977424475,213,4.3,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284883,253,1,1,25,55,7h7eg7q7dbwvzww78h9d5eh0h,1,25.1,51.8,2023-01-14T15:41:34.972Z,2023-01-15T10:02:17Z,3977425493,212,23.2,3977425491,141,85.7,3977425487,140,27.8,3977425495,213,1.4,3977425483,56,Back,3979152215,178,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497284945,254,1,1,26,1,7h7eg7q7dbwvzww78h9d5eh0h,1,36.2,73,2023-01-14T15:41:41.368Z,2023-01-15T10:02:20Z,3977425871,213,4.2,3977425865,140,29.2,3977425869,212,15.9,3977425867,141,52.2,3977425863,56,Back,3979152271,178,,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285071,255,1,1,26,4,7h7eg7q7dbwvzww78h9d5eh0h,1,28.3,46.3,2023-01-14T15:41:44.084Z,2023-01-15T10:02:22Z,3977426457,56,Back,3977426463,212,20.2,3977426459,140,34.2,3977426465,213,5.0,3979152299,178,,3977426461,141,18.0,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285159,256,1,1,26,6,7h7eg7q7dbwvzww78h9d5eh0h,1,34.2,18,2023-01-14T15:41:46.476Z,2023-01-15T10:02:25Z,3977427035,56,Right,3977427039,141,6.7,3979152367,178,,3977427041,212,25.3,3977427037,140,57.2,3977427045,213,6.0,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285245,257,1,1,26,10,7h7eg7q7dbwvzww78h9d5eh0h,1,61,7.7,2023-01-14T15:41:50.229Z,2023-01-15T10:02:33Z,3977427499,56,Right,3977427501,140,68.3,3979152593,178,,3977427503,141,4.7,3977427507,213,6.0,3977427505,212,7.9,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285249,258,50,1,26,11,7h7eg7q7dbwvzww78h9d5eh0h,1,67.4,3.2,2023-01-14T15:41:51.554Z,2023-01-15T10:02:37Z,3977431943,233,248,3977427535,56,Right,3977427537,286,,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285887,248,7,1,26,12,10eyb18v5puw4ez03ocaug09m,1,32.6,96.8,2023-01-14T15:41:51.725Z,2023-01-15T10:02:41Z,3977430827,167,,3977430829,56,Back,3978610289,385,,3979152783,178,,3977430831,285,,3977431893,233,258,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285493,247,5,1,26,12,10eyb18v5puw4ez03ocaug09m,0,35.8,101.6,2023-01-14T15:41:51.961Z,2023-01-15T10:02:45Z,3977428689,347,,3977429843,233,259,3977428685,56,Back,,,,,,,,,,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285477,259,5,1,26,12,7h7eg7q7dbwvzww78h9d5eh0h,1,64.2,-1.6,2023-01-14T15:41:51.961Z,2023-01-15T10:02:45Z,3977428649,56,Right,3977429749,233,247,3977428651,347,,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285569,260,1,1,26,20,7h7eg7q7dbwvzww78h9d5eh0h,1,63.6,0,2023-01-14T15:42:00.582Z,2023-01-15T10:02:48Z,3977429119,140,68.9,3977429117,56,Right,3977429115,107,,3977429127,212,8.9,3977429129,213,0.9,3977429125,141,8.3,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285615,261,1,1,26,23,7h7eg7q7dbwvzww78h9d5eh0h,1,63.6,8.2,2023-01-14T15:42:03.209Z,2023-01-15T10:02:50Z,3977429383,213,2.3,3977429381,212,16.2,3977429375,56,Center,3977429377,140,53.7,3979152917,178,,3977429379,141,26.4,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285763,262,1,1,26,25,7h7eg7q7dbwvzww78h9d5eh0h,1,53.9,32.8,2023-01-14T15:42:05.472Z,2023-01-15T10:02:53Z,3977430235,212,22.0,3977430237,213,1.3,3977430229,56,Center,3977430233,141,64.3,3977430231,140,58.5,3979152963,178,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285935,263,1,1,26,30,7h7eg7q7dbwvzww78h9d5eh0h,1,67.1,68.8,2023-01-14T15:42:09.940Z,2023-01-15T10:03:02Z,3977431119,141,71.1,3977431121,212,9.4,3977431117,140,75.9,3979153045,178,,3977433945,210,13,3977431115,56,Center,3977431123,213,0.2,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285947,264,13,1,26,33,7h7eg7q7dbwvzww78h9d5eh0h,1,81.8,51.8,2023-01-14T15:42:13.316Z,2023-01-15T10:03:02Z,3977432039,20,,3977434011,103,44.4,3977434001,29,,3977434013,215,,3977431195,56,Center,3979153179,178,,3978613547,87,,3977434017,231,50.2,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,3977434005,55,263,3977431191,22,,3977434015,230,94.3,3977431193,18,,3977434009,102,,,,,,,41.5,,,,,,,,,,,,,,,
2497285897,249,5,1,26,34,10eyb18v5puw4ez03ocaug09m,1,-0.8,57,2023-01-14T15:42:14.179Z,2023-01-15T10:03:06Z,3977430887,346,,3977430885,56,Back,3977431393,233,265,,,,,,,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497285973,265,5,1,26,34,7h7eg7q7dbwvzww78h9d5eh0h,0,100.8,43,2023-01-14T15:42:14.179Z,2023-01-15T10:03:06Z,3977431425,233,249,3977431341,56,Center,3977431343,346,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497286803,250,1,1,26,59,10eyb18v5puw4ez03ocaug09m,1,4.1,58.1,2023-01-14T15:42:39.084Z,2023-01-15T10:03:10Z,3977438835,189,,3977435807,212,22.9,3977435809,213,1.0,3977435799,124,,3977435805,141,86.2,3977435801,56,Back,3977435813,237,,3977435803,140,16.2,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497286827,251,1,1,27,1,10eyb18v5puw4ez03ocaug09m,0,16.2,86.2,2023-01-14T15:42:41.597Z,2023-01-15T10:03:15Z,3977435933,141,94.8,3977435931,140,32.8,3977435935,212,18.4,3979153447,178,,3977435929,56,Back,3977435937,213,0.3,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497286791,266,49,1,27,2,7h7eg7q7dbwvzww78h9d5eh0h,1,75.3,8.3,2023-01-14T15:42:42.192Z,2023-01-15T10:03:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497286903,267,1,1,27,5,7h7eg7q7dbwvzww78h9d5eh0h,1,78.8,12.3,2023-01-14T15:42:45.337Z,2023-01-15T10:03:22Z,3979153539,178,,3977436391,212,11.1,3977436389,141,28.2,3977436387,140,76.4,3977436393,213,1.8,3977436385,56,Center,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497615219,1471,67,1,27,6,7h7eg7q7dbwvzww78h9d5eh0h,1,75.7,27.1,2023-01-14T15:42:46.581Z,2023-01-15T10:44:49Z,3979194579,233,1434,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497615217,1434,67,1,27,6,10eyb18v5puw4ez03ocaug09m,0,24.3,72.9,2023-01-14T15:42:46.582Z,2023-01-15T10:35:29Z,3979194591,233,1471,,,,,,,,,,,,,,,,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497286933,268,1,1,27,6,7h7eg7q7dbwvzww78h9d5eh0h,0,76,28.5,2023-01-14T15:42:46.588Z,2023-01-15T10:44:49Z,3977436543,141,26.5,3977436541,140,74.0,3979153681,178,,3977451517,236,,3977451519,233,269,3977451523,286,,3977436539,56,Center,3977436545,212,2.5,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,3977436547,213,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497289639,269,74,1,27,7,10eyb18v5puw4ez03ocaug09m,1,30.3,75.1,2023-01-14T15:42:46.703Z,2023-01-15T10:03:38Z,3977451035,285,,3977451033,56,Back,3977451611,233,268,3979153767,389,,,,,,,,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497286927,252,49,1,27,7,10eyb18v5puw4ez03ocaug09m,1,26.7,71.7,2023-01-14T15:42:47.268Z,2023-01-15T10:03:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497287015,253,1,1,27,8,10eyb18v5puw4ez03ocaug09m,1,26.8,71.5,2023-01-14T15:42:48.462Z,2023-01-15T10:03:44Z,3977436961,213,5.5,3977436953,56,Back,3977436955,140,33.5,3979153861,178,,3977436957,141,61.4,3977436959,212,9.8,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497287021,254,50,1,27,9,10eyb18v5puw4ez03ocaug09m,1,33.4,61.8,2023-01-14T15:42:49.236Z,2023-01-15T10:03:50Z,3977436985,286,,3977437151,233,269,3977436983,56,Back,,,,,,,,,,,,,,,,4sojot9t32l4a6fm3e39xkcfd,Rafa Mir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497287039,269,7,1,27,9,7h7eg7q7dbwvzww78h9d5eh0h,0,66.6,38.2,2023-01-14T15:42:49.518Z,2023-01-15T10:03:53Z,3979154021,178,,3977437111,233,254,3977437115,285,,3977437061,56,Center,3978615643,384,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497287233,255,1,1,27,11,10eyb18v5puw4ez03ocaug09m,1,24.9,60.8,2023-01-14T15:42:51.334Z,2023-01-15T10:36:36Z,3977438161,212,8.1,3977438163,213,5.3,3979154101,178,,3977438155,56,Back,3977438159,141,50.9,3977438157,140,29.2,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497287249,256,4,1,27,15,10eyb18v5puw4ez03ocaug09m,1,30.2,51.2,2023-01-14T15:42:54.952Z,2023-01-15T10:04:03Z,3977438211,285,,3977438353,233,270,3977438203,294,,3977438201,13,,3977438205,56,Back,3977438207,152,,,,,,,,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497287261,270,4,1,27,15,7h7eg7q7dbwvzww78h9d5eh0h,0,69.8,48.8,2023-01-14T15:42:54.953Z,2023-01-15T10:04:03Z,3977438269,286,,3977438267,152,,3977438257,13,,3979154237,178,,3977438259,294,,3977438395,233,256,3977438263,56,Center,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497295603,304,40,1,27,17,10eyb18v5puw4ez03ocaug09m,1,0,0,2023-01-14T15:42:57.236Z,2023-01-15T12:22:55Z,3977483157,194,2mg2n8e1d83gbeykfwzz0fumt,3977483151,59,"13, 16, 19, 22, 6, 14, 8, 20, 12, 21, 10, 1, 2, 4, 7, 11, 15, 17, 27, 28, 29, 31, 43",3977483149,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3977483155,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3977483147,30,"c9cp6fxbxyc2a3kfotkompxx, 2mg2n8e1d83gbeykfwzz0fumt, djal5dsafpnhip4lu0ait94np, rlgrvvibryod2g92hqc97ii2, 6vvwhgic29fekmmj2cg62ytp1, 2lwjtphx3bkjty9sds520l1ey, 8ycvfctf7c3yljnbtltsogkph, 65osnocfqxv6mmpb69hm446ad, 4sojot9t32l4a6fm3e39xkcfd, 8n4f10q0l2wjhhfdkpp8kfzdh, depu0zp8jqcyv0jzf5r9yums5, bahph7009sc73jl6s2bramn6d, 1y74tse0vpdxanxf152cc8jjd, b25dws1pbgbxuwt09of8xpe51, 5c4ku1hmhy6l9dq8a5jp1qf9x, 7atmb373dynu9s9gnl613ox5h, 4bbqmasyopxoymo4umcxd4e09, 7exng93jyar5is4fa64r9bhzp, 6gtfe9aysdrcht4v2rluu0ley, 2xjp2fx9b8afvq2ua1usuhrai, 9nwkxgbl8t933pzu60ye4xxxw, 944mc5icxdleh4kvaamvpa9zo, 35i9zcb2szve0ydjga9qnj384",3977483153,130,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497287871,257,1,1,27,35,10eyb18v5puw4ez03ocaug09m,1,34.4,52.4,2023-01-14T15:43:15.453Z,2023-01-15T10:04:08Z,3977441633,212,15.7,3977441623,5,,3977441631,141,74.2,3977441625,152,,3979154327,178,,3977441627,56,Back,3977441637,213,1.2,3977441629,140,39.4,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497287957,258,1,1,27,38,10eyb18v5puw4ez03ocaug09m,1,39.4,73.6,2023-01-14T15:43:17.865Z,2023-01-15T10:04:11Z,3977442093,141,49.3,3977442089,56,Back,3977442091,140,31.3,3977442095,212,18.6,3979154395,178,,3977442097,213,4.2,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497287999,259,1,1,27,40,10eyb18v5puw4ez03ocaug09m,1,31.1,49.3,2023-01-14T15:43:19.830Z,2023-01-15T10:04:15Z,3977442359,212,10.3,3977442357,141,34.2,3977442355,140,31.2,3977442353,56,Back,3977442361,213,4.7,3979154493,178,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497288109,260,1,1,27,41,10eyb18v5puw4ez03ocaug09m,1,31.1,33.9,2023-01-14T15:43:21.107Z,2023-01-15T10:04:18Z,3977442909,141,46.3,3977442907,140,18.3,3977442905,56,Back,3977442913,213,2.6,3977442911,212,15.9,3979154519,178,,,,,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497288233,261,1,1,27,46,10eyb18v5puw4ez03ocaug09m,1,18.3,46.3,2023-01-14T15:43:25.981Z,2023-01-15T10:04:22Z,3977443545,1,,3977443533,155,,3979154569,178,,3977443535,56,Back,3977443543,213,0.9,3977443537,140,42.4,3977443541,212,42.8,3977443539,141,97.1,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497288327,262,1,1,27,50,10eyb18v5puw4ez03ocaug09m,1,40.9,95.7,2023-01-14T15:43:29.960Z,2023-01-15T10:04:30Z,3977444025,141,90.5,3977444029,213,6.1,3977444027,212,15.3,3977444023,140,55.1,3979154717,178,,3977444021,56,Left,3977444019,155,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497288419,263,1,1,27,52,10eyb18v5puw4ez03ocaug09m,1,55.1,90.3,2023-01-14T15:43:31.756Z,2023-01-15T10:04:38Z,3977444493,56,Center,3977444489,155,,3977444495,140,56.5,3979154977,178,,3977444499,212,10.5,3977444497,141,75.0,3977444501,213,4.9,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497616329,1479,67,1,27,53,10eyb18v5puw4ez03ocaug09m,1,56,70.8,2023-01-14T15:43:33.587Z,2023-01-15T10:44:49Z,3979199613,233,1476,,,,,,,,,,,,,,,,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497616325,1476,67,1,27,53,7h7eg7q7dbwvzww78h9d5eh0h,0,44,29.2,2023-01-14T15:43:33.588Z,2023-01-15T10:38:46Z,3979199633,233,1479,,,,,,,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497288427,264,61,1,27,53,10eyb18v5puw4ez03ocaug09m,0,56.5,75,2023-01-14T15:43:33.611Z,2023-01-15T10:44:50Z,3977444547,56,Center,3979155035,178,,,,,,,,,,,,,,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497616483,1478,67,1,27,55,7h7eg7q7dbwvzww78h9d5eh0h,1,53.1,21.6,2023-01-14T15:43:35.171Z,2023-01-15T10:44:50Z,3979200381,233,1482,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497616479,1482,67,1,27,55,10eyb18v5puw4ez03ocaug09m,0,46.9,78.4,2023-01-14T15:43:35.172Z,2023-01-15T10:39:16Z,3979200395,233,1478,,,,,,,,,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497288467,271,1,1,27,55,7h7eg7q7dbwvzww78h9d5eh0h,0,50.4,20.4,2023-01-14T15:43:35.199Z,2023-01-15T10:44:51Z,3977444775,213,0.2,3977444763,56,Center,3977444767,141,26.5,3979155117,178,,3977444765,140,66.6,3977444771,212,17.5,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497288537,265,1,1,27,57,10eyb18v5puw4ez03ocaug09m,1,34,70.5,2023-01-14T15:43:37.193Z,2023-01-15T10:04:50Z,3977445077,56,Back,3977445091,212,7.1,3979155225,178,,3977445085,141,80.8,3977445081,140,32.8,3977445095,213,1.7,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497288645,266,1,1,27,58,10eyb18v5puw4ez03ocaug09m,1,34.2,80.2,2023-01-14T15:43:38.464Z,2023-01-15T10:04:54Z,3977445651,56,Back,3979155321,178,,3977445653,140,37.6,3977445657,212,14.7,3977445659,213,5.0,3977445655,141,59.3,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497288919,267,1,1,28,1,10eyb18v5puw4ez03ocaug09m,1,38.2,53.4,2023-01-14T15:43:41.212Z,2023-01-15T10:04:57Z,3977447121,56,Right,3977447119,155,,3979155473,178,,3977447133,213,5.6,3977447123,140,72.5,3977447129,212,48.2,3977447137,1,,3977447125,141,6.4,8ycvfctf7c3yljnbtltsogkph,Joan Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497288931,268,4,1,28,8,10eyb18v5puw4ez03ocaug09m,1,74.8,7.9,2023-01-14T15:43:48.019Z,2023-01-15T10:05:02Z,3977447697,233,272,3977447195,286,,3977447181,13,,3978621007,265,,3977447193,152,,3977447189,56,Right,,,,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497289023,272,4,1,28,8,7h7eg7q7dbwvzww78h9d5eh0h,0,25.2,92.1,2023-01-14T15:43:48.020Z,2023-01-15T10:05:01Z,3977447751,233,268,3977447635,56,Back,3977447639,285,,3978620861,265,,3979155607,178,,3977447637,152,,3977447631,13,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497290535,270,1,1,29,2,10eyb18v5puw4ez03ocaug09m,0,76.7,9.5,2023-01-14T15:44:42.010Z,2023-01-15T10:05:06Z,3977456133,212,34.5,3977456123,155,,3978621975,20,,3977456119,2,,3977456121,5,,3977456131,141,51.3,3977456135,213,1.0,3977456125,152,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,3978621973,224,,3979155733,178,,3977456127,56,Center,3977456137,1,,3977456129,140,,,,,,,95.3,,,,,,,,,,,,,,,
2497290553,274,12,1,29,3,7h7eg7q7dbwvzww78h9d5eh0h,1,5.6,48,2023-01-14T15:44:43.495Z,2023-01-15T10:05:10Z,3977456229,213,0.3,3977456273,15,,3977456213,56,Back,3977456225,212,13.9,3977456219,141,53.4,3979155863,388,,3977456215,140,18.4,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
