id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2497806253,490,61,2,46,12,cobffe32r7g4skka9m19qib63,1,88.4,2,2023-01-15T16:19:46.698Z,2023-01-16T07:22:31Z,3980216323,56,Right,3981060353,178,,,,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806275,449,1,2,46,15,4ku8o6uf87yd8iecdalipo6wd,0,32.8,98.1,2023-01-15T16:19:48.836Z,2023-01-16T07:22:36Z,3981060447,178,,3980216451,141,96.0,3980216447,56,Back,3980216455,213,3.9,3980216453,212,2.1,3980216449,140,31.3,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806399,491,61,2,46,15,cobffe32r7g4skka9m19qib63,1,69.3,3.5,2023-01-15T16:19:49.127Z,2023-01-16T07:22:46Z,3981060569,178,,3980217131,56,Right,3981060567,15,,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806297,450,1,2,46,17,4ku8o6uf87yd8iecdalipo6wd,1,25.5,79.1,2023-01-15T16:19:50.899Z,2023-01-16T07:22:53Z,3980216583,213,4.9,3981060643,178,,3980216575,56,Back,3980216577,140,27.2,3980216581,212,7.8,3980216579,141,68.0,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806311,451,1,2,46,18,4ku8o6uf87yd8iecdalipo6wd,1,27.3,68,2023-01-15T16:19:52.140Z,2023-01-16T07:22:57Z,3980216675,213,2.8,3980216665,140,14.4,3980216673,212,14.6,3981060715,178,,3980216661,56,Back,3980216669,141,76.2,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806361,452,1,2,46,19,4ku8o6uf87yd8iecdalipo6wd,1,14.4,76.2,2023-01-15T16:19:53.148Z,2023-01-16T07:23:10Z,3980216927,212,19.9,3980216921,56,Back,3980216929,213,4.7,3981060869,178,,3980216923,140,14.3,3980216925,141,47.0,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806391,453,1,2,46,22,4ku8o6uf87yd8iecdalipo6wd,1,17.2,41.2,2023-01-15T16:19:56.627Z,2023-01-16T07:23:18Z,3980217099,213,6.1,3980217091,56,Back,3980217097,212,17.4,3980217095,141,37.7,3980217093,140,33.6,3981060965,178,,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806421,454,1,2,46,26,4ku8o6uf87yd8iecdalipo6wd,1,32.8,23.3,2023-01-15T16:19:59.854Z,2023-01-16T07:23:23Z,3980217257,213,5.7,3980217251,140,55.5,3981061019,178,,3980217255,212,28.1,3980217253,141,1.3,3980217249,56,Right,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806425,455,3,2,46,27,4ku8o6uf87yd8iecdalipo6wd,0,60.3,3.8,2023-01-15T16:20:01.551Z,2023-01-16T07:23:41Z,3980217267,286,,3981061157,178,,3980815309,464,,3980217499,233,492,3980217265,56,Right,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806457,492,7,2,46,28,cobffe32r7g4skka9m19qib63,1,39.7,96.2,2023-01-15T16:20:02.253Z,2023-01-16T07:23:46Z,3980217479,233,455,3980217421,56,Back,3980217419,167,,3981061321,178,,3980815337,385,,3980217423,285,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806509,456,5,2,46,29,4ku8o6uf87yd8iecdalipo6wd,1,59.8,-1,2023-01-15T16:20:03.795Z,2023-01-16T07:23:48Z,3980217689,347,,3980217739,233,493,3980217687,56,Right,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806465,493,5,2,46,29,cobffe32r7g4skka9m19qib63,0,40.2,101,2023-01-15T16:20:03.795Z,2023-01-16T07:23:48Z,3980217751,233,456,3980217457,347,,3980217455,56,Back,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806605,458,1,2,46,37,4ku8o6uf87yd8iecdalipo6wd,1,62.5,0,2023-01-15T16:20:11.449Z,2023-01-16T07:23:51Z,3980218269,140,37.4,3980218277,1,,3980218271,141,11.9,3980218273,212,27.8,3980218263,107,,3980218265,56,Back,3980218275,213,2.8,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806655,459,1,2,46,41,4ku8o6uf87yd8iecdalipo6wd,1,39.8,19.4,2023-01-15T16:20:15.178Z,2023-01-16T07:23:56Z,3980218529,213,1.6,3980218527,212,20.6,3980218521,56,Back,3980218525,141,49.7,3980218523,140,39.8,3981061459,178,,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806699,460,1,2,46,45,4ku8o6uf87yd8iecdalipo6wd,1,40.6,53.6,2023-01-15T16:20:19.331Z,2023-01-16T07:24:00Z,3981061503,178,,3980218635,140,34.7,3980218641,213,4.4,3980218633,56,Back,3980218639,212,23.7,3980218637,141,20.0,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806731,461,1,2,46,48,4ku8o6uf87yd8iecdalipo6wd,1,34.7,20.9,2023-01-15T16:20:22.207Z,2023-01-16T07:24:04Z,3980218797,140,63.3,3980218801,212,30.3,3981061543,178,,3980218793,56,Right,3980218799,141,15.4,3980218803,213,6.2,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806737,462,1,2,46,50,4ku8o6uf87yd8iecdalipo6wd,0,64.5,14.5,2023-01-15T16:20:24.631Z,2023-01-16T07:24:09Z,3981061597,178,,3980218823,141,22.0,3980218819,56,Center,3980218825,212,10.9,3980218827,213,0.5,3980218821,140,73.7,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806747,494,49,2,46,51,cobffe32r7g4skka9m19qib63,1,29,72.1,2023-01-15T16:20:25.394Z,2023-01-16T09:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806759,495,1,2,46,52,cobffe32r7g4skka9m19qib63,1,29,72.1,2023-01-15T16:20:26.491Z,2023-01-16T07:24:21Z,3981061747,178,,3980218915,213,0.5,3980218905,155,,3980218913,212,7.5,3980218911,141,77.8,3980218907,56,Back,3980218909,140,35.1,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806791,496,1,2,46,54,cobffe32r7g4skka9m19qib63,1,35.1,77.8,2023-01-15T16:20:27.922Z,2023-01-16T07:24:25Z,3980219135,140,54.8,3980219133,56,Center,3980219141,213,5.6,3980219137,141,55.1,3981061823,178,,3980219139,212,25.8,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806809,497,1,2,46,57,cobffe32r7g4skka9m19qib63,0,56.1,56.4,2023-01-15T16:20:31.176Z,2023-01-16T07:24:33Z,3980219223,141,81.8,3980219219,56,Left,3980219225,212,17.3,3980219229,213,1.5,3981061889,178,,3980219221,140,56.7,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806819,463,3,2,46,59,4ku8o6uf87yd8iecdalipo6wd,0,39.6,20.7,2023-01-15T16:20:33.405Z,2023-01-16T07:24:38Z,3980219271,56,Back,3980219311,233,498,3981061943,178,,3980815985,464,,3980219273,286,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806815,498,7,2,46,59,cobffe32r7g4skka9m19qib63,0,60.4,79.3,2023-01-15T16:20:33.485Z,2023-01-16T07:24:46Z,3980816035,383,,3980219255,285,,3980219253,56,Left,3981062019,389,,3980219291,233,463,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806823,464,61,2,46,59,4ku8o6uf87yd8iecdalipo6wd,1,36,23.5,2023-01-15T16:20:33.667Z,2023-01-16T07:24:57Z,3981062133,388,,3980219295,56,Back,,,,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806833,499,1,2,47,0,cobffe32r7g4skka9m19qib63,1,56.7,81.1,2023-01-15T16:20:34.711Z,2023-01-16T07:25:07Z,3980219345,56,Center,3980219351,212,8.3,3980219349,141,71.5,3980219353,213,5.4,3981062209,178,,3980219347,140,61.6,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806855,500,1,2,47,2,cobffe32r7g4skka9m19qib63,1,58.4,71.9,2023-01-15T16:20:36.164Z,2023-01-16T07:25:11Z,3980219463,213,4.0,3980219455,56,Center,3980219457,140,54.8,3981062251,178,,3980219459,141,65.1,3980219461,212,6.0,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807519,524,81,2,47,2,cobffe32r7g4skka9m19qib63,0,62.3,67.6,2023-01-15T16:20:36.449Z,2023-01-16T07:25:17Z,3980222871,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806901,501,43,2,47,10,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-15T16:20:44.413Z,2023-01-15T16:20:50Z,3980219705,265,0,3980219703,152,0,3980219699,13,0,3980219867,144,4,3980219701,56,Center,3980219707,286,0,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806965,502,68,2,47,19,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-15T16:20:52.851Z,2023-01-16T07:25:22Z,3980220013,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806945,465,68,2,47,19,4ku8o6uf87yd8iecdalipo6wd,0,0,0,2023-01-15T16:20:52.925Z,2023-01-16T07:25:28Z,3980220251,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806975,503,1,2,47,19,cobffe32r7g4skka9m19qib63,1,53.1,67.5,2023-01-15T16:20:53.367Z,2023-01-16T07:25:33Z,3980220037,140,42.2,3980220043,213,3.0,3980220041,212,11.7,3980220039,141,70.7,3981062519,178,,3980220035,56,Back,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497806991,504,1,2,47,21,cobffe32r7g4skka9m19qib63,1,42.2,70.7,2023-01-15T16:20:55.320Z,2023-01-16T07:25:36Z,3980220147,213,4.8,3980220141,140,45.1,3981062549,178,,3980220139,56,Back,3980220143,141,31.1,3980220145,212,27.1,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807051,505,1,2,47,24,cobffe32r7g4skka9m19qib63,1,45.1,31.1,2023-01-15T16:20:58.760Z,2023-01-16T07:25:41Z,3980220429,140,40.0,3980220427,56,Back,3980220431,141,67.3,3981062599,178,,3980220435,213,1.8,3980220433,212,25.2,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807081,506,1,2,47,30,cobffe32r7g4skka9m19qib63,1,56.1,73.9,2023-01-15T16:21:04.039Z,2023-01-16T07:25:45Z,3980220611,212,21.1,3980220607,140,68.9,3980220609,141,50.0,3981062649,178,,3980220613,213,5.4,3980220605,56,Center,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807087,507,61,2,47,32,cobffe32r7g4skka9m19qib63,0,69.3,49.4,2023-01-15T16:21:06.275Z,2023-01-16T07:25:49Z,3980220649,56,Center,3981062703,178,,,,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807093,466,49,2,47,33,4ku8o6uf87yd8iecdalipo6wd,1,28.7,47.2,2023-01-15T16:21:07.162Z,2023-01-16T07:25:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807119,467,61,2,47,37,4ku8o6uf87yd8iecdalipo6wd,0,37.6,51,2023-01-15T16:21:11.444Z,2023-01-16T07:25:59Z,3980220797,56,Back,3981062807,178,,,,,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807135,508,49,2,47,39,cobffe32r7g4skka9m19qib63,1,54,29.6,2023-01-15T16:21:13.743Z,2023-01-16T07:26:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807179,509,1,2,47,43,cobffe32r7g4skka9m19qib63,1,59.7,23.9,2023-01-15T16:21:17.431Z,2023-01-16T07:26:13Z,3980221095,140,66.7,3981062961,178,,3980221093,56,Right,3980221101,213,5.4,3980221099,212,11.4,3980221097,141,11.0,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807197,510,1,2,47,46,cobffe32r7g4skka9m19qib63,1,72.9,8.9,2023-01-15T16:21:20.457Z,2023-01-16T07:26:22Z,3980221165,140,72.5,3980221163,56,Right,3981063041,178,,3980221167,141,19.5,3980221171,213,1.6,3980221169,212,7.2,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807209,511,1,2,47,47,cobffe32r7g4skka9m19qib63,1,72.5,19.5,2023-01-15T16:21:21.232Z,2023-01-16T07:26:29Z,3980221235,141,12.4,3980221233,140,62.1,3980221237,212,11.9,3980221231,56,Right,3981063127,178,,3980221239,213,3.6,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807241,512,1,2,47,49,cobffe32r7g4skka9m19qib63,1,62.4,13.3,2023-01-15T16:21:23.437Z,2023-01-16T07:26:41Z,3980221393,140,63.9,3980221395,141,28.1,3980221391,56,Center,3980221397,212,10.2,3980221399,213,1.4,3981063261,178,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807243,513,1,2,47,52,cobffe32r7g4skka9m19qib63,1,63.7,33.9,2023-01-15T16:21:26.789Z,2023-01-16T07:26:44Z,3980221405,56,Right,3981063307,178,,3980221413,213,4.8,3980221409,141,15.3,3980221411,212,12.7,3980221407,140,64.6,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807257,514,1,2,47,54,cobffe32r7g4skka9m19qib63,1,64.6,15.3,2023-01-15T16:21:28.532Z,2023-01-16T07:26:49Z,3980221537,140,70.7,3980221543,213,0.7,3980221541,212,8.5,3980221539,141,23.6,3981063359,178,,3980221535,56,Center,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807269,515,1,2,47,55,cobffe32r7g4skka9m19qib63,1,70.7,23.6,2023-01-15T16:21:29.389Z,2023-01-16T07:26:54Z,3980221593,140,62.4,3980221595,141,26.5,3981063413,178,,3980221599,213,2.9,3980221605,156,,3980221591,56,Center,3980221597,212,8.9,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807287,516,1,2,47,56,cobffe32r7g4skka9m19qib63,1,62.4,26.5,2023-01-15T16:21:30.196Z,2023-01-16T07:26:57Z,3980221685,56,Right,3980221693,213,4.5,3981063445,178,,3980221689,141,14.4,3980221691,212,8.4,3980221687,140,60.7,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807305,517,1,2,47,57,cobffe32r7g4skka9m19qib63,1,60.7,14.4,2023-01-15T16:21:31.156Z,2023-01-16T07:27:01Z,3980221799,212,16.3,3980221789,56,Center,3980221797,141,36.2,3981063485,178,,3980221793,140,54.2,3980221801,213,2.0,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807375,518,1,2,48,0,cobffe32r7g4skka9m19qib63,1,52.7,43.3,2023-01-15T16:21:34.455Z,2023-01-16T07:27:06Z,3980222155,155,,3981063551,178,,3980222163,212,40.5,3980222165,213,0.9,3980222161,141,91.4,3980222167,1,,3980222159,140,75.4,3980222157,56,Left,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807397,519,1,2,48,6,cobffe32r7g4skka9m19qib63,1,68.9,67.9,2023-01-15T16:21:40.751Z,2023-01-16T07:27:09Z,3980222287,140,68.5,3980222291,212,21.7,3980222289,141,36.0,3981063595,178,,3980222293,213,4.7,3980222285,56,Center,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807419,520,1,2,48,10,cobffe32r7g4skka9m19qib63,1,69,32.1,2023-01-15T16:21:44.365Z,2023-01-16T07:27:13Z,3981063647,178,,3980222379,141,8.4,3980222381,212,16.4,3980222377,140,72.1,3980222375,56,Right,3980222383,213,4.9,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807451,521,1,2,48,12,cobffe32r7g4skka9m19qib63,0,73.3,8.4,2023-01-15T16:21:46.714Z,2023-01-16T07:27:20Z,3980222525,213,1.3,3980222519,140,74.0,3980222523,212,3.3,3980817443,20,,3980222517,56,Right,3981063713,178,,3980222513,2,,3980817441,224,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,3980222515,155,,,3980222521,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807439,468,61,2,48,13,4ku8o6uf87yd8iecdalipo6wd,1,27.9,81.2,2023-01-15T16:21:46.834Z,2023-01-16T07:27:44Z,3981063941,21,,3981063943,178,,3980222459,56,Back,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807487,469,12,2,48,14,4ku8o6uf87yd8iecdalipo6wd,1,13.7,45.7,2023-01-15T16:21:48.228Z,2023-01-16T07:27:49Z,3980222713,140,25.2,3980222715,141,47.0,3980222717,212,12.1,3980222711,56,Back,3981063979,178,,3980222719,213,0.1,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807467,522,13,2,48,16,cobffe32r7g4skka9m19qib63,1,74.9,52.4,2023-01-15T16:21:50.372Z,2023-01-16T07:27:53Z,3980225105,103,73.6,3980225113,231,50.4,3981064017,178,,3980225111,230,98.8,3980222605,56,Center,3980225109,458,,3980224691,72,,3980222601,22,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,3980225103,102,47.1,,3980222603,18,,3980225101,74,,3980225107,215,,3980225099,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807493,470,5,2,48,18,4ku8o6uf87yd8iecdalipo6wd,1,-1,49.4,2023-01-15T16:21:51.925Z,2023-01-16T07:27:55Z,3980222743,346,,3980222759,233,523,3980222741,56,Back,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807477,523,5,2,48,18,cobffe32r7g4skka9m19qib63,0,101,50.6,2023-01-15T16:21:51.925Z,2023-01-16T07:27:55Z,3980222671,56,Center,3980222765,233,470,3980222673,346,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807767,471,1,2,48,44,4ku8o6uf87yd8iecdalipo6wd,0,5,38.6,2023-01-15T16:22:18.119Z,2023-01-16T07:28:01Z,3980224121,213,6.3,3980224113,56,Center,3980224115,140,63.7,3980224117,141,37.7,3980224111,124,,3980224119,212,61.6,3980224125,74,,3980224123,1,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807795,525,1,2,48,47,cobffe32r7g4skka9m19qib63,0,38.1,64.3,2023-01-15T16:22:21.448Z,2023-01-16T07:28:07Z,3980224275,140,59.4,3981064159,178,,3980224283,1,,3980224273,56,Center,3980224279,212,22.5,3980224277,141,68.4,3980224271,157,,3980224281,213,0.1,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807835,472,4,2,48,50,4ku8o6uf87yd8iecdalipo6wd,1,39.2,33.2,2023-01-15T16:22:24.429Z,2023-01-16T07:28:17Z,3980224549,233,526,3980224473,56,Back,3980224465,13,,3980224477,152,,3980224481,286,,3980224469,264,,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807799,526,4,2,48,50,cobffe32r7g4skka9m19qib63,0,60.8,66.8,2023-01-15T16:22:24.430Z,2023-01-16T07:28:16Z,3980224487,13,,3981064285,388,,3980224491,152,,3980224489,264,,3980224561,233,472,3980224299,56,Center,3980224493,285,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807837,527,43,2,48,51,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-15T16:22:25.248Z,2023-01-15T16:22:31Z,3980224485,286,0,3980224483,56,Center,3980224569,144,44,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807997,473,1,2,49,11,4ku8o6uf87yd8iecdalipo6wd,1,37.9,37.7,2023-01-15T16:22:45.535Z,2023-01-16T07:28:19Z,3980225343,140,44.9,3980225331,5,,3980225351,212,8.3,3980225339,56,Back,3980225531,189,,3981064325,178,,3980225347,141,31.9,3980225353,213,5.8,59234as8h70fejyfm7492np3p,A. Witsel,3980225335,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497807999,474,4,2,49,14,4ku8o6uf87yd8iecdalipo6wd,1,51.6,30.5,2023-01-15T16:22:48.730Z,2023-01-16T07:28:24Z,3980225359,13,,3980225361,295,,3980225367,286,,3980225503,233,528,3980225365,152,,3980225363,56,Center,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497808019,528,4,2,49,14,cobffe32r7g4skka9m19qib63,0,48.4,69.5,2023-01-15T16:22:48.731Z,2023-01-16T07:28:23Z,3980225459,285,,3980225451,13,,3980225457,152,,3981064387,178,,3980225453,295,,3980225511,233,474,3980225455,56,Back,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
