id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/14/value
2534488909,108,61,1,11,52,4yg9ttzw0m51048doksv8uq5r,0,82.8,91.3,2023-04-16T12:11:50.889Z,2023-04-16T12:13:09Z,4194853269,56,Left,,,,,,,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534488919,109,5,1,11,52,4yg9ttzw0m51048doksv8uq5r,0,81,101.5,2023-04-16T12:11:51.241Z,2023-04-16T12:30:12Z,4194853295,347,,4194854029,233,136,4194853293,56,Left,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534489027,136,5,1,11,52,7h7eg7q7dbwvzww78h9d5eh0h,1,19,-1.5,2023-04-16T12:11:51.241Z,2023-04-16T12:14:00Z,4194853975,233,109,4194853883,56,Back,4194853885,347,,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534490369,113,27,1,12,20,4yg9ttzw0m51048doksv8uq5r,1,0,0,2023-04-16T12:12:19.737Z,2023-04-16T12:30:15Z,4194939373,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534490829,137,27,1,12,20,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-04-16T12:12:19.737Z,2023-04-16T12:30:15Z,4194863031,53,1acqdy7jz9v4i1jwf5u809byt,4194939361,233,113,4194863029,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491213,114,28,1,13,51,4yg9ttzw0m51048doksv8uq5r,1,0,0,2023-04-16T12:13:49.985Z,2023-04-16T12:30:16Z,4194939423,233,138,4194864999,55,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534490933,138,28,1,13,51,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-04-16T12:13:49.985Z,2023-04-16T12:30:15Z,4194939383,233,114,4194863581,55,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491007,139,18,1,13,55,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-04-16T12:13:54.617Z,2023-04-16T12:13:55Z,4194863973,41,,4194864099,55,140,4194863975,44,Midfielder,4194863977,59,24,,,,,,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491019,140,19,1,13,55,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-04-16T12:13:54.618Z,2023-04-16T13:05:22Z,4194864033,59,14,4194864035,44,Midfielder,4194864031,145,10,4194864027,41,,4194864037,55,139,4195116099,292,7,4195116103,293,5,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534494557,156,40,1,14,0,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-04-16T12:13:59.665Z,2023-04-16T13:05:24Z,4194882789,130,7,4194882783,30,"eavhyxb9dfjh0jp5yzg8p8udx, 2nq5nzq35tfwc7po29dtwqp78, 3xxwjf3ymu1j9825xjuwuknah, cuqawmfekh86mgo758udxw7v9, 39dgr8s91agremy3nvp4q2221, 8xd59g0c36012q6mg5f2fl239, 3auwtiburdxrp2i5me2d97f11, 2udtmz4lvh4vil16mxvo0j4l, 27hwtukeqxh91ch1f3qr1it49, 9um7x9zd0e000zt57l3yearqh, 2do89l8kf9yuelzq1b5mo549h, 4wbwcfbeokv5j4nuudbxgaw2d, 8ikm0hxyz2qaonz3qmynu0xqt, d7pzcnoztn30xoj5b2sr9slt6, 6navc0x6p4yqy76zyo3zocwr9, 8tnz3pqkqdhbr08p96i9w8i96, bqmhsb2bsuuuijw2ci39l01k9, ay89se5rytzay8md0yeadykq2, bixz0as48s0jmvl2bdctr2tt6, eonkaqrhhxzaa3nt0iena4us",4194882791,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4194882793,194,8xd59g0c36012q6mg5f2fl239,4194882785,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4194882787,59,"13, 4, 16, 18, 22, 15, 8, 14, 9, 23, 12, 1, 2, 3, 7, 11, 17, 20, 26, 36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491179,141,1,1,14,3,7h7eg7q7dbwvzww78h9d5eh0h,1,19.4,0,2023-04-16T12:14:02.728Z,2023-04-16T12:14:04Z,4194864829,141,44.8,4194864823,107,,4194864833,213,1.9,4194864831,212,33.1,4194864827,140,9.4,4194864835,1,,4194864825,56,Back,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491193,142,1,1,14,5,7h7eg7q7dbwvzww78h9d5eh0h,1,9.8,44.5,2023-04-16T12:14:03.865Z,2023-04-16T12:14:05Z,4194864887,56,Back,4194864885,157,,4194864893,212,31.7,4194864895,213,6.1,4194864891,141,35.5,4194864897,1,,4194864889,140,39.4,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491209,143,1,1,14,6,7h7eg7q7dbwvzww78h9d5eh0h,0,39.3,35.5,2023-04-16T12:14:04.888Z,2023-04-16T12:14:05Z,4194864987,140,55.2,4194864981,3,,4194864985,56,Center,4194864993,213,6.1,4194864991,212,17.1,4194864983,168,,4194864989,141,29.8,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491249,115,1,1,14,7,4yg9ttzw0m51048doksv8uq5r,1,43.2,73.4,2023-04-16T12:14:06.624Z,2023-04-16T12:14:07Z,4194865243,212,15.4,4194865245,213,0.5,4194865241,141,84.6,4194865237,56,Left,4194865235,3,,4194865239,140,55.9,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491255,116,1,1,14,8,4yg9ttzw0m51048doksv8uq5r,0,55.9,84.6,2023-04-16T12:14:07.616Z,2023-04-16T12:14:08Z,4194865299,213,5.7,4194865287,140,66.6,4194865283,56,Center,4194865279,3,,4194865291,141,74.6,4194865295,212,13.1,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491287,144,1,1,14,10,7h7eg7q7dbwvzww78h9d5eh0h,1,31,21.6,2023-04-16T12:14:09.688Z,2023-04-16T12:14:10Z,4194865417,212,7.7,4194865411,56,Back,4194865415,141,12.3,4194865413,140,26.8,4194865419,213,4.1,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491305,145,1,1,14,11,7h7eg7q7dbwvzww78h9d5eh0h,0,26.8,12.3,2023-04-16T12:14:10.440Z,2023-04-16T12:14:11Z,4194865503,141,12.6,4194865497,3,,4194865505,212,3.3,4194865501,140,29.9,4194865507,213,0.1,4194865499,56,Back,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491317,117,8,1,14,13,4yg9ttzw0m51048doksv8uq5r,1,65,91,2023-04-16T12:14:11.920Z,2023-04-16T12:14:12Z,4194865565,56,Left,,,,,,,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491341,118,49,1,14,14,4yg9ttzw0m51048doksv8uq5r,1,72.5,93.2,2023-04-16T12:14:12.849Z,2023-04-16T12:14:12Z,,,,,,,,,,,,,,,,,,,,,,,,,8axw2xc0dl8vsdub6nq4nhjo5,Raúl Guti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491359,119,50,1,14,15,4yg9ttzw0m51048doksv8uq5r,1,71.8,92.4,2023-04-16T12:14:14.368Z,2023-04-16T12:14:16Z,4194865725,56,Left,4194865727,286,,4194865839,233,146,,,,,,,,,,,,,,,,8axw2xc0dl8vsdub6nq4nhjo5,Raúl Guti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491371,146,7,1,14,15,7h7eg7q7dbwvzww78h9d5eh0h,0,28.2,7.6,2023-04-16T12:14:14.369Z,2023-04-16T12:14:41Z,4194865763,56,Back,4194865829,233,119,4194865765,285,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491415,120,1,1,14,18,4yg9ttzw0m51048doksv8uq5r,1,58.6,90,2023-04-16T12:14:17.408Z,2023-04-16T12:14:18Z,4194866015,155,,4194866017,56,Back,4194866019,140,37.7,4194866023,212,28.7,4194866025,213,3.8,4194866021,141,62.9,,,,,,,8axw2xc0dl8vsdub6nq4nhjo5,Raúl Guti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491445,121,1,1,14,19,4yg9ttzw0m51048doksv8uq5r,1,37.7,62.9,2023-04-16T12:14:18.448Z,2023-04-16T12:14:21Z,4194866205,56,Back,4194866207,140,28.1,4194866213,213,2.1,4194866211,212,21.4,4194866209,141,90.7,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491469,122,1,1,14,22,4yg9ttzw0m51048doksv8uq5r,1,28.1,90.7,2023-04-16T12:14:21.376Z,2023-04-16T12:14:22Z,4194866329,141,83.9,4194866333,213,5.8,4194866331,212,9.7,4194866327,140,36.2,4194866325,56,Back,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491549,123,1,1,14,23,4yg9ttzw0m51048doksv8uq5r,1,36.2,83.9,2023-04-16T12:14:22.431Z,2023-04-16T12:14:26Z,4194866787,141,95.7,4194866785,140,38.2,4194866781,56,Back,4194866793,213,1.3,4194866789,212,8.3,,,,,,,,,,clrlsy05spf55w39f84b7p3sa,John Nwankwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491561,124,4,1,14,27,4yg9ttzw0m51048doksv8uq5r,1,36.3,94.2,2023-04-16T12:14:26.463Z,2023-04-16T12:14:28Z,4194866859,56,Back,4194866863,265,,4194866865,286,,4194866857,13,,4194866861,152,,4194866987,233,147,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491579,147,4,1,14,27,7h7eg7q7dbwvzww78h9d5eh0h,0,63.7,5.8,2023-04-16T12:14:26.464Z,2023-04-16T12:14:28Z,4194866939,265,,4194866933,13,,4194866935,56,Right,4194866937,152,,4194866941,285,,4194867015,233,124,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491739,125,1,1,14,38,4yg9ttzw0m51048doksv8uq5r,1,38.2,95.7,2023-04-16T12:14:36.832Z,2023-04-16T12:14:37Z,4194867793,56,Back,4194867799,212,12.0,4194867789,5,,4194867795,140,30.0,4194867791,152,,4194867797,141,83.4,4194867801,213,3.9,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491767,126,1,1,14,38,4yg9ttzw0m51048doksv8uq5r,1,30,83.4,2023-04-16T12:14:37.567Z,2023-04-16T12:14:39Z,4194867963,141,64.1,4194867959,56,Back,4194867967,213,4.7,4194867961,140,29.8,4194867965,212,13.1,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491805,127,1,1,14,40,4yg9ttzw0m51048doksv8uq5r,1,30.1,61.4,2023-04-16T12:14:39.647Z,2023-04-16T12:14:42Z,4194868197,56,Back,4194868203,212,24.6,4194868199,140,30.8,4194868205,213,4.7,4194868201,141,25.2,,,,,,,,,,clrlsy05spf55w39f84b7p3sa,John Nwankwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491813,128,1,1,14,43,4yg9ttzw0m51048doksv8uq5r,1,36.2,20,2023-04-16T12:14:42.447Z,2023-04-16T12:14:44Z,4194868283,141,4.4,4194868285,212,24.8,4194868281,140,57.5,4194868287,213,5.8,4194868279,56,Right,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491849,129,1,1,14,45,4yg9ttzw0m51048doksv8uq5r,1,57.5,4.4,2023-04-16T12:14:44.447Z,2023-04-16T12:14:47Z,4194868487,212,7.4,4194868485,141,13.4,4194868481,56,Right,4194868483,140,53.5,4194868489,213,2.2,,,,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491915,130,1,1,14,48,4yg9ttzw0m51048doksv8uq5r,1,58,11,2023-04-16T12:14:47.056Z,2023-04-16T12:14:51Z,4194868859,56,Right,4194868863,141,7.8,4194868869,1,,4194868865,212,37.5,4194868857,155,,4194868861,140,93.7,4194868867,213,6.2,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491981,131,1,1,14,53,4yg9ttzw0m51048doksv8uq5r,0,95.7,10.6,2023-04-16T12:14:51.776Z,2023-04-16T12:22:36Z,4194869323,140,95.9,4194869329,213,1.5,4194869327,212,5.0,4194869321,56,Right,4194869325,141,18.0,4194869317,2,,4194869319,155,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534492571,151,61,1,14,54,7h7eg7q7dbwvzww78h9d5eh0h,1,6.6,82,2023-04-16T12:14:53.377Z,2023-04-16T12:15:32Z,4194872515,56,Back,,,,,,,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534491989,132,13,1,14,57,4yg9ttzw0m51048doksv8uq5r,1,95.1,41.2,2023-04-16T12:14:55.808Z,2023-04-16T12:16:41Z,4194879581,103,5.6,4194879589,328,,4194869373,22,,4194879595,146,98.4,4194879609,231,48.2,4194878397,72,,4194869381,56,Center,4194879599,147,64.3,9ivrglgy0tibv881e1a93psr9,L. Boyé,,4194879583,108,4194869379,60,,4194878401,153,,4194879591,458,4194879603,230,4194879577,102,71.3,,98.9,4194879571,73,,,,,,,,,,,,,,,,,,,
2534492043,133,1,1,14,58,4yg9ttzw0m51048doksv8uq5r,1,97.4,66.7,2023-04-16T12:14:57.567Z,2023-04-16T12:37:51Z,4194869603,56,Center,4194869609,212,19.0,4194869611,213,4.3,4194869605,140,89.5,4194869607,141,41.6,4194898475,210,15,4194957519,195,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534508697,309,61,1,14,59,4yg9ttzw0m51048doksv8uq5r,1,92.1,42.3,2023-04-16T12:14:58.654Z,2023-04-16T12:34:37Z,4194957871,56,Center,,,,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534492053,134,15,1,15,0,4yg9ttzw0m51048doksv8uq5r,1,89.5,41.6,2023-04-16T12:14:58.879Z,2023-04-16T12:37:48Z,4194898523,146,92.3,4194898155,233,148,4194898525,147,44.2,4194898511,55,133,4194872531,17,,4194872529,22,,4194898527,230,98.2,4194898503,29,,f0a2qk3jzxercn67bben5eled,Gumbau,,4194898515,102,4194898105,72,,4194898517,103,19,4194898115,82,4194898499,78,4194898529,231,47.7,51.6,,4194898521,328,4194869667,56,Center,,,,,,,,,,,,,,,,
2534492039,148,10,1,15,0,7h7eg7q7dbwvzww78h9d5eh0h,1,9.6,61.8,2023-04-16T12:14:58.979Z,2023-04-16T12:19:54Z,4194872007,94,,4194898187,233,134,4194869585,56,Back,,,,,,,,,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534498691,200,1,1,15,1,4yg9ttzw0m51048doksv8uq5r,1,90.4,35.9,2023-04-16T12:15:00.532Z,2023-04-16T12:21:57Z,4194908419,154,,4194908417,210,15,4194903987,212,3.3,4194903985,141,34.9,4194903981,56,Center,4194903989,213,6.1,4194903983,140,93.5,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534492085,135,15,1,15,2,4yg9ttzw0m51048doksv8uq5r,1,92.1,33.3,2023-04-16T12:15:00.847Z,2023-04-16T12:21:58Z,4194907635,233,149,4194908443,103,29.1,4194908445,146,98.4,4194908431,79,,4194908437,55,200,4194869827,56,Center,4194908429,121,,4194907603,72,,f0a2qk3jzxercn67bben5eled,Gumbau,,4194908441,102,4194908447,147,46.9,4194908435,154,,4194869825,63,4194869823,22,4194908433,29,,51.3,,,,,,,,,,,,,,,,,,,,,,
2534492097,149,10,1,15,2,7h7eg7q7dbwvzww78h9d5eh0h,1,0.3,51.9,2023-04-16T12:15:00.947Z,2023-04-16T12:21:46Z,4194873907,181,,4194907667,233,135,4194869883,56,Back,4194869877,173,,4194869881,182,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534492125,136,6,1,15,3,4yg9ttzw0m51048doksv8uq5r,1,95.9,40.7,2023-04-16T12:15:02.296Z,2023-04-16T12:30:17Z,4194870073,233,150,4194870009,73,,4194870007,56,Center,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534492111,150,6,1,15,3,7h7eg7q7dbwvzww78h9d5eh0h,0,4.1,59.3,2023-04-16T12:15:02.296Z,2023-04-16T12:15:04Z,4194869955,56,Back,4194870089,233,136,4194869959,73,,,,,,,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534492805,137,1,1,15,39,4yg9ttzw0m51048doksv8uq5r,1,99.5,99.5,2023-04-16T12:15:37.775Z,2023-04-16T12:22:05Z,4194873737,141,48.9,4194873727,155,,4194873731,56,Center,4194873739,212,37.2,4194873729,224,,4194873743,1,,4194875769,154,,4194873725,6,,f0a2qk3jzxercn67bben5eled,Gumbau,1,4194873735,140,4194873723,2,,4194875767,210,13,4194873741,213,,,,,,86.1,,,,,,,4.3,,,,,,,,,,,,,,,
2534492809,138,13,1,15,40,4yg9ttzw0m51048doksv8uq5r,1,86.1,48.9,2023-04-16T12:15:39.495Z,2023-04-16T12:22:06Z,4194875799,102,51.4,4194874097,72,,4194875791,29,,4194875815,231,50.4,4194875803,108,,4194875805,328,,4194875793,154,,4194874095,25,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,4194873769,17,4194875789,74,,4194875795,55,137,4194875809,230,4194875801,103,4194873773,56,Center,,86.1,,,,,,98.8,,,,,,,,,,,,,,,
2534492817,139,5,1,15,41,4yg9ttzw0m51048doksv8uq5r,0,100.9,61.3,2023-04-16T12:15:40.224Z,2023-04-16T12:30:13Z,4194873801,346,,4194873799,56,Center,4194873879,233,152,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534492769,152,5,1,15,41,7h7eg7q7dbwvzww78h9d5eh0h,1,-0.9,38.7,2023-04-16T12:15:40.224Z,2023-04-16T12:22:07Z,4194873547,346,,4194873545,56,Back,4194873825,233,139,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534493371,153,1,1,16,13,7h7eg7q7dbwvzww78h9d5eh0h,0,5,46,2023-04-16T12:16:12.120Z,2023-04-16T12:16:33Z,4194876799,56,Center,4194878827,189,,4194876797,124,,4194876811,74,,4194876809,1,,4194876803,141,40.1,4194876805,212,61.7,4194876801,140,63.6,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,4194876807,213,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,
2534493395,140,4,1,16,15,4yg9ttzw0m51048doksv8uq5r,1,35.1,61.2,2023-04-16T12:16:13.775Z,2023-04-16T12:22:04Z,4194876995,189,,4194908971,294,,4194877207,233,154,4194876945,56,Back,4194876947,152,,4194877211,286,,4194876943,13,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534493437,154,4,1,16,15,7h7eg7q7dbwvzww78h9d5eh0h,0,64.9,38.8,2023-04-16T12:16:13.776Z,2023-04-16T12:16:29Z,4194877159,152,,4194877153,13,,4194877241,233,140,4194877161,285,,4194877157,56,Center,4194877155,294,,4194878515,189,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534493515,155,17,1,16,18,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-04-16T12:16:17.336Z,2023-04-16T12:58:47Z,4194877553,392,,4194877555,13,243,4194877551,31,,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534494421,141,1,1,17,5,4yg9ttzw0m51048doksv8uq5r,1,32.9,62.8,2023-04-16T12:17:04.654Z,2023-04-16T12:17:06Z,4194882087,152,,4194882085,5,,4194882099,212,15.3,4194882101,213,4.6,4194882095,140,31.8,4194882091,56,Back,4194882097,141,40.4,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534494453,142,1,1,17,7,4yg9ttzw0m51048doksv8uq5r,1,31.8,40.4,2023-04-16T12:17:06.494Z,2023-04-16T12:17:07Z,4194882251,213,5.2,4194882245,141,26.9,4194882241,56,Back,4194882247,212,10.3,4194882243,140,36.3,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534494483,143,1,1,17,9,4yg9ttzw0m51048doksv8uq5r,1,36.3,26.9,2023-04-16T12:17:07.790Z,2023-04-16T12:17:09Z,4194882389,56,Back,4194882397,213,2.5,4194882391,140,31.5,4194882395,212,6.2,4194882393,141,32.3,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534494535,144,1,1,17,10,4yg9ttzw0m51048doksv8uq5r,1,30.9,34,2023-04-16T12:17:09.294Z,2023-04-16T12:17:12Z,4194882703,213,2.9,4194882701,212,20.1,4194882697,141,42.0,4194882693,140,12.5,4194882687,56,Back,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534494575,145,1,1,17,13,4yg9ttzw0m51048doksv8uq5r,1,12.5,42,2023-04-16T12:17:12.414Z,2023-04-16T12:17:14Z,4194882857,141,5.8,4194882861,213,4.9,4194882855,140,16.6,4194882853,56,Back,4194882859,212,25.0,,,,,,,,,,c0pl96o1zkrgvukte9zefl591,A. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534494663,146,1,1,17,15,4yg9ttzw0m51048doksv8uq5r,1,16.6,5.8,2023-04-16T12:17:14.462Z,2023-04-16T12:17:18Z,4194883269,212,23.0,4194883271,213,2.2,4194883267,141,33.5,4194883265,140,4.0,4194883261,56,Back,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534494797,147,1,1,17,19,4yg9ttzw0m51048doksv8uq5r,1,3.9,32.5,2023-04-16T12:17:18.558Z,2023-04-16T12:17:25Z,4194883913,140,10.7,4194883915,141,70.0,4194883911,56,Back,4194883917,212,26.5,4194883921,213,1.3,,,,,,,,,,c0pl96o1zkrgvukte9zefl591,A. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534494829,148,1,1,17,26,4yg9ttzw0m51048doksv8uq5r,0,33.1,80.2,2023-04-16T12:17:25.358Z,2023-04-16T12:17:27Z,4194884073,141,69.0,4194884069,56,Center,4194884077,213,5.9,4194884075,212,19.8,4194884071,140,50.5,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
