id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2512049107,135,5,1,13,40,82q9159y2u7mkfn3z6hy75r4o,0,56.6,101.5,2023-02-25T15:31:38.501Z,2023-02-26T08:13:01Z,4055049011,56,Left,4055051367,233,137,4055049013,347,,,,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049483,137,5,1,13,40,3budh3j9xivsid3ptm8ptpy4k,1,43.4,-1.5,2023-02-25T15:31:38.501Z,2023-02-26T08:13:01Z,4055051115,347,,4055051111,56,Back,4055051291,233,135,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049831,138,1,1,13,59,3budh3j9xivsid3ptm8ptpy4k,1,50.9,0,2023-02-25T15:31:56.589Z,2023-02-26T08:13:08Z,4055052869,140,66.1,4055052873,212,20.4,4055052865,107,,4055052871,141,18.5,4055052867,56,Right,4055052875,213,0.7,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049849,139,44,1,14,0,3budh3j9xivsid3ptm8ptpy4k,1,67.2,22.7,2023-02-25T15:31:57.788Z,2023-02-26T09:35:50Z,4055053059,233,136,4055052987,56,Center,4055052989,286,,,,,,,,,,,,,,,,,diixuwl5rn7f8vjleqfqy4st1,Raúl de Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049795,136,44,1,14,0,82q9159y2u7mkfn3z6hy75r4o,0,32.8,77.3,2023-02-25T15:31:57.789Z,2023-02-26T08:13:18Z,4055052737,285,,4055052735,56,Back,4055053121,233,139,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049893,140,1,1,14,0,3budh3j9xivsid3ptm8ptpy4k,1,66.1,18.8,2023-02-25T15:31:57.837Z,2023-02-26T09:35:51Z,4055053217,213,2.4,4055053211,140,56.6,4058191985,388,,4055053213,141,32.0,4055053215,212,13.4,4055053271,156,,4055053207,3,,4055053209,56,Center,diixuwl5rn7f8vjleqfqy4st1,Raúl de Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050105,141,1,1,14,2,3budh3j9xivsid3ptm8ptpy4k,1,56.6,32.5,2023-02-25T15:32:00.467Z,2023-02-26T08:13:27Z,4055054327,213,1.4,4055054311,140,61.4,4055054315,141,81.5,4055054331,1,,4055054321,212,33.7,4055054309,56,Left,4058192025,178,,4055054307,155,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050191,142,1,1,14,7,3budh3j9xivsid3ptm8ptpy4k,0,64,86.4,2023-02-25T15:32:05.403Z,2023-02-26T08:15:13Z,4055054807,213,0.0,4055054803,212,39.0,4055054811,1,,4055054799,141,87.0,4055054789,155,,4055054793,56,Left,4055054797,140,100.0,4058193187,178,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050223,143,5,1,14,10,3budh3j9xivsid3ptm8ptpy4k,0,101,74.4,2023-02-25T15:32:08.490Z,2023-02-26T08:15:18Z,4055054977,346,,4055223575,233,217,4055054975,56,Center,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512082213,217,5,1,14,10,82q9159y2u7mkfn3z6hy75r4o,1,-1,25.6,2023-02-25T15:32:08.490Z,2023-02-26T08:15:18Z,4055222177,346,,4055222175,56,Back,4055223463,233,143,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512051303,137,1,1,14,37,82q9159y2u7mkfn3z6hy75r4o,0,3.9,43.3,2023-02-25T15:32:34.698Z,2023-02-26T08:15:22Z,4055248825,237,,4055248823,124,,4055060947,1,,4055060937,141,0.0,4055060943,213,5.9,4055060931,56,Right,4055060941,212,75.2,4055060935,140,69.3,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512051309,138,5,1,14,42,82q9159y2u7mkfn3z6hy75r4o,0,69,-1.7,2023-02-25T15:32:39.759Z,2023-02-26T08:15:27Z,4055060995,56,Right,4055063243,233,144,4055060997,347,,,,,,,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512051677,144,5,1,14,42,3budh3j9xivsid3ptm8ptpy4k,1,31,101.7,2023-02-25T15:32:39.759Z,2023-02-26T08:15:27Z,4055063121,56,Back,4055063163,233,138,4055063123,347,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512051815,145,1,1,14,51,3budh3j9xivsid3ptm8ptpy4k,1,31.2,100,2023-02-25T15:32:49.413Z,2023-02-26T08:15:32Z,4055063853,107,,4055063857,140,52.5,4055063859,141,91.1,4055063855,56,Left,4055063861,212,23.5,4055063865,1,,4055063863,213,6.0,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512051829,146,61,1,14,53,3budh3j9xivsid3ptm8ptpy4k,1,52.5,91.1,2023-02-25T15:32:51.047Z,2023-02-26T08:15:42Z,4058193465,178,,4058193463,21,,4055063923,56,Left,,,,,,,,,,,,,,,,diixuwl5rn7f8vjleqfqy4st1,Raúl de Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512654057,1078,67,1,14,55,3budh3j9xivsid3ptm8ptpy4k,1,57.3,96.5,2023-02-25T15:32:52.959Z,2023-02-26T09:35:51Z,4058264643,233,920,,,,,,,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512654055,920,67,1,14,55,82q9159y2u7mkfn3z6hy75r4o,0,42.7,3.5,2023-02-25T15:32:52.960Z,2023-02-26T09:35:38Z,4058264651,233,1078,,,,,,,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512051881,147,61,1,14,55,3budh3j9xivsid3ptm8ptpy4k,0,55.8,98.6,2023-02-25T15:32:53.017Z,2023-02-26T09:35:52Z,4058193773,178,,4055064225,56,Left,,,,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052031,139,5,1,14,56,82q9159y2u7mkfn3z6hy75r4o,1,47.7,-1.6,2023-02-25T15:32:53.715Z,2023-02-26T08:16:13Z,4055064991,56,Back,4055065121,233,148,4055064993,347,,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512051919,148,5,1,14,56,3budh3j9xivsid3ptm8ptpy4k,0,52.3,101.6,2023-02-25T15:32:53.715Z,2023-02-26T08:16:14Z,4055064479,56,Left,4055064481,347,,4055065233,233,139,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052657,140,1,1,15,11,82q9159y2u7mkfn3z6hy75r4o,1,56.4,0,2023-02-25T15:33:08.858Z,2023-02-26T08:28:49Z,4055068133,212,14.8,4055068123,107,,4055068127,56,Right,4055068129,140,69.9,4055068135,213,0.3,4055068131,141,4.0,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512364983,770,3,1,15,13,82q9159y2u7mkfn3z6hy75r4o,0,72.3,3.5,2023-02-25T15:33:10.796Z,2023-02-26T08:28:59Z,4056729607,465,,4056729603,56,Right,4056729605,286,,4056729609,467,39c5g6782qlrtw55fsre7exnt,4058204167,178,,,,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052665,141,4,1,15,13,82q9159y2u7mkfn3z6hy75r4o,1,71.6,3,2023-02-25T15:33:11.116Z,2023-02-26T08:29:03Z,4055068191,265,,4055068185,56,Right,4055068195,286,,4055068187,152,,4055068183,13,,4055068719,233,149,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052755,149,4,1,15,13,3budh3j9xivsid3ptm8ptpy4k,0,28.4,97,2023-02-25T15:33:11.117Z,2023-02-26T08:29:02Z,4055068615,285,,4055068611,265,,4055068757,233,141,4058204219,178,,4055068607,152,,4055068601,13,,4055068605,56,Back,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512054719,143,1,1,16,8,82q9159y2u7mkfn3z6hy75r4o,0,76.5,7.8,2023-02-25T15:34:05.525Z,2023-02-26T08:29:11Z,4055079349,5,,4055079351,155,,4056733013,386,,4056733015,72,,4055079347,2,,4055079383,140,93.4,4055079397,1,,4055079385,141,51.3,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,4056733011,225,,4055079353,152,,4055079387,212,34.5,4058204305,178,,,4055079389,213,1.0,4055079381,56,,,,,,,,,,Center,,,,,,,,,
2512054785,150,12,1,16,10,3budh3j9xivsid3ptm8ptpy4k,1,12.2,42.5,2023-02-25T15:34:07.605Z,2023-02-26T08:29:20Z,4055079711,213,0.3,4058204477,178,,4055079709,212,23.4,4055079701,56,Back,4055079705,141,51.3,4055079703,140,33.7,4055079825,15,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512054961,144,1,1,16,13,82q9159y2u7mkfn3z6hy75r4o,1,64,48.9,2023-02-25T15:34:10.589Z,2023-02-26T08:29:26Z,4058204561,178,,4055080679,141,6.6,4055080687,1,,4055080663,155,,4055080683,212,37.0,4055080675,140,86.1,4055080685,213,5.4,4055080669,56,Right,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512054981,145,61,1,16,15,82q9159y2u7mkfn3z6hy75r4o,0,85.8,5.2,2023-02-25T15:34:13.147Z,2023-02-26T08:29:35Z,4055080765,56,Right,4058204715,178,,,,,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512054993,146,5,1,16,16,82q9159y2u7mkfn3z6hy75r4o,0,86.4,-1.1,2023-02-25T15:34:14.397Z,2023-02-26T08:29:44Z,4055083599,233,151,4055080841,347,,4055080839,56,Right,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512055453,151,5,1,16,16,3budh3j9xivsid3ptm8ptpy4k,1,13.6,101.1,2023-02-25T15:34:14.397Z,2023-02-26T08:29:43Z,4055083539,233,146,4055083251,56,Back,4055083257,347,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512055599,152,1,1,16,30,3budh3j9xivsid3ptm8ptpy4k,1,14.5,100,2023-02-25T15:34:28.482Z,2023-02-26T08:29:57Z,4055084047,212,12.0,4055084043,140,22.9,4055084039,107,,4055084045,141,89.4,4055084041,56,Back,4055084049,213,5.5,4055095399,189,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512055633,153,1,1,16,32,3budh3j9xivsid3ptm8ptpy4k,1,22.9,89.4,2023-02-25T15:34:29.983Z,2023-02-26T08:29:59Z,4055084243,56,Back,4055084253,212,12.2,4055084247,140,11.3,4055084249,141,89.6,4055084255,213,3.1,4058205119,178,,4055095651,189,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512055687,154,1,1,16,33,3budh3j9xivsid3ptm8ptpy4k,0,11.3,89.6,2023-02-25T15:34:30.655Z,2023-02-26T08:30:03Z,4055084561,1,,4055084555,141,58.8,4055084551,56,Back,4055084559,213,5.6,4055084549,157,,4055084557,212,33.2,4058205179,178,,4055084553,140,35.8,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512055713,147,49,1,16,35,82q9159y2u7mkfn3z6hy75r4o,1,61.2,46,2023-02-25T15:34:33.507Z,2023-02-26T08:30:07Z,,,,,,,,,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512055893,148,1,1,16,36,82q9159y2u7mkfn3z6hy75r4o,1,61.2,46,2023-02-25T15:34:33.542Z,2023-02-26T08:30:10Z,4055085601,1,,4058205339,178,,4055085591,56,Right,4055085599,213,5.7,4055085595,141,14.0,4055085593,140,92.0,4055085597,212,39.0,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512055913,149,1,1,16,40,82q9159y2u7mkfn3z6hy75r4o,0,92.5,18.2,2023-02-25T15:34:38.275Z,2023-02-26T08:30:15Z,4056735813,20,,4055085709,140,93.9,4055085707,56,Center,4058205441,178,,4055085715,213,1.3,4056735809,225,,4055085713,212,5.2,4055085705,155,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,4055085703,2,,4056735811,386,,4055085711,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512055959,155,61,1,16,40,3budh3j9xivsid3ptm8ptpy4k,1,6.4,73.1,2023-02-25T15:34:38.403Z,2023-02-26T08:31:52Z,4055085937,56,Back,4058206961,178,,,,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512055999,150,6,1,16,41,82q9159y2u7mkfn3z6hy75r4o,1,93.8,26.2,2023-02-25T15:34:38.980Z,2023-02-26T08:31:55Z,4055086349,233,156,4055086123,56,Center,4055086125,75,,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512056031,156,6,1,16,41,3budh3j9xivsid3ptm8ptpy4k,0,6.2,73.8,2023-02-25T15:34:38.980Z,2023-02-26T08:31:55Z,4055086293,56,Back,4055086295,73,,4055086429,233,150,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512056909,151,1,1,17,4,82q9159y2u7mkfn3z6hy75r4o,0,99.5,0.5,2023-02-25T15:35:01.807Z,2023-02-26T08:31:57Z,4055090837,155,,4055090857,213,1.7,4055090847,140,92.2,4058207059,178,,4055090859,1,,4056737393,72,,4055090851,141,64.7,4055090831,2,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,4055090839,223,,4055090843,56,Center,4055090833,6,,4055090855,212,,44.3,,,,,,,,,,,,,,,,,,,,,,,,
2512056963,157,44,1,17,6,3budh3j9xivsid3ptm8ptpy4k,1,8,35.8,2023-02-25T15:35:04.146Z,2023-02-26T09:35:52Z,4055091135,56,Back,4055091137,285,,4055091165,233,152,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512056921,152,44,1,17,6,82q9159y2u7mkfn3z6hy75r4o,0,92,64.2,2023-02-25T15:35:04.147Z,2023-02-26T08:32:01Z,4055090905,56,Center,4055091181,233,157,4055090907,286,,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512057013,158,12,1,17,6,3budh3j9xivsid3ptm8ptpy4k,1,8.5,36.3,2023-02-25T15:35:04.210Z,2023-02-26T09:35:52Z,4055091499,15,,4055091445,213,5.0,4055091439,140,9.0,4055091441,141,34.0,4055091437,56,Back,4055091443,212,1.6,4058207229,388,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512139045,399,61,1,17,6,82q9159y2u7mkfn3z6hy75r4o,1,88.2,63.5,2023-02-25T15:35:04.235Z,2023-02-26T08:32:21Z,4055513365,56,Center,4058207415,388,,4058207413,15,,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512650275,930,83,1,17,11,3budh3j9xivsid3ptm8ptpy4k,1,7.4,8.1,2023-02-25T15:35:09.054Z,2023-02-26T09:16:21Z,4058249029,399,96771,,,,,,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512057139,153,1,1,17,11,82q9159y2u7mkfn3z6hy75r4o,1,91.7,90.9,2023-02-25T15:35:09.072Z,2023-02-26T09:15:54Z,4055092075,141,90.4,4058207561,178,,4055092079,213,3.2,4055092071,56,Left,4055092077,212,13.9,4055092073,140,78.5,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512057159,154,1,1,17,13,82q9159y2u7mkfn3z6hy75r4o,0,78.5,90.4,2023-02-25T15:35:11.388Z,2023-02-26T08:32:36Z,4055092183,213,6.0,4055092175,56,Left,4055092179,141,85.0,4058207655,178,,4055092181,212,14.1,4055092177,140,91.5,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512057183,159,8,1,17,14,3budh3j9xivsid3ptm8ptpy4k,1,17.5,16.1,2023-02-25T15:35:11.910Z,2023-02-26T08:32:39Z,4058207729,178,,4055092337,56,Back,4056740307,385,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512057271,155,1,1,17,15,82q9159y2u7mkfn3z6hy75r4o,1,78.4,74.6,2023-02-25T15:35:13.498Z,2023-02-26T08:32:46Z,4055092807,212,12.7,4055092803,140,89.2,4055092805,141,82.9,4055092809,213,0.5,4055092801,56,Left,4058207825,178,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512057419,156,1,1,17,17,82q9159y2u7mkfn3z6hy75r4o,1,89.1,82.9,2023-02-25T15:35:15.026Z,2023-02-26T09:35:53Z,4056741289,20,,4055093607,56,Center,4055093601,2,,4058207917,178,,4055097079,210,15,4056741287,223,,4055093623,212,18.4,4055093603,155,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,4055097083,154,,4055093617,141,56.2,4055093627,213,4.9,4055093611,140,1,92.2,,,,,,,,,,,,,,,,,,,,,,,,
2512057457,157,44,1,17,18,82q9159y2u7mkfn3z6hy75r4o,1,92.2,53.6,2023-02-25T15:35:15.888Z,2023-02-26T09:35:53Z,4055093795,286,,4055094139,233,160,4055093791,56,Center,,,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512057489,160,44,1,17,18,3budh3j9xivsid3ptm8ptpy4k,0,7.8,46.4,2023-02-25T15:35:15.889Z,2023-02-26T08:33:00Z,4055094195,233,157,4055093951,285,,4055093949,56,Back,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512057473,158,15,1,17,18,82q9159y2u7mkfn3z6hy75r4o,1,92.2,56.2,2023-02-25T15:35:15.987Z,2023-02-26T09:35:53Z,4055097117,103,19,4055097121,147,55.4,4055093881,17,,4055097123,230,99.5,4055097125,231,51.6,4055096287,82,,4055093883,56,Center,4055097107,29,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,4055097111,55,156,4055097119,146,93.7,4055097105,76,,4055096285,328,,,4058208079,388,,4055097115,102,4055096441,233,161,4055097109,154,,4055096279,25,,52.1,4055096281,15,,,,,,,
2512057521,161,10,1,17,18,3budh3j9xivsid3ptm8ptpy4k,1,6.4,47.6,2023-02-25T15:35:16.026Z,2023-02-26T08:33:12Z,4058208159,15,,4055096547,233,158,4055094119,56,Back,4055094117,94,,4058208157,388,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512057497,159,6,1,17,19,82q9159y2u7mkfn3z6hy75r4o,1,92.2,53.6,2023-02-25T15:35:17.260Z,2023-02-26T08:33:15Z,4055093995,73,,4055094425,233,162,4055093993,56,Center,,,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512057545,162,6,1,17,19,3budh3j9xivsid3ptm8ptpy4k,0,7.8,46.4,2023-02-25T15:35:17.260Z,2023-02-26T08:33:14Z,4055094259,56,Back,4055094459,233,159,4055094261,73,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512058295,160,1,1,17,40,82q9159y2u7mkfn3z6hy75r4o,0,99.5,99.5,2023-02-25T15:35:38.500Z,2023-02-26T08:33:17Z,4056747237,20,,4055098299,140,97.5,4055098301,141,59.0,4055098297,56,Center,4058208239,178,,4055098305,213,4.6,4055098295,223,,4055098289,6,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,4055098287,2,,4055098303,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512058349,163,61,1,17,42,3budh3j9xivsid3ptm8ptpy4k,1,1.9,40.1,2023-02-25T15:35:39.707Z,2023-02-26T08:33:24Z,4058208347,178,,4055098581,56,Back,,,,,,,,,,,,,,,,,,,diixuwl5rn7f8vjleqfqy4st1,Raúl de Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512058433,164,49,1,17,44,3budh3j9xivsid3ptm8ptpy4k,1,12.8,27.5,2023-02-25T15:35:41.604Z,2023-02-26T08:33:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512058443,161,45,1,17,44,82q9159y2u7mkfn3z6hy75r4o,0,84.6,70.6,2023-02-25T15:35:42.140Z,2023-02-26T08:33:33Z,4055099083,286,,4055099079,56,Center,4055099407,233,165,,,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512058479,165,3,1,17,44,3budh3j9xivsid3ptm8ptpy4k,1,15.4,29.4,2023-02-25T15:35:42.140Z,2023-02-26T08:33:32Z,4056749701,465,,4055099339,233,161,4055099291,56,Back,4058208473,178,,4055099293,285,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512058513,166,1,1,17,46,3budh3j9xivsid3ptm8ptpy4k,0,19.7,20.3,2023-02-25T15:35:44.015Z,2023-02-26T08:33:34Z,4058208529,178,,4055099507,213,0.1,4055099499,141,21.2,4055099489,56,Back,4055099493,140,29.9,4055099505,212,10.7,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512058491,162,61,1,17,46,82q9159y2u7mkfn3z6hy75r4o,1,74.1,73.4,2023-02-25T15:35:44.328Z,2023-02-26T08:33:43Z,4058208635,178,,4055099363,56,Center,4058208633,21,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512058567,167,3,1,17,48,3budh3j9xivsid3ptm8ptpy4k,0,26.4,35.2,2023-02-25T15:35:46.450Z,2023-02-26T08:33:56Z,4055099845,56,Back,4055099849,285,,4058208749,178,,4056751113,465,,4055100221,233,163,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512058601,163,7,1,17,48,82q9159y2u7mkfn3z6hy75r4o,1,73.6,64.8,2023-02-25T15:35:46.490Z,2023-02-26T08:33:53Z,4058208793,178,,4055100089,56,Center,4055100091,286,,4056751301,383,,4055100165,233,167,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512068935,182,61,1,17,49,82q9159y2u7mkfn3z6hy75r4o,1,66.5,60.8,2023-02-25T15:35:46.588Z,2023-02-26T08:33:58Z,4055155259,56,Center,4058208853,178,,,,,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
