id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2507450055,1301,67,1,0,16,2l0ldgiwsgb8d6y3z0sfgjzyj,1,69.5,74.7,2023-02-12T17:30:25.763Z,2023-02-13T12:34:13Z,4030748445,233,1427,,,,,,,,,,,,,,,,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507450051,1427,67,1,0,16,4jelr92fsge73q39is6qvhxb3,0,30.5,25.3,2023-02-12T17:30:25.764Z,2023-02-13T11:35:00Z,4030748449,233,1301,,,,,,,,,,,,,,,,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507177709,9,1,1,0,17,2l0ldgiwsgb8d6y3z0sfgjzyj,1,69.9,76,2023-02-12T17:30:25.795Z,2023-02-13T12:34:14Z,4029306873,213,3.4,4029306871,212,26.1,4029306869,141,66.1,4029306877,156,,4029306867,140,45.9,4030546765,178,,4029306865,56,Back,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507450349,1428,83,1,0,20,4jelr92fsge73q39is6qvhxb3,1,67,32.3,2023-02-12T17:30:29.299Z,2023-02-13T11:35:52Z,4030749733,399,93203,,,,,,,,,,,,,,,,,,,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507177753,10,1,1,0,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,33.6,67.9,2023-02-12T17:30:29.323Z,2023-02-13T09:17:33Z,4029307105,212,12.6,4029307101,140,23.3,4029307103,141,58.4,4029307107,213,3.7,4029307099,56,Back,4030546799,178,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507450405,1302,67,1,0,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,23.5,58.4,2023-02-12T17:30:31.872Z,2023-02-13T12:34:14Z,4030750037,233,1429,,,,,,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507450403,1429,67,1,0,23,4jelr92fsge73q39is6qvhxb3,0,76.5,41.6,2023-02-12T17:30:31.873Z,2023-02-13T11:36:04Z,4030750045,233,1302,,,,,,,,,,,,,,,,,,,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507177765,11,12,1,0,23,2l0ldgiwsgb8d6y3z0sfgjzyj,1,23.8,58.3,2023-02-12T17:30:31.887Z,2023-02-13T12:34:14Z,4029308089,213,2.4,4029307159,56,Back,4029307157,167,,4029308087,212,34.5,4029308083,140,0.0,4030547003,389,,4029308085,141,92.7,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507177789,3,6,1,0,26,4jelr92fsge73q39is6qvhxb3,1,73.9,38.8,2023-02-12T17:30:35.281Z,2023-02-13T09:17:43Z,4029307319,233,12,4029307305,75,,4029307303,56,Center,,,,,,,,,,,,,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507177773,12,6,1,0,26,2l0ldgiwsgb8d6y3z0sfgjzyj,0,26.1,61.2,2023-02-12T17:30:35.281Z,2023-02-13T09:17:44Z,4029307197,73,,4029307195,56,Back,4029307325,233,3,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178075,4,1,1,0,57,4jelr92fsge73q39is6qvhxb3,0,99.5,0.5,2023-02-12T17:31:05.909Z,2023-02-13T09:17:49Z,4029308891,2,,4029308893,6,,4029308901,140,100.0,4029308903,141,25.8,4030547091,178,,4030031319,20,,4029308897,224,,4029308895,155,,234yd91ki5snm5wipuxzogkp,Monchu,4029308905,212,17.3,4029308899,56,Center,4029308907,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178077,5,5,1,1,0,4jelr92fsge73q39is6qvhxb3,0,100.6,30.6,2023-02-12T17:31:09.300Z,2023-02-13T09:17:53Z,4029308911,346,,4029308909,56,Center,4029309079,233,13,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178089,13,5,1,1,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,-0.6,69.4,2023-02-12T17:31:09.300Z,2023-02-13T09:17:53Z,4029309013,233,5,4029308975,346,,4029308973,56,Back,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178357,14,1,1,1,27,2l0ldgiwsgb8d6y3z0sfgjzyj,1,4.5,51,2023-02-12T17:31:36.687Z,2023-02-13T09:17:55Z,4029310529,1,,4029310517,124,,4029310519,56,Center,4029310533,74,,4029310527,213,0.2,4029310521,140,62.4,4029310523,141,72.9,4029310525,212,62.6,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178389,15,1,1,1,30,2l0ldgiwsgb8d6y3z0sfgjzyj,0,62.4,72.6,2023-02-12T17:31:39.597Z,2023-02-13T09:18:05Z,4029310741,213,6.3,4029310729,3,,4029310739,212,10.9,4029310737,141,72.4,4030547203,178,,4029310731,168,,4029310733,56,Center,4029310735,140,72.8,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178377,6,8,1,1,33,4jelr92fsge73q39is6qvhxb3,1,34,23.7,2023-02-12T17:31:41.869Z,2023-02-13T09:18:39Z,4030547421,178,,4029310659,56,Back,4030032737,385,,,,,,,,,,,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178391,7,49,1,1,33,4jelr92fsge73q39is6qvhxb3,1,36.3,24.1,2023-02-12T17:31:42.460Z,2023-02-13T09:18:43Z,,,,,,,,,,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178405,8,1,1,1,33,4jelr92fsge73q39is6qvhxb3,0,36.3,24.1,2023-02-12T17:31:42.550Z,2023-02-13T09:18:46Z,4029310835,140,56.3,4029310831,157,,4029310833,56,Center,4029310837,141,33.6,4029310839,212,22.0,4030547483,178,,4029310843,1,,4029310841,213,0.3,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178415,16,1,1,1,35,2l0ldgiwsgb8d6y3z0sfgjzyj,0,44.8,62.3,2023-02-12T17:31:44.697Z,2023-02-13T09:18:54Z,4029310887,213,0.3,4029310885,212,20.8,4029310879,56,Center,4030547557,178,,4029310883,141,70.0,4029310881,140,64.0,4029310877,3,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178441,9,1,1,1,37,4jelr92fsge73q39is6qvhxb3,1,35.6,28,2023-02-12T17:31:46.524Z,2023-02-13T09:18:57Z,4029311049,141,36.7,4029311053,212,10.6,4029311047,140,44.0,4029311041,3,,4029311043,56,Back,4030547593,388,,4029311057,213,0.6,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178571,10,1,1,1,39,4jelr92fsge73q39is6qvhxb3,1,44,36.7,2023-02-12T17:31:47.827Z,2023-02-13T09:19:02Z,4029311759,213,0.2,4030547641,388,,4029311749,168,,4029311747,3,,4029311755,141,39.7,4029311753,140,53.6,4029311751,56,Center,4029311757,212,10.3,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178593,11,1,1,1,50,4jelr92fsge73q39is6qvhxb3,1,65,27.1,2023-02-12T17:31:58.800Z,2023-02-13T09:19:07Z,4029311869,212,3.1,4029311871,213,1.4,4030547685,178,,4029311865,140,65.6,4029311863,56,Center,4029311867,141,31.5,,,,,,,8sh9iw9qs8y8056r5zmcpvemt,D. Machís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178609,12,1,1,1,51,4jelr92fsge73q39is6qvhxb3,1,65.6,31.5,2023-02-12T17:31:59.811Z,2023-02-13T09:19:14Z,4029311939,141,24.7,4029311943,213,4.4,4029311941,212,4.8,4029311935,56,Center,4030547779,178,,4029311937,140,64.3,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178623,13,1,1,1,52,4jelr92fsge73q39is6qvhxb3,1,62,19.2,2023-02-12T17:32:01.463Z,2023-02-13T09:19:18Z,4029311995,141,5.2,4029311991,56,Right,4029311993,140,67.7,4029311997,212,11.2,4030547815,178,,4029311999,213,5.3,,,,,,,8sh9iw9qs8y8056r5zmcpvemt,D. Machís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178669,14,1,1,1,55,4jelr92fsge73q39is6qvhxb3,1,65.9,5,2023-02-12T17:32:03.802Z,2023-02-13T09:19:22Z,4029312239,212,18.7,4029312241,213,3.2,4029312233,56,Back,4030547867,178,,4029312235,140,48.1,4029312237,141,4.7,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178765,15,1,1,1,58,4jelr92fsge73q39is6qvhxb3,1,44.4,11.6,2023-02-12T17:32:07.275Z,2023-02-13T09:19:33Z,4030547943,178,,4029312749,1,,4029312747,213,2.4,4029312739,56,Back,4029312745,212,40.1,4029312741,140,15.2,4029312743,141,49.6,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178799,16,1,1,2,4,4jelr92fsge73q39is6qvhxb3,1,11.5,53.4,2023-02-12T17:32:13.232Z,2023-02-13T09:19:41Z,4030548013,178,,4029312909,140,25.1,4029312913,212,30.6,4029312911,141,93.2,4029312915,213,1.1,4029312907,56,Back,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178875,17,1,1,2,9,4jelr92fsge73q39is6qvhxb3,1,36,93,2023-02-12T17:32:18.760Z,2023-02-13T09:19:47Z,4029313421,140,53.3,4029313423,141,94.1,4029313425,212,18.2,4030548069,178,,4029313419,56,Left,4029313427,213,0.0,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507310505,810,3,1,2,11,4jelr92fsge73q39is6qvhxb3,0,55.4,85.9,2023-02-12T17:32:20.293Z,2023-02-13T09:19:56Z,4030036859,465,,4030548141,178,,4030036857,286,,4030036861,467,d3pdr28q2n295ldry2lc1uklx,4030036855,56,Left,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178877,18,4,1,2,11,4jelr92fsge73q39is6qvhxb3,1,52.8,91.6,2023-02-12T17:32:20.504Z,2023-02-13T09:20:03Z,4029315589,265,,4029313431,56,Left,4029313433,286,,4029316891,233,17,4029315587,152,,4029315585,13,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178833,17,4,1,2,11,2l0ldgiwsgb8d6y3z0sfgjzyj,0,47.2,8.4,2023-02-12T17:32:20.505Z,2023-02-13T09:20:03Z,4029313139,285,,4029313137,56,Back,4029316803,13,,4029316805,152,,4029316945,233,18,4030548165,178,,4029316807,265,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179067,19,43,1,2,14,4jelr92fsge73q39is6qvhxb3,1,0,0,2023-02-12T17:32:23.497Z,2023-02-12T17:33:02Z,4029314417,233,18,4029314413,56,Left,4029315683,144,5,4029314415,347,0,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507178837,18,43,1,2,14,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-02-12T17:32:23.737Z,2023-02-12T17:33:12Z,4029313155,56,Back,4029316493,144,5,4029313157,347,0,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179079,20,1,1,2,30,4jelr92fsge73q39is6qvhxb3,1,53.3,96.6,2023-02-12T17:32:39.271Z,2023-02-13T09:20:04Z,4029316577,152,,4029314497,141,75.9,4029316575,5,,4029314495,140,40.0,4029314915,189,,4029314499,212,19.8,4029314501,213,3.9,4030548207,178,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,4029314493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179091,21,1,1,2,33,4jelr92fsge73q39is6qvhxb3,1,38.9,75.7,2023-02-12T17:32:41.852Z,2023-02-13T09:20:08Z,4029314565,141,89.9,4030548243,178,,4029314555,56,Back,4029314569,212,11.0,4029314559,140,43.9,4029314573,213,1.1,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179137,22,1,1,2,35,4jelr92fsge73q39is6qvhxb3,0,44.3,90.3,2023-02-12T17:32:44.422Z,2023-02-13T09:20:12Z,4029314821,213,5.7,4029314823,1,,4030548279,178,,4029314819,212,54.0,4029314817,141,46.9,4029314815,140,87.4,4029314811,155,,4029314813,56,Center,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179143,19,52,1,2,39,2l0ldgiwsgb8d6y3z0sfgjzyj,1,12.7,50.9,2023-02-12T17:32:48.064Z,2023-02-13T09:20:20Z,4030038317,377,,4030548363,388,,,,,,,,,,,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179259,20,1,1,2,46,2l0ldgiwsgb8d6y3z0sfgjzyj,1,13.2,51.6,2023-02-12T17:32:54.895Z,2023-02-13T09:20:27Z,4029315529,141,64.2,4030548441,178,,4029315523,123,,4029315525,56,Back,4029315531,212,8.8,4029315527,140,15.2,4029315533,213,1.3,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179303,21,1,1,2,50,2l0ldgiwsgb8d6y3z0sfgjzyj,1,24,63.3,2023-02-12T17:32:59.226Z,2023-02-13T09:20:39Z,4030548547,178,,4029315781,140,22.8,4029315783,141,18.8,4029315785,212,30.3,4029315779,56,Back,4029315787,213,4.7,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179315,22,1,1,2,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,22.8,18.6,2023-02-12T17:33:02.718Z,2023-02-13T09:20:49Z,4029315859,140,26.4,4030548679,178,,4029315857,56,Back,4029315861,141,3.5,4029315863,212,10.9,4029315865,213,5.1,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179349,23,1,1,2,54,2l0ldgiwsgb8d6y3z0sfgjzyj,0,26.4,3.7,2023-02-12T17:33:03.758Z,2023-02-13T09:20:53Z,4030548731,178,,4029316049,140,57.1,4029316047,56,Center,4029316055,213,0.5,4029316053,212,35.9,4029316051,141,26.8,4029316045,155,,4029316057,1,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179357,23,44,1,2,57,4jelr92fsge73q39is6qvhxb3,1,42,74,2023-02-12T17:33:06.334Z,2023-02-13T10:15:43Z,4029316103,285,,4029316101,56,Back,4029316119,233,24,,,,,,,,,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179351,24,44,1,2,57,2l0ldgiwsgb8d6y3z0sfgjzyj,0,58,26,2023-02-12T17:33:06.335Z,2023-02-13T09:20:59Z,4029316185,233,23,4029316065,286,,4029316063,56,Center,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179367,24,1,1,2,57,4jelr92fsge73q39is6qvhxb3,0,39.3,76.1,2023-02-12T17:33:06.401Z,2023-02-13T10:15:44Z,4029316139,3,,4029316147,212,23.0,4029316143,140,54.1,4029316141,56,Left,4029316145,141,100.0,4030548921,178,,4029316149,213,0.8,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179483,25,5,1,3,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,47.8,-1.1,2023-02-12T17:33:08.931Z,2023-02-13T09:21:11Z,4029316783,56,Back,4029316829,233,25,4029316785,347,,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507179385,25,5,1,3,0,4jelr92fsge73q39is6qvhxb3,0,52.2,101.1,2023-02-12T17:33:08.931Z,2023-02-13T09:21:12Z,4029316855,233,25,4029316227,347,,4029316225,56,Left,,,,,,,,,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
