id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2493905503,370,5,1,43,30,3czravw89omgc9o4s0w3l1bg5,1,67,101.4,2022-12-29T19:00:32.087Z,2022-12-30T07:35:32Z,3959644341,56,Left,3959644345,233,425,3959644343,347,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905499,425,5,1,43,30,ah8dala7suqqkj04n2l8xz4zd,0,33,-1.4,2022-12-29T19:00:32.087Z,2022-12-30T07:35:32Z,3959644281,347,,3959644349,233,370,3959644279,56,Back,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905505,371,1,1,43,43,3czravw89omgc9o4s0w3l1bg5,1,68.2,100,2022-12-29T19:00:44.576Z,2022-12-30T07:36:01Z,3959644361,212,5.4,3959644357,140,67.1,3959644353,107,,3959644355,56,Left,3959644359,141,93.3,3959644411,189,,3959644363,213,4.5,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905509,372,1,1,43,44,3czravw89omgc9o4s0w3l1bg5,1,67.1,93.3,2022-12-29T19:00:45.429Z,2022-12-30T07:36:07Z,3959644379,140,69.8,3959644381,141,98.3,3959644383,212,4.4,3959644385,213,0.9,3960385553,178,,3959644377,56,Left,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905511,373,1,1,43,46,3czravw89omgc9o4s0w3l1bg5,1,58.8,92.9,2022-12-29T19:00:47.955Z,2022-12-30T07:36:15Z,3959644407,1,,3959644401,141,49.3,3959644403,212,36.6,3959644397,56,Back,3959644399,140,38.3,3959644405,213,4.1,3960385641,178,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905517,374,1,1,43,52,3czravw89omgc9o4s0w3l1bg5,1,44.6,31.9,2022-12-29T19:00:53.772Z,2022-12-30T07:36:22Z,3960385663,178,,3959644441,213,0.3,3959644439,212,14.1,3959644433,56,Center,3959644435,140,57.5,3959644437,141,37.9,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905521,375,1,1,43,54,3czravw89omgc9o4s0w3l1bg5,1,58.8,36.5,2022-12-29T19:00:55.991Z,2022-12-30T07:36:26Z,3959644489,212,37.2,3959644483,56,Right,3959644493,1,,3959644485,140,86.6,3959644487,141,2.5,3959644491,213,5.6,3960385695,178,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905523,376,1,1,44,0,3czravw89omgc9o4s0w3l1bg5,0,96.3,17.6,2022-12-29T19:01:01.884Z,2022-12-30T07:36:37Z,3960314151,20,,3959644513,213,1.2,3959644519,236,,3960314149,224,,3960385787,178,,3959644509,141,21.7,3959644525,286,,3959644505,56,Center,66jotyvbhtz5cjvhbby6luelm,Nico Williams,3959644503,155,3959644501,2,,3959644521,233,426,3959644507,140,3959644511,212,,,,,97.2,2.9,,,,,,,,,,,,,
2493905525,426,12,1,44,0,ah8dala7suqqkj04n2l8xz4zd,1,3.4,76.7,2022-12-29T19:01:01.923Z,2022-12-30T07:36:45Z,3959644515,185,,3960385821,178,,3959644517,56,Back,3959644531,233,376,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905529,377,6,1,44,2,3czravw89omgc9o4s0w3l1bg5,1,97.6,21.2,2022-12-29T19:01:03.441Z,2022-12-30T07:36:48Z,3959644541,75,,3959644539,56,Center,3959644543,233,427,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905527,427,6,1,44,2,ah8dala7suqqkj04n2l8xz4zd,0,2.4,78.8,2022-12-29T19:01:03.441Z,2022-12-30T07:36:49Z,3959644535,56,Back,3959644537,73,,3959644547,233,377,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905539,378,43,1,44,10,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:01:12.319Z,2022-12-29T19:01:55Z,3959644605,141,13.3,3959644603,140,80.8,3959644609,213,2.7,3959644599,6,0,3959645205,144,1,3959644607,212,21.5,3959644601,56,Right,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905559,379,43,1,44,13,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:01:14.624Z,2022-12-29T19:01:54Z,3959644737,140,92.5,3959644743,213,0.3,3959645203,144,1,3959644741,212,13.5,3959644739,141,18.4,3959644735,56,Right,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905561,380,43,1,44,19,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:01:20.577Z,2022-12-29T19:01:53Z,3959644763,213,1.9,3959644757,140,97.5,3959644759,141,23.5,3959645201,144,1,3959644753,155,0,3959644755,56,Center,3959644761,212,1.1,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905581,381,43,1,44,23,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:01:25.360Z,2022-12-29T19:01:51Z,3959644851,75,0,3959644849,56,Center,3959645169,144,6,3959644853,233,429,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905573,428,43,1,44,24,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-12-29T19:01:26.235Z,2022-12-29T19:01:51Z,3959644811,285,0,3959645189,144,74,3959644809,56,Back,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905577,429,43,1,44,25,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-12-29T19:01:27.002Z,2022-12-29T19:01:52Z,3959644827,56,Back,3959644835,73,0,3959645199,144,6,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905631,382,1,1,44,58,3czravw89omgc9o4s0w3l1bg5,0,99.5,0.5,2022-12-29T19:01:59.669Z,2022-12-30T07:36:56Z,3959645267,140,94.4,3959645261,155,,3959645275,1,,3960314161,20,,3959645273,213,1.7,3959645259,6,,3959645271,212,36.3,3959645257,2,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,3959645269,141,3960385997,178,53.3,3959645263,224,,3959645265,56,3959645281,233,,,,,Center,430,,,,,,,,,,,,,
2493905633,430,11,1,45,0,ah8dala7suqqkj04n2l8xz4zd,1,5.6,46.6,2022-12-29T19:02:01.739Z,2022-12-30T07:37:00Z,3959645277,56,Back,3960314173,378,,3959645279,88,,3959645287,233,382,3960386049,388,,,,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905639,383,70,1,45,7,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:02:08.738Z,2022-12-29T19:02:09Z,3959645331,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905649,431,1,1,45,11,ah8dala7suqqkj04n2l8xz4zd,1,8,51.2,2022-12-29T19:02:12.658Z,2022-12-30T07:37:06Z,3959645401,213,5.2,3959645395,140,15.0,3959645393,56,Back,3959645399,212,15.4,3960386121,178,,3959645391,123,,3959645397,141,31.3,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905653,432,1,1,45,13,ah8dala7suqqkj04n2l8xz4zd,1,15,31.3,2022-12-29T19:02:15.174Z,2022-12-30T07:37:10Z,3959645435,140,7.3,3959645433,56,Back,3959645439,212,16.4,3959645441,213,2.1,3960386151,178,,3959645437,141,52.2,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905661,433,1,1,45,18,ah8dala7suqqkj04n2l8xz4zd,1,9.2,53.3,2022-12-29T19:02:19.537Z,2022-12-30T07:37:15Z,3959645457,56,Back,3959645467,1,,3959645461,141,64.9,3959645465,213,0.2,3959645463,212,33.2,3959645459,140,39.9,3960386205,178,,3959645455,155,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905665,434,1,1,45,20,ah8dala7suqqkj04n2l8xz4zd,0,39.7,64.9,2022-12-29T19:02:21.822Z,2022-12-30T07:37:23Z,3959645535,233,385,3959645491,56,Back,3959645487,3,,3959645497,212,1.8,3960386277,388,,3959645493,140,41.3,3959645495,141,65.8,3959645499,213,0.3,75079gtd2efpviyo605ozsd79,Sergio Canales,3959645489,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905667,384,61,1,45,20,3czravw89omgc9o4s0w3l1bg5,1,55.7,33,2022-12-29T19:02:21.901Z,2022-12-30T07:37:31Z,3960386299,15,,3959645501,56,Center,3960386301,388,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905673,435,1,1,45,23,ah8dala7suqqkj04n2l8xz4zd,0,53.8,68.7,2022-12-29T19:02:24.451Z,2022-12-30T07:38:50Z,3959645527,213,0.3,3959645521,140,54.0,3959645523,141,68.8,3959645525,212,0.2,3959645665,286,,3959645663,236,,3960387129,178,,3959645669,233,385,4pizap25enja9rtz4g6x5bkd1,A. Guardado,3959645519,56,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905675,385,74,1,45,23,3czravw89omgc9o4s0w3l1bg5,1,46.2,28.5,2022-12-29T19:02:24.618Z,2022-12-30T07:38:56Z,3959645529,56,Back,3960387207,178,,3959645531,285,,3959645541,233,435,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494029497,841,61,1,45,23,3czravw89omgc9o4s0w3l1bg5,1,46.4,29.7,2022-12-29T19:02:25.278Z,2022-12-30T11:21:10Z,3960387335,178,,3960314217,56,Back,,,,,,,,,,,,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905677,386,49,1,45,24,3czravw89omgc9o4s0w3l1bg5,1,41.3,27.2,2022-12-29T19:02:26.171Z,2022-12-30T11:21:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905683,387,1,1,45,24,3czravw89omgc9o4s0w3l1bg5,1,41.3,27.2,2022-12-29T19:02:26.296Z,2022-12-30T07:39:48Z,3959645579,213,2.4,3960387835,178,,3959645573,140,30.7,3959645575,141,43.6,3959645577,212,15.8,3959645571,56,Back,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905687,388,1,1,45,27,3czravw89omgc9o4s0w3l1bg5,1,31.6,46.4,2022-12-29T19:02:28.519Z,2022-12-30T07:40:09Z,3959645603,213,0.3,3959645597,140,39.3,3960388085,178,,3959645599,141,49.6,3959645601,212,8.4,3959645595,56,Back,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905695,389,1,1,45,28,3czravw89omgc9o4s0w3l1bg5,1,39.3,49.6,2022-12-29T19:02:29.470Z,2022-12-30T07:40:16Z,3959645653,212,11.1,3959645655,213,3.2,3959645649,140,28.8,3959645647,56,Back,3959645651,141,48.1,3960388163,178,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905709,390,1,1,45,31,3czravw89omgc9o4s0w3l1bg5,0,28.9,46.4,2022-12-29T19:02:32.389Z,2022-12-30T07:40:21Z,3959645715,213,5.8,3959645707,56,Right,3959645713,212,39.0,3959645719,1,,3959645709,140,61.1,3960388259,178,,3959645711,141,17.8,3959645705,155,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905715,436,1,1,45,33,ah8dala7suqqkj04n2l8xz4zd,1,39,83.1,2022-12-29T19:02:34.647Z,2022-12-30T07:41:18Z,3959645749,56,Left,3959645755,212,17.5,3959645753,141,83.3,3959645757,213,0.0,3959645751,140,55.7,3959645747,3,,3960389087,388,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905717,437,50,1,45,34,ah8dala7suqqkj04n2l8xz4zd,1,55.3,80.4,2022-12-29T19:02:36.247Z,2022-12-30T07:41:26Z,3959645823,233,391,3959645763,286,,3959645761,56,Left,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905725,391,7,1,45,34,3czravw89omgc9o4s0w3l1bg5,0,44.7,19.6,2022-12-29T19:02:36.367Z,2022-12-30T07:41:33Z,3960389427,178,,3959645819,233,437,3960314231,384,,3959645815,285,,3959645813,56,Back,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493906037,456,61,1,45,35,ah8dala7suqqkj04n2l8xz4zd,1,55,84.5,2022-12-29T19:02:36.430Z,2022-12-30T07:41:38Z,3959647601,56,Left,3960389545,178,,,,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905727,392,43,1,45,35,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:02:36.817Z,2022-12-29T19:04:35Z,3959647619,144,49,,,,,,,,,,,,,,,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905745,393,1,1,45,37,3czravw89omgc9o4s0w3l1bg5,1,46.1,24.7,2022-12-29T19:02:38.491Z,2022-12-30T07:41:46Z,3959645917,213,5.9,3959645911,140,61.0,3959645915,212,17.1,3959645909,56,Right,3959645913,141,14.6,3960389645,178,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905751,394,1,1,45,42,3czravw89omgc9o4s0w3l1bg5,1,73.2,30.1,2022-12-29T19:02:44.377Z,2022-12-30T07:41:53Z,3959645947,212,11.0,3959645941,56,Center,3959645945,141,45.4,3959645943,140,69.8,3959645949,213,1.9,3960389723,178,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905755,395,61,1,45,43,3czravw89omgc9o4s0w3l1bg5,0,69.9,46.2,2022-12-29T19:02:45.323Z,2022-12-30T07:41:58Z,3960389787,178,,3959645971,56,Center,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905757,438,49,1,45,45,ah8dala7suqqkj04n2l8xz4zd,1,28.9,56.4,2022-12-29T19:02:46.728Z,2022-12-30T07:42:09Z,,,,,,,,,,,,,,,,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905773,439,1,1,45,45,ah8dala7suqqkj04n2l8xz4zd,1,28.9,56.4,2022-12-29T19:02:46.856Z,2022-12-30T07:42:14Z,3959646077,141,41.8,3959646079,212,10.1,3960390075,178,,3959646073,56,Back,3959646081,213,4.9,3959646075,140,30.8,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905777,440,1,1,45,48,ah8dala7suqqkj04n2l8xz4zd,1,37.7,36.7,2022-12-29T19:02:49.785Z,2022-12-30T07:42:25Z,3959646105,213,5.5,3959646103,212,29.1,3959646097,56,Right,3960390133,178,,3959646101,141,6.0,3959646099,140,57.0,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905779,441,3,1,45,53,ah8dala7suqqkj04n2l8xz4zd,0,69.1,3.2,2022-12-29T19:02:54.917Z,2022-12-30T07:42:32Z,3959646111,286,,3959646125,233,396,3959646109,56,Right,3960314263,464,,3960390179,178,,,,,,,,,,,1he0x583esqw1ka0ybc2nlz9x,N. Fekir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905781,396,7,1,45,53,3czravw89omgc9o4s0w3l1bg5,1,30.9,96.8,2022-12-29T19:02:55.118Z,2022-12-30T07:42:37Z,3960390229,178,,3959646117,285,,3960314265,385,,3959646113,167,,3959646115,56,Back,3959646119,233,441,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905787,397,5,1,45,54,3czravw89omgc9o4s0w3l1bg5,0,30.3,101.1,2022-12-29T19:02:55.938Z,2022-12-30T07:42:41Z,3959646145,347,,3959646143,56,Back,3959646269,233,442,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905801,442,5,1,45,54,ah8dala7suqqkj04n2l8xz4zd,1,69.7,-1.1,2022-12-29T19:02:55.938Z,2022-12-30T07:42:41Z,3959646235,347,,3959646233,56,Right,3959646259,233,397,,,,,,,,,,,,,,,,1he0x583esqw1ka0ybc2nlz9x,N. Fekir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905813,443,1,1,45,59,ah8dala7suqqkj04n2l8xz4zd,1,69.6,0,2022-12-29T19:03:01.016Z,2022-12-30T07:42:53Z,3959646301,107,,3959646307,141,6.8,3959646311,213,2.6,3959646303,56,Right,3959646305,140,60.0,3959646309,212,11.5,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905815,444,1,1,46,3,ah8dala7suqqkj04n2l8xz4zd,1,60.8,6.8,2022-12-29T19:03:04.516Z,2022-12-30T07:43:00Z,3959646317,56,Right,3959646323,212,4.4,3959646325,213,0.7,3959646319,140,64.0,3960390473,178,,3959646321,141,11.0,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905827,445,1,1,46,4,ah8dala7suqqkj04n2l8xz4zd,1,64.1,11.1,2022-12-29T19:03:05.520Z,2022-12-30T07:43:09Z,3959646379,140,61.5,3959646381,141,24.7,3959646377,56,Center,3959646385,213,1.9,3959646383,212,9.6,3960390583,178,,,,,,,,1he0x583esqw1ka0ybc2nlz9x,N. Fekir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905847,446,1,1,46,4,ah8dala7suqqkj04n2l8xz4zd,1,60.7,24.2,2022-12-29T19:03:06.300Z,2022-12-30T07:43:18Z,3959646493,140,60.3,3959646495,141,4.0,3959646499,213,4.7,3959646491,56,Right,3959646497,212,13.7,3960390755,178,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905891,447,1,1,46,9,ah8dala7suqqkj04n2l8xz4zd,1,50,9.3,2022-12-29T19:03:10.975Z,2022-12-30T07:43:23Z,3959646719,141,38.0,3959646721,212,36.3,3959646715,56,Back,3959646717,140,20.8,3960390811,178,,3959646725,1,,3959646723,213,2.6,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905899,448,1,1,46,24,ah8dala7suqqkj04n2l8xz4zd,1,22.7,63.4,2022-12-29T19:03:25.910Z,2022-12-30T07:43:29Z,3959646779,140,65.3,3959646787,1,,3959646775,155,,3959646781,141,92.1,3960390901,178,,3959646783,212,48.8,3959646785,213,0.4,3959646777,56,Left,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905905,449,1,1,46,27,ah8dala7suqqkj04n2l8xz4zd,0,65.4,92.1,2022-12-29T19:03:29.176Z,2022-12-30T07:43:48Z,3960391025,388,,3959646825,212,8.9,3959646823,141,88.6,3960391027,21,,3959646821,140,57.2,3959646827,213,3.4,3959646819,56,Left,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905909,398,49,1,46,28,3czravw89omgc9o4s0w3l1bg5,1,44.4,13.3,2022-12-29T19:03:30.376Z,2022-12-30T07:43:54Z,,,,,,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905913,399,1,1,46,30,3czravw89omgc9o4s0w3l1bg5,1,44.4,13.3,2022-12-29T19:03:31.687Z,2022-12-30T07:43:59Z,3959646857,212,11.6,3959646851,56,Back,3960391217,178,,3959646859,213,1.9,3959646853,140,40.3,3959646855,141,29.2,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905915,400,1,1,46,31,3czravw89omgc9o4s0w3l1bg5,0,40.2,29.9,2022-12-29T19:03:33.018Z,2022-12-30T07:44:03Z,3959646875,212,21.6,3959646873,141,46.4,3960391271,178,,3959646877,213,0.5,3959646871,140,57.8,3959646869,56,Center,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905925,450,1,1,46,32,ah8dala7suqqkj04n2l8xz4zd,1,41.9,50.9,2022-12-29T19:03:34.124Z,2022-12-30T07:44:07Z,3959646923,213,0.6,3959646917,140,51.2,3960391313,178,,3959646919,141,60.6,3959646921,212,11.8,3959646915,56,Center,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905927,451,49,1,46,33,ah8dala7suqqkj04n2l8xz4zd,1,51.3,60.5,2022-12-29T19:03:34.792Z,2022-12-30T07:44:10Z,,,,,,,,,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905931,452,1,1,46,35,ah8dala7suqqkj04n2l8xz4zd,0,46.9,58.4,2022-12-29T19:03:36.789Z,2022-12-30T07:44:18Z,3959646945,212,3.8,3959646943,141,53.1,3959646947,213,4.4,3959646941,140,45.9,3960391449,178,,3959646939,56,Back,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905939,401,61,1,46,35,3czravw89omgc9o4s0w3l1bg5,1,53.7,51.6,2022-12-29T19:03:36.949Z,2022-12-30T07:45:30Z,3959646975,56,Center,3960391955,178,,,,,,,,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905957,453,1,1,46,38,ah8dala7suqqkj04n2l8xz4zd,0,44.2,40.3,2022-12-29T19:03:39.635Z,2022-12-30T07:45:35Z,3959647069,155,,3959647079,212,65.0,3959647073,56,Left,3959647075,140,92.0,3959647081,213,0.7,3959647083,1,,3959647071,196,,3959647077,141,100.0,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,3960391971,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905963,402,56,1,46,44,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:03:45.632Z,2022-12-30T07:45:40Z,3959647103,56,Back,,,,,,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905991,403,5,1,46,45,3czravw89omgc9o4s0w3l1bg5,1,9.4,-1.1,2022-12-29T19:03:46.428Z,2022-12-30T07:45:45Z,3959647285,56,Back,3959647293,233,454,3959647287,347,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905959,454,5,1,46,45,ah8dala7suqqkj04n2l8xz4zd,0,90.6,101.1,2022-12-29T19:03:46.428Z,2022-12-30T07:45:46Z,3959647087,347,,3959647085,56,Left,3959647297,233,403,,,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905995,404,30,1,46,57,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:03:59.203Z,2022-12-30T07:45:47Z,3959647291,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493905993,455,30,1,46,57,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-12-29T19:03:59.203Z,2022-12-30T07:45:48Z,3959647289,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493907933,406,32,2,45,0,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:19:46.962Z,2022-12-29T19:19:47Z,3959659037,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
