id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2469873505,300,1,1,26,23,63f5h8t5e9qm1fqmvfkb23ghh,1,69.4,85.2,2022-10-09T16:58:57.567Z,2022-10-10T03:37:31Z,3832772053,141,92.3,3834406381,388,,3832772055,212,5.7,3832772047,3,,3832772051,140,72.3,3832772049,56,Left,3832772057,213,1.0,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873509,301,49,1,26,24,63f5h8t5e9qm1fqmvfkb23ghh,1,72.3,92.3,2022-10-09T16:58:58.669Z,2022-10-10T03:37:37Z,,,,,,,,,,,,,,,,,,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873511,302,1,1,26,24,63f5h8t5e9qm1fqmvfkb23ghh,1,72.3,92.3,2022-10-09T16:58:58.775Z,2022-10-10T03:37:40Z,3834406517,178,,3832772073,140,81.4,3832772069,155,,3832772071,56,Left,3832772079,213,0.3,3832772075,141,96.2,3832772077,212,9.9,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873517,303,1,1,26,25,63f5h8t5e9qm1fqmvfkb23ghh,0,81.4,96.2,2022-10-09T16:59:00.003Z,2022-10-10T03:37:43Z,3832772109,141,88.8,3832772105,140,77.8,3832772111,212,6.3,3832772113,213,4.1,3832772099,3,,3834406559,388,,3832772103,56,Left,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873513,177,49,1,26,26,74mcjsm72vr3l9pw2i4qfjchj,1,23.1,10.9,2022-10-09T16:59:01.025Z,2022-10-10T03:37:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873561,178,1,1,26,26,74mcjsm72vr3l9pw2i4qfjchj,1,23.1,10.9,2022-10-09T16:59:01.088Z,2022-10-10T03:37:53Z,3832772367,212,14.7,3834406659,388,,3832772369,213,3.1,3832772361,56,Back,3832772365,141,11.3,3832772359,155,,3832772363,140,9.1,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873599,179,1,1,26,31,74mcjsm72vr3l9pw2i4qfjchj,1,8.2,5.3,2022-10-09T16:59:05.624Z,2022-10-10T03:38:00Z,3832772621,140,39.2,3832772629,1,,3832772625,212,32.6,3832772627,213,6.3,3832772619,56,Back,3832772623,141,4.3,3832772617,157,,3834406735,178,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873601,180,61,1,26,33,74mcjsm72vr3l9pw2i4qfjchj,0,39.2,4.4,2022-10-09T16:59:08.371Z,2022-10-10T03:38:05Z,3834406805,178,,3832772637,56,Back,,,,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873627,181,5,1,26,35,74mcjsm72vr3l9pw2i4qfjchj,0,43.8,-1.8,2022-10-09T16:59:09.692Z,2022-10-10T03:38:09Z,3832772721,347,,3832772719,56,Back,3832772835,233,304,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873641,304,5,1,26,35,63f5h8t5e9qm1fqmvfkb23ghh,1,56.2,101.8,2022-10-09T16:59:09.692Z,2022-10-10T03:38:08Z,3832772799,56,Left,3832772801,347,,3832772827,233,181,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873757,305,1,1,26,38,63f5h8t5e9qm1fqmvfkb23ghh,1,42.5,100,2022-10-09T16:59:12.631Z,2022-10-10T03:38:10Z,3832773463,212,6.5,3832773457,56,Back,3832773455,107,,3832773459,140,43.4,3832773465,213,4.9,3832773461,141,92.1,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873765,306,1,1,26,39,63f5h8t5e9qm1fqmvfkb23ghh,1,36.8,78.2,2022-10-09T16:59:14.438Z,2022-10-10T03:38:20Z,3832773507,212,44.5,3832773509,213,6.3,3832773501,56,Center,3832773499,155,,3832773505,141,76.1,3832773511,1,,3832777931,189,,3834407053,178,,atigcsq78g14w82lwvay26aj9,Mikel Merino,3832773503,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874735,331,1,1,26,45,63f5h8t5e9qm1fqmvfkb23ghh,0,83.1,69,2022-10-09T16:59:20.428Z,2022-10-10T03:38:27Z,3832778713,141,64.5,3832778709,56,Center,3834407145,178,,3832779501,286,,3832778711,140,84.9,3832778715,212,3.6,3832779495,236,,3832779497,233,186,13ll29mtf7pxwz1yf0i40tsd1,David Silva,3832778771,189,,3832778717,213,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874195,186,74,1,26,46,74mcjsm72vr3l9pw2i4qfjchj,1,15.3,31.9,2022-10-09T16:59:20.699Z,2022-10-10T03:38:32Z,3832779527,233,331,3834407205,178,,3832775863,56,Back,3832779443,285,,,,,,,,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873781,307,15,1,26,48,63f5h8t5e9qm1fqmvfkb23ghh,1,75.4,62.4,2022-10-09T16:59:22.998Z,2022-10-10T03:38:36Z,3834407259,178,,3832779445,233,182,3832779843,78,,3832773593,22,,3832779855,146,82.8,3832779849,215,,3832779857,147,58.8,3832779421,72,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,3832779861,231,50.5,3832773595,18,3832779853,458,,,3832773597,56,3832779847,103,19,3832779851,328,,3832779859,230,99.0,3832779845,102,Center,,3832779425,82,,50.6,,,,,,,,
2469873763,182,10,1,26,48,74mcjsm72vr3l9pw2i4qfjchj,1,17.4,36.1,2022-10-09T16:59:23.184Z,2022-10-10T03:38:42Z,3832773491,56,Back,3832773489,94,,3832779465,233,307,3834407345,178,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873797,183,49,1,26,52,74mcjsm72vr3l9pw2i4qfjchj,1,12,90.2,2022-10-09T16:59:26.642Z,2022-10-10T03:38:46Z,,,,,,,,,,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873837,184,50,1,26,55,74mcjsm72vr3l9pw2i4qfjchj,1,22.6,97.5,2022-10-09T16:59:29.881Z,2022-10-10T03:38:56Z,3832773947,56,Back,3832773949,285,,3832774005,233,308,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873843,308,7,1,26,55,63f5h8t5e9qm1fqmvfkb23ghh,0,77.4,2.5,2022-10-09T16:59:29.954Z,2022-10-10T03:39:02Z,3834407613,389,,3832773969,56,Right,3834129887,385,,3832773977,233,184,3832773971,286,,,,,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873855,185,61,1,26,55,74mcjsm72vr3l9pw2i4qfjchj,1,27.7,89.1,2022-10-09T16:59:30.152Z,2022-10-10T03:39:05Z,3834407653,178,,3832774027,56,Back,,,,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873861,309,49,1,26,57,63f5h8t5e9qm1fqmvfkb23ghh,1,64.1,4.6,2022-10-09T16:59:31.868Z,2022-10-10T03:39:09Z,,,,,,,,,,,,,,,,,,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873921,310,1,1,26,58,63f5h8t5e9qm1fqmvfkb23ghh,1,63.4,4.1,2022-10-09T16:59:32.684Z,2022-10-10T03:39:12Z,3834407753,178,,3832774341,212,17.0,3832774343,213,0.0,3832774337,140,79.6,3832774339,141,4.9,3832774335,56,Right,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873951,311,1,1,27,4,63f5h8t5e9qm1fqmvfkb23ghh,1,83.9,5.9,2022-10-09T16:59:38.808Z,2022-10-10T03:39:18Z,3832774533,56,Right,3834407829,178,,3832774541,213,2.5,3832774535,140,71.9,3832774539,212,15.6,3832774537,141,19.4,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469873971,312,1,1,27,7,63f5h8t5e9qm1fqmvfkb23ghh,1,70.7,23.9,2022-10-09T16:59:41.642Z,2022-10-10T03:39:22Z,3832774633,141,49.7,3832774631,140,67.5,3832774635,212,17.9,3832774629,56,Center,3832774637,213,1.8,3834407889,178,,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874021,313,1,1,27,8,63f5h8t5e9qm1fqmvfkb23ghh,1,67.5,51.3,2022-10-09T16:59:43.480Z,2022-10-10T03:39:37Z,3832774869,212,23.1,3832774865,140,72.9,3832774867,141,84.2,3834408139,178,,3832774863,56,Left,3832774871,213,1.3,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874043,314,1,1,27,12,63f5h8t5e9qm1fqmvfkb23ghh,1,72.1,83,2022-10-09T16:59:47.085Z,2022-10-10T03:39:43Z,3832774983,56,Center,3832774991,213,4.2,3834408241,178,,3832774989,212,14.1,3832774985,140,65.3,3832774987,141,65.1,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874059,315,1,1,27,15,63f5h8t5e9qm1fqmvfkb23ghh,1,65.3,65.1,2022-10-09T16:59:49.836Z,2022-10-10T03:39:46Z,3832775077,56,Center,3832775081,141,76.5,3832775085,213,1.0,3832775079,140,70.3,3832775083,212,9.4,3834408293,178,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874089,316,1,1,27,16,63f5h8t5e9qm1fqmvfkb23ghh,1,70.3,76.5,2022-10-09T16:59:50.546Z,2022-10-10T03:39:50Z,3832775203,212,10.2,3834408345,178,,3832775201,141,64.5,3832775197,56,Center,3832775205,213,4.1,3832775199,140,64.5,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874145,317,1,1,27,19,63f5h8t5e9qm1fqmvfkb23ghh,1,64.5,63.3,2022-10-09T16:59:54.373Z,2022-10-10T03:39:52Z,3832775531,140,66.7,3832775535,212,24.7,3832775529,56,Center,3832775537,213,4.8,3834408377,178,,3832775533,141,27.1,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874149,318,1,1,27,25,63f5h8t5e9qm1fqmvfkb23ghh,1,68.2,25.1,2022-10-09T16:59:59.867Z,2022-10-10T03:39:55Z,3832775559,141,33.5,3832775555,56,Center,3834408429,178,,3832775557,140,65.2,3832775563,213,2.1,3832775561,212,6.5,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874185,319,1,1,27,27,63f5h8t5e9qm1fqmvfkb23ghh,1,65.2,33.5,2022-10-09T17:00:01.725Z,2022-10-10T03:39:59Z,3834408489,178,,3832775821,213,5.0,3832775813,56,Center,3832775817,141,23.2,3832775819,212,7.3,3832775815,140,67.2,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874213,320,1,1,27,30,63f5h8t5e9qm1fqmvfkb23ghh,1,67.9,18.5,2022-10-09T17:00:04.641Z,2022-10-10T03:40:03Z,3832775961,141,10.7,3832775965,213,5.2,3834408543,178,,3832775959,140,70.6,3832775957,56,Right,3832775963,212,6.0,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874245,321,1,1,27,33,63f5h8t5e9qm1fqmvfkb23ghh,1,69.4,11.8,2022-10-09T17:00:07.663Z,2022-10-10T03:40:10Z,3832776143,56,Right,3834408645,178,,3832776147,141,20.6,3832776151,213,2.3,3832776149,212,7.9,3832776145,140,64.5,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874277,322,1,1,27,35,63f5h8t5e9qm1fqmvfkb23ghh,1,65,22.9,2022-10-09T17:00:10.382Z,2022-10-10T03:40:13Z,3832776303,213,2.1,3832776295,56,Center,3834408689,178,,3832776299,141,36.4,3832776301,212,10.7,3832776297,140,59.8,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874329,323,1,1,27,37,63f5h8t5e9qm1fqmvfkb23ghh,1,59.8,36.4,2022-10-09T17:00:12.413Z,2022-10-10T03:40:17Z,3832776519,140,60.8,3832776523,212,16.0,3832776517,56,Center,3834408727,178,,3832776521,141,59.9,3832776525,213,1.5,,,,,,,e35v2pspdgl7t769d57e67ob9,Elustondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874349,324,1,1,27,42,63f5h8t5e9qm1fqmvfkb23ghh,1,68.1,65.3,2022-10-09T17:00:16.610Z,2022-10-10T03:40:20Z,3832776619,56,Left,3832776623,141,85.8,3834408761,178,,3832776621,140,72.9,3832776625,212,14.8,3832776627,213,1.2,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874367,325,1,1,27,42,63f5h8t5e9qm1fqmvfkb23ghh,1,72.9,85.8,2022-10-09T17:00:17.439Z,2022-10-10T03:40:28Z,3834408799,178,,3832776713,56,Center,3832776721,212,12.1,3832776717,140,69.0,3832776723,213,4.4,3832776719,141,69.0,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874441,326,1,1,27,44,63f5h8t5e9qm1fqmvfkb23ghh,1,69,69,2022-10-09T17:00:19.338Z,2022-10-10T03:40:31Z,3832777061,213,5.2,3834408897,178,,3832777053,56,Center,3832777057,141,61.2,3832777059,212,5.9,3832777055,140,71.4,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874479,327,1,1,27,51,63f5h8t5e9qm1fqmvfkb23ghh,1,69.1,67.4,2022-10-09T17:00:26.085Z,2022-10-10T03:40:34Z,3834408933,178,,3832777227,213,0.9,3832777225,212,22.4,3832777221,140,81.9,3832777223,141,93.8,3832777219,56,Left,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874485,187,45,1,27,55,74mcjsm72vr3l9pw2i4qfjchj,0,11.8,14.4,2022-10-09T17:00:30.155Z,2022-10-10T03:40:39Z,3832777387,233,328,3832777249,56,Back,3832777251,285,,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874501,328,3,1,27,55,63f5h8t5e9qm1fqmvfkb23ghh,1,88.2,85.6,2022-10-09T17:00:30.155Z,2022-10-10T03:40:38Z,3834133171,465,,3834409013,178,,3832777339,286,,3832777357,233,187,3832777337,56,Left,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874513,329,1,1,27,56,63f5h8t5e9qm1fqmvfkb23ghh,0,96.9,83.7,2022-10-09T17:00:31.468Z,2022-10-10T03:40:41Z,3834133489,224,,3832777427,140,95.6,3832777425,56,Center,3832777431,212,10.6,3832777433,213,4.6,3834409059,178,,3832777421,2,,3832777429,141,68.2,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,3834133491,72,,3832777423,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874537,188,12,1,27,57,74mcjsm72vr3l9pw2i4qfjchj,1,6.2,31.2,2022-10-09T17:00:31.799Z,2022-10-10T03:40:50Z,3832777565,213,1.2,3832777561,141,58.8,3834409169,388,,3832777557,56,Back,3832777559,140,13.6,3832777563,212,20.3,3832777601,15,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874567,189,12,1,27,59,74mcjsm72vr3l9pw2i4qfjchj,1,9.5,64.1,2022-10-09T17:00:33.492Z,2022-10-10T03:40:54Z,3832777827,15,,3834409241,178,,3832777713,141,75.0,3832777717,213,2.6,3832777711,140,0.0,3832777715,212,13.9,3832777745,167,,3832777709,56,Back,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874571,190,6,1,28,0,74mcjsm72vr3l9pw2i4qfjchj,0,1.6,52.4,2022-10-09T17:00:34.809Z,2022-10-10T03:41:00Z,3832777725,56,Back,3832777727,73,,3832777781,233,330,,,,,,,,,,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874563,330,6,1,28,0,63f5h8t5e9qm1fqmvfkb23ghh,1,98.4,47.6,2022-10-09T17:00:34.809Z,2022-10-10T03:41:00Z,3832777685,56,Center,3832777763,233,190,3832777687,75,,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469874961,332,1,1,28,39,63f5h8t5e9qm1fqmvfkb23ghh,0,99.8,0.2,2022-10-09T17:01:14.358Z,2022-10-10T03:41:08Z,3832780097,140,96.0,3832780095,56,Center,3834134085,72,,3832780105,1,,3834409419,178,,3832780089,6,,3832780099,141,51.3,3832780091,155,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,3832780103,213,1.7,3832780205,233,3832780087,2,,191,3832780101,212,3832780093,223,,,,,,,,,,35.0,,,,,,,,,,,,,
2469874969,191,11,1,28,41,74mcjsm72vr3l9pw2i4qfjchj,1,4.1,44.1,2022-10-09T17:01:16.222Z,2022-10-10T03:41:10Z,3832780161,88,,3834134697,378,,3832780213,233,332,3832780159,56,Back,3834409463,388,,,,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875091,192,1,1,28,52,74mcjsm72vr3l9pw2i4qfjchj,1,13.2,45.8,2022-10-09T17:01:26.889Z,2022-10-10T03:41:17Z,3832780871,212,22.4,3832780863,123,,3834409567,178,,3832780873,213,4.9,3832780867,140,18.1,3832780869,141,13.7,3832780865,56,Back,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875119,193,1,1,28,55,74mcjsm72vr3l9pw2i4qfjchj,1,25.1,13.5,2022-10-09T17:01:30.224Z,2022-10-10T03:41:22Z,3832781027,56,Back,3832781035,213,1.5,3832781029,140,25.6,3832781031,141,28.5,3834409625,178,,3832781033,212,10.2,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875257,194,1,1,28,58,74mcjsm72vr3l9pw2i4qfjchj,1,23.4,24.2,2022-10-09T17:01:32.783Z,2022-10-10T03:41:25Z,3832781783,141,25.8,3834409669,178,,3832781791,213,3.1,3832781779,56,Back,3832781787,212,12.0,3832781781,140,12.0,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875315,195,1,1,29,10,74mcjsm72vr3l9pw2i4qfjchj,0,24.7,37.4,2022-10-09T17:01:45.072Z,2022-10-10T03:41:28Z,3832782095,1,,3832782091,212,50.4,3832782093,213,0.1,3834409719,178,,3832782087,140,72.3,3832782089,141,47.0,3832782081,56,Center,3832782077,155,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875349,333,1,1,29,13,63f5h8t5e9qm1fqmvfkb23ghh,1,23.2,55.3,2022-10-09T17:01:48.335Z,2022-10-10T03:41:31Z,3832782269,56,Back,3832782267,3,,3832782273,141,32.0,3832782277,213,5.1,3832782275,212,16.8,3834409767,388,,3832782271,140,28.5,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875353,334,49,1,29,15,63f5h8t5e9qm1fqmvfkb23ghh,1,27.9,33.8,2022-10-09T17:01:50.164Z,2022-10-10T03:41:34Z,,,,,,,,,,,,,,,,,,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875449,335,1,1,29,20,63f5h8t5e9qm1fqmvfkb23ghh,1,42.2,41.6,2022-10-09T17:01:55.364Z,2022-10-10T03:41:36Z,3834409837,178,,3832782753,212,11.7,3832782749,140,36.7,3832782751,141,56.6,3832782747,56,Back,3832782755,213,2.1,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875489,336,1,1,29,25,63f5h8t5e9qm1fqmvfkb23ghh,1,44,56.1,2022-10-09T17:01:59.699Z,2022-10-10T03:41:41Z,3832782975,212,14.7,3832782971,140,51.1,3834409901,178,,3832782977,213,1.0,3832782973,141,74.7,3832782969,56,Center,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875541,337,1,1,29,28,63f5h8t5e9qm1fqmvfkb23ghh,1,55.3,77.6,2022-10-09T17:02:02.541Z,2022-10-10T03:41:44Z,3832783247,213,6.0,3832783245,212,13.8,3832783241,140,68.1,3832783239,56,Center,3834409939,178,,3832783243,141,72.9,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875555,338,1,1,29,31,63f5h8t5e9qm1fqmvfkb23ghh,1,67.9,67.1,2022-10-09T17:02:05.497Z,2022-10-10T03:41:52Z,3832783295,212,4.0,3832783291,140,64.5,3832783297,213,3.6,3832783293,141,64.5,3834410053,178,,3832783289,56,Center,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875571,339,1,1,29,31,63f5h8t5e9qm1fqmvfkb23ghh,1,64.5,64.5,2022-10-09T17:02:05.976Z,2022-10-10T03:41:56Z,3834410121,178,,3832783399,140,71.1,3832783405,213,5.3,3832783401,141,49.3,3832783397,56,Center,3832783403,212,12.4,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875583,340,1,1,29,32,63f5h8t5e9qm1fqmvfkb23ghh,1,71.1,49.3,2022-10-09T17:02:06.701Z,2022-10-10T03:41:59Z,3832783455,56,Center,3834410167,178,,3832783459,141,56.7,3832783457,140,55.0,3832783463,213,2.9,3832783461,212,17.6,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875599,341,1,1,29,34,63f5h8t5e9qm1fqmvfkb23ghh,1,55,56.7,2022-10-09T17:02:08.644Z,2022-10-10T03:42:02Z,3832783575,140,66.7,3832783579,212,13.3,3832783577,141,64.1,3832783581,213,0.4,3832783573,56,Center,3834410201,178,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875649,342,1,1,29,35,63f5h8t5e9qm1fqmvfkb23ghh,1,66.5,61.1,2022-10-09T17:02:10.178Z,2022-10-10T03:42:04Z,3834410257,178,,3832783861,212,11.5,3832783857,140,56.4,3832783859,141,54.6,3832783855,56,Center,3832783863,213,3.5,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469875735,343,1,1,29,39,63f5h8t5e9qm1fqmvfkb23ghh,1,69.9,69.3,2022-10-09T17:02:14.458Z,2022-10-10T03:42:09Z,3834410329,178,,3832784311,213,0.8,3832784307,141,92.0,3832784305,140,83.3,3832784309,212,20.9,3832784303,56,Left,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
