id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/16/value
2527713805,176,1,1,22,6,63f5h8t5e9qm1fqmvfkb23ghh,1,14.8,73.1,2023-04-02T16:52:28.918Z,2023-04-02T16:52:31Z,4158804649,56,Back,4158804657,213,4.1,4158804653,141,52.5,4158804655,212,17.3,4158804651,140,5.2,,,,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527713843,177,1,1,22,9,63f5h8t5e9qm1fqmvfkb23ghh,1,5.7,54.7,2023-04-02T16:52:31.654Z,2023-04-02T16:52:34Z,4158804915,212,51.5,4158804919,1,,4158804917,213,5.5,4158804909,56,Back,4158804913,141,3.5,4158804911,140,41.9,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527713853,178,1,1,22,12,63f5h8t5e9qm1fqmvfkb23ghh,0,41.9,4.3,2023-04-02T16:52:34.838Z,2023-04-02T16:52:38Z,4158805037,236,,4158804963,212,2.4,4158804957,56,Back,4158804959,140,40.8,4158804961,141,7.4,4158805039,233,200,4158805043,286,,4158804965,213,2.1,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527713859,200,74,1,22,12,74mcjsm72vr3l9pw2i4qfjchj,1,61.7,91.9,2023-04-02T16:52:34.839Z,2023-04-02T16:52:37Z,4158805065,233,178,4158804983,56,Left,4158804985,285,,,,,,,,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527713879,201,49,1,22,14,74mcjsm72vr3l9pw2i4qfjchj,1,61.2,90.8,2023-04-02T16:52:37.156Z,2023-04-02T16:52:37Z,,,,,,,,,,,,,,,,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527713951,202,1,1,22,14,74mcjsm72vr3l9pw2i4qfjchj,1,61.2,90.8,2023-04-02T16:52:37.300Z,2023-04-02T16:52:43Z,4158805393,56,Left,4158805395,140,56.2,4158805401,213,3.8,4158805399,212,6.7,4158805397,141,84.6,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527713969,203,1,1,22,20,74mcjsm72vr3l9pw2i4qfjchj,0,68.2,65,2023-04-02T16:52:43.109Z,2023-04-02T16:52:44Z,4158805491,213,5.4,4158805489,212,24.8,4158805487,141,37.7,4158805485,140,83.8,4158805483,56,Center,4158805481,155,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714019,179,12,1,22,21,63f5h8t5e9qm1fqmvfkb23ghh,1,14.8,64.4,2023-04-02T16:52:44.231Z,2023-04-02T16:52:47Z,4158805685,56,Back,4158805687,140,33.0,4158805693,213,5.4,4158805691,212,30.4,4158805689,141,29.7,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714025,204,1,1,22,24,74mcjsm72vr3l9pw2i4qfjchj,0,66,72.9,2023-04-02T16:52:46.836Z,2023-04-02T16:52:48Z,4158805725,140,57.5,4158805731,213,4.0,4158805723,56,Center,4158805727,141,57.5,4158805729,212,13.8,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714031,180,49,1,22,25,63f5h8t5e9qm1fqmvfkb23ghh,1,42.8,49.8,2023-04-02T16:52:47.734Z,2023-04-02T16:52:48Z,,,,,,,,,,,,,,,,,,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714147,181,1,1,22,33,63f5h8t5e9qm1fqmvfkb23ghh,1,79.1,54.7,2023-04-02T16:52:56.470Z,2023-04-02T16:52:59Z,4158806341,212,19.1,4158806335,140,93.4,4158806333,56,Center,4158806345,213,0.7,4158806337,141,72.1,,,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714155,182,1,1,22,36,63f5h8t5e9qm1fqmvfkb23ghh,0,93.6,72.4,2023-04-02T16:52:59.573Z,2023-04-02T16:53:01Z,4158806371,212,3.5,4158806365,56,Center,4158806373,213,4.8,4158806369,141,67.3,4158806367,140,94.0,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714165,205,61,1,22,38,74mcjsm72vr3l9pw2i4qfjchj,1,5.5,29.1,2023-04-02T16:53:00.740Z,2023-04-02T16:53:01Z,4158806421,56,Back,,,,,,,,,,,,,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714181,206,52,1,22,39,74mcjsm72vr3l9pw2i4qfjchj,1,3.3,44.7,2023-04-02T16:53:01.924Z,2023-04-02T22:09:40Z,4159799543,377,,,,,,,,,,,,,,,,,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714217,207,1,1,22,41,74mcjsm72vr3l9pw2i4qfjchj,1,9.8,46.9,2023-04-02T16:53:04.437Z,2023-04-02T16:53:05Z,4158806655,123,,4158806665,213,6.2,4158806657,56,Back,4158806663,212,9.7,4158806661,141,46.4,4158806659,140,19.0,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714251,208,1,1,22,42,74mcjsm72vr3l9pw2i4qfjchj,1,19,46.4,2023-04-02T16:53:05.444Z,2023-04-02T16:53:09Z,4158806829,56,Back,4158806837,213,1.3,4158806831,140,23.7,4158806833,141,72.7,4158806835,212,18.6,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714321,209,1,1,22,46,74mcjsm72vr3l9pw2i4qfjchj,1,31.5,74.6,2023-04-02T16:53:08.885Z,2023-04-02T16:53:15Z,4158807209,212,50.4,4158807207,141,98.1,4158807203,56,Left,4158807211,213,0.3,4158807213,1,,4158807201,155,,4158807205,140,77.0,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714329,210,3,1,22,53,74mcjsm72vr3l9pw2i4qfjchj,0,87.2,84.4,2023-04-02T16:53:15.764Z,2023-04-02T22:10:04Z,4158807335,233,183,4158807247,286,,4159800061,465,,4158807245,56,Left,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714341,183,7,1,22,53,63f5h8t5e9qm1fqmvfkb23ghh,0,12.8,15.6,2023-04-02T16:53:15.765Z,2023-04-02T22:10:07Z,4158807289,285,,4158807287,56,Back,4159800095,385,,4158807299,233,210,,,,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714337,211,61,1,22,54,74mcjsm72vr3l9pw2i4qfjchj,1,88.4,86.4,2023-04-02T16:53:16.838Z,2023-04-02T16:53:16Z,4158807271,56,Left,,,,,,,,,,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714393,212,15,1,22,56,74mcjsm72vr3l9pw2i4qfjchj,1,94.2,70.5,2023-04-02T16:53:19.283Z,2023-04-02T22:10:36Z,4158813011,29,,4158813013,55,211,4158812741,233,184,4158807499,56,Center,4158858815,64,,4158813023,147,54.5,4158807493,22,,4158813021,146,98.8,eh70fwampgdyfv3hu25o2qx,Pedraza,,4158813009,78,,4158813017,102,49.6,4158812713,72,,4158813019,103,,,,,,1.9,,,,,,,,,,,,,,,,,,,
2527714423,184,10,1,22,56,63f5h8t5e9qm1fqmvfkb23ghh,1,1.1,46.6,2023-04-02T16:53:19.383Z,2023-04-02T22:10:42Z,4158808251,183,,4158808247,174,,4158859373,389,,4158812759,233,212,4158807663,56,Back,4159800871,376,,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714433,213,15,1,22,59,74mcjsm72vr3l9pw2i4qfjchj,1,90.4,54.8,2023-04-02T16:53:21.892Z,2023-04-02T17:06:08Z,4158812239,233,185,4158812455,108,,4158812205,82,,4158812453,103,19,4158812467,231,51.3,4158812449,102,52.9,4158812201,72,,4158807693,22,,9y7202khwzb48ea7im646m11x,José Luis Morales,,4158812447,76,,4158812465,230,98.2,4158807699,56,Center,4158807697,17,4158812457,328,,4158812463,147,,54.5,4158812461,146,91.9,4158812459,458,,,,,,,,,,,,,
2527714445,185,10,1,22,59,63f5h8t5e9qm1fqmvfkb23ghh,1,11.8,42.7,2023-04-02T16:53:21.992Z,2023-04-02T16:54:31Z,4158807737,56,Back,4158812257,233,213,4158807733,94,,,,,,,,,,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714469,186,5,1,23,2,63f5h8t5e9qm1fqmvfkb23ghh,0,25.4,101.6,2023-04-02T16:53:25.205Z,2023-04-02T16:53:45Z,4158809185,233,214,4158807851,56,Back,4158807855,347,,,,,,,,,,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714719,214,5,1,23,2,74mcjsm72vr3l9pw2i4qfjchj,1,74.6,-1.6,2023-04-02T16:53:25.205Z,2023-04-02T18:20:37Z,4158809111,347,,4158809147,233,186,4158809109,56,Right,,,,,,,,,,,,,,,,9y7202khwzb48ea7im646m11x,José Luis Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714739,215,1,1,23,22,74mcjsm72vr3l9pw2i4qfjchj,1,65.1,0,2023-04-02T16:53:45.235Z,2023-04-02T16:54:00Z,4158809225,141,14.1,4158810265,189,,4158809221,56,Right,4158809223,140,57.1,4158809227,212,13.8,4158809219,107,,4158809229,213,2.2,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714761,216,1,1,23,23,74mcjsm72vr3l9pw2i4qfjchj,1,55.3,16.8,2023-04-02T16:53:46.355Z,2023-04-02T16:54:07Z,4158809337,56,Back,4158809339,140,31.6,4158809345,213,3.0,4158810849,189,,4158809343,212,25.1,4158809341,141,21.2,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714831,217,1,1,23,25,74mcjsm72vr3l9pw2i4qfjchj,1,28.2,24.9,2023-04-02T16:53:47.812Z,2023-04-02T16:53:52Z,4158809665,140,15.2,4158809671,213,2.2,4158809663,56,Back,4158809669,212,22.3,4158809667,141,50.9,,,,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714865,218,1,1,23,29,74mcjsm72vr3l9pw2i4qfjchj,1,24.8,62.9,2023-04-02T16:53:52.053Z,2023-04-02T16:54:57Z,4158809885,56,Center,4158809895,1,,4158809883,155,,4158809889,141,33.5,4158809891,212,39.0,4158809893,213,5.7,4158809887,140,56.7,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714875,219,61,1,23,32,74mcjsm72vr3l9pw2i4qfjchj,0,56.7,33.5,2023-04-02T16:53:54.741Z,2023-04-02T16:53:55Z,4158809959,56,Center,,,,,,,,,,,,,,,,,,,,,,9y7202khwzb48ea7im646m11x,José Luis Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714909,187,49,1,23,34,63f5h8t5e9qm1fqmvfkb23ghh,1,40.4,77.5,2023-04-02T16:53:56.782Z,2023-04-02T22:11:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714923,188,1,1,23,35,63f5h8t5e9qm1fqmvfkb23ghh,0,40.4,77.5,2023-04-02T16:53:58.277Z,2023-04-02T16:54:00Z,4158810195,213,6.2,4158810185,155,,4158810191,141,75.7,4158810189,140,66.8,4158810187,56,Center,4158810193,212,27.7,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714925,220,49,1,23,36,74mcjsm72vr3l9pw2i4qfjchj,1,33,25.7,2023-04-02T16:53:59.157Z,2023-04-02T16:53:59Z,,,,,,,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714969,221,1,1,23,38,74mcjsm72vr3l9pw2i4qfjchj,1,37.5,24.5,2023-04-02T16:54:01.427Z,2023-04-02T16:54:03Z,4158810435,141,32.0,4158810427,56,Back,4158810433,140,47.2,4158810439,213,0.5,4158810437,212,11.4,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527714981,222,1,1,23,40,74mcjsm72vr3l9pw2i4qfjchj,1,47.2,32,2023-04-02T16:54:03.236Z,2023-04-02T16:54:04Z,4158810501,56,Back,4158810503,140,41.3,4158810507,212,8.2,4158810509,213,3.9,4158810505,141,24.0,,,,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715035,223,1,1,23,41,74mcjsm72vr3l9pw2i4qfjchj,1,41.3,24,2023-04-02T16:54:04.019Z,2023-04-02T16:54:07Z,4158810843,212,16.1,4158810845,213,5.4,4158810841,141,6.1,4158810837,56,Right,4158810839,140,51.3,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715071,224,1,1,23,45,74mcjsm72vr3l9pw2i4qfjchj,1,51.3,6.1,2023-04-02T16:54:07.940Z,2023-04-02T16:54:09Z,4158810975,141,13.1,4158810977,212,6.7,4158810979,213,2.4,4158810971,56,Back,4158810973,140,46.8,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715115,225,1,1,23,46,74mcjsm72vr3l9pw2i4qfjchj,1,50.5,13.1,2023-04-02T16:54:09.412Z,2023-04-02T16:54:12Z,4158811121,141,20.3,4158811123,212,17.3,4158811119,140,66.3,4158811117,56,Right,4158811125,213,0.3,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715121,226,61,1,23,48,74mcjsm72vr3l9pw2i4qfjchj,0,66.3,20.3,2023-04-02T16:54:11.404Z,2023-04-02T17:06:45Z,4158811157,56,Right,,,,,,,,,,,,,,,,,,,,,,9y7202khwzb48ea7im646m11x,José Luis Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715117,189,3,1,23,49,63f5h8t5e9qm1fqmvfkb23ghh,0,33.2,81,2023-04-02T16:54:12.164Z,2023-04-02T16:54:15Z,4158811361,233,227,4158811133,56,Back,4158811135,285,,,,,,,,,,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715143,227,7,1,23,49,74mcjsm72vr3l9pw2i4qfjchj,1,66.8,19,2023-04-02T16:54:12.165Z,2023-04-02T22:11:41Z,4158811255,56,Right,4159802233,384,,4158811325,286,,4158811315,233,189,,,,,,,,,,,,,9y7202khwzb48ea7im646m11x,José Luis Morales,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715153,190,45,1,23,51,63f5h8t5e9qm1fqmvfkb23ghh,0,28.5,85.7,2023-04-02T16:54:13.628Z,2023-04-02T22:11:59Z,4158811417,233,228,4158811299,56,Back,4158811301,285,,,,,,,,,,,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715165,228,3,1,23,51,74mcjsm72vr3l9pw2i4qfjchj,1,71.5,14.3,2023-04-02T16:54:13.628Z,2023-04-02T22:11:58Z,4158811403,233,190,4159802359,465,,4158811371,56,Right,4158811373,286,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715171,191,45,1,23,52,63f5h8t5e9qm1fqmvfkb23ghh,0,26.4,84.6,2023-04-02T16:54:15.139Z,2023-04-02T16:54:23Z,4158811397,56,Back,4158811399,285,,4158811693,233,229,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715211,229,3,1,23,52,74mcjsm72vr3l9pw2i4qfjchj,1,73.6,15.4,2023-04-02T16:54:15.139Z,2023-04-02T22:12:01Z,4158811617,56,Right,4158811681,233,191,4158811619,286,,4159802571,465,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715215,230,15,1,23,58,74mcjsm72vr3l9pw2i4qfjchj,1,87.9,35.5,2023-04-02T16:54:21.365Z,2023-04-02T22:12:22Z,4158811965,147,48.0,4158865327,29,,4158811963,146,98.8,4158811957,103,0.6,4158811959,215,,4158865329,55,227,4158811981,233,192,4158811635,56,Center,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,4158811735,72,,4158811955,102,49.0,4158811633,63,,4158811953,78,4158811631,22,,,,,,,,,,,,,,,,,,,,,,,
2527715249,192,10,1,23,58,63f5h8t5e9qm1fqmvfkb23ghh,1,2.5,54.3,2023-04-02T16:54:21.465Z,2023-04-02T22:12:38Z,4158811897,233,230,4158811849,182,,4159803459,173,,4159803155,376,,4158811847,180,,4158811851,56,Back,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715263,193,52,1,24,0,63f5h8t5e9qm1fqmvfkb23ghh,1,3.7,53.2,2023-04-02T16:54:23.501Z,2023-04-02T22:12:42Z,4159803591,376,,,,,,,,,,,,,,,,,,,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715517,194,1,1,24,24,63f5h8t5e9qm1fqmvfkb23ghh,0,12.8,58,2023-04-02T16:54:47.077Z,2023-04-02T16:54:57Z,4158813907,189,,4158813365,141,39.9,4158813367,212,56.8,4158813369,213,6.1,4158813361,56,Center,4158813359,199,,4158813363,140,65.6,4158813371,1,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715515,231,61,1,24,25,74mcjsm72vr3l9pw2i4qfjchj,1,38,64.8,2023-04-02T16:54:48.449Z,2023-04-02T16:54:49Z,4158813377,189,,4158813353,56,Back,,,,,,,,,,,,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715557,195,1,1,24,27,63f5h8t5e9qm1fqmvfkb23ghh,1,61.6,43.5,2023-04-02T16:54:49.797Z,2023-04-02T16:54:51Z,4158813575,141,28.2,4158813573,140,52.9,4158813571,56,Center,4158813579,213,4.0,4158813577,212,13.8,4158813569,155,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715569,196,1,1,24,28,63f5h8t5e9qm1fqmvfkb23ghh,1,52.9,28.4,2023-04-02T16:54:51.077Z,2023-04-02T16:54:52Z,4158813627,155,,4158813637,213,0.9,4158813629,56,Center,4158813635,212,9.7,4158813633,141,39.5,4158813631,140,58.7,,,,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715617,197,1,1,24,29,63f5h8t5e9qm1fqmvfkb23ghh,1,58.2,39.5,2023-04-02T16:54:52.068Z,2023-04-02T16:54:56Z,4158813855,140,31.4,4158813853,56,Back,4158813861,213,3.6,4158813859,212,31.8,4158813857,141,17.6,,,,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715681,198,1,1,24,36,63f5h8t5e9qm1fqmvfkb23ghh,1,26.3,22.2,2023-04-02T16:54:58.676Z,2023-04-02T16:55:03Z,4158814177,56,Back,4158814179,140,23.4,4158814185,213,1.7,4158814183,212,31.6,4158814181,141,68.5,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715703,199,1,1,24,40,63f5h8t5e9qm1fqmvfkb23ghh,1,22.9,68.2,2023-04-02T16:55:03.508Z,2023-04-02T16:55:05Z,4158814299,212,9.1,4158814289,56,Back,4158814291,140,30.6,4158814301,213,0.5,4158814295,141,74.2,,,,,,,,,,6xulax65kp4aid70nk7g5jr2t,R. Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715719,200,1,1,24,42,63f5h8t5e9qm1fqmvfkb23ghh,1,27.8,71,2023-04-02T16:55:05.235Z,2023-04-02T16:55:07Z,4158814375,141,49.5,4158814373,140,26.3,4158814371,56,Back,4158814379,213,4.6,4158814377,212,14.7,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715757,201,1,1,24,44,63f5h8t5e9qm1fqmvfkb23ghh,1,27.2,46.6,2023-04-02T16:55:07.011Z,2023-04-02T16:55:10Z,4158814585,213,5.0,4158814583,212,28.1,4158814581,141,7.0,4158814577,56,Back,4158814579,140,34.7,,,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715801,202,1,1,24,47,63f5h8t5e9qm1fqmvfkb23ghh,1,34.5,8,2023-04-02T16:55:10.547Z,2023-04-02T16:55:15Z,4158814761,212,15.7,4158814757,141,25.8,4158814753,140,25.0,4158814767,213,2.3,4158814751,56,Back,,,,,,,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715841,203,1,1,24,52,63f5h8t5e9qm1fqmvfkb23ghh,1,28.3,25.4,2023-04-02T16:55:15.411Z,2023-04-02T16:55:17Z,4158814955,56,Back,4158814963,213,5.0,4158814957,140,30.9,4158814959,141,12.4,4158814961,212,9.3,,,,,,,,,,48gjuou5eashpj8wbwd18iju1,Zubeldia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715863,204,1,1,24,54,63f5h8t5e9qm1fqmvfkb23ghh,1,25.1,16.1,2023-04-02T16:55:17.523Z,2023-04-02T16:55:18Z,4158815055,140,25.7,4158815057,141,28.4,4158815061,213,1.5,4158815059,212,8.4,4158815053,56,Back,,,,,,,,,,b91n9sdabth8oocdawayybdud,Gorosabel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715931,205,1,1,24,56,63f5h8t5e9qm1fqmvfkb23ghh,1,26,28.5,2023-04-02T16:55:18.739Z,2023-04-02T16:55:23Z,4158815391,141,21.8,4158815389,140,42.1,4158815395,213,6.0,4158815387,56,Back,4158815393,212,17.5,,,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715963,206,3,1,25,0,63f5h8t5e9qm1fqmvfkb23ghh,1,36.4,34.4,2023-04-02T16:55:23.172Z,2023-04-02T22:13:42Z,4158815509,56,Back,4158815511,286,,4159804923,465,,4158815535,233,232,,,,,,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715949,232,45,1,25,0,74mcjsm72vr3l9pw2i4qfjchj,0,63.6,65.6,2023-04-02T16:55:23.172Z,2023-04-02T16:55:26Z,4158815459,285,,4158815457,56,Center,4158815553,233,206,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527715967,207,4,1,25,1,63f5h8t5e9qm1fqmvfkb23ghh,1,38,33.4,2023-04-02T16:55:24.147Z,2023-04-02T16:55:27Z,4158815527,295,,4158815529,56,Back,4158815593,233,233,4158815533,286,,4158815531,152,,4158815525,13,,,,,,,,1qkep5ck252k1g3oqza5ygh61,T. Kubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
