id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/17/value,qualifier/18/value
2458757547,121,1,1,15,54,3czravw89omgc9o4s0w3l1bg5,0,34.5,85.9,2022-09-11T14:33:07.405Z,2022-09-12T04:57:58Z,3773597119,168,,3773597125,141,85.7,3773597117,3,,3773597127,212,0.4,3773597123,140,34.9,3773597129,213,6.0,3775411631,388,,3773597121,56,Back,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458757521,104,61,1,15,54,4yg9ttzw0m51048doksv8uq5r,1,59.9,7.3,2022-09-11T14:33:07.414Z,2022-09-12T00:50:30Z,3773596995,56,Right,3775411763,178,,,,,,,,,,,,,,,,,,,,agmcwbzoertg4l8njpdai7kl,Pol Lirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458757553,105,49,1,15,55,4yg9ttzw0m51048doksv8uq5r,1,58.1,16.8,2022-09-11T14:33:08.990Z,2022-09-12T00:50:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8f3eqla9yo5js50fv2tdu5vjd,Domingos Quina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458757567,106,50,1,15,56,4yg9ttzw0m51048doksv8uq5r,1,60,27.1,2022-09-11T14:33:09.614Z,2022-09-12T00:51:08Z,3773597209,286,,3773597205,56,Center,3773597305,233,122,,,,,,,,,,,,,,,,8f3eqla9yo5js50fv2tdu5vjd,Domingos Quina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458757579,122,7,1,15,56,3czravw89omgc9o4s0w3l1bg5,1,40,72.9,2022-09-11T14:33:09.691Z,2022-09-12T00:52:05Z,3773597269,285,,3773597267,56,Back,3775162195,383,,3775413399,178,,3773597283,233,106,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459038655,831,50,1,15,56,3czravw89omgc9o4s0w3l1bg5,1,39.8,68.4,2022-09-11T14:33:10.028Z,2022-09-12T00:52:12Z,3775162911,286,,3775295355,233,107,3775162909,56,Back,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458757587,123,49,1,15,58,3czravw89omgc9o4s0w3l1bg5,1,36.3,61.5,2022-09-11T14:33:11.355Z,2022-09-12T01:02:38Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458757583,107,7,1,15,58,4yg9ttzw0m51048doksv8uq5r,0,60.2,31.6,2022-09-11T14:33:11.486Z,2022-09-12T01:02:50Z,3775295341,233,831,3773597311,56,Center,3775162689,285,,3775162751,384,,3775414985,178,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458757609,124,4,1,15,58,3czravw89omgc9o4s0w3l1bg5,1,37.3,61.6,2022-09-11T14:33:11.695Z,2022-09-12T00:54:13Z,3773597455,265,,3773597449,13,,3773597451,56,Back,3773597661,233,108,3773597453,152,,3773597457,286,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458757639,108,4,1,15,58,4yg9ttzw0m51048doksv8uq5r,0,62.7,38.4,2022-09-11T14:33:11.696Z,2022-09-12T00:54:13Z,3773597615,13,,3773597621,265,,3773597623,285,,3775418095,178,,3773597617,56,Center,3773597699,233,124,3773597619,152,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459139047,1276,43,1,15,59,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-09-11T14:33:12.359Z,2022-09-12T06:34:00Z,3775726211,144,82,3775725743,178,0,,,,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458757949,126,1,1,16,24,3czravw89omgc9o4s0w3l1bg5,1,38,63.7,2022-09-11T14:33:37.852Z,2022-09-12T01:03:05Z,3773599427,140,52.8,3773599423,152,,3773599429,141,65.7,3775430317,178,,3773599421,5,,3773599431,212,15.6,3773599425,56,Center,3773599433,213,0.1,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458757967,127,1,1,16,25,3czravw89omgc9o4s0w3l1bg5,1,52.6,65.8,2022-09-11T14:33:38.791Z,2022-09-12T01:03:11Z,3773599523,213,4.3,3773599515,56,Back,3773599521,212,18.0,3773599519,141,41.9,3775430407,178,,3773599517,140,45.3,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458757975,128,1,1,16,26,3czravw89omgc9o4s0w3l1bg5,1,45.3,41.9,2022-09-11T14:33:39.761Z,2022-09-12T01:03:17Z,3773599571,56,Back,3773599579,213,4.0,3773599573,140,39.5,3773599577,212,9.3,3775430461,178,,3773599575,141,31.6,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758019,129,1,1,16,29,3czravw89omgc9o4s0w3l1bg5,1,39.5,31.6,2022-09-11T14:33:42.292Z,2022-09-12T01:03:24Z,3773599835,140,44.6,3773599837,141,9.4,3773599833,56,Back,3775430615,178,,3773599841,213,5.1,3773599839,212,16.0,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758049,130,1,1,16,32,3czravw89omgc9o4s0w3l1bg5,1,43,9.7,2022-09-11T14:33:45.466Z,2022-09-12T01:03:30Z,3773599985,56,Back,3775430727,178,,3773599987,140,34.6,3773599993,213,2.2,3773599991,212,14.7,3773599989,141,27.0,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758071,131,1,1,16,33,3czravw89omgc9o4s0w3l1bg5,0,35.8,26.4,2022-09-11T14:33:46.757Z,2022-09-12T01:03:36Z,3773600125,1,,3773600119,141,24.3,3775430877,178,,3773600117,140,72.1,3773600113,155,,3773600123,213,6.2,3773600121,212,38.1,3773600115,56,Center,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758123,109,1,1,16,35,4yg9ttzw0m51048doksv8uq5r,1,29.1,83.2,2022-09-11T14:33:48.524Z,2022-09-12T01:03:45Z,3775431031,178,,3773600363,213,6.1,3773600361,212,13.2,3773600355,56,Back,3773600359,141,79.4,3773600357,140,41.4,3773600353,3,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758125,110,49,1,16,35,4yg9ttzw0m51048doksv8uq5r,1,41.6,79.6,2022-09-11T14:33:49.096Z,2022-09-12T01:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758145,111,1,1,16,35,4yg9ttzw0m51048doksv8uq5r,1,41.6,79.6,2022-09-11T14:33:49.104Z,2022-09-12T01:04:00Z,3775431361,178,,3773600465,141,69.7,3773600461,56,Back,3773600469,213,4.3,3773600467,212,7.5,3773600463,140,38.5,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758163,112,1,1,16,37,4yg9ttzw0m51048doksv8uq5r,0,39.6,70.3,2022-09-11T14:33:50.679Z,2022-09-12T01:04:08Z,3773600505,141,100.0,3775431501,178,,3773600507,212,27.6,3773600503,140,56.2,3773600509,213,0.9,3773600501,56,Left,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758171,113,5,1,16,40,4yg9ttzw0m51048doksv8uq5r,0,59.2,101.5,2022-09-11T14:33:53.315Z,2022-09-12T01:04:17Z,3773600533,347,,3773601393,233,132,3773600531,56,Left,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758299,132,5,1,16,40,3czravw89omgc9o4s0w3l1bg5,1,40.8,-1.5,2022-09-11T14:33:53.315Z,2022-09-12T01:04:17Z,3773601335,56,Back,3773601337,347,,3773601369,233,113,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758319,133,1,1,16,47,3czravw89omgc9o4s0w3l1bg5,1,34.3,0,2022-09-11T14:34:00.722Z,2022-09-12T01:04:30Z,3773601451,56,Back,3773601459,213,1.4,3773601449,107,,3773601457,212,10.3,3773601453,140,36.2,3773616345,189,,3773601455,141,13.2,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758363,135,1,1,16,47,3czravw89omgc9o4s0w3l1bg5,0,36.2,14.5,2022-09-11T14:34:00.870Z,2022-09-12T01:04:36Z,3773615571,1,,3773601669,56,Right,3775431945,178,,3773601675,141,17.8,3773601671,140,63.2,3773616395,189,,3773601679,212,28.4,3773615569,157,,1rjzsyc8yt25tyelzg820if2t,Dani García,3773601681,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758367,114,1,1,16,49,4yg9ttzw0m51048doksv8uq5r,0,35.4,89.3,2022-09-11T14:34:03.116Z,2022-09-12T01:04:43Z,3775432067,178,,3773601685,3,,3773601695,213,6.1,3773601689,140,59.2,3773601691,141,80.6,3773601693,212,25.7,3773601687,56,Left,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758321,134,43,1,16,50,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-09-11T14:34:03.582Z,2022-09-11T14:36:58Z,3773601467,56,Right,3773615677,144,61,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758393,136,1,1,16,53,3czravw89omgc9o4s0w3l1bg5,0,28.3,24,2022-09-11T14:34:07.119Z,2022-09-12T01:05:06Z,3773601815,212,6.0,3775432445,178,,3773601809,56,Back,3773601813,141,17.7,3773601817,213,5.5,3773601811,140,32.3,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758417,115,49,1,16,54,4yg9ttzw0m51048doksv8uq5r,1,64.3,78.8,2022-09-11T14:34:08.123Z,2022-09-12T01:05:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758503,116,1,1,16,57,4yg9ttzw0m51048doksv8uq5r,1,71.4,72.9,2022-09-11T14:34:10.415Z,2022-09-12T01:05:29Z,3773602383,212,17.8,3773602379,140,88.3,3773602381,141,75.7,3775432867,178,,3773602377,56,Center,3773602385,213,0.1,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459139653,1299,43,1,16,59,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-09-11T14:34:12.542Z,2022-09-12T06:35:57Z,3775728237,399,193774,3775728545,144,83,,,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459139693,1301,83,1,17,0,3czravw89omgc9o4s0w3l1bg5,1,2.6,23.8,2022-09-11T14:34:13.669Z,2022-09-12T06:35:50Z,3775728397,399,193774,,,,,,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758557,117,1,1,17,0,4yg9ttzw0m51048doksv8uq5r,0,97.7,76.5,2022-09-11T14:34:13.707Z,2022-09-12T01:05:37Z,3773602655,56,Center,3773602661,212,8.0,3775433055,178,,3773602657,140,100.0,3773602665,213,5.1,3773602659,141,65.5,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758601,119,5,1,17,1,4yg9ttzw0m51048doksv8uq5r,0,100.8,68,2022-09-11T14:34:14.987Z,2022-09-12T01:05:51Z,3773602915,56,Center,3773602987,233,137,3773602917,346,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758589,137,5,1,17,1,3czravw89omgc9o4s0w3l1bg5,1,-0.8,32,2022-09-11T14:34:14.987Z,2022-09-12T01:05:51Z,3773602845,56,Back,3773602847,346,,3773602965,233,119,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458758597,118,43,1,17,4,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-09-11T14:34:17.333Z,2022-09-11T14:41:05Z,3773637865,144,61,3773602891,56,Left,,,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759095,138,1,1,17,37,3czravw89omgc9o4s0w3l1bg5,1,5.2,59.6,2022-09-11T14:34:51.112Z,2022-09-12T01:38:49Z,3773605593,56,Back,3773605597,141,50.0,3773605591,124,,3773605601,213,4.6,3773605599,212,6.6,3773605605,237,,3773605595,140,4.5,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759133,139,1,1,17,41,3czravw89omgc9o4s0w3l1bg5,0,9.4,48.2,2022-09-11T14:34:54.412Z,2022-09-12T01:06:10Z,3773605837,1,,3773605833,212,57.4,3775433615,178,,3773605831,141,36.0,3773605829,140,63.5,3773605835,213,6.1,3773605827,56,Center,3773605823,157,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459140287,1280,43,1,17,45,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-09-11T14:34:58.264Z,2022-09-12T07:54:13Z,3775730787,233,1323,3775843241,144,67,,,,,,,,,,,,,,,,,,,eg5xrgue41p7yq97ge9iri99m,N. Fernández Mercau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459140281,1323,43,1,17,45,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-09-11T14:34:58.265Z,2022-09-12T07:54:12Z,3775730793,233,1280,3775843227,144,67,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759139,121,8,1,17,45,4yg9ttzw0m51048doksv8uq5r,1,35.1,69.6,2022-09-11T14:34:58.344Z,2022-09-12T06:41:21Z,3773605859,56,Back,3775166025,384,,3775433763,178,,,,,,,,,,,,,,,,,eg5xrgue41p7yq97ge9iri99m,N. Fernández Mercau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759179,122,1,1,17,47,4yg9ttzw0m51048doksv8uq5r,0,34.4,50,2022-09-11T14:35:00.870Z,2022-09-12T01:06:27Z,3773606111,141,64.5,3773606107,56,Back,3773606109,140,47.8,3775433949,178,,3773606113,212,17.2,3773606105,3,,3773606115,213,0.6,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759229,140,1,1,17,49,3czravw89omgc9o4s0w3l1bg5,1,51.1,37,2022-09-11T14:35:03.147Z,2022-09-12T01:06:34Z,3773606407,3,,3773606411,140,57.9,3773606409,56,Center,3775434073,178,,3773606417,213,5.4,3773606413,141,24.4,3773606415,212,11.2,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759235,141,1,1,17,54,3czravw89omgc9o4s0w3l1bg5,0,69.7,8.9,2022-09-11T14:35:07.322Z,2022-09-12T01:06:46Z,3773606443,140,71.6,3773606447,212,4.6,3775434357,178,,3773606449,213,1.1,3773606441,56,Right,3773606445,141,15.0,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759245,123,49,1,17,54,4yg9ttzw0m51048doksv8uq5r,1,30.8,89.4,2022-09-11T14:35:07.844Z,2022-09-12T01:06:53Z,,,,,,,,,,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759309,124,1,1,17,55,4yg9ttzw0m51048doksv8uq5r,1,28.5,89.1,2022-09-11T14:35:08.953Z,2022-09-12T01:07:15Z,3773606865,140,4.6,3773606873,213,3.7,3773606863,56,Back,3773606867,141,67.5,3775434787,178,,3773606869,212,29.1,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759351,125,1,1,17,59,4yg9ttzw0m51048doksv8uq5r,1,4.1,67.6,2022-09-11T14:35:12.587Z,2022-09-12T01:07:22Z,3775434945,178,,3773607095,212,23.1,3773607097,213,1.0,3773607093,141,95.9,3773607091,140,16.3,3773607089,56,Back,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759431,126,1,1,18,2,4yg9ttzw0m51048doksv8uq5r,0,16.6,95.9,2022-09-11T14:35:15.633Z,2022-09-12T01:07:32Z,3773607465,213,6.2,3773607459,140,67.7,3773607457,56,Left,3775435097,178,,3773607463,212,54.1,3773607467,1,,3773607455,155,,3773607461,141,85.7,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759449,142,49,1,18,7,3czravw89omgc9o4s0w3l1bg5,1,35.6,11.7,2022-09-11T14:35:20.244Z,2022-09-12T01:07:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759477,143,1,1,18,7,3czravw89omgc9o4s0w3l1bg5,0,35.6,11.7,2022-09-11T14:35:20.262Z,2022-09-12T01:07:45Z,3773607705,140,60.3,3773607699,157,,3773607703,56,Right,3773607711,213,6.0,3773607707,141,0.0,3773607709,212,27.4,3773607713,1,,3775435413,178,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759613,127,5,1,18,8,4yg9ttzw0m51048doksv8uq5r,1,40.4,101.7,2022-09-11T14:35:21.946Z,2022-09-12T01:07:53Z,3773608495,347,,3773608523,233,144,3773608493,56,Back,,,,,,,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759483,144,5,1,18,8,3czravw89omgc9o4s0w3l1bg5,0,59.6,-1.7,2022-09-11T14:35:21.946Z,2022-09-12T01:07:53Z,3773608547,233,127,3773607765,56,Right,3773607767,347,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759645,128,1,1,18,16,4yg9ttzw0m51048doksv8uq5r,1,47.7,100,2022-09-11T14:35:29.260Z,2022-09-12T01:08:10Z,3773608677,212,18.0,3773608671,140,63.9,3773608665,107,,3773608679,213,5.9,3773608675,141,93.2,3773608667,56,Left,,,,,,,eg5xrgue41p7yq97ge9iri99m,N. Fernández Mercau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759661,130,61,1,18,17,4yg9ttzw0m51048doksv8uq5r,0,63.2,93.3,2022-09-11T14:35:30.378Z,2022-09-12T01:08:18Z,3775436167,178,,3773608763,56,Left,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759687,145,1,1,18,17,3czravw89omgc9o4s0w3l1bg5,0,31.3,2,2022-09-11T14:35:30.892Z,2022-09-12T01:10:09Z,3773608921,157,,3773608929,212,0.9,3773608923,56,Back,3775437331,178,,3773608927,141,2.5,3773608933,1,,3773608925,140,32.1,3773608931,213,0.4,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759699,131,61,1,18,17,4yg9ttzw0m51048doksv8uq5r,1,63.3,93.5,2022-09-11T14:35:30.952Z,2022-09-12T01:10:20Z,3773608987,56,Left,3775438707,178,,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759657,129,43,1,18,18,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-09-11T14:35:31.444Z,2022-09-11T16:19:13Z,3773608745,213,0,3773608731,56,Left,3774039821,144,1,3773608737,141,93.3,3773608733,140,63.2,3773608741,212,0,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759721,146,1,1,18,19,3czravw89omgc9o4s0w3l1bg5,0,22.7,4.1,2022-09-11T14:35:32.639Z,2022-09-12T01:10:39Z,3773609109,141,0.0,3773609115,1,,3775439111,178,,3773609113,213,6.1,3773609105,56,Back,3773609107,140,39.9,3773609111,212,18.4,3773609103,157,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759737,132,5,1,18,19,4yg9ttzw0m51048doksv8uq5r,1,62.7,101.4,2022-09-11T14:35:32.957Z,2022-09-12T01:10:47Z,3773609201,347,,3773609213,233,147,3773609199,56,Left,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759723,147,5,1,18,19,3czravw89omgc9o4s0w3l1bg5,0,37.3,-1.4,2022-09-11T14:35:32.957Z,2022-09-12T01:10:48Z,3773609249,233,132,3773609117,56,Back,3773609119,347,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759747,133,1,1,18,26,4yg9ttzw0m51048doksv8uq5r,1,65.3,100,2022-09-11T14:35:39.341Z,2022-09-12T01:10:56Z,3773609285,140,67.9,3773609283,56,Left,3773609287,141,93.9,3773609291,213,5.2,3773609281,107,,3773609289,212,5.8,,,,,,,eg5xrgue41p7yq97ge9iri99m,N. Fernández Mercau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759763,134,1,1,18,26,4yg9ttzw0m51048doksv8uq5r,1,67.9,93.9,2022-09-11T14:35:40.058Z,2022-09-12T01:11:12Z,3775439955,178,,3773609353,56,Left,3773609357,141,97.8,3773609359,212,4.9,3773609355,140,64.0,3773609361,213,2.6,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759777,135,1,1,18,28,4yg9ttzw0m51048doksv8uq5r,1,63.9,97.8,2022-09-11T14:35:41.811Z,2022-09-12T01:11:18Z,3773609431,213,5.5,3775440031,178,,3773609425,140,67.9,3773609427,141,91.7,3773609423,56,Left,3773609429,212,5.9,,,,,,,eg5xrgue41p7yq97ge9iri99m,N. Fernández Mercau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759825,136,1,1,18,29,4yg9ttzw0m51048doksv8uq5r,1,68,91.7,2022-09-11T14:35:42.379Z,2022-09-12T01:11:24Z,3773609643,212,6.4,3773609639,140,61.9,3773609641,141,91.5,3775440179,178,,3773609637,56,Left,3773609645,213,3.2,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458759851,137,1,1,18,32,4yg9ttzw0m51048doksv8uq5r,1,69.1,75.4,2022-09-11T14:35:46.226Z,2022-09-12T01:11:31Z,3775440313,178,,3773609765,141,60.2,3773609769,213,4.2,3773609761,56,Center,3773609763,140,63.9,3773609767,212,11.7,,,,,,,eg5xrgue41p7yq97ge9iri99m,N. Fernández Mercau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
