id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/16/value,qualifier/13/value,qualifier/12/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2446745655,72,1,1,8,19,1n1j0wsl763lq7ee1k0c11c02,0,76.7,17.1,2022-08-15T17:39:50.123Z,2022-08-16T05:29:34Z,3709831125,212,46.6,3710238505,224,,3709831129,1,,3709831121,140,100.0,3710515915,178,,3709831117,155,,3710238507,20,,3709831127,213,1.0,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,3709831123,141,73.8,3709831119,56,3709831115,2,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2446745657,73,5,1,8,22,1n1j0wsl763lq7ee1k0c11c02,0,101.1,75.4,2022-08-15T17:39:52.983Z,2022-08-16T05:29:42Z,3709831131,56,Center,3709831133,346,,3709831153,233,106,,,,,,,,,,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446745653,106,5,1,8,22,4ku8o6uf87yd8iecdalipo6wd,1,-1.1,24.6,2022-08-15T17:39:52.983Z,2022-08-16T05:29:42Z,3709831147,233,73,3709831111,56,Back,3709831113,346,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446745793,107,1,1,8,38,4ku8o6uf87yd8iecdalipo6wd,1,4.1,48.2,2022-08-15T17:40:09.059Z,2022-08-16T05:29:48Z,3709831885,141,33.4,3709831887,212,12.6,3709831889,213,5.4,3709831881,56,Back,3709831893,237,,3709831883,140,11.3,3709831879,124,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446745799,108,1,1,8,42,4ku8o6uf87yd8iecdalipo6wd,1,11.5,28.3,2022-08-15T17:40:12.893Z,2022-08-16T05:29:55Z,3709831953,56,Back,3710516207,178,,3709831957,141,70.7,3709831959,212,29.3,3709831955,140,6.4,3709831961,213,1.8,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446745803,109,1,1,8,44,4ku8o6uf87yd8iecdalipo6wd,1,8.7,75,2022-08-15T17:40:15.662Z,2022-08-16T05:30:01Z,3709831991,213,0.8,3709831983,56,Back,3710516281,178,,3709831987,141,96.0,3709831989,212,19.5,3709831985,140,21.4,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446745819,110,1,1,8,47,4ku8o6uf87yd8iecdalipo6wd,1,21.4,96,2022-08-15T17:40:18.064Z,2022-08-16T05:30:05Z,3709832111,212,16.3,3709832105,56,Back,3709832109,141,93.8,3709832107,140,36.9,3710516317,178,,3709832113,213,6.2,,,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446745827,111,1,1,8,50,4ku8o6uf87yd8iecdalipo6wd,1,37.3,94.4,2022-08-15T17:40:21.445Z,2022-08-16T05:30:13Z,3709832155,213,3.6,3709832151,141,89.6,3709832153,212,7.7,3709832149,140,30.7,3709832147,56,Back,3710516439,178,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446745853,112,1,1,8,51,4ku8o6uf87yd8iecdalipo6wd,1,30.7,89.6,2022-08-15T17:40:22.301Z,2022-08-16T05:30:19Z,3709832291,213,5.7,3709832283,56,Back,3709832285,140,42.3,3709832289,212,14.9,3709832287,141,77.1,3710516503,178,,,,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446874801,1261,43,1,8,53,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2022-08-15T17:40:24.338Z,2022-08-16T06:27:40Z,3710562671,144,82,3710562597,178,0,,,,,,,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446819637,926,3,1,8,53,4ku8o6uf87yd8iecdalipo6wd,0,43.8,84.7,2022-08-15T17:40:24.431Z,2022-08-16T05:30:53Z,3710239665,56,Back,3710239669,465,,3710239667,286,,3710239671,467,dkv5svrbfiq996qchro44dfpx,3710516953,178,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446745857,113,4,1,8,54,4ku8o6uf87yd8iecdalipo6wd,1,43.9,78.4,2022-08-15T17:40:25.611Z,2022-08-16T05:31:02Z,3709832313,152,,3709832391,233,74,3709832311,56,Back,3709832315,286,,3709832309,295,,3709832307,13,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446745865,74,4,1,8,54,1n1j0wsl763lq7ee1k0c11c02,0,56.1,21.6,2022-08-15T17:40:25.612Z,2022-08-16T05:31:01Z,3709832407,233,113,3710517053,178,,3709832363,285,,3709832361,152,,3709832357,295,,3709832359,56,Center,3709832355,13,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446745951,114,1,1,9,8,4ku8o6uf87yd8iecdalipo6wd,1,42.3,84.2,2022-08-15T17:40:39.237Z,2022-08-16T05:31:10Z,3709832855,212,13.2,3709832857,213,6.1,3709832851,140,54.7,3710240159,189,,3709832853,141,81.0,3710517195,178,,3709832845,5,,3709832847,152,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,3709832849,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446745971,115,1,1,9,11,4ku8o6uf87yd8iecdalipo6wd,1,55,78.2,2022-08-15T17:40:42.353Z,2022-08-16T05:31:19Z,3709832995,212,19.9,3709832997,213,3.8,3709832991,140,40.3,3710517315,178,,3709832993,141,59.7,3709832989,56,Back,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446745985,116,1,1,9,14,4ku8o6uf87yd8iecdalipo6wd,0,37.9,56.3,2022-08-15T17:40:45.649Z,2022-08-16T05:31:23Z,3709833073,212,48.5,3710517365,178,,3709833075,213,5.6,3709833067,56,Right,3709833069,140,75.0,3709833065,155,,3709833077,1,,3709833071,141,13.7,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746011,75,1,1,9,17,1n1j0wsl763lq7ee1k0c11c02,0,28.1,87.5,2022-08-15T17:40:48.537Z,2022-08-16T05:31:30Z,3709833249,212,26.7,3709833247,141,96.9,3709833245,140,52.8,3709833241,3,,3709833251,213,0.2,3710517491,388,,3709833243,56,Left,,,,2zgcbp9g85uxudxadiw3twmvp,F. Angileri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746037,117,1,1,9,22,4ku8o6uf87yd8iecdalipo6wd,1,43.3,3.4,2022-08-15T17:40:53.278Z,2022-08-16T05:31:36Z,3710517575,178,,3709833431,212,34.1,3709833425,56,Back,3709833427,140,15.8,3709833429,141,30.1,3709833435,1,,3709833433,213,2.6,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746061,118,1,1,9,27,4ku8o6uf87yd8iecdalipo6wd,1,14.4,43.3,2022-08-15T17:40:58.779Z,2022-08-16T05:31:52Z,3709833551,140,27.8,3709833557,213,5.3,3709833555,212,26.3,3710517783,178,,3709833549,56,Back,3709833553,141,10.7,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746075,119,1,1,9,31,4ku8o6uf87yd8iecdalipo6wd,1,29.4,9.4,2022-08-15T17:41:02.245Z,2022-08-16T05:31:56Z,3709833633,213,0.8,3710517843,178,,3709833631,212,19.7,3709833629,141,29.3,3709833627,140,43.0,3709833625,56,Back,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746079,120,1,1,9,32,4ku8o6uf87yd8iecdalipo6wd,1,43,29.3,2022-08-15T17:41:03.388Z,2022-08-16T05:32:03Z,3709833653,140,58.0,3709833659,213,0.0,3709833657,212,15.8,3709833655,141,30.1,3709833651,56,Center,3710517911,178,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746085,121,1,1,9,33,4ku8o6uf87yd8iecdalipo6wd,1,58,30.1,2022-08-15T17:41:04.368Z,2022-08-16T05:32:07Z,3709833697,140,52.7,3709833699,141,13.0,3709833695,56,Right,3709833719,156,,3709833701,212,12.9,3709833703,213,4.3,3710517997,178,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746095,122,1,1,9,35,4ku8o6uf87yd8iecdalipo6wd,1,57.6,11.6,2022-08-15T17:41:06.624Z,2022-08-16T05:32:10Z,3709833773,141,2.8,3710518047,178,,3709833771,140,60.9,3709833777,213,5.2,3709833775,212,6.9,3709833769,56,Right,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746107,123,1,1,9,37,4ku8o6uf87yd8iecdalipo6wd,1,59.6,3.8,2022-08-15T17:41:08.735Z,2022-08-16T05:32:15Z,3710518111,178,,3709833839,56,Right,3709833843,141,10.1,3709833841,140,58.4,3709833845,212,4.5,3709833847,213,1.9,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746117,124,1,1,9,38,4ku8o6uf87yd8iecdalipo6wd,1,58.7,11.2,2022-08-15T17:41:09.496Z,2022-08-16T05:32:21Z,3709833881,56,Center,3709833885,141,21.2,3709833889,213,0.8,3709833887,212,9.3,3710518173,178,,3709833883,140,64.7,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746123,125,1,1,9,39,4ku8o6uf87yd8iecdalipo6wd,0,64.7,21.2,2022-08-15T17:41:10.176Z,2022-08-16T05:32:25Z,3710518261,178,,3709833915,140,75.9,3709833917,141,0.0,3709833919,212,19.0,3709833921,213,5.4,3709833913,56,Right,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746189,76,5,1,9,41,1n1j0wsl763lq7ee1k0c11c02,1,26.6,101.4,2022-08-15T17:41:12.769Z,2022-08-16T05:32:31Z,3709836149,233,126,3709834295,347,,3709834293,56,Back,,,,,,,,,,,,,,,,2zgcbp9g85uxudxadiw3twmvp,F. Angileri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746127,126,5,1,9,41,4ku8o6uf87yd8iecdalipo6wd,0,73.4,-1.4,2022-08-15T17:41:12.769Z,2022-08-16T05:32:31Z,3709833929,56,Right,3709836133,233,76,3709833931,347,,,,,,,,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746197,77,1,1,9,51,1n1j0wsl763lq7ee1k0c11c02,0,35.2,100,2022-08-15T17:41:22.198Z,2022-08-16T05:32:38Z,3709834353,1,,3709834341,107,,3709834351,213,6.1,3709834347,141,93.6,3709834349,212,23.6,3709834343,56,Left,3709834345,140,57.1,,,,2zgcbp9g85uxudxadiw3twmvp,F. Angileri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746207,127,8,1,9,52,4ku8o6uf87yd8iecdalipo6wd,1,40.9,6.4,2022-08-15T17:41:23.788Z,2022-08-16T05:32:49Z,3709834389,56,Back,3710240885,385,,3710518657,388,,3709834417,15,,,,,,,,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746271,78,5,1,9,55,1n1j0wsl763lq7ee1k0c11c02,1,54.2,100.7,2022-08-15T17:41:26.103Z,2022-08-16T05:32:54Z,3709834819,233,128,3709834807,56,Left,3709834809,347,,,,,,,,,,,,,,,,,2zgcbp9g85uxudxadiw3twmvp,F. Angileri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746215,128,5,1,9,55,4ku8o6uf87yd8iecdalipo6wd,0,45.8,-0.7,2022-08-15T17:41:26.103Z,2022-08-16T05:32:55Z,3709834843,233,78,3709834431,347,,3709834429,56,Back,,,,,,,,,,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746291,79,1,1,10,4,1n1j0wsl763lq7ee1k0c11c02,1,56.1,100,2022-08-15T17:41:35.279Z,2022-08-16T05:33:00Z,3709834903,107,,3709834913,213,3.5,3709834907,140,37.1,3709834909,141,89.3,3709834905,56,Back,3709834915,1,,3709834911,212,21.5,,,,2zgcbp9g85uxudxadiw3twmvp,F. Angileri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746333,80,1,1,10,8,1n1j0wsl763lq7ee1k0c11c02,1,28.9,83.1,2022-08-15T17:41:38.885Z,2022-08-16T05:33:07Z,3709835125,56,Back,3709835129,141,61.4,3709835127,140,22.2,3710518977,178,,3709835131,212,16.3,3709835133,213,4.3,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746349,81,1,1,10,11,1n1j0wsl763lq7ee1k0c11c02,1,34.3,36.6,2022-08-15T17:41:42.689Z,2022-08-16T05:33:10Z,3709835201,140,40.4,3709835207,213,5.1,3709835205,212,17.0,3709835199,56,Back,3710519041,178,,3709835203,141,13.5,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746391,82,1,1,10,14,1n1j0wsl763lq7ee1k0c11c02,1,40.1,10.6,2022-08-15T17:41:45.165Z,2022-08-16T05:33:14Z,3709835443,212,5.5,3709835437,56,Back,3709835439,140,44.7,3709835445,213,0.5,3710519119,178,,3709835441,141,14.4,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746409,83,1,1,10,19,1n1j0wsl763lq7ee1k0c11c02,1,35.2,37,2022-08-15T17:41:50.040Z,2022-08-16T05:33:20Z,3709835561,140,26.9,3709835565,212,10.5,3710519199,178,,3709835567,213,2.6,3709835559,56,Back,3709835563,141,45.5,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746427,84,1,1,10,22,1n1j0wsl763lq7ee1k0c11c02,1,26.2,57.3,2022-08-15T17:41:53.399Z,2022-08-16T05:33:25Z,3709835691,212,19.9,3709835693,213,1.4,3710519295,178,,3709835685,56,Back,3709835689,141,86.3,3709835687,140,28.6,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746447,85,1,1,10,25,1n1j0wsl763lq7ee1k0c11c02,1,27.6,82.3,2022-08-15T17:41:55.915Z,2022-08-16T05:33:31Z,3710519375,178,,3709835795,56,Back,3709835799,141,43.6,3709835797,140,8.0,3709835803,213,4.0,3709835801,212,33.4,3709835805,1,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746459,86,1,1,10,28,1n1j0wsl763lq7ee1k0c11c02,0,9,35.7,2022-08-15T17:41:59.625Z,2022-08-16T05:33:37Z,3709835891,141,14.6,3710519455,178,,3709835897,1,,3709835895,213,6.0,3709835887,56,Right,3709835889,140,59.8,3709835885,155,,3709835893,212,55.2,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746479,129,1,1,10,31,4ku8o6uf87yd8iecdalipo6wd,0,39.9,90.2,2022-08-15T17:42:02.739Z,2022-08-16T05:33:50Z,3709835991,141,98.4,3709835995,213,0.2,3709835985,3,,3709835987,56,Left,3709835989,140,66.4,3709835993,212,28.4,3710519635,178,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746505,87,1,1,10,37,1n1j0wsl763lq7ee1k0c11c02,1,29.3,9.7,2022-08-15T17:42:08.668Z,2022-08-16T05:33:59Z,3709836145,213,0.7,3709836141,141,14.7,3710519781,178,,3709836143,212,5.5,3709836137,56,Back,3709836139,140,33.4,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746513,88,1,1,10,40,1n1j0wsl763lq7ee1k0c11c02,1,34.5,16.2,2022-08-15T17:42:11.383Z,2022-08-16T05:34:04Z,3709836199,56,Back,3709836203,141,26.4,3710519861,178,,3709836201,140,38.8,3709836205,212,8.3,3709836207,213,1.0,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746549,89,1,1,10,41,1n1j0wsl763lq7ee1k0c11c02,1,38.8,26.4,2022-08-15T17:42:12.131Z,2022-08-16T05:34:09Z,3709836383,213,4.2,3709836377,140,34.8,3709836379,141,16.4,3709836375,56,Back,3710519943,178,,3709836381,212,8.0,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746557,90,1,1,10,45,1n1j0wsl763lq7ee1k0c11c02,1,38.2,24.3,2022-08-15T17:42:16.071Z,2022-08-16T05:34:15Z,3709836443,141,10.3,3710520027,178,,3709836439,56,Back,3709836447,213,5.4,3709836445,212,12.1,3709836441,140,45.3,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746581,91,1,1,10,47,1n1j0wsl763lq7ee1k0c11c02,1,45,11.9,2022-08-15T17:42:18.632Z,2022-08-16T05:34:20Z,3709836575,141,28.0,3709836577,212,12.6,3709836571,56,Back,3710520143,178,,3709836573,140,39.0,3709836581,213,2.1,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746609,92,1,1,10,49,1n1j0wsl763lq7ee1k0c11c02,1,38.4,29.4,2022-08-15T17:42:20.488Z,2022-08-16T05:34:24Z,3709836723,140,41.9,3709836721,56,Back,3709836727,212,38.1,3710520241,178,,3709836729,213,1.5,3709836725,141,85.1,3709836731,1,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746649,93,1,1,10,54,1n1j0wsl763lq7ee1k0c11c02,0,42.5,72.3,2022-08-15T17:42:24.970Z,2022-08-16T05:34:28Z,3709836963,140,99.2,3710520287,178,,3709836965,141,100.0,3709836967,212,62.5,3709836969,213,0.3,3709836959,155,,3709836961,56,Left,3709836971,1,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746651,94,5,1,10,59,1n1j0wsl763lq7ee1k0c11c02,0,99.2,100.8,2022-08-15T17:42:30.519Z,2022-08-16T05:34:37Z,3709836973,56,Left,3709836975,347,,3709837037,233,130,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746637,130,5,1,10,59,4ku8o6uf87yd8iecdalipo6wd,1,0.8,-0.8,2022-08-15T17:42:30.519Z,2022-08-16T05:34:37Z,3709837031,233,94,3709836889,56,Back,3709836891,347,,,,,,,,,,,,,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746769,131,1,1,11,18,4ku8o6uf87yd8iecdalipo6wd,0,9.4,0,2022-08-15T17:42:49.009Z,2022-08-16T05:34:43Z,3709837695,1,,3709837691,212,24.7,3709837683,107,,3709837693,213,0.1,3709837687,140,32.7,3709837689,141,3.4,3709837685,56,Back,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446875327,1097,67,1,11,19,1n1j0wsl763lq7ee1k0c11c02,1,68.2,93.6,2022-08-15T17:42:50.434Z,2022-08-16T08:22:42Z,3710565927,233,1287,,,,,,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446875325,1287,67,1,11,19,4ku8o6uf87yd8iecdalipo6wd,0,31.8,6.4,2022-08-15T17:42:50.435Z,2022-08-16T06:32:49Z,3710565933,233,1097,,,,,,,,,,,,,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746773,95,8,1,11,19,1n1j0wsl763lq7ee1k0c11c02,1,68.2,93.2,2022-08-15T17:42:50.448Z,2022-08-16T08:22:42Z,3709837711,56,Left,3710242077,385,,3710520651,178,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746795,96,5,1,11,20,1n1j0wsl763lq7ee1k0c11c02,0,68.9,101.4,2022-08-15T17:42:51.406Z,2022-08-16T05:35:03Z,3709837833,233,132,3709837803,347,,3709837801,56,Left,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746775,132,5,1,11,20,4ku8o6uf87yd8iecdalipo6wd,1,31.1,-1.4,2022-08-15T17:42:51.406Z,2022-08-16T05:35:03Z,3709837825,233,96,3709837715,56,Back,3709837717,347,,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746853,133,1,1,11,33,4ku8o6uf87yd8iecdalipo6wd,1,26.6,0,2022-08-15T17:43:04.003Z,2022-08-16T05:35:08Z,3709838073,56,Back,3709838081,212,6.9,3709838083,213,1.2,3709838077,141,8.2,3709838075,140,29.0,3709838071,107,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746869,134,1,1,11,34,4ku8o6uf87yd8iecdalipo6wd,1,29.1,8.2,2022-08-15T17:43:04.916Z,2022-08-16T05:35:12Z,3709838145,157,,3709838149,140,47.1,3709838147,56,Back,3710521063,178,,3709838153,212,18.9,3709838151,141,8.5,3709838155,213,0.0,3709838157,1,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746895,136,4,1,11,35,4ku8o6uf87yd8iecdalipo6wd,1,49,12,2022-08-15T17:43:06.378Z,2022-08-16T05:35:16Z,3709838325,56,Back,3709838327,152,,3709838329,286,,3709838321,13,,3709838379,233,97,3709838323,264,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746867,97,4,1,11,35,1n1j0wsl763lq7ee1k0c11c02,0,51,88,2022-08-15T17:43:06.379Z,2022-08-16T05:35:15Z,3709838429,233,136,3710521173,388,,3709838439,152,,3709838437,264,,3709838141,56,Left,3709838441,285,,3709838433,13,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446746871,135,43,1,11,35,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2022-08-15T17:43:06.522Z,2022-08-15T17:43:13Z,3709838161,56,Back,3709838363,144,44,3709838163,285,0,3709838173,233,97,,,,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446747075,137,1,1,12,0,4ku8o6uf87yd8iecdalipo6wd,1,46.7,11.5,2022-08-15T17:43:30.869Z,2022-08-16T05:35:25Z,3710242615,189,,3709839261,212,9.5,3710521307,178,,3709839251,5,,3709839255,56,Back,3709839259,141,25.1,3709839263,213,1.3,3709839253,152,,av5g4nr853anks78vl6jh4s7p,S. Savić,3709839257,140,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446747089,138,1,1,12,2,4ku8o6uf87yd8iecdalipo6wd,1,48.9,25.1,2022-08-15T17:43:33.020Z,2022-08-16T05:35:32Z,3709839323,141,39.7,3709839315,56,Back,3709839319,140,42.6,3709839327,213,2.2,3709839325,212,11.9,3710521411,178,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446747093,139,1,1,12,4,4ku8o6uf87yd8iecdalipo6wd,1,42.2,39.2,2022-08-15T17:43:35.161Z,2022-08-16T05:35:39Z,3709839351,141,72.1,3709839355,213,1.4,3709839349,140,44.9,3709839347,56,Back,3709839353,212,22.6,3710521531,178,,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
