id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/9/value,qualifier/17/value,qualifier/18/value,assist,qualifier/19/value,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2482085787,105,5,1,18,40,cobffe32r7g4skka9m19qib63,1,59.1,-2,2022-11-05T20:21:19.646Z,2022-11-06T10:07:42Z,3897364139,347,,3897364159,233,198,3897364137,56,Right,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482085767,198,5,1,18,40,agh9ifb2mw3ivjusgedj7c3fe,0,40.9,102,2022-11-05T20:21:19.646Z,2022-11-06T10:07:42Z,3897364173,233,105,3897364025,56,Back,3897364029,347,,,,,,,,,,,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482085815,106,1,1,18,47,cobffe32r7g4skka9m19qib63,1,58.3,0,2022-11-05T20:21:26.508Z,2022-11-06T10:07:46Z,3897364357,56,Right,3897364365,213,0.3,3897364363,212,12.8,3897364355,107,,3897364359,140,70.0,3897364361,141,3.4,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482085865,107,1,1,18,50,cobffe32r7g4skka9m19qib63,0,70,3.4,2022-11-05T20:21:29.423Z,2022-11-06T10:07:57Z,3897364673,212,6.4,3897364669,140,67.1,3897364675,213,2.1,3898462387,178,,3897364671,141,11.7,3897364667,56,Right,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482428479,2216,43,1,18,50,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2022-11-05T20:21:29.829Z,2022-11-06T13:58:02Z,3899127365,144,82,3899127329,178,0,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482302615,1313,43,1,18,50,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2022-11-05T20:21:29.856Z,2022-11-06T10:42:29Z,3898512779,144,67,3898511617,233,761,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482302607,761,43,1,18,50,cobffe32r7g4skka9m19qib63,1,0,0,2022-11-05T20:21:29.857Z,2022-11-06T10:42:28Z,3898511639,233,1313,3898512769,144,67,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482085819,199,49,1,18,50,agh9ifb2mw3ivjusgedj7c3fe,1,28.3,83.6,2022-11-05T20:21:29.868Z,2022-11-06T10:08:03Z,,,,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482302945,1314,43,1,18,50,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2022-11-05T20:21:29.976Z,2022-11-06T13:58:08Z,3899127671,144,67,3898513085,233,762,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482302943,762,43,1,18,50,cobffe32r7g4skka9m19qib63,1,0,0,2022-11-05T20:21:29.977Z,2022-11-06T13:58:08Z,3899127651,144,67,3898513105,233,1314,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482428527,2217,43,1,18,50,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2022-11-05T20:21:29.977Z,2022-11-06T13:58:07Z,3899127575,178,0,3899127609,144,82,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482085827,200,1,1,18,52,agh9ifb2mw3ivjusgedj7c3fe,1,28.3,83.6,2022-11-05T20:21:31.473Z,2022-11-06T10:08:05Z,3897364447,141,82.4,3897364451,213,3.2,3897364443,56,Back,3898462617,178,,3897364445,140,19.0,3897364449,212,9.8,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482085839,201,1,1,18,55,agh9ifb2mw3ivjusgedj7c3fe,1,15.7,77.9,2022-11-05T20:21:34.222Z,2022-11-06T10:08:09Z,3897364519,56,Back,3897364527,213,4.4,3897364525,212,22.9,3897364523,141,45.7,3898462713,178,,3897364521,140,9.3,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482085861,202,1,1,18,57,agh9ifb2mw3ivjusgedj7c3fe,0,8.6,45.7,2022-11-05T20:21:37.016Z,2022-11-06T10:08:11Z,3897364649,140,42.1,3898462743,178,,3897364657,1,,3897364651,141,0.0,3897364655,213,5.6,3897364647,56,Back,3897364653,212,47.0,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086045,108,5,1,19,1,cobffe32r7g4skka9m19qib63,1,57.1,101.1,2022-11-05T20:21:40.833Z,2022-11-06T10:08:15Z,3897365725,56,Left,3897365727,347,,3897365749,233,203,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482085869,203,5,1,19,1,agh9ifb2mw3ivjusgedj7c3fe,0,42.9,-1.1,2022-11-05T20:21:40.833Z,2022-11-06T10:08:15Z,3897364687,56,Back,3897365759,233,108,3897364693,347,,,,,,,,,,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086073,109,1,1,19,19,cobffe32r7g4skka9m19qib63,1,53.2,100,2022-11-05T20:21:58.582Z,2022-11-06T10:08:17Z,3897365907,141,86.3,3897365909,212,10.7,3897365901,107,,3897365911,213,4.8,3897365905,140,53.9,3897365903,56,Left,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086121,110,1,1,19,20,cobffe32r7g4skka9m19qib63,1,53.9,86.3,2022-11-05T20:21:59.612Z,2022-11-06T10:08:20Z,3897366137,213,2.5,3897366129,56,Back,3897366131,140,45.0,3897366133,141,97.5,3898462979,178,,3897366135,212,12.1,,,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086125,111,50,1,19,23,cobffe32r7g4skka9m19qib63,1,37.8,96,2022-11-05T20:22:02.846Z,2022-11-06T10:08:26Z,3897366141,56,Back,3898401625,233,1109,3898314831,286,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482259737,1109,7,1,19,23,agh9ifb2mw3ivjusgedj7c3fe,1,62.2,4,2022-11-05T20:22:02.963Z,2022-11-06T10:08:47Z,3898314737,285,,3898401617,233,111,3898314735,56,Right,3898463605,178,,3898314875,384,,,,,,,,,,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086145,204,49,1,19,24,agh9ifb2mw3ivjusgedj7c3fe,1,62.5,6.8,2022-11-05T20:22:03.321Z,2022-11-06T10:08:53Z,,,,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086149,205,50,1,19,25,agh9ifb2mw3ivjusgedj7c3fe,1,63,5,2022-11-05T20:22:04.257Z,2022-11-06T10:08:59Z,3897366211,286,,3897366209,56,Right,3897366277,233,112,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086155,112,7,1,19,25,cobffe32r7g4skka9m19qib63,1,37,95,2022-11-05T20:22:04.626Z,2022-11-06T10:09:02Z,3898463927,178,,3897366237,56,Back,3897366239,285,,3897366263,233,205,3898314981,383,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086161,113,49,1,19,26,cobffe32r7g4skka9m19qib63,1,37,96.6,2022-11-05T20:22:05.875Z,2022-11-06T10:09:05Z,,,,,,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482303583,764,67,1,19,26,cobffe32r7g4skka9m19qib63,1,40,95.3,2022-11-05T20:22:06.032Z,2022-11-06T13:59:15Z,3898515791,233,1317,,,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482303577,1317,67,1,19,26,agh9ifb2mw3ivjusgedj7c3fe,0,60,4.7,2022-11-05T20:22:06.033Z,2022-11-06T10:44:12Z,3898515801,233,764,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086167,114,61,1,19,27,cobffe32r7g4skka9m19qib63,0,38.5,96.8,2022-11-05T20:22:06.759Z,2022-11-06T10:09:18Z,3897366303,56,Back,3898464239,178,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086185,206,49,1,19,29,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,19.4,2022-11-05T20:22:08.104Z,2022-11-06T10:09:23Z,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086195,207,1,1,19,29,agh9ifb2mw3ivjusgedj7c3fe,1,63.5,26.2,2022-11-05T20:22:08.943Z,2022-11-06T10:09:28Z,3897366445,212,5.2,3897366443,141,22.6,3897366441,140,59.1,3897366439,56,Center,3897366447,213,3.6,3898464423,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086217,208,1,1,19,31,agh9ifb2mw3ivjusgedj7c3fe,1,59.1,22.6,2022-11-05T20:22:10.711Z,2022-11-06T10:09:30Z,3897366597,212,19.0,3898464481,178,,3897366595,141,42.2,3897366593,140,46.2,3897366591,56,Back,3897366599,213,2.4,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086233,209,1,1,19,34,agh9ifb2mw3ivjusgedj7c3fe,1,54.2,50,2022-11-05T20:22:14.017Z,2022-11-06T10:09:34Z,3897366737,212,19.2,3897366739,213,1.5,3898464603,178,,3897366731,56,Center,3897366735,141,78.0,3897366733,140,56.4,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086263,210,1,1,19,37,agh9ifb2mw3ivjusgedj7c3fe,1,59.3,81.2,2022-11-05T20:22:16.455Z,2022-11-06T10:09:38Z,3897366943,141,95.9,3897366945,212,18.7,3897366941,140,74.4,3897366939,56,Left,3897366947,213,0.6,3898464719,178,,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086269,211,1,1,19,42,agh9ifb2mw3ivjusgedj7c3fe,0,78.8,79.2,2022-11-05T20:22:21.822Z,2022-11-06T10:09:42Z,3897366983,140,87.9,3898464821,178,,3897366985,141,69.5,3897366989,213,5.7,3897366981,56,Center,3897366987,212,11.6,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086273,115,8,1,19,43,cobffe32r7g4skka9m19qib63,1,11.6,34.8,2022-11-05T20:22:22.243Z,2022-11-06T10:09:54Z,3898465233,178,,3898315267,385,,3897367007,56,Back,,,,,,,,,,,,,,,,497cy3s5ck9f5h563c4aixfdg,Kaiky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086289,212,1,1,19,44,agh9ifb2mw3ivjusgedj7c3fe,0,88.3,82.4,2022-11-05T20:22:23.918Z,2022-11-06T10:09:57Z,3897367105,56,Center,3897367111,212,5.7,3897367113,213,5.1,3897367109,141,74.7,3898315347,224,,3897367101,2,,3897367107,140,90.4,3898315349,72,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,3898465337,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086295,116,61,1,19,45,cobffe32r7g4skka9m19qib63,1,10.7,30.9,2022-11-05T20:22:24.120Z,2022-11-06T10:10:04Z,3897367135,56,Back,3898465537,178,,,,,,,,,,,,,,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086307,117,49,1,19,45,cobffe32r7g4skka9m19qib63,1,8,33,2022-11-05T20:22:24.643Z,2022-11-06T10:10:09Z,,,,,,,,,,,,,,,,,,,,,,,,,497cy3s5ck9f5h563c4aixfdg,Kaiky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086335,118,1,1,19,50,cobffe32r7g4skka9m19qib63,0,11.6,8.3,2022-11-05T20:22:29.830Z,2022-11-06T10:10:13Z,3897367397,56,Back,3897367405,213,0.0,3897367499,286,,3897367495,233,213,3897367401,141,8.5,3897367403,212,2.9,3897367395,155,,3897367491,236,,497cy3s5ck9f5h563c4aixfdg,Kaiky,3897367399,140,14.4,,3898465789,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086343,213,74,1,19,50,agh9ifb2mw3ivjusgedj7c3fe,1,88.6,90.6,2022-11-05T20:22:29.876Z,2022-11-06T10:10:26Z,3897367441,285,,3897367529,233,118,3897367439,56,Left,3898466081,178,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086359,119,1,1,19,52,cobffe32r7g4skka9m19qib63,0,9.7,19.2,2022-11-05T20:22:31.530Z,2022-11-06T10:10:30Z,3897367597,141,0.0,3897367601,213,5.9,3898466181,178,,3897367591,155,,3897367599,212,39.3,3897367593,56,Back,3897367603,1,,3897367595,140,44.6,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086361,120,5,1,19,55,cobffe32r7g4skka9m19qib63,0,43.2,-1.8,2022-11-05T20:22:34.066Z,2022-11-06T10:10:32Z,3897367611,347,,3897367763,233,214,3897367609,56,Back,,,,,,,,,,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086385,214,5,1,19,55,agh9ifb2mw3ivjusgedj7c3fe,1,56.8,101.8,2022-11-05T20:22:34.066Z,2022-11-06T10:10:32Z,3897367741,56,Left,3897367745,233,120,3897367743,347,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086451,215,1,1,20,3,agh9ifb2mw3ivjusgedj7c3fe,1,59.6,100,2022-11-05T20:22:42.391Z,2022-11-06T10:10:35Z,3897368237,107,,3897368241,140,64.5,3897368243,141,96.6,3897368245,212,6.3,3897368239,56,Left,3897368247,213,5.7,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086467,216,1,1,20,7,agh9ifb2mw3ivjusgedj7c3fe,1,68,93.5,2022-11-05T20:22:46.390Z,2022-11-06T10:10:39Z,3897368351,212,12.9,3897368353,213,4.5,3897368347,140,65.2,3898466383,178,,3897368349,141,75.0,3897368345,56,Center,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086515,217,1,1,20,9,agh9ifb2mw3ivjusgedj7c3fe,1,68.6,66.3,2022-11-05T20:22:48.317Z,2022-11-06T10:10:41Z,3898466439,178,,3897368667,213,4.3,3897368659,56,Center,3897368661,140,62.2,3897368665,212,17.3,3897368663,141,42.8,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086539,218,1,1,20,14,agh9ifb2mw3ivjusgedj7c3fe,1,68.7,39.5,2022-11-05T20:22:53.743Z,2022-11-06T10:10:46Z,3897368823,56,Center,3897368825,140,73.5,3897368829,212,8.8,3897368827,141,50.1,3898466561,178,,3897368831,213,1.0,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482304767,770,83,1,20,17,cobffe32r7g4skka9m19qib63,1,22.5,59.1,2022-11-05T20:22:56.713Z,2022-11-06T10:47:12Z,3898520111,399,56764,,,,,,,,,,,,,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482304595,769,43,1,20,17,cobffe32r7g4skka9m19qib63,1,0,0,2022-11-05T20:22:56.721Z,2022-11-06T10:46:48Z,3898519691,144,83,3898519485,399,56764,,,,,,,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086543,219,1,1,20,17,agh9ifb2mw3ivjusgedj7c3fe,0,77.8,41.2,2022-11-05T20:22:56.728Z,2022-11-06T10:10:50Z,3898466615,178,,3897368867,213,6.0,3897368859,56,Center,3897368861,140,91.7,3897368865,212,15.2,3897368863,141,35.2,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086575,121,61,1,20,18,cobffe32r7g4skka9m19qib63,1,7.4,72.9,2022-11-05T20:22:57.174Z,2022-11-06T10:10:55Z,3898466719,178,,3897369021,56,Back,,,,,,,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086577,122,6,1,20,21,cobffe32r7g4skka9m19qib63,0,3.7,75.7,2022-11-05T20:23:00.579Z,2022-11-06T10:10:59Z,3897369033,73,,3897369031,56,Back,3897369083,233,220,,,,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086569,220,6,1,20,21,agh9ifb2mw3ivjusgedj7c3fe,1,96.3,24.3,2022-11-05T20:23:00.579Z,2022-11-06T10:10:59Z,3897369003,75,,3897369037,233,122,3897369001,56,Center,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086827,221,1,1,20,55,agh9ifb2mw3ivjusgedj7c3fe,0,99.5,0.5,2022-11-05T20:23:34.566Z,2022-11-06T10:11:03Z,3897370719,155,,3897370715,2,,3897370725,140,92.4,3898466861,178,,3897370729,212,37.9,3897370727,141,55.2,3897370731,213,1.8,3897370733,1,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,3897370723,56,Center,,3897370721,224,3898315945,20,,3897370717,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086983,128,44,1,20,57,cobffe32r7g4skka9m19qib63,1,9.4,51.4,2022-11-05T20:23:36.139Z,2022-11-06T13:59:16Z,3897371671,56,Back,3897371673,285,,3897371675,233,222,,,,,,,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086833,222,44,1,20,57,agh9ifb2mw3ivjusgedj7c3fe,0,90.6,48.6,2022-11-05T20:23:36.140Z,2022-11-06T10:11:05Z,3897370763,56,Center,3897370765,286,,3897370831,233,128,,,,,,,,,,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086819,123,12,1,20,57,cobffe32r7g4skka9m19qib63,1,6.7,48.5,2022-11-05T20:23:36.323Z,2022-11-06T13:59:16Z,3897370681,141,61.1,3897370683,212,10.0,3897370685,213,1.0,3897370677,56,Back,3897370757,15,,3897370679,140,11.7,3898467003,388,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086841,124,44,1,20,59,cobffe32r7g4skka9m19qib63,1,10.1,52.8,2022-11-05T20:23:38.214Z,2022-11-06T13:59:17Z,3897370805,233,223,3897370797,285,,3897370795,56,Back,,,,,,,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086847,223,44,1,20,59,agh9ifb2mw3ivjusgedj7c3fe,0,89.9,47.2,2022-11-05T20:23:38.215Z,2022-11-06T10:11:12Z,3897371705,233,124,3897370823,286,,3897370821,56,Center,,,,,,,,,,,,,,,,9i7lb16qty1t21bnc5h7skclx,Marcos Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086851,125,12,1,20,59,cobffe32r7g4skka9m19qib63,1,11.7,61.1,2022-11-05T20:23:38.323Z,2022-11-06T13:59:17Z,3897370845,56,Back,3898467073,178,,3897370849,141,40.7,3897370847,140,14.2,3897370853,213,4.9,3897370851,212,14.1,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086863,126,1,1,21,0,cobffe32r7g4skka9m19qib63,1,14.2,40.7,2022-11-05T20:23:39.757Z,2022-11-06T10:11:20Z,3897370953,56,Back,3897370955,140,27.1,3897370959,212,14.2,3897370951,3,,3897370961,213,0.3,3898467239,178,,3897370957,141,47.2,,,,497cy3s5ck9f5h563c4aixfdg,Kaiky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086865,127,1,1,21,1,cobffe32r7g4skka9m19qib63,0,27.1,47.2,2022-11-05T20:23:40.976Z,2022-11-06T10:11:24Z,3897370973,168,,3897370975,56,Back,3897370971,3,,3897370979,141,49.7,3898467347,388,,3897370983,213,0.1,3897370977,140,39.6,3897370981,212,13.2,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086931,224,1,1,21,8,agh9ifb2mw3ivjusgedj7c3fe,1,61.3,82.1,2022-11-05T20:23:47.682Z,2022-11-06T10:11:28Z,3897371371,56,Left,3897371379,213,0.6,3897371375,141,96.3,3897371373,140,74.1,3897371377,212,16.5,3898467423,178,,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086947,225,1,1,21,11,agh9ifb2mw3ivjusgedj7c3fe,1,74.8,96.2,2022-11-05T20:23:50.439Z,2022-11-06T10:11:31Z,3897371455,141,89.3,3897371453,140,69.4,3897371451,56,Left,3897371459,213,3.8,3897371457,212,7.4,3898467485,178,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482086971,226,1,1,21,12,agh9ifb2mw3ivjusgedj7c3fe,1,69.4,89.3,2022-11-05T20:23:51.779Z,2022-11-06T10:11:34Z,3897371581,140,75.1,3898467581,178,,3897371585,212,7.8,3897371583,141,96.6,3897371579,56,Left,3897371587,213,0.7,,,,,,,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482305133,1344,43,1,21,13,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2022-11-05T20:23:52.892Z,2022-11-06T13:57:21Z,3898521545,178,0,3899125631,144,82,,,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
