id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/13/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2516617041,318,74,1,29,5,2l0ldgiwsgb8d6y3z0sfgjzyj,1,39.9,85.5,2023-03-06T20:29:30.783Z,2023-03-07T10:16:27Z,4079240155,233,180,4079240095,56,Back,4080065567,178,,4079240097,285,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617071,181,1,1,29,10,6f27yvbqcngegwsg2ozxxdj4,0,69.5,43.5,2023-03-06T20:29:35.082Z,2023-03-07T10:16:30Z,4079240257,56,Center,4079240261,141,49.5,4079240259,140,80.5,4079240265,213,0.3,4079240263,212,12.2,4080065679,178,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617077,319,49,1,29,11,2l0ldgiwsgb8d6y3z0sfgjzyj,1,19.5,50.3,2023-03-06T20:29:36.096Z,2023-03-07T10:16:34Z,,,,,,,,,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617133,320,1,1,29,12,2l0ldgiwsgb8d6y3z0sfgjzyj,1,22.1,48.9,2023-03-06T20:29:37.115Z,2023-03-07T10:16:37Z,4079240557,212,10.3,4079240559,213,5.3,4079240551,56,Back,4079240553,140,27.9,4080065973,178,,4079240555,141,36.7,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617153,321,3,1,29,13,2l0ldgiwsgb8d6y3z0sfgjzyj,0,30.1,36.3,2023-03-06T20:29:38.792Z,2023-03-07T10:16:42Z,4079240635,285,,4079240633,56,Back,4079240647,211,,4079639353,464,,4080066243,178,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617147,182,49,1,29,15,6f27yvbqcngegwsg2ozxxdj4,1,66.8,58.5,2023-03-06T20:29:40.080Z,2023-03-07T10:16:44Z,,,,,,,,,,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617169,183,1,1,29,15,6f27yvbqcngegwsg2ozxxdj4,1,66.8,57.5,2023-03-06T20:29:40.099Z,2023-03-07T10:16:57Z,4079240743,212,9.8,4079240739,140,76.1,4079240745,213,0,4079240741,141,57.5,4080066487,178,,4079240737,56,Center,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617187,184,1,1,29,16,6f27yvbqcngegwsg2ozxxdj4,1,76,57.7,2023-03-06T20:29:40.928Z,2023-03-07T10:17:01Z,4079240837,140,67.4,4079240845,212,19.4,4080067135,178,,4079240879,156,,4079240849,213,2.1,4079240841,141,83.0,4079240835,56,Left,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617249,185,1,1,29,18,6f27yvbqcngegwsg2ozxxdj4,1,67.4,83,2023-03-06T20:29:43.776Z,2023-03-07T10:17:07Z,4079241153,140,76.0,4079241155,141,87.6,4080067457,178,,4079241157,212,9.6,4079241159,213,0.3,4079241151,56,Left,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617255,186,1,1,29,22,6f27yvbqcngegwsg2ozxxdj4,0,73.1,89.6,2023-03-06T20:29:46.977Z,2023-03-07T10:17:10Z,4079241255,286,,4079241189,212,1.9,4079241179,56,Left,4079241187,141,89.4,4079241183,140,74.9,4079241191,213,6.2,4080067623,178,,4079241249,233,322,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,4079241245,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617251,322,74,1,29,22,2l0ldgiwsgb8d6y3z0sfgjzyj,1,25.1,10.8,2023-03-06T20:29:47.170Z,2023-03-07T10:17:14Z,4080067823,178,,4079241165,285,,4079241163,56,Back,4079241271,233,186,,,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617287,187,1,1,29,23,6f27yvbqcngegwsg2ozxxdj4,1,73.5,89.6,2023-03-06T20:29:48.083Z,2023-03-07T10:17:17Z,4080067951,178,,4079241385,56,Left,4079241393,213,0.8,4079241387,140,78.6,4079241391,212,7.5,4079241389,141,97.3,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617325,188,1,1,29,25,6f27yvbqcngegwsg2ozxxdj4,1,78.9,96.6,2023-03-06T20:29:50.258Z,2023-03-07T10:17:21Z,4079241563,212,10.0,4079241565,213,3.5,4079241559,140,69.9,4080068199,178,,4079241557,56,Left,4079241561,141,91.9,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617335,189,1,1,29,28,6f27yvbqcngegwsg2ozxxdj4,1,70.5,91.7,2023-03-06T20:29:53.012Z,2023-03-07T10:17:24Z,4079241627,141,73.2,4079241631,213,4.4,4079241629,212,13.2,4080068337,178,,4079241623,56,Center,4079241625,140,66.7,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617377,190,1,1,29,29,6f27yvbqcngegwsg2ozxxdj4,1,65,74.6,2023-03-06T20:29:54.664Z,2023-03-07T10:17:28Z,4079241849,212,27.6,4079241847,141,45.1,4079241845,140,47.0,4079241843,56,Back,4079241851,213,4.0,4080068519,178,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617389,191,1,1,29,33,6f27yvbqcngegwsg2ozxxdj4,1,58,33.9,2023-03-06T20:29:58.461Z,2023-03-07T10:17:34Z,4079241897,140,67.2,4079241903,213,5.2,4079241899,141,6.0,4080068813,178,,4079241901,212,21.3,4079241895,56,Right,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617399,192,1,1,29,34,6f27yvbqcngegwsg2ozxxdj4,0,67.2,6,2023-03-06T20:29:59.750Z,2023-03-07T10:17:48Z,4079241969,212,7.3,4079241967,141,12.4,4080069649,178,,4079241971,213,2.5,4079241965,140,61.6,4079241963,56,Right,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617405,323,49,1,29,35,2l0ldgiwsgb8d6y3z0sfgjzyj,1,40.6,88.7,2023-03-06T20:30:00.625Z,2023-03-07T10:17:52Z,,,,,,,,,,,,,,,,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617543,324,4,1,29,43,2l0ldgiwsgb8d6y3z0sfgjzyj,1,54.7,94.6,2023-03-06T20:30:08.058Z,2023-03-07T10:18:00Z,4079242867,286,,4079242853,13,,4079243045,233,193,4079242865,265,,4079242857,56,Left,4079242861,152,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617561,193,4,1,29,43,6f27yvbqcngegwsg2ozxxdj4,0,45.3,5.4,2023-03-06T20:30:08.059Z,2023-03-07T10:17:59Z,4079242965,265,,4079242963,152,,4079243065,233,324,4079242969,285,,4079242961,56,Back,4080070291,178,,4079242959,13,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617581,325,1,1,29,47,2l0ldgiwsgb8d6y3z0sfgjzyj,1,45.8,94.1,2023-03-06T20:30:12.101Z,2023-03-07T10:18:06Z,4079243093,141,85.0,4079243085,5,,4079243095,212,6.4,4079243087,152,,4079243097,213,4.5,4079243089,56,Back,4080070509,178,,4079243129,189,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,4079243091,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617677,326,61,1,29,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.4,80.4,2023-03-06T20:30:18.613Z,2023-03-07T10:18:07Z,4080070589,178,,4079243631,56,Back,4079243651,189,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617745,327,1,1,29,56,2l0ldgiwsgb8d6y3z0sfgjzyj,1,49,50.7,2023-03-06T20:30:21.043Z,2023-03-07T10:18:15Z,4079244047,212,17.7,4079244049,213,1.3,4079244041,56,Center,4080070933,178,,4079244045,141,75.6,4079244043,140,54.0,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516691023,763,45,1,29,59,6f27yvbqcngegwsg2ozxxdj4,0,45.6,35.2,2023-03-06T20:30:24.395Z,2023-03-07T10:18:19Z,4079641517,56,Back,4079757491,233,1017,4079641519,285,,,,,,,,,,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516691021,1017,3,1,29,59,2l0ldgiwsgb8d6y3z0sfgjzyj,1,54.4,64.8,2023-03-06T20:30:24.395Z,2023-03-07T10:18:19Z,4079641529,464,,4079641515,286,,4080071087,178,,4079641513,56,Center,4079757487,233,763,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617753,328,1,1,30,2,2l0ldgiwsgb8d6y3z0sfgjzyj,1,51.6,54.6,2023-03-06T20:30:27.737Z,2023-03-07T10:02:41Z,4080018915,178,,4079244113,213,5.7,4079244105,56,Center,4079244107,140,56.2,4079244111,212,5.8,4079244109,141,50.0,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617767,329,1,1,30,3,2l0ldgiwsgb8d6y3z0sfgjzyj,1,57.1,50.7,2023-03-06T20:30:28.550Z,2023-03-07T10:02:45Z,4079244209,213,3.4,4079244201,56,Center,4079244207,212,5.6,4079244203,140,51.9,4079244205,141,48.9,4080019115,178,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617781,330,1,1,30,4,2l0ldgiwsgb8d6y3z0sfgjzyj,1,51,52,2023-03-06T20:30:29.586Z,2023-03-07T10:02:49Z,4079244279,56,Back,4079244281,140,44.6,4080019291,178,,4079244287,213,2.1,4079244283,141,70.1,4079244285,212,14.0,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617829,331,1,1,30,6,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.9,69.3,2023-03-06T20:30:31.301Z,2023-03-07T10:02:53Z,4079244499,56,Center,4080019409,178,,4079244507,213,0.5,4079244501,140,55.3,4079244503,141,78.7,4079244505,212,12.7,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617865,332,1,1,30,10,2l0ldgiwsgb8d6y3z0sfgjzyj,1,54.2,79,2023-03-06T20:30:35.601Z,2023-03-07T10:02:55Z,4079244683,212,10.9,4079244685,213,3.2,4080019587,178,,4079244677,56,Back,4079244681,141,78.8,4079244679,140,43.8,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617887,333,1,1,30,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,53.1,80.9,2023-03-06T20:30:38.701Z,2023-03-07T10:02:59Z,4079244847,56,Left,4079244863,213,0.9,4079244855,141,95.7,4079244851,140,60.6,4079244859,212,12.8,4080019791,178,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617919,334,1,1,30,18,2l0ldgiwsgb8d6y3z0sfgjzyj,1,59.3,94.4,2023-03-06T20:30:43.376Z,2023-03-07T10:03:04Z,4079245061,212,8.5,4079245057,141,96.2,4079245065,213,3.0,4079245049,56,Left,4079245053,140,51.3,4080019929,178,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516617979,335,1,1,30,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,51.7,95.9,2023-03-06T20:30:45.870Z,2023-03-07T10:03:06Z,4079245405,213,3.9,4079245399,140,36.1,4079245403,212,21.8,4079245397,56,Back,4079245401,141,74.8,4080020091,178,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618047,336,1,1,30,26,2l0ldgiwsgb8d6y3z0sfgjzyj,1,45.4,71.1,2023-03-06T20:30:51.755Z,2023-03-07T10:03:11Z,4079245725,140,56.7,4079245723,56,Left,4079245729,212,18.4,4080020327,178,,4079245731,213,0.9,4079245727,141,91.8,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618077,337,1,1,30,29,2l0ldgiwsgb8d6y3z0sfgjzyj,0,56,88.6,2023-03-06T20:30:54.439Z,2023-03-07T10:03:15Z,4079245915,213,5.8,4079245913,212,34.4,4079245905,56,Center,4079245907,140,85.1,4080020543,178,,4079245909,141,65.4,4079245917,1,,4079245901,155,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618081,194,12,1,30,31,6f27yvbqcngegwsg2ozxxdj4,1,15.8,35.6,2023-03-06T20:30:56.326Z,2023-03-07T10:03:21Z,4079245935,140,22.9,4079245933,56,Back,4079245941,213,5.1,4080020879,178,,4079245937,141,11.9,4079245957,15,,4079245939,212,17.8,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618109,195,49,1,30,33,6f27yvbqcngegwsg2ozxxdj4,1,22.9,11.9,2023-03-06T20:30:58.503Z,2023-03-07T10:03:28Z,,,,,,,,,,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618165,196,1,1,30,33,6f27yvbqcngegwsg2ozxxdj4,0,22.8,12.2,2023-03-06T20:30:58.551Z,2023-03-07T10:03:35Z,4079246357,157,,4079246361,140,68.4,4079246359,56,Center,4079246367,213,0.8,4079246365,212,65.7,4079246371,1,,4079246363,141,78.3,4080021639,178,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618157,338,49,1,30,39,2l0ldgiwsgb8d6y3z0sfgjzyj,1,32.9,21.7,2023-03-06T20:31:04.709Z,2023-03-07T10:03:40Z,,,,,,,,,,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618239,339,1,1,30,42,2l0ldgiwsgb8d6y3z0sfgjzyj,1,34.6,18.6,2023-03-06T20:31:07.769Z,2023-03-07T10:03:42Z,4079246745,212,15.9,4079246743,141,40.4,4080022053,178,,4079246739,56,Back,4079246741,140,29.2,4079246747,213,1.9,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618267,340,1,1,30,45,2l0ldgiwsgb8d6y3z0sfgjzyj,1,29,51,2023-03-06T20:31:10.352Z,2023-03-07T10:03:46Z,4079246895,141,84.4,4079246893,140,32.3,4080022293,178,,4079246899,213,1.4,4079246891,56,Back,4079246897,212,23.0,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618339,341,1,1,30,47,2l0ldgiwsgb8d6y3z0sfgjzyj,1,32.9,85.7,2023-03-06T20:31:12.454Z,2023-03-07T10:03:47Z,4080022429,178,,4079247275,141,94.8,4079247273,140,40.7,4079247277,212,10.3,4079247271,56,Back,4079247279,213,0.6,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618379,342,1,1,30,52,2l0ldgiwsgb8d6y3z0sfgjzyj,1,36.7,68.5,2023-03-06T20:31:17.278Z,2023-03-07T10:03:48Z,4079247463,140,53.6,4079247465,141,53.1,4079247467,212,20.6,4079247461,56,Center,4079247469,213,5.8,4080022517,178,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618411,343,1,1,30,55,2l0ldgiwsgb8d6y3z0sfgjzyj,0,63.3,49.6,2023-03-06T20:31:20.345Z,2023-03-07T10:03:50Z,4079247617,213,0.8,4079247609,56,Center,4079247611,140,74.0,4080022595,178,,4079247615,212,16.1,4079247613,141,66.6,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618435,198,8,1,30,56,6f27yvbqcngegwsg2ozxxdj4,1,25,34.7,2023-03-06T20:31:21.226Z,2023-03-07T10:03:54Z,4079642149,385,,4080022873,389,,4079247735,56,Back,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618463,199,1,1,30,57,6f27yvbqcngegwsg2ozxxdj4,1,28.3,46,2023-03-06T20:31:22.723Z,2023-03-07T10:04:01Z,4079247897,141,60.0,4079247899,212,9.7,4079247891,3,,4080023323,388,,4079247893,56,Back,4079247901,213,1.4,4079247895,140,30.1,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618465,200,49,1,30,59,6f27yvbqcngegwsg2ozxxdj4,1,30.1,60.8,2023-03-06T20:31:24.660Z,2023-03-07T10:04:25Z,,,,,,,,,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516786673,797,67,1,30,59,6f27yvbqcngegwsg2ozxxdj4,1,29.6,62.2,2023-03-06T20:31:24.691Z,2023-03-07T10:55:29Z,4080122801,233,1197,,,,,,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516786669,1197,67,1,30,59,2l0ldgiwsgb8d6y3z0sfgjzyj,0,70.4,37.8,2023-03-06T20:31:24.692Z,2023-03-07T10:34:46Z,4080122805,233,797,,,,,,,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618501,201,1,1,30,59,6f27yvbqcngegwsg2ozxxdj4,1,30.1,60.8,2023-03-06T20:31:24.713Z,2023-03-07T10:55:29Z,4079248097,212,10.4,4079248099,213,2.1,4079248091,56,Back,4079248095,141,74.1,4079248093,140,25.2,4080024717,178,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618529,202,3,1,31,2,6f27yvbqcngegwsg2ozxxdj4,0,26.8,78.9,2023-03-06T20:31:27.822Z,2023-03-07T10:04:44Z,4079248253,285,,4079642375,464,,4080025279,178,,4079248287,233,344,4079248251,56,Back,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618535,344,7,1,31,2,2l0ldgiwsgb8d6y3z0sfgjzyj,0,73.2,21.1,2023-03-06T20:31:27.854Z,2023-03-07T10:04:42Z,4080025585,178,,4079248277,233,202,4079642397,383,,4079248275,286,,4079248273,56,Right,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618545,203,1,1,31,4,6f27yvbqcngegwsg2ozxxdj4,1,23.6,73.6,2023-03-06T20:31:29.344Z,2023-03-07T10:04:48Z,4079248345,56,Back,4079248351,212,10.7,4079248347,140,13.4,4080025945,178,,4079248353,213,3.2,4079248349,141,72.8,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618563,204,1,1,31,6,6f27yvbqcngegwsg2ozxxdj4,1,12.2,72.8,2023-03-06T20:31:31.124Z,2023-03-07T10:04:56Z,4079248475,56,Back,4079248483,213,4.1,4080026469,178,,4079248479,141,51.5,4079248481,212,17.6,4079248477,140,2.6,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618601,205,1,1,31,8,6f27yvbqcngegwsg2ozxxdj4,1,2.7,51.5,2023-03-06T20:31:33.297Z,2023-03-07T10:04:59Z,4079248671,141,73.4,4080026633,178,,4079248669,140,6.8,4079248675,213,1.3,4079248673,212,15.5,4079248667,56,Back,,,,,,,59ndqnsvggsoek170rdqyd1w5,Iván Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618637,206,1,1,31,12,6f27yvbqcngegwsg2ozxxdj4,1,5.9,74.8,2023-03-06T20:31:37.707Z,2023-03-07T10:05:01Z,4079248865,141,94.9,4079248867,212,15.9,4080026735,178,,4079248861,140,13.7,4079248869,213,1.0,4079248857,56,Back,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618645,207,3,1,31,14,6f27yvbqcngegwsg2ozxxdj4,0,19.7,97.5,2023-03-06T20:31:39.660Z,2023-03-07T10:05:07Z,4080027097,178,,4079248889,285,,4079248979,233,345,4079248887,56,Back,4079642633,465,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618653,345,7,1,31,15,2l0ldgiwsgb8d6y3z0sfgjzyj,1,80.3,2.5,2023-03-06T20:31:40.054Z,2023-03-07T10:05:14Z,4079248927,233,207,4079642649,385,,4079248917,56,Right,4079248909,167,,4079248919,286,,4080027445,178,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618707,208,5,1,31,15,6f27yvbqcngegwsg2ozxxdj4,1,19.1,101.2,2023-03-06T20:31:40.126Z,2023-03-07T10:05:17Z,4079249201,56,Back,4079249217,233,346,4079249205,347,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618669,346,5,1,31,15,2l0ldgiwsgb8d6y3z0sfgjzyj,0,80.9,-1.2,2023-03-06T20:31:40.126Z,2023-03-07T10:05:17Z,4079248981,56,Right,4079249237,233,208,4079248983,347,,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618811,209,1,1,31,27,6f27yvbqcngegwsg2ozxxdj4,1,24.6,100,2023-03-06T20:31:52.812Z,2023-03-07T10:05:20Z,4079249847,107,,4079249855,212,15.7,4079249957,189,,4079249853,141,89.2,4079249849,56,Back,4079249857,213,5.7,4079249851,140,37.0,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618813,210,1,1,31,30,6f27yvbqcngegwsg2ozxxdj4,0,43.7,92.9,2023-03-06T20:31:55.422Z,2023-03-07T10:05:24Z,4079250957,236,,4079249863,56,Back,4079250931,141,93.8,4079250959,233,347,4079250929,140,45.3,4080028025,178,,4079250963,286,,4079250935,213,0.3,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,4079250933,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618831,347,74,1,31,30,2l0ldgiwsgb8d6y3z0sfgjzyj,1,54.7,5.8,2023-03-06T20:31:55.490Z,2023-03-07T10:05:27Z,4080028165,178,,4079250983,233,210,4079250753,285,,4079249925,56,Right,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618843,348,49,1,31,31,2l0ldgiwsgb8d6y3z0sfgjzyj,1,57.1,10.4,2023-03-06T20:31:56.531Z,2023-03-07T10:05:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516618855,349,4,1,31,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,62.7,16.7,2023-03-06T20:31:58.095Z,2023-03-07T10:06:02Z,4079250097,56,Right,4079250377,233,211,4079250099,152,,4079250101,265,,4079250103,286,,4079250095,13,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
