id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/17/value,qualifier/18/value
2455739181,228,45,1,25,34,3budh3j9xivsid3ptm8ptpy4k,0,34.2,93,2022-09-04T12:25:48.952Z,2022-09-04T23:59:28Z,3757550009,56,Back,3757550073,233,204,3757550011,285,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739207,205,1,1,25,35,2l0ldgiwsgb8d6y3z0sfgjzyj,1,64.1,6.4,2022-09-04T12:25:50.421Z,2022-09-04T23:59:34Z,3757550157,140,68.3,3757550161,212,11.6,3759791433,178,,3757550159,141,22.1,3757550163,213,1.2,3757550155,56,Center,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739217,206,1,1,25,39,2l0ldgiwsgb8d6y3z0sfgjzyj,0,69.7,23.9,2022-09-04T12:25:53.792Z,2022-09-04T23:59:38Z,3757550205,56,Center,3757550211,212,22.8,3759791593,178,,3757550209,141,57.2,3757550207,140,72.6,3757550213,213,1.4,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739227,229,8,1,25,40,3budh3j9xivsid3ptm8ptpy4k,1,28,41.6,2022-09-04T12:25:54.492Z,2022-09-04T23:59:49Z,3757550245,56,Back,3759792005,178,,3758878007,383,,,,,,,,,,,,,,,,,d7mgn0oexyymir3upflm8gfyt,Salvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456230903,1344,67,1,25,41,3budh3j9xivsid3ptm8ptpy4k,1,26.7,56.3,2022-09-04T12:25:55.862Z,2022-09-05T07:19:46Z,3760214949,233,1163,,,,,,,,,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456230899,1163,67,1,25,41,2l0ldgiwsgb8d6y3z0sfgjzyj,0,73.3,43.7,2022-09-04T12:25:55.863Z,2022-09-05T07:02:27Z,3760214955,233,1344,,,,,,,,,,,,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739237,230,1,1,25,41,3budh3j9xivsid3ptm8ptpy4k,0,26.3,55.7,2022-09-04T12:25:55.894Z,2022-09-05T07:19:46Z,3757550317,140,35.2,3759792173,389,,3757550323,213,6.2,3757550315,56,Back,3757550319,141,54.0,3757550321,212,9.4,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739247,207,15,1,25,43,2l0ldgiwsgb8d6y3z0sfgjzyj,1,68.4,46.4,2022-09-04T12:25:57.662Z,2022-09-05T00:00:04Z,3757552983,146,76.9,3757552987,230,98.8,3757552979,328,,3757550367,22,,3757552975,103,19,3757552981,458,,3757550371,56,Center,3757552667,20,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,3757552973,102,49.0,3757552977,215,,3757550369,18,,3757552671,82,3759792329,178,3757553001,233,,,231,3757552989,231,49.6,3757552985,147,47.1,3757552971,78,,,,,,,,,,,,,,
2455739261,231,10,1,25,43,3budh3j9xivsid3ptm8ptpy4k,1,28.6,53.1,2022-09-04T12:25:57.912Z,2022-09-05T00:00:14Z,3757550443,56,Back,3757550441,94,,3759792661,178,,3757552767,233,207,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739277,208,1,1,25,45,2l0ldgiwsgb8d6y3z0sfgjzyj,0,78.9,17.8,2022-09-04T12:26:00.391Z,2022-09-05T00:00:19Z,3758878673,224,,3759792855,178,,3757550541,140,85.2,3757550545,212,18.6,3757550537,155,,3757550543,141,43.4,3757550539,56,Center,3758878675,20,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,3757550547,213,1.2,3757550535,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739283,232,12,1,25,46,3budh3j9xivsid3ptm8ptpy4k,1,13.6,58.1,2022-09-04T12:26:01.371Z,2022-09-05T00:00:23Z,3757550581,56,Back,3757550591,213,5.4,3757550585,141,43.4,3757550587,212,13.3,3757550583,140,21.9,3759793101,178,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739321,233,1,1,25,47,3budh3j9xivsid3ptm8ptpy4k,0,21.9,43.4,2022-09-04T12:26:02.182Z,2022-09-05T00:00:29Z,3757550783,212,36.0,3759793381,178,,3757550777,56,Center,3757550787,1,,3757550779,140,55.5,3757550781,141,54.0,3757550775,157,,3757550785,213,0.2,d7mgn0oexyymir3upflm8gfyt,Salvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739403,209,1,1,25,52,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41.5,45.5,2022-09-04T12:26:07.262Z,2022-09-05T00:00:38Z,3759793593,178,,3757551199,140,41.7,3757551203,212,23.5,3757551205,213,1.6,3757551201,141,80.1,3757551197,56,Back,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739447,210,1,1,26,1,2l0ldgiwsgb8d6y3z0sfgjzyj,1,29.7,74.7,2022-09-04T12:26:15.562Z,2022-09-05T00:00:43Z,3757551391,141,41.0,3757551387,56,Back,3757551395,213,4.5,3759793703,178,,3757551393,212,23.4,3757551389,140,25.1,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739485,211,1,1,26,6,2l0ldgiwsgb8d6y3z0sfgjzyj,1,25.5,35.6,2022-09-04T12:26:20.850Z,2022-09-05T00:00:47Z,3757551575,212,9.5,3757551571,140,27.0,3757551577,213,4.9,3759793831,178,,3757551569,56,Back,3757551573,141,21.8,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739567,212,1,1,26,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,27,21.8,2022-09-04T12:26:22.731Z,2022-09-05T00:00:55Z,3757551961,56,Back,3757551973,212,22.7,3757551967,141,40.3,3757551975,213,2.6,3757551963,140,9.0,3759794095,178,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739595,213,1,1,26,23,2l0ldgiwsgb8d6y3z0sfgjzyj,0,24.5,44.3,2022-09-04T12:26:37.662Z,2022-09-05T00:01:00Z,3757552115,140,70.2,3757552111,155,,3757552121,213,0.6,3757552119,212,56.4,3759794241,178,,3757552117,141,87.8,3757552123,1,,3757552113,56,Left,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739615,234,8,1,26,26,3budh3j9xivsid3ptm8ptpy4k,1,26.3,8.8,2022-09-04T12:26:40.632Z,2022-09-05T00:01:11Z,3757552229,15,,3758879495,385,,3759794495,388,,3757552213,56,Back,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739687,214,5,1,26,27,2l0ldgiwsgb8d6y3z0sfgjzyj,1,81.5,101.8,2022-09-04T12:26:41.472Z,2022-09-05T00:01:16Z,3757552503,347,,3757552521,233,235,3757552501,56,Left,,,,,,,,,,,,,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739625,235,5,1,26,27,3budh3j9xivsid3ptm8ptpy4k,0,18.5,-1.8,2022-09-04T12:26:41.472Z,2022-09-05T00:01:16Z,3757552547,233,214,3757552275,56,Back,3757552277,347,,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739701,215,1,1,26,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,77,100,2022-09-04T12:26:44.211Z,2022-09-05T00:01:30Z,3757552573,212,9.3,3757552565,107,,3757552569,140,69.0,3757552567,56,Left,3757552571,141,95.1,3757552575,213,3.6,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739705,216,1,1,26,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,69,95.1,2022-09-04T12:26:48.332Z,2022-09-05T00:01:37Z,3757552595,141,95.9,3757552591,56,Left,3757552599,213,0.1,3759795081,178,,3757552597,212,8.9,3757552593,140,77.5,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739733,217,1,1,26,36,2l0ldgiwsgb8d6y3z0sfgjzyj,1,77.5,95.9,2022-09-04T12:26:50.622Z,2022-09-05T00:01:42Z,3757552729,213,3.1,3759795217,178,,3757552721,56,Left,3757552725,141,96.5,3757552723,140,70.5,3757552727,212,7.4,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739775,218,2,1,26,39,2l0ldgiwsgb8d6y3z0sfgjzyj,1,72.9,92.6,2022-09-04T12:26:53.845Z,2022-09-05T00:01:49Z,3759795365,178,,3757552951,140,87.6,3757552947,7,946z96r5q70ryslp3hlhafnx1,3757552949,56,Center,3757552953,141,71.9,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455739813,236,55,1,26,39,3budh3j9xivsid3ptm8ptpy4k,1,24.3,33.1,2022-09-04T12:26:53.846Z,2022-09-05T00:01:49Z,,,,,,,,,,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740115,237,1,1,27,16,3budh3j9xivsid3ptm8ptpy4k,1,23.1,34.3,2022-09-04T12:27:31.142Z,2022-09-05T00:01:55Z,3759795475,178,,3757554741,56,Left,3757554739,241,,3757554743,140,70.1,3757554747,212,60.1,3757554735,5,,3757554749,213,0.6,3757554745,141,84.8,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,3757554737,157,,3757554751,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740127,238,1,1,27,20,3budh3j9xivsid3ptm8ptpy4k,1,70.1,84.8,2022-09-04T12:27:34.902Z,2022-09-05T00:02:04Z,3757554799,212,8.7,3757554795,140,64.9,3759795795,178,,3757554791,3,,3757554793,56,Center,3757554797,141,74.8,3757554801,213,4.0,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740149,239,1,1,27,23,3budh3j9xivsid3ptm8ptpy4k,1,64.9,74.8,2022-09-04T12:27:37.905Z,2022-09-05T00:02:09Z,3759795861,178,,3757554929,212,19.1,3757554925,140,79.7,3757554931,213,0.6,3757554923,56,Left,3757554927,141,91.2,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740163,240,1,1,27,25,3budh3j9xivsid3ptm8ptpy4k,0,85,88,2022-09-04T12:27:40.182Z,2022-09-05T00:02:14Z,3757555001,212,27.9,3758882685,72,,3757555003,213,5.1,3757554995,56,Center,3757554999,141,50.4,3757554997,140,95.6,3757554993,155,,3758882683,224,,8eh38t4oyyt728co362f6uqqd,Álvaro García,3757554991,2,,3759796037,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740173,219,52,1,27,26,2l0ldgiwsgb8d6y3z0sfgjzyj,1,6.4,49.7,2022-09-04T12:27:41.322Z,2022-09-05T00:02:24Z,3759796377,178,,3758882821,376,,,,,,,,,,,,,,,,,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740209,220,1,1,27,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,10.8,57.2,2022-09-04T12:27:44.451Z,2022-09-05T00:02:28Z,3757555253,140,29.1,3757555249,123,,3757555257,212,19.8,3757555259,213,0.2,3759796503,178,,3757555251,56,Back,3757555255,141,64.2,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740227,221,1,1,27,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,27.8,63.9,2022-09-04T12:27:47.621Z,2022-09-05T00:02:32Z,3757555329,212,16.3,3759796605,178,,3757555325,140,34.0,3757555331,213,5.1,3757555323,56,Back,3757555327,141,41.9,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740253,222,1,1,27,35,2l0ldgiwsgb8d6y3z0sfgjzyj,1,34,41.9,2022-09-04T12:27:49.481Z,2022-09-05T00:02:38Z,3757555457,56,Back,3757555465,213,0.2,3757555461,141,44.9,3757555463,212,12.8,3757555459,140,46.0,3759796873,178,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740277,223,1,1,27,38,2l0ldgiwsgb8d6y3z0sfgjzyj,1,46,44.9,2022-09-04T12:27:52.722Z,2022-09-05T00:02:45Z,3757555587,56,Back,3757555595,213,1.6,3757555591,141,61.2,3759797167,178,,3757555589,140,45.7,3757555593,212,11.1,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740283,224,1,1,27,40,2l0ldgiwsgb8d6y3z0sfgjzyj,1,45.7,61.2,2022-09-04T12:27:54.551Z,2022-09-05T00:02:51Z,3757555653,56,Back,3759797355,178,,3757555661,213,1.6,3757555657,141,87.2,3757555659,212,17.7,3757555655,140,45.2,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740303,225,1,1,27,43,2l0ldgiwsgb8d6y3z0sfgjzyj,1,55.9,89.6,2022-09-04T12:27:57.692Z,2022-09-05T00:02:57Z,3757555771,212,9.4,3759797565,178,,3757555767,140,54.7,3757555769,141,75.9,3757555773,213,4.6,3757555765,56,Center,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740305,226,1,1,27,44,2l0ldgiwsgb8d6y3z0sfgjzyj,0,54.7,75.9,2022-09-04T12:27:59.292Z,2022-09-05T00:03:09Z,3757555785,213,2.7,3757555781,141,77.0,3757555779,140,53.1,3759798009,178,,3757555929,236,,3757555777,56,Center,3757555931,233,241,3757555783,212,1.8,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,3757555935,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740317,241,74,1,27,44,3budh3j9xivsid3ptm8ptpy4k,1,51.4,17.4,2022-09-04T12:27:59.431Z,2022-09-05T00:03:20Z,3759798311,178,,3757555875,233,226,3757555811,56,Right,3757555813,285,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740353,243,61,1,27,47,3budh3j9xivsid3ptm8ptpy4k,0,46.2,2.9,2022-09-04T12:28:01.641Z,2022-09-05T00:03:28Z,3757555999,56,Back,3759798637,178,,,,,,,,,,,,,,,,,,,,d7mgn0oexyymir3upflm8gfyt,Salvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740347,242,43,1,27,47,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-09-04T12:28:02.441Z,2022-09-04T18:03:33Z,3758883673,144,61,3757555969,56,Right,,,,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740425,227,5,1,27,48,2l0ldgiwsgb8d6y3z0sfgjzyj,1,42.1,101,2022-09-04T12:28:02.821Z,2022-09-05T00:03:31Z,3757556363,347,,3757556367,233,244,3757556361,56,Back,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740359,244,5,1,27,48,3budh3j9xivsid3ptm8ptpy4k,0,57.9,-1,2022-09-04T12:28:02.821Z,2022-09-05T00:03:32Z,3757556009,56,Right,3757556393,233,227,3757556011,347,,,,,,,,,,,,,,,,,d7mgn0oexyymir3upflm8gfyt,Salvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740461,228,1,1,27,57,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41.4,100,2022-09-04T12:28:11.681Z,2022-09-05T00:03:35Z,3757556517,56,Left,3757556523,141,82.8,3757556527,213,5.8,3757556513,107,,3757556529,1,,3757556525,212,27.4,3757556521,140,64.8,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740467,229,4,1,28,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,66,82.4,2022-09-04T12:28:14.804Z,2022-09-05T00:03:43Z,3757556743,294,,3757556747,286,,3757556771,233,245,3757556543,56,Left,3757556745,152,,3757556741,13,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740507,245,4,1,28,0,3budh3j9xivsid3ptm8ptpy4k,0,34,17.6,2022-09-04T12:28:14.805Z,2022-09-05T00:03:43Z,3757556727,13,,3759799105,178,,3757556735,285,,3757556731,56,Back,3757556801,233,229,3757556733,152,,3757556729,294,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740807,230,1,1,28,39,2l0ldgiwsgb8d6y3z0sfgjzyj,1,64.1,90.5,2022-09-04T12:28:54.432Z,2022-09-05T00:03:46Z,3757558371,212,45.0,3757558363,152,,3757558367,140,90.7,3758884465,224,,3757558361,155,,3757558373,213,5.4,3757558357,2,,3759799203,178,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,3758884467,72,,3757558359,5,,3757558375,1,,3757558369,141,3757558365,56,,,,38.6,,,,,,,,,,,,Center,,,,,,,,,,,
2455740811,231,1,1,28,42,2l0ldgiwsgb8d6y3z0sfgjzyj,0,87.6,36.7,2022-09-04T12:28:56.902Z,2022-09-05T00:03:55Z,3757558389,56,Center,3759799501,178,,3757559835,212,5.4,3757559831,140,89.5,3757559833,141,44.1,3757559829,3,,3757559837,213,1.2,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740911,249,61,1,28,42,3budh3j9xivsid3ptm8ptpy4k,1,12.4,57.3,2022-09-04T12:28:57.002Z,2022-09-05T00:04:11Z,3759800013,178,,3757558925,56,Back,3759800011,21,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740861,232,15,1,28,43,2l0ldgiwsgb8d6y3z0sfgjzyj,1,86.2,46.2,2022-09-04T12:28:58.242Z,2022-09-05T00:04:20Z,3757560767,78,,3757560773,328,,3757560123,24,,3757560125,20,,3757560781,230,98.4,3757560775,458,,3757560769,102,48.7,3757558605,56,Center,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,3757560771,103,19,3757560135,233,246,3757560777,146,88.2,3759800291,178,3757560779,147,3757560129,82,,,,3757560783,231,49.1,3757558603,17,,,,,,46.6,,,,,,,,,,,
2455740823,246,10,1,28,43,3budh3j9xivsid3ptm8ptpy4k,1,13.1,54.2,2022-09-04T12:28:58.291Z,2022-09-05T00:04:36Z,3757558435,94,,3757558437,56,Back,3759800815,389,,3757560153,233,232,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456231175,1345,67,1,28,45,3budh3j9xivsid3ptm8ptpy4k,1,7.4,46.9,2022-09-04T12:28:59.769Z,2022-09-05T07:19:46Z,3760216215,233,1166,,,,,,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456231169,1166,67,1,28,45,2l0ldgiwsgb8d6y3z0sfgjzyj,0,92.6,53.1,2022-09-04T12:28:59.770Z,2022-09-05T07:03:38Z,3760216231,233,1345,,,,,,,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740891,247,12,1,28,45,3budh3j9xivsid3ptm8ptpy4k,1,9.4,46.6,2022-09-04T12:28:59.793Z,2022-09-05T07:19:47Z,3757558795,140,16.8,3759801057,178,,3757558799,212,10.0,3757558797,141,37.3,3757558801,213,5.6,3757558793,56,Back,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740895,248,4,1,28,47,3budh3j9xivsid3ptm8ptpy4k,1,18.8,35.2,2022-09-04T12:29:01.711Z,2022-09-05T00:04:53Z,3757558825,285,,3757558819,56,Back,3757558821,152,,3757558817,13,,3757558823,265,,3757558839,233,233,,,,,,,d7mgn0oexyymir3upflm8gfyt,Salvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455740889,233,4,1,28,47,2l0ldgiwsgb8d6y3z0sfgjzyj,0,81.2,64.8,2022-09-04T12:29:01.712Z,2022-09-05T00:04:52Z,3757558783,152,,3757558787,286,,3757558779,13,,3759801225,178,,3757558785,265,,3757558781,56,Center,3757558869,233,248,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741333,250,1,1,29,44,3budh3j9xivsid3ptm8ptpy4k,0,18.5,35.2,2022-09-04T12:29:58.480Z,2022-09-05T00:04:58Z,3757561537,213,6.2,3757561529,56,Center,3757561525,157,,3757561533,141,24.9,3757561535,212,56.8,3757561523,5,,3757561531,140,72.2,3759801433,178,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,3757561539,1,,3757561527,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741349,234,1,1,29,46,2l0ldgiwsgb8d6y3z0sfgjzyj,0,26.4,70.1,2022-09-04T12:30:01.341Z,2022-09-05T00:05:02Z,3759801637,388,,3757561623,140,46.1,3757561627,212,20.8,3757561629,213,0.1,3757561625,141,72.9,3757561619,3,,3757561621,56,Back,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741359,251,44,1,29,48,3budh3j9xivsid3ptm8ptpy4k,1,53.6,26.2,2022-09-04T12:30:03.021Z,2022-09-05T03:23:20Z,3757561663,233,235,3757561659,286,,3757561657,56,Center,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741351,235,44,1,29,48,2l0ldgiwsgb8d6y3z0sfgjzyj,0,46.4,73.8,2022-09-04T12:30:03.022Z,2022-09-05T00:05:06Z,3757561635,285,,3758043743,233,251,3757561633,56,Back,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741367,252,1,1,29,48,3budh3j9xivsid3ptm8ptpy4k,1,52.3,23.9,2022-09-04T12:30:03.252Z,2022-09-05T03:23:20Z,3757561713,213,5.4,3757561703,3,,3759802011,388,,3757561707,140,57.0,3757561709,141,15.7,3757561711,212,7.4,3757561705,56,Right,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741387,253,1,1,29,50,3budh3j9xivsid3ptm8ptpy4k,1,62.5,15.3,2022-09-04T12:30:05.181Z,2022-09-05T00:05:25Z,3757561823,140,68.0,3757561831,213,5.6,3759802485,178,,3757561827,141,8.6,3757561829,212,7.4,3757561821,56,Right,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741405,254,1,1,29,51,3budh3j9xivsid3ptm8ptpy4k,1,68,8.6,2022-09-04T12:30:05.622Z,2022-09-05T00:05:37Z,3757561909,56,Back,3757561919,213,3.2,3757561911,140,44.1,3757561915,141,7.6,3759802981,178,,3757561917,212,25.1,,,,,,,d7mgn0oexyymir3upflm8gfyt,Salvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
