id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2466525147,162,1,1,14,44,ah8dala7suqqkj04n2l8xz4zd,1,45,29.8,2022-10-02T14:30:26.590Z,2022-10-03T06:15:08Z,3816937421,178,,3814867027,212,35.3,3814867025,141,81.6,3814867021,56,Back,3814867023,140,43.3,3814867031,1,,3814867029,213,1.6,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525189,163,1,1,14,47,ah8dala7suqqkj04n2l8xz4zd,1,42,82.7,2022-10-02T14:30:29.773Z,2022-10-03T06:15:12Z,3814867319,140,57.4,3814867321,141,96.6,3814867323,212,18.7,3814867325,213,0.5,3816937465,178,,3814867317,56,Left,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525233,164,1,1,14,49,ah8dala7suqqkj04n2l8xz4zd,1,57.3,96.6,2022-10-02T14:30:31.913Z,2022-10-03T06:15:17Z,3814867525,56,Left,3816937521,178,,3814867527,140,59.3,3814867533,213,5.0,3814867529,141,86.4,3814867531,212,7.2,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525265,165,1,1,14,52,ah8dala7suqqkj04n2l8xz4zd,1,57.3,85.4,2022-10-02T14:30:34.881Z,2022-10-03T06:15:26Z,3814867705,213,3.5,3816937645,178,,3814867697,56,Back,3814867699,140,40.5,3814867701,141,74.7,3814867703,212,19.1,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525295,166,1,1,14,55,ah8dala7suqqkj04n2l8xz4zd,1,40.5,74.7,2022-10-02T14:30:37.119Z,2022-10-03T06:15:30Z,3814867863,140,39.1,3814867861,56,Back,3814867869,213,4.6,3814867865,141,41.2,3814867867,212,22.8,3816937717,178,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525357,167,1,1,14,58,ah8dala7suqqkj04n2l8xz4zd,1,39.6,39.8,2022-10-02T14:30:40.356Z,2022-10-03T06:15:35Z,3814868211,141,17.2,3814868207,56,Back,3814868213,212,15.6,3814868209,140,42.0,3816937777,178,,3814868215,213,4.9,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525403,168,1,1,15,3,ah8dala7suqqkj04n2l8xz4zd,1,42.4,18.8,2022-10-02T14:30:45.217Z,2022-10-03T06:30:10Z,3814868451,141,37.6,3814868445,56,Back,3814868455,212,14.3,3816910567,178,,3814868447,140,36.4,3814868461,213,2.0,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525515,169,1,1,15,4,ah8dala7suqqkj04n2l8xz4zd,1,37.6,38.6,2022-10-02T14:30:46.880Z,2022-10-03T05:48:10Z,3814868969,141,81.6,3814868973,213,1.4,3814868971,212,29.8,3814868967,140,42.9,3816910675,178,,3814868965,56,Back,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525567,170,1,1,15,10,ah8dala7suqqkj04n2l8xz4zd,1,60.1,84.5,2022-10-02T14:30:52.248Z,2022-10-03T05:48:14Z,3814869181,213,5.9,3816910811,178,,3814869173,56,Left,3814869179,212,6.4,3814869175,140,65.7,3814869177,141,80.9,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525611,171,1,1,15,11,ah8dala7suqqkj04n2l8xz4zd,1,65.7,80.9,2022-10-02T14:30:53.038Z,2022-10-03T05:48:17Z,3814869347,140,58.9,3814869355,213,3.5,3814869351,141,77.4,3814869343,56,Center,3814869353,212,7.5,3816910905,178,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525665,172,1,1,15,14,ah8dala7suqqkj04n2l8xz4zd,1,55.7,90.9,2022-10-02T14:30:56.216Z,2022-10-03T05:48:20Z,3814869629,212,15.6,3814869631,213,3.7,3816910963,178,,3814869623,56,Back,3814869625,140,43.3,3814869627,141,78.2,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525693,173,1,1,15,17,ah8dala7suqqkj04n2l8xz4zd,1,44.9,75.8,2022-10-02T14:30:59.153Z,2022-10-03T05:48:24Z,3814869731,56,Left,3816911089,178,,3814869733,140,51.2,3814869739,213,1.0,3814869737,212,12.8,3814869735,141,92.0,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525717,174,1,1,15,18,ah8dala7suqqkj04n2l8xz4zd,1,53.8,93.2,2022-10-02T14:31:01.008Z,2022-10-03T05:48:30Z,3814869911,140,63.2,3814869913,141,89.0,3816911241,178,,3814869909,56,Left,3814869917,213,6.0,3814869915,212,10.3,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525743,175,1,1,15,20,ah8dala7suqqkj04n2l8xz4zd,1,63.2,90.3,2022-10-02T14:31:02.794Z,2022-10-03T05:48:35Z,3814870091,213,0.7,3814870087,141,94.4,3816911339,178,,3814870085,140,66.6,3814870083,56,Left,3814870089,212,4.5,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525745,176,1,1,15,22,ah8dala7suqqkj04n2l8xz4zd,0,66.7,94.4,2022-10-02T14:31:04.184Z,2022-10-03T05:48:41Z,3814870433,236,,3816911457,178,,3814870097,56,Left,3814870439,286,,3814870105,213,6.1,3814870101,141,93.6,3814870103,212,2.7,3814870435,233,143,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,3814870099,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525793,143,74,1,15,22,6f27yvbqcngegwsg2ozxxdj4,1,37.8,5,2022-10-02T14:31:04.274Z,2022-10-03T05:48:48Z,3814870349,56,Back,3814870465,233,176,3816911597,178,,3814870351,285,,,,,,,,,,,,,,adwkydlkclg8u72rxh51lvkyd,A. Solari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525813,144,5,1,15,23,6f27yvbqcngegwsg2ozxxdj4,0,35,-1.2,2022-10-02T14:31:05.768Z,2022-10-03T05:48:50Z,3814871165,233,177,3814870453,347,,3814870451,56,Back,,,,,,,,,,,,,,,,adwkydlkclg8u72rxh51lvkyd,A. Solari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525923,177,5,1,15,23,ah8dala7suqqkj04n2l8xz4zd,1,65,101.2,2022-10-02T14:31:05.768Z,2022-10-03T05:48:49Z,3814871089,347,,3814871125,233,144,3814871087,56,Left,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525961,178,1,1,15,36,ah8dala7suqqkj04n2l8xz4zd,1,70.3,100,2022-10-02T14:31:18.025Z,2022-10-03T05:48:56Z,3814871279,107,,3814871289,213,3.8,3814871281,56,Left,3814871283,140,65.4,3814871287,212,6.6,3814871285,141,95.6,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466525993,179,1,1,15,38,ah8dala7suqqkj04n2l8xz4zd,1,64.3,93.5,2022-10-02T14:31:20.633Z,2022-10-03T05:49:03Z,3814871431,212,20.7,3814871433,213,4.5,3814871429,141,63.6,3816911867,178,,3814871427,140,60.6,3814871425,56,Center,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526041,180,1,1,15,40,ah8dala7suqqkj04n2l8xz4zd,1,60.1,61.4,2022-10-02T14:31:22.953Z,2022-10-03T05:49:08Z,3816911979,178,,3814871709,56,Right,3814871717,212,31.1,3814871715,141,16.1,3814871713,140,64.4,3814871719,213,4.9,,,,,,,dfytsnxfl78jnug9trsa9qv3d,P. Akouokou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526131,181,1,1,15,44,ah8dala7suqqkj04n2l8xz4zd,1,66.5,16,2022-10-02T14:31:26.219Z,2022-10-03T05:49:12Z,3814872057,141,6.1,3814872055,140,72.7,3814872061,213,5.5,3816912041,178,,3814872059,212,9.4,3814872053,56,Right,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526161,182,1,1,15,48,ah8dala7suqqkj04n2l8xz4zd,1,73.2,12.5,2022-10-02T14:31:30.215Z,2022-10-03T05:49:17Z,3814872203,213,2.5,3814872197,141,20.3,3814872195,140,66.4,3816912097,178,,3814872193,56,Right,3814872199,212,8.9,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526243,183,1,1,15,51,ah8dala7suqqkj04n2l8xz4zd,0,67,20.9,2022-10-02T14:31:33.259Z,2022-10-03T05:49:21Z,3814872669,212,46.2,3814872677,1,,3814872655,155,,3816912147,178,,3814872657,56,Center,3814872665,141,69.8,3814872659,140,97.6,3814872673,213,0.8,dfytsnxfl78jnug9trsa9qv3d,P. Akouokou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526231,145,52,1,15,59,6f27yvbqcngegwsg2ozxxdj4,1,2.5,31.6,2022-10-02T14:31:41.858Z,2022-10-03T05:49:27Z,3816413901,376,,3816912249,178,,,,,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526413,146,1,1,16,0,6f27yvbqcngegwsg2ozxxdj4,1,2.5,31,2022-10-02T14:31:42.386Z,2022-10-03T05:49:30Z,3816912285,178,,3814873587,56,Back,3814873591,140,23.0,3814873593,141,6.8,3814873597,213,5.6,3814873583,123,,3814873595,212,27.1,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526495,147,1,1,16,8,6f27yvbqcngegwsg2ozxxdj4,0,30.9,3.7,2022-10-02T14:31:50.870Z,2022-10-03T05:49:37Z,3814874067,213,0.0,3814874065,212,49.1,3814874059,56,Right,3814874061,140,77.6,3814874063,141,5.5,3816912381,178,,3814874057,155,,3814874069,1,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526519,184,12,1,16,12,ah8dala7suqqkj04n2l8xz4zd,1,27.9,93.5,2022-10-02T14:31:54.585Z,2022-10-03T05:49:52Z,3814874171,56,Back,3814874237,15,,3814874173,140,32.7,3816912561,178,,3814874179,213,0.8,3814874267,167,,3814874177,212,7.5,3814874175,141,100.0,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526673,148,5,1,16,14,6f27yvbqcngegwsg2ozxxdj4,1,69.7,-1.1,2022-10-02T14:31:56.650Z,2022-10-03T05:49:55Z,3814875095,56,Right,3814875137,233,185,3814875097,347,,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466526533,185,5,1,16,14,ah8dala7suqqkj04n2l8xz4zd,0,30.3,101.1,2022-10-02T14:31:56.650Z,2022-10-03T05:49:56Z,3814874265,347,,3814874263,56,Back,3814875181,233,148,,,,,,,,,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527127,149,1,1,16,44,6f27yvbqcngegwsg2ozxxdj4,1,58.4,0,2022-10-02T14:32:26.288Z,2022-10-03T05:49:59Z,3814877569,141,2.9,3814877575,213,0.3,3814877563,107,,3814877565,56,Right,3814882999,189,,3814877567,140,67.0,3814877571,212,9.5,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527155,150,1,1,16,44,6f27yvbqcngegwsg2ozxxdj4,1,70.5,4.7,2022-10-02T14:32:26.538Z,2022-10-03T05:50:02Z,3814877741,140,62.9,3816912717,178,,3814877749,213,3.2,3814883077,189,,3814877747,212,8.0,3814877737,56,Right,3814877745,141,4.3,,,,adwkydlkclg8u72rxh51lvkyd,A. Solari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527179,151,1,1,16,46,6f27yvbqcngegwsg2ozxxdj4,1,62.9,4.3,2022-10-02T14:32:28.228Z,2022-10-03T05:50:06Z,3814877893,56,Right,3814877901,213,1.1,3814877899,212,11.7,3816912787,178,,3814877897,141,19.6,3814877895,140,68.1,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527203,152,1,1,16,47,6f27yvbqcngegwsg2ozxxdj4,1,68.2,18.6,2022-10-02T14:32:29.768Z,2022-10-03T05:50:11Z,3814878015,212,23.4,3816912873,178,,3814878017,213,2.2,3814878009,56,Center,3814878013,141,46.6,3814878011,140,55.3,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527269,153,1,1,16,51,6f27yvbqcngegwsg2ozxxdj4,1,64.4,54.2,2022-10-02T14:32:33.877Z,2022-10-03T05:50:16Z,3816912965,178,,3814878393,141,91.2,3814878391,140,72.4,3814878395,212,26.5,3814878397,213,1.2,3814878389,56,Left,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527331,154,1,1,16,55,6f27yvbqcngegwsg2ozxxdj4,1,70.2,93.3,2022-10-02T14:32:37.685Z,2022-10-03T05:50:19Z,3814878633,212,9.5,3814878629,140,62.7,3816913015,178,,3814878631,141,85.5,3814878627,56,Left,3814878635,213,3.7,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527413,155,1,1,16,57,6f27yvbqcngegwsg2ozxxdj4,1,62.7,85.5,2022-10-02T14:32:39.573Z,2022-10-03T05:50:24Z,3814879049,140,73.8,3814879051,141,82.2,3814879053,212,11.9,3816913075,178,,3814879047,56,Left,3814879055,213,6.1,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527421,156,3,1,16,59,6f27yvbqcngegwsg2ozxxdj4,0,72.8,86.1,2022-10-02T14:32:41.933Z,2022-10-03T05:50:32Z,3816913163,178,,3814879363,233,186,3814879081,286,,3814879079,56,Left,3816415645,464,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527467,186,7,1,17,0,ah8dala7suqqkj04n2l8xz4zd,1,27.2,13.9,2022-10-02T14:32:42.386Z,2022-10-03T05:50:34Z,3814879293,56,Back,3814879341,233,156,3816415725,385,,3816913191,178,,3814879295,285,,,,,,,,,,,dfytsnxfl78jnug9trsa9qv3d,P. Akouokou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527469,187,49,1,17,2,ah8dala7suqqkj04n2l8xz4zd,1,26.6,11.8,2022-10-02T14:32:44.310Z,2022-10-03T05:50:40Z,,,,,,,,,,,,,,,,,,,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527491,188,1,1,17,2,ah8dala7suqqkj04n2l8xz4zd,0,26.6,11.8,2022-10-02T14:32:44.342Z,2022-10-03T05:50:44Z,3814879405,212,2.6,3814879397,140,29.1,3814879393,56,Back,3814879409,213,0.0,3814879401,141,11.9,3816913327,178,,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527449,157,61,1,17,2,6f27yvbqcngegwsg2ozxxdj4,1,70.9,90.3,2022-10-02T14:32:44.432Z,2022-10-03T05:50:48Z,3816913365,178,,3814879219,56,Left,,,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527513,158,49,1,17,3,6f27yvbqcngegwsg2ozxxdj4,1,67.9,73.5,2022-10-02T14:32:45.988Z,2022-10-03T05:50:52Z,,,,,,,,,,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527599,159,1,1,17,7,6f27yvbqcngegwsg2ozxxdj4,1,67.9,73.7,2022-10-02T14:32:49.099Z,2022-10-03T05:50:56Z,3814879965,213,1.6,3814879959,140,67.3,3816913487,178,,3814879963,212,8.6,3814879961,141,86.3,3814879957,56,Left,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527649,160,1,1,17,10,6f27yvbqcngegwsg2ozxxdj4,1,67.6,87.3,2022-10-02T14:32:52.173Z,2022-10-03T05:51:00Z,3814880279,212,29.4,3814880281,213,3.2,3814880273,56,Back,3814880277,141,84.8,3814880275,140,39.6,3816913525,178,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527715,161,1,1,17,13,6f27yvbqcngegwsg2ozxxdj4,1,39,78.2,2022-10-02T14:32:55.465Z,2022-10-03T05:51:05Z,3814880611,212,28.8,3814880607,140,39.5,3814880605,56,Back,3814880613,213,4.7,3814880609,141,35.8,3816913593,178,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527823,162,1,1,17,16,6f27yvbqcngegwsg2ozxxdj4,1,44.5,35.2,2022-10-02T14:32:58.855Z,2022-10-03T05:51:08Z,3814881205,212,35.5,3814881199,56,Center,3814881207,213,0.5,3814881203,141,59.0,3814881201,140,74.6,3816913629,178,,3814881209,1,,3814881197,155,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527825,163,4,1,17,21,6f27yvbqcngegwsg2ozxxdj4,1,80.8,51.4,2022-10-02T14:33:03.873Z,2022-10-03T05:51:12Z,3814881221,56,Center,3814881223,152,,3814881941,233,189,3814881219,295,,3814881217,13,,3814881225,286,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466527957,189,4,1,17,21,ah8dala7suqqkj04n2l8xz4zd,0,19.2,48.6,2022-10-02T14:33:03.874Z,2022-10-03T05:51:12Z,3814881889,152,,3814881971,233,163,3814881883,13,,3816913689,178,,3814881891,285,,3814881887,56,Back,3814881885,295,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466528069,190,84,1,17,31,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-02T14:33:13.535Z,2022-10-02T14:34:48Z,3814890379,436,17,3814882419,13,243,3814887599,343,2,3814882415,31,,3814882417,393,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466528907,191,27,1,18,16,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-02T14:33:58.288Z,2022-10-03T05:51:27Z,3814886839,207,,3814886837,201,,3814886841,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466529057,192,65,1,18,18,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-02T14:34:00.677Z,2022-10-03T05:51:20Z,3814887621,365,190,3814890261,336,,3814887619,332,,,,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466529563,193,28,1,19,2,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-02T14:34:44.937Z,2022-10-03T05:51:40Z,3814890251,364,,3814890253,55,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466529797,194,17,1,19,6,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-02T14:34:48.500Z,2022-10-03T05:51:43Z,3814891595,165,,3814891793,343,3,3814891593,33,,,,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466530283,195,43,1,19,42,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-02T14:35:24.069Z,2022-10-02T14:36:56Z,3814893895,130,2,3814893897,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3814893889,30,"s96k2x2cts0vo6y6aaeui5zp, e5rlll2fvd9wsk40o6pztsc0l, 3m7wjcmet9b8sc5tu0ct8j0et, 10f06nit2xupshuz4lmazrvth, dfytsnxfl78jnug9trsa9qv3d, 4hhuyat3grozmgba4f55zyajt, 7hyo7fy8hospvlvtlfv7q73ai, 75079gtd2efpviyo605ozsd79, d12m2oz1lomkc1qxmpht38lat, 9jxofpmrfh2lil77f9xj22kiy, 4jjk6jqgz3w4uvm3bvhl9t016, 1vn3xi2x6vtjor1bt1ob1vk5x, 73efpm314q2paeacsvp4e8q8l, 1myo59ub6qouwvxpb699shhw5, 1he0x583esqw1ka0ybc2nlz9x, 8hn7wb9jf6unade238t4vl3o5, 7rfcycybym05sbe0j1g6yhfx1, 9anxnfthjotjwmr3o9j9lzsnp, 4pizap25enja9rtz4g6x5bkd1, 5gtoi90sxc43mbsfxwfv7wzxl, 9226xt1t1m3fy4ob9l2r16609, emvmn561wgd62zj0s3qi5j5rd",3814893899,194,75079gtd2efpviyo605ozsd79,3814893893,59,"13, 2, 15, 14, 4, 3, 11, 10, 9, 28, 29, 1, 5, 6, 8, 12, 16, 17, 18, 21, 24, 33",3814902595,144,40,3814893891,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466530953,165,15,1,20,19,6f27yvbqcngegwsg2ozxxdj4,1,81.2,51.5,2022-10-02T14:36:01.714Z,2022-10-03T05:51:47Z,3814899637,147,48.2,3816914083,178,,3814899627,80,,3814897321,26,,3814899631,103,11.4,3814899635,146,99.7,3814897325,18,,3814899689,233,196,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,3814897329,56,Center,,3814899633,458,,3814899629,102,46.0,3814898689,20,,,,,,,,,,,,,,,,,,,,
2466530941,196,10,1,20,20,ah8dala7suqqkj04n2l8xz4zd,1,1.2,51.9,2022-10-02T14:36:02.336Z,2022-10-03T05:51:52Z,3814897273,182,,3816431061,376,,3814899011,233,165,3814898819,179,,3814897269,173,,3814897275,56,Back,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466531063,166,1,1,20,23,6f27yvbqcngegwsg2ozxxdj4,1,90.6,23.8,2022-10-02T14:36:05.287Z,2022-10-03T05:51:58Z,3814897979,212,20.6,3814897981,213,3.4,3814897973,56,Right,3814897977,141,17.5,3814897975,140,71.4,3816914223,178,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466531079,167,1,1,20,26,6f27yvbqcngegwsg2ozxxdj4,1,75.7,8.9,2022-10-02T14:36:08.648Z,2022-10-03T05:52:02Z,3816914293,178,,3814898043,140,79.8,3814898041,56,Right,3814898049,213,5.5,3814898045,141,2.5,3814898047,212,6.1,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466531101,168,1,1,20,27,6f27yvbqcngegwsg2ozxxdj4,1,79.8,2.5,2022-10-02T14:36:09.744Z,2022-10-03T05:52:07Z,3814898177,213,0.3,3814898169,141,8.0,3816914369,178,,3814898163,56,Right,3814898167,140,91.7,3814898173,212,13.0,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466531139,169,3,1,20,28,6f27yvbqcngegwsg2ozxxdj4,0,91.4,12.9,2022-10-02T14:36:10.661Z,2022-10-03T05:52:19Z,3816431715,464,,3814898317,56,Right,3814898595,233,197,3816914507,178,,3814898319,286,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466531171,197,7,1,20,28,ah8dala7suqqkj04n2l8xz4zd,1,8.6,87.1,2022-10-02T14:36:10.779Z,2022-10-03T05:52:23Z,3814898501,56,Back,3816431837,385,,3816914589,178,,3814898497,167,,3814898523,233,169,3814898505,285,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466531185,170,6,1,20,31,6f27yvbqcngegwsg2ozxxdj4,1,91.4,12.9,2022-10-02T14:36:13.274Z,2022-10-03T05:52:27Z,3814898575,56,Right,3814898577,75,,3814898717,233,198,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
