id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,assist,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2512890833,155,1,1,14,58,4jelr92fsge73q39is6qvhxb3,1,46.9,54.6,2023-02-26T15:30:50.005Z,2023-02-27T06:55:54Z,4059488135,213,4.7,4059488131,141,28.5,4061339679,178,,4059488129,140,47.0,4059488127,56,Back,4059488133,212,17.7,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512890895,156,1,1,15,1,4jelr92fsge73q39is6qvhxb3,0,47,28.5,2023-02-26T15:30:52.899Z,2023-02-27T06:08:22Z,4059488493,56,Center,4059488499,212,57.0,4059488501,213,0.4,4059488491,155,,4059488495,140,96.2,4061300743,178,,4059488497,141,63.9,4059488503,1,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512890899,134,52,1,15,4,6f27yvbqcngegwsg2ozxxdj4,1,1.8,36.1,2023-02-26T15:30:56.057Z,2023-02-27T06:09:05Z,4060390081,377,,4061300931,388,,,,,,,,,,,,,,,,,,,,59ndqnsvggsoek170rdqyd1w5,Iván Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512891335,135,1,1,15,26,6f27yvbqcngegwsg2ozxxdj4,1,13.1,50.9,2023-02-26T15:31:17.749Z,2023-02-27T06:09:27Z,4059490971,56,Right,4059490975,141,14.6,4059490977,212,57.5,4059490973,140,62.6,4059490981,1,,4059490969,199,,4059490979,213,5.8,,,,59ndqnsvggsoek170rdqyd1w5,Iván Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512891399,136,1,1,15,35,6f27yvbqcngegwsg2ozxxdj4,1,71,31.8,2023-02-26T15:31:27.053Z,2023-02-27T06:09:48Z,4059491349,56,Center,4059491357,213,2.5,4059491355,212,9.6,4059491351,140,63.5,4059491353,141,39.8,4061301389,178,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512891465,137,1,1,15,40,6f27yvbqcngegwsg2ozxxdj4,1,68.3,34.5,2023-02-26T15:31:31.778Z,2023-02-27T06:10:05Z,4059491655,140,73.6,4059491657,141,4.9,4059491661,213,5.0,4059491653,56,Right,4061301493,178,,4059491659,212,20.9,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512891491,138,1,1,15,44,6f27yvbqcngegwsg2ozxxdj4,1,73.2,6.8,2023-02-26T15:31:35.514Z,2023-02-27T06:10:17Z,4059491813,212,9.9,4059491809,140,65.8,4061301559,178,,4059491811,141,15.8,4059491815,213,2.5,4059491807,56,Right,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512891553,139,1,1,15,46,6f27yvbqcngegwsg2ozxxdj4,1,63.7,7.1,2023-02-26T15:31:37.900Z,2023-02-27T06:10:21Z,4059492151,56,Center,4059492155,141,45.0,4059492153,140,62.8,4061301619,178,,4059492157,212,25.8,4059492159,213,1.6,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512891625,140,1,1,15,50,6f27yvbqcngegwsg2ozxxdj4,1,64.5,34.9,2023-02-26T15:31:41.590Z,2023-02-27T06:10:29Z,4059492487,140,70.9,4061301671,178,,4059492493,212,8.9,4059492485,56,Center,4059492491,141,26.4,4059492495,213,5.6,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512891657,141,1,1,15,53,6f27yvbqcngegwsg2ozxxdj4,1,79.8,35.4,2023-02-26T15:31:44.862Z,2023-02-27T06:10:44Z,4059492637,212,3.4,4061301759,178,,4059492639,213,5.1,4059492631,56,Center,4059492635,141,30.7,4059492633,140,80.9,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512891703,142,1,1,15,56,6f27yvbqcngegwsg2ozxxdj4,1,81.5,28,2023-02-26T15:31:47.923Z,2023-02-27T06:10:51Z,4059492947,56,Right,4061301807,178,,4059492953,212,16.2,4059492949,140,72.5,4059492955,213,4.1,4059492951,141,8.6,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512891777,143,1,1,15,59,6f27yvbqcngegwsg2ozxxdj4,1,73.1,9.1,2023-02-26T15:31:50.258Z,2023-02-27T06:10:59Z,4060392487,224,,4059493317,140,87.3,4059493319,141,38.2,4059493321,212,24.8,4059493313,155,,4061301851,178,,4059493323,213,0.9,4060392489,20,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,4059493311,2,,4059493315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512891823,144,1,1,16,0,6f27yvbqcngegwsg2ozxxdj4,1,87.2,38.8,2023-02-26T15:31:51.277Z,2023-02-27T06:11:48Z,4059500879,154,,4059493575,3,,4061301923,388,,4059493587,213,1.0,4059493579,56,Center,4059493583,141,54.0,4059493577,168,,4059500881,22,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,4059500877,210,16,4059493585,212,12.6,4059493581,140,94.0,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2512891833,145,16,1,16,1,6f27yvbqcngegwsg2ozxxdj4,1,93.5,56.3,2023-02-26T15:31:53.117Z,2023-02-27T06:11:49Z,4059500927,102,46.0,4059500941,214,,4059495711,15,,4059495719,374,2023-02-26 15:31:52.315,4059493617,22,,4059500913,29,,4059493621,56,Center,4059500915,154,,at2bp41y9n3nd1phr2e3wrcnp,H. Seferović,,4059500911,80,,4059495723,375,16:01.111,4059500953,231,51.8,4060393493,396,4059500935,103,4059500951,230,4060393491,395,0.7,4061302149,388,4059500917,55,144,4059495717,328,,4059503143,17,47.8,13.3,99.3,,,,,
2512893173,157,1,1,17,20,4jelr92fsge73q39is6qvhxb3,1,49.9,50.2,2023-02-26T15:33:11.233Z,2023-02-27T06:12:50Z,4061302075,178,,4059501069,212,8.0,4059501073,279,G,4059501063,56,Back,4059501067,141,51.6,4059502501,189,,4059501071,213,3.0,4059501065,140,42.3,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893185,158,1,1,17,23,4jelr92fsge73q39is6qvhxb3,0,42.3,51.6,2023-02-26T15:33:14.943Z,2023-02-27T06:12:40Z,4061302417,178,,4059501153,213,5.7,4059501145,56,Center,4059501147,140,68.5,4059501151,212,32.2,4059501155,1,,4059501143,155,,4059502595,189,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,4059501149,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893191,146,61,1,17,23,6f27yvbqcngegwsg2ozxxdj4,1,30.3,67.2,2023-02-26T15:33:14.996Z,2023-02-27T06:13:25Z,4059501355,189,,4061302811,178,,4059501179,56,Back,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893207,147,5,1,17,26,6f27yvbqcngegwsg2ozxxdj4,0,57.4,102,2023-02-26T15:33:18.154Z,2023-02-27T06:13:39Z,4059501661,233,159,4059501259,56,Left,4059501261,347,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893247,159,5,1,17,26,4jelr92fsge73q39is6qvhxb3,1,42.6,-2,2023-02-26T15:33:18.154Z,2023-02-27T06:13:39Z,4059501469,56,Back,4059501473,347,,4059501603,233,147,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893285,160,1,1,17,29,4jelr92fsge73q39is6qvhxb3,1,39.4,0,2023-02-26T15:33:20.912Z,2023-02-27T06:13:48Z,4059501707,141,11.0,4059501705,140,43.0,4059501701,107,,4059501711,213,1.2,4059501709,212,9.6,4059501703,56,Back,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893293,161,1,1,17,30,4jelr92fsge73q39is6qvhxb3,1,43,11,2023-02-26T15:33:21.882Z,2023-02-27T06:13:51Z,4059501745,140,40.0,4061303015,178,,4059501747,141,2.8,4059501743,56,Back,4059501751,213,4.2,4059501749,212,6.4,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893417,162,2,1,17,31,4jelr92fsge73q39is6qvhxb3,1,40.1,2.8,2023-02-26T15:33:22.535Z,2023-02-27T06:14:02Z,4059502271,140,70.0,4061303073,178,,4059502267,7,3rrges782prcprsn207dk4zit,4059502273,141,9.8,4059502269,56,Right,,,,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893387,148,55,1,17,31,6f27yvbqcngegwsg2ozxxdj4,1,37.7,89.7,2023-02-26T15:33:22.536Z,2023-02-27T06:14:02Z,4059513631,189,,,,,,,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893667,149,1,1,17,48,6f27yvbqcngegwsg2ozxxdj4,0,34,95.2,2023-02-26T15:33:40.114Z,2023-02-27T06:14:11Z,4059503653,213,6.0,4059504615,189,,4059503641,155,,4059503645,56,Center,4059503639,5,,4059503651,212,36.1,4059503643,241,,4059503649,141,77.9,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,4061303147,178,,4059503647,140,66.5,4060395113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893709,163,1,1,17,52,4jelr92fsge73q39is6qvhxb3,0,33.3,23.3,2023-02-26T15:33:43.257Z,2023-02-27T06:14:46Z,4059503917,212,15.2,4059503915,141,33.4,4059503911,56,Back,4059503909,3,,4059503919,213,0.5,4061303397,178,,4059503913,140,46.2,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893735,150,1,1,17,53,6f27yvbqcngegwsg2ozxxdj4,1,54,66.2,2023-02-26T15:33:44.953Z,2023-02-27T06:14:59Z,4059504023,213,0.9,4061303493,178,,4059504017,140,59.1,4059504015,56,Center,4059504019,141,77.1,4059504021,212,9.1,4059504013,3,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893789,151,1,1,17,58,6f27yvbqcngegwsg2ozxxdj4,1,67.8,56.3,2023-02-26T15:33:49.273Z,2023-02-27T06:15:16Z,4059504245,140,70.9,4061303583,178,,4059504247,141,40.6,4059504243,56,Center,4059504251,213,5.0,4059504249,212,11.2,4059506373,210,13,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893797,152,13,1,17,59,6f27yvbqcngegwsg2ozxxdj4,1,73.9,37.7,2023-02-26T15:33:51.075Z,2023-02-27T06:15:17Z,4059506405,102,41.0,4059506401,55,151,4059519773,84,,4059504283,22,,4061303631,178,,4059506399,29,,4059504289,56,Center,4059506409,215,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,4059506411,230,98.0,4059506407,103,2.8,4059504287,18,,4059506413,231,4059505971,20,,,,,,,,,,,,,,,,48.0,,,,,,,
2512893803,153,5,1,18,0,6f27yvbqcngegwsg2ozxxdj4,0,101,41.4,2023-02-26T15:33:51.993Z,2023-02-27T06:15:22Z,4059504327,56,Center,4059504449,233,164,4059504329,346,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512893815,164,5,1,18,0,4jelr92fsge73q39is6qvhxb3,1,-1,58.6,2023-02-26T15:33:51.993Z,2023-02-27T06:15:21Z,4059504379,56,Back,4059504413,233,153,4059504381,346,,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894375,165,1,1,18,24,4jelr92fsge73q39is6qvhxb3,1,4.8,57.8,2023-02-26T15:34:15.732Z,2023-02-27T06:16:19Z,4059507303,141,78.4,4059507297,124,,4059507305,212,18.8,4059507301,140,16.8,4059507311,237,,4059507299,56,Back,4059507307,213,0.8,,,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894399,166,1,1,18,26,4jelr92fsge73q39is6qvhxb3,1,23.1,78.7,2023-02-26T15:34:17.787Z,2023-02-27T06:16:32Z,4059507439,140,14.0,4059507445,213,4.2,4059507441,141,55.6,4059507437,56,Back,4061304209,178,,4059507443,212,18.4,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894443,167,1,1,18,26,4jelr92fsge73q39is6qvhxb3,1,13.6,51.6,2023-02-26T15:34:17.984Z,2023-02-27T06:16:13Z,4059507639,140,22.7,4059507645,213,5.1,4059507641,141,16.2,4061304113,178,,4059507637,56,Back,4059507643,212,25.9,,,,,,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894525,168,1,1,18,35,4jelr92fsge73q39is6qvhxb3,1,34.8,11.4,2023-02-26T15:34:27.151Z,2023-02-27T06:17:06Z,4061304501,178,,4059508117,1,,4059508107,56,Center,4059508115,213,0.5,4059508111,141,38.7,4059508105,155,,4059508109,140,71.2,4059508113,212,42.5,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894527,169,1,1,18,38,4jelr92fsge73q39is6qvhxb3,1,71.2,38.7,2023-02-26T15:34:29.727Z,2023-02-27T06:17:18Z,4061304575,178,,4059508137,56,Center,4059508143,212,4.1,4061304577,21,,4059508183,156,,4059508139,140,67.7,4059508147,213,2.7,4059508141,141,41.4,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513254999,938,67,1,18,39,4jelr92fsge73q39is6qvhxb3,1,68.7,39.4,2023-02-26T15:34:30.670Z,2023-02-27T12:21:30Z,4061443023,233,991,,,,,,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513254995,991,67,1,18,39,6f27yvbqcngegwsg2ozxxdj4,0,31.3,60.6,2023-02-26T15:34:30.671Z,2023-02-27T09:19:20Z,4061443027,233,938,,,,,,,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894553,170,61,1,18,39,4jelr92fsge73q39is6qvhxb3,0,72.2,41.9,2023-02-26T15:34:30.704Z,2023-02-27T12:21:31Z,4059508283,56,Center,4061304707,178,,,,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894581,154,49,1,18,41,6f27yvbqcngegwsg2ozxxdj4,1,28.6,42.4,2023-02-26T15:34:32.792Z,2023-02-27T06:17:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894635,155,1,1,18,41,6f27yvbqcngegwsg2ozxxdj4,1,29,43.1,2023-02-26T15:34:32.873Z,2023-02-27T06:17:53Z,4061304859,178,,4059508693,141,49.3,4059508699,213,2.3,4059508695,212,5.8,4059508691,140,25.2,4059508689,56,Back,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894689,156,1,1,18,44,6f27yvbqcngegwsg2ozxxdj4,0,22.2,30.3,2023-02-26T15:34:35.798Z,2023-02-27T06:18:11Z,4059509003,155,,4059509013,213,5.8,4061305015,178,,4059509009,141,3.1,4059509005,56,Right,4059509011,212,42.4,4059509015,1,,4059509007,140,58.5,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894701,171,12,1,18,48,4jelr92fsge73q39is6qvhxb3,1,38.2,97.6,2023-02-26T15:34:39.468Z,2023-02-27T06:18:18Z,4059509109,213,1.6,4059509103,140,38.2,4061305085,388,,4059509137,167,,4059509107,212,3.0,4059509115,15,,4059509105,141,100.0,4059509101,56,Back,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894869,157,5,1,18,48,6f27yvbqcngegwsg2ozxxdj4,1,59.8,-1.5,2023-02-26T15:34:39.896Z,2023-02-27T06:18:24Z,4059510095,56,Right,4059510123,233,172,4059510097,347,,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894705,172,5,1,18,48,4jelr92fsge73q39is6qvhxb3,0,40.2,101.5,2023-02-26T15:34:39.896Z,2023-02-27T06:18:24Z,4059509121,56,Back,4059509123,347,,4059510145,233,157,,,,,,,,,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894889,158,1,1,19,1,6f27yvbqcngegwsg2ozxxdj4,0,57.7,0,2023-02-26T15:34:52.279Z,2023-02-27T06:18:40Z,4059510193,213,0.5,4059510185,56,Right,4059510187,140,81.8,4059510191,212,28.2,4059510195,1,,4059510183,107,,4059510189,141,17.3,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894927,173,1,1,19,2,4jelr92fsge73q39is6qvhxb3,0,11.4,83,2023-02-26T15:34:53.988Z,2023-02-27T06:18:46Z,4059510377,141,83.1,4061305335,388,,4059510375,140,24.0,4059510371,56,Back,4059510367,3,,4059510379,212,13.2,4059510381,213,0.0,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512894953,159,50,1,19,4,6f27yvbqcngegwsg2ozxxdj4,1,76.1,15.1,2023-02-26T15:34:55.425Z,2023-02-27T06:19:07Z,4059510495,56,Right,4059510803,233,174,4059510497,286,,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895003,174,7,1,19,4,4jelr92fsge73q39is6qvhxb3,1,23.9,84.9,2023-02-26T15:34:55.913Z,2023-02-27T06:19:15Z,4059510771,233,159,4061305643,178,,4059510707,56,Back,4060406599,384,,4059510709,285,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895013,175,49,1,19,5,4jelr92fsge73q39is6qvhxb3,1,18.9,76.8,2023-02-26T15:34:56.734Z,2023-02-27T06:19:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895047,176,1,1,19,5,4jelr92fsge73q39is6qvhxb3,1,20.5,80.2,2023-02-26T15:34:56.803Z,2023-02-27T06:19:30Z,4061305775,178,,4059510921,212,8.6,4059510919,141,75.4,4059510917,140,28.1,4059510923,213,5.9,4059510915,56,Back,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895147,177,1,1,19,9,4jelr92fsge73q39is6qvhxb3,1,26.8,75.6,2023-02-26T15:35:00.459Z,2023-02-27T06:19:39Z,4059511405,140,45.7,4059511411,213,0.1,4059511407,141,77.3,4059511403,56,Back,4061305877,178,,4059511409,212,19.9,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513255181,996,43,1,19,11,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2023-02-26T15:35:02.639Z,2023-02-27T11:55:11Z,4061618631,144,83,4061443691,399,185126,,,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895171,178,1,1,19,13,4jelr92fsge73q39is6qvhxb3,1,42.6,75.9,2023-02-26T15:35:04.467Z,2023-02-27T06:19:51Z,4061306003,178,,4059511517,212,24.0,4059511515,141,87.0,4059511511,56,Back,4059511519,213,2.8,4059511513,140,20.9,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895203,179,1,1,19,15,4jelr92fsge73q39is6qvhxb3,1,29.3,87,2023-02-26T15:35:06.261Z,2023-02-27T06:19:56Z,4059511685,212,9.7,4059511681,141,99.1,4061306063,178,,4059511687,213,1.0,4059511675,56,Back,4059511677,140,34.2,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895239,180,1,1,19,16,4jelr92fsge73q39is6qvhxb3,1,30.8,97.3,2023-02-26T15:35:07.903Z,2023-02-27T06:20:04Z,4059511883,140,44.2,4059511889,213,0.0,4061306141,178,,4059511885,141,98.3,4059511881,56,Back,4059511887,212,14.1,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895279,181,1,1,19,17,4jelr92fsge73q39is6qvhxb3,0,42.2,98.9,2023-02-26T15:35:08.758Z,2023-02-27T06:20:13Z,4059512087,140,55.3,4059512093,213,6.0,4059512085,56,Left,4061306261,178,,4059512089,141,92.1,4059512091,212,14.5,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895309,160,49,1,19,19,6f27yvbqcngegwsg2ozxxdj4,1,42.2,13.4,2023-02-26T15:35:10.851Z,2023-02-27T06:20:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513255241,949,83,1,19,21,4jelr92fsge73q39is6qvhxb3,1,57,86.9,2023-02-26T15:35:12.415Z,2023-02-27T09:21:55Z,4061443889,399,210171,,,,,,,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895371,161,1,1,19,22,6f27yvbqcngegwsg2ozxxdj4,1,43.4,14.9,2023-02-26T15:35:13.854Z,2023-02-27T06:20:37Z,4059512473,140,51.7,4059512479,213,0.6,4061306479,178,,4059512475,141,24.6,4059512471,56,Center,4059512477,212,10.9,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895509,162,1,1,19,24,6f27yvbqcngegwsg2ozxxdj4,1,51.4,25.4,2023-02-26T15:35:15.712Z,2023-02-27T06:20:43Z,4059513137,213,1.2,4059513129,56,Center,4059513135,212,14.5,4059513131,140,56.1,4061306541,178,,4059513133,141,45.4,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895575,163,1,1,19,30,6f27yvbqcngegwsg2ozxxdj4,1,64.7,65.1,2023-02-26T15:35:21.865Z,2023-02-27T06:20:55Z,4061306685,178,,4059513475,213,2.3,4059513471,141,87.4,4059513467,56,Left,4059513473,212,20.8,4059513469,140,51.1,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895627,164,1,1,19,34,6f27yvbqcngegwsg2ozxxdj4,1,48.1,77.3,2023-02-26T15:35:25.573Z,2023-02-27T06:21:02Z,4059513689,56,Back,4059513691,140,34.9,4059513695,141,62.0,4061306791,178,,4059513699,212,17.3,4059513703,213,3.8,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895679,165,1,1,19,36,6f27yvbqcngegwsg2ozxxdj4,1,37.3,67.6,2023-02-26T15:35:27.573Z,2023-02-27T06:21:07Z,4059513977,140,44.7,4059513975,56,Back,4059513983,213,1.1,4059513979,141,88.9,4061306949,178,,4059513981,212,16.4,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512895745,166,1,1,19,39,6f27yvbqcngegwsg2ozxxdj4,1,46.6,92.1,2023-02-26T15:35:30.622Z,2023-02-27T06:21:12Z,4061307019,178,,4059514333,141,79.7,4059514337,213,4.9,4059514329,56,Back,4059514335,212,8.5,4059514331,140,47.8,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
