id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/14/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2461123985,242,1,1,23,45,agh9ifb2mw3ivjusgedj7c3fe,0,52.6,42.7,2022-09-17T14:40:36.695Z,2022-09-18T00:21:45Z,3786195641,141,63.6,3786195639,140,88.3,3786195643,212,40.1,3788575365,178,,3786195645,213,0.4,3786195647,1,,3786195789,4,,3786195635,155,,ezviixcyaaj162saxs2yl27s9,F. de Jong,3786195637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461124025,144,52,1,23,47,4yg9ttzw0m51048doksv8uq5r,1,9.2,38.6,2022-09-17T14:40:39.205Z,2022-09-18T00:22:01Z,3788576143,388,,3788167863,377,,,,,,,,,,,,,,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461124919,145,1,1,24,6,4yg9ttzw0m51048doksv8uq5r,1,10.6,41.9,2022-09-17T14:40:57.677Z,2022-09-18T00:22:41Z,3786200509,199,,3786200919,189,,3786200511,56,Right,3786200519,213,5.8,3786200513,140,61.7,3786200517,212,59.2,3786200515,141,5.0,3786200521,1,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461124929,146,61,1,24,7,4yg9ttzw0m51048doksv8uq5r,0,61.7,5,2022-09-17T14:40:59.647Z,2022-09-18T00:22:58Z,3786200551,56,Right,3786200609,189,,3788579257,178,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125041,147,5,1,24,9,4yg9ttzw0m51048doksv8uq5r,0,63.5,-1.6,2022-09-17T14:41:01.238Z,2022-09-18T00:23:07Z,3786206081,233,244,3786201151,347,,3786201147,56,Right,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461124901,244,5,1,24,9,agh9ifb2mw3ivjusgedj7c3fe,1,36.5,101.6,2022-09-17T14:41:01.238Z,2022-09-18T00:23:07Z,3786200417,56,Back,3786200419,347,,3786206053,233,147,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125593,245,1,1,24,27,agh9ifb2mw3ivjusgedj7c3fe,1,37.7,100,2022-09-17T14:41:18.798Z,2022-09-18T00:23:33Z,3786204033,213,4.6,3786204021,140,36.8,3786204029,212,6.0,3786204017,56,Back,3786204013,107,,3786204025,141,92.9,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125625,246,1,1,24,28,agh9ifb2mw3ivjusgedj7c3fe,1,37.7,89.6,2022-09-17T14:41:20.268Z,2022-09-18T00:23:43Z,3786204173,140,35.6,3786204179,213,1.9,3786204171,56,Back,3788581719,178,,3786204177,212,6.3,3786204175,141,98.3,,,,,,,4ct72ovumvt09au6gpulwpjv9,F. Kessié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125803,247,1,1,24,29,agh9ifb2mw3ivjusgedj7c3fe,1,35.6,98.3,2022-09-17T14:41:20.960Z,2022-09-18T00:23:52Z,3786205015,212,14.4,3786205007,140,26.7,3786205011,141,82.2,3786205003,56,Back,3788582033,178,,3786205019,213,4.0,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461125995,248,1,1,24,33,agh9ifb2mw3ivjusgedj7c3fe,1,30.5,71,2022-09-17T14:41:25.029Z,2022-09-18T00:24:02Z,3786206173,141,66.0,3786206169,56,Back,3786206171,140,35.4,3788582603,178,,3786206175,212,6.2,3786206177,213,5.7,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461126169,249,1,1,24,39,agh9ifb2mw3ivjusgedj7c3fe,1,47.3,41.9,2022-09-17T14:41:30.699Z,2022-09-18T00:24:22Z,3786207151,141,60.9,3786207141,56,Back,3788583367,178,,3786207155,212,12.9,3786207157,213,1.5,3786207145,140,47.6,,,,,,,4ct72ovumvt09au6gpulwpjv9,F. Kessié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461126385,250,1,1,24,44,agh9ifb2mw3ivjusgedj7c3fe,1,63.3,68.7,2022-09-17T14:41:36.009Z,2022-09-18T00:24:40Z,3786208179,56,Left,3786208183,141,95.1,3786208187,213,0.9,3786208181,140,75.9,3786208185,212,22.3,3788584117,178,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461126487,251,1,1,24,49,agh9ifb2mw3ivjusgedj7c3fe,1,80.4,82.1,2022-09-17T14:41:41.572Z,2022-09-18T00:24:59Z,3786208731,212,11.6,3786208723,56,Center,3788584999,178,,3786208733,213,3.9,3786208725,140,72.3,3786208727,141,70.5,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461126657,252,1,1,24,52,agh9ifb2mw3ivjusgedj7c3fe,1,69.4,65.9,2022-09-17T14:41:44.060Z,2022-09-18T00:25:16Z,3786209675,155,,3786209677,56,Right,3788585827,178,,3786209681,141,19.3,3786209683,212,39.6,3786209685,213,5.4,3786209687,1,,3786209679,140,92.0,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461126849,253,1,1,24,58,agh9ifb2mw3ivjusgedj7c3fe,0,89.8,19,2022-09-17T14:41:50.035Z,2022-09-18T00:25:27Z,3786210767,140,96.7,3786210765,56,Center,3788170091,223,,3786210763,155,,3786210769,141,54.5,3786210771,212,25.2,3786210761,2,,3788170093,72,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,3786210773,213,1.3,3788586277,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461126831,148,12,1,24,59,4yg9ttzw0m51048doksv8uq5r,1,2.3,43.9,2022-09-17T14:41:51.572Z,2022-09-18T00:25:45Z,3786210641,140,0.0,3788586803,388,,3786210651,213,3.8,3786210865,167,,3786210649,212,3.6,3786210645,141,40.7,3786210699,15,,3786210637,56,Back,clrlsy05spf55w39f84b7p3sa,John Nwankwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461126863,149,6,1,25,0,4yg9ttzw0m51048doksv8uq5r,0,1.4,43.1,2022-09-17T14:41:51.731Z,2022-09-18T00:26:01Z,3786210833,73,,3786210831,56,Back,3786211241,233,254,,,,,,,,,,,,,,,,clrlsy05spf55w39f84b7p3sa,John Nwankwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461126895,254,6,1,25,0,agh9ifb2mw3ivjusgedj7c3fe,1,98.6,56.9,2022-09-17T14:41:51.731Z,2022-09-18T00:26:01Z,3786211175,233,149,3786210999,56,Center,3786211001,73,,,,,,,,,,,,,,,,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461127647,255,1,1,25,18,agh9ifb2mw3ivjusgedj7c3fe,1,99.5,99.5,2022-09-17T14:42:10.484Z,2022-09-18T00:26:32Z,3786215049,212,27.3,3786215031,6,,3786215051,213,3.8,3786215041,140,78.7,3786215035,56,Center,3788588301,178,,3786219051,210,15,3786215045,141,75.5,b37h0rc96jh4e34x6iru2plud,M. Depay,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461128029,257,2,1,25,22,agh9ifb2mw3ivjusgedj7c3fe,1,77.8,62,2022-09-17T14:42:14.544Z,2022-09-18T00:27:27Z,3786217123,297,,3786217107,7,awsod0zmnrukk21d4882ji7e1,3786217109,56,Center,3786217113,140,93.5,3788591401,178,,3786217119,141,42.7,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461128097,151,55,1,25,22,4yg9ttzw0m51048doksv8uq5r,1,10,56.1,2022-09-17T14:42:14.545Z,2022-09-18T00:27:27Z,,,,,,,,,,,,,,,,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461127659,256,15,1,25,22,agh9ifb2mw3ivjusgedj7c3fe,1,78.5,60.3,2022-09-17T14:42:14.553Z,2022-09-18T00:26:33Z,3786219121,29,,3786219133,215,,3786215101,18,,3786219139,147,50.2,3786219123,55,255,3786219129,103,5.1,3786215103,56,Center,3786219127,102,47.4,ezviixcyaaj162saxs2yl27s9,F. de Jong,3786219119,80,,3786219137,146,,3786217555,20,3788589033,178,,3786221165,25,,3786217769,233,150,,,,,,,,,98.5,,,,,,,,,,,,
2461127711,150,10,1,25,23,4yg9ttzw0m51048doksv8uq5r,1,2.3,50.6,2022-09-17T14:42:15.355Z,2022-09-18T00:27:03Z,3786215331,56,Back,3786216831,174,,3786215329,182,,3786216833,179,,3786217867,233,256,3788171113,376,,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129245,152,1,1,26,2,4yg9ttzw0m51048doksv8uq5r,1,15,56.1,2022-09-17T14:42:54.337Z,2022-09-18T00:28:01Z,3786223573,1,,3788592811,178,,3786223545,56,Right,3786223535,5,,3786223539,241,,3786223551,140,60.0,3786223563,212,57.3,3786223569,213,5.7,36bg0k385i4wwarffp6ak1syd,Edgar Badia,3786223557,141,8.5,3786223537,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129259,153,61,1,26,5,4yg9ttzw0m51048doksv8uq5r,0,60,8.5,2022-09-17T14:42:57.656Z,2022-09-18T00:28:24Z,3786223627,56,Right,3788593619,15,,3788593621,178,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129295,154,5,1,26,7,4yg9ttzw0m51048doksv8uq5r,0,68.5,-1.5,2022-09-17T14:42:59.560Z,2022-09-18T00:29:00Z,3786223755,56,Right,3786223757,347,,3786223985,233,258,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129327,258,5,1,26,7,agh9ifb2mw3ivjusgedj7c3fe,1,31.5,101.5,2022-09-17T14:42:59.560Z,2022-09-18T00:28:59Z,3786223965,233,154,3786223949,56,Back,3786223953,347,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129465,259,1,1,26,9,agh9ifb2mw3ivjusgedj7c3fe,1,31.7,100,2022-09-17T14:43:01.147Z,2022-09-18T00:29:12Z,3786224709,212,18.0,3786224715,213,4.0,3786224699,140,20.5,3786224695,56,Back,3786224689,107,,3786224705,141,81.8,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129787,260,1,1,26,12,agh9ifb2mw3ivjusgedj7c3fe,1,23,75.9,2022-09-17T14:43:04.558Z,2022-09-18T00:29:27Z,3786226367,140,26.3,3786226377,213,4.9,3788595911,178,,3786226375,212,20.0,3786226361,56,Back,3786226371,141,47.0,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129837,261,1,1,26,20,agh9ifb2mw3ivjusgedj7c3fe,1,54.7,44.6,2022-09-17T14:43:12.518Z,2022-09-18T00:29:37Z,3786226621,213,0.9,3786226615,140,68.1,3786226617,141,70.2,3788596069,178,,3786226619,212,22.4,3786226613,56,Center,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461129879,262,1,1,26,21,agh9ifb2mw3ivjusgedj7c3fe,1,68.1,70.2,2022-09-17T14:43:13.588Z,2022-09-18T00:29:46Z,3786226875,56,Center,3786226877,140,57.3,3786226883,212,11.3,3786226889,213,3.2,3786226965,156,,3786226879,141,69.6,3788596309,178,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130031,263,1,1,26,23,agh9ifb2mw3ivjusgedj7c3fe,1,61.5,71.7,2022-09-17T14:43:15.549Z,2022-09-18T00:29:56Z,3786227681,56,Left,3786227683,140,68.7,3786227689,213,1.1,3786227687,212,18.3,3786227685,141,96.2,3788596613,178,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130239,264,1,1,26,26,agh9ifb2mw3ivjusgedj7c3fe,1,69.6,94.8,2022-09-17T14:43:17.829Z,2022-09-18T00:30:05Z,3786228661,141,95.3,3786228663,212,10.8,3786228659,140,79.9,3786228657,56,Left,3786228665,213,0.0,3788596943,178,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130253,265,1,1,26,32,agh9ifb2mw3ivjusgedj7c3fe,0,79.3,77.9,2022-09-17T14:43:23.929Z,2022-09-18T00:30:22Z,3786228955,286,,3786228947,236,,3786228725,141,75.3,3788597407,178,,3786228733,213,5.5,3786228721,56,Center,3786228949,233,155,3786228729,212,2.6,b37h0rc96jh4e34x6iru2plud,M. Depay,3786228723,140,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130269,155,74,1,26,32,4yg9ttzw0m51048doksv8uq5r,1,23.5,23.6,2022-09-17T14:43:24.015Z,2022-09-18T00:30:32Z,3786228797,285,,3786229037,233,265,3786228795,56,Back,3788597705,178,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130417,266,1,1,26,35,agh9ifb2mw3ivjusgedj7c3fe,1,55.2,81.9,2022-09-17T14:43:26.969Z,2022-09-18T00:30:58Z,3786229601,3,,3786229613,141,89.0,3786229609,140,65.0,3786229605,56,Left,3786229621,213,0.4,3788598629,178,,3786229617,212,11.4,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130501,267,1,1,26,37,agh9ifb2mw3ivjusgedj7c3fe,1,65,90,2022-09-17T14:43:28.980Z,2022-09-18T00:31:08Z,3788598923,178,,3786230007,213,2.8,3786229991,140,55.2,3786229997,141,95.6,3786229989,56,Left,3786230003,212,11.0,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130705,268,1,1,26,40,agh9ifb2mw3ivjusgedj7c3fe,1,55.4,91.2,2022-09-17T14:43:31.749Z,2022-09-18T00:31:18Z,3786231177,1,,3786231175,213,4.6,3788599329,178,,3786231167,56,Center,3786231171,141,42.1,3786231169,140,50.8,3786231173,212,33.7,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461130891,269,1,1,26,44,agh9ifb2mw3ivjusgedj7c3fe,1,53.9,38.8,2022-09-17T14:43:35.787Z,2022-09-18T00:31:28Z,3786232099,140,60.4,3786232103,141,14.3,3786232105,212,18.0,3786232107,213,5.1,3788599625,178,,3786232095,56,Right,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131031,270,1,1,26,48,agh9ifb2mw3ivjusgedj7c3fe,1,66.9,20.9,2022-09-17T14:43:40.091Z,2022-09-18T00:31:40Z,3786232825,140,81.5,3786232835,213,0.3,3788600189,178,,3786232831,212,15.9,3786232823,56,Center,3786232829,141,27.1,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131131,271,1,1,26,50,agh9ifb2mw3ivjusgedj7c3fe,0,79.6,31,2022-09-17T14:43:42.540Z,2022-09-18T00:31:52Z,3786233503,56,Center,3788600805,178,,3786233511,213,1.1,3786233509,212,20.4,3786233501,155,,3786233505,140,88.0,3786233507,141,58.1,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131159,156,44,1,26,52,4yg9ttzw0m51048doksv8uq5r,1,13.4,44,2022-09-17T14:43:43.721Z,2022-09-18T08:28:57Z,3786233789,233,272,3786233635,56,Back,3786233637,285,,,,,,,,,,,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131139,272,44,1,26,52,agh9ifb2mw3ivjusgedj7c3fe,0,86.6,56,2022-09-17T14:43:43.722Z,2022-09-18T00:32:25Z,3786233545,286,,3786233821,233,156,3786233543,56,Center,,,,,,,,,,,,,,,,b37h0rc96jh4e34x6iru2plud,M. Depay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131175,157,12,1,26,52,4yg9ttzw0m51048doksv8uq5r,1,14.8,46,2022-09-17T14:43:43.734Z,2022-09-18T08:28:57Z,3786233713,141,32.2,3786233711,140,20.9,3786233737,213,5.3,3786233773,15,,3786233707,56,Back,3788602941,178,,3786233715,212,11.4,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131225,158,61,1,26,53,4yg9ttzw0m51048doksv8uq5r,0,21.2,29.8,2022-09-17T14:43:45.150Z,2022-09-18T00:33:08Z,3786233953,56,Back,3788603769,178,,,,,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131651,159,43,1,26,54,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-09-17T14:43:46.047Z,2022-09-17T21:05:28Z,3788173527,144,49,,,,,,,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131277,273,1,1,26,55,agh9ifb2mw3ivjusgedj7c3fe,1,74.1,74.4,2022-09-17T14:43:47.251Z,2022-09-18T00:33:21Z,3786234267,213,6.1,3786234265,212,7.2,3786234261,140,80.8,3788604469,178,,3786234259,56,Center,3786234263,141,72.3,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461132549,287,43,1,26,56,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2022-09-17T14:43:47.979Z,2022-09-17T21:05:30Z,3788173583,144,49,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131311,274,1,1,26,56,agh9ifb2mw3ivjusgedj7c3fe,1,80.8,72.3,2022-09-17T14:43:48.321Z,2022-09-18T00:33:35Z,3786234425,56,Left,3786234427,140,79.1,3788605099,178,,3786234433,213,1.8,3786234431,212,8.6,3786234429,141,84.6,,,,,,,b37h0rc96jh4e34x6iru2plud,M. Depay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131359,275,1,1,26,59,agh9ifb2mw3ivjusgedj7c3fe,1,79.4,82.4,2022-09-17T14:43:50.852Z,2022-09-18T00:33:48Z,3786234685,140,72.4,3786234705,213,3.8,3786234681,56,Center,3786234699,212,9.3,3788605609,178,,3786234691,141,74.1,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131425,276,1,1,27,1,agh9ifb2mw3ivjusgedj7c3fe,1,72.6,74,2022-09-17T14:43:53.121Z,2022-09-18T00:34:00Z,3786235057,213,4.4,3786235055,212,10.8,3786235051,140,69.6,3788606019,178,,3786235053,141,58.8,3786235049,56,Center,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131515,277,1,1,27,2,agh9ifb2mw3ivjusgedj7c3fe,1,69.6,58.8,2022-09-17T14:43:53.861Z,2022-09-18T00:34:07Z,3786235567,140,77.1,3786235565,56,Center,3786235573,213,0.5,3788606295,178,,3786235569,141,64.7,3786235571,212,8.8,,,,,,,b37h0rc96jh4e34x6iru2plud,M. Depay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131575,278,1,1,27,4,agh9ifb2mw3ivjusgedj7c3fe,1,82.1,75,2022-09-17T14:43:56.082Z,2022-09-18T00:34:23Z,3786235917,140,86.4,3786235915,56,Left,3788607003,178,,3786235923,213,1.2,3786235921,212,12.0,3786235919,141,91.4,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131695,279,1,1,27,6,agh9ifb2mw3ivjusgedj7c3fe,1,86.4,91.5,2022-09-17T14:43:57.910Z,2022-09-18T00:34:41Z,3786236581,140,75.2,3786236583,141,80.1,3786236591,213,3.7,3786236587,212,14.1,3788607747,178,,3786236579,56,Left,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131725,280,1,1,27,8,agh9ifb2mw3ivjusgedj7c3fe,0,76.2,77.1,2022-09-17T14:44:00.621Z,2022-09-18T00:34:54Z,3786236753,2,,3786236769,140,92.0,3788608183,178,,3786236759,155,,3786236775,212,21.1,3786236773,141,57.9,3786237907,233,160,3786236777,213,5.6,ezviixcyaaj162saxs2yl27s9,F. de Jong,3788174161,20,,3786236765,56,,3788174159,223,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,
2461131911,160,41,1,27,10,4yg9ttzw0m51048doksv8uq5r,1,11.6,47.9,2022-09-17T14:44:01.941Z,2022-09-18T00:35:16Z,3788174485,377,,3786237977,233,280,3786237861,213,0.1,3786237859,212,27.0,3788609385,388,,3786237857,141,50.3,3786237855,140,37.3,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131845,281,44,1,27,12,agh9ifb2mw3ivjusgedj7c3fe,1,63.8,47.3,2022-09-17T14:44:04.392Z,2022-09-18T08:28:58Z,3786238005,233,161,3786237469,56,Center,3786237471,286,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461131923,161,44,1,27,12,4yg9ttzw0m51048doksv8uq5r,0,36.2,52.7,2022-09-17T14:44:04.393Z,2022-09-18T00:35:29Z,3786238025,233,281,3786237899,56,Back,3786237901,285,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461132019,282,1,1,27,12,agh9ifb2mw3ivjusgedj7c3fe,1,65,44.9,2022-09-17T14:44:04.418Z,2022-09-18T08:28:58Z,3788610317,388,,3786238407,56,Center,3786238415,141,23.9,3786238423,213,4.5,3786238419,212,14.7,3786238411,140,61.7,3786238403,3,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461132137,283,1,1,27,15,agh9ifb2mw3ivjusgedj7c3fe,1,62.6,23,2022-09-17T14:44:07.523Z,2022-09-18T00:35:57Z,3786239055,56,Right,3786239051,155,,3786239057,140,80.4,3786239061,212,19.9,3788611247,178,,3786239063,213,5.9,3786239059,141,13.0,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461132271,284,1,1,27,21,agh9ifb2mw3ivjusgedj7c3fe,1,87.2,24.4,2022-09-17T14:44:13.424Z,2022-09-18T00:36:18Z,3786239837,213,1.5,3786239835,212,13.1,3788612081,178,,3786239833,141,43.7,3786239829,56,Center,3786239831,140,87.8,,,,,,,ckaqxlw257qzj8vjdumvwbaad,O. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461132277,285,61,1,27,23,agh9ifb2mw3ivjusgedj7c3fe,0,88,44.3,2022-09-17T14:44:15.295Z,2022-09-18T00:36:54Z,3788613993,178,,3786239867,56,Center,,,,,,,,,,,,,,,,,,,4ct72ovumvt09au6gpulwpjv9,F. Kessié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461132397,162,4,1,27,23,4yg9ttzw0m51048doksv8uq5r,1,12.6,55.4,2022-09-17T14:44:15.593Z,2022-09-18T00:37:24Z,3786240479,294,,3786240485,285,,3786240483,152,,3786240547,233,286,3786240481,56,Back,3786240477,13,,,,,,,,clrlsy05spf55w39f84b7p3sa,John Nwankwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461132307,286,4,1,27,23,agh9ifb2mw3ivjusgedj7c3fe,0,87.4,44.6,2022-09-17T14:44:15.594Z,2022-09-18T00:37:24Z,3788615483,178,,3786239997,152,,3786239995,56,Center,3786240003,286,,3786240609,233,162,3786259769,294,,3786239989,13,,,,,4ct72ovumvt09au6gpulwpjv9,F. Kessié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
