id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/20/value
2529951193,214,1,1,23,41,6f27yvbqcngegwsg2ozxxdj4,1,46.4,74.2,2023-04-07T19:25:10.370Z,2023-04-08T07:40:25Z,4171552189,178,,4170759649,212,23.0,4170759645,141,40.6,4170759641,140,44.2,4170759651,213,4.6,4170759637,56,Back,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951243,215,1,1,23,44,6f27yvbqcngegwsg2ozxxdj4,1,47.4,38.6,2023-04-07T19:25:13.705Z,2023-04-08T07:40:29Z,4170759957,213,5.1,4170759949,141,5.5,4170759947,140,57.2,4170759951,212,24.7,4171552227,178,,4170759945,56,Right,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951269,216,1,1,23,46,6f27yvbqcngegwsg2ozxxdj4,1,57.2,5.5,2023-04-07T19:25:15.698Z,2023-04-08T07:40:32Z,4170760117,212,14.8,4170760119,213,1.4,4171552285,178,,4170760115,141,27.0,4170760111,56,Center,4170760113,140,59.5,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951305,217,1,1,23,47,6f27yvbqcngegwsg2ozxxdj4,1,59.5,27,2023-04-07T19:25:16.904Z,2023-04-08T07:40:35Z,4171552303,178,,4170760275,56,Right,4170760283,213,4.3,4170760277,140,54.1,4170760281,212,13.4,4170760279,141,9.2,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951441,218,1,1,23,50,6f27yvbqcngegwsg2ozxxdj4,1,54.1,9.2,2023-04-07T19:25:19.033Z,2023-04-08T07:40:39Z,4170761011,212,9.6,4170761009,141,3.0,4171552353,178,,4170761007,140,62.3,4170761005,56,Right,4170761013,213,5.8,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951445,219,3,1,23,53,6f27yvbqcngegwsg2ozxxdj4,0,68.2,3.8,2023-04-07T19:25:22.149Z,2023-04-08T07:40:44Z,4170761035,56,Right,4171552375,178,,4170768005,211,,4170761037,286,,4171171389,465,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530107181,758,67,1,23,54,10eyb18v5puw4ez03ocaug09m,1,28.5,93.1,2023-04-07T19:25:23.630Z,2023-04-08T09:26:43Z,4171599525,233,1440,,,,,,,,,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530107179,1440,67,1,23,54,6f27yvbqcngegwsg2ozxxdj4,0,71.5,6.9,2023-04-07T19:25:23.631Z,2023-04-08T08:49:02Z,4171599541,233,758,,,,,,,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951531,200,12,1,23,54,10eyb18v5puw4ez03ocaug09m,1,27.1,95.2,2023-04-07T19:25:23.660Z,2023-04-08T09:26:43Z,4170761469,56,Back,4170769467,212,4.2,4170761467,167,,4170769469,213,1.3,4170769465,141,100.0,4171552397,178,,4170769463,140,28.1,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951541,201,5,1,23,55,10eyb18v5puw4ez03ocaug09m,0,20.9,101.4,2023-04-07T19:25:24.054Z,2023-04-08T07:40:50Z,4170761505,56,Back,4170762065,233,220,4170761509,347,,,,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951631,220,5,1,23,55,6f27yvbqcngegwsg2ozxxdj4,1,79.1,-1.4,2023-04-07T19:25:24.054Z,2023-04-08T07:40:49Z,4170762031,347,,4170762055,233,201,4170762029,56,Right,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951835,221,1,1,24,12,6f27yvbqcngegwsg2ozxxdj4,1,79.8,0,2023-04-07T19:25:41.706Z,2023-04-08T07:40:55Z,4170763113,213,1.4,4170763099,107,,4170763103,56,Right,4170763111,212,9.0,4170763107,140,81.3,4170763109,141,11.4,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951863,222,1,1,24,13,6f27yvbqcngegwsg2ozxxdj4,0,81.8,11.2,2023-04-07T19:25:42.549Z,2023-04-08T07:40:59Z,4170763213,140,84.6,4170763215,141,5.4,4170763219,213,5.4,4170763217,212,4.9,4170763209,56,Right,4171552463,388,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951951,202,12,1,24,14,10eyb18v5puw4ez03ocaug09m,1,15,90.5,2023-04-07T19:25:43.604Z,2023-04-08T07:41:06Z,4171552511,178,,4170763637,141,95.6,4170763641,213,1.1,4170763639,212,3.9,4170763635,140,16.8,4170763633,56,Back,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951917,223,61,1,24,14,6f27yvbqcngegwsg2ozxxdj4,1,84,6.4,2023-04-07T19:25:43.625Z,2023-04-08T07:41:19Z,4171552661,21,,4170763471,56,Right,4171552663,178,,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951977,224,1,1,24,16,6f27yvbqcngegwsg2ozxxdj4,1,79.5,17.2,2023-04-07T19:25:45.529Z,2023-04-08T07:41:28Z,4171552785,178,,4170763735,140,72.8,4170763731,56,Right,4170763737,141,12.2,4170763741,213,3.6,4170763739,212,7.8,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951963,203,43,1,24,17,10eyb18v5puw4ez03ocaug09m,1,0,0,2023-04-07T19:25:46.576Z,2023-04-07T19:25:53Z,4170763681,285,0,4170764553,144,7,4170763677,56,Back,,,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529951999,225,1,1,24,18,6f27yvbqcngegwsg2ozxxdj4,1,75.2,13.2,2023-04-07T19:25:47.198Z,2023-04-08T07:41:31Z,4170763845,140,67.8,4171552823,178,,4170763851,213,3.0,4170763843,56,Right,4170763847,141,14.9,4170763849,212,7.9,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529952067,226,1,1,24,19,6f27yvbqcngegwsg2ozxxdj4,1,65.5,18.4,2023-04-07T19:25:48.843Z,2023-04-08T07:41:36Z,4170764183,140,47.9,4170764181,56,Back,4170764185,141,48.7,4171552875,178,,4170764191,213,2.3,4170764187,212,27.7,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529952173,227,1,1,24,22,6f27yvbqcngegwsg2ozxxdj4,1,50.4,51.4,2023-04-07T19:25:51.786Z,2023-04-08T07:41:39Z,4170764781,213,4.5,4170764773,56,Back,4170764775,140,47.7,4170764779,212,14.7,4171552935,178,,4170764777,141,30.2,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529952205,228,1,1,24,26,6f27yvbqcngegwsg2ozxxdj4,0,54.4,26.7,2023-04-07T19:25:55.487Z,2023-04-08T07:42:00Z,4170764961,213,0.4,4170764959,212,30.3,4170764957,141,45.7,4170764953,56,Center,4170764951,155,,4171553259,178,,4170764955,140,80.5,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529952267,204,1,1,24,28,10eyb18v5puw4ez03ocaug09m,1,22.5,54.9,2023-04-07T19:25:57.067Z,2023-04-08T07:42:03Z,4170765265,213,0.7,4170765259,140,34.4,4170765261,141,72.0,4170765257,56,Back,4170765255,3,,4170765263,212,17.1,4171553315,388,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529952295,205,1,1,24,30,10eyb18v5puw4ez03ocaug09m,1,35.2,71.3,2023-04-07T19:25:59.172Z,2023-04-08T07:42:09Z,4170765459,213,6.1,4170765457,212,18.0,4170765449,3,,4170765453,140,52.0,4171553361,178,,4170765455,141,65.8,4170765451,56,Center,,,,cjd62gwj9ptwrrtu6y6xnpeui,Bryan Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529952299,206,49,1,24,31,10eyb18v5puw4ez03ocaug09m,1,51,65.3,2023-04-07T19:26:00.689Z,2023-04-08T07:42:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529952315,207,1,1,24,32,10eyb18v5puw4ez03ocaug09m,0,51.4,64.9,2023-04-07T19:26:01.225Z,2023-04-08T07:42:18Z,4170765555,213,5.2,4170765551,141,53.2,4170765553,212,9.1,4170765549,140,55.6,4171553483,178,,4170765547,56,Center,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529952413,229,4,1,24,33,6f27yvbqcngegwsg2ozxxdj4,1,44.4,50.4,2023-04-07T19:26:02.399Z,2023-04-08T07:42:23Z,4170766021,152,,4170766385,233,208,4170766025,265,,4170766017,56,Back,4170766027,286,,4170766015,13,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529952471,208,4,1,24,33,10eyb18v5puw4ez03ocaug09m,0,55.6,49.6,2023-04-07T19:26:02.400Z,2023-04-08T07:42:23Z,4170766327,285,,4170766397,233,229,4171553537,178,,4170766321,56,Center,4170767813,265,,4170766319,13,,4170766323,152,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529952845,230,1,1,24,56,6f27yvbqcngegwsg2ozxxdj4,1,46.4,47.5,2023-04-07T19:26:25.218Z,2023-04-08T07:43:53Z,4170768393,152,,4170768401,212,19.7,4170768391,5,,4170768403,213,1.7,4170768395,56,Back,4170768399,141,76.0,4171554559,178,,4170768397,140,43.2,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529952973,231,1,1,25,1,6f27yvbqcngegwsg2ozxxdj4,1,46.6,75.8,2023-04-07T19:26:30.424Z,2023-04-08T07:43:57Z,4170769043,141,47.6,4170769045,212,19.4,4170769039,56,Back,4170769041,140,43.6,4170769047,213,4.5,4171554607,178,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529952999,232,1,1,25,3,6f27yvbqcngegwsg2ozxxdj4,1,46.7,41.3,2023-04-07T19:26:32.769Z,2023-04-08T07:44:01Z,4170769203,141,13.3,4171554653,178,,4170769201,140,46.9,4170769199,56,Back,4170769205,212,19.0,4170769207,213,4.7,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529953055,233,1,1,25,6,6f27yvbqcngegwsg2ozxxdj4,1,47.4,8.5,2023-04-07T19:26:35.131Z,2023-04-08T07:44:05Z,4171554721,178,,4170769535,56,Right,4170769537,140,61.2,4170769543,213,6.1,4170769541,212,14.8,4170769539,141,3.9,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529953203,234,1,1,25,11,6f27yvbqcngegwsg2ozxxdj4,1,51.8,28.3,2023-04-07T19:26:40.227Z,2023-04-08T07:44:10Z,4170770387,196,,4170770395,141,99.0,4170770401,1,,4170770383,155,,4170770391,56,Back,4171554787,178,,4170770393,140,47.5,4170770397,212,48.3,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,4170770399,213,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529953253,235,1,1,25,17,6f27yvbqcngegwsg2ozxxdj4,1,43.6,85.9,2023-04-07T19:26:47.015Z,2023-04-08T07:44:14Z,4170770663,140,32.6,4170770665,141,43.3,4170770661,56,Back,4170770669,213,4.3,4170770667,212,31.2,4171554821,178,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529953351,236,1,1,25,20,6f27yvbqcngegwsg2ozxxdj4,1,35.1,39.7,2023-04-07T19:26:49.663Z,2023-04-08T07:44:16Z,4171554877,178,,4170771173,141,16.5,4170771169,56,Back,4170771175,212,18.5,4170771171,140,44.3,4170771177,213,5.3,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529953423,237,1,1,25,25,6f27yvbqcngegwsg2ozxxdj4,1,60.8,19.2,2023-04-07T19:26:54.683Z,2023-04-08T07:44:21Z,4170771611,213,5.8,4170771603,56,Right,4171554949,178,,4170771605,140,76.9,4170771609,212,19.0,4170771607,141,6.4,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529953491,238,1,1,25,29,6f27yvbqcngegwsg2ozxxdj4,0,80.5,6.4,2023-04-07T19:26:58.127Z,2023-04-08T07:44:24Z,4171555017,178,,4170772055,56,Center,4170772051,2,,4170772065,1,,4171172343,224,,4170772059,141,49.9,4170772061,212,33.6,4170772063,213,1.1,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,4170772057,140,95.7,4171172345,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529953539,209,8,1,25,31,10eyb18v5puw4ez03ocaug09m,1,4.3,51,2023-04-07T19:27:00.192Z,2023-04-08T07:44:33Z,4170773297,14,,4170772935,56,Back,4171555159,178,,4171172397,383,,,,,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529953579,210,12,1,25,32,10eyb18v5puw4ez03ocaug09m,1,0.8,51.5,2023-04-07T19:27:01.378Z,2023-04-08T07:44:37Z,4170772585,56,Back,4171555201,178,,4170772595,213,1.1,4170772587,140,3.7,4170772593,212,6.5,4170772589,141,60.0,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529953583,211,61,1,25,32,10eyb18v5puw4ez03ocaug09m,1,3.7,60,2023-04-07T19:27:01.729Z,2023-04-08T08:52:05Z,4171602323,388,,4170772633,56,Back,,,,,,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529953589,212,6,1,25,33,10eyb18v5puw4ez03ocaug09m,0,1.8,55.7,2023-04-07T19:27:02.669Z,2023-04-08T07:44:43Z,4170774981,233,239,4170772705,73,,4170772671,56,Back,,,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529953565,239,6,1,25,33,6f27yvbqcngegwsg2ozxxdj4,1,98.2,44.3,2023-04-07T19:27:02.669Z,2023-04-08T07:44:43Z,4170772485,75,,4170772481,56,Center,4170772765,233,212,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529954095,240,1,1,26,2,6f27yvbqcngegwsg2ozxxdj4,1,99.5,0.5,2023-04-07T19:27:31.550Z,2023-04-08T07:44:54Z,4170775529,140,92.1,4170775539,213,2.8,4170775527,56,Right,4170775535,212,8.2,4171555499,178,,4170775531,141,4.4,4170775525,6,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529954167,241,1,1,26,3,6f27yvbqcngegwsg2ozxxdj4,1,92.7,5,2023-04-07T19:27:33.002Z,2023-04-08T07:44:58Z,4170775893,56,Center,4170775905,213,2.6,4170775901,141,25.0,4171555551,178,,4170775903,212,26.6,4170775897,140,70.9,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529954181,242,1,1,26,6,6f27yvbqcngegwsg2ozxxdj4,0,71.2,35.7,2023-04-07T19:27:35.778Z,2023-04-08T07:45:01Z,4170775987,141,64.9,4170775995,213,0.6,4170776453,1,,4170775979,56,Center,4170775991,212,37.4,4171555589,178,,4170775983,140,100.0,4170775975,155,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529954217,213,5,1,26,8,10eyb18v5puw4ez03ocaug09m,1,-1.4,36.6,2023-04-07T19:27:38.018Z,2023-04-08T07:45:06Z,4170776167,346,,4170776247,233,243,4170776163,56,Back,,,,,,,,,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529954223,243,5,1,26,8,6f27yvbqcngegwsg2ozxxdj4,0,101.4,63.4,2023-04-07T19:27:38.018Z,2023-04-08T07:45:05Z,4170776251,233,213,4170776195,56,Center,4170776197,346,,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529954823,214,1,1,26,33,10eyb18v5puw4ez03ocaug09m,0,4.5,46.3,2023-04-07T19:28:02.928Z,2023-04-08T07:45:07Z,4170779417,124,,4170779423,141,81.9,4170779431,74,,4170779425,212,78.2,4170779421,140,75.3,4170779771,189,,4170779419,56,Left,4170779429,1,,bahph7009sc73jl6s2bramn6d,M. Dmitrović,4170779427,213,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529954813,244,49,1,26,40,6f27yvbqcngegwsg2ozxxdj4,1,22.7,16.7,2023-04-07T19:28:09.120Z,2023-04-08T07:45:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529954859,245,1,1,26,40,6f27yvbqcngegwsg2ozxxdj4,1,22.7,16.7,2023-04-07T19:28:09.211Z,2023-04-08T07:45:17Z,4170779577,3,,4170779579,56,Back,4171555837,388,,4170779587,213,2.0,4170779583,141,33.4,4170779581,140,18.1,4170779585,212,12.3,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529954933,246,1,1,26,41,6f27yvbqcngegwsg2ozxxdj4,1,16,33.1,2023-04-07T19:28:10.910Z,2023-04-08T07:45:23Z,4170779999,213,5.2,4170780001,1,,4170779997,212,20.5,4170779989,157,,4170779993,140,25.1,4170779991,56,Back,4171555905,178,,4170779995,141,6.4,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529954935,247,61,1,26,44,6f27yvbqcngegwsg2ozxxdj4,1,25.1,6.4,2023-04-07T19:28:13.578Z,2023-04-08T07:45:35Z,4171556027,178,,4170780007,56,Back,,,,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529954995,248,1,1,26,45,6f27yvbqcngegwsg2ozxxdj4,1,27.1,3,2023-04-07T19:28:14.459Z,2023-04-08T07:45:45Z,4171556093,178,,4170780297,56,Back,4170780303,212,8.2,4170780301,141,14.9,4170780305,213,1.4,4170780299,140,28.1,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529954997,249,1,1,26,47,6f27yvbqcngegwsg2ozxxdj4,1,26.5,25.6,2023-04-07T19:28:16.918Z,2023-04-08T07:45:49Z,4170780319,213,1.7,4170780309,155,,4170780317,212,33.1,4170781949,1,,4170780313,140,22.2,4171556163,178,,4170780311,56,Back,4170780315,141,73.8,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529955187,250,1,1,26,54,6f27yvbqcngegwsg2ozxxdj4,1,21.7,80.8,2023-04-07T19:28:23.879Z,2023-04-08T07:45:53Z,4170781349,141,44.1,4170781347,140,14.4,4170781351,212,26.1,4170781353,213,4.4,4171556195,178,,4170781345,56,Back,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529955231,251,1,1,26,58,6f27yvbqcngegwsg2ozxxdj4,1,20.8,39.1,2023-04-07T19:28:27.561Z,2023-04-08T07:45:56Z,4171556217,178,,4170781577,141,7.6,4170781579,212,22.0,4170781575,140,25.7,4170781581,213,4.9,4170781573,56,Back,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529955281,252,1,1,27,1,6f27yvbqcngegwsg2ozxxdj4,1,27.1,7.4,2023-04-07T19:28:30.256Z,2023-04-08T07:46:00Z,4170781921,141,11.0,4170781925,212,20.1,4170781917,140,46.1,4171556267,178,,4170781913,56,Back,4170781929,213,0.1,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529955299,253,1,1,27,3,6f27yvbqcngegwsg2ozxxdj4,1,47.4,10.8,2023-04-07T19:28:32.737Z,2023-04-08T07:46:10Z,4170782023,56,Back,4170782031,213,3.1,4170782025,140,36.5,4171556431,178,,4170782029,212,11.4,4170782027,141,11.0,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529955317,254,1,1,27,5,6f27yvbqcngegwsg2ozxxdj4,1,36.5,11,2023-04-07T19:28:34.445Z,2023-04-08T07:46:15Z,4171556503,178,,4170782093,140,41.0,4170782091,56,Back,4170782095,141,7.1,4170782099,213,5.8,4170782097,212,5.4,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529955327,255,1,1,27,6,6f27yvbqcngegwsg2ozxxdj4,1,41,7.1,2023-04-07T19:28:35.632Z,2023-04-08T07:46:19Z,4170782151,213,1.5,4170782143,56,Back,4170782145,140,41.2,4170782149,212,8.8,4170782147,141,20.1,4171556545,178,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529955339,256,1,1,27,7,6f27yvbqcngegwsg2ozxxdj4,1,41.2,20.1,2023-04-07T19:28:36.589Z,2023-04-08T07:46:25Z,4170782203,140,33.8,4170782205,141,13.7,4170782201,56,Back,4170782209,213,3.7,4170782207,212,8.9,4171556639,178,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529955399,257,1,1,27,9,6f27yvbqcngegwsg2ozxxdj4,1,33.8,13.7,2023-04-07T19:28:38.091Z,2023-04-08T07:46:33Z,4170782579,141,46.6,4171556719,178,,4170782577,140,28.3,4170782581,212,23.1,4170782583,213,1.8,4170782575,56,Back,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529955461,258,1,1,27,11,6f27yvbqcngegwsg2ozxxdj4,1,28.4,44.8,2023-04-07T19:28:40.683Z,2023-04-08T07:46:36Z,4170782973,56,Back,4170782981,213,5.7,4170782975,140,34.3,4171556785,178,,4170782979,212,7.6,4170782977,141,38.4,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529955491,259,1,1,27,16,6f27yvbqcngegwsg2ozxxdj4,1,47.7,32.4,2023-04-07T19:28:45.283Z,2023-04-08T07:46:40Z,4170783189,141,44.3,4170783193,213,0.5,4171556817,178,,4170783191,212,17.7,4170783187,140,62.7,4170783185,56,Center,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
