id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2460951625,192,1,1,25,35,cobffe32r7g4skka9m19qib63,1,34.2,19.7,2022-09-17T12:25:55.301Z,2022-09-17T19:28:21Z,3785291003,141,40.1,3787865053,178,,3785291007,213,1.9,3785291005,212,14.6,3785290999,56,Back,3785291001,140,29.8,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460951695,193,1,1,25,39,cobffe32r7g4skka9m19qib63,1,31.1,36.7,2022-09-17T12:25:59.550Z,2022-09-17T19:28:28Z,3785291335,140,39.4,3785291337,141,13.7,3787865329,178,,3785291339,212,17.9,3785291341,213,5.2,3785291333,56,Back,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460951743,194,1,1,25,45,cobffe32r7g4skka9m19qib63,1,54.5,11.3,2022-09-17T12:26:05.130Z,2022-09-17T19:28:32Z,3787865595,178,,3785291551,212,9.6,3785291553,213,5.8,3785291549,141,4.9,3785291545,56,Right,3785291547,140,62.6,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460951785,195,1,1,25,47,cobffe32r7g4skka9m19qib63,1,56.5,9.7,2022-09-17T12:26:07.610Z,2022-09-17T19:28:36Z,3785291713,140,37.2,3785291709,56,Back,3785291719,212,20.3,3787865825,178,,3785291723,213,3.2,3785291717,141,8.9,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460951843,196,1,1,25,50,cobffe32r7g4skka9m19qib63,1,36.5,12.7,2022-09-17T12:26:10.413Z,2022-09-17T19:28:39Z,3785292041,141,44.9,3785292045,213,1.7,3785292037,56,Back,3787865965,178,,3785292039,140,33.3,3785292043,212,22.2,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460951871,197,1,1,25,54,cobffe32r7g4skka9m19qib63,1,35.5,43.7,2022-09-17T12:26:14.719Z,2022-09-17T19:28:41Z,3785292183,140,47.0,3785292187,212,29.4,3785292185,141,4.3,3787866127,178,,3785292189,213,5.1,3785292181,56,Back,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460951935,198,1,1,25,57,cobffe32r7g4skka9m19qib63,1,47,4.3,2022-09-17T12:26:17.055Z,2022-09-17T19:28:46Z,3785292465,140,37.9,3785292475,213,2.4,3785292469,141,17.2,3785292463,56,Back,3785292473,212,13.0,3787866481,178,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460951963,199,1,1,26,0,cobffe32r7g4skka9m19qib63,1,39.1,20.9,2022-09-17T12:26:20.567Z,2022-09-17T19:28:48Z,3785292593,212,20.5,3787866625,178,,3785292587,56,Back,3785292589,140,33.6,3785292595,213,1.9,3785292591,141,49.9,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460951991,200,1,1,26,3,cobffe32r7g4skka9m19qib63,1,33.6,49.9,2022-09-17T12:26:23.199Z,2022-09-17T19:28:51Z,3785292737,56,Back,3785292739,140,39.5,3787866729,178,,3785292741,141,77.9,3785292747,213,1.3,3785292745,212,20.0,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952013,201,1,1,26,6,cobffe32r7g4skka9m19qib63,1,46.3,86.3,2022-09-17T12:26:26.366Z,2022-09-17T19:28:53Z,3785292831,140,61.8,3785292837,213,0.3,3785292835,212,16.9,3785292829,56,Left,3787866891,178,,3785292833,141,93.0,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952045,202,1,1,26,8,cobffe32r7g4skka9m19qib63,1,61.8,93,2022-09-17T12:26:27.887Z,2022-09-17T19:28:55Z,3785293007,56,Back,3785293009,140,43.2,3785293013,212,19.6,3787866979,178,,3785293011,141,90.3,3785293015,213,3.2,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952075,203,1,1,26,10,cobffe32r7g4skka9m19qib63,1,43.2,90.3,2022-09-17T12:26:30.048Z,2022-09-17T19:28:58Z,3787867179,178,,3785293173,212,27.4,3785293175,213,4.3,3785293169,140,32.5,3785293171,141,53.6,3785293167,56,Back,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952183,204,1,1,26,13,cobffe32r7g4skka9m19qib63,1,32.1,52.4,2022-09-17T12:26:32.821Z,2022-09-17T19:29:01Z,3785293679,141,19.7,3785293677,140,44.7,3787867373,178,,3785293675,56,Back,3785293681,212,25.9,3785293683,213,5.2,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952225,205,1,1,26,19,cobffe32r7g4skka9m19qib63,1,63.2,17.2,2022-09-17T12:26:39.040Z,2022-09-17T19:29:05Z,3785293903,141,3.5,3785293905,212,11.8,3785293907,213,5.4,3787867639,178,,3785293901,140,70.1,3785293899,56,Right,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952259,206,1,1,26,22,cobffe32r7g4skka9m19qib63,1,72.2,3.5,2022-09-17T12:26:41.985Z,2022-09-17T19:29:08Z,3785294101,140,78.6,3785294099,56,Right,3785294105,212,6.8,3785294107,213,6.1,3785294103,141,1.7,3787867841,178,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952271,207,1,1,26,25,cobffe32r7g4skka9m19qib63,1,74.9,4.1,2022-09-17T12:26:45.004Z,2022-09-17T19:29:12Z,3785294173,212,3.6,3785294171,141,6.5,3785294167,56,Right,3785294175,213,2.7,3785294169,140,71.8,3787867983,178,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952289,208,1,1,26,25,cobffe32r7g4skka9m19qib63,1,71.8,6.5,2022-09-17T12:26:45.624Z,2022-09-17T19:29:18Z,3785294241,140,70.4,3785294247,213,4.2,3787868345,178,,3785294245,212,2.9,3785294239,56,Right,3785294243,141,2.9,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952341,209,1,1,26,27,cobffe32r7g4skka9m19qib63,0,71.4,3.2,2022-09-17T12:26:47.319Z,2022-09-17T19:29:23Z,3785294517,213,0.1,3785294515,212,3.5,3785294511,140,74.7,3785294509,56,Right,3785294513,141,3.8,3787868699,178,,3785294507,155,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952345,220,61,1,26,27,50x1m4u58lffhq6v6ga1hbxmy,1,19.4,97.5,2022-09-17T12:26:47.489Z,2022-09-17T19:29:45Z,3785294529,56,Back,3787869935,15,,3787869937,178,,,,,,,,,,,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952377,210,1,1,26,30,cobffe32r7g4skka9m19qib63,0,93.8,5.2,2022-09-17T12:26:50.013Z,2022-09-17T19:29:52Z,3785294683,56,Center,3787870197,178,,3785294691,213,1.6,3785294685,140,93.2,3785294679,2,,3785294687,141,38.3,3787065819,20,,3785294681,155,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,3785294689,212,3787065817,224,,,,,,,,,,,22.5,,,,,,,,,,,,,,,,,,
2460952393,221,12,1,26,31,50x1m4u58lffhq6v6ga1hbxmy,1,8.7,57.2,2022-09-17T12:26:51.225Z,2022-09-17T19:29:57Z,3785294753,212,30.5,3785294749,141,92.6,3785294745,140,26.5,3785294785,15,,3785294755,213,0.9,3787870331,178,,3785294743,56,Back,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952495,211,1,1,26,34,cobffe32r7g4skka9m19qib63,1,73.4,7,2022-09-17T12:26:54.041Z,2022-09-17T19:30:04Z,3785295233,141,35.3,3785295239,1,,3785295231,140,42.0,3785295227,155,,3787870625,178,,3785295237,213,2.6,3785295229,56,Back,3785295235,212,38.2,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952511,212,1,1,26,39,cobffe32r7g4skka9m19qib63,1,43.4,36.9,2022-09-17T12:26:58.816Z,2022-09-17T19:30:08Z,3785295313,56,Back,3787870861,178,,3785295321,213,1.5,3785295315,140,44.0,3785295317,141,74.8,3785295319,212,25.8,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952543,213,1,1,26,41,cobffe32r7g4skka9m19qib63,1,41.2,74.9,2022-09-17T12:27:01.578Z,2022-09-17T19:30:12Z,3785295483,56,Left,3787871039,178,,3785295487,141,85.1,3785295485,140,60.1,3785295493,213,0.3,3785295489,212,21.0,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461604769,1231,83,1,26,45,50x1m4u58lffhq6v6ga1hbxmy,1,42,12.5,2022-09-17T12:27:05.414Z,2022-09-18T01:47:01Z,3788843269,399,441293,,,,,,,,,,,,,,,,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952571,214,1,1,26,45,cobffe32r7g4skka9m19qib63,1,61.1,91.7,2022-09-17T12:27:05.430Z,2022-09-17T19:30:16Z,3785295669,141,96.9,3785295665,56,Left,3785295671,212,7.2,3785295667,140,67.1,3787871267,178,,3785295673,213,0.5,,,,,,,ec4coej1l0a7he2896hjbz04q,Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952591,215,1,1,26,46,cobffe32r7g4skka9m19qib63,1,67.1,96.9,2022-09-17T12:27:06.649Z,2022-09-17T19:30:21Z,3785295755,213,3.5,3787871559,178,,3785295751,141,84.6,3785295749,140,42.9,3785295753,212,26.8,3785295747,56,Back,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952615,216,1,1,26,50,cobffe32r7g4skka9m19qib63,1,43.8,82.7,2022-09-17T12:27:09.893Z,2022-09-17T19:30:24Z,3785295905,213,4.2,3785295901,212,22.5,3785295895,56,Back,3787871745,178,,3785295897,140,33.3,3785295899,141,53.9,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952705,217,1,1,26,52,cobffe32r7g4skka9m19qib63,1,33.9,51.6,2022-09-17T12:27:12.755Z,2022-09-17T19:30:28Z,3787871991,178,,3785296305,140,44.8,3785296311,213,5.2,3785296303,56,Back,3785296307,141,20.6,3785296309,212,24.0,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952755,218,1,1,26,55,cobffe32r7g4skka9m19qib63,1,44.8,20.6,2022-09-17T12:27:15.063Z,2022-09-17T19:30:37Z,3785296583,213,0.4,3785296573,56,Center,3785296579,141,29.3,3785296577,140,56.7,3785296581,212,13.8,3787872595,178,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460952831,219,1,1,27,0,cobffe32r7g4skka9m19qib63,1,61.4,34.6,2022-09-17T12:27:20.713Z,2022-09-17T19:30:42Z,3785297003,141,91.7,3785297013,1,,3787872917,178,,3785297009,213,1.4,3785296999,140,67.1,3785297005,212,39.3,3785296997,56,Left,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460953059,220,1,1,27,5,cobffe32r7g4skka9m19qib63,1,68.3,92.4,2022-09-17T12:27:24.902Z,2022-09-17T19:30:50Z,3785298035,56,Left,3787873121,178,,3785298037,140,74.7,3785298043,213,0.3,3785298039,141,95.3,3785298041,212,7.0,3785298461,210,13,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2461457689,1019,83,1,27,15,50x1m4u58lffhq6v6ga1hbxmy,1,23.3,29.8,2022-09-17T12:27:35.539Z,2022-09-17T20:09:44Z,3788008467,399,433952,,,,,,,,,,,,,,,,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460953061,221,13,1,27,18,cobffe32r7g4skka9m19qib63,1,74.4,63.2,2022-09-17T12:27:38.134Z,2022-09-17T19:30:50Z,3785298485,103,66.7,3785298479,55,220,3785298487,215,,3785298053,18,,3785298051,22,,3785298483,102,39.7,3785298055,56,Center,3785298475,81,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,3785298477,29,3785298489,230,3785298185,20,,,3785298491,231,50.9,3787873297,178,,,99.1,,,,,,,,,,,,,,,,,
2460953063,222,5,1,27,19,50x1m4u58lffhq6v6ga1hbxmy,1,-0.8,58.2,2022-09-17T12:27:39.660Z,2022-09-17T19:30:52Z,3785298067,346,,3785298095,233,222,3785298065,56,Back,,,,,,,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460953065,222,5,1,27,19,cobffe32r7g4skka9m19qib63,0,100.8,41.8,2022-09-17T12:27:39.660Z,2022-09-17T19:30:52Z,3785298077,56,Center,3785298079,346,,3785298103,233,222,,,,,,,,,,,,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460953635,223,1,1,27,49,50x1m4u58lffhq6v6ga1hbxmy,1,3.7,50.7,2022-09-17T12:28:08.980Z,2022-09-17T19:31:15Z,3785300749,213,6.1,3785300741,56,Center,3785300747,212,54.0,3785300745,141,32.9,3785315953,189,,3785300755,74,,3785300739,124,,3785300743,140,53.8,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,3785300751,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460957245,279,61,1,27,51,50x1m4u58lffhq6v6ga1hbxmy,1,58.7,33.1,2022-09-17T12:28:10.977Z,2022-09-17T19:31:11Z,3785318069,56,Center,3787874487,178,,,,,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460953645,224,1,1,27,51,50x1m4u58lffhq6v6ga1hbxmy,1,53.8,32.9,2022-09-17T12:28:11.506Z,2022-09-17T19:31:23Z,3785300823,213,4.9,3785300817,141,21.2,3785300819,212,8.1,3785300813,140,55.0,3785300809,56,Center,3787875207,178,,3785300805,3,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460953705,225,1,1,27,53,50x1m4u58lffhq6v6ga1hbxmy,1,55,21.2,2022-09-17T12:28:13.669Z,2022-09-17T19:31:25Z,3785301141,140,61.7,3787875383,178,,3785301147,213,5.4,3785301139,56,Right,3785301143,141,8.9,3785301145,212,10.9,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460953719,223,45,1,27,55,cobffe32r7g4skka9m19qib63,0,40.2,93.1,2022-09-17T12:28:15.552Z,2022-09-17T19:31:33Z,3785301189,285,,3785301185,56,Back,3787618003,233,397,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460983867,397,3,1,27,55,50x1m4u58lffhq6v6ga1hbxmy,1,59.8,6.9,2022-09-17T12:28:15.552Z,2022-09-17T19:31:32Z,3785455163,286,,3787875947,178,,3787074245,464,,3785455161,56,Right,3785458113,233,223,,,,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460953727,226,43,1,27,57,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-09-17T12:28:16.908Z,2022-09-17T12:28:19Z,3785301233,213,2.8,3785301309,144,12,3785301229,141,10.9,3785301227,140,58.1,3785301231,212,4.0,3785301225,56,Right,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460953763,227,43,1,27,57,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-09-17T12:28:17.489Z,2022-09-17T13:04:21Z,3785301381,286,0,3785451821,144,3,3785301379,56,Right,3785301397,233,223,,,,,,,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460953783,228,1,1,27,59,50x1m4u58lffhq6v6ga1hbxmy,1,47.1,15.8,2022-09-17T12:28:18.877Z,2022-09-17T19:31:37Z,3785301489,56,Back,3787876351,178,,3785301493,140,33.7,3785301501,213,2.5,3785301499,212,17.2,3785301497,141,30.4,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460953843,229,1,1,28,2,50x1m4u58lffhq6v6ga1hbxmy,1,36.4,30.5,2022-09-17T12:28:22.293Z,2022-09-17T19:31:41Z,3785301745,140,34.3,3787876539,178,,3785301749,141,51.6,3785301753,212,14.5,3785301743,56,Back,3785301755,213,1.7,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460953919,230,1,1,28,6,50x1m4u58lffhq6v6ga1hbxmy,1,34.3,49.4,2022-09-17T12:28:26.094Z,2022-09-17T19:31:44Z,3787876745,178,,3785302061,212,17.9,3785302059,141,23.3,3785302063,213,4.9,3785302057,140,36.8,3785302055,56,Back,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460953959,231,1,1,28,9,50x1m4u58lffhq6v6ga1hbxmy,1,37.4,22.9,2022-09-17T12:28:29.220Z,2022-09-17T19:31:49Z,3785302277,141,4.0,3785302281,213,5.8,3785302275,140,58.5,3785302279,212,25.6,3787877033,178,,3785302273,56,Right,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954009,232,1,1,28,11,50x1m4u58lffhq6v6ga1hbxmy,1,58.5,4,2022-09-17T12:28:31.599Z,2022-09-17T19:31:53Z,3787877253,178,,3785302541,213,0.1,3785302533,56,Right,3785302539,212,37.5,3785302543,1,,3785302531,155,,3785302537,141,9.8,3785302535,140,94.0,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954049,233,1,1,28,15,50x1m4u58lffhq6v6ga1hbxmy,1,94.4,9.1,2022-09-17T12:28:35.439Z,2022-09-17T19:31:57Z,3785302749,213,1.7,3785313743,345,,3785302729,2,,3785302751,1,,3785302739,140,84.8,3785302733,155,,3785302745,141,94.8,3785302747,212,59.1,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,3785302735,56,3787877521,178,3787077457,20,,,3787077455,224,,,,,Left,,,,,,,,,,,,,,,,,,
2460954077,224,43,1,28,20,cobffe32r7g4skka9m19qib63,1,0,0,2022-09-17T12:28:40.466Z,2022-09-17T12:31:07Z,3785302887,56,Back,3785313915,144,61,,,,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954101,234,1,1,28,21,50x1m4u58lffhq6v6ga1hbxmy,1,85.5,97.4,2022-09-17T12:28:40.988Z,2022-09-17T19:32:00Z,3785303051,213,4.0,3785303043,56,Left,3787877663,178,,3785303045,140,78.5,3785303047,141,86.0,3785303049,212,10.7,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954095,225,43,1,28,21,cobffe32r7g4skka9m19qib63,1,0,0,2022-09-17T12:28:41.314Z,2022-09-17T12:28:44Z,3785302997,56,Back,3785303233,144,56,,,,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954157,235,1,1,28,21,50x1m4u58lffhq6v6ga1hbxmy,1,78.5,86,2022-09-17T12:28:41.671Z,2022-09-17T19:32:06Z,3785303353,141,96.5,3785303349,56,Left,3785303351,140,93.2,3787877997,178,,3785303355,212,17.0,3785303357,213,0.4,,,,,,,3h58t56r9if0oh4qd3gz1wfrp,C. Grenier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954165,236,1,1,28,27,50x1m4u58lffhq6v6ga1hbxmy,0,88.3,84.8,2022-09-17T12:28:46.900Z,2022-09-17T19:32:10Z,3787078859,20,,3785303505,233,226,3785303415,140,88.7,3785303503,236,,3785303417,141,80.0,3785303411,56,Left,3785303421,213,4.8,3787878265,178,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,3785303509,286,3785303405,2,3787078857,223,,,3785303407,155,,3785303419,212,3.3,,,,,,,,,,,,,,,,,,,
2460954187,226,12,1,28,27,cobffe32r7g4skka9m19qib63,1,14.8,19.3,2022-09-17T12:28:46.991Z,2022-09-17T19:32:23Z,3785303523,233,236,3785303477,185,,3787879197,178,,3785303479,56,Back,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954223,227,1,1,28,29,cobffe32r7g4skka9m19qib63,1,24.7,41.9,2022-09-17T12:28:48.880Z,2022-09-17T19:32:32Z,3785303607,56,Back,3785303623,213,4.9,3785303615,141,30.1,3785303611,140,25.8,3785303603,3,,3787879643,178,,3785303619,212,8.1,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954237,228,49,1,28,29,cobffe32r7g4skka9m19qib63,1,25.8,30.1,2022-09-17T12:28:49.698Z,2022-09-17T19:32:36Z,,,,,,,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954249,229,1,1,28,30,cobffe32r7g4skka9m19qib63,1,25.8,30.1,2022-09-17T12:28:50.398Z,2022-09-17T19:32:40Z,3785303691,56,Back,3785303699,213,1.6,3785303695,141,53.1,3787880051,178,,3785303697,212,15.6,3785303693,140,25.6,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954279,230,1,1,28,31,cobffe32r7g4skka9m19qib63,0,25.6,53.1,2022-09-17T12:28:51.629Z,2022-09-17T19:32:44Z,3785303829,212,23.5,3785303827,141,66.2,3785303831,213,0.4,3785303823,56,Back,3785303825,140,46.3,3787880167,178,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954275,237,8,1,28,34,50x1m4u58lffhq6v6ga1hbxmy,1,54.5,35.3,2022-09-17T12:28:53.865Z,2022-09-17T19:32:51Z,3787080067,383,,3787880483,178,,3785303797,56,Center,,,,,,,,,,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954297,238,49,1,28,35,50x1m4u58lffhq6v6ga1hbxmy,1,47.5,43,2022-09-17T12:28:54.791Z,2022-09-17T19:32:55Z,,,,,,,,,,,,,,,,,,,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954423,239,1,1,28,35,50x1m4u58lffhq6v6ga1hbxmy,1,46.7,46,2022-09-17T12:28:55.515Z,2022-09-17T19:32:58Z,3785304545,213,3.0,3785304547,1,,3787880891,178,,3785304541,141,51.8,3785304543,212,33.6,3785304539,140,14.9,3785304537,56,Back,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954479,240,1,1,28,44,50x1m4u58lffhq6v6ga1hbxmy,1,14.9,51.8,2022-09-17T12:29:04.066Z,2022-09-17T19:33:01Z,3785304803,140,30.7,3787881043,178,,3785304801,56,Back,3785304809,213,0.1,3785304805,141,54.5,3785304807,212,16.7,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954497,241,1,1,28,46,50x1m4u58lffhq6v6ga1hbxmy,1,30.8,47.8,2022-09-17T12:29:06.775Z,2022-09-17T19:33:06Z,3785304879,140,30.1,3785304885,213,4.7,3785304877,56,Back,3785304881,141,10.9,3785304883,212,25.1,3787881369,178,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460954539,242,1,1,28,50,50x1m4u58lffhq6v6ga1hbxmy,1,30.1,10.9,2022-09-17T12:29:10.253Z,2022-09-17T19:33:09Z,3785305061,56,Back,3785305069,213,5.8,3785305063,140,38.6,3785305065,141,4.4,3787881595,178,,3785305067,212,10.0,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
