id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2446344935,451,1,2,48,14,ba5e91hjacvma2sjvixn00pjo,0,32.2,33.1,2022-08-14T18:38:36.547Z,2022-08-15T05:56:01Z,3709001683,178,,3707611003,1,,3707611001,213,4.2,3707610999,212,25.6,3707610997,141,0.0,3707610993,56,Back,3707610991,157,,3707610995,140,21.0,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345031,367,5,2,48,17,7h7eg7q7dbwvzww78h9d5eh0h,1,80.9,101,2022-08-14T18:38:39.385Z,2022-08-15T05:56:07Z,3707611587,347,,3707611585,56,Left,3707621495,233,452,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446344937,452,5,2,48,17,ba5e91hjacvma2sjvixn00pjo,0,19.1,-1,2022-08-14T18:38:39.385Z,2022-08-15T05:56:07Z,3707621503,233,367,3707611011,56,Back,3707611013,347,,,,,,,,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345055,368,1,2,48,29,7h7eg7q7dbwvzww78h9d5eh0h,1,82.8,100,2022-08-14T18:38:51.446Z,2022-08-15T05:56:12Z,3707611749,212,12.5,3707611747,141,94.1,3707611743,56,Left,3707611745,140,71.9,3707611741,107,,3707611751,213,3.6,,,,,,,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345075,369,1,2,48,35,7h7eg7q7dbwvzww78h9d5eh0h,1,69.3,97.8,2022-08-14T18:38:56.847Z,2022-08-15T05:56:28Z,3709002023,178,,3707611829,140,49.1,3707611827,56,Back,3707611833,212,21.3,3707611831,141,94.8,3707611835,213,3.2,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345165,370,1,2,48,37,7h7eg7q7dbwvzww78h9d5eh0h,1,49.1,94.8,2022-08-14T18:38:59.238Z,2022-08-15T05:56:33Z,3709002149,178,,3707612409,140,41.5,3707612413,212,21.7,3707612407,56,Back,3707612415,213,4.3,3707612411,141,65.1,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345185,371,1,2,48,46,7h7eg7q7dbwvzww78h9d5eh0h,1,54.5,45.8,2022-08-14T18:39:08.581Z,2022-08-15T05:56:36Z,3709002195,178,,3707612521,140,45.8,3707612525,212,11.9,3707612523,141,34.5,3707612519,56,Back,3707612527,213,3.8,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345191,372,1,2,48,47,7h7eg7q7dbwvzww78h9d5eh0h,1,45.8,34.5,2022-08-14T18:39:09.252Z,2022-08-15T05:56:40Z,3707612547,56,Back,3707612549,140,37.0,3707612553,212,24.9,3709002249,178,,3707612551,141,68.5,3707612555,213,2.0,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345205,373,1,2,48,51,7h7eg7q7dbwvzww78h9d5eh0h,1,37,68.5,2022-08-14T18:39:13.216Z,2022-08-15T05:56:44Z,3707612615,213,0.9,3707612611,141,86.5,3707612609,140,46.3,3707612607,56,Back,3707612613,212,15.7,3709002319,178,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345239,374,1,2,48,53,7h7eg7q7dbwvzww78h9d5eh0h,1,46.3,86.5,2022-08-14T18:39:15.069Z,2022-08-15T05:56:47Z,3707612793,212,10.6,3707612791,141,73.7,3709002385,178,,3707612795,213,4.1,3707612787,56,Back,3707612789,140,40.5,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345279,375,1,2,48,56,7h7eg7q7dbwvzww78h9d5eh0h,1,40.5,73.7,2022-08-14T18:39:17.771Z,2022-08-15T05:56:50Z,3707613049,56,Back,3709002409,178,,3707613051,140,46.5,3707613055,212,9.5,3707613057,213,5.4,3707613053,141,63.3,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345291,376,1,2,48,57,7h7eg7q7dbwvzww78h9d5eh0h,1,46.5,63.3,2022-08-14T18:39:18.767Z,2022-08-15T05:56:55Z,3709002503,178,,3707613131,156,,3707613109,212,7.6,3707613103,56,Back,3707613107,141,69.9,3707613111,213,2.5,3707613105,140,40.7,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345335,377,1,2,49,1,7h7eg7q7dbwvzww78h9d5eh0h,1,40.7,69.9,2022-08-14T18:39:22.813Z,2022-08-15T05:56:57Z,3707613397,213,5.3,3709002533,178,,3707613395,212,51.4,3707613389,56,Right,3707613393,141,6.2,3707613399,1,,3707613391,140,67.1,3707613387,196,,39dgr8s91agremy3nvp4q2221,S. Bueno,3707613385,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345367,378,1,2,49,8,7h7eg7q7dbwvzww78h9d5eh0h,1,77.1,16,2022-08-14T18:39:29.928Z,2022-08-15T05:57:01Z,3707613543,56,Center,3707613547,141,29.0,3707613549,212,16.7,3707613545,140,63.6,3707613551,213,2.6,3709002595,178,,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345389,379,1,2,49,11,7h7eg7q7dbwvzww78h9d5eh0h,1,63.3,31.3,2022-08-14T18:39:32.862Z,2022-08-15T05:57:05Z,3707613687,140,59.0,3707613689,141,73.7,3707613685,56,Center,3709002633,178,,3707613693,213,1.7,3707613691,212,29.2,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345411,380,1,2,49,12,7h7eg7q7dbwvzww78h9d5eh0h,1,59.6,75.2,2022-08-14T18:39:34.714Z,2022-08-15T05:57:09Z,3707613833,56,Left,3707613837,141,91.9,3707613839,212,20.3,3707613835,140,75.6,3709002695,178,,3707613841,213,0.6,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345415,381,1,2,49,15,7h7eg7q7dbwvzww78h9d5eh0h,1,75.6,91.9,2022-08-14T18:39:37.643Z,2022-08-15T05:57:14Z,3708805673,223,,3709002745,178,,3707613861,2,,3707613869,141,66.7,3707613863,155,,3707613865,56,Center,3708805675,20,,3707613867,140,86.4,2y9jp3hak8dnf8cavdqrx1cyd,Samuel Sáiz,3707613873,213,5.3,3707613871,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345423,382,1,2,49,17,7h7eg7q7dbwvzww78h9d5eh0h,0,86.4,66.7,2022-08-14T18:39:38.877Z,2022-08-15T05:57:19Z,3709002817,388,,3707613933,140,83.2,3707613937,141,42.4,3707613925,3,,3707613941,212,16.9,3707613929,56,Center,3707613947,213,4.5,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345439,453,12,2,49,18,ba5e91hjacvma2sjvixn00pjo,1,13,55.3,2022-08-14T18:39:40.250Z,2022-08-15T05:57:29Z,3707614021,141,38.2,3709002981,178,,3707614025,212,17.3,3707614019,140,25.2,3707614029,213,5.5,3707614017,56,Back,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345445,454,49,2,49,19,ba5e91hjacvma2sjvixn00pjo,1,25.9,38.3,2022-08-14T18:39:41.644Z,2022-08-15T05:57:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345459,455,1,2,49,19,ba5e91hjacvma2sjvixn00pjo,1,25.9,38.3,2022-08-14T18:39:41.698Z,2022-08-15T05:57:44Z,3707614103,140,22.5,3707614113,213,1.8,3707614109,212,13.0,3707614105,141,56.7,3707614101,56,Back,3709003193,178,,3707614099,3,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345495,456,1,2,49,22,ba5e91hjacvma2sjvixn00pjo,1,25.4,58.8,2022-08-14T18:39:43.754Z,2022-08-15T05:57:51Z,3707614311,141,69.5,3709003285,178,,3707614315,213,0.5,3707614307,56,Back,3707614313,212,14.8,3707614309,140,37.7,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345559,457,1,2,49,25,ba5e91hjacvma2sjvixn00pjo,1,45,54.8,2022-08-14T18:39:46.770Z,2022-08-15T05:58:05Z,3707615643,210,13,3707614655,56,Back,3707614663,213,5.2,3709003353,178,,3707614659,141,41.5,3707614661,212,10.0,3707614657,140,49.1,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345567,458,13,2,49,32,ba5e91hjacvma2sjvixn00pjo,1,80.1,29.5,2022-08-14T18:39:54.202Z,2022-08-15T05:58:06Z,3707615681,215,,3707615677,102,40.7,3707615683,230,97.6,3707614699,18,,3707615685,231,48.2,3707614701,56,Center,3709003461,178,,3707615671,29,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,3707615673,55,457,3707615679,103,81.9,3708806243,81,,,3707615425,20,,3707614697,22,,,,,,,,,,,,,,,,,,,,,,,,,
2446345583,383,5,2,49,33,7h7eg7q7dbwvzww78h9d5eh0h,1,-1.4,59.8,2022-08-14T18:39:55.399Z,2022-08-15T05:58:13Z,3707614773,56,Back,3707614781,233,459,3707614775,346,,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345577,459,5,2,49,33,ba5e91hjacvma2sjvixn00pjo,0,101.4,40.2,2022-08-14T18:39:55.399Z,2022-08-15T05:58:13Z,3707614737,346,,3707614793,233,383,3707614735,56,Center,,,,,,,,,,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345785,384,1,2,49,54,7h7eg7q7dbwvzww78h9d5eh0h,1,5,63,2022-08-14T18:40:16.082Z,2022-08-15T05:58:19Z,3707615933,237,,3707616461,189,,3707615921,56,Back,3707615925,141,42.9,3707615919,124,,3707615923,140,4.2,3707615927,212,13.7,3707615929,213,4.7,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345859,385,1,2,49,58,7h7eg7q7dbwvzww78h9d5eh0h,1,4.3,42.9,2022-08-14T18:40:20.178Z,2022-08-15T05:58:23Z,3707616349,56,Right,3707616347,155,,3707616359,1,,3707616357,213,6.0,3709003631,178,,3707616353,141,17.8,3707616351,140,55.8,3707616355,212,56.7,4wbwcfbeokv5j4nuudbxgaw2d,Juan Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345863,386,4,2,50,6,7h7eg7q7dbwvzww78h9d5eh0h,1,58.8,27.2,2022-08-14T18:40:27.914Z,2022-08-15T05:58:33Z,3707616375,152,,3707616507,233,460,3707621463,265,,3707616373,56,Center,3707616377,286,,3707616369,13,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345877,460,4,2,50,6,ba5e91hjacvma2sjvixn00pjo,0,41.2,72.8,2022-08-14T18:40:27.915Z,2022-08-15T05:58:32Z,3707616463,13,,3707616467,56,Back,3709003727,178,,3707616469,152,,3707616513,233,386,3707616471,285,,3707621333,265,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446345939,461,84,2,50,11,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T18:40:33.076Z,2022-08-14T18:42:32Z,3707621985,392,,3707618887,343,2,3707619341,436,17,3707616851,31,,3707616855,13,243,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446346189,462,27,2,50,41,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T18:41:03.527Z,2022-08-15T05:58:41Z,3707618265,207,,3707618263,201,,3707618267,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446346301,463,65,2,50,51,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T18:41:13.088Z,2022-08-15T05:58:48Z,3707618905,332,,3707619159,336,,3707618907,365,461,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446346337,464,28,2,51,0,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T18:41:22.637Z,2022-08-15T05:59:04Z,3707619153,364,,3707619155,55,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446346477,465,17,2,51,2,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T18:41:24.577Z,2022-08-15T05:59:10Z,3707619963,245,,3707619961,33,,3707620695,343,3,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446346949,466,18,2,52,35,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T18:42:57.293Z,2022-08-15T05:59:27Z,3707622957,42,,3707622961,59,19,3707623015,55,467,3707622959,44,Forward,,,,,,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446346953,467,19,2,52,35,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T18:42:57.294Z,2022-08-15T05:59:28Z,3707622989,292,4,3707622987,59,33,3707622985,145,9,3707622981,42,,3707622993,44,Defender,3707622991,293,4,3707622995,55,466,,,,6o76owze8y78ue9sb49g8kyz8,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446346985,468,40,2,52,36,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T18:42:58.686Z,2022-08-15T10:22:11Z,3707623191,130,2,3707623195,194,dsmcqfl0e1be4ag7czbnolo15,3707623193,131,"1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3707623185,30,"20o2dr1mdk18xhxmkujzgak89, 8vmrboswsfyb5bfoq07s6susp, d6kzekcwqw0q8fq6wt6rmyusq, e7del0ovpcpntqdgh8idxok4p, 6o76owze8y78ue9sb49g8kyz8, eucssbf7wamb41y1gixfodivp, b2e12l3s3dxgyr8d2rk5qb9ey, dsmcqfl0e1be4ag7czbnolo15, 9z3aqwq5swt9qklwnzuhqcogl, 7yngrviue4iji7w0f9ql07j6x, 1bnn3tokzwvl4vvw34yxsq9gq, 8iiowapklgy791tcwowpqddqt, f1e3gi3dx3er2vz7loriw6e39, 5r7q0eg6pmoq0safxa9tnm5l, ats4ux8ftux1ccae259dooiqx, bqrz2xmu25taby17bl7cycjqh, 3fa2ghyan0h7o4jgltsbl62cq, wlqj34ev5mucxtfx6j4tr9at, q5omphitvnrcnoda4jh9fdux, eiz5j566h4fq4wro1t9lfuw2x, 66fshzi5f86wt1lwa4kdhiooa",3707623189,59,"28, 2, 32, 6, 33, 12, 4, 10, 11, 16, 17, 1, 3, 8, 9, 13, 18, 20, 21, 22, 29",3707623187,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347061,387,1,2,52,45,7h7eg7q7dbwvzww78h9d5eh0h,1,57.8,29.6,2022-08-14T18:43:07.210Z,2022-08-15T05:59:41Z,3709004563,178,,3707623617,5,,3707623629,213,5.4,3707623623,140,72.9,3707623619,152,,3707623627,212,23.6,3707623625,141,3.9,3707623621,56,Right,39dgr8s91agremy3nvp4q2221,S. Bueno,3707686239,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347069,388,1,2,52,48,7h7eg7q7dbwvzww78h9d5eh0h,1,72.9,3.9,2022-08-14T18:43:10.661Z,2022-08-15T05:59:48Z,3707623685,213,2.0,3707623681,141,24.4,3707623683,212,15.0,3707623679,140,67.6,3707623677,56,Center,3709004641,178,,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347083,389,1,2,52,50,7h7eg7q7dbwvzww78h9d5eh0h,1,67.6,24.4,2022-08-14T18:43:12.589Z,2022-08-15T05:59:52Z,3707623771,212,30.8,3707623773,213,3.6,3707623769,141,3.2,3707623767,140,41.7,3709004709,178,,3707623765,56,Back,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347113,390,1,2,52,56,7h7eg7q7dbwvzww78h9d5eh0h,1,41.4,15,2022-08-14T18:43:18.379Z,2022-08-15T05:59:58Z,3707623983,56,Back,3707623987,141,47.3,3707623989,212,22.1,3707623985,140,38.8,3709004771,178,,3707623991,213,1.7,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347129,391,1,2,53,3,7h7eg7q7dbwvzww78h9d5eh0h,1,46.4,64.8,2022-08-14T18:43:24.916Z,2022-08-15T06:00:04Z,3709004855,178,,3707624125,213,2.2,3707624115,56,Back,3707624117,140,42.0,3707624119,141,74.6,3707624123,212,8.1,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347159,392,1,2,53,5,7h7eg7q7dbwvzww78h9d5eh0h,1,40.1,70.4,2022-08-14T18:43:27.652Z,2022-08-15T06:00:08Z,3707624289,141,27.3,3707624287,140,39.8,3709004899,178,,3707624285,56,Back,3707624293,213,4.7,3707624291,212,29.3,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347173,393,1,2,53,10,7h7eg7q7dbwvzww78h9d5eh0h,1,44.3,24.3,2022-08-14T18:43:32.618Z,2022-08-15T06:00:12Z,3707624393,212,19.3,3707624391,141,18.5,3707624395,213,6.1,3709004979,178,,3707624387,56,Right,3707624389,140,62.3,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347187,394,1,2,53,13,7h7eg7q7dbwvzww78h9d5eh0h,1,62.3,18.5,2022-08-14T18:43:35.090Z,2022-08-15T06:00:20Z,3709005079,178,,3707624507,212,15.8,3707624503,140,75.2,3707624509,213,0.5,3707624505,141,30.6,3707624501,56,Center,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347397,401,3,2,53,14,7h7eg7q7dbwvzww78h9d5eh0h,0,77.9,34.7,2022-08-14T18:43:36.558Z,2022-08-15T06:00:28Z,3709005165,178,,3707626201,233,469,3707625825,286,,3708810385,465,,3707625823,56,Center,,,,,,,,,,2y9jp3hak8dnf8cavdqrx1cyd,Samuel Sáiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347191,469,7,2,53,14,ba5e91hjacvma2sjvixn00pjo,1,22.1,65.3,2022-08-14T18:43:36.643Z,2022-08-15T06:00:32Z,3707624529,56,Back,3708810487,385,,3709005229,178,,3707625683,285,,3707626197,233,401,,,,,,,,,,6o76owze8y78ue9sb49g8kyz8,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347195,470,49,2,53,16,ba5e91hjacvma2sjvixn00pjo,1,31.9,80,2022-08-14T18:43:38.036Z,2022-08-15T06:00:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347205,471,1,2,53,16,ba5e91hjacvma2sjvixn00pjo,1,31.9,80,2022-08-14T18:43:38.104Z,2022-08-15T06:00:42Z,3707624593,212,9.4,3707624591,141,84.9,3707624595,213,2.8,3709005341,178,,3707624589,140,23.5,3707624587,56,Back,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347247,472,1,2,53,18,ba5e91hjacvma2sjvixn00pjo,1,23.5,84.9,2022-08-14T18:43:40.272Z,2022-08-15T06:00:51Z,3707624889,56,Back,3707624895,212,12.0,3707624891,140,32.4,3709005455,178,,3707624897,213,0.7,3707624893,141,96.0,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347257,473,1,2,53,19,ba5e91hjacvma2sjvixn00pjo,1,39.7,96.2,2022-08-14T18:43:41.009Z,2022-08-15T06:01:01Z,3707624955,56,Back,3709005593,178,,3707624963,213,0.1,3707624959,141,96.6,3707624957,140,44.5,3707624961,212,5.0,3707625169,168,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347261,474,3,2,53,21,ba5e91hjacvma2sjvixn00pjo,0,47.3,94.2,2022-08-14T18:43:43.676Z,2022-08-15T06:01:26Z,3708811217,465,,3707624973,286,,3707624971,56,Back,3707625081,233,395,3709005937,178,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347265,395,7,2,53,22,7h7eg7q7dbwvzww78h9d5eh0h,0,52.7,5.8,2022-08-14T18:43:43.954Z,2022-08-15T06:01:33Z,3707624989,56,Right,3707625065,233,474,3708811325,385,,3709006023,178,,3707624991,285,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347279,475,61,2,53,22,ba5e91hjacvma2sjvixn00pjo,1,46.6,97.1,2022-08-14T18:43:44.009Z,2022-08-15T06:01:48Z,3709006235,178,,3707625073,56,Back,,,,,,,,,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347271,396,49,2,53,24,7h7eg7q7dbwvzww78h9d5eh0h,1,32.8,5.4,2022-08-14T18:43:45.796Z,2022-08-15T06:01:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347285,397,1,2,53,24,7h7eg7q7dbwvzww78h9d5eh0h,1,32.8,5.4,2022-08-14T18:43:45.831Z,2022-08-15T06:02:01Z,3707625133,212,30.6,3707625135,213,2.3,3707625131,141,39.9,3707625129,140,14.1,3707625127,56,Back,3709006407,178,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347341,398,1,2,53,28,7h7eg7q7dbwvzww78h9d5eh0h,1,14,44.3,2022-08-14T18:43:50.588Z,2022-08-15T06:02:04Z,3707625477,56,Back,3707625487,212,18.2,3707625483,141,61.1,3709006449,178,,3707625481,140,27.5,3707625491,213,0.7,,,,,,,4wbwcfbeokv5j4nuudbxgaw2d,Juan Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347349,399,1,2,53,36,7h7eg7q7dbwvzww78h9d5eh0h,1,35.6,63.6,2022-08-14T18:43:58.708Z,2022-08-15T06:02:07Z,3707625539,56,Back,3709006489,178,,3707625547,213,4.0,3707625543,141,48.8,3707625545,212,12.8,3707625541,140,28.1,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446347391,400,1,2,53,40,7h7eg7q7dbwvzww78h9d5eh0h,1,30.2,45.6,2022-08-14T18:44:01.883Z,2022-08-15T06:02:12Z,3709006543,178,,3707625789,141,66.8,3707625787,140,34.7,3707625785,56,Back,3707625793,213,1.3,3707625791,212,15.2,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
