id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,assist,qualifier/11/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2483311089,177,7,1,21,43,4yg9ttzw0m51048doksv8uq5r,1,56,64.4,2022-11-08T18:22:11.023Z,2022-11-09T05:31:41Z,3904772253,178,,3903798235,233,182,3903798209,285,,3904596707,383,,3903798203,56,Center,,,,,,,,,,8axw2xc0dl8vsdub6nq4nhjo5,Raúl Guti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311091,178,49,1,21,45,4yg9ttzw0m51048doksv8uq5r,1,58.1,66.4,2022-11-08T18:22:12.676Z,2022-11-09T05:31:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8axw2xc0dl8vsdub6nq4nhjo5,Raúl Guti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311101,179,4,1,21,47,4yg9ttzw0m51048doksv8uq5r,1,57.6,78.8,2022-11-08T18:22:14.473Z,2022-11-09T05:32:14Z,3903798253,286,,3903798251,265,,3903798249,152,,3903798247,56,Center,3903798245,13,,3903798275,233,183,,,,,,,8axw2xc0dl8vsdub6nq4nhjo5,Raúl Guti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311105,183,4,1,21,47,7h7eg7q7dbwvzww78h9d5eh0h,0,42.4,21.2,2022-11-08T18:22:14.474Z,2022-11-09T05:32:13Z,3903798279,233,179,3904772545,178,,3903798271,265,,3903798273,285,,3903798269,152,,3903798267,56,Back,3903798265,13,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311131,184,17,1,21,57,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-11-08T18:22:24.989Z,2022-11-09T05:32:15Z,3903798425,392,,3903798427,13,243,3903798423,31,,,,,,,,,,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311261,180,27,1,22,9,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-11-08T18:22:36.529Z,2022-11-09T05:32:43Z,3903799171,41,Injury,3903799173,53,8axw2xc0dl8vsdub6nq4nhjo5,3903802013,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311229,185,27,1,22,9,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-11-08T18:22:36.529Z,2022-11-09T05:32:43Z,3903802021,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311435,182,28,1,24,9,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-11-08T18:24:36.833Z,2022-11-09T05:33:00Z,3903800073,55,180,3903802031,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311363,186,28,1,24,9,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-11-08T18:24:36.833Z,2022-11-09T05:32:59Z,3903799647,55,185,3903802039,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311437,183,1,1,24,23,4yg9ttzw0m51048doksv8uq5r,1,59.1,83.3,2022-11-08T18:24:50.319Z,2022-11-09T05:33:07Z,3903800099,5,,3904773381,178,,3903800111,213,3.8,3903800101,152,,3903800103,56,Back,3903800109,212,18.5,3903800107,141,66.7,3903800105,140,45.1,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311443,184,1,1,24,25,4yg9ttzw0m51048doksv8uq5r,1,45.1,66.7,2022-11-08T18:24:52.469Z,2022-11-09T05:33:10Z,3903800147,141,49.1,3903800145,140,38.0,3903800149,212,14.1,3903800151,213,4.2,3903800143,56,Back,3904773441,178,,,,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311447,185,1,1,24,27,4yg9ttzw0m51048doksv8uq5r,1,36.5,45.8,2022-11-08T18:24:55.279Z,2022-11-09T05:33:18Z,3903800169,140,32.6,3903800167,56,Back,3903800173,212,15.8,3903800171,141,23.4,3904773535,178,,3903800175,213,4.4,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311455,186,1,1,24,29,4yg9ttzw0m51048doksv8uq5r,1,32.2,27.6,2022-11-08T18:24:57.095Z,2022-11-09T05:33:25Z,3903800219,212,8.3,3903800217,141,31.2,3903800215,140,39.8,3903800221,213,0.3,3903800213,56,Back,3904773605,178,,,,,,,,agmcwbzoertg4l8njpdai7kl,Pol Lirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311461,187,1,1,24,32,4yg9ttzw0m51048doksv8uq5r,0,42,20.4,2022-11-08T18:24:59.404Z,2022-11-09T05:33:33Z,3903800281,56,Center,3903800283,140,87.1,3903800291,1,,3903800279,155,,3904773705,178,,3903800289,213,0.1,3903800285,141,30.4,3903800287,212,47.8,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311463,188,52,1,24,35,7h7eg7q7dbwvzww78h9d5eh0h,1,10.5,64.9,2022-11-08T18:25:02.877Z,2022-11-09T05:33:41Z,3904599043,377,,3904773813,178,,,,,,,,,,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311469,189,80,1,24,40,7h7eg7q7dbwvzww78h9d5eh0h,0,14.4,53,2022-11-08T18:25:07.998Z,2022-11-09T05:33:47Z,3904773881,178,,,,,,,,,,,,,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311473,190,1,1,24,42,7h7eg7q7dbwvzww78h9d5eh0h,1,14.2,46.4,2022-11-08T18:25:10.279Z,2022-11-09T05:33:55Z,3903800365,213,4.6,3903800357,56,Back,3903800359,140,12.7,3903800363,212,11.9,3903800361,141,29.1,3904773985,178,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311481,191,1,1,24,44,7h7eg7q7dbwvzww78h9d5eh0h,1,13.4,27.9,2022-11-08T18:25:12.194Z,2022-11-09T05:34:04Z,3903800413,56,Back,3904774109,178,,3903800421,213,5.5,3903800419,212,23.9,3903800417,141,3.1,3903800415,140,29.5,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311485,192,1,1,24,48,7h7eg7q7dbwvzww78h9d5eh0h,0,30.2,3.7,2022-11-08T18:25:15.877Z,2022-11-09T05:34:14Z,3903800431,212,12.6,3903800433,213,0.0,3903800429,141,4.0,3903800425,56,Back,3903800427,140,42.2,3904774235,178,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311489,193,43,1,24,49,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-11-08T18:25:17.168Z,2022-11-08T18:57:00Z,3903800451,56,Back,3903869241,144,61,,,,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311491,188,49,1,24,51,4yg9ttzw0m51048doksv8uq5r,1,53.9,89.1,2022-11-08T18:25:18.861Z,2022-11-09T05:34:31Z,,,,,,,,,,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311503,189,1,1,24,54,4yg9ttzw0m51048doksv8uq5r,1,46.6,71.4,2022-11-08T18:25:21.739Z,2022-11-09T05:34:37Z,3904774531,178,,3903800513,213,4.7,3903800511,212,13.7,3903800507,140,45.9,3903800505,56,Back,3903800509,141,51.3,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311519,190,1,1,24,57,4yg9ttzw0m51048doksv8uq5r,1,51.9,46.3,2022-11-08T18:25:24.705Z,2022-11-09T05:34:44Z,3903800587,212,34.9,3903800585,141,37.9,3903800597,4,,3903800583,140,84.7,3903800589,213,6.1,3904774603,178,,3903800581,56,Center,3903800579,155,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,3903800591,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311523,191,61,1,24,59,4yg9ttzw0m51048doksv8uq5r,0,84.7,37.9,2022-11-08T18:25:26.834Z,2022-11-09T05:34:54Z,3904774761,178,,3903800601,56,Center,,,,,,,,,,,,,,,,,,,ac5f9msbvijksbq5s2ivwh979,Josan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311517,194,52,1,25,0,7h7eg7q7dbwvzww78h9d5eh0h,1,2.6,64.6,2022-11-08T18:25:28.269Z,2022-11-09T05:35:04Z,3904599713,376,,3904774873,178,,,,,,,,,,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311531,195,1,1,25,2,7h7eg7q7dbwvzww78h9d5eh0h,1,9.9,68.4,2022-11-08T18:25:30.174Z,2022-11-09T05:35:14Z,3903800649,141,70.2,3903800647,140,30.8,3903800645,56,Back,3903800651,212,22.0,3903800653,213,0.1,3903800643,123,,3904775019,178,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311551,196,4,1,25,7,7h7eg7q7dbwvzww78h9d5eh0h,1,43.6,50.8,2022-11-08T18:25:34.524Z,2022-11-09T05:35:20Z,3903801787,233,192,3903800745,13,,3903800747,295,,3903800749,56,Back,3903800753,286,,3903800751,152,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311545,192,4,1,25,7,4yg9ttzw0m51048doksv8uq5r,0,56.4,49.2,2022-11-08T18:25:34.525Z,2022-11-09T05:35:20Z,3903801811,233,196,3903800721,56,Center,3903800717,13,,3903800725,285,,3903800723,152,,3903800719,295,,3904775083,178,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311581,197,1,1,25,24,7h7eg7q7dbwvzww78h9d5eh0h,1,55.3,51,2022-11-08T18:25:51.423Z,2022-11-09T05:35:27Z,3903800865,5,,3903800867,152,,3903800869,56,Back,3903800873,141,74.7,3903800871,140,46.9,3903800875,212,18.4,3903800877,213,2.1,3903800893,189,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,3904775119,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311583,198,1,1,25,28,7h7eg7q7dbwvzww78h9d5eh0h,1,54.2,73.6,2022-11-08T18:25:55.682Z,2022-11-09T05:35:38Z,3903800883,140,62.3,3903800881,56,Left,3903800889,213,1.0,3904775285,178,,3903800885,141,95.0,3903800887,212,16.9,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311589,199,1,1,25,30,7h7eg7q7dbwvzww78h9d5eh0h,1,62.3,95,2022-11-08T18:25:58.069Z,2022-11-09T05:35:43Z,3903800917,212,18.7,3903800915,141,84.1,3903800919,213,3.6,3904775331,178,,3903800913,140,46.0,3903800911,56,Back,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311595,200,1,1,25,34,7h7eg7q7dbwvzww78h9d5eh0h,0,49.4,86.3,2022-11-08T18:26:01.678Z,2022-11-09T05:35:47Z,3903800939,213,0.0,3903800935,141,86.9,3903800937,212,29.8,3904775359,178,,3903800933,140,77.8,3903800931,56,Left,3903800929,155,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311599,193,49,1,25,36,4yg9ttzw0m51048doksv8uq5r,1,23.3,19.4,2022-11-08T18:26:03.940Z,2022-11-09T05:35:52Z,,,,,,,,,,,,,,,,,,,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311601,194,1,1,25,36,4yg9ttzw0m51048doksv8uq5r,1,23.3,19.4,2022-11-08T18:26:03.943Z,2022-11-09T05:36:01Z,3903800957,140,27.3,3903800955,56,Back,3903800959,141,10.7,3903800961,212,7.3,3903800963,213,5.3,3904775465,388,,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311603,195,1,1,25,38,4yg9ttzw0m51048doksv8uq5r,1,27.3,10.7,2022-11-08T18:26:06.187Z,2022-11-09T05:36:11Z,3903800969,140,27.7,3903800967,56,Back,3903800971,141,22.7,3903800973,212,8.2,3904775581,178,,3903800975,213,1.5,,,,,,,ac5f9msbvijksbq5s2ivwh979,Josan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311611,196,1,1,25,40,4yg9ttzw0m51048doksv8uq5r,1,27.7,22.7,2022-11-08T18:26:07.635Z,2022-11-09T05:36:55Z,3903801009,141,25.3,3904776049,178,,3903801007,140,22.6,3903801005,56,Back,3903801011,212,5.6,3903801013,213,2.8,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311617,197,1,1,25,43,4yg9ttzw0m51048doksv8uq5r,0,22.5,28.3,2022-11-08T18:26:10.439Z,2022-11-09T05:37:07Z,3903801025,141,35.4,3903801027,212,13.8,3903801029,213,0.4,3903801021,56,Back,3903801023,140,34.8,3904776183,178,,,,,,,,agmcwbzoertg4l8njpdai7kl,Pol Lirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483468881,840,8,1,25,44,7h7eg7q7dbwvzww78h9d5eh0h,1,63,60.5,2022-11-08T18:26:11.676Z,2022-11-09T05:37:11Z,3904776237,178,,3904603455,56,Center,3904603559,383,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483468865,839,43,1,25,44,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-11-08T18:26:11.776Z,2022-11-08T23:57:30Z,3904603509,144,45,3904603351,56,Center,3904603353,285,0,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311615,201,49,1,25,45,7h7eg7q7dbwvzww78h9d5eh0h,1,62.7,62.4,2022-11-08T18:26:12.742Z,2022-11-09T05:37:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311619,202,1,1,25,45,7h7eg7q7dbwvzww78h9d5eh0h,1,62.7,62.4,2022-11-08T18:26:12.762Z,2022-11-09T05:37:34Z,3903801041,212,3.8,3903801043,213,1.3,3904776465,178,,3903801037,140,63.7,3903801035,56,Center,3903801039,141,67.8,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311623,203,1,1,25,47,7h7eg7q7dbwvzww78h9d5eh0h,1,60.4,65.8,2022-11-08T18:26:14.360Z,2022-11-09T05:37:40Z,3904776535,178,,3903801057,212,15.6,3903801055,141,54.9,3903801059,213,3.6,3903801051,56,Back,3903801053,140,47.3,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311635,204,1,1,25,49,7h7eg7q7dbwvzww78h9d5eh0h,1,48,51.3,2022-11-08T18:26:16.475Z,2022-11-09T05:38:02Z,3903801119,141,27.1,3903801117,140,61.4,3903801115,56,Center,3904776625,178,,3903801121,212,21.7,3903801123,213,5.4,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483507965,946,83,1,25,52,4yg9ttzw0m51048doksv8uq5r,1,32,60.4,2022-11-08T18:26:20.046Z,2022-11-09T06:16:45Z,3904805787,399,242290,,,,,,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311637,205,50,1,25,53,7h7eg7q7dbwvzww78h9d5eh0h,1,68.8,38,2022-11-08T18:26:20.314Z,2022-11-09T05:38:35Z,3903801127,56,Center,3903801129,286,,3903801149,233,198,,,,,,,,,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311639,198,7,1,25,53,4yg9ttzw0m51048doksv8uq5r,1,31.2,62,2022-11-08T18:26:20.847Z,2022-11-09T05:38:43Z,3904777261,178,,3903801145,233,205,3903801131,56,Back,3903801133,285,,3904604283,383,,,,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311641,199,49,1,25,54,4yg9ttzw0m51048doksv8uq5r,1,31.9,63.9,2022-11-08T18:26:22.088Z,2022-11-09T05:39:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311645,200,1,1,25,54,4yg9ttzw0m51048doksv8uq5r,1,31.9,63.9,2022-11-08T18:26:22.117Z,2022-11-09T05:38:58Z,3903801155,140,38.4,3903801157,141,72.7,3903801159,212,9.1,3904777467,178,,3903801161,213,0.7,3903801153,56,Back,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311651,201,1,1,25,56,4yg9ttzw0m51048doksv8uq5r,0,39.1,74.8,2022-11-08T18:26:23.770Z,2022-11-09T05:39:14Z,3903801189,213,5.5,3903801187,212,5.9,3904777701,178,,3903801185,141,68.8,3903801181,56,Back,3903801183,140,43.1,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483508263,1285,67,1,25,57,7h7eg7q7dbwvzww78h9d5eh0h,1,61.2,28.2,2022-11-08T18:26:24.380Z,2022-11-09T08:12:49Z,3904807421,233,965,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483508261,965,67,1,25,57,4yg9ttzw0m51048doksv8uq5r,0,38.8,71.8,2022-11-08T18:26:24.381Z,2022-11-09T06:18:07Z,3904807431,233,1285,,,,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311649,206,8,1,25,57,7h7eg7q7dbwvzww78h9d5eh0h,1,62.5,31.8,2022-11-08T18:26:24.396Z,2022-11-09T08:12:50Z,3903801179,56,Center,3904777865,178,,3904604531,384,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311659,202,61,1,25,59,4yg9ttzw0m51048doksv8uq5r,0,44.3,64.8,2022-11-08T18:26:26.374Z,2022-11-09T05:39:46Z,3903801217,56,Back,3904778159,178,,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311665,207,49,1,26,0,7h7eg7q7dbwvzww78h9d5eh0h,1,56,45.5,2022-11-08T18:26:27.880Z,2022-11-09T05:40:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311671,208,1,1,26,4,7h7eg7q7dbwvzww78h9d5eh0h,0,68.1,38,2022-11-08T18:26:31.603Z,2022-11-09T05:40:31Z,3903801273,213,0.3,3903801271,212,6.0,3903801269,141,40.6,3903801265,56,Center,3903801267,140,73.6,3904778711,178,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311673,203,61,1,26,4,4yg9ttzw0m51048doksv8uq5r,0,29.9,46.3,2022-11-08T18:26:32.119Z,2022-11-09T05:41:12Z,3904779263,178,,3903801279,56,Back,,,,,,,,,,,,,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311675,209,3,1,26,6,7h7eg7q7dbwvzww78h9d5eh0h,0,70.9,56.1,2022-11-08T18:26:33.432Z,2022-11-09T05:41:19Z,3903801283,286,,3903801281,56,Center,3904605089,465,,3904779369,178,,3903801407,233,204,,,,,,,,,,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311691,204,7,1,26,6,4yg9ttzw0m51048doksv8uq5r,1,29.1,43.9,2022-11-08T18:26:33.505Z,2022-11-09T05:41:42Z,3903801375,56,Back,3903801377,285,,3903801403,233,209,3904605179,384,,3904779699,178,,,,,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311697,205,49,1,26,7,4yg9ttzw0m51048doksv8uq5r,1,35.6,26.5,2022-11-08T18:26:34.612Z,2022-11-09T05:41:57Z,,,,,,,,,,,,,,,,,,,,,,,,,defkaykmw8lmts2gumfa1jyzt,Álex Collado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483469259,739,3,1,26,17,4yg9ttzw0m51048doksv8uq5r,0,78.1,12.4,2022-11-08T18:26:44.740Z,2022-11-09T05:42:02Z,3904606229,56,Right,3904606231,286,,3904606233,465,,3904779981,178,,3904606235,467,2udtmz4lvh4vil16mxvo0j4l,,,,,,,,,,defkaykmw8lmts2gumfa1jyzt,Álex Collado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311703,206,61,1,26,20,4yg9ttzw0m51048doksv8uq5r,0,75.5,23.9,2022-11-08T18:26:47.870Z,2022-11-09T05:42:11Z,3904780087,178,,3903801451,56,Center,,,,,,,,,,,,,,,,,,,defkaykmw8lmts2gumfa1jyzt,Álex Collado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311701,210,49,1,26,22,7h7eg7q7dbwvzww78h9d5eh0h,1,25.9,65.7,2022-11-08T18:26:49.520Z,2022-11-09T05:42:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311705,211,1,1,26,22,7h7eg7q7dbwvzww78h9d5eh0h,1,25.9,65.7,2022-11-08T18:26:49.561Z,2022-11-09T05:42:36Z,3903801459,212,3.4,3903801457,141,60.8,3903801455,140,26.4,3904780461,178,,3903801461,213,4.9,3903801453,56,Back,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311711,212,1,1,26,22,7h7eg7q7dbwvzww78h9d5eh0h,1,26.4,60.8,2022-11-08T18:26:50.120Z,2022-11-09T05:42:52Z,3903801499,140,15.5,3903801497,56,Back,3904780649,178,,3903801501,141,66.3,3903801503,212,12.0,3903801505,213,2.8,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311713,213,1,1,26,24,7h7eg7q7dbwvzww78h9d5eh0h,1,15.5,66.3,2022-11-08T18:26:51.854Z,2022-11-09T05:43:09Z,3903801513,141,70.6,3903801511,140,22.1,3904780739,178,,3903801517,213,0.4,3903801515,212,7.5,3903801509,56,Back,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311715,214,1,1,26,25,7h7eg7q7dbwvzww78h9d5eh0h,1,22.1,70.6,2022-11-08T18:26:52.577Z,2022-11-09T05:43:18Z,3903801525,141,63.0,3903801527,212,9.4,3903801521,56,Back,3903801529,213,3.7,3903801523,140,14.6,3904780989,178,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311725,215,1,1,26,28,7h7eg7q7dbwvzww78h9d5eh0h,1,14.6,63,2022-11-08T18:26:55.397Z,2022-11-09T05:43:24Z,3903801583,56,Back,3903801591,213,5.0,3903801589,212,12.6,3904781077,178,,3903801587,141,45.2,3903801585,140,17.9,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483311735,216,1,1,26,30,7h7eg7q7dbwvzww78h9d5eh0h,1,21.1,40.9,2022-11-08T18:26:57.671Z,2022-11-09T05:43:46Z,3903801649,141,6.5,3904781451,178,,3903801645,56,Back,3903801647,140,45.7,3903801653,213,5.5,3903801651,212,34.8,3903801655,1,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
