id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId,keyPass,assist,qualifier/15/value,qualifier/12/value
2479418783,144,44,1,16,55,2l0ldgiwsgb8d6y3z0sfgjzyj,0,77.8,65.6,2022-10-30T13:17:01.975Z,2022-10-30T23:11:40Z,3883376789,286,,3883377007,233,133,3883376787,56,Center,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479418825,134,1,1,16,57,4jelr92fsge73q39is6qvhxb3,1,22.1,31.5,2022-10-30T13:17:03.829Z,2022-10-30T23:11:49Z,3883377055,213,5.0,3883377053,212,4.4,3883377049,140,23.2,3885789947,178,,3883377047,56,Back,3883377051,141,25.2,,,,,,,8vdhfk7vik10ia4uv8zh1lbyt,Z. Feddal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479418865,135,1,1,16,57,4jelr92fsge73q39is6qvhxb3,0,23.2,24.3,2022-10-30T13:17:04.806Z,2022-10-30T23:11:55Z,3883377227,1,,3883377217,56,Back,3883377223,212,18.8,3883377215,157,,3883377225,213,0.1,3885790065,178,,3883377219,140,41.1,3883377221,141,25.9,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479418923,145,1,1,17,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,56.5,68.2,2022-10-30T13:17:07.566Z,2022-10-30T23:11:59Z,3883377505,213,0.8,3883377495,3,,3883377503,212,26.9,3883377497,56,Left,3883377501,141,96.3,3883377499,140,74.5,3885790089,388,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479418933,146,61,1,17,2,2l0ldgiwsgb8d6y3z0sfgjzyj,0,74.5,96.3,2022-10-30T13:17:09.522Z,2022-10-30T23:12:07Z,3883377559,56,Left,3885790219,388,,,,,,,,,,,,,,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479418915,136,5,1,17,4,4jelr92fsge73q39is6qvhxb3,1,23,-1.5,2022-10-30T13:17:11.744Z,2022-10-30T23:12:16Z,3883377473,347,,3883377471,56,Back,3883377637,233,147,,,,,,,,,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479418947,147,5,1,17,4,2l0ldgiwsgb8d6y3z0sfgjzyj,0,77,101.5,2022-10-30T13:17:11.744Z,2022-10-30T23:12:16Z,3883377649,233,136,3883377619,347,,3883377617,56,Left,,,,,,,,,,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419053,137,1,1,17,12,4jelr92fsge73q39is6qvhxb3,1,30.9,0,2022-10-30T13:17:19.443Z,2022-10-30T23:12:20Z,3883378215,56,Back,3883378213,107,,3883378223,213,2.5,3883378217,140,24.8,3883378219,141,5.8,3883378221,212,7.9,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419093,138,1,1,17,14,4jelr92fsge73q39is6qvhxb3,1,24.7,6.2,2022-10-30T13:17:21.458Z,2022-10-30T23:12:23Z,3883378421,213,0.1,3885790465,178,,3883378419,212,11.1,3883378417,141,7.4,3883378413,56,Back,3883378415,140,35.2,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419167,139,1,1,17,16,4jelr92fsge73q39is6qvhxb3,1,35.2,7.4,2022-10-30T13:17:23.701Z,2022-10-30T23:12:28Z,3883378805,140,40.0,3883378811,213,0.0,3883378803,56,Back,3883378807,141,7.6,3885790555,178,,3883378809,212,5.0,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419177,140,4,1,17,17,4jelr92fsge73q39is6qvhxb3,1,40.6,10.5,2022-10-30T13:17:24.520Z,2022-10-30T23:12:33Z,3883378849,13,,3883378857,286,,3883378853,152,,3883378855,265,,3883378851,56,Back,3883378877,233,148,,,,,,,cj24ptt1lvwh7hakewqydobf9,S. Weissman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419133,148,4,1,17,17,2l0ldgiwsgb8d6y3z0sfgjzyj,0,59.4,89.5,2022-10-30T13:17:24.521Z,2022-10-30T23:12:33Z,3883378883,233,140,3885790603,178,,3883378629,265,,3883378627,152,,3883378631,285,,3883378623,13,,3883378625,56,Left,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419339,141,1,1,17,27,4jelr92fsge73q39is6qvhxb3,1,43,8.3,2022-10-30T13:17:34.448Z,2022-10-30T23:12:48Z,3883379627,213,2.9,3885790837,178,,3883379617,152,,3883379623,141,11.9,3883379615,5,,3883379625,212,12.4,3883379619,56,Back,3883379621,140,31.4,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419421,142,1,1,17,29,4jelr92fsge73q39is6qvhxb3,1,31,14.6,2022-10-30T13:17:36.651Z,2022-10-30T23:12:51Z,3883380059,212,21.1,3883380061,213,1.8,3883380055,140,27.4,3885790897,178,,3883380053,56,Back,3883380057,141,45.1,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419451,143,1,1,17,34,4jelr92fsge73q39is6qvhxb3,1,30.1,52.5,2022-10-30T13:17:41.433Z,2022-10-30T23:12:54Z,3883380235,140,31.5,3883380247,213,4.8,3883380243,212,20.0,3883380233,56,Back,3885790921,178,,3883380239,141,23.1,,,,,,,8vdhfk7vik10ia4uv8zh1lbyt,Z. Feddal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419475,144,1,1,17,37,4jelr92fsge73q39is6qvhxb3,1,32.1,23,2022-10-30T13:17:44.531Z,2022-10-30T23:12:57Z,3885790971,178,,3883380351,141,31.9,3883380347,56,Back,3883380349,140,42.5,3883380353,212,12.5,3883380355,213,0.5,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419535,145,1,1,17,38,4jelr92fsge73q39is6qvhxb3,1,42.5,31.8,2022-10-30T13:17:45.474Z,2022-10-30T23:13:01Z,3885791021,178,,3883380709,212,14.5,3883380711,213,5.5,3883380705,140,52.1,3883380707,141,16.5,3883380703,56,Right,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419539,146,61,1,17,39,4jelr92fsge73q39is6qvhxb3,0,52.1,16.5,2022-10-30T13:17:46.749Z,2022-10-30T23:13:08Z,3885791125,178,,3883380729,56,Right,,,,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419531,149,49,1,17,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,56.8,83.9,2022-10-30T13:17:48.348Z,2022-10-30T23:13:22Z,,,,,,,,,,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419585,150,1,1,17,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,57.4,80.2,2022-10-30T13:17:48.459Z,2022-10-30T23:13:17Z,3883380981,213,5.1,3883380973,141,65.1,3885791247,178,,3883380977,212,11.2,3883380971,140,61.7,3883380969,56,Center,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419595,151,50,1,17,45,2l0ldgiwsgb8d6y3z0sfgjzyj,1,71.7,56.6,2022-10-30T13:17:51.822Z,2022-10-30T23:13:48Z,3883381029,286,,3883381331,233,147,3883381027,56,Center,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419645,147,7,1,17,45,4jelr92fsge73q39is6qvhxb3,1,28.3,43.4,2022-10-30T13:17:52.762Z,2022-10-30T23:13:54Z,3885791471,389,,3883381259,56,Back,3884972269,384,,3883381261,285,,3883381287,233,151,,,,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419647,148,49,1,17,48,4jelr92fsge73q39is6qvhxb3,1,37.7,53.3,2022-10-30T13:17:55.274Z,2022-10-30T23:14:00Z,,,,,,,,,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419727,149,4,1,17,49,4jelr92fsge73q39is6qvhxb3,1,40.4,57.4,2022-10-30T13:17:56.697Z,2022-10-30T23:14:04Z,3883381667,152,,3883381663,295,,3883381665,56,Back,3883381747,233,152,3883381669,286,,3883381661,13,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419735,152,4,1,17,49,2l0ldgiwsgb8d6y3z0sfgjzyj,0,59.6,42.6,2022-10-30T13:17:56.698Z,2022-10-30T23:14:04Z,3883381719,152,,3885791625,178,,3883381721,285,,3883381715,295,,3883381771,233,149,3883381713,13,,3883381717,56,Center,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419873,150,1,1,17,58,4jelr92fsge73q39is6qvhxb3,1,41.4,60.3,2022-10-30T13:18:05.072Z,2022-10-30T23:14:20Z,3883382527,5,,3883382531,56,Back,3883382539,213,5.9,3885791737,178,,3883382535,141,57.0,3883382537,212,6.6,3883382529,152,,3883382533,140,47.3,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419889,151,1,1,18,2,4jelr92fsge73q39is6qvhxb3,1,48.2,72.7,2022-10-30T13:18:08.827Z,2022-10-30T23:14:24Z,3883382661,56,Back,3883382671,141,78.2,3883382665,140,39.2,3883382673,212,10.2,3885791763,178,,3883382675,213,2.8,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479419947,152,1,1,18,3,4jelr92fsge73q39is6qvhxb3,1,38.5,77.6,2022-10-30T13:18:10.671Z,2022-10-30T23:14:31Z,3883382991,140,45.3,3885791785,178,,3883382995,212,14.1,3883382997,213,5.2,3883382993,141,59.7,3883382989,56,Back,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420019,153,1,1,18,6,4jelr92fsge73q39is6qvhxb3,1,44.4,62.9,2022-10-30T13:18:13.727Z,2022-10-30T23:14:35Z,3883383435,141,46.9,3883383433,140,35.4,3885791869,178,,3883383437,212,14.4,3883383431,56,Back,3883383439,213,4.0,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420059,154,1,1,18,11,4jelr92fsge73q39is6qvhxb3,1,46,33.9,2022-10-30T13:18:18.434Z,2022-10-30T23:14:38Z,3883383671,213,4.5,3885791907,178,,3883383669,212,15.8,3883383667,141,11.0,3883383663,56,Back,3883383665,140,43.2,,,,,,,8vdhfk7vik10ia4uv8zh1lbyt,Z. Feddal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479885111,957,43,1,18,12,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-10-30T13:18:19.806Z,2022-10-31T02:15:45Z,3885897723,178,0,3885897825,144,82,,,,,,,,,,,,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420161,155,1,1,18,14,4jelr92fsge73q39is6qvhxb3,0,43.2,11.3,2022-10-30T13:18:21.187Z,2022-10-30T23:14:41Z,3883384243,1,,3883384235,140,79.5,3883384237,141,81.1,3883384233,56,Left,3883384229,155,,3883384239,212,60.9,3883384231,196,,3883384241,213,0.9,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,3885791943,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420149,154,44,1,18,17,2l0ldgiwsgb8d6y3z0sfgjzyj,1,19.4,16,2022-10-30T13:18:24.766Z,2022-10-31T02:46:55Z,3883384299,233,156,3883384147,56,Back,3883384151,285,,,,,,,,,,,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420167,156,44,1,18,17,4jelr92fsge73q39is6qvhxb3,0,80.6,84,2022-10-30T13:18:24.767Z,2022-10-30T23:14:52Z,3883384263,56,Left,3883384323,233,154,3883384265,286,,,,,,,,,,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420185,156,8,1,18,18,2l0ldgiwsgb8d6y3z0sfgjzyj,1,18.9,13.8,2022-10-30T13:18:24.939Z,2022-10-31T02:46:55Z,3883384363,56,Back,3884974837,383,,3883528943,15,,3885792207,388,,,,,,,,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420189,157,49,1,18,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,19,14.6,2022-10-30T13:18:26.954Z,2022-10-30T23:15:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420177,155,43,1,18,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-30T13:18:27.292Z,2022-10-30T13:49:02Z,3883384307,141,14.1,3883384303,56,Back,3883384311,213,1.4,3883529821,144,1,3883384305,140,18.5,3883384309,212,0.7,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420223,158,1,1,18,22,2l0ldgiwsgb8d6y3z0sfgjzyj,1,18.9,14.7,2022-10-30T13:18:29.177Z,2022-10-30T23:15:12Z,3883384549,213,5.2,3883384541,56,Back,3883384545,141,5.3,3883384547,212,7.3,3883384543,140,22.2,3885792419,178,,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420241,159,1,1,18,24,2l0ldgiwsgb8d6y3z0sfgjzyj,0,22.4,5.3,2022-10-30T13:18:31.217Z,2022-10-30T23:15:16Z,3883384669,212,34.7,3883384671,213,6.3,3883384665,140,55.4,3885792473,178,,3883384673,1,,3883384663,56,Right,3883384667,141,4.4,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420287,157,49,1,18,28,4jelr92fsge73q39is6qvhxb3,1,36.8,95.1,2022-10-30T13:18:35.573Z,2022-10-30T23:15:24Z,,,,,,,,,,,,,,,,,,,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420337,158,1,1,18,28,4jelr92fsge73q39is6qvhxb3,1,36.8,95.1,2022-10-30T13:18:35.659Z,2022-10-30T23:15:26Z,3883385207,141,78.8,3885792635,178,,3883385203,56,Back,3883385211,213,4.8,3883385205,140,37.4,3883385209,212,11.1,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420345,159,50,1,18,29,4jelr92fsge73q39is6qvhxb3,1,37.2,82.1,2022-10-30T13:18:36.702Z,2022-10-30T23:15:38Z,3884976545,286,,3885050611,233,805,3883385223,56,Back,,,,,,,,,,,,,,,,8vdhfk7vik10ia4uv8zh1lbyt,Z. Feddal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479715703,805,7,1,18,30,2l0ldgiwsgb8d6y3z0sfgjzyj,1,62.8,17.9,2022-10-30T13:18:37.460Z,2022-10-30T23:15:43Z,3884977491,384,,3884977487,56,Right,3885792851,178,,3885050607,233,159,3884977489,285,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420339,160,49,1,18,31,2l0ldgiwsgb8d6y3z0sfgjzyj,1,68,24.3,2022-10-30T13:18:38.649Z,2022-10-30T23:15:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420401,161,1,1,18,31,2l0ldgiwsgb8d6y3z0sfgjzyj,1,68,24.3,2022-10-30T13:18:38.698Z,2022-10-30T23:15:52Z,3883385559,141,25.5,3883385563,213,0.1,3883385561,212,15.6,3883385555,56,Center,3885792983,178,,3883385557,140,82.8,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420405,162,61,1,18,35,2l0ldgiwsgb8d6y3z0sfgjzyj,0,96.9,31,2022-10-30T13:18:42.698Z,2022-10-30T23:16:06Z,3883385589,56,Center,3885793177,178,,,,,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420831,160,12,1,18,37,4jelr92fsge73q39is6qvhxb3,1,13,69.4,2022-10-30T13:18:44.634Z,2022-10-30T23:16:14Z,3885793277,178,,3883387797,56,Back,3883387803,212,1.1,3883387799,140,13.5,3883387801,141,70.9,3883387805,213,1.1,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420429,163,61,1,18,37,2l0ldgiwsgb8d6y3z0sfgjzyj,1,89.1,30.6,2022-10-30T13:18:44.666Z,2022-10-30T23:16:23Z,3883385715,56,Center,3885793413,178,,,,,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479420521,164,1,1,18,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,92.8,21,2022-10-30T13:18:48.546Z,2022-10-30T23:16:43Z,3883389561,154,,3883386185,141,30.7,3883386187,212,7.2,3883386183,140,90.1,3885793499,178,,3883389559,210,16,3883386189,213,2.0,3883386181,56,Center,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,3883389563,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2479420529,165,16,1,18,44,2l0ldgiwsgb8d6y3z0sfgjzyj,1,90.2,35,2022-10-30T13:18:50.856Z,2022-10-30T23:16:44Z,3883389605,102,48.6,3883386223,22,,3883389591,78,,3883389607,103,1.3,3883395931,343,2,3883387957,375,18:43.550,3884995867,396,53.6,3883389595,29,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,3885793691,178,,3883386227,63,,3883386231,56,Center,3883389601,55,164,3883387949,20,3883389597,154,,3883389611,231,46.8,3884995865,395,3883387953,374,2022-10-30 13:18:50.371,3883389609,230,98.2,,,,,,,,,,,,,,,1.5,
2479422295,167,27,1,21,1,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-30T13:21:08.431Z,2022-10-30T23:18:17Z,3883395297,207,,3883395299,364,,3883395295,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479422447,168,65,1,21,2,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-30T13:21:08.914Z,2022-10-30T23:17:57Z,3883396005,365,165,3883396003,329,,3883399771,335,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479423183,169,28,1,22,5,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-30T13:22:12.653Z,2022-10-30T23:18:21Z,3883399751,55,167,3883399749,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479435547,311,40,1,22,20,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-10-30T13:22:27.220Z,2022-10-31T07:23:52Z,3883465313,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3883465309,59,"1, 39, 12, 3, 15, 5, 4, 10, 9, 7, 17, 6, 8, 11, 16, 18, 20, 21, 24, 25, 27, 32",3883465315,194,74gwlzg12wr9pkwmdh9xpa505,3883465307,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3883465305,30,"74gwlzg12wr9pkwmdh9xpa505, 9tp35qqu1heburu0g5wa6jv56, 7v5zw48zp3pxd39q1i2qmul79, 8vdhfk7vik10ia4uv8zh1lbyt, 81egd7oua1lfq2j8lke5z0ueh, 9f83clp1v95kvlxdb376tgbth, 66t7zm54jgmcjtiizl9g0rkkp, 2z101tpx36mno6neclyrym8yd, cj24ptt1lvwh7hakewqydobf9, 25txz41mi9auu289jliapd6tx, b6rbjpzuq9vo9kdil1tlyl2ad, 1whtyw1adggpz4j1xp7sjbeg9, 234yd91ki5snm5wipuxzogkp, 2z183ceh099zdd3wq5fvs1aay, 1jffh172t15s6ws7nou0fc251, 3zyib6lm9w7bi6lbek5m0dbrp, 458bvyiuixqgsysikrpoirxlh, 46gpq48n4d5bntwa8v2t78hcl, 3fatiz92fyc3cn91ca11i0iqd, 5vyiq10fusxvrx4tajz9lmg9h, dka9aakcyyvh98m2uhkvs6qz8, b64ooee68x644gdibifgssrh0",3883465311,130,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479423465,163,1,1,22,28,4jelr92fsge73q39is6qvhxb3,1,49.9,50,2022-10-30T13:22:35.083Z,2022-10-30T23:18:25Z,3883401257,56,Back,3883401269,279,G,3883401261,140,42.1,3885795087,178,,3883401263,141,46.9,3883401267,213,3.4,3883401265,212,8.5,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479423509,164,1,1,22,30,4jelr92fsge73q39is6qvhxb3,1,42.3,44.3,2022-10-30T13:22:37.605Z,2022-10-30T23:18:30Z,3883401489,213,5.1,3883401481,56,Right,3883401485,141,5.3,3885795169,178,,3883401487,212,28.2,3883401483,140,51.5,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479423541,165,1,1,22,33,4jelr92fsge73q39is6qvhxb3,1,45.1,4.7,2022-10-30T13:22:40.373Z,2022-10-30T23:18:39Z,3883401687,56,Back,3885795239,178,,3883401691,141,16.4,3883401695,213,2.2,3883401693,212,9.9,3883401689,140,39.5,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479423579,166,1,1,22,36,4jelr92fsge73q39is6qvhxb3,1,39.5,16.4,2022-10-30T13:22:43.288Z,2022-10-30T23:18:42Z,3883401907,212,17.2,3883401903,140,55.9,3883401905,141,16.8,3885795263,178,,3883401901,56,Right,3883401909,213,0.0,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479423587,167,1,1,22,38,4jelr92fsge73q39is6qvhxb3,0,55.9,16.8,2022-10-30T13:22:44.952Z,2022-10-30T23:19:46Z,3883401945,212,1.6,3883401947,213,5.4,3883401959,286,,3883401943,141,15.0,3883401953,236,,3883401941,140,56.9,3883401939,56,Right,3883401955,233,170,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,3885795309,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479423589,170,74,1,22,38,2l0ldgiwsgb8d6y3z0sfgjzyj,1,43.8,77,2022-10-30T13:22:44.971Z,2022-10-30T23:19:54Z,3883401977,233,167,3883401951,285,,3883401949,56,Back,3885795379,178,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
