id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value
2481663839,139,1,1,13,53,82q9159y2u7mkfn3z6hy75r4o,1,24.2,78.7,2022-11-05T13:16:05.015Z,2022-11-06T03:05:48Z,3895147461,140,28.9,3895147465,212,9.6,3897981137,178,,3895147467,213,1.0,3895147459,56,Back,3895147463,141,90.8,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481663849,140,49,1,13,55,82q9159y2u7mkfn3z6hy75r4o,1,30.3,90.5,2022-11-05T13:16:06.346Z,2022-11-06T03:05:54Z,,,,,,,,,,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481664057,141,1,1,13,59,82q9159y2u7mkfn3z6hy75r4o,1,39.9,93.2,2022-11-05T13:16:10.753Z,2022-11-06T03:06:07Z,3895148511,140,81.1,3895148515,212,43.4,3897981369,178,,3895148519,1,,3895148513,141,88.7,3895148509,56,Left,3895148517,213,6.2,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481664117,142,1,1,14,6,82q9159y2u7mkfn3z6hy75r4o,1,92.6,78.8,2022-11-05T13:16:17.773Z,2022-11-06T03:06:23Z,3895148805,141,60.8,3895148801,56,Center,3895148809,213,4.4,3895148803,140,88.6,3895148807,212,12.9,3895149489,154,,3897981489,178,,3895149487,210,15,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2481664123,143,15,1,14,8,82q9159y2u7mkfn3z6hy75r4o,1,88.3,59.6,2022-11-05T13:16:19.288Z,2022-11-06T03:06:24Z,3895149495,78,,3897981605,178,,3895149533,231,52.0,3895149521,103,19,3895149075,82,,3895149529,230,98.2,3895149509,55,142,3895149525,147,58.1,3ia1z3fooszynz9a81dn17oid,A. Lozano,3895149071,72,,3895148835,17,,3895149129,233,98,3895148833,22,3895149523,146,,,3895148837,56,Center,3895149517,102,51.0,3895149503,154,3895149499,29,,,,,90.3,,,,,,
2481664121,98,10,1,14,8,1n1j0wsl763lq7ee1k0c11c02,1,12.5,35.1,2022-11-05T13:16:19.338Z,2022-11-06T03:06:36Z,3895148823,94,,3895148825,56,Back,3895149161,233,143,3897981723,178,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481664135,99,6,1,14,8,1n1j0wsl763lq7ee1k0c11c02,0,12.3,36.4,2022-11-05T13:16:20.012Z,2022-11-06T03:06:41Z,3895148965,233,144,3895148897,56,Back,3895148899,73,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481664137,144,6,1,14,8,82q9159y2u7mkfn3z6hy75r4o,1,87.7,63.6,2022-11-05T13:16:20.012Z,2022-11-06T03:06:41Z,3895148925,233,99,3895148901,56,Center,3895148903,73,,,,,,,,,,,,,,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481664635,145,1,1,14,36,82q9159y2u7mkfn3z6hy75r4o,0,99.5,99.5,2022-11-05T13:16:47.574Z,2022-11-06T03:07:08Z,3897745391,20,,3895151489,141,46.7,3895151493,213,4.7,3895151479,6,,3897982209,178,,3895151481,155,,3895151495,1,,3895151483,223,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,3895151487,140,97.6,3895151477,2,,3895151491,212,36.0,3895151485,56,,,Center,,,,,,,,,,,,,,,,,,,,,,
2481664695,100,12,1,14,38,1n1j0wsl763lq7ee1k0c11c02,1,4.7,49,2022-11-05T13:16:49.193Z,2022-11-06T03:07:15Z,3895151795,212,24.1,3897982269,388,,3895151791,140,9.2,3895151797,213,4.9,3895151837,15,,3895151793,141,14.3,3895151789,56,Back,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481664795,146,1,1,14,43,82q9159y2u7mkfn3z6hy75r4o,1,94.6,93.9,2022-11-05T13:16:54.606Z,2022-11-06T03:07:19Z,3895152261,56,Left,3895152265,141,94.2,3897982305,178,,3895152269,213,3.1,3895152263,140,86.9,3895152267,212,8.1,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481664801,147,3,1,14,47,82q9159y2u7mkfn3z6hy75r4o,0,80.7,87.6,2022-11-05T13:16:58.306Z,2022-11-06T03:07:22Z,3895152281,286,,3895152279,56,Left,3895152415,233,101,3897982353,178,,3897746171,465,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481664817,101,7,1,14,47,1n1j0wsl763lq7ee1k0c11c02,0,19.3,12.4,2022-11-05T13:16:58.350Z,2022-11-06T03:07:44Z,3895152339,56,Back,3897982739,178,,3895152341,285,,3897745939,385,,3895152371,233,147,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481664929,148,1,1,14,49,82q9159y2u7mkfn3z6hy75r4o,1,77.1,90.9,2022-11-05T13:17:00.889Z,2022-11-06T03:07:51Z,3895152903,141,80.9,3895152907,213,3.9,3895152899,56,Left,3895152901,140,69.9,3897982895,178,,3895152905,212,10.2,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481664967,149,1,1,14,52,82q9159y2u7mkfn3z6hy75r4o,0,76.7,66,2022-11-05T13:17:03.720Z,2022-11-06T03:07:59Z,3895153087,140,100.0,3895153083,155,,3895153089,141,17.9,3895153093,213,5.4,3895153091,212,41.0,3895153143,1,,3895153085,56,Right,3897983043,178,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481664959,102,5,1,14,56,1n1j0wsl763lq7ee1k0c11c02,1,-0.2,81.8,2022-11-05T13:17:08.170Z,2022-11-06T03:08:27Z,3895153041,56,Back,3895153183,233,150,3895153043,346,,,,,,,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481664977,150,5,1,14,56,82q9159y2u7mkfn3z6hy75r4o,0,100.2,18.2,2022-11-05T13:17:08.170Z,2022-11-06T03:08:27Z,3895153227,233,102,3895153147,346,,3895153145,56,Right,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481665421,103,1,1,15,21,1n1j0wsl763lq7ee1k0c11c02,0,4.6,58.8,2022-11-05T13:17:32.523Z,2022-11-06T02:06:52Z,3895155391,212,53.0,3895155381,124,,3895155395,1,,3895155383,56,Center,3895155389,141,52.2,3895155393,213,6.2,3895155387,140,54.9,3895155397,74,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481665487,151,1,1,15,24,82q9159y2u7mkfn3z6hy75r4o,1,47,45.8,2022-11-05T13:17:35.369Z,2022-11-06T02:06:57Z,3897926223,388,,3895155769,212,29.5,3895155763,56,Back,3895155767,141,73.9,3895155771,213,2.4,3895155761,3,,3895155765,140,25.6,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481665495,152,49,1,15,28,82q9159y2u7mkfn3z6hy75r4o,1,25.6,74.4,2022-11-05T13:17:39.939Z,2022-11-06T02:07:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481665587,153,1,1,15,30,82q9159y2u7mkfn3z6hy75r4o,0,33,92.9,2022-11-05T13:17:42.080Z,2022-11-06T02:07:08Z,3895156269,140,81.3,3895156277,1,,3895156267,56,Center,3897926413,178,,3895156273,212,53.8,3895156275,213,5.9,3895156271,141,66.6,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481665589,104,49,1,15,35,1n1j0wsl763lq7ee1k0c11c02,1,20.1,27.4,2022-11-05T13:17:46.823Z,2022-11-06T02:07:11Z,,,,,,,,,,,,,,,,,,,,,,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481665655,105,1,1,15,35,1n1j0wsl763lq7ee1k0c11c02,1,20.1,27.4,2022-11-05T13:17:46.951Z,2022-11-06T02:07:15Z,3895156671,140,31.1,3897926521,178,,3895156675,212,12.7,3895156673,141,35.1,3895156677,213,0.4,3895156669,56,Back,,,,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481665685,106,1,1,15,38,1n1j0wsl763lq7ee1k0c11c02,1,31.1,35.1,2022-11-05T13:17:49.811Z,2022-11-06T02:07:19Z,3895156867,213,5.1,3895156859,140,36.2,3895156863,212,14.1,3895156857,56,Back,3895156861,141,15.9,3897926607,178,,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481665749,107,1,1,15,42,1n1j0wsl763lq7ee1k0c11c02,1,36.2,15.9,2022-11-05T13:17:53.630Z,2022-11-06T02:07:23Z,3895157225,213,3.2,3897926647,178,,3895157221,141,15.0,3895157223,212,7.0,3895157217,56,Back,3895157219,140,29.6,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481665841,108,1,1,15,44,1n1j0wsl763lq7ee1k0c11c02,1,29.6,15,2022-11-05T13:17:55.872Z,2022-11-06T02:07:25Z,3895157667,141,38.8,3895157669,212,16.2,3895157663,56,Back,3895157671,213,1.6,3895157665,140,29.5,3897926701,178,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481665891,109,1,1,15,49,1n1j0wsl763lq7ee1k0c11c02,1,35.2,43.3,2022-11-05T13:18:00.403Z,2022-11-06T02:07:29Z,3897926797,178,,3895157963,212,18.3,3895157957,140,52.6,3895157953,56,Center,3895157961,141,44.3,3895157965,213,0.0,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481665897,110,4,1,15,50,1n1j0wsl763lq7ee1k0c11c02,1,50.6,48.3,2022-11-05T13:18:01.821Z,2022-11-06T02:07:33Z,3895157991,152,,3895157995,286,,3895157987,13,,3895158097,233,154,3895157989,56,Center,3895157993,265,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481665909,154,4,1,15,50,82q9159y2u7mkfn3z6hy75r4o,0,49.4,51.7,2022-11-05T13:18:01.822Z,2022-11-06T02:07:33Z,3897926833,178,,3895158123,233,110,3895158069,285,,3895158063,56,Back,3895158067,265,,3895158061,13,,3895158065,152,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666109,111,1,1,16,5,1n1j0wsl763lq7ee1k0c11c02,1,52.7,54.6,2022-11-05T13:18:16.504Z,2022-11-06T02:07:40Z,3895159101,212,10.5,3895159091,5,,3895159095,56,Center,3897926917,178,,3895159097,140,54.2,3895159093,152,,3895159099,141,69.9,3895159103,213,1.4,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666125,112,1,1,16,7,1n1j0wsl763lq7ee1k0c11c02,1,54.2,70,2022-11-05T13:18:18.583Z,2022-11-06T02:07:44Z,3895159185,141,96.9,3895159181,140,58.7,3895159189,213,1.3,3895159187,212,18.9,3895159177,56,Left,3897926951,178,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666165,113,1,1,16,9,1n1j0wsl763lq7ee1k0c11c02,1,58.7,96.9,2022-11-05T13:18:21.146Z,2022-11-06T02:07:48Z,3895159381,56,Back,3897927011,178,,3895159385,141,88.6,3895159383,140,44.3,3895159389,213,3.5,3895159387,212,16.1,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666237,114,1,1,16,12,1n1j0wsl763lq7ee1k0c11c02,1,43.4,88.4,2022-11-05T13:18:23.300Z,2022-11-06T02:07:53Z,3895159701,213,4.5,3895159695,140,37.3,3897927083,178,,3895159697,141,43.1,3895159699,212,31.5,3895159693,56,Back,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666267,115,1,1,16,15,1n1j0wsl763lq7ee1k0c11c02,1,38.6,40.1,2022-11-05T13:18:26.934Z,2022-11-06T02:07:59Z,3897927229,178,,3895159865,56,Back,3895159871,212,12.4,3895159867,140,41.7,3895159873,213,5.0,3895159869,141,22.5,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666305,116,1,1,16,19,1n1j0wsl763lq7ee1k0c11c02,1,53,15,2022-11-05T13:18:30.243Z,2022-11-06T02:08:04Z,3895160121,141,3.8,3895160125,213,4.6,3897927325,178,,3895160117,56,Right,3895160119,140,52.0,3895160123,212,7.7,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666313,117,43,1,16,20,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2022-11-05T13:18:31.955Z,2022-11-05T13:18:50Z,3895160145,56,Right,3895160153,213,0,3895160147,140,52.5,3895160149,141,3.7,3895161779,144,1,3895160151,212,0.5,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666405,119,61,1,16,20,1n1j0wsl763lq7ee1k0c11c02,0,53.8,2.7,2022-11-05T13:18:31.963Z,2022-11-06T02:08:15Z,3895160651,56,Right,3897927595,178,,,,,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666427,120,5,1,16,21,1n1j0wsl763lq7ee1k0c11c02,0,55.9,-1.2,2022-11-05T13:18:32.784Z,2022-11-06T02:08:22Z,3895160803,233,155,3895160753,347,,3895160751,56,Right,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666423,155,5,1,16,21,82q9159y2u7mkfn3z6hy75r4o,1,44.1,101.2,2022-11-05T13:18:32.784Z,2022-11-06T02:08:22Z,3895160781,233,120,3895160731,347,,3895160729,56,Back,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666351,118,43,1,16,22,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2022-11-05T13:18:33.443Z,2022-11-05T13:18:49Z,3895161655,144,1,3895160335,212,8.6,3895160337,213,0.1,3895160333,141,4.9,3895160331,140,60.1,3895160329,56,Right,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666629,156,1,1,16,35,82q9159y2u7mkfn3z6hy75r4o,1,44.9,100,2022-11-05T13:18:46.545Z,2022-11-06T02:08:26Z,3895161731,140,31.4,3895161735,141,87.8,3895161741,213,3.7,3895161723,107,,3895161727,56,Back,3895161737,212,16.8,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666653,157,1,1,16,38,82q9159y2u7mkfn3z6hy75r4o,1,28.6,78.5,2022-11-05T13:18:49.546Z,2022-11-06T02:08:33Z,3895161865,212,16.4,3897927929,178,,3895161861,140,23.8,3895161863,141,55.5,3895161867,213,4.4,3895161859,56,Back,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666691,158,1,1,16,41,82q9159y2u7mkfn3z6hy75r4o,1,24.1,55.8,2022-11-05T13:18:53.176Z,2022-11-06T02:08:36Z,3895162027,212,19.8,3895162023,141,84.5,3895162017,140,27.2,3895162013,56,Back,3897927985,178,,3895162031,213,1.4,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666739,159,1,1,16,44,82q9159y2u7mkfn3z6hy75r4o,1,29.9,86.6,2022-11-05T13:18:55.757Z,2022-11-06T02:08:40Z,3895162265,213,0.9,3897928055,178,,3895162261,141,95.9,3895162263,212,8.0,3895162257,56,Back,3895162259,140,34.5,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666767,160,1,1,16,46,82q9159y2u7mkfn3z6hy75r4o,0,34.3,95.4,2022-11-05T13:18:57.986Z,2022-11-06T02:08:45Z,3895162359,212,30.5,3895162353,56,Center,3895162357,141,75.6,3895162355,140,60.4,3897928147,178,,3895162361,213,5.8,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666775,121,49,1,16,49,1n1j0wsl763lq7ee1k0c11c02,1,38.3,21,2022-11-05T13:19:01.115Z,2022-11-06T02:09:09Z,,,,,,,,,,,,,,,,,,,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666815,122,1,1,16,49,1n1j0wsl763lq7ee1k0c11c02,1,37.5,21,2022-11-05T13:19:01.118Z,2022-11-06T02:09:13Z,3895162543,213,0.7,3897928315,178,,3895162537,141,29.5,3895162533,140,44.0,3895162541,212,8.9,3895162529,56,Back,,,,,,,32sds4yk7ch30mng0gyzhdk9h,S. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666845,123,1,1,16,51,1n1j0wsl763lq7ee1k0c11c02,1,44.3,29.4,2022-11-05T13:19:02.698Z,2022-11-06T02:09:18Z,3897928751,178,,3895162709,212,14.4,3895162713,213,5.7,3895162699,140,56.1,3895162695,56,Right,3895162705,141,18.6,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666865,124,1,1,16,53,1n1j0wsl763lq7ee1k0c11c02,1,56.3,17.7,2022-11-05T13:19:04.598Z,2022-11-06T02:09:22Z,3897928815,178,,3895162789,141,4.1,3895162793,213,5.1,3895162787,140,60.1,3895162785,56,Right,3895162791,212,10.1,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666905,125,1,1,16,54,1n1j0wsl763lq7ee1k0c11c02,1,60,4,2022-11-05T13:19:05.217Z,2022-11-06T02:09:26Z,3895162953,212,21.3,3895162947,56,Back,3897928877,178,,3895162955,213,2.7,3895162949,140,41.4,3895162951,141,16.5,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481666959,126,1,1,16,56,1n1j0wsl763lq7ee1k0c11c02,1,41.3,16.8,2022-11-05T13:19:07.219Z,2022-11-06T02:09:30Z,3897928995,178,,3895163223,141,28.2,3895163227,213,1.4,3895163219,140,42.5,3895163225,212,7.9,3895163211,56,Back,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667037,127,1,1,16,58,1n1j0wsl763lq7ee1k0c11c02,1,45.4,35.1,2022-11-05T13:19:10.087Z,2022-11-06T02:09:33Z,3895163547,140,46.1,3895163549,141,77.5,3895163551,212,28.8,3895163553,213,1.5,3897929107,178,,3895163545,56,Back,,,,,,,ch1lxxbn01at4jmkafy4uevh1,Luis Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667077,128,1,1,17,3,1n1j0wsl763lq7ee1k0c11c02,0,59.6,77.3,2022-11-05T13:19:15.098Z,2022-11-06T02:09:37Z,3897929183,178,,3895163785,56,Left,3895163791,212,22.2,3895163789,141,100.0,3895163793,213,0.8,3895163787,140,73.7,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667079,129,5,1,17,6,1n1j0wsl763lq7ee1k0c11c02,0,73.3,101.4,2022-11-05T13:19:17.418Z,2022-11-06T02:09:40Z,3895163991,233,161,3895163795,56,Left,3895163797,347,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667095,161,5,1,17,6,82q9159y2u7mkfn3z6hy75r4o,1,26.7,-1.4,2022-11-05T13:19:17.418Z,2022-11-06T02:09:40Z,3895163859,347,,3895163875,233,129,3895163857,56,Back,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667539,162,1,1,17,23,82q9159y2u7mkfn3z6hy75r4o,1,32,0,2022-11-05T13:19:34.831Z,2022-11-06T02:09:46Z,3895166201,141,58.8,3895166199,140,28.1,3895166205,213,1.7,3895166197,56,Back,3895166203,212,40.7,3895166207,1,,3895166195,107,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667565,163,1,1,17,32,82q9159y2u7mkfn3z6hy75r4o,1,44.3,79.4,2022-11-05T13:19:44.020Z,2022-11-06T02:09:52Z,3897929463,178,,3895166277,56,Back,3895166279,140,45.1,3895166283,212,9.6,3895166281,141,93.5,3895166285,213,1.5,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667647,164,1,1,17,34,82q9159y2u7mkfn3z6hy75r4o,1,44.9,92.9,2022-11-05T13:19:45.360Z,2022-11-06T02:09:57Z,3897929519,178,,3895166699,213,3.8,3895166693,140,35.5,3895166697,212,12.2,3895166691,56,Back,3895166695,141,82.4,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667703,165,1,1,17,38,82q9159y2u7mkfn3z6hy75r4o,1,28.1,83.6,2022-11-05T13:19:49.541Z,2022-11-06T02:10:02Z,3895167001,140,11.1,3895167005,212,25.0,3895166999,56,Back,3895167003,141,57.9,3897929573,178,,3895167007,213,3.9,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667745,166,1,1,17,43,82q9159y2u7mkfn3z6hy75r4o,0,15.1,49.9,2022-11-05T13:19:54.980Z,2022-11-06T02:10:07Z,3895167209,1,,3895167203,141,31.9,3895167207,213,6.0,3895167199,56,Center,3895167197,155,,3895167205,212,47.5,3897929685,178,,3895167201,140,58.8,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667743,130,44,1,17,46,1n1j0wsl763lq7ee1k0c11c02,1,41.2,67.6,2022-11-05T13:19:57.543Z,2022-11-06T06:45:25Z,3895167189,56,Back,3895167235,233,167,3895167191,285,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667749,167,44,1,17,46,82q9159y2u7mkfn3z6hy75r4o,0,58.8,32.4,2022-11-05T13:19:57.544Z,2022-11-06T02:10:11Z,3895167219,56,Center,3895167315,233,130,3895167221,286,,,,,,,,,,,,,,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667759,131,1,1,17,46,1n1j0wsl763lq7ee1k0c11c02,1,41,66.1,2022-11-05T13:19:57.585Z,2022-11-06T06:45:25Z,3895167289,3,,3895167299,213,0.1,3895167293,140,58.2,3895167297,212,18.1,3897929821,388,,3895167295,141,68.7,3895167291,56,Center,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667769,132,49,1,17,47,1n1j0wsl763lq7ee1k0c11c02,1,58.2,68.4,2022-11-05T13:19:59.052Z,2022-11-06T02:10:17Z,,,,,,,,,,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481667775,133,1,1,17,48,1n1j0wsl763lq7ee1k0c11c02,1,58.2,68.4,2022-11-05T13:19:59.773Z,2022-11-06T02:10:22Z,3895167419,212,4.7,3895167413,56,Center,3895167417,141,62.1,3897929977,178,,3895167421,213,4.3,3895167415,140,56.4,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
