id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2454815385,90,61,1,12,9,50x1m4u58lffhq6v6ga1hbxmy,1,22.6,10.9,2022-09-03T12:13:14.567Z,2022-09-04T04:00:01Z,3756734523,178,,3752688071,56,Back,,,,,,,,,,,,,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815429,89,3,1,12,10,7h7eg7q7dbwvzww78h9d5eh0h,0,75.1,82.4,2022-09-03T12:13:16.303Z,2022-09-04T04:00:07Z,3756734643,178,,3752688687,233,91,3752688279,286,,3755986979,465,,3752688277,56,Left,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815411,91,7,1,12,11,50x1m4u58lffhq6v6ga1hbxmy,0,24.9,17.6,2022-09-03T12:13:17.472Z,2022-09-04T04:00:12Z,3752688213,56,Back,3752688359,233,89,3756734733,178,,3755987137,383,,3752688215,285,,,,,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815461,90,1,1,12,13,7h7eg7q7dbwvzww78h9d5eh0h,1,72.6,71.2,2022-09-03T12:13:19.263Z,2022-09-04T04:00:17Z,3752688437,140,77.5,3752688443,213,5.5,3752688439,141,63.7,3752688435,56,Center,3756734805,178,,3752688441,212,7.2,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815465,91,1,1,12,14,7h7eg7q7dbwvzww78h9d5eh0h,1,77.5,63.9,2022-09-03T12:13:19.753Z,2022-09-04T04:00:20Z,3752688457,56,Center,3752688459,140,71.4,3752688463,212,6.4,3752688461,141,63.7,3752688465,213,3.2,3756734865,178,,,,,,,,9iwptrplnmwst5nfimyuqekq2,Reinier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815477,92,1,1,12,14,7h7eg7q7dbwvzww78h9d5eh0h,1,71.2,63.7,2022-09-03T12:13:20.444Z,2022-09-04T04:00:22Z,3752688523,140,66.6,3752688527,212,9.2,3752688529,213,4.2,3756734911,178,,3752688521,56,Center,3752688525,141,52.1,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815529,93,1,1,12,19,7h7eg7q7dbwvzww78h9d5eh0h,0,70.7,43.9,2022-09-03T12:13:24.850Z,2022-09-04T04:00:27Z,3756735001,178,,3752688783,140,87.6,3752688787,212,17.8,3752688789,213,0.0,3752688785,141,45.2,3752688781,56,Center,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815549,92,12,1,12,20,50x1m4u58lffhq6v6ga1hbxmy,1,12.5,54.6,2022-09-03T12:13:25.780Z,2022-09-04T04:00:32Z,3752688911,141,81.5,3752688915,213,1.0,3756735049,178,,3752688907,56,Back,3752688913,212,21.5,3752688909,140,23.2,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815561,93,1,1,12,22,50x1m4u58lffhq6v6ga1hbxmy,1,22.9,82,2022-09-03T12:13:27.595Z,2022-09-04T04:00:35Z,3752688969,140,27.1,3752688975,213,5.2,3752688967,56,Back,3752688971,141,68.4,3752688965,3,,3756735085,388,,3752688973,212,10.2,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455616925,1148,43,1,12,23,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-09-03T12:13:29.361Z,2022-09-04T07:25:09Z,3756928183,144,82,3756928165,178,0,,,,,,,,,,,,,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815563,94,49,1,12,23,50x1m4u58lffhq6v6ga1hbxmy,1,27.1,68.4,2022-09-03T12:13:29.405Z,2022-09-04T04:00:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815617,95,4,1,12,25,50x1m4u58lffhq6v6ga1hbxmy,1,28,67.8,2022-09-03T12:13:30.882Z,2022-09-04T04:00:44Z,3752689263,152,,3752689283,233,94,3752689259,295,,3752689257,13,,3752689261,56,Back,3752689265,285,,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815615,94,4,1,12,25,7h7eg7q7dbwvzww78h9d5eh0h,0,72,32.2,2022-09-03T12:13:30.883Z,2022-09-04T04:00:44Z,3752689249,295,,3752689247,13,,3752689253,152,,3756735155,178,,3752689255,286,,3752689295,233,95,3752689251,56,Center,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815889,96,1,1,12,39,50x1m4u58lffhq6v6ga1hbxmy,1,28.4,60.6,2022-09-03T12:13:45.414Z,2022-09-04T04:00:47Z,3752690619,141,27.3,3752690617,140,32.8,3752690615,56,Back,3752690611,5,,3752690621,212,23.1,3756735207,178,,3752690623,213,4.9,3755989009,189,,9dewnn65ylruq567thg7ebqhh,Raíllo,,3752690613,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815933,97,1,1,12,41,50x1m4u58lffhq6v6ga1hbxmy,1,32.8,27.3,2022-09-03T12:13:46.990Z,2022-09-04T04:00:52Z,3752690823,212,16.8,3756735297,178,,3752690825,213,5.1,3752690821,141,4.1,3752690817,56,Back,3752690819,140,38.2,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454815975,98,1,1,12,43,50x1m4u58lffhq6v6ga1hbxmy,1,38.2,4.1,2022-09-03T12:13:49.402Z,2022-09-04T04:01:01Z,3752691045,140,63.4,3752691041,155,,3752691051,213,0.0,3752691043,56,Right,3752691047,141,4.1,3752691049,212,26.5,3756735393,178,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816001,99,1,1,12,48,50x1m4u58lffhq6v6ga1hbxmy,1,63.4,4.1,2022-09-03T12:13:53.592Z,2022-09-04T04:01:06Z,3756735479,178,,3752691191,212,7.9,3752691185,56,Right,3752691189,141,7.9,3752691193,213,0.3,3752691187,140,70.5,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816005,100,61,1,12,48,50x1m4u58lffhq6v6ga1hbxmy,0,70.5,7.9,2022-09-03T12:13:54.323Z,2022-09-04T04:01:23Z,3752691211,56,Right,3756735693,21,,3756735695,178,,,,,,,,,,,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816053,95,5,1,12,50,7h7eg7q7dbwvzww78h9d5eh0h,1,29.3,100.9,2022-09-03T12:13:55.559Z,2022-09-04T04:01:24Z,3752691487,56,Back,3752691489,347,,3752691521,233,101,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816009,101,5,1,12,50,50x1m4u58lffhq6v6ga1hbxmy,0,70.7,-0.9,2022-09-03T12:13:55.559Z,2022-09-04T04:01:25Z,3752691227,347,,3752691225,56,Right,3752691543,233,95,,,,,,,,,,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816261,96,1,1,12,59,7h7eg7q7dbwvzww78h9d5eh0h,1,25.6,100,2022-09-03T12:14:05.395Z,2022-09-04T04:01:25Z,3752693479,189,,3752692487,107,,3752692489,56,Back,3752692493,141,94.5,3752692491,140,25.4,3752692495,212,5.1,3752692497,213,4.7,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816307,97,1,1,13,2,7h7eg7q7dbwvzww78h9d5eh0h,1,25.4,92.3,2022-09-03T12:14:08.383Z,2022-09-04T04:01:32Z,3752692673,56,Back,3756735819,178,,3752692681,213,1.0,3752692677,141,98.3,3752692679,212,4.9,3752692675,140,28.0,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816341,98,1,1,13,3,7h7eg7q7dbwvzww78h9d5eh0h,1,28,98,2022-09-03T12:14:09.406Z,2022-09-04T04:01:37Z,3752714897,3,,3752692847,140,19.2,3756735857,178,,3752692845,56,Back,3752692851,141,94.8,3752692855,212,9.5,3752692859,213,3.4,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816375,99,1,1,13,5,7h7eg7q7dbwvzww78h9d5eh0h,1,19.2,94.8,2022-09-03T12:14:11.129Z,2022-09-04T04:01:41Z,3752693017,56,Back,3752693019,140,48.7,3752693027,1,,3752693021,141,84.4,3752693025,213,6.1,3752693015,157,,3756735903,178,,3752693023,212,31.8,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816381,100,44,1,13,9,7h7eg7q7dbwvzww78h9d5eh0h,1,48.1,82.2,2022-09-03T12:14:15.187Z,2022-09-04T08:16:50Z,3752693057,285,,3752693055,56,Back,3752693081,233,102,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816379,102,44,1,13,9,50x1m4u58lffhq6v6ga1hbxmy,0,51.9,17.8,2022-09-03T12:14:15.188Z,2022-09-04T04:01:45Z,3752693049,286,,3752693091,233,100,3752693047,56,Right,,,,,,,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816399,101,1,1,13,9,7h7eg7q7dbwvzww78h9d5eh0h,0,48.7,84.4,2022-09-03T12:14:15.252Z,2022-09-04T08:16:50Z,3752693167,156,,3752693123,140,37.4,3752693121,56,Back,3752693125,141,86.0,3752693129,213,3.1,3756736019,388,,3752693127,212,11.9,3752693119,3,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816467,103,43,1,13,11,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-09-03T12:14:17.445Z,2022-09-03T12:14:22Z,3752693427,56,Right,3752693429,286,0,3752693539,144,44,,,,,,,,,,,,,,,,4uuvyzac4sd4ysjpv9eng1d5h,R. Battaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816453,102,4,1,13,12,7h7eg7q7dbwvzww78h9d5eh0h,1,39.9,83.1,2022-09-03T12:14:17.640Z,2022-09-04T04:01:54Z,3752693373,294,,3752770009,233,104,3752693375,56,Back,3752693371,13,,3752769979,286,,3752693377,152,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816471,104,4,1,13,12,50x1m4u58lffhq6v6ga1hbxmy,0,60.1,16.9,2022-09-03T12:14:17.641Z,2022-09-04T04:01:54Z,3752770037,233,102,3752693439,13,,3752693445,56,Right,3752693441,294,,3752693453,285,,3756736097,178,,3752693449,152,,,,,4uuvyzac4sd4ysjpv9eng1d5h,R. Battaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454816533,105,17,1,13,14,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2022-09-03T12:14:20.303Z,2022-09-04T04:01:57Z,3752693785,13,243,3752693781,31,,3752693783,392,,,,,,,,,,,,,,,,,4uuvyzac4sd4ysjpv9eng1d5h,R. Battaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454817377,103,2,1,13,55,7h7eg7q7dbwvzww78h9d5eh0h,1,38.3,82.7,2022-09-03T12:15:00.962Z,2022-09-04T04:02:00Z,3752697891,140,77.8,3752843623,5,,3752697885,7,27hwtukeqxh91ch1f3qr1it49,3756736173,178,,3752698051,189,,3752843627,152,,3752697889,56,Center,3752697893,141,58.1,8xd59g0c36012q6mg5f2fl239,Juanpe,,3752697887,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454817341,106,55,1,13,55,50x1m4u58lffhq6v6ga1hbxmy,1,24.8,31.3,2022-09-03T12:15:00.963Z,2022-09-04T04:02:00Z,3755994741,189,,,,,,,,,,,,,,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454817641,107,1,1,14,22,50x1m4u58lffhq6v6ga1hbxmy,1,28.7,31.6,2022-09-03T12:15:27.654Z,2022-09-04T04:02:04Z,3752699379,5,,3752699385,56,Center,3752699381,157,,3752699389,141,25.3,3752699393,213,6.2,3752699391,212,52.5,3752699395,1,,3752699383,241,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,3756736209,178,,3752699387,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454817667,108,1,1,14,24,50x1m4u58lffhq6v6ga1hbxmy,0,78.5,25.3,2022-09-03T12:15:30.522Z,2022-09-04T04:02:15Z,3752699521,212,25.0,3752699515,56,Center,3752699517,140,100.0,3756736345,388,,3752699519,141,38.9,3752699513,3,,3752699523,213,0.4,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454817639,104,5,1,14,26,7h7eg7q7dbwvzww78h9d5eh0h,1,-0.8,62.6,2022-09-03T12:15:32.102Z,2022-09-04T04:02:20Z,3752699627,233,109,3752699371,346,,3752699369,56,Back,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454817673,109,5,1,14,26,50x1m4u58lffhq6v6ga1hbxmy,0,100.8,37.4,2022-09-03T12:15:32.102Z,2022-09-04T04:02:20Z,3752699569,233,104,3752699541,56,Center,3752699543,346,,,,,,,,,,,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454817877,105,1,1,14,36,7h7eg7q7dbwvzww78h9d5eh0h,1,4.8,59.6,2022-09-03T12:15:42.529Z,2022-09-04T04:02:24Z,3752700695,212,14.1,3752700691,140,3.1,3752700701,237,,3752700697,213,4.6,3752720137,189,,3752700687,124,,3752700693,141,39.1,3752700689,56,Back,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454817951,106,1,1,14,39,7h7eg7q7dbwvzww78h9d5eh0h,1,6,34.5,2022-09-03T12:15:45.494Z,2022-09-04T04:02:27Z,3752701119,141,25.9,3752701117,140,30.0,3752701115,56,Back,3752701121,212,25.9,3756736537,178,,3752701123,213,6.1,,,,,,,4wbwcfbeokv5j4nuudbxgaw2d,Juan Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455433859,738,3,1,14,42,7h7eg7q7dbwvzww78h9d5eh0h,1,28.7,16.1,2022-09-03T12:15:47.682Z,2022-09-04T04:02:34Z,3755997347,56,Back,3756736637,178,,3755997349,285,,3756540757,233,755,3755997439,464,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455433861,755,45,1,14,42,50x1m4u58lffhq6v6ga1hbxmy,0,71.3,83.9,2022-09-03T12:15:47.682Z,2022-09-04T04:02:34Z,3755997357,56,Left,3756540763,233,738,3755997359,286,,,,,,,,,,,,,,,,,2td3iejdken4orcduqrdutrhm,Antonio Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454817989,107,1,1,14,44,7h7eg7q7dbwvzww78h9d5eh0h,0,28.7,9.7,2022-09-03T12:15:49.631Z,2022-09-04T04:02:38Z,3752701329,212,31.7,3752701323,56,Right,3752701327,141,15.3,3752701455,155,,3752701325,140,58.7,3752701331,213,0.1,3756736683,178,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818065,110,12,1,14,45,50x1m4u58lffhq6v6ga1hbxmy,1,39.3,83.9,2022-09-03T12:15:51.322Z,2022-09-04T04:02:42Z,3752701721,213,1.1,3752701815,167,,3752701715,140,45.4,3752701717,141,100.0,3752701719,212,13.6,3756736733,388,,3752701713,56,Back,3752701749,15,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818051,108,5,1,14,47,7h7eg7q7dbwvzww78h9d5eh0h,1,51,-1.2,2022-09-03T12:15:52.822Z,2022-09-04T04:02:47Z,3752701649,56,Right,3752701655,347,,3752701829,233,111,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818073,111,5,1,14,47,50x1m4u58lffhq6v6ga1hbxmy,0,49,101.2,2022-09-03T12:15:52.822Z,2022-09-04T04:02:47Z,3752701855,233,108,3752701799,347,,3752701797,56,Back,,,,,,,,,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818167,109,1,1,14,54,7h7eg7q7dbwvzww78h9d5eh0h,1,37.2,0,2022-09-03T12:15:59.865Z,2022-09-04T04:02:49Z,3752702307,140,30.9,3752702299,107,,3752703261,189,,3752702303,56,Back,3752702317,213,2.5,3752702315,212,8.0,3752702311,141,5.6,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818189,110,1,1,14,55,7h7eg7q7dbwvzww78h9d5eh0h,1,31.6,5.6,2022-09-03T12:16:01.329Z,2022-09-04T04:02:52Z,3756736879,178,,3752702453,140,38.5,3752702451,56,Back,3752702455,141,17.1,3752702459,213,0.8,3752702457,212,10.7,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818283,111,1,1,14,58,7h7eg7q7dbwvzww78h9d5eh0h,1,39.7,24.1,2022-09-03T12:16:03.744Z,2022-09-04T04:02:55Z,3752702905,141,62.4,3752702901,56,Back,3756736911,178,,3752702909,213,1.8,3752702903,140,33.8,3752702907,212,26.8,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818345,112,1,1,15,2,7h7eg7q7dbwvzww78h9d5eh0h,1,41.4,70.5,2022-09-03T12:16:08.442Z,2022-09-04T04:08:50Z,3752703221,141,90.3,3752703225,213,0.6,3752703217,56,Left,3752703219,140,58.7,3756742055,178,,3752703223,212,22.6,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818385,113,1,1,15,6,7h7eg7q7dbwvzww78h9d5eh0h,1,64.3,90.8,2022-09-03T12:16:12.216Z,2022-09-04T04:09:16Z,3752703403,56,Left,3752703411,213,0.6,3752703409,212,9.4,3756742437,178,,3752703407,141,98.0,3752703405,140,71.9,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455619087,1120,43,1,15,7,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-09-03T12:16:13.380Z,2022-09-04T08:16:15Z,3756980083,144,82,3756936171,178,0,,,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818411,114,1,1,15,9,7h7eg7q7dbwvzww78h9d5eh0h,1,66.1,94.4,2022-09-03T12:16:15.324Z,2022-09-04T04:09:24Z,3752703533,141,87.7,3752703545,213,3.6,3756742557,178,,3752703539,212,11.2,3752703527,56,Left,3752703531,140,56.4,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818469,115,1,1,15,11,7h7eg7q7dbwvzww78h9d5eh0h,1,56,87.2,2022-09-03T12:16:16.863Z,2022-09-04T04:09:29Z,3752703851,212,8.4,3752703849,141,84.4,3752703847,140,63.8,3752703853,213,6.1,3752703845,56,Left,3756742623,178,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818493,116,1,1,15,12,7h7eg7q7dbwvzww78h9d5eh0h,1,60.9,81.5,2022-09-03T12:16:18.113Z,2022-09-04T04:09:36Z,3752704031,212,10.6,3752704025,56,Center,3752704027,140,51.6,3752704029,141,75.4,3756742733,178,,3752704033,213,3.5,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818523,117,1,1,15,15,7h7eg7q7dbwvzww78h9d5eh0h,1,51.1,70.5,2022-09-03T12:16:21.078Z,2022-09-04T04:09:40Z,3752704169,212,24.6,3756742801,178,,3752704167,141,34.5,3752704171,213,4.8,3752704165,140,53.0,3752704163,56,Center,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818575,118,1,1,15,18,7h7eg7q7dbwvzww78h9d5eh0h,1,55.7,28.6,2022-09-03T12:16:24.047Z,2022-09-04T04:09:44Z,3752704419,56,Right,3752704427,213,5.3,3752704423,141,5.8,3756742907,178,,3752704425,212,19.2,3752704421,140,66.5,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818605,119,1,1,15,19,7h7eg7q7dbwvzww78h9d5eh0h,0,63.8,4.6,2022-09-03T12:16:25.243Z,2022-09-04T04:09:49Z,3756743001,178,,3752704545,213,1.3,3752704541,141,23.4,3752704543,212,13.3,3752704539,140,67.2,3752704537,56,Center,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818639,112,1,1,15,20,50x1m4u58lffhq6v6ga1hbxmy,0,31.7,85.9,2022-09-03T12:16:26.522Z,2022-09-04T04:09:57Z,3752704697,213,0.6,3752704693,141,100.0,3752704689,56,Back,3752704691,140,48.3,3752704695,212,20.5,3756743115,178,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818645,113,5,1,15,23,50x1m4u58lffhq6v6ga1hbxmy,0,50.8,101.2,2022-09-03T12:16:28.923Z,2022-09-04T04:10:01Z,3752704717,347,,3752704753,233,120,3752704715,56,Left,,,,,,,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818647,120,5,1,15,23,7h7eg7q7dbwvzww78h9d5eh0h,1,49.2,-1.2,2022-09-03T12:16:28.923Z,2022-09-04T04:10:01Z,3752704725,233,113,3752704721,56,Back,3752704723,347,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818715,121,1,1,15,27,7h7eg7q7dbwvzww78h9d5eh0h,1,48.7,0,2022-09-03T12:16:32.576Z,2022-09-04T04:10:04Z,3752705041,141,3.7,3752705045,213,2.8,3752705035,107,,3752705037,56,Back,3752705039,140,39.9,3752705043,212,9.9,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818767,122,1,1,15,29,7h7eg7q7dbwvzww78h9d5eh0h,1,39.1,4.3,2022-09-03T12:16:34.652Z,2022-09-04T04:10:08Z,3752705291,213,2.1,3756743193,178,,3752705283,56,Back,3752705285,140,29.4,3752705287,141,29.1,3752705289,212,19.7,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818783,123,1,1,15,32,7h7eg7q7dbwvzww78h9d5eh0h,1,34.6,33.3,2022-09-03T12:16:37.866Z,2022-09-04T04:10:12Z,3756743241,178,,3752705369,140,34.3,3752705367,56,Back,3752705375,213,1.6,3752705371,141,65.7,3752705373,212,22.0,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454818821,124,1,1,15,35,7h7eg7q7dbwvzww78h9d5eh0h,1,35.7,66.7,2022-09-03T12:16:41.160Z,2022-09-04T04:10:18Z,3752705551,212,16.3,3752705545,56,Back,3752705553,213,1.2,3756743317,178,,3752705549,141,89.1,3752705547,140,41.1,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
