id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2521151217,132,1,1,15,17,4jelr92fsge73q39is6qvhxb3,1,42.6,89.3,2023-03-17T20:16:42.484Z,2023-03-18T05:15:25Z,4103267537,141,94.8,4103267535,140,33.4,4103267533,56,Back,4103267541,213,2.8,4103905983,178,,4103267539,212,10.4,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151285,133,3,1,15,19,4jelr92fsge73q39is6qvhxb3,1,36.2,96.2,2023-03-17T20:16:44.203Z,2023-03-18T05:15:30Z,4103906127,178,,4103267935,56,Back,4103267985,233,133,4103267937,286,,4103606961,465,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151291,133,45,1,15,19,3czravw89omgc9o4s0w3l1bg5,0,63.8,3.8,2023-03-17T20:16:44.203Z,2023-03-18T05:15:30Z,4103267967,285,,4103267989,233,133,4103267963,56,Right,,,,,,,,,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151313,134,61,1,15,23,4jelr92fsge73q39is6qvhxb3,0,56.7,93.5,2023-03-17T20:16:48.047Z,2023-03-18T05:15:39Z,4103268075,56,Left,4103906393,178,,,,,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521213905,848,45,1,15,25,4jelr92fsge73q39is6qvhxb3,0,59.8,82.1,2023-03-17T20:16:50.359Z,2023-03-18T05:15:51Z,4103607269,56,Left,4103607271,285,,4103805303,233,866,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521213903,866,3,1,15,25,3czravw89omgc9o4s0w3l1bg5,1,40.2,17.9,2023-03-17T20:16:50.359Z,2023-03-18T05:15:51Z,4103607289,465,,4103607265,56,Back,4103607267,286,,4103805295,233,848,4103906637,178,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151399,134,49,1,15,25,3czravw89omgc9o4s0w3l1bg5,1,46.9,30.1,2023-03-17T20:16:50.706Z,2023-03-18T05:15:54Z,,,,,,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151503,135,1,1,15,30,3czravw89omgc9o4s0w3l1bg5,1,62.7,24.1,2023-03-17T20:16:55.448Z,2023-03-18T05:15:59Z,4103269175,141,2.2,4103269177,212,19.6,4103269173,140,74.9,4103906833,178,,4103269171,56,Right,4103269179,213,5.4,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151531,136,1,1,15,34,3czravw89omgc9o4s0w3l1bg5,1,85.9,20.8,2023-03-17T20:16:59.529Z,2023-03-18T05:16:02Z,4103269355,212,11.5,4103906969,178,,4103269357,213,6.2,4103269351,140,96.8,4103269349,56,Right,4103269353,141,19.6,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151549,137,1,1,15,36,3czravw89omgc9o4s0w3l1bg5,0,96.8,19.6,2023-03-17T20:17:01.188Z,2023-03-18T05:16:04Z,4103607395,20,,4103269453,141,46.7,4103269445,2,,4103269447,155,,4103269451,140,97.7,4103269457,213,1.5,4103906979,178,,4103269455,212,18.5,e9wu8g45hq2c1vp07jktx0set,De Marcos,4103607393,224,4103269449,56,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151551,135,52,1,15,37,4jelr92fsge73q39is6qvhxb3,1,2.6,53,2023-03-17T20:17:02.028Z,2023-03-18T05:16:07Z,4103907067,178,,4103607417,377,,,,,,,,,,,,,,,,,,,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151751,136,1,1,15,50,4jelr92fsge73q39is6qvhxb3,0,15.1,32.4,2023-03-17T20:17:15.227Z,2023-03-18T05:16:12Z,4103270533,212,42.3,4103270525,199,,4103270537,1,,4103270535,213,0.0,4103270527,56,Center,4103270531,141,34.3,4103270529,140,55.4,,,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151777,138,1,1,15,52,3czravw89omgc9o4s0w3l1bg5,0,43.9,68.6,2023-03-17T20:17:17.358Z,2023-03-18T05:16:24Z,4103270663,213,5.7,4103270659,141,38.0,4103907461,178,,4103270665,1,,4103270657,140,76.6,4103270661,212,40.1,4103270655,56,Center,4103270653,3,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151829,137,1,1,15,54,4jelr92fsge73q39is6qvhxb3,1,24.7,66.6,2023-03-17T20:17:19.219Z,2023-03-18T05:16:31Z,4103270965,212,23.8,4103270967,213,4.2,4103907587,178,,4103270963,141,35.7,4103270961,140,14.1,4103270957,56,Back,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151873,138,1,1,15,57,4jelr92fsge73q39is6qvhxb3,1,13.9,32.2,2023-03-17T20:17:22.868Z,2023-03-18T05:16:34Z,4103271243,140,23.9,4103271247,212,22.7,4103907709,178,,4103271245,141,2.6,4103271249,213,5.2,4103271241,56,Back,,,,,,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151917,139,1,1,16,1,4jelr92fsge73q39is6qvhxb3,0,23.9,2.6,2023-03-17T20:17:26.339Z,2023-03-18T05:16:37Z,4103271517,155,,4103271521,140,70.9,4103271529,1,,4103271519,56,Center,4103907765,178,,4103271525,212,52.4,4103271527,213,0.3,4103271523,141,28.6,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151945,139,1,1,16,4,3czravw89omgc9o4s0w3l1bg5,1,25.1,74.6,2023-03-17T20:17:29.483Z,2023-03-18T05:16:44Z,4103271701,3,,4103907877,178,,4103271717,212,15.8,4103271723,213,0.1,4103271703,56,Back,4103271711,141,75.9,4103271705,140,40.1,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151949,140,44,1,16,7,3czravw89omgc9o4s0w3l1bg5,1,40.6,73.8,2023-03-17T20:17:31.914Z,2023-03-18T06:23:06Z,4103271731,56,Back,4103271791,233,140,4103271733,285,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151957,140,44,1,16,7,4jelr92fsge73q39is6qvhxb3,0,59.4,26.2,2023-03-17T20:17:31.915Z,2023-03-18T05:16:48Z,4103271773,56,Center,4103271775,286,,4103619229,233,140,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151975,141,1,1,16,7,3czravw89omgc9o4s0w3l1bg5,0,40,75.9,2023-03-17T20:17:31.922Z,2023-03-18T06:23:06Z,4103271875,141,61.8,4103271877,212,11.4,4103271873,140,34.2,4103271871,56,Back,4103908181,388,,4103271869,3,,4103271879,213,4.1,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521151985,141,44,1,16,8,4jelr92fsge73q39is6qvhxb3,1,67.5,38.2,2023-03-17T20:17:33.307Z,2023-03-18T06:23:06Z,4103271927,286,,4103271925,56,Center,4103272165,233,142,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152007,142,44,1,16,8,3czravw89omgc9o4s0w3l1bg5,0,32.5,61.8,2023-03-17T20:17:33.308Z,2023-03-18T05:16:57Z,4103272221,233,141,4103272071,56,Back,4103272073,285,,,,,,,,,,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152015,142,1,1,16,8,4jelr92fsge73q39is6qvhxb3,1,69.2,38.2,2023-03-17T20:17:33.319Z,2023-03-18T06:23:07Z,4103272131,213,3.4,4103908325,388,,4103272103,56,Center,4103272109,212,17.7,4103272101,3,,4103272107,141,31.9,4103272105,140,52.8,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152115,143,1,1,16,9,4jelr92fsge73q39is6qvhxb3,1,52.9,31.9,2023-03-17T20:17:34.779Z,2023-03-18T05:17:07Z,4103272673,212,9.6,4103272663,56,Center,4103272671,141,43.0,4103908633,178,,4103272667,140,58.6,4103272675,213,0.9,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152171,144,1,1,16,14,4jelr92fsge73q39is6qvhxb3,0,65.8,26.2,2023-03-17T20:17:39.764Z,2023-03-18T05:17:10Z,4103272943,141,15.3,4103908717,178,,4103272945,212,27.3,4103272947,213,6.0,4103272941,140,90.8,4103272939,56,Right,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152179,143,12,1,16,19,3czravw89omgc9o4s0w3l1bg5,1,10,92,2023-03-17T20:17:43.940Z,2023-03-18T05:17:16Z,4103272981,56,Back,4103272989,213,1.1,4103273075,167,,4103272985,141,100.0,4103272987,212,7.0,4103908907,178,,4103272983,140,12.9,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152191,144,5,1,16,20,3czravw89omgc9o4s0w3l1bg5,0,17.6,101.4,2023-03-17T20:17:45.020Z,2023-03-18T05:17:20Z,4103273069,347,,4103273065,56,Back,4103273571,233,145,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152253,145,5,1,16,20,4jelr92fsge73q39is6qvhxb3,1,82.4,-1.4,2023-03-17T20:17:45.020Z,2023-03-18T05:17:20Z,4103273551,233,144,4103273479,347,,4103273477,56,Right,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152277,146,1,1,16,23,4jelr92fsge73q39is6qvhxb3,1,90.6,0,2023-03-17T20:17:48.557Z,2023-03-18T05:17:23Z,4103273637,141,4.3,4103273635,140,84.6,4103273633,56,Right,4103273641,213,2.7,4103273639,212,7.0,4103273669,189,,4103273631,107,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152289,147,1,1,16,25,4jelr92fsge73q39is6qvhxb3,1,84.4,5,2023-03-17T20:17:50.316Z,2023-03-18T05:17:26Z,4103273711,56,Right,4103273719,213,2.8,4103909205,178,,4103273715,141,8.5,4103273717,212,7.5,4103273713,140,77.6,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152297,148,1,1,16,27,4jelr92fsge73q39is6qvhxb3,1,77.6,8.5,2023-03-17T20:17:52.205Z,2023-03-18T05:17:29Z,4103273763,213,5.9,4103273757,140,86.1,4103273755,56,Right,4103273761,212,9.7,4103909339,178,,4103273759,141,2.8,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152341,149,1,1,16,29,4jelr92fsge73q39is6qvhxb3,1,86.1,2.8,2023-03-17T20:17:54.420Z,2023-03-18T05:17:32Z,4103273979,141,4.1,4103273983,213,3.0,4103273981,212,8.3,4103273977,140,78.2,4103909419,178,,4103273975,56,Right,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152389,150,1,1,16,32,4jelr92fsge73q39is6qvhxb3,1,73.1,4,2023-03-17T20:17:57.587Z,2023-03-18T05:17:37Z,4103274275,140,56.8,4103909569,178,,4103274277,141,27.0,4103274273,56,Center,4103274281,213,2.4,4103274279,212,23.2,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152417,151,1,1,16,35,4jelr92fsge73q39is6qvhxb3,1,44.4,23.1,2023-03-17T20:18:00.433Z,2023-03-18T05:17:40Z,4103274459,213,1.5,4103274451,56,Back,4103274453,140,46.8,4103274457,212,24.5,4103909669,178,,4103274455,141,59.0,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152519,152,3,1,16,42,4jelr92fsge73q39is6qvhxb3,1,59.4,63.6,2023-03-17T20:18:07.428Z,2023-03-18T05:17:51Z,4103909973,178,,4103608117,464,,4103433929,286,,4103433951,233,406,4103274983,56,Center,,,,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521181439,406,45,1,16,42,3czravw89omgc9o4s0w3l1bg5,0,40.6,36.4,2023-03-17T20:18:07.428Z,2023-03-18T05:17:51Z,4103433817,56,Back,4103434007,233,152,4103433819,285,,,,,,,,,,,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152537,153,1,1,16,43,4jelr92fsge73q39is6qvhxb3,1,61,63.9,2023-03-17T20:18:08.468Z,2023-03-18T05:17:54Z,4103275073,213,1.7,4103910045,178,,4103275065,56,Left,4103275067,140,57.8,4103275069,141,95.7,4103275071,212,21.9,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152591,154,1,1,16,46,4jelr92fsge73q39is6qvhxb3,1,47.7,88.6,2023-03-17T20:18:11.650Z,2023-03-18T05:17:57Z,4103275335,141,67.6,4103910135,178,,4103275345,213,3.7,4103275333,140,26.4,4103275339,212,26.5,4103275331,56,Back,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152611,155,1,1,16,50,4jelr92fsge73q39is6qvhxb3,1,26.2,64.6,2023-03-17T20:18:15.851Z,2023-03-18T05:18:00Z,4103275459,213,5.0,4103275451,56,Back,4103275453,140,32.2,4103275457,212,21.0,4103910241,178,,4103275455,141,35.1,,,,,,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152653,156,1,1,16,54,4jelr92fsge73q39is6qvhxb3,1,32.1,32.7,2023-03-17T20:18:19.266Z,2023-03-18T05:18:04Z,4103275719,212,11.7,4103275713,56,Back,4103275717,141,17.4,4103275721,213,5.2,4103275715,140,37.3,4103910345,178,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152673,157,1,1,16,56,4jelr92fsge73q39is6qvhxb3,1,37.3,17.4,2023-03-17T20:18:21.178Z,2023-03-18T05:18:07Z,4103275839,213,0.1,4103275831,56,Center,4103910413,178,,4103275833,140,61.3,4103275837,212,25.4,4103275835,141,21.9,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152705,158,1,1,16,58,4jelr92fsge73q39is6qvhxb3,1,57.2,23.6,2023-03-17T20:18:23.306Z,2023-03-18T05:18:11Z,4103276019,141,34.6,4103276011,56,Center,4103276023,213,2.2,4103910531,178,,4103276021,212,9.1,4103276015,140,52.3,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152739,159,1,1,16,58,4jelr92fsge73q39is6qvhxb3,1,52.3,34.6,2023-03-17T20:18:23.858Z,2023-03-18T05:18:17Z,4103276165,155,,4103276175,213,5.4,4103276167,56,Right,4103276173,212,15.4,4103910587,178,,4103276169,140,61.4,4103276171,141,16.8,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152741,160,44,1,17,0,4jelr92fsge73q39is6qvhxb3,1,60.6,15.9,2023-03-17T20:18:25.620Z,2023-03-18T06:23:07Z,4103276221,233,145,4103276187,56,Right,4103276189,286,,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152745,145,44,1,17,0,3czravw89omgc9o4s0w3l1bg5,0,39.4,84.1,2023-03-17T20:18:25.621Z,2023-03-18T05:18:20Z,4103276207,285,,4103276235,233,160,4103276205,56,Back,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152753,161,1,1,17,0,4jelr92fsge73q39is6qvhxb3,1,61.5,17,2023-03-17T20:18:25.640Z,2023-03-18T06:23:07Z,4103276253,3,,4103910739,388,,4103276257,140,54.9,4103276255,56,Center,4103276261,212,11.1,4103276259,141,29.7,4103276263,213,2.2,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152789,162,1,1,17,1,4jelr92fsge73q39is6qvhxb3,0,54.1,30.6,2023-03-17T20:18:26.763Z,2023-03-18T05:18:27Z,4103276475,155,,4103276477,56,Right,4103276481,141,0.0,4103910939,178,,4103276487,1,,4103276485,213,5.6,4103276483,212,36.9,4103276479,140,82.2,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152849,146,5,1,17,3,3czravw89omgc9o4s0w3l1bg5,1,24.4,101.2,2023-03-17T20:18:28.776Z,2023-03-18T05:18:33Z,4103276857,347,,4103276855,56,Back,4103276875,233,163,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152795,163,5,1,17,3,4jelr92fsge73q39is6qvhxb3,0,75.6,-1.2,2023-03-17T20:18:28.776Z,2023-03-18T05:18:33Z,4103276513,56,Right,4103276909,233,146,4103276515,347,,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152873,147,1,1,17,9,3czravw89omgc9o4s0w3l1bg5,1,28.2,100,2023-03-17T20:18:34.396Z,2023-03-18T05:18:35Z,4103276987,141,87.5,4103276985,140,32.9,4103276983,56,Back,4103276979,107,,4103276991,213,5.2,4103276989,212,10.5,4103277015,189,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152895,148,1,1,17,10,3czravw89omgc9o4s0w3l1bg5,1,33.2,87.8,2023-03-17T20:18:35.806Z,2023-03-18T05:18:47Z,4103277117,56,Back,4103277121,141,97.5,4103277123,212,10.0,4103911425,178,,4103277125,213,2.4,4103277119,140,26.0,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152937,149,1,1,17,12,3czravw89omgc9o4s0w3l1bg5,1,26,97.5,2023-03-17T20:18:37.043Z,2023-03-18T05:18:50Z,4103277351,141,97.5,4103423331,155,,4103277347,56,Back,4103277353,212,7.1,4103277349,140,32.8,4103277355,213,0,4103911511,178,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521152973,150,1,1,17,15,3czravw89omgc9o4s0w3l1bg5,1,31.3,92.3,2023-03-17T20:18:40.449Z,2023-03-18T05:18:57Z,4103277537,141,87.0,4103277545,213,3.4,4103277533,140,15.9,4103911731,178,,4103277541,212,16.6,4103277529,56,Back,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153063,151,1,1,17,21,3czravw89omgc9o4s0w3l1bg5,1,14.7,98.7,2023-03-17T20:18:45.906Z,2023-03-18T05:19:00Z,4103278059,141,79.8,4103278065,212,50.3,4103278053,56,Left,4103278049,155,,4103278071,1,,4103278057,140,61.0,4103278069,213,6.0,4103911835,178,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153077,152,44,1,17,23,3czravw89omgc9o4s0w3l1bg5,1,57.7,76.6,2023-03-17T20:18:48.468Z,2023-03-18T06:23:08Z,4103278247,233,164,4103278141,286,,4103278139,56,Center,,,,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153073,164,44,1,17,23,4jelr92fsge73q39is6qvhxb3,0,42.3,23.4,2023-03-17T20:18:48.469Z,2023-03-18T05:19:03Z,4103278121,285,,4103278265,233,152,4103278119,56,Back,,,,,,,,,,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153083,153,1,1,17,23,3czravw89omgc9o4s0w3l1bg5,0,59.7,80.6,2023-03-17T20:18:48.507Z,2023-03-18T06:23:08Z,4103912005,388,,4103278183,168,,4103278185,56,Center,4103278193,213,5.8,4103278187,140,61.9,4103278181,3,,4103278189,141,78.8,4103278191,212,2.6,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153087,165,61,1,17,23,4jelr92fsge73q39is6qvhxb3,1,44.3,27.9,2023-03-17T20:18:48.530Z,2023-03-18T05:19:26Z,4103912073,388,,4103278201,56,Back,4103912071,15,,,,,,,,,,,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153153,154,1,1,17,27,3czravw89omgc9o4s0w3l1bg5,0,51.6,38.2,2023-03-17T20:18:52.338Z,2023-03-18T05:19:50Z,4103278533,141,5.5,4103278529,56,Right,4103278531,140,66.6,4103278537,213,5.3,4103913027,178,,4103278535,212,27.2,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153157,166,8,1,17,30,4jelr92fsge73q39is6qvhxb3,1,25.3,95.4,2023-03-17T20:18:55.418Z,2023-03-18T05:20:04Z,4103913459,178,,4103608529,385,,4103278603,56,Back,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153273,155,5,1,17,31,3czravw89omgc9o4s0w3l1bg5,1,73,-1.6,2023-03-17T20:18:56.411Z,2023-03-18T05:20:09Z,4103279257,233,167,4103279255,347,,4103279253,56,Right,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153169,167,5,1,17,31,4jelr92fsge73q39is6qvhxb3,0,27,101.6,2023-03-17T20:18:56.411Z,2023-03-18T05:20:09Z,4103279281,233,155,4103278653,347,,4103278651,56,Back,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153327,156,1,1,17,39,3czravw89omgc9o4s0w3l1bg5,1,75.7,0,2023-03-17T20:19:04.789Z,2023-03-18T05:20:11Z,4103279553,141,11.9,4103279549,56,Right,4103279557,213,2.4,4103279555,212,13.5,4103279551,140,66.3,4103279547,107,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521153363,157,1,1,17,44,3czravw89omgc9o4s0w3l1bg5,1,66.7,13.9,2023-03-17T20:19:09.234Z,2023-03-18T05:20:14Z,4103279727,212,20.7,4103279725,141,33.8,4103279723,140,51.8,4103913715,178,,4103279729,213,2.4,4103279721,56,Center,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
