id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/11/value,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2473908257,73,1,1,9,42,ba5e91hjacvma2sjvixn00pjo,1,50.3,25.6,2022-10-18T17:09:54.795Z,2022-10-19T05:35:02Z,3854148501,212,9.4,3854148499,141,32.2,3854148497,140,58.2,3855324745,178,,3854148503,213,0.5,3854148495,56,Center,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908283,74,1,1,9,45,ba5e91hjacvma2sjvixn00pjo,1,59.5,38.8,2022-10-18T17:09:57.783Z,2022-10-19T05:35:07Z,3854148653,140,67.0,3854148661,1,,3855324809,178,,3854148659,213,1.3,3854148657,212,34.2,3854148651,56,Left,3854148655,141,87.8,,,,afyga3n1mliw0btcuixt6xolx,E. Cavani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908301,75,1,1,9,50,ba5e91hjacvma2sjvixn00pjo,0,75.3,85.4,2022-10-18T17:10:02.077Z,2022-10-19T05:35:11Z,3854148751,141,52.4,3854148749,140,91.2,3854148747,56,Center,3854148755,213,5.4,3855194669,224,,3854148743,2,,3855194671,72,,3854148753,212,28.0,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,3854148745,155,,3855324861,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908311,96,12,1,9,51,10eyb18v5puw4ez03ocaug09m,1,9,43.9,2022-10-18T17:10:03.183Z,2022-10-19T05:35:14Z,3854148821,213,5.0,3854148815,140,16.7,3854148857,167,,3854148835,15,,3855324883,178,,3854148813,56,Back,3854148817,141,0.0,3854148819,212,32.2,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908435,76,5,1,9,53,ba5e91hjacvma2sjvixn00pjo,1,84,101.8,2022-10-18T17:10:05.744Z,2022-10-19T05:35:17Z,3854149451,233,97,3854149435,56,Left,3854149437,347,,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908315,97,5,1,9,53,10eyb18v5puw4ez03ocaug09m,0,16,-1.8,2022-10-18T17:10:05.744Z,2022-10-19T05:35:18Z,3854149469,233,76,3854148839,56,Back,3854148841,347,,,,,,,,,,,,,,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908449,77,1,1,10,5,ba5e91hjacvma2sjvixn00pjo,1,80.2,100,2022-10-18T17:10:17.903Z,2022-10-19T05:35:19Z,3854149523,140,85.7,3854149527,212,8.0,3854149529,213,5.5,3854149519,107,,3854149525,141,93.9,3854149521,56,Left,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908475,78,1,1,10,7,ba5e91hjacvma2sjvixn00pjo,1,85.7,93.9,2022-10-18T17:10:19.568Z,2022-10-19T05:35:23Z,3855324989,178,,3854149673,212,3.8,3854149669,140,82.1,3854149667,56,Left,3854149675,213,3.0,3854149671,141,94.5,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908485,79,1,1,10,11,ba5e91hjacvma2sjvixn00pjo,1,88.4,92.9,2022-10-18T17:10:24.043Z,2022-10-19T05:35:27Z,3854149733,56,Center,3855325035,178,,3854149739,212,11.8,3854149737,141,75.6,3854149735,140,87.8,3854149741,213,4.7,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908511,80,1,1,10,12,ba5e91hjacvma2sjvixn00pjo,1,87.6,75.4,2022-10-18T17:10:24.704Z,2022-10-19T05:35:31Z,3854149889,140,79.3,3854149887,56,Center,3854149895,213,3.0,3854149891,141,76.9,3854149893,212,8.8,3855325085,178,,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,Ilaix Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908535,81,1,1,10,16,ba5e91hjacvma2sjvixn00pjo,1,78.5,72.3,2022-10-18T17:10:28.095Z,2022-10-19T05:35:38Z,3854150057,213,4.0,3855325109,178,,3854150053,141,48.8,3854150419,210,13,3854150055,212,21.6,3854150049,56,Center,3854150051,140,64.6,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2473908539,83,13,1,10,19,ba5e91hjacvma2sjvixn00pjo,1,69.9,51.5,2022-10-18T17:10:31.101Z,2022-10-19T05:35:39Z,3854150459,215,,3855195057,18,,3854150449,29,,3854150455,102,42.4,3854150067,22,,3854150071,56,Center,3854150457,103,91.7,3854150461,230,97.6,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,3854150189,20,,3855325179,178,,,3854150451,55,81,3854150447,81,3854150463,231,,,,50.2,,,,,,,,,,,,,,,,,,,,,,
2473908537,82,5,1,10,20,ba5e91hjacvma2sjvixn00pjo,0,101.2,42.3,2022-10-18T17:10:32.673Z,2022-10-19T05:35:46Z,3854150063,346,,3854150061,56,Center,3854150127,233,98,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908541,98,5,1,10,20,10eyb18v5puw4ez03ocaug09m,1,-1.2,57.7,2022-10-18T17:10:32.673Z,2022-10-19T05:35:45Z,3854150087,346,,3854150113,233,82,3854150085,56,Back,,,,,,,,,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908673,99,1,1,10,24,10eyb18v5puw4ez03ocaug09m,1,3.5,55.1,2022-10-18T17:10:36.804Z,2022-10-19T05:39:41Z,3854150769,140,11.9,3854150767,56,Back,3854150779,237,,3854150773,212,11.8,3854150765,124,,3854150771,141,66.6,3854150775,213,0.7,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908693,100,1,1,10,35,10eyb18v5puw4ez03ocaug09m,1,14.5,64,2022-10-18T17:10:47.075Z,2022-10-19T05:39:45Z,3855328031,178,,3854150885,56,Back,3854150891,212,9.8,3854150893,213,4.4,3854150887,140,11.7,3854150889,141,50.3,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908747,101,1,1,10,38,10eyb18v5puw4ez03ocaug09m,1,11.8,49.6,2022-10-18T17:10:50.631Z,2022-10-19T05:39:47Z,3855328043,178,,3854151181,212,12.7,3854151175,56,Back,3854151177,140,18.1,3854151179,141,33.6,3854151183,213,5.3,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908895,102,1,1,10,47,10eyb18v5puw4ez03ocaug09m,1,33,17.7,2022-10-18T17:10:59.597Z,2022-10-19T05:39:51Z,3854151945,141,30.6,3854151941,56,Back,3855328053,178,,3854151943,140,13.4,3854151949,213,2.7,3854151947,212,22.4,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908923,103,1,1,11,2,10eyb18v5puw4ez03ocaug09m,0,18.9,49.7,2022-10-18T17:11:14.305Z,2022-10-19T05:39:54Z,3854152073,140,71.1,3854152069,155,,3854152077,212,57.5,3854152079,213,0.3,3854152071,56,Center,3854152075,141,75.3,3855328071,178,,3854152153,1,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908951,84,12,1,11,8,ba5e91hjacvma2sjvixn00pjo,1,11.1,15,2022-10-18T17:11:20.565Z,2022-10-19T05:40:00Z,3854152229,212,12.3,3854152227,141,0.0,3854152223,56,Back,3854152231,213,5.1,3854152265,167,,3855328101,178,,3854152225,140,15.6,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908957,85,5,1,11,9,ba5e91hjacvma2sjvixn00pjo,0,13.6,-1.5,2022-10-18T17:11:21.540Z,2022-10-19T05:40:04Z,3854152243,347,,3854152241,56,Back,3854152313,233,104,,,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473908965,104,5,1,11,9,10eyb18v5puw4ez03ocaug09m,1,86.4,101.5,2022-10-18T17:11:21.540Z,2022-10-19T05:40:04Z,3854152295,56,Left,3854152309,233,85,3854152297,347,,,,,,,,,,,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909043,105,1,1,11,19,10eyb18v5puw4ez03ocaug09m,1,86.1,100,2022-10-18T17:11:31.215Z,2022-10-19T05:40:17Z,3854152727,107,,3854152729,56,Left,3854152733,141,85.9,3854152737,213,4.9,3854152731,140,87.9,3854152735,212,10.7,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909047,106,3,1,11,21,10eyb18v5puw4ez03ocaug09m,0,88.6,85.6,2022-10-18T17:11:33.060Z,2022-10-19T05:40:33Z,3855195455,464,,3855195347,286,,3854152751,56,Left,3855212911,233,707,3855328343,178,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474098235,707,7,1,11,21,ba5e91hjacvma2sjvixn00pjo,1,11.4,14.4,2022-10-18T17:11:33.133Z,2022-10-19T05:40:51Z,3855195447,56,Back,3855195449,285,,3855195477,383,,3855328511,178,,3855212907,233,106,,,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909071,86,49,1,11,23,ba5e91hjacvma2sjvixn00pjo,1,2.6,1.3,2022-10-18T17:11:36.013Z,2022-10-19T05:40:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909077,87,1,1,11,25,ba5e91hjacvma2sjvixn00pjo,0,2.6,1.3,2022-10-18T17:11:37.283Z,2022-10-19T05:41:02Z,3854152935,236,,3855328645,178,,3854152921,140,3.3,3854152927,213,0,3854152919,56,Back,3854152923,141,1.3,3854152925,212,0.7,3854152941,286,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,3854152929,1,,3854152917,157,,,3854152937,233,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909075,107,74,1,11,25,10eyb18v5puw4ez03ocaug09m,1,92.6,95.6,2022-10-18T17:11:37.340Z,2022-10-19T05:41:05Z,3855328671,178,,3854152943,233,87,3854152911,285,,3854152909,56,Left,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909139,88,5,1,11,25,ba5e91hjacvma2sjvixn00pjo,1,5.6,-1.2,2022-10-18T17:11:37.921Z,2022-10-19T05:41:07Z,3854153255,56,Back,3854153259,233,108,3854153257,347,,,,,,,,,,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909085,108,5,1,11,25,10eyb18v5puw4ez03ocaug09m,0,94.4,101.2,2022-10-18T17:11:37.921Z,2022-10-19T05:41:07Z,3854152983,56,Left,3854152985,347,,3854153265,233,88,,,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909147,89,1,1,11,36,ba5e91hjacvma2sjvixn00pjo,1,4.3,0,2022-10-18T17:11:48.254Z,2022-10-19T05:41:11Z,3854153299,140,13.4,3854153297,56,Back,3854153303,212,10.1,3854153305,213,0.3,3854153295,107,,3854153301,141,3.8,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909153,90,1,1,11,36,ba5e91hjacvma2sjvixn00pjo,1,13.4,3.8,2022-10-18T17:11:49.012Z,2022-10-19T05:41:17Z,3854153333,56,Back,3854153337,141,2.6,3854153339,212,11.2,3855328767,178,,3854153335,140,2.8,3854153341,213,3.2,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909159,91,1,1,11,38,ba5e91hjacvma2sjvixn00pjo,0,2.8,2.6,2022-10-18T17:11:50.071Z,2022-10-19T05:41:20Z,3854153353,141,10.7,3854153359,1,,3854153357,213,0.1,3854153355,212,43.5,3854153351,140,43.9,3855328795,178,,3854153349,56,Back,3854153347,157,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909163,109,1,1,11,41,10eyb18v5puw4ez03ocaug09m,1,59.9,82.7,2022-10-18T17:11:53.474Z,2022-10-19T05:41:23Z,3855328813,388,,3854153369,140,68.3,3854153367,56,Center,3854153373,212,16.6,3854153375,213,5.3,3854153365,3,,3854153371,141,62.0,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909165,110,49,1,11,43,10eyb18v5puw4ez03ocaug09m,1,68.3,62,2022-10-18T17:11:55.350Z,2022-10-19T05:41:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8tlfkcnlf3dq1katqazub1i39,P. Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909169,111,1,1,11,43,10eyb18v5puw4ez03ocaug09m,0,68.3,62,2022-10-18T17:11:55.398Z,2022-10-19T05:41:29Z,3854153387,141,71.5,3854153389,212,7.0,3854153383,56,Center,3855328907,388,,3854153391,213,1.2,3854153385,140,70.9,,,,,,,8tlfkcnlf3dq1katqazub1i39,P. Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474126151,973,67,1,11,44,ba5e91hjacvma2sjvixn00pjo,1,27,29.5,2022-10-18T17:11:56.205Z,2022-10-19T07:33:13Z,3855354575,233,1526,,,,,,,,,,,,,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474126147,1526,67,1,11,44,10eyb18v5puw4ez03ocaug09m,0,73,70.5,2022-10-18T17:11:56.206Z,2022-10-19T06:13:12Z,3855354585,233,973,,,,,,,,,,,,,,,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909167,92,8,1,11,44,ba5e91hjacvma2sjvixn00pjo,1,26.3,29.8,2022-10-18T17:11:56.231Z,2022-10-19T07:33:13Z,3855329023,178,,3854153381,56,Back,3855195711,385,,,,,,,,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909179,112,1,1,11,45,10eyb18v5puw4ez03ocaug09m,0,52.8,62.9,2022-10-18T17:11:57.991Z,2022-10-19T05:41:39Z,3855329075,178,,3854153463,212,21.9,3854153455,56,Center,3854153451,155,,3854153459,140,69.0,3854153461,141,42.5,3854153465,213,5.6,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909183,93,1,1,11,47,ba5e91hjacvma2sjvixn00pjo,1,35.2,50.3,2022-10-18T17:11:59.238Z,2022-10-19T05:41:42Z,3854153493,141,49.6,3854153489,56,Back,3854153487,3,,3854153497,213,3.2,3854153491,140,26.5,3855329137,388,,3854153495,212,9.1,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474126185,974,67,1,11,48,ba5e91hjacvma2sjvixn00pjo,1,27,49.8,2022-10-18T17:12:00.493Z,2022-10-19T07:33:13Z,3855354821,233,1527,,,,,,,,,,,,,,,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474126183,1527,67,1,11,48,10eyb18v5puw4ez03ocaug09m,0,73,50.2,2022-10-18T17:12:00.494Z,2022-10-19T06:13:42Z,3855354827,233,974,,,,,,,,,,,,,,,,,,,,,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909217,94,1,1,11,48,ba5e91hjacvma2sjvixn00pjo,0,26.5,49.6,2022-10-18T17:12:00.500Z,2022-10-19T07:33:14Z,3854153673,1,,3855329235,178,,3854153669,212,56.9,3854153665,140,78.2,3854153671,213,6.0,3854153663,56,Center,3854153667,141,24.6,3854153661,157,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909245,113,1,1,11,57,10eyb18v5puw4ez03ocaug09m,1,20.5,66.1,2022-10-18T17:12:09.374Z,2022-10-19T05:41:49Z,3854153823,213,4.3,3854153819,141,48.5,3855329299,178,,3854153817,140,14.9,3854153815,56,Back,3854153821,212,13.3,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909273,114,1,1,12,0,10eyb18v5puw4ez03ocaug09m,1,15.3,48.5,2022-10-18T17:12:12.679Z,2022-10-19T05:41:52Z,3854153973,140,38.8,3854153979,213,5.4,3854153977,212,37.3,3854153969,155,,3854153975,141,7.4,3854153981,1,,3854153971,56,Back,3855329375,178,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909287,115,1,1,12,5,10eyb18v5puw4ez03ocaug09m,0,38.8,7.4,2022-10-18T17:12:17.549Z,2022-10-19T05:42:06Z,3854154053,141,53.0,3855329571,178,,3854154059,1,,3854154057,213,0.8,3854154051,140,68.5,3854154049,56,Center,3854154055,212,44.0,,,,1y74tse0vpdxanxf152cc8jjd,G. Montiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909291,95,49,1,12,7,ba5e91hjacvma2sjvixn00pjo,1,36.2,57.3,2022-10-18T17:12:19.279Z,2022-10-19T05:42:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909321,96,1,1,12,11,ba5e91hjacvma2sjvixn00pjo,1,47,53.1,2022-10-18T17:12:23.127Z,2022-10-19T05:42:14Z,3854154283,56,Center,3854154287,141,38.5,3854154289,212,11.5,3855329675,178,,3854154285,140,52.6,3854154291,213,5.2,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909327,97,3,1,12,14,ba5e91hjacvma2sjvixn00pjo,0,67.9,24.3,2022-10-18T17:12:26.348Z,2022-10-19T05:42:20Z,3855329735,178,,3854154311,286,,3854154475,233,116,3854154309,56,Center,3855195963,465,,,,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909351,116,7,1,12,14,10eyb18v5puw4ez03ocaug09m,1,32.1,75.7,2022-10-18T17:12:26.951Z,2022-10-19T05:42:25Z,3855195965,383,,3854154423,56,Back,3854154425,285,,3854154459,233,97,3855329803,389,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909355,117,49,1,12,16,10eyb18v5puw4ez03ocaug09m,1,30,79.1,2022-10-18T17:12:28.686Z,2022-10-19T05:43:10Z,,,,,,,,,,,,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909405,118,61,1,12,20,10eyb18v5puw4ez03ocaug09m,0,56.3,81.1,2022-10-18T17:12:32.665Z,2022-10-19T05:43:22Z,3854154715,56,Left,3855330493,178,,,,,,,,,,,,,,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909419,98,4,1,12,20,ba5e91hjacvma2sjvixn00pjo,1,42,18.4,2022-10-18T17:12:32.930Z,2022-10-19T05:43:26Z,3854154825,233,119,3854154783,286,,3854154781,265,,3854154775,13,,3854154779,152,,3854154777,56,Back,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909423,119,4,1,12,20,10eyb18v5puw4ez03ocaug09m,0,58,81.6,2022-10-18T17:12:32.931Z,2022-10-19T05:43:25Z,3854154789,13,,3854154793,152,,3855330529,178,,3854154841,233,98,3854154799,285,,3854154795,265,,3854154791,56,Left,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909807,99,1,1,13,20,ba5e91hjacvma2sjvixn00pjo,1,38.2,29.1,2022-10-18T17:13:32.249Z,2022-10-19T05:43:28Z,3855330557,178,,3854156903,155,,3854156907,152,,3854156915,212,47.0,3854156919,1,,3854156901,5,,3854156909,56,Left,3854156911,140,54.5,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,3854156905,196,,3854156917,213,,1.2,3854156913,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909819,100,1,1,13,24,ba5e91hjacvma2sjvixn00pjo,1,54.6,90.3,2022-10-18T17:13:36.423Z,2022-10-19T05:43:32Z,3854156999,140,34.1,3854156997,56,Back,3855330587,178,,3854157003,212,23.7,3854157005,213,3.6,3854157001,141,75.6,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909845,101,1,1,13,26,ba5e91hjacvma2sjvixn00pjo,1,32,75.4,2022-10-18T17:13:38.934Z,2022-10-19T05:43:35Z,3854157201,56,Back,3854157205,141,37.3,3854157203,140,24.6,3855330619,178,,3854157209,213,4.4,3854157207,212,27.0,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909859,102,1,1,13,29,ba5e91hjacvma2sjvixn00pjo,1,25.6,32.4,2022-10-18T17:13:42.007Z,2022-10-19T05:43:37Z,3854157297,140,32.4,3854157299,141,8.0,3855330635,178,,3854157303,213,5.1,3854157295,56,Back,3854157301,212,18.1,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909881,103,1,1,13,33,ba5e91hjacvma2sjvixn00pjo,1,31.5,10,2022-10-18T17:13:45.125Z,2022-10-19T05:43:41Z,3854157435,141,22.7,3854157431,56,Back,3854157437,212,16.2,3854157439,213,0.6,3854157433,140,44.5,3855330687,178,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909923,104,1,1,13,35,ba5e91hjacvma2sjvixn00pjo,1,48.8,27.6,2022-10-18T17:13:47.655Z,2022-10-19T05:43:44Z,3854157655,212,48.2,3854157649,56,Left,3854157659,213,1.4,3854157645,155,,3854157663,1,,3854157651,140,56.4,3854157647,196,,3854157653,141,97.5,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,3855330737,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909953,105,1,1,13,42,ba5e91hjacvma2sjvixn00pjo,1,62.7,93,2022-10-18T17:13:54.404Z,2022-10-19T05:43:48Z,3855330785,178,,3854157835,213,0.9,3854157831,141,97.1,3854157833,212,3.6,3854157829,140,64.9,3854157827,56,Left,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909979,106,1,1,13,47,ba5e91hjacvma2sjvixn00pjo,1,64.8,97.4,2022-10-18T17:13:59.238Z,2022-10-19T05:43:54Z,3855330847,178,,3854157969,213,3.7,3854157967,212,14.9,3854157963,140,52.5,3854157965,141,86.6,3854157961,56,Left,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473909995,107,1,1,13,49,ba5e91hjacvma2sjvixn00pjo,1,52.6,86.6,2022-10-18T17:14:01.067Z,2022-10-19T05:43:57Z,3854158063,212,6.2,3855330903,178,,3854158059,140,57.1,3854158057,56,Left,3854158065,213,0.7,3854158061,141,92.6,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
