id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2478643739,336,7,1,42,9,6f27yvbqcngegwsg2ozxxdj4,0,7,3.6,2022-10-29T12:42:59.932Z,2022-10-30T07:00:21Z,3879254145,233,368,3879254107,285,,3882055995,383,,3882602001,178,,3879254105,56,Back,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478643745,369,61,1,42,10,cobffe32r7g4skka9m19qib63,1,94.1,96.2,2022-10-29T12:43:00.180Z,2022-10-30T07:00:26Z,3879254137,56,Left,3882602093,178,,,,,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478644173,337,5,1,42,11,6f27yvbqcngegwsg2ozxxdj4,1,9.9,-1.1,2022-10-29T12:43:01.513Z,2022-10-30T07:00:35Z,3879256451,233,370,3879256415,56,Back,3879256417,347,,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478643767,370,5,1,42,11,cobffe32r7g4skka9m19qib63,0,90.1,101.1,2022-10-29T12:43:01.513Z,2022-10-30T07:00:35Z,3879256475,233,337,3879254255,347,,3879254251,56,Left,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478644597,339,1,1,42,45,6f27yvbqcngegwsg2ozxxdj4,1,16.8,0,2022-10-29T12:43:35.467Z,2022-10-30T07:01:23Z,3879258635,189,,3879258395,212,15.3,3879258387,107,,3879258391,140,30.6,3879258393,141,5.4,3879258389,56,Back,3879258397,213,0.3,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478644601,340,61,1,42,48,6f27yvbqcngegwsg2ozxxdj4,1,30.7,5.4,2022-10-29T12:43:38.718Z,2022-10-30T07:01:32Z,3882603495,178,,3879258679,189,,3879258407,56,Back,,,,,,,,,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478644541,372,49,1,42,49,cobffe32r7g4skka9m19qib63,1,56.4,22.6,2022-10-29T12:43:39.599Z,2022-10-30T07:01:10Z,3879259389,189,,,,,,,,,,,,,,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478644559,373,1,1,42,49,cobffe32r7g4skka9m19qib63,1,56.4,22.6,2022-10-29T12:43:39.854Z,2022-10-30T07:00:59Z,3879258223,56,Right,3882602725,178,,3879258229,141,9.5,3879258231,212,13.0,3879258233,213,5.5,3879258227,140,65.4,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478644617,374,1,1,42,52,cobffe32r7g4skka9m19qib63,1,65.4,9.5,2022-10-29T12:43:42.096Z,2022-10-30T07:01:42Z,3879258467,140,58.5,3879258469,141,49.4,3882603673,178,,3879258465,56,Center,3879258471,212,28.1,3879258473,213,1.8,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478644645,375,1,1,42,54,cobffe32r7g4skka9m19qib63,1,59.6,55.1,2022-10-29T12:43:44.636Z,2022-10-30T07:01:46Z,3882603717,178,,3879258617,56,Center,3879258619,140,65.9,3879258625,213,0.7,3879258621,141,63.8,3879258623,212,8.9,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479276327,1603,43,1,42,54,cobffe32r7g4skka9m19qib63,1,0,0,2022-10-29T12:43:44.704Z,2022-10-30T08:14:35Z,3882679805,144,82,3882679741,178,0,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478644705,376,1,1,42,56,cobffe32r7g4skka9m19qib63,1,66,64.7,2022-10-29T12:43:46.375Z,2022-10-30T07:01:51Z,3879258915,141,94.1,3879258913,140,67.8,3879258911,56,Left,3879258919,213,1.5,3879258917,212,20.1,3882603817,178,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478644763,377,1,1,43,0,cobffe32r7g4skka9m19qib63,0,72.1,94.8,2022-10-29T12:43:50.490Z,2022-10-30T07:01:55Z,3882056405,224,,3879259211,2,,3879259215,56,Center,3879259223,213,5.3,3879259213,155,,3879259225,1,,3879259221,212,39.6,3879259471,233,341,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,3879259219,141,44.9,,3882056407,72,,3879259217,140,91.5,3882603955,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478644805,341,41,1,43,2,6f27yvbqcngegwsg2ozxxdj4,1,7.9,55.1,2022-10-29T12:43:52.187Z,2022-10-30T07:02:23Z,3879259415,141,91.4,3879259413,140,18.3,3879259481,233,377,3882056517,378,,3879259417,212,27.0,3882604603,388,,3879259419,213,1.2,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478644895,378,1,1,43,6,cobffe32r7g4skka9m19qib63,1,84.3,7,2022-10-29T12:43:56.892Z,2022-10-30T07:02:29Z,3879259905,140,68.7,3879259903,56,Center,3879259909,212,19.1,3879259911,213,2.6,3879259907,141,21.4,3882604707,178,,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478644931,379,1,1,43,10,cobffe32r7g4skka9m19qib63,1,67.4,23.9,2022-10-29T12:44:00.142Z,2022-10-30T07:02:34Z,3879260075,56,Center,3879260077,140,58.9,3879260079,141,36.2,3879260083,213,2.4,3879260081,212,12.2,3882604787,178,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645043,380,1,1,43,12,cobffe32r7g4skka9m19qib63,1,58.9,36.2,2022-10-29T12:44:02.450Z,2022-10-30T07:02:39Z,3879260717,140,65.2,3879260719,141,13.0,3882604879,178,,3879260715,56,Right,3879260723,213,5.1,3879260721,212,17.1,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645057,381,1,1,43,15,cobffe32r7g4skka9m19qib63,1,70,12.5,2022-10-29T12:44:05.695Z,2022-10-30T07:02:44Z,3882604949,178,,3879260837,212,36.7,3879260841,213,1.1,3879260825,56,Center,3879260821,2,,3882056705,224,,3879260833,141,61.1,3882056707,20,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,3879260823,155,,,3879260829,140,85.2,3879260847,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645113,382,1,1,43,17,cobffe32r7g4skka9m19qib63,1,85.2,61.1,2022-10-29T12:44:07.522Z,2022-10-30T07:02:51Z,3879261199,141,65.7,3882605067,388,,3879261197,140,62.1,3879261201,212,24.5,3879261203,213,3.0,3879261195,56,Center,3879261193,3,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645179,383,1,1,43,21,cobffe32r7g4skka9m19qib63,1,63.6,66.3,2022-10-29T12:44:11.139Z,2022-10-30T07:02:59Z,3879261625,213,1.0,3879261623,212,23.2,3879261621,141,94.5,3882605261,178,,3879261617,56,Left,3879261619,140,76.0,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645221,384,1,1,43,24,cobffe32r7g4skka9m19qib63,1,87.6,88.5,2022-10-29T12:44:14.472Z,2022-10-30T07:03:03Z,3882056941,224,,3879261853,213,4.8,3879261847,140,88.6,3882605347,178,,3879261849,141,54.6,3879261845,56,Center,3879261841,2,,3882056943,72,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,3879261851,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645237,385,61,1,43,25,cobffe32r7g4skka9m19qib63,0,88.6,54.6,2022-10-29T12:44:15.451Z,2022-10-30T07:03:10Z,3879261945,56,Center,3882605547,178,,,,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645485,342,12,1,43,26,6f27yvbqcngegwsg2ozxxdj4,1,8.7,65.8,2022-10-29T12:44:16.290Z,2022-10-30T07:03:16Z,3879263165,212,27.1,3879263163,141,53.2,3879263161,140,33.2,3879263159,56,Back,3882605663,178,,3879263167,213,6.0,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645377,386,1,1,43,29,cobffe32r7g4skka9m19qib63,1,64.1,39.1,2022-10-29T12:44:20.008Z,2022-10-30T07:03:26Z,3879262553,56,Right,3879262551,3,,3879262555,140,64.3,3879262561,213,4.7,3879262557,141,8.8,3882605851,178,,3879262559,212,20.6,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645393,387,1,1,43,32,cobffe32r7g4skka9m19qib63,1,64.3,8.8,2022-10-29T12:44:22.772Z,2022-10-30T07:03:34Z,3879262663,140,56.2,3882605977,178,,3879262673,213,2.9,3879262671,212,8.8,3879262667,141,12.2,3879262659,56,Right,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645445,388,1,1,43,34,cobffe32r7g4skka9m19qib63,1,56.2,12.2,2022-10-29T12:44:24.589Z,2022-10-30T07:03:40Z,3879262961,213,5.9,3879262953,56,Right,3879262955,140,68.1,3882606069,178,,3879262957,141,5.5,3879262959,212,13.3,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645475,389,1,1,43,37,cobffe32r7g4skka9m19qib63,0,74.4,4.6,2022-10-29T12:44:27.826Z,2022-10-30T07:03:44Z,3879263117,155,,3879263119,56,Center,3882606127,178,,3882057245,20,,3879263125,212,37.2,3879263121,140,91.2,3879263129,1,,3879263127,213,1.1,9bbu1yne0l9j862yodiuldw4p,H. Mendes,3879263115,2,,,3882057243,224,,3879263123,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479158001,695,11,1,43,39,6f27yvbqcngegwsg2ozxxdj4,0,7.2,45.8,2022-10-29T12:44:29.889Z,2022-10-30T07:04:00Z,3882057487,88,,3882057485,56,Back,3882606485,178,,3882057559,378,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645491,343,52,1,43,40,6f27yvbqcngegwsg2ozxxdj4,1,9.1,43.5,2022-10-29T12:44:30.514Z,2022-10-30T07:04:09Z,3882606745,178,,3882057713,377,,,,,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645917,344,1,1,43,54,6f27yvbqcngegwsg2ozxxdj4,0,11.1,42.6,2022-10-29T12:44:44.912Z,2022-10-30T07:04:14Z,3879265353,212,69.6,3879265349,141,0.0,3879265357,213,5.8,3879265359,1,,3879265339,56,Right,3879265337,199,,3879265343,140,71.1,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645923,345,5,1,44,0,6f27yvbqcngegwsg2ozxxdj4,0,69.5,-1.2,2022-10-29T12:44:50.628Z,2022-10-30T07:04:26Z,3879265391,56,Right,3879265393,347,,3879265567,233,390,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478645945,390,5,1,44,0,cobffe32r7g4skka9m19qib63,1,30.5,101.2,2022-10-29T12:44:50.628Z,2022-10-30T07:04:25Z,3879265533,347,,3879265531,56,Back,3879265539,233,345,,,,,,,,,,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478646113,391,1,1,44,6,cobffe32r7g4skka9m19qib63,1,23.4,100,2022-10-29T12:44:56.633Z,2022-10-30T07:04:31Z,3879266429,1,,3879266427,213,4.1,3879266417,107,,3879266419,56,Back,3879266425,212,24.0,3879266423,141,72.6,3879266421,140,10.8,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478646179,392,1,1,44,10,cobffe32r7g4skka9m19qib63,1,14.8,67.1,2022-10-29T12:45:00.272Z,2022-10-30T07:04:39Z,3879266759,212,19.7,3879266757,141,41.5,3879266761,213,5.2,3882607679,178,,3879266755,140,23.5,3879266753,56,Back,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479277279,1617,43,1,44,13,cobffe32r7g4skka9m19qib63,1,0,0,2022-10-29T12:45:03.124Z,2022-10-30T08:17:24Z,3882682345,178,0,3882682551,144,82,,,,,,,,,,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478646391,393,1,1,44,16,cobffe32r7g4skka9m19qib63,1,31.2,47.9,2022-10-29T12:45:06.699Z,2022-10-30T07:04:44Z,3879267891,140,40.5,3879267893,141,26.9,3879267895,212,17.3,3879267897,213,5.3,3879267889,56,Back,3882607749,178,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478646527,394,1,1,44,22,cobffe32r7g4skka9m19qib63,1,46.2,26.5,2022-10-29T12:45:12.888Z,2022-10-30T07:04:49Z,3879268527,56,Center,3879268535,213,1.2,3879268529,140,53.8,3879268533,212,24.7,3879268531,141,60.8,3882607831,178,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478646561,395,1,1,44,29,cobffe32r7g4skka9m19qib63,1,64.5,75.6,2022-10-29T12:45:19.622Z,2022-10-30T07:05:37Z,3879268673,141,72.0,3879268671,140,75.9,3879268675,212,12.2,3879268677,213,6.1,3879268669,56,Center,3882608793,178,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478646573,396,1,1,44,30,cobffe32r7g4skka9m19qib63,1,75.9,72,2022-10-29T12:45:20.595Z,2022-10-30T07:05:45Z,3879268751,56,Center,3879268753,140,71.7,3879268755,141,66.3,3882608937,178,,3879268759,213,3.9,3879268757,212,5.9,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478646623,397,1,1,44,31,cobffe32r7g4skka9m19qib63,1,71.7,66.3,2022-10-29T12:45:21.356Z,2022-10-30T07:05:51Z,3882609037,178,,3879269039,140,87.3,3879269045,213,0.7,3879269037,56,Left,3879269041,141,86.1,3879269043,212,21.2,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478646659,398,1,1,44,33,cobffe32r7g4skka9m19qib63,0,88.4,84.5,2022-10-29T12:45:23.575Z,2022-10-30T07:06:06Z,3882058055,386,,3879269201,213,5.0,3879269195,140,95.6,3882609397,178,,3882058053,225,,3879269197,141,52.2,3879269199,212,23.2,3879269193,56,Center,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,3882058057,72,,,3879269189,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478646685,346,12,1,44,34,6f27yvbqcngegwsg2ozxxdj4,1,4.1,47.7,2022-10-29T12:45:24.472Z,2022-10-30T07:06:18Z,3879269303,212,22.5,3879269387,167,,3879269301,141,16.0,3879269305,213,4.4,3882609621,178,,3879269299,140,0.0,3879269297,56,Back,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478646693,347,6,1,44,36,6f27yvbqcngegwsg2ozxxdj4,0,1.2,31.9,2022-10-29T12:45:26.196Z,2022-10-30T07:06:27Z,3879269483,233,399,3879269345,73,,3879269343,56,Back,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478646679,399,6,1,44,36,cobffe32r7g4skka9m19qib63,1,98.8,68.1,2022-10-29T12:45:26.196Z,2022-10-30T07:06:27Z,3879269413,233,347,3879269283,56,Center,3879269285,73,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478647255,400,1,1,45,2,cobffe32r7g4skka9m19qib63,1,99.5,99.5,2022-10-29T12:45:52.279Z,2022-10-30T07:43:22Z,3879272579,141,53.6,3879272583,213,4.6,3879272577,140,96.3,3879273385,154,,3879272573,223,,3879272581,212,31.4,3879272569,6,,3879273383,210,13,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,3879272567,2,,1,3882609979,178,,3882058287,20,,3879272575,56,3879272571,155,,,,,,,,,,,,,,Center,,,,,,,,,,,,,
2478647287,401,44,1,45,3,cobffe32r7g4skka9m19qib63,1,96.8,55.1,2022-10-29T12:45:53.452Z,2022-10-30T07:43:21Z,3879272715,56,Center,3879272773,233,348,3879272717,286,,,,,,,,,,,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478647259,348,44,1,45,3,6f27yvbqcngegwsg2ozxxdj4,0,3.2,44.9,2022-10-29T12:45:53.453Z,2022-10-30T07:06:44Z,3879272597,285,,3879272593,56,Back,3879272845,233,401,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478647297,402,13,1,45,3,cobffe32r7g4skka9m19qib63,1,96.3,53.6,2022-10-29T12:45:53.506Z,2022-10-30T07:43:22Z,3879273431,328,,3879273429,103,75,3879273427,102,50.6,3879272751,16,,3882610255,388,,3879273423,55,400,3879273415,15,,3879272753,56,Center,e6ok0deqkoe80184iu509gzu2,E. Touré,3879273419,29,,,3879273437,230,99.5,3879273421,154,,3879273439,231,3879273413,25,3882058623,74,,,,,,,,,,,,50.4,,,,,,,,,,,,,
2478647263,349,5,1,45,5,6f27yvbqcngegwsg2ozxxdj4,1,-1.8,46.6,2022-10-29T12:45:55.507Z,2022-10-30T07:06:55Z,3879272623,56,Back,3879272625,346,,3879272917,233,403,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478647319,403,5,1,45,5,cobffe32r7g4skka9m19qib63,0,101.8,53.4,2022-10-29T12:45:55.507Z,2022-10-30T07:06:54Z,3879272971,233,349,3879272877,346,,3879272875,56,Center,,,,,,,,,,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478647895,351,1,1,45,31,6f27yvbqcngegwsg2ozxxdj4,1,4,45.3,2022-10-29T12:46:21.130Z,2022-10-30T07:07:00Z,3879275803,124,,3879275805,56,Right,3879275819,74,,3879275813,213,6.0,3879275811,212,76.1,3879275809,141,10.5,3879275815,1,,3879275807,140,72.9,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478647901,352,1,1,45,36,6f27yvbqcngegwsg2ozxxdj4,0,71.9,8.1,2022-10-29T12:46:26.246Z,2022-10-30T07:07:14Z,3879275859,212,4.3,3879275843,3,,3879275867,213,1.3,3879275851,140,73.1,3879275855,141,14.1,3882610691,388,,3879275847,56,Right,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478647939,404,49,1,45,37,cobffe32r7g4skka9m19qib63,1,28.6,80.1,2022-10-29T12:46:27.458Z,2022-10-30T07:07:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478648003,405,1,1,45,37,cobffe32r7g4skka9m19qib63,1,28.6,80.1,2022-10-29T12:46:27.506Z,2022-10-30T07:07:48Z,3879276415,155,,3879276421,141,69.3,3879276423,212,37.3,3879276425,213,6.1,3879276417,56,Center,3879276419,140,63.4,3882611373,178,,3879276427,1,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478648007,406,3,1,45,41,cobffe32r7g4skka9m19qib63,0,70,69.8,2022-10-29T12:46:31.476Z,2022-10-30T07:07:58Z,3882611563,178,,3879276445,56,Center,3879276447,286,,3879276461,211,,3882059007,465,,,,,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478648059,353,59,1,45,44,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-29T12:46:34.122Z,2022-10-30T07:08:01Z,3879276759,56,Back,,,,,,,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478648063,354,54,1,45,44,6f27yvbqcngegwsg2ozxxdj4,1,12.7,25.1,2022-10-29T12:46:34.558Z,2022-10-30T07:08:06Z,3879276895,232,,3882611787,389,,,,,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478648097,355,52,1,45,44,6f27yvbqcngegwsg2ozxxdj4,1,12.7,25.1,2022-10-29T12:46:34.978Z,2022-10-30T07:08:15Z,3882612015,389,,3882059051,376,,,,,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478648201,356,80,1,45,54,6f27yvbqcngegwsg2ozxxdj4,0,11.5,47.7,2022-10-29T12:46:44.918Z,2022-10-30T07:08:37Z,3882612333,178,,,,,,,,,,,,,,,,,,,,,,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478648273,357,1,1,45,56,6f27yvbqcngegwsg2ozxxdj4,0,12.7,48.9,2022-10-29T12:46:46.468Z,2022-10-30T07:08:41Z,3879278017,198,,3879278019,56,Center,3879278029,1,,3879278027,213,6.0,3882612407,178,,3879278015,157,,3879278021,140,59.7,3879278023,141,25.5,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,3879278025,212,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478648309,407,1,1,45,59,cobffe32r7g4skka9m19qib63,0,34.8,68.4,2022-10-29T12:46:49.852Z,2022-10-30T07:08:47Z,3879278205,56,Center,3879278203,3,,3879278207,140,55.1,3879278209,141,55.1,3879278211,212,23.2,3879278213,213,5.9,3882612533,388,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478648307,358,44,1,46,1,6f27yvbqcngegwsg2ozxxdj4,1,45.1,45.2,2022-10-29T12:46:51.970Z,2022-10-30T07:43:23Z,3879278193,285,,3879278191,56,Back,3879278307,233,408,,,,,,,,,,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478648323,408,44,1,46,1,cobffe32r7g4skka9m19qib63,0,54.9,54.8,2022-10-29T12:46:51.971Z,2022-10-30T07:08:54Z,3879278337,233,358,3879278269,56,Center,3879278271,286,,,,,,,,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478648321,359,1,1,46,2,6f27yvbqcngegwsg2ozxxdj4,0,44.9,45.3,2022-10-29T12:46:52.065Z,2022-10-30T07:43:23Z,3879278267,213,4.5,3879278259,56,Back,3879278263,141,32.5,3879278261,140,43.2,3879278265,212,8.9,3882612715,388,,3879278255,3,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
