id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2508788499,144,1,1,15,37,cobffe32r7g4skka9m19qib63,1,3.6,46.6,2023-02-17T20:17:46.525Z,2023-02-18T05:05:40Z,4037893241,140,11.7,4037893237,124,,4037893253,189,,4037893245,212,12.8,4037893239,56,Back,4037893251,237,,4037893243,141,60.6,4037893247,213,0.8,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508788507,145,1,1,15,39,cobffe32r7g4skka9m19qib63,1,11.7,60.6,2023-02-17T20:17:48.668Z,2023-02-18T05:05:42Z,4037893297,189,,4037893287,213,4.2,4037893279,141,52.2,4037893273,56,Back,4037893283,212,6.5,4037893275,140,8.8,4038525697,178,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508788543,146,1,1,15,42,cobffe32r7g4skka9m19qib63,1,17.7,52.2,2023-02-17T20:17:51.890Z,2023-02-18T05:05:47Z,4037893507,140,24.2,4037893509,141,78.3,4037893513,213,1.2,4037893505,56,Back,4038525885,178,,4037893511,212,19.0,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508788597,147,1,1,15,45,cobffe32r7g4skka9m19qib63,1,20.6,74.7,2023-02-17T20:17:54.597Z,2023-02-18T05:05:52Z,4037893833,213,4.2,4038526069,178,,4037893829,141,51.2,4037893831,212,18.6,4037893827,140,11.6,4037893825,56,Back,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508788625,148,1,1,15,52,cobffe32r7g4skka9m19qib63,1,18.5,47.6,2023-02-17T20:18:01.864Z,2023-02-18T05:05:57Z,4037893951,56,Back,4037893953,140,27.4,4037893959,213,1.2,4037893957,212,24.8,4037893955,141,81.4,4038526207,178,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508788711,149,1,1,15,57,cobffe32r7g4skka9m19qib63,1,32.7,85.9,2023-02-17T20:18:06.764Z,2023-02-18T05:06:01Z,4038526325,178,,4037894543,213,4.3,4037894535,56,Back,4037894537,140,21.2,4037894539,141,49.4,4037894541,212,27.6,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508788731,150,1,1,16,2,cobffe32r7g4skka9m19qib63,1,22.7,45.8,2023-02-17T20:18:11.745Z,2023-02-18T05:06:04Z,4038526417,178,,4037894659,140,31.3,4037894657,56,Back,4037894663,212,16.7,4037894661,141,25.2,4037894665,213,5.3,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508788741,151,1,1,16,4,cobffe32r7g4skka9m19qib63,1,31.3,25.2,2023-02-17T20:18:13.490Z,2023-02-18T05:06:09Z,4038526551,178,,4037894711,212,7.8,4037894699,56,Back,4037894707,141,30.9,4037894713,213,2.6,4037894703,140,24.8,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508788781,152,1,1,16,6,cobffe32r7g4skka9m19qib63,1,24.5,38.9,2023-02-17T20:18:15.593Z,2023-02-18T05:06:13Z,4037894969,213,1.3,4037894957,140,30.3,4037894953,56,Back,4037894965,212,24.3,4038526663,178,,4037894961,141,73.5,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508788833,153,1,1,16,13,cobffe32r7g4skka9m19qib63,1,35,73,2023-02-17T20:18:22.202Z,2023-02-18T05:06:20Z,4037895259,56,Back,4037895269,212,22.3,4037895263,141,43.7,4038526863,178,,4037895261,140,25.5,4037895271,213,4.2,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508788889,154,1,1,16,16,cobffe32r7g4skka9m19qib63,1,26.2,41.2,2023-02-17T20:18:25.277Z,2023-02-18T05:07:12Z,4037895553,212,11.1,4038528463,178,,4037895555,213,0.1,4037895549,140,36.7,4037895547,56,Back,4037895551,141,42.5,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508788941,155,1,1,16,19,cobffe32r7g4skka9m19qib63,1,34.7,28.9,2023-02-17T20:18:28.867Z,2023-02-18T05:07:16Z,4037895819,212,12.3,4037895813,56,Back,4037895815,140,29.3,4037895821,213,4.2,4037895817,141,12.9,4038528523,178,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508788991,156,1,1,16,22,cobffe32r7g4skka9m19qib63,1,27.7,14.6,2023-02-17T20:18:31.841Z,2023-02-18T05:07:21Z,4037896117,141,55.1,4038528639,178,,4037896113,140,6.7,4037896129,1,,4037896121,212,35.3,4037896125,213,2.2,4037896111,56,Back,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789041,157,1,1,16,30,cobffe32r7g4skka9m19qib63,1,18.5,51.5,2023-02-17T20:18:39.558Z,2023-02-18T05:07:25Z,4037896339,213,4.8,4038528749,178,,4037896333,140,20.8,4037896337,212,20.1,4037896331,56,Back,4037896335,141,22.1,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789069,158,1,1,16,33,cobffe32r7g4skka9m19qib63,1,21.8,18.3,2023-02-17T20:18:42.378Z,2023-02-18T05:07:29Z,4037896467,140,24.0,4037896473,213,5.0,4037896469,141,7.9,4037896465,56,Back,4038528861,178,,4037896471,212,7.4,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789091,159,1,1,16,34,cobffe32r7g4skka9m19qib63,0,24.4,7.1,2023-02-17T20:18:43.855Z,2023-02-18T05:07:32Z,4037896585,140,40.0,4038528965,178,,4037896591,212,16.6,4037896581,56,Back,4037896593,213,0.1,4037896587,141,10.6,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789123,166,49,1,16,35,7h7eg7q7dbwvzww78h9d5eh0h,1,54.6,85.9,2023-02-17T20:18:45.076Z,2023-02-18T05:07:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789149,167,1,1,16,35,7h7eg7q7dbwvzww78h9d5eh0h,1,51.1,87,2023-02-17T20:18:45.097Z,2023-02-18T05:07:55Z,4037896849,140,57.7,4037896855,213,5.2,4037896847,56,Center,4037896851,141,68.6,4037896853,212,14.3,4038529389,178,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789181,168,1,1,16,37,7h7eg7q7dbwvzww78h9d5eh0h,1,60.8,65.3,2023-02-17T20:18:46.874Z,2023-02-18T05:08:10Z,4037898015,210,15,4037897007,212,15.8,4038529957,178,,4037897003,140,74.5,4037897009,213,5.9,4037897005,141,55.7,4037897001,56,Center,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789187,169,15,1,16,40,7h7eg7q7dbwvzww78h9d5eh0h,1,78.9,55.3,2023-02-17T20:18:49.827Z,2023-02-18T05:08:10Z,4037898029,215,,4037897607,82,,4037897603,18,,4037898019,29,,4037898021,55,168,4037898037,231,51.4,4037898033,147,54.9,4037898035,230,99.1,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,4037913319,78,,4038530133,178,,4037898031,146,80.6,4037897037,22,,,4037898027,103,19,4037897609,233,4037898025,102,50.0,4037897601,20,4037897041,56,,,,,,,,,,,,160,Center,,,
2508789205,160,10,1,16,40,cobffe32r7g4skka9m19qib63,1,19.7,45.8,2023-02-17T20:18:49.878Z,2023-02-18T05:08:19Z,4038530389,178,,4037897629,233,169,4037897121,56,Back,4037897119,94,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789235,161,52,1,16,41,cobffe32r7g4skka9m19qib63,1,3,41.7,2023-02-17T20:18:51.080Z,2023-02-18T05:08:25Z,4038530507,179,,4038274293,376,,,,,,,,,,,,,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789363,162,1,1,16,52,cobffe32r7g4skka9m19qib63,1,8.7,46,2023-02-17T20:19:01.380Z,2023-02-18T05:08:39Z,4037897915,140,22.8,4037897949,189,,4037897921,213,5.8,4037897911,123,,4038530621,178,,4037897917,141,35.3,4037897913,56,Back,4037897919,212,16.5,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508860575,828,1,1,16,55,cobffe32r7g4skka9m19qib63,1,23.5,33.7,2023-02-17T20:19:04.198Z,2023-02-18T05:08:33Z,4038530761,178,,4038274481,141,52.2,4038274485,213,1.5,4038274483,212,12.6,4038274479,140,24.5,4038274477,56,Back,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789413,163,1,1,16,58,cobffe32r7g4skka9m19qib63,1,24.6,48.2,2023-02-17T20:19:08.117Z,2023-02-18T05:08:44Z,4037898221,56,Back,4038531071,178,,4037898225,141,30.0,4037898227,212,12.4,4037898229,213,4.7,4037898223,140,24.9,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789445,164,1,1,17,2,cobffe32r7g4skka9m19qib63,1,28.9,24.3,2023-02-17T20:19:11.944Z,2023-02-18T05:08:49Z,4037898407,213,0.5,4037898409,1,,4037898403,141,50.7,4038531181,178,,4037898401,140,61.2,4037898405,212,38.4,4037898399,56,Center,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789455,165,61,1,17,4,cobffe32r7g4skka9m19qib63,0,61.2,50.7,2023-02-17T20:19:13.383Z,2023-02-18T05:08:55Z,4037898463,56,Center,4038531405,178,,,,,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789465,170,1,1,17,5,7h7eg7q7dbwvzww78h9d5eh0h,1,34.7,56.6,2023-02-17T20:19:14.204Z,2023-02-18T05:09:00Z,4037898523,213,5.3,4037898517,140,38.7,4037898513,3,,4037898519,141,47.6,4037898515,56,Back,4038531631,178,,4037898521,212,7.4,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789469,171,49,1,17,5,7h7eg7q7dbwvzww78h9d5eh0h,1,38.7,42.5,2023-02-17T20:19:14.756Z,2023-02-18T05:09:05Z,,,,,,,,,,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789507,172,1,1,17,5,7h7eg7q7dbwvzww78h9d5eh0h,1,38.7,42.5,2023-02-17T20:19:14.758Z,2023-02-18T05:10:29Z,4037898717,141,30.4,4037898713,56,Back,4037898719,212,16.6,4037898715,140,25.0,4037898721,213,3.7,4038534121,388,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789557,173,1,1,17,8,7h7eg7q7dbwvzww78h9d5eh0h,1,24.4,29.1,2023-02-17T20:19:18.008Z,2023-02-18T05:10:38Z,4037899045,140,5.2,4037899047,141,41.8,4037899043,56,Back,4037899049,212,21.9,4038534325,178,,4037899051,213,2.7,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789621,174,1,1,17,12,7h7eg7q7dbwvzww78h9d5eh0h,1,5.7,42.8,2023-02-17T20:19:21.232Z,2023-02-18T05:10:43Z,4037899395,141,89.3,4037899389,56,Back,4037899393,140,25.5,4037899399,213,1.0,4037899387,155,,4037899397,212,37.8,4038534501,178,,4037899401,1,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789637,175,1,1,17,16,7h7eg7q7dbwvzww78h9d5eh0h,1,34.6,88.4,2023-02-17T20:19:25.387Z,2023-02-18T05:10:48Z,4038534615,178,,4037899473,141,80.2,4037899469,56,Back,4037899477,213,5.5,4037899471,140,40.4,4037899475,212,8.3,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789693,176,1,1,17,17,7h7eg7q7dbwvzww78h9d5eh0h,1,40.4,80.2,2023-02-17T20:19:26.155Z,2023-02-18T05:10:52Z,4037899803,141,91.7,4037899797,56,Back,4037899807,213,1.5,4037899801,140,41.3,4038534743,178,,4037899805,212,7.9,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508916643,1025,67,1,17,17,7h7eg7q7dbwvzww78h9d5eh0h,1,41.8,90.5,2023-02-17T20:19:27.045Z,2023-02-18T06:08:58Z,4038603007,233,990,,,,,,,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508916641,990,67,1,17,17,cobffe32r7g4skka9m19qib63,0,58.2,9.5,2023-02-17T20:19:27.046Z,2023-02-18T05:50:46Z,4038603015,233,1025,,,,,,,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789761,177,1,1,17,20,7h7eg7q7dbwvzww78h9d5eh0h,1,36.2,85.9,2023-02-17T20:19:29.859Z,2023-02-18T05:10:58Z,4037900173,56,Back,4037900179,212,9.7,4037900177,141,79.7,4037900181,213,3.6,4038534925,178,,4037900175,140,27.9,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789859,178,1,1,17,25,7h7eg7q7dbwvzww78h9d5eh0h,1,31.8,58.1,2023-02-17T20:19:35.114Z,2023-02-18T05:11:02Z,4037900737,141,32.7,4037900745,213,4.6,4037900733,140,30.6,4037900729,56,Back,4037900741,212,17.3,4038534987,178,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789919,179,1,1,17,32,7h7eg7q7dbwvzww78h9d5eh0h,1,45.5,33.1,2023-02-17T20:19:41.551Z,2023-02-18T05:11:06Z,4037901037,141,91.5,4037901039,212,49.6,4037901033,56,Left,4037901041,213,0.9,4037901043,1,,4037901035,140,73.8,4038535055,178,,4037901031,155,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789947,166,45,1,17,37,cobffe32r7g4skka9m19qib63,0,8.8,17.2,2023-02-17T20:19:46.810Z,2023-02-18T05:11:20Z,4037901193,233,180,4037901173,56,Back,4037901175,285,,,,,,,,,,,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789941,180,3,1,17,37,7h7eg7q7dbwvzww78h9d5eh0h,1,91.2,82.8,2023-02-17T20:19:46.810Z,2023-02-18T05:11:19Z,4038535405,178,,4037901161,286,,4037901155,56,Left,4038274489,464,,4037901189,233,166,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789961,181,1,1,17,40,7h7eg7q7dbwvzww78h9d5eh0h,0,95.9,75.9,2023-02-17T20:19:49.240Z,2023-02-18T05:11:35Z,4038274517,224,,4037901251,141,70.3,4037901247,56,Center,4037901309,286,,4038274519,72,,4037901305,233,167,4037901249,140,95.2,4037901255,212,3.9,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,4037901241,2,,4038535889,178,,4037901303,236,,4037901257,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789957,167,12,1,17,40,cobffe32r7g4skka9m19qib63,1,2,27.2,2023-02-17T20:19:49.344Z,2023-02-18T05:11:44Z,4038536105,178,,4037901215,185,,4037901321,233,181,4037901217,56,Back,,,,,,,,,,,,,9bbu1yne0l9j862yodiuldw4p,H. Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508789995,182,1,1,17,42,7h7eg7q7dbwvzww78h9d5eh0h,0,96.8,67.9,2023-02-17T20:19:51.432Z,2023-02-18T05:11:52Z,4037901427,213,4.6,4038536369,178,,4037901423,141,46.9,4037901417,155,,4037901419,56,Center,4037901425,212,14.4,4037901421,140,94.7,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790005,168,44,1,17,43,cobffe32r7g4skka9m19qib63,1,7.4,52.4,2023-02-17T20:19:52.607Z,2023-02-18T06:08:58Z,4037901471,285,,4037901509,233,183,4037901469,56,Back,,,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790009,183,44,1,17,43,7h7eg7q7dbwvzww78h9d5eh0h,0,92.6,47.6,2023-02-17T20:19:52.608Z,2023-02-18T05:11:57Z,4037901491,286,,4037901489,56,Center,4037901603,233,168,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790015,169,12,1,17,43,cobffe32r7g4skka9m19qib63,1,9.4,51.8,2023-02-17T20:19:52.613Z,2023-02-18T06:08:59Z,4037901525,56,Back,4037901531,212,11.6,4037901621,15,,4037901533,213,0.6,4038536619,388,,4037901527,140,18.4,4037901529,141,61.8,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790037,170,49,1,17,45,cobffe32r7g4skka9m19qib63,1,18.8,53.4,2023-02-17T20:19:54.314Z,2023-02-18T05:12:10Z,,,,,,,,,,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790039,171,50,1,17,46,cobffe32r7g4skka9m19qib63,1,20.3,49.6,2023-02-17T20:19:55.764Z,2023-02-18T05:12:26Z,4037901653,285,,4037901747,233,184,4037901651,56,Back,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790049,184,7,1,17,46,7h7eg7q7dbwvzww78h9d5eh0h,1,79.7,50.4,2023-02-17T20:19:55.776Z,2023-02-18T05:12:23Z,4037901703,56,Center,4037901705,286,,4038537083,389,,4037901731,233,171,4038274599,383,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790051,185,49,1,17,48,7h7eg7q7dbwvzww78h9d5eh0h,1,76.1,48.7,2023-02-17T20:19:57.175Z,2023-02-18T05:12:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790399,187,3,1,17,48,7h7eg7q7dbwvzww78h9d5eh0h,0,81,47.2,2023-02-17T20:19:58.034Z,2023-02-18T05:12:39Z,4037904483,286,,4037904681,233,174,4038537435,178,,4037904481,56,Center,4038274667,465,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790331,174,7,1,17,48,cobffe32r7g4skka9m19qib63,0,19,52.8,2023-02-17T20:19:58.097Z,2023-02-18T05:12:43Z,4038537503,178,,4037903817,285,,4037904657,233,187,4038274657,383,,4037903815,56,Back,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790657,188,61,1,17,49,7h7eg7q7dbwvzww78h9d5eh0h,1,81.9,49.7,2023-02-17T20:19:58.323Z,2023-02-18T05:12:50Z,4037905789,56,Center,4038537661,178,,,,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790075,172,43,1,17,50,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-17T20:19:59.863Z,2023-02-17T20:20:03Z,4037902127,144,7,4037901829,285,0,4037901825,56,Back,,,,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790219,173,27,1,17,50,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-17T20:19:59.910Z,2023-02-18T05:13:13Z,4037902781,233,186,4037902703,41,Injury,4037902705,53,1trnf7miqmcgr67c4808t4yj9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508790171,186,27,1,17,50,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-02-17T20:19:59.910Z,2023-02-18T05:13:13Z,4037902487,41,Injury,4037902489,53,27hwtukeqxh91ch1f3qr1it49,4037902755,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508791401,175,28,1,19,38,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-17T20:21:47.698Z,2023-02-18T05:13:24Z,4037909069,55,173,4037909157,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508791405,189,28,1,19,38,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-02-17T20:21:47.698Z,2023-02-18T05:13:24Z,4037909103,55,186,4037909125,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508791419,176,68,1,19,41,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-17T20:21:50.239Z,2023-02-18T05:13:44Z,4038274735,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508791439,190,68,1,19,41,7h7eg7q7dbwvzww78h9d5eh0h,0,0,0,2023-02-17T20:21:50.255Z,2023-02-18T05:13:35Z,4037909391,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508791443,177,52,1,19,41,cobffe32r7g4skka9m19qib63,1,10.5,47.2,2023-02-17T20:21:50.593Z,2023-02-18T05:13:31Z,4038538771,178,,4038274769,376,,,,,,,,,,,,,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508791467,178,1,1,19,44,cobffe32r7g4skka9m19qib63,1,11.5,46.2,2023-02-17T20:21:53.911Z,2023-02-18T05:13:50Z,4037909401,140,18.9,4037909399,56,Back,4037909405,212,12.6,4037909397,123,,4038539535,178,,4037909403,141,31.6,4037909407,213,5.4,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508791511,179,1,1,19,47,cobffe32r7g4skka9m19qib63,1,20,40.9,2023-02-17T20:21:57.041Z,2023-02-18T05:16:20Z,4037909635,56,Back,4038543563,178,,4037909643,213,1.4,4037909641,212,26.0,4037909639,141,78.8,4037909637,140,23.3,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508791531,180,1,1,19,51,cobffe32r7g4skka9m19qib63,1,23.3,78.8,2023-02-17T20:22:00.766Z,2023-02-18T05:16:26Z,4037909785,141,37.0,4038543725,178,,4037909781,56,Back,4037909789,213,4.8,4037909783,140,26.3,4037909787,212,28.6,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
