id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2468493259,118,1,1,9,54,2l0ldgiwsgb8d6y3z0sfgjzyj,1,11.8,38.3,2022-10-07T19:10:12.069Z,2022-10-08T05:04:34Z,3825401319,140,20.6,3825401325,212,21.6,3825401321,141,67.0,3825401317,56,Back,3826001819,178,,3825401315,123,,3825401329,213,1.1,,,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493303,119,1,1,9,58,2l0ldgiwsgb8d6y3z0sfgjzyj,1,25.2,70.8,2022-10-07T19:10:15.511Z,2022-10-08T05:04:38Z,3825401593,140,24.3,3825401599,213,4.7,3825401595,141,39.5,3825401591,56,Back,3826001951,178,,3825401597,212,21.3,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493385,120,1,1,10,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,24.6,40.6,2022-10-07T19:10:17.510Z,2022-10-08T05:04:43Z,3825402039,141,54.9,3826002071,178,,3825402035,140,13.8,3825402031,56,Back,3825402043,212,14.9,3825402045,213,2.4,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493439,121,1,1,10,4,2l0ldgiwsgb8d6y3z0sfgjzyj,1,14.1,55.4,2022-10-07T19:10:21.691Z,2022-10-08T05:04:46Z,3825402345,155,,3825402353,212,45.5,3825402347,56,Center,3825402355,213,0.2,3825402351,141,70.0,3826002117,178,,3825402349,140,56.4,3825402357,1,,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493499,123,4,1,10,7,2l0ldgiwsgb8d6y3z0sfgjzyj,1,54.3,70.2,2022-10-07T19:10:24.908Z,2022-10-08T05:04:53Z,3825402695,56,Center,3825402691,13,,3825402697,152,,3825402693,295,,3825402727,233,88,3825402699,286,,,,,,,,4l2rgx65vzgrrxorbc1edq8yd,Kike García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493485,88,4,1,10,7,ba5e91hjacvma2sjvixn00pjo,0,45.7,29.8,2022-10-07T19:10:24.909Z,2022-10-08T05:04:53Z,3825420403,295,,3825402617,13,,3825402625,285,,3825402621,152,,3825402619,56,Back,3825402759,233,123,3826002257,178,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493495,122,43,1,10,7,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-07T19:10:25.200Z,2022-10-07T19:10:31Z,3825403003,144,1,3825402673,212,9.7,3825402669,140,47.9,3825402675,213,2.8,3825402671,141,75.4,3825402667,56,Back,,,,,,,4l2rgx65vzgrrxorbc1edq8yd,Kike García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493787,124,1,1,10,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,53.6,70.9,2022-10-07T19:10:38.318Z,2022-10-08T05:04:59Z,3825404281,56,Center,3825404285,141,44.6,3825404289,213,5.2,3825404277,5,,3826002503,178,,3825404283,140,61.8,3825404279,152,,3825404287,212,19.8,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,3825407709,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493853,125,1,1,10,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,63.6,39.1,2022-10-07T19:10:42.767Z,2022-10-08T05:05:05Z,3826002679,178,,3825404617,213,5.8,3825404611,140,72.2,3825404615,212,10.0,3825404609,56,Center,3825404613,141,32.7,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468493879,126,1,1,10,27,2l0ldgiwsgb8d6y3z0sfgjzyj,1,72.2,32.7,2022-10-07T19:10:44.644Z,2022-10-08T05:05:12Z,3825404809,141,11.4,3825404813,213,4.7,3826002723,178,,3825404807,140,72.3,3825404805,56,Right,3825404811,212,14.5,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494055,127,1,1,10,30,2l0ldgiwsgb8d6y3z0sfgjzyj,1,72.3,11.4,2022-10-07T19:10:47.406Z,2022-10-08T05:05:17Z,3825405799,141,22.5,3825405801,212,8.5,3826003045,178,,3825405797,140,76.0,3825405803,213,1.1,3825405795,56,Center,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468620677,1097,3,1,10,34,2l0ldgiwsgb8d6y3z0sfgjzyj,1,74.6,5.6,2022-10-07T19:10:51.554Z,2023-03-09T21:27:39Z,4084535609,56,Right,4084535779,464,,4084535611,286,,4084596665,233,1449,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517614317,1449,45,1,10,34,ba5e91hjacvma2sjvixn00pjo,0,25.4,94.4,2022-10-07T19:10:51.554Z,2023-03-09T21:27:40Z,4084596669,233,1097,4084536505,285,,4084536503,56,Back,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494061,128,1,1,10,38,2l0ldgiwsgb8d6y3z0sfgjzyj,0,76.2,4.4,2022-10-07T19:10:56.228Z,2022-10-08T05:05:32Z,3825405839,212,1.7,3825405827,56,Right,3825405841,213,0.0,3825405835,141,4.4,3825405831,140,77.8,3825405967,236,,3826003477,178,,3825405979,286,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,3825405971,233,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494075,89,74,1,10,38,ba5e91hjacvma2sjvixn00pjo,1,22.8,95.4,2022-10-07T19:10:56.277Z,2022-10-08T05:05:37Z,3825405897,56,Back,3826003649,178,,3825406003,233,128,3825405899,285,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494243,129,61,1,10,40,2l0ldgiwsgb8d6y3z0sfgjzyj,1,70.8,14,2022-10-07T19:10:57.970Z,2022-10-08T05:06:38Z,3826003947,178,,3825406823,56,Right,,,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468621481,1105,3,1,10,43,2l0ldgiwsgb8d6y3z0sfgjzyj,1,85.2,5,2022-10-07T19:11:00.554Z,2023-03-09T21:27:40Z,4084538831,286,,4084538829,56,Right,4084596677,233,1450,4084538921,464,,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517614817,1450,45,1,10,43,ba5e91hjacvma2sjvixn00pjo,0,14.8,95,2022-10-07T19:11:00.554Z,2023-03-09T21:27:40Z,4084539389,285,,4084539387,56,Back,4084596681,233,1105,,,,,,,,,,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494247,130,61,1,10,44,2l0ldgiwsgb8d6y3z0sfgjzyj,0,85.3,3.8,2022-10-07T19:11:01.678Z,2022-10-08T05:06:49Z,3825406843,56,Right,3826004401,178,,,,,,,,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494535,91,5,1,10,44,ba5e91hjacvma2sjvixn00pjo,1,15,101.4,2022-10-07T19:11:02.003Z,2022-10-08T05:06:55Z,3825408391,347,,3825408407,233,131,3825408389,56,Back,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494281,131,5,1,10,44,2l0ldgiwsgb8d6y3z0sfgjzyj,0,85,-1.4,2022-10-07T19:11:02.003Z,2022-10-08T05:06:54Z,3825407041,347,,3825407039,56,Right,3825408449,233,91,,,,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494223,90,43,1,10,46,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-10-07T19:11:04.244Z,2022-10-07T19:11:06Z,3825406711,285,0,3825406887,144,7,3825406707,56,Back,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494557,92,1,1,10,58,ba5e91hjacvma2sjvixn00pjo,1,16.1,100,2022-10-07T19:11:15.990Z,2022-10-08T05:06:49Z,3825408525,56,Back,3825408533,213,5.0,3825408527,140,21.2,3825408523,107,,3825408531,212,19.5,3825844913,189,,3825408529,141,73.8,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494599,93,1,1,11,1,ba5e91hjacvma2sjvixn00pjo,1,24.2,77.1,2022-10-07T19:11:18.837Z,2022-10-08T05:06:55Z,3826006009,178,,3825844931,189,,3825408777,141,5.0,3825408789,1,,3825408781,212,54.5,3825408785,213,5.2,3825408765,196,,3825408769,56,Back,eucssbf7wamb41y1gixfodivp,M. Diakhaby,3825408773,140,46.9,3825408763,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494611,94,1,1,11,5,ba5e91hjacvma2sjvixn00pjo,0,59.9,4,2022-10-07T19:11:22.793Z,2022-10-08T05:24:17Z,3825408851,56,Right,3825408855,141,4.0,3825423205,233,132,3825423209,286,,3825408859,213,0,3825408853,140,60.7,3825423203,236,,3825408857,212,0.8,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,3826037439,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494617,132,74,1,11,5,2l0ldgiwsgb8d6y3z0sfgjzyj,1,23.1,90.6,2022-10-07T19:11:22.826Z,2022-10-08T05:24:24Z,3825408889,56,Back,3825408891,285,,3826037913,178,,3825423491,233,94,,,,,,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494673,95,1,1,11,7,ba5e91hjacvma2sjvixn00pjo,1,67,5.8,2022-10-07T19:11:25.242Z,2022-10-08T05:24:27Z,3825409215,140,69.1,3825409217,141,18.8,3826038027,178,,3825409213,56,Right,3825409219,212,9.1,3825409221,213,1.3,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494769,96,1,1,11,9,ba5e91hjacvma2sjvixn00pjo,1,73.3,16,2022-10-07T19:11:27.217Z,2022-10-08T05:24:32Z,3825409725,56,Right,3825409733,213,2.8,3825409727,140,65.2,3825409731,212,8.9,3825409729,141,20.0,3826038165,178,,,,,,,,5qgc6zjc38a5xjl35gs7h3vu1,J. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494777,97,4,1,11,11,ba5e91hjacvma2sjvixn00pjo,1,63.4,24.2,2022-10-07T19:11:29.223Z,2022-10-08T05:24:41Z,3825409783,152,,3825409787,286,,3825410117,233,133,3825409779,13,,3825409781,56,Center,3825409785,265,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468494835,133,4,1,11,11,2l0ldgiwsgb8d6y3z0sfgjzyj,0,36.6,75.8,2022-10-07T19:11:29.224Z,2022-10-08T05:24:41Z,3825410173,233,97,3825410079,285,,3825410073,56,Back,3825410077,265,,3826038433,178,,3825410075,152,,3825410071,13,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495045,98,1,1,11,24,ba5e91hjacvma2sjvixn00pjo,1,64.8,23,2022-10-07T19:11:41.493Z,2022-10-08T05:24:50Z,3825411127,5,,3825411139,141,57.4,3825411147,213,1.9,3825411143,212,25.1,3825411135,140,56.2,3825411131,56,Center,3825411195,189,,3825411129,152,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,3826038703,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495165,99,1,1,11,30,ba5e91hjacvma2sjvixn00pjo,1,58.5,66.2,2022-10-07T19:11:47.595Z,2022-10-08T05:24:57Z,3825411823,212,35.6,3825411817,140,57.5,3825411829,213,4.7,3825411815,56,Right,3825411821,141,13.9,3826038917,178,,3825411833,1,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495233,100,1,1,11,33,ba5e91hjacvma2sjvixn00pjo,1,57.3,11.9,2022-10-07T19:11:50.545Z,2022-10-08T05:25:05Z,3825412267,213,5.8,3825412255,56,Right,3825412265,212,14.5,3826039059,178,,3825412263,141,2.9,3825412259,140,69.8,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495285,101,1,1,11,35,ba5e91hjacvma2sjvixn00pjo,1,68.9,3.1,2022-10-07T19:11:52.964Z,2022-10-08T05:25:10Z,3825412549,212,15.5,3825412551,213,3.0,3825412543,56,Right,3826039187,178,,3825412547,141,7.2,3825412545,140,54.4,,,,,,,5qgc6zjc38a5xjl35gs7h3vu1,J. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495313,102,1,1,11,37,ba5e91hjacvma2sjvixn00pjo,1,54.4,7.2,2022-10-07T19:11:54.535Z,2022-10-08T05:25:15Z,3826039343,178,,3825412723,141,26.9,3825412727,213,2.4,3825412721,140,41.1,3825412725,212,19.4,3825412719,56,Back,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495389,103,1,1,11,39,ba5e91hjacvma2sjvixn00pjo,1,43.5,31.5,2022-10-07T19:11:56.981Z,2022-10-08T05:25:20Z,3825413153,141,71.7,3825413151,140,46.4,3825413155,212,27.5,3826039449,178,,3825413157,213,1.5,3825413149,56,Back,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495471,104,1,1,11,43,ba5e91hjacvma2sjvixn00pjo,1,46.4,71.7,2022-10-07T19:12:00.960Z,2022-10-08T05:25:24Z,3825413543,141,24.8,3825413547,213,4.8,3825413539,56,Back,3826039599,178,,3825413545,212,32.0,3825413541,140,48.6,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495539,105,1,1,11,46,ba5e91hjacvma2sjvixn00pjo,1,48.8,25.3,2022-10-07T19:12:04.298Z,2022-10-08T05:25:31Z,3825413867,140,67.0,3825413875,212,23.5,3825413871,141,45.4,3825413861,56,Center,3826039853,178,,3825413879,213,0.6,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495543,106,3,1,11,50,ba5e91hjacvma2sjvixn00pjo,0,64.9,32.4,2022-10-07T19:12:07.646Z,2022-10-08T05:25:39Z,3825413887,56,Center,3825845363,211,,3825845337,464,,3826040069,178,,3825845291,286,,,,,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,Ilaix Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495569,134,49,1,11,51,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41.3,68.7,2022-10-07T19:12:08.839Z,2022-10-08T05:25:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495581,135,1,1,11,51,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41.3,68.7,2022-10-07T19:12:08.912Z,2022-10-08T05:25:48Z,3826040289,178,,3825414123,212,3.4,3825414113,140,40.5,3825414109,56,Back,3825414125,213,4.5,3825414119,141,63.9,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495609,136,1,1,11,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,40.5,63.9,2022-10-07T19:12:10.459Z,2022-10-08T05:25:52Z,3825414297,140,40.9,3825414303,213,1.5,3825414295,56,Back,3825414299,141,71.5,3825414301,212,5.2,3826040419,178,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495647,137,1,1,11,54,2l0ldgiwsgb8d6y3z0sfgjzyj,0,41.4,73.5,2022-10-07T19:12:12.167Z,2022-10-08T05:25:56Z,3825414539,213,2.3,3826040529,178,,3825414533,140,26.4,3825414537,212,24.5,3825414535,141,100.0,3825414531,56,Back,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495833,107,5,1,11,57,ba5e91hjacvma2sjvixn00pjo,1,71.4,-0.8,2022-10-07T19:12:14.632Z,2022-10-08T05:26:00Z,3825415479,56,Right,3825415481,347,,3825415507,233,138,,,,,,,,,,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,Ilaix Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495651,138,5,1,11,57,2l0ldgiwsgb8d6y3z0sfgjzyj,0,28.6,100.8,2022-10-07T19:12:14.632Z,2022-10-08T05:26:00Z,3825414563,347,,3825414561,56,Back,3825415535,233,107,,,,,,,,,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495899,108,1,1,12,4,ba5e91hjacvma2sjvixn00pjo,1,68.9,0,2022-10-07T19:12:21.536Z,2022-10-08T05:26:09Z,3825415821,107,,3825415825,140,61.3,3825415827,141,6.9,3825415853,189,,3825415823,56,Right,3825415829,212,9.8,3825415831,213,2.5,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468573381,839,1,1,12,6,ba5e91hjacvma2sjvixn00pjo,1,61.6,6.4,2022-10-07T19:12:23.745Z,2022-10-08T05:26:15Z,3825846713,56,Back,3826041111,178,,3825846719,212,20.8,3825846721,213,2.8,3825846711,189,,3825846715,140,42.8,3825846717,141,15.9,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495935,109,1,1,12,8,ba5e91hjacvma2sjvixn00pjo,0,36.7,26.4,2022-10-07T19:12:26.213Z,2022-10-08T05:26:25Z,3825416025,141,100.0,3825416019,196,,3825416021,56,Left,3825416027,212,54.1,3825416017,155,,3825416023,140,53.1,3826041493,178,,3825416031,1,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,3825416029,213,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495943,110,5,1,12,11,ba5e91hjacvma2sjvixn00pjo,0,50,101.6,2022-10-07T19:12:29.027Z,2022-10-08T05:26:32Z,3825417731,233,139,3825416063,347,,3825416061,56,Left,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496217,139,5,1,12,11,2l0ldgiwsgb8d6y3z0sfgjzyj,1,50,-1.6,2022-10-07T19:12:29.027Z,2022-10-08T05:26:31Z,3825417661,347,,3825417683,233,110,3825417655,56,Right,,,,,,,,,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496299,140,1,1,12,28,2l0ldgiwsgb8d6y3z0sfgjzyj,1,53.9,0,2022-10-07T19:12:46.098Z,2022-10-08T05:26:37Z,3825418109,56,Right,3825418113,141,8.5,3825418107,107,,3825418117,213,0.7,3825418111,140,61.0,3825418115,212,10.1,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496305,141,1,1,12,30,2l0ldgiwsgb8d6y3z0sfgjzyj,0,61,8.5,2022-10-07T19:12:47.422Z,2022-10-08T07:03:41Z,3826042139,388,,3825418149,56,Right,3825418161,212,1.3,3825418157,141,8.9,3825418145,3,,3825418153,140,62.2,3825418147,168,,3825418163,213,0.2,4l2rgx65vzgrrxorbc1edq8yd,Kike García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498509,126,44,1,12,32,ba5e91hjacvma2sjvixn00pjo,1,34,72.4,2022-10-07T19:12:49.571Z,2022-10-08T07:11:19Z,3825430351,233,158,3825429737,285,,3825429735,56,Back,,,,,,,,,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498545,158,44,1,12,32,2l0ldgiwsgb8d6y3z0sfgjzyj,0,66,27.6,2022-10-07T19:12:49.572Z,2022-10-08T05:27:40Z,3825429915,56,Center,3825430407,233,126,3825429917,286,,,,,,,,,,,,,,,,,4l2rgx65vzgrrxorbc1edq8yd,Kike García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496331,111,1,1,12,32,ba5e91hjacvma2sjvixn00pjo,0,34.6,81.2,2022-10-07T19:12:49.590Z,2022-10-08T07:11:19Z,3825418287,140,42.3,3825418293,213,5.9,3825418285,56,Back,3825418289,141,75.8,3826044319,388,,3825418283,3,,3825418291,212,8.9,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496371,142,1,1,12,32,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58.3,22.7,2022-10-07T19:12:50.359Z,2022-10-08T05:28:34Z,3825418509,141,27.1,3825418513,213,0.6,3825418507,140,62.5,3825419019,3,,3825418505,56,Center,3826045561,388,,3825418511,212,5.3,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496389,143,1,1,12,33,2l0ldgiwsgb8d6y3z0sfgjzyj,0,62.5,27.1,2022-10-07T19:12:51.135Z,2022-10-08T05:28:44Z,3825418583,213,6.2,3825418575,56,Center,3825418577,140,77.2,3826045907,178,,3825418581,212,15.6,3825418579,141,24.3,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496415,112,49,1,12,36,ba5e91hjacvma2sjvixn00pjo,1,20.3,71,2022-10-07T19:12:53.694Z,2022-10-08T05:28:50Z,,,,,,,,,,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496457,113,1,1,12,36,ba5e91hjacvma2sjvixn00pjo,1,20.3,71,2022-10-07T19:12:53.767Z,2022-10-08T05:28:55Z,3826046341,178,,3825418943,140,4.3,3825418951,212,19.2,3825418947,141,57.4,3825418939,56,Back,3825418953,213,3.6,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496493,114,1,1,12,38,ba5e91hjacvma2sjvixn00pjo,0,3.3,56.1,2022-10-07T19:12:55.687Z,2022-10-08T05:29:00Z,3825419163,213,0.4,3825419159,141,75.2,3826046521,178,,3825419155,56,Back,3825419157,140,29.6,3825419161,212,30.5,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496599,144,49,1,12,40,2l0ldgiwsgb8d6y3z0sfgjzyj,1,70.8,24.1,2022-10-07T19:12:57.611Z,2022-10-08T05:29:05Z,,,,,,,,,,,,,,,,,,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496647,145,4,1,12,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,71.4,25,2022-10-07T19:12:58.677Z,2022-10-08T05:29:13Z,3825419963,265,,3825419959,56,Center,3825419961,152,,3825419965,286,,3825419957,13,,3825419997,233,115,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
