id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2501578099,347,1,1,26,1,10eyb18v5puw4ez03ocaug09m,1,73.9,36.3,2023-01-28T17:56:53.752Z,2023-01-29T02:56:54Z,3999942343,56,Right,3999942347,141,9.2,3999942351,213,5.2,3999942345,140,84.1,4001217679,178,,3999942349,212,21.3,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578105,348,1,1,26,5,10eyb18v5puw4ez03ocaug09m,0,92.5,12.3,2023-01-28T17:56:57.715Z,2023-01-29T02:57:12Z,3999942383,56,Center,3999942387,141,37.6,4000792137,20,,4001217837,178,,4000792133,224,,3999942385,140,96.5,3999942389,212,17.7,3999942379,2,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,3999942391,213,1.3,3999942381,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578117,160,12,1,26,6,4yg9ttzw0m51048doksv8uq5r,1,2.4,62.9,2023-01-28T17:56:58.338Z,2023-01-29T02:57:26Z,3999942445,140,17.9,3999942451,213,6.1,3999942449,212,16.5,4001217963,388,,3999942465,15,,3999942447,141,59.3,3999942443,56,Back,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501599711,292,45,1,26,7,4yg9ttzw0m51048doksv8uq5r,0,21.7,60,2023-01-28T17:57:00.120Z,2023-01-29T02:57:49Z,4000058981,285,,4000059195,233,581,4000058979,56,Back,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501599747,581,3,1,26,7,10eyb18v5puw4ez03ocaug09m,1,78.3,40,2023-01-28T17:57:00.120Z,2023-01-29T02:57:48Z,4000059143,286,,4000792559,464,,4000059165,233,292,4000059139,56,Center,4001218197,178,,,,,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578147,349,1,1,26,8,10eyb18v5puw4ez03ocaug09m,1,75.3,45.8,2023-01-28T17:57:00.792Z,2023-01-29T02:57:55Z,4001218241,178,,3999942605,213,1.8,3999942597,56,Center,3999942601,141,62.1,3999942603,212,11.3,3999942599,140,73.3,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578167,350,1,1,26,12,10eyb18v5puw4ez03ocaug09m,1,72.7,68.4,2023-01-28T17:57:04.627Z,2023-01-29T02:58:41Z,3999942697,141,76.3,3999942693,56,Center,3999942699,212,5.7,4001218335,178,,3999942695,140,74.6,3999942701,213,1.2,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578187,351,1,1,26,14,10eyb18v5puw4ez03ocaug09m,1,74.7,76.9,2023-01-28T17:57:06.402Z,2023-01-29T02:58:47Z,3999942811,141,87.9,3999942807,56,Left,3999942809,140,82.2,3999942815,213,0.8,4001218419,178,,3999942813,212,10.9,,,,,,,djal5dsafpnhip4lu0ait94np,M. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578191,352,1,1,26,17,10eyb18v5puw4ez03ocaug09m,0,80.1,87.9,2023-01-28T17:57:09.367Z,2023-01-29T02:58:52Z,4000793039,20,,3999942849,213,5.2,3999942845,141,57.1,4000793037,223,,3999942843,140,91.1,3999942847,212,23.9,3999942841,56,Center,3999942837,2,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,4001218747,178,,3999942839,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578209,161,12,1,26,18,4yg9ttzw0m51048doksv8uq5r,1,11.5,42.7,2023-01-28T17:57:10.412Z,2023-01-29T02:59:00Z,3999942941,213,5.7,3999942933,56,Back,3999942959,15,,3999942937,141,20.9,4001218789,388,,3999942939,212,29.1,3999942935,140,35.3,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578213,353,50,1,26,19,10eyb18v5puw4ez03ocaug09m,1,66.7,75.4,2023-01-28T17:57:12.057Z,2023-01-29T02:59:08Z,3999942955,56,Center,3999942957,286,,3999943101,233,162,,,,,,,,,,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578225,162,7,1,26,20,4yg9ttzw0m51048doksv8uq5r,1,33.3,24.6,2023-01-28T17:57:12.879Z,2023-01-29T02:59:25Z,3999943029,56,Back,3999943075,233,353,4000793305,383,,4001218971,178,,3999943031,285,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578227,163,49,1,26,22,4yg9ttzw0m51048doksv8uq5r,1,45.1,20.7,2023-01-28T17:57:14.334Z,2023-01-29T02:59:32Z,,,,,,,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501861133,2353,83,1,26,26,10eyb18v5puw4ez03ocaug09m,1,36.1,54.1,2023-01-28T17:57:19.244Z,2023-01-29T08:26:31Z,4001463499,399,193774,,,,,,,,,,,,,,,,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578295,164,1,1,26,27,4yg9ttzw0m51048doksv8uq5r,1,66.4,43.1,2023-01-28T17:57:19.304Z,2023-01-29T08:26:06Z,3999943471,212,4.7,3999943467,140,67.4,4001219149,178,,3999943465,56,Center,3999943473,213,1.3,3999943469,141,49.9,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578329,165,1,1,26,27,4yg9ttzw0m51048doksv8uq5r,1,67.4,49.9,2023-01-28T17:57:20.019Z,2023-01-29T02:59:52Z,3999943729,140,97.9,3999943733,212,38.7,3999943737,1,,3999943727,56,Right,3999943731,141,17.9,4001219197,178,,3999943735,213,5.7,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578289,354,43,1,26,32,10eyb18v5puw4ez03ocaug09m,1,0,0,2023-01-28T17:57:24.408Z,2023-01-28T18:22:14Z,3999943445,285,0,3999943441,56,Back,4000003421,233,166,4000057021,144,7,,,,,,,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578335,166,3,1,26,33,4yg9ttzw0m51048doksv8uq5r,0,96.6,20.2,2023-01-28T17:57:25.308Z,2023-01-29T03:00:11Z,4001219333,178,,3999943781,286,,3999943779,56,Right,4000793689,464,,4000057047,233,355,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578337,355,7,1,26,33,10eyb18v5puw4ez03ocaug09m,0,3.4,79.8,2023-01-28T17:57:25.860Z,2023-01-29T03:00:20Z,4001219391,178,,3999943785,285,,4000000587,233,166,3999943783,56,Back,4000793595,385,,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578355,167,3,1,26,35,4yg9ttzw0m51048doksv8uq5r,0,94.2,14.6,2023-01-28T17:57:27.752Z,2023-01-29T08:27:32Z,3999943855,56,Right,4001219413,178,,4000067641,233,356,3999943857,286,,4000793985,464,,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578359,356,7,1,26,35,10eyb18v5puw4ez03ocaug09m,1,5.8,85.4,2023-01-28T17:57:27.819Z,2023-01-29T03:00:39Z,4000067619,233,167,3999943885,285,,4001219443,178,,3999943881,167,,4000794077,385,,3999943883,56,Back,,,,,,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578369,168,5,1,26,36,4yg9ttzw0m51048doksv8uq5r,1,94.4,-1.5,2023-01-28T17:57:28.768Z,2023-01-29T03:00:46Z,3999943919,233,357,3999943915,56,Right,3999943917,347,,,,,,,,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578363,357,5,1,26,36,10eyb18v5puw4ez03ocaug09m,0,5.6,101.5,2023-01-28T17:57:28.768Z,2023-01-29T03:00:46Z,3999943941,233,168,3999943899,56,Back,3999943901,347,,,,,,,,,,,,,,,,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578635,169,1,1,27,3,4yg9ttzw0m51048doksv8uq5r,1,90,0,2023-01-28T17:57:56.127Z,2023-01-29T03:00:52Z,3999945437,141,42.1,3999945433,140,85.2,3999945431,56,Center,3999945427,107,,3999945439,212,30.1,3999945447,1,,3999945443,213,1.7,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578637,170,44,1,27,5,4yg9ttzw0m51048doksv8uq5r,1,80,40.5,2023-01-28T17:57:57.924Z,2023-01-29T08:44:07Z,3999945461,286,,3999945505,233,358,3999945459,56,Center,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578639,358,44,1,27,5,10eyb18v5puw4ez03ocaug09m,0,20,59.5,2023-01-28T17:57:57.925Z,2023-01-29T03:01:14Z,3999945477,56,Back,3999945529,233,170,3999945479,285,,,,,,,,,,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578653,171,1,1,27,5,4yg9ttzw0m51048doksv8uq5r,1,84.8,41.6,2023-01-28T17:57:57.978Z,2023-01-29T08:44:08Z,3999945571,56,Center,3999945573,140,85.3,3999945577,212,5.7,4001219661,388,,3999945575,141,49.9,3999945567,168,,3999945563,3,,3999945579,213,1.5,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578657,172,50,1,27,8,4yg9ttzw0m51048doksv8uq5r,1,79.9,44.4,2023-01-28T17:58:00.521Z,2023-01-29T03:01:50Z,3999945655,233,359,3999945595,56,Center,3999945597,286,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578663,359,7,1,27,8,10eyb18v5puw4ez03ocaug09m,0,20.1,55.6,2023-01-28T17:58:00.670Z,2023-01-29T03:03:15Z,3999945613,56,Back,3999945637,233,172,4000794625,385,,3999945615,285,,4001219849,178,,,,,,,,,,,5c4ku1hmhy6l9dq8a5jp1qf9x,Suso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578659,173,61,1,27,8,4yg9ttzw0m51048doksv8uq5r,1,85.1,47,2023-01-28T17:58:00.724Z,2023-01-29T03:03:03Z,4001220345,178,,3999945599,56,Center,,,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578677,360,61,1,27,8,10eyb18v5puw4ez03ocaug09m,1,23,57.7,2023-01-28T17:58:01.195Z,2023-01-29T03:03:26Z,4001220501,178,,3999945713,56,Back,,,,,,,,,,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578669,174,15,1,27,9,4yg9ttzw0m51048doksv8uq5r,1,86.3,52.6,2023-01-28T17:58:02.019Z,2023-01-29T03:04:31Z,3999945793,233,361,3999945661,17,,3999947451,458,,3999948881,72,,3999947447,103,19,3999947453,146,88.1,3999947457,230,96.3,3999945663,56,Center,1ore4ght7ls393tcpbmah9dcl,Pere Milla,4000795317,80,,3999945659,22,3999947445,102,48.0,3999947459,231,4001220543,178,,,50.9,,3999947449,328,3999945791,82,,,3999947455,147,52.0,,,,,,,,,,,,,
2501578683,361,10,1,27,9,10eyb18v5puw4ez03ocaug09m,1,21.9,54.8,2023-01-28T17:58:02.070Z,2023-01-29T03:04:28Z,3999945799,233,174,3999945749,56,Back,3999945747,94,,4001220885,178,,,,,,,,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501591381,497,61,1,27,10,10eyb18v5puw4ez03ocaug09m,1,10,42.5,2023-01-28T17:58:02.313Z,2023-01-29T03:04:58Z,4001221307,178,,4001221305,21,,4000053715,56,Back,,,,,,,,,,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578701,362,12,1,27,11,10eyb18v5puw4ez03ocaug09m,1,13.6,42.6,2023-01-28T17:58:03.404Z,2023-01-29T03:05:05Z,3999945859,141,81.4,3999945863,213,1.1,3999945855,56,Back,4001221379,178,,3999945857,140,25.2,3999945861,212,29.1,,,,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578719,364,61,1,27,14,10eyb18v5puw4ez03ocaug09m,0,25.9,78.8,2023-01-28T17:58:06.324Z,2023-01-29T03:05:17Z,3999945955,56,Back,4001221489,178,,,,,,,,,,,,,,,,,,,,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578727,176,50,1,27,16,4yg9ttzw0m51048doksv8uq5r,1,68.4,31.2,2023-01-28T17:58:08.577Z,2023-01-29T03:05:31Z,3999946171,233,365,3999946001,286,,3999945999,56,Center,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578751,365,7,1,27,16,10eyb18v5puw4ez03ocaug09m,1,31.6,68.8,2023-01-28T17:58:09.265Z,2023-01-29T03:05:48Z,3999946139,56,Back,4000796175,384,,3999946165,233,176,3999946141,285,,4001221915,178,,,,,,,,,,,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578707,363,43,1,27,18,10eyb18v5puw4ez03ocaug09m,1,0,0,2023-01-28T17:58:10.922Z,2023-01-28T21:46:33Z,4000795803,144,49,,,,,,,,,,,,,,,,,,,,,,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578755,366,4,1,27,20,10eyb18v5puw4ez03ocaug09m,1,34.8,72.1,2023-01-28T17:58:12.309Z,2023-01-29T03:06:09Z,3999946155,286,,3999946149,295,,3999946151,56,Back,3999946153,152,,3999947151,233,177,3999946147,13,,,,,,,,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578953,177,4,1,27,20,4yg9ttzw0m51048doksv8uq5r,0,65.2,27.9,2023-01-28T17:58:12.310Z,2023-01-29T03:06:09Z,3999947103,56,Center,3999947099,13,,3999947107,285,,4001222105,178,,3999947101,295,,3999947159,233,366,3999947105,152,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501578721,175,43,1,27,20,4yg9ttzw0m51048doksv8uq5r,1,0,0,2023-01-28T17:58:12.544Z,2023-01-28T21:46:34Z,4000795889,144,49,,,,,,,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579005,367,1,1,27,38,10eyb18v5puw4ez03ocaug09m,1,41.1,68.4,2023-01-28T17:58:31.146Z,2023-01-29T03:06:19Z,3999947357,140,39.3,3999947361,212,2.4,3999947353,152,,4001222327,178,,3999947355,56,Back,3999947391,189,,3999947359,141,66.2,3999947351,5,,djal5dsafpnhip4lu0ait94np,M. Acuña,3999947363,213,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579099,368,1,1,27,46,10eyb18v5puw4ez03ocaug09m,1,43.8,63,2023-01-28T17:58:38.721Z,2023-01-29T03:06:39Z,3999947795,140,44.3,3999947801,213,1.5,4001222641,178,,3999947799,212,15.7,3999947793,56,Back,3999947797,141,86.1,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579155,369,1,1,27,52,10eyb18v5puw4ez03ocaug09m,1,51.9,73.2,2023-01-28T17:58:44.978Z,2023-01-29T03:06:43Z,3999948109,141,2.3,3999948105,56,Right,3999948103,196,,3999948107,140,64.1,3999948111,212,49.9,3999948113,213,5.0,3999948101,155,,3999948115,1,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,4001222663,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579173,370,1,1,27,57,10eyb18v5puw4ez03ocaug09m,1,64.1,3.3,2023-01-28T17:58:50.008Z,2023-01-29T03:06:50Z,3999948227,213,0.9,3999948219,56,Right,3999948223,141,20.9,3999948225,212,14.9,4001222765,178,,3999948221,140,72.5,,,,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579181,371,1,1,28,0,10eyb18v5puw4ez03ocaug09m,1,68.4,28.1,2023-01-28T17:58:52.561Z,2023-01-29T03:06:55Z,4001222915,178,,3999948281,212,10.3,3999948277,140,68.5,3999948279,141,43.2,3999948283,213,1.6,3999948275,56,Center,,,,,,,5c4ku1hmhy6l9dq8a5jp1qf9x,Suso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579185,372,1,1,28,1,10eyb18v5puw4ez03ocaug09m,0,68,47.6,2023-01-28T17:58:53.745Z,2023-01-29T03:07:01Z,3999948297,140,67.8,3999948447,286,,3999948443,233,178,3999948303,213,4.6,3999948295,56,Center,3999948299,141,44.7,4001223003,178,,3999948301,212,2.0,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,3999948441,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579209,178,74,1,28,1,4yg9ttzw0m51048doksv8uq5r,1,31.3,49.7,2023-01-28T17:58:53.792Z,2023-01-29T03:07:08Z,3999948411,285,,3999948461,233,372,3999948409,56,Back,4001223081,178,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579277,373,1,1,28,6,10eyb18v5puw4ez03ocaug09m,1,39.1,44.2,2023-01-28T17:58:59.256Z,2023-01-29T03:07:18Z,3999948735,56,Back,4001223177,178,,3999948743,213,5.3,3999948739,141,29.4,3999948737,140,46.1,3999948741,212,12.5,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579349,374,1,1,28,8,10eyb18v5puw4ez03ocaug09m,1,46.1,29.4,2023-01-28T17:59:00.701Z,2023-01-29T03:07:27Z,3999949099,140,41.6,4001223283,178,,3999949103,212,9.6,3999949105,213,2.1,3999949101,141,41.7,3999949097,56,Back,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579397,375,1,1,28,14,10eyb18v5puw4ez03ocaug09m,1,47.9,49.9,2023-01-28T17:59:06.361Z,2023-01-29T03:07:32Z,3999949333,212,12.1,3999949329,140,43.1,3999949331,141,33.8,3999949327,56,Back,4001223337,178,,3999949335,213,4.3,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579451,376,1,1,28,19,10eyb18v5puw4ez03ocaug09m,1,45.1,29.9,2023-01-28T17:59:11.675Z,2023-01-29T03:07:37Z,3999949657,141,7.1,3999949653,56,Right,3999949661,213,5.5,4001223405,178,,3999949655,140,59.3,3999949659,212,21.5,,,,,,,rlgrvvibryod2g92hqc97ii2,L. Badé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579523,377,1,1,28,24,10eyb18v5puw4ez03ocaug09m,1,77.3,20,2023-01-28T17:59:16.268Z,2023-01-29T03:11:01Z,3999950081,140,80.0,3999950085,212,4.4,3999950087,213,5.4,4001223497,178,,3999950079,56,Right,3999950083,141,15.0,,,,,,,5c4ku1hmhy6l9dq8a5jp1qf9x,Suso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579535,378,1,1,28,25,10eyb18v5puw4ez03ocaug09m,1,79.8,15.5,2023-01-28T17:59:18.124Z,2023-01-29T03:10:10Z,3999950147,141,22.6,3999950143,56,Center,4001223579,178,,3999950145,140,73.8,3999950151,212,7.9,3999950155,213,2.5,,,,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579541,379,1,1,28,28,10eyb18v5puw4ez03ocaug09m,0,75.4,21.3,2023-01-28T17:59:20.747Z,2023-01-29T03:10:38Z,3999950191,140,86.8,4000797927,72,,4001223591,178,,4000797925,223,,3999950187,155,,3999950195,212,17.8,3999950193,141,40.6,3999950185,2,,5c4ku1hmhy6l9dq8a5jp1qf9x,Suso,3999950197,213,0.8,3999950189,56,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2501579547,179,12,1,28,29,4yg9ttzw0m51048doksv8uq5r,1,13.8,59.4,2023-01-28T17:59:21.369Z,2023-01-29T03:09:55Z,3999950225,212,28.2,3999950221,141,21.3,3999950229,213,5.1,3999950217,56,Back,4001223645,388,,3999950219,140,24.3,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579591,380,1,1,28,32,10eyb18v5puw4ez03ocaug09m,1,77.3,78.3,2023-01-28T17:59:24.743Z,2023-01-29T09:46:59Z,3999950425,155,,3999952507,22,,4000798345,72,,3999952503,210,16,3999950429,140,95.0,3999952505,154,,3999950431,141,46.1,3999950423,2,,djal5dsafpnhip4lu0ait94np,M. Acuña,3999950427,56,Center,4001223769,178,4000798341,224,,3999950433,212,3999950435,213,5.4,,28.7,,,,,,,,,,,,,,,,,,,1,,,,
2501580127,382,44,1,28,33,10eyb18v5puw4ez03ocaug09m,1,94.8,42,2023-01-28T17:59:26.174Z,2023-01-29T08:44:08Z,3999953293,56,Center,3999953295,286,,3999953455,233,180,,,,,,,,,,,,,,,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579569,180,44,1,28,33,4yg9ttzw0m51048doksv8uq5r,0,5.2,58,2023-01-28T17:59:26.175Z,2023-01-29T03:08:18Z,3999953483,233,382,3999950321,56,Back,3999950323,285,,,,,,,,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501579595,381,16,1,28,35,10eyb18v5puw4ez03ocaug09m,1,94,46.8,2023-01-28T17:59:27.270Z,2023-01-29T09:47:00Z,3999952571,231,48.2,3999952555,29,,3999953163,17,,3999952567,136,,3999952557,154,,3999952565,103,20.9,3999950965,374,2023-01-28 17:59:26.175,3999950451,22,,4bbqmasyopxoymo4umcxd4e09,Y. En-Nesyri,4001225967,388,,4000799045,395,3999950457,56,Center,3999950963,328,3999952559,55,380,0.3,,,3999952563,102,3999950959,15,,52.2,3999952569,230,99.4,4000799047,396,50.9,3999952553,77,,3999950969,375,,28:33.909,,,
2501580397,181,1,1,29,46,4yg9ttzw0m51048doksv8uq5r,1,49.9,50,2023-01-28T18:00:38.313Z,2023-01-29T03:11:34Z,3999954683,279,G,3999954679,212,7.3,3999954675,140,43.5,4001226125,178,,3999954681,213,2.7,3999954673,56,Back,3999954677,141,54.3,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501580415,182,1,1,29,47,4yg9ttzw0m51048doksv8uq5r,1,43.6,54.3,2023-01-28T18:00:40.136Z,2023-01-29T03:13:14Z,3999954805,141,37.7,3999954809,213,4.3,3999954801,140,39.0,4001226181,178,,3999954807,212,12.3,3999954797,56,Back,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501580445,183,1,1,29,49,4yg9ttzw0m51048doksv8uq5r,1,38.8,34.6,2023-01-28T18:00:42.175Z,2023-01-29T03:11:46Z,4001226279,178,,3999954975,140,43.2,3999954981,213,5.8,3999954973,56,Back,3999954977,141,31.2,3999954979,212,5.2,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
