id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/11/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2518223847,110,43,1,16,4,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-11T13:18:14.227Z,2023-03-11T13:18:48Z,4087743525,56,Back,4087743529,347,0,4087743575,233,194,4087746259,144,5,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518223919,196,1,1,16,5,3kq9cckrnlogidldtdie2fkbl,1,48.1,82.8,2023-03-11T13:18:15.398Z,2023-03-12T03:34:35Z,4087905053,56,Center,4087905057,141,56.7,4087905061,213,4.9,4087905059,212,18.2,4087905055,140,52.1,4091374243,178,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224001,199,1,1,16,10,3kq9cckrnlogidldtdie2fkbl,1,47,59,2023-03-11T13:18:20.727Z,2023-03-12T03:34:40Z,4087744423,140,60.3,4087744427,212,21.3,4087744429,213,0.9,4087744425,141,82.6,4087744421,56,Left,4091374437,178,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224025,200,1,1,16,12,3kq9cckrnlogidldtdie2fkbl,1,60.3,82.6,2023-03-11T13:18:22.662Z,2023-03-12T03:34:47Z,4087744561,140,69.9,4087744559,56,Left,4091374651,178,,4087744567,213,0.7,4087744563,141,94.6,4087744565,212,13.0,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224061,201,1,1,16,15,3kq9cckrnlogidldtdie2fkbl,1,70.8,93.3,2023-03-11T13:18:25.211Z,2023-03-12T03:34:53Z,4091374859,178,,4087744751,140,68.7,4087744755,212,12.4,4087744749,56,Center,4087744757,213,4.5,4087744753,141,75.4,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224109,202,1,1,16,17,3kq9cckrnlogidldtdie2fkbl,1,69.2,72.1,2023-03-11T13:18:27.751Z,2023-03-12T03:34:56Z,4087744973,141,16.2,4087744977,213,5.1,4087744979,1,,4087744975,212,40.8,4087744969,56,Right,4087744971,140,83.3,4091374961,178,,4087744967,155,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224135,203,1,1,16,21,3kq9cckrnlogidldtdie2fkbl,1,84.6,15.9,2023-03-11T13:18:31.252Z,2023-03-12T03:35:02Z,4087745101,212,10.4,4087745093,140,80.7,4087745097,141,30.0,4087745089,56,Center,4091375127,178,,4087745105,213,2.0,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224145,204,1,1,16,22,3kq9cckrnlogidldtdie2fkbl,1,80.7,30,2023-03-11T13:18:32.127Z,2023-03-12T03:35:08Z,4087745187,156,,4087745167,140,76.3,4087745171,212,6.0,4087745169,141,24.3,4087745165,56,Center,4091375363,178,,4087745173,213,3.8,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224169,205,1,1,16,23,3kq9cckrnlogidldtdie2fkbl,1,75,23.1,2023-03-11T13:18:33.361Z,2023-03-12T03:35:16Z,4087745313,213,5.7,4087745307,140,83.0,4091375579,178,,4087745305,56,Right,4087745311,212,9.9,4087745309,141,15.3,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224219,206,1,1,16,24,3kq9cckrnlogidldtdie2fkbl,1,83,15.3,2023-03-11T13:18:35.010Z,2023-03-12T03:35:20Z,4087745473,213,2.8,4087745469,141,19.1,4087745471,212,7.3,4087745465,56,Right,4091375711,178,,4087745467,140,76.5,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224253,207,1,1,16,27,3kq9cckrnlogidldtdie2fkbl,1,74,21.4,2023-03-11T13:18:37.461Z,2023-03-12T03:35:23Z,4087745631,141,43.9,4091375779,178,,4087745627,56,Center,4087745633,212,16.7,4087745629,140,67.7,4087745635,213,2.0,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224309,208,1,1,16,29,3kq9cckrnlogidldtdie2fkbl,1,69,46.6,2023-03-11T13:18:39.922Z,2023-03-12T03:35:32Z,4087745981,140,72.6,4087745979,56,Center,4091375917,178,,4087747335,210,13,4087745983,141,77.3,4087745987,213,1.4,4087745985,212,21.2,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224317,209,13,1,16,33,3kq9cckrnlogidldtdie2fkbl,1,72.6,74.5,2023-03-11T13:18:43.443Z,2023-03-12T03:35:33Z,4087747367,103,11.1,4091376089,178,,4087747369,215,,4087747101,20,,4087746037,56,Center,4087747375,231,50.7,4087747357,29,,4087747373,230,98.9,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,4087747359,55,,208,4087747365,102,61.3,4087746033,22,,4087746035,18,4087747355,73,,,,,,,,,,,,,,,,,,,,,,,,,,
2518229705,138,5,1,16,34,c8llrezkm3b3op4afrou6b487,1,-0.9,39.4,2023-03-11T13:18:44.326Z,2023-03-12T03:35:36Z,4087773611,346,,4087773609,56,Back,4087773959,233,210,,,,,,,,,,,,,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224327,210,5,1,16,34,3kq9cckrnlogidldtdie2fkbl,0,100.9,60.6,2023-03-11T13:18:44.326Z,2023-03-12T03:35:37Z,4087746083,346,,4087746081,56,Center,4087774005,233,138,,,,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224325,111,43,1,16,35,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-11T13:18:45.603Z,2023-03-11T13:19:09Z,4087747635,144,5,4087746075,56,Back,4087746077,346,0,4087746125,233,210,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518229825,139,1,1,16,38,c8llrezkm3b3op4afrou6b487,0,4.1,45,2023-03-11T13:18:48.184Z,2023-03-12T03:35:39Z,4087774735,237,,4087774277,212,63.3,4087774733,124,,4087774273,141,6.9,4087774287,1,,4087774283,213,5.9,4087774271,140,59.1,4087774269,56,Right,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,4087776973,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224759,211,61,1,17,2,3kq9cckrnlogidldtdie2fkbl,1,35.7,90.5,2023-03-11T13:19:12.470Z,2023-03-12T03:35:42Z,4091376367,178,,4087748395,189,,4087748239,56,Back,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224801,112,5,1,17,5,c8llrezkm3b3op4afrou6b487,1,42.8,-1.7,2023-03-11T13:19:15.322Z,2023-03-12T03:35:50Z,4087748427,347,,4087748449,233,212,4087748425,56,Back,,,,,,,,,,,,,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518224771,212,5,1,17,5,3kq9cckrnlogidldtdie2fkbl,0,57.2,101.7,2023-03-11T13:19:15.322Z,2023-03-12T03:35:50Z,4087748285,347,,4087748459,233,112,4087748283,56,Left,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225001,114,1,1,17,20,c8llrezkm3b3op4afrou6b487,0,45.9,0,2023-03-11T13:19:30.171Z,2023-03-12T03:35:54Z,4087749317,212,14.6,4087749313,140,59.4,4087749315,141,2.9,4087749319,213,0.2,4087749309,107,,4087749311,56,Right,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225017,213,1,1,17,21,3kq9cckrnlogidldtdie2fkbl,1,37,95.8,2023-03-11T13:19:31.255Z,2023-03-12T03:36:10Z,4087749379,56,Back,4091377229,388,,4087908647,212,10.0,4087908643,141,87.8,4087908651,213,5.7,4087908641,140,45.0,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518941155,1541,67,1,17,21,3kq9cckrnlogidldtdie2fkbl,1,44.1,82.2,2023-03-11T13:19:32.072Z,2023-03-12T05:51:49Z,4091555341,233,846,,,,,,,,,,,,,,,,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518941153,846,67,1,17,21,c8llrezkm3b3op4afrou6b487,0,55.9,17.8,2023-03-11T13:19:32.073Z,2023-03-12T05:08:06Z,4091555357,233,1541,,,,,,,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518255725,521,1,1,17,21,3kq9cckrnlogidldtdie2fkbl,0,45.3,85,2023-03-11T13:19:32.080Z,2023-03-12T05:51:49Z,4087908185,236,,4087908139,56,Back,4087908149,213,1.4,4087908191,286,,4087908147,212,2.0,4087908187,233,251,4091377347,178,,4087908145,141,87.9,cdcbi6xmy0uts703489e0acb9,T. Kroos,4087908143,140,,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518255717,251,74,1,17,22,c8llrezkm3b3op4afrou6b487,1,53.7,6.8,2023-03-11T13:19:32.141Z,2023-03-12T03:36:37Z,4091378009,178,,4087908199,233,521,4087908113,285,,4087908111,56,Right,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225135,116,5,1,17,23,c8llrezkm3b3op4afrou6b487,0,62.8,-1.6,2023-03-11T13:19:33.226Z,2023-03-12T03:36:42Z,4087792425,233,214,4087749885,347,,4087749883,56,Right,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225087,214,5,1,17,23,3kq9cckrnlogidldtdie2fkbl,1,37.2,101.6,2023-03-11T13:19:33.226Z,2023-03-12T03:36:43Z,4087749703,347,,4087749701,56,Back,4087792377,233,116,,,,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225127,115,43,1,17,26,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-11T13:19:36.394Z,2023-03-11T13:51:03Z,4087749837,56,Right,4087749845,213,5.8,4087749841,141,0.0,4087908735,144,1,4087749839,140,61.8,4087749843,212,10.6,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225131,215,1,1,17,27,3kq9cckrnlogidldtdie2fkbl,1,33.7,100,2023-03-11T13:19:37.752Z,2023-03-12T03:36:47Z,4087749873,213,4.2,4087749871,212,15.1,4087749869,141,82.1,4087749865,56,Back,4087749863,107,,4087749867,140,26.5,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225175,216,1,1,17,31,3kq9cckrnlogidldtdie2fkbl,1,26.4,79.8,2023-03-11T13:19:41.522Z,2023-03-12T03:36:50Z,4087750079,212,11.4,4087750081,213,0.4,4087750075,140,36.4,4087750077,141,86.2,4087750073,56,Back,4091378489,178,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225187,217,1,1,17,35,3kq9cckrnlogidldtdie2fkbl,1,44,88.2,2023-03-11T13:19:45.237Z,2023-03-12T03:36:54Z,4087750133,212,5.6,4087750127,56,Back,4091378583,178,,4087750129,140,42.4,4087750135,213,1.9,4087750131,141,96.1,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225205,218,1,1,17,35,3kq9cckrnlogidldtdie2fkbl,1,41.5,94.6,2023-03-11T13:19:45.882Z,2023-03-12T03:36:57Z,4091378681,178,,4087750225,56,Back,4087750229,141,70.1,4087750233,213,4.4,4087750227,140,36.8,4087750231,212,17.4,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225235,219,1,1,17,37,3kq9cckrnlogidldtdie2fkbl,1,36.8,70.1,2023-03-11T13:19:47.245Z,2023-03-12T03:37:00Z,4087750439,212,8.7,4087750441,213,6.1,4087750435,140,44.9,4087750437,141,67.2,4087750433,56,Back,4091378797,178,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225319,220,1,1,17,39,3kq9cckrnlogidldtdie2fkbl,1,46.6,65.3,2023-03-11T13:19:49.881Z,2023-03-12T03:37:05Z,4087750823,141,8.9,4087750827,212,44.0,4087750813,56,Right,4087750817,140,67.1,4087750835,1,,4087750831,213,5.2,4091378953,178,,4087750809,155,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225341,221,1,1,17,44,3kq9cckrnlogidldtdie2fkbl,1,70.9,9.1,2023-03-11T13:19:54.782Z,2023-03-12T03:37:08Z,4091379039,178,,4087750943,213,0.9,4087750937,141,13.6,4087750933,56,Right,4087750941,212,3.8,4087750935,140,73.0,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225357,222,1,1,17,45,3kq9cckrnlogidldtdie2fkbl,1,73,13.6,2023-03-11T13:19:55.241Z,2023-03-12T03:37:12Z,4087751023,213,4.0,4091379209,178,,4087751019,141,8.6,4087751015,56,Right,4087751017,140,70.2,4087751021,212,4.5,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225411,223,1,1,17,47,3kq9cckrnlogidldtdie2fkbl,1,70.4,8.3,2023-03-11T13:19:57.492Z,2023-03-12T03:37:15Z,4087751339,56,Center,4087751341,140,71.9,4087751347,213,1.5,4091379309,178,,4087751343,141,36.6,4087751345,212,19.3,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225435,224,1,1,17,51,3kq9cckrnlogidldtdie2fkbl,1,68.2,36.1,2023-03-11T13:20:01.202Z,2023-03-12T03:37:19Z,4091379413,178,,4087751451,140,63.6,4087751455,212,6.8,4087751449,56,Center,4087751453,141,29.1,4087751457,213,3.9,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225469,225,1,1,17,52,3kq9cckrnlogidldtdie2fkbl,1,62.4,26.1,2023-03-11T13:20:02.616Z,2023-03-12T03:37:23Z,4087751641,140,67.6,4087751639,56,Right,4091379517,178,,4087751643,141,14.4,4087751647,213,5.3,4087751645,212,9.6,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225587,226,1,1,17,54,3kq9cckrnlogidldtdie2fkbl,1,67.8,11.4,2023-03-11T13:20:04.677Z,2023-03-12T03:37:28Z,4087752259,56,Right,4087752261,140,73.7,4087752265,212,8.0,4087752263,141,3.9,4087752267,213,5.6,4091379769,178,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518700227,618,45,1,17,57,c8llrezkm3b3op4afrou6b487,0,14.5,92.2,2023-03-11T13:20:07.527Z,2023-03-12T03:37:59Z,4090267653,56,Back,4090267655,285,,4091272995,233,990,,,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518700221,990,3,1,17,57,3kq9cckrnlogidldtdie2fkbl,1,85.5,7.8,2023-03-11T13:20:07.527Z,2023-03-12T03:37:59Z,4091272989,233,618,4090267611,286,,4091380611,178,,4090267609,56,Right,4090268149,465,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225597,227,4,1,17,58,3kq9cckrnlogidldtdie2fkbl,1,89.1,10.3,2023-03-11T13:20:08.400Z,2023-03-12T03:38:07Z,4087752321,56,Right,4087752325,286,,4087752317,13,,4087752323,152,,4087752351,233,117,4087752319,295,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225593,117,4,1,17,58,c8llrezkm3b3op4afrou6b487,0,10.9,89.7,2023-03-11T13:20:08.401Z,2023-03-12T03:38:07Z,4087752297,56,Back,4087752295,295,,4087752299,152,,4087752301,285,,4087752291,13,,4087752371,233,227,4091380861,178,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518225655,118,17,1,18,4,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-11T13:20:14.827Z,2023-03-12T03:38:18Z,4087752613,31,,4087752619,13,243,4087752615,393,,,,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226211,229,1,1,18,37,3kq9cckrnlogidldtdie2fkbl,0,88.8,12.9,2023-03-11T13:20:47.801Z,2023-03-12T03:38:22Z,4087755367,212,27.8,4087755369,213,1.5,4091381301,178,,4090269067,20,,4087755359,152,,4090269065,224,,4087755363,140,90.9,4087755351,2,,cdcbi6xmy0uts703489e0acb9,T. Kroos,4087755365,141,,53.6,4087755353,5,,4087755361,56,Center,4087755355,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226275,119,12,1,18,39,c8llrezkm3b3op4afrou6b487,1,8.1,46,2023-03-11T13:20:49.345Z,2023-03-12T03:38:27Z,4091381475,388,,4087755635,212,20.5,4087755627,56,Back,4087755633,141,47.3,4087755637,213,0.0,4087755679,15,,4087755631,140,27.6,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226321,230,1,1,18,42,3kq9cckrnlogidldtdie2fkbl,1,67.6,55.2,2023-03-11T13:20:52.975Z,2023-03-12T03:38:31Z,4091381567,388,,4087755821,212,19.0,4087755813,3,,4087755817,140,65.5,4087755815,56,Left,4087755823,213,1.7,4087755819,141,82.9,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226381,231,1,1,18,46,3kq9cckrnlogidldtdie2fkbl,1,67.1,85.9,2023-03-11T13:20:56.776Z,2023-03-12T03:38:36Z,4087756093,213,0.8,4087756087,140,73.1,4087756085,56,Left,4087756089,141,96.1,4087756091,212,9.4,4091381781,178,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226425,232,1,1,18,49,3kq9cckrnlogidldtdie2fkbl,1,74,90.9,2023-03-11T13:21:00.046Z,2023-03-12T03:38:42Z,4087756319,213,4.4,4087756315,141,75.4,4087756317,212,11.2,4087756313,140,70.4,4091381965,178,,4087756311,56,Center,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226475,233,1,1,18,52,3kq9cckrnlogidldtdie2fkbl,1,70.8,69.2,2023-03-11T13:21:02.917Z,2023-03-12T03:39:01Z,4087756551,141,44.8,4091382015,178,,4087756547,140,72.2,4087756543,56,Center,4087759555,210,15,4087756557,213,4.8,4087756553,212,16.7,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226503,120,45,1,18,55,c8llrezkm3b3op4afrou6b487,0,22,58.8,2023-03-11T13:21:05.467Z,2023-03-12T03:38:55Z,4087756721,56,Back,4087756723,285,,4087756751,233,234,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226481,234,3,1,18,55,3kq9cckrnlogidldtdie2fkbl,1,78,41.2,2023-03-11T13:21:05.467Z,2023-03-12T03:38:55Z,4087756601,286,,4087756599,56,Center,4087756737,233,120,4091382251,178,,4090270929,465,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226491,235,15,1,18,56,3kq9cckrnlogidldtdie2fkbl,1,73.5,33.7,2023-03-11T13:21:06.671Z,2023-03-12T03:39:01Z,4087759611,103,19,4087759609,102,52.6,4087759619,230,97.8,4087759601,76,,4091382475,178,,4087756649,18,,4087759613,215,,4087759615,146,84.2,diod1hv5hv7v7z7mfleev1txx,L. Modrić,4087759085,82,,,4087756645,22,,4087759617,147,41.3,4087759769,233,4087759605,55,233,4087759069,20,4087759603,29,,4087759621,231,48.6,4087756653,56,,121,,,,,,,,Center,,,,,
2518226525,121,10,1,18,56,c8llrezkm3b3op4afrou6b487,1,13.4,61,2023-03-11T13:21:06.930Z,2023-03-12T03:39:04Z,4087756869,56,Back,4091382527,178,,4087756867,94,,4087759135,233,235,,,,,,,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226533,122,12,1,18,58,c8llrezkm3b3op4afrou6b487,1,12.4,71.5,2023-03-11T13:21:08.632Z,2023-03-12T03:39:12Z,4087756933,140,14.1,4087910863,397,,4087756935,141,73.2,4087756957,15,,4087756931,56,Back,4087756937,212,2.1,4087910867,233,236,4091382713,388,,6810qbng9pfg1bztczv11grmd,L. Cabrera,4087756939,213,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226515,236,74,1,18,58,3kq9cckrnlogidldtdie2fkbl,1,83.9,31.2,2023-03-11T13:21:08.731Z,2023-03-12T03:39:18Z,4087756819,56,Center,4087911035,233,122,4091382871,178,,4087910825,397,,4087910675,285,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226543,123,49,1,19,0,c8llrezkm3b3op4afrou6b487,1,17.2,66.4,2023-03-11T13:21:10.192Z,2023-03-12T03:39:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226579,124,1,1,19,0,c8llrezkm3b3op4afrou6b487,1,18.4,68,2023-03-11T13:21:10.260Z,2023-03-12T03:39:37Z,4087757231,212,21.0,4087757233,213,6.2,4087757227,140,38.3,4087757229,141,64.5,4087757225,56,Back,4091383533,178,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226593,125,1,1,19,2,c8llrezkm3b3op4afrou6b487,0,44.4,64.9,2023-03-11T13:21:12.416Z,2023-03-12T05:15:38Z,4087757291,56,Left,4087757295,141,100.0,4091383849,178,,4087757299,213,1.2,4087757293,140,54.0,4087757297,212,26.3,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226599,126,5,1,19,4,c8llrezkm3b3op4afrou6b487,0,49.6,101.4,2023-03-11T13:21:14.902Z,2023-03-12T03:39:53Z,4087757561,233,237,4087757319,56,Back,4087757323,347,,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226639,237,5,1,19,4,3kq9cckrnlogidldtdie2fkbl,1,50.4,-1.4,2023-03-11T13:21:14.902Z,2023-03-12T03:39:53Z,4087757467,56,Right,4087757553,233,126,4087757469,347,,,,,,,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518226745,238,1,1,19,8,3kq9cckrnlogidldtdie2fkbl,1,48.1,0,2023-03-11T13:21:19.081Z,2023-03-12T03:40:00Z,4087758059,213,2.2,4087758055,141,13.3,4087758049,107,,4087758053,140,41.1,4087758057,212,12.3,4087758051,56,Back,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
