id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/16/value
2502122587,435,1,1,43,1,2l0ldgiwsgb8d6y3z0sfgjzyj,0,14.3,15,2023-01-29T15:57:36.570Z,2023-01-30T10:50:34Z,4002796215,212,34.5,4002796207,155,,4002796219,1,,4002796217,213,0.0,4002796213,141,17.3,4002796209,56,Back,4004202951,178,,4002796211,140,47.1,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502122609,416,1,1,43,4,4ku8o6uf87yd8iecdalipo6wd,0,53.4,86.3,2023-01-29T15:57:39.640Z,2023-01-30T10:50:43Z,4002796325,3,,4002796327,56,Left,4002796329,140,66.9,4004202991,388,,4002796335,213,0.6,4002796333,212,17.5,4002796331,141,100.0,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502122613,417,5,1,43,5,4ku8o6uf87yd8iecdalipo6wd,0,64.4,101.2,2023-01-29T15:57:40.568Z,2023-01-30T10:50:49Z,4002796453,233,436,4002796343,347,,4002796341,56,Left,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502122635,436,5,1,43,5,2l0ldgiwsgb8d6y3z0sfgjzyj,1,35.6,-1.2,2023-01-29T15:57:40.568Z,2023-01-30T10:50:48Z,4002796429,56,Back,4002796445,233,417,4002796431,347,,,,,,,,,,,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502122783,437,1,1,43,22,2l0ldgiwsgb8d6y3z0sfgjzyj,1,37.7,0,2023-01-29T15:57:57.718Z,2023-01-30T10:50:55Z,4002797245,140,56.6,4002797247,141,1.6,4002797249,212,20.0,4002797243,56,Right,4002797241,107,,4002797251,213,0.1,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502122789,438,1,1,43,25,2l0ldgiwsgb8d6y3z0sfgjzyj,0,56.5,1.4,2023-01-29T15:58:00.728Z,2023-01-30T10:51:06Z,4002797269,212,11.9,4002797267,141,15.8,4002797263,56,Right,4002797265,140,63.0,4004203131,388,,4002797271,213,1.0,4002797261,168,,4002797259,3,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502122785,418,49,1,43,27,4ku8o6uf87yd8iecdalipo6wd,1,35.5,74,2023-01-29T15:58:02.854Z,2023-01-30T10:51:11Z,,,,,,,,,,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502122807,419,1,1,43,27,4ku8o6uf87yd8iecdalipo6wd,1,35.5,74,2023-01-29T15:58:02.925Z,2023-01-30T10:51:47Z,4002797361,56,Back,4002797365,141,94.2,4002797367,212,13.9,4002797369,213,1.4,4002797363,140,37.6,4004203321,388,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502122833,420,1,1,43,29,4ku8o6uf87yd8iecdalipo6wd,1,37.6,94.2,2023-01-29T15:58:04.788Z,2023-01-30T11:04:06Z,4002797509,56,Back,4002797517,213,3.5,4002797513,141,86.0,4002797515,212,15.8,4002797511,140,23.5,4004204633,178,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502122859,421,1,1,43,31,4ku8o6uf87yd8iecdalipo6wd,1,23.5,86,2023-01-29T15:58:07.161Z,2023-01-30T11:04:11Z,4002797691,141,58.2,4004204639,178,,4002797695,213,4.0,4002797693,212,25.7,4002797687,56,Back,4002797689,140,6.9,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502122907,422,1,1,43,38,4ku8o6uf87yd8iecdalipo6wd,1,7.7,48.1,2023-01-29T15:58:13.658Z,2023-01-30T11:04:18Z,4002797957,56,Back,4002797959,140,10.2,4002797965,213,4.9,4002797963,212,13.9,4004204703,178,,4002797961,141,28.0,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502122933,423,1,1,43,44,4ku8o6uf87yd8iecdalipo6wd,1,26.5,27.4,2023-01-29T15:58:19.747Z,2023-01-30T11:04:23Z,4002798101,56,Back,4002798105,141,56.9,4004204715,178,,4002798109,213,1.1,4002798103,140,35.6,4002798107,212,22.2,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502122961,424,1,1,43,48,4ku8o6uf87yd8iecdalipo6wd,1,41.2,57.8,2023-01-29T15:58:23.994Z,2023-01-30T11:04:27Z,4004204741,178,,4002798239,212,29.7,4002798237,141,96.5,4002798233,56,Left,4002798235,140,54.4,4002798241,213,1.1,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502122987,425,1,1,43,52,4ku8o6uf87yd8iecdalipo6wd,1,55.4,91.7,2023-01-29T15:58:27.938Z,2023-01-30T11:04:31Z,4002798333,56,Center,4002798339,212,9.9,4002798337,141,77.7,4002798335,140,52.8,4004204763,178,,4002798341,213,4.4,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123003,426,1,1,43,54,4ku8o6uf87yd8iecdalipo6wd,1,54.1,76.2,2023-01-29T15:58:30.065Z,2023-01-30T11:04:37Z,4004204779,178,,4002798429,56,Center,4002798437,213,5.5,4002798433,141,62.7,4002798435,212,13.3,4002798431,140,63.3,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123025,427,1,1,43,55,4ku8o6uf87yd8iecdalipo6wd,1,63.2,62.4,2023-01-29T15:58:31.265Z,2023-01-30T11:04:50Z,4002798551,140,56.6,4002798557,213,2.7,4002798553,141,67.7,4002798555,212,7.8,4002798549,56,Center,4004204815,178,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123095,428,1,1,43,59,4ku8o6uf87yd8iecdalipo6wd,1,58.9,67.8,2023-01-29T15:58:34.529Z,2023-01-30T11:04:54Z,4002798877,56,Left,4002798879,140,61.5,4002798881,141,80.9,4004204823,178,,4002798885,213,1.3,4002798883,212,9.3,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123125,429,1,1,44,4,4ku8o6uf87yd8iecdalipo6wd,1,67.5,54.2,2023-01-29T15:58:40.188Z,2023-01-30T11:05:01Z,4002799011,212,5.7,4002799009,141,50.7,4002799007,140,62.6,4002799013,213,3.6,4004204849,178,,4002799005,56,Center,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123141,430,3,1,44,7,4ku8o6uf87yd8iecdalipo6wd,1,62,50.9,2023-01-29T15:58:42.784Z,2023-01-30T11:05:07Z,4002799103,233,439,4002799077,56,Center,4002799079,286,,4004204865,178,,4003493989,465,,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123131,439,45,1,44,7,2l0ldgiwsgb8d6y3z0sfgjzyj,0,38,49.1,2023-01-29T15:58:42.784Z,2023-01-30T11:05:07Z,4002799043,285,,4002799135,233,430,4002799041,56,Back,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123175,431,1,1,44,9,4ku8o6uf87yd8iecdalipo6wd,1,77,66.3,2023-01-29T15:58:45.102Z,2023-01-30T11:05:19Z,4004204919,178,,4002799225,213,0.7,4002799219,140,86.1,4002799223,212,12.9,4002799215,56,Left,4002799221,141,79.1,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123191,432,1,1,44,11,4ku8o6uf87yd8iecdalipo6wd,1,86.1,79.1,2023-01-29T15:58:46.521Z,2023-01-30T11:05:26Z,4004204945,178,,4002799303,213,4.3,4002799301,212,4.7,4002799297,140,84.5,4002799299,141,72.6,4002799295,56,Center,,,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123231,433,1,1,44,13,4ku8o6uf87yd8iecdalipo6wd,1,85.7,72.5,2023-01-29T15:58:48.587Z,2023-01-30T11:05:30Z,4004204969,178,,4002799471,213,4.5,4002799467,141,62.6,4002799469,212,6.9,4002799463,56,Center,4002799465,140,84.4,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123247,434,1,1,44,18,4ku8o6uf87yd8iecdalipo6wd,1,81,39.8,2023-01-29T15:58:53.429Z,2023-01-30T11:05:36Z,4004205005,178,,4002799551,141,18.1,4002799553,212,17.5,4002799555,213,5.3,4002799549,140,89.9,4002799547,56,Right,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123259,435,3,1,44,20,4ku8o6uf87yd8iecdalipo6wd,0,90.2,17.8,2023-01-29T15:58:55.638Z,2023-01-30T11:05:46Z,4002799751,233,440,4004205069,178,,4002799623,56,Right,4003494229,465,,4002799625,286,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123269,440,7,1,44,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,9.8,82.2,2023-01-29T15:58:55.690Z,2023-01-30T11:05:51Z,4002799725,233,435,4004205097,178,,4002799683,167,,4002799687,285,,4002799685,56,Back,4003494195,385,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123357,436,5,1,44,21,4ku8o6uf87yd8iecdalipo6wd,1,89.2,-1.8,2023-01-29T15:58:56.714Z,2023-01-30T11:06:02Z,4002800173,233,441,4002800145,56,Right,4002800147,347,,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123277,441,5,1,44,21,2l0ldgiwsgb8d6y3z0sfgjzyj,0,10.8,101.8,2023-01-29T15:58:56.714Z,2023-01-30T11:06:02Z,4002799717,347,,4002800193,233,436,4002799715,56,Back,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123379,437,1,1,44,30,4ku8o6uf87yd8iecdalipo6wd,1,78.5,0,2023-01-29T15:59:05.666Z,2023-01-30T11:06:07Z,4002800263,140,81.5,4002800269,213,1.2,4002800267,212,9.6,4002800265,141,12.4,4002800261,56,Right,4002800259,107,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123391,438,1,1,44,32,4ku8o6uf87yd8iecdalipo6wd,1,81.5,12.4,2023-01-29T15:59:07.273Z,2023-01-30T11:06:12Z,4004205195,178,,4002800385,212,10.1,4002800387,213,5.7,4002800383,141,4.7,4002800381,140,89.7,4002800379,56,Right,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123411,439,1,1,44,34,4ku8o6uf87yd8iecdalipo6wd,1,89.7,4.4,2023-01-29T15:59:09.405Z,2023-01-30T11:06:16Z,4002800465,213,3.0,4002800463,212,12.1,4002800461,141,7.1,4004205247,178,,4002800457,56,Right,4002800459,140,78.3,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123451,440,1,1,44,36,4ku8o6uf87yd8iecdalipo6wd,1,78.3,11.9,2023-01-29T15:59:11.792Z,2023-01-30T11:06:20Z,4004205279,178,,4002800611,56,Center,4002800615,141,27.5,4002800619,213,1.8,4002800613,140,76.3,4002800617,212,10.8,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123455,441,61,1,44,37,4ku8o6uf87yd8iecdalipo6wd,1,76.4,27.4,2023-01-29T15:59:12.512Z,2023-01-30T11:06:29Z,4002800637,56,Center,4004205357,178,,,,,,,,,,,,,,,,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123467,442,1,1,44,38,4ku8o6uf87yd8iecdalipo6wd,0,83.5,28.1,2023-01-29T15:59:14.263Z,2023-01-30T11:06:44Z,4002800683,212,4.8,4002800685,213,0.1,4002800681,141,29.0,4004205501,178,,4002800691,236,,4002800693,233,442,4002800697,286,,4002800677,56,Center,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,4002800679,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123465,442,74,1,44,39,2l0ldgiwsgb8d6y3z0sfgjzyj,1,10.4,78.1,2023-01-29T15:59:14.488Z,2023-01-30T11:07:03Z,4002800673,285,,4002800671,56,Back,4002800733,233,442,4004205527,178,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502252101,839,3,1,44,40,4ku8o6uf87yd8iecdalipo6wd,0,92.8,27.1,2023-01-29T15:59:16.061Z,2023-01-30T11:07:14Z,4003495041,286,,4004205667,178,,4003495045,467,94jrxsnf1ta2u65ommyge7bo5,4003495043,465,,4003495039,56,Center,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123537,443,1,1,44,42,4ku8o6uf87yd8iecdalipo6wd,0,99,28.6,2023-01-29T15:59:17.423Z,2023-01-30T11:07:20Z,4004205715,178,,4002801001,155,,4002801011,213,1.7,4002801005,140,96.8,4002801003,56,Center,4002801009,212,19.7,4002801007,141,57.3,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123557,443,4,1,44,43,2l0ldgiwsgb8d6y3z0sfgjzyj,1,2.8,43.2,2023-01-29T15:59:19.200Z,2023-01-30T11:07:29Z,4002801121,294,,4002801125,152,,4002801119,13,,4002801123,56,Back,4002801127,285,,4002801247,233,444,,,,,,,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123577,444,4,1,44,43,4ku8o6uf87yd8iecdalipo6wd,0,97.2,56.8,2023-01-29T15:59:19.201Z,2023-01-30T11:07:29Z,4002801221,286,,4002801215,294,,4002801213,13,,4002801219,152,,4002801217,56,Center,4002801275,233,443,4004205769,388,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123831,444,70,1,45,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-01-29T15:59:35.284Z,2023-01-29T16:00:25Z,4002802691,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123893,445,1,1,45,22,2l0ldgiwsgb8d6y3z0sfgjzyj,1,3.5,43.1,2023-01-29T15:59:57.294Z,2023-01-30T11:07:35Z,4002803139,1,,4002803137,213,6.2,4002803133,141,28.8,4002803135,212,76.8,4002803131,140,76.1,4002803127,152,,4002803129,56,Center,4002803123,5,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,4002803125,157,,4004205819,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123897,446,1,1,45,28,2l0ldgiwsgb8d6y3z0sfgjzyj,0,76.1,28.6,2023-01-29T16:00:03.477Z,2023-01-30T11:07:50Z,4002803171,213,1.7,4002803165,140,75.0,4002803167,141,43.4,4002803169,212,10.1,4002803163,56,Center,4004205927,178,,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123905,445,8,1,45,29,4ku8o6uf87yd8iecdalipo6wd,1,24.4,60.3,2023-01-29T16:00:04.299Z,2023-01-30T11:08:04Z,4004206009,178,,4002803185,56,Back,4003495803,385,,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123937,446,1,1,45,31,4ku8o6uf87yd8iecdalipo6wd,0,20.7,43.1,2023-01-29T16:00:06.828Z,2023-01-30T11:08:15Z,4002803371,56,Back,4002803373,140,43.0,4002803377,212,25.2,4002803379,213,5.9,4002803375,141,29.5,4002803369,157,,4002803381,1,,4004206067,178,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123961,447,1,1,45,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58.9,75.1,2023-01-29T16:00:09.151Z,2023-01-30T11:08:21Z,4002803501,140,68.2,4004206095,178,,4002803507,213,0.5,4002803503,141,83.2,4002803505,212,11.2,4002803499,56,Left,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123983,448,1,1,45,36,2l0ldgiwsgb8d6y3z0sfgjzyj,1,68.2,83,2023-01-29T16:00:11.381Z,2023-01-30T11:08:26Z,4002803617,141,64.0,4002803619,212,14.1,4002803613,56,Center,4002803615,140,62.8,4002803621,213,4.3,4004206127,178,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124025,449,1,1,45,38,2l0ldgiwsgb8d6y3z0sfgjzyj,1,62.8,62.3,2023-01-29T16:00:14.006Z,2023-01-30T11:08:31Z,4002803853,213,4.7,4004206171,178,,4002803845,56,Center,4002803847,140,61.9,4002803849,141,28.0,4002803851,212,23.3,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124031,450,1,1,45,42,2l0ldgiwsgb8d6y3z0sfgjzyj,0,66.1,26.1,2023-01-29T16:00:17.744Z,2023-01-30T11:08:34Z,4003496061,224,,4002803881,2,,4004206199,178,,4002803885,56,Center,4003496063,20,,4002803889,141,48.7,4002803887,140,81.6,4002803893,213,0.8,ao3iplhzj0tiu5uhte7vq7m96,Diego Moreno,4002803891,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124047,447,1,1,45,43,4ku8o6uf87yd8iecdalipo6wd,1,17.9,53,2023-01-29T16:00:18.656Z,2023-01-30T11:08:39Z,4004206241,178,,4002803983,140,29.0,4002803989,212,11.7,4002803985,141,53.7,4002803993,213,0.0,4002803979,56,Back,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124055,448,49,1,45,44,4ku8o6uf87yd8iecdalipo6wd,1,28.9,53.7,2023-01-29T16:00:19.904Z,2023-01-30T11:08:44Z,,,,,,,,,,,,,,,,,,,,,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124077,449,1,1,45,45,4ku8o6uf87yd8iecdalipo6wd,1,28.9,53.7,2023-01-29T16:00:21.148Z,2023-01-30T11:08:51Z,4002804155,140,32.9,4002804159,212,7.0,4002804153,56,Back,4002804157,141,45.5,4004206331,178,,4002804161,213,5.4,,,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124099,450,1,1,45,46,4ku8o6uf87yd8iecdalipo6wd,1,32.9,45.5,2023-01-29T16:00:21.776Z,2023-01-30T11:08:57Z,4002804273,56,Left,4002804279,212,49.7,4002804277,141,96.3,4002804275,140,66.9,4002804281,213,0.8,4004206387,178,,4002804283,1,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124135,451,1,1,45,52,4ku8o6uf87yd8iecdalipo6wd,0,74.3,91.2,2023-01-29T16:00:27.941Z,2023-01-30T11:09:04Z,4004206451,178,,4002804425,2,,4002804429,56,Center,4003496411,386,,4002804435,212,9.7,4002804433,141,78.8,4002804437,213,5.2,4002804431,140,78.8,ejcyvgclry4g5pc2rtptifphx,T. Lemar,4003496409,225,,4003496413,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124149,451,8,1,45,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,21.8,25.9,2023-01-29T16:00:28.470Z,2023-01-30T11:09:11Z,4002804519,56,Back,4004206513,178,,4003496499,385,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124181,452,49,1,45,57,2l0ldgiwsgb8d6y3z0sfgjzyj,1,5.6,8.9,2023-01-29T16:00:33.076Z,2023-01-30T11:09:24Z,,,,,,,,,,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124239,452,30,1,46,2,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-29T16:00:37.356Z,2023-01-30T11:09:30Z,4002804969,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124235,453,30,1,46,2,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-01-29T16:00:37.356Z,2023-01-30T11:09:30Z,4002804939,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134463,454,18,2,45,0,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-29T16:16:44.048Z,2023-01-29T16:16:44Z,4002858637,42,,4002858639,44,Midfielder,4002858691,55,455,4002858641,59,11,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134465,455,19,2,45,0,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-29T16:16:44.049Z,2023-01-29T16:16:45Z,4002858649,42,,4002858653,145,11,4002858657,292,7,4002858659,293,1,4002858655,59,21,4002858663,55,454,4002858661,44,Midfielder,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134957,456,32,2,45,0,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-29T16:17:23.420Z,2023-01-29T16:17:26Z,4002861221,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134949,457,32,2,45,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-01-29T16:17:23.420Z,2023-01-30T00:49:59Z,4002861171,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135009,458,1,2,45,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,50.2,50,2023-01-29T16:17:23.473Z,2023-01-30T05:37:57Z,4002861529,212,26.3,4002861523,56,Back,4002861527,141,63.6,4002861525,140,26.8,4002861533,279,S,4002861531,213,2.8,4004063561,178,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135041,459,1,2,45,3,2l0ldgiwsgb8d6y3z0sfgjzyj,0,30,62.1,2023-01-29T16:17:27.291Z,2023-01-30T05:35:55Z,4002861681,155,,4004063625,178,,4002861689,141,0.0,4002861687,140,71.0,4002861683,196,,4002861685,56,Right,4002861693,213,5.5,4002861695,1,,6dx2fxufm98xtdobuwppis34l,David García,4002861691,212,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135085,457,5,2,45,7,4ku8o6uf87yd8iecdalipo6wd,1,29.9,101.2,2023-01-29T16:17:31.252Z,2023-01-30T05:36:10Z,4002861903,233,460,4002861887,347,,4002861885,56,Back,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135045,460,5,2,45,7,2l0ldgiwsgb8d6y3z0sfgjzyj,0,70.1,-1.2,2023-01-29T16:17:31.252Z,2023-01-30T05:36:11Z,4002861699,347,,4002861697,56,Right,4002861923,233,457,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135339,458,1,2,45,21,4ku8o6uf87yd8iecdalipo6wd,1,27.9,100,2023-01-29T16:17:45.173Z,2023-01-30T05:38:28Z,4002863101,140,31.1,4002863105,141,87.0,4002863109,213,5.0,4002863107,212,10.2,4002863093,107,,4002863097,56,Back,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
