id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2493875239,294,1,1,28,22,7h7eg7q7dbwvzww78h9d5eh0h,1,32.1,70.3,2022-12-29T16:28:36.077Z,2022-12-30T04:46:26Z,3959467981,213,1.2,3959467977,141,85.0,3959467975,140,36.0,3959467979,212,10.8,3959467973,56,Back,3960322323,178,,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875247,295,1,1,28,26,7h7eg7q7dbwvzww78h9d5eh0h,1,38.4,49.1,2022-12-29T16:28:39.964Z,2022-12-30T04:46:28Z,3959468023,141,27.9,3959468021,140,34.1,3959468019,56,Back,3959468027,213,4.4,3959468025,212,15.1,3960322343,178,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875261,296,1,1,28,31,7h7eg7q7dbwvzww78h9d5eh0h,1,38.3,17.7,2022-12-29T16:28:44.597Z,2022-12-30T04:46:32Z,3959468097,1,,3959468073,155,,3960322367,178,,3959468081,140,91.5,3959468077,56,Right,3959468093,213,6.2,3959468089,212,56.3,3959468085,141,7.2,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875271,297,1,1,28,34,7h7eg7q7dbwvzww78h9d5eh0h,0,91.1,8.1,2022-12-29T16:28:48.097Z,2022-12-30T04:46:39Z,3960322395,178,,3959468143,141,32.1,3959468141,140,80.0,3959468139,56,Center,3959468147,213,2.2,3959468145,212,20.1,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875269,218,49,1,28,37,3budh3j9xivsid3ptm8ptpy4k,1,20.5,55.7,2022-12-29T16:28:50.176Z,2022-12-30T05:41:50Z,,,,,,,,,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494033531,1185,67,1,28,37,3budh3j9xivsid3ptm8ptpy4k,1,23.6,58,2022-12-29T16:28:50.215Z,2022-12-30T05:44:33Z,3960336619,233,1574,,,,,,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494033527,1574,67,1,28,37,7h7eg7q7dbwvzww78h9d5eh0h,0,76.4,42,2022-12-29T16:28:50.216Z,2022-12-30T05:42:04Z,3960336623,233,1185,,,,,,,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875275,219,1,1,28,37,3budh3j9xivsid3ptm8ptpy4k,1,20.4,55.2,2022-12-29T16:28:50.222Z,2022-12-30T05:44:34Z,3959468169,212,6.5,3959468165,140,14.5,3959468167,141,52.1,3960322521,178,,3959468171,213,3.5,3959468163,56,Back,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875285,220,1,1,28,39,3budh3j9xivsid3ptm8ptpy4k,0,14.5,51,2022-12-29T16:28:52.250Z,2022-12-30T04:46:59Z,3959468237,213,5.7,3959468227,155,,3959468229,56,Back,3959468235,212,26.6,3960322585,178,,3959468231,140,35.0,3959468233,141,28.0,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875291,298,44,1,28,41,7h7eg7q7dbwvzww78h9d5eh0h,1,64.2,72.2,2022-12-29T16:28:54.590Z,2022-12-30T05:44:34Z,3959468261,286,,3959468263,233,221,3959468259,56,Center,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875287,221,44,1,28,41,3budh3j9xivsid3ptm8ptpy4k,0,35.8,27.8,2022-12-29T16:28:54.591Z,2022-12-30T04:47:02Z,3959468245,285,,3959468243,56,Back,3959468281,233,298,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875297,299,1,1,28,41,7h7eg7q7dbwvzww78h9d5eh0h,1,63.5,72.5,2022-12-29T16:28:54.724Z,2022-12-30T05:44:35Z,3959468301,56,Center,3960322631,388,,3959468309,213,5.1,3959468305,141,54.3,3959468307,212,13.4,3959468303,140,68.4,3959468299,3,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875299,300,49,1,28,44,7h7eg7q7dbwvzww78h9d5eh0h,1,68.6,52,2022-12-29T16:28:57.956Z,2022-12-30T04:48:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875325,301,1,1,28,46,7h7eg7q7dbwvzww78h9d5eh0h,1,67.4,46.4,2022-12-29T16:28:59.195Z,2022-12-30T04:48:47Z,3959468433,56,Right,3960323045,178,,3959468441,213,4.9,3959468435,140,70.3,3959468439,212,20.4,3959468437,141,16.7,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875329,302,1,1,28,48,7h7eg7q7dbwvzww78h9d5eh0h,0,70.5,16.7,2022-12-29T16:29:01.946Z,2022-12-30T04:48:52Z,3959468459,155,,3959468465,141,47.1,3959468469,213,0.8,3960323065,178,,3959468461,56,Center,3959468457,2,,3960266075,224,,3959468463,140,88.5,ay89se5rytzay8md0yeadykq2,Yan Couto,3959468467,212,3960266061,20,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,
2493875331,222,12,1,28,49,3budh3j9xivsid3ptm8ptpy4k,1,8.8,53.4,2022-12-29T16:29:03.105Z,2022-12-30T04:48:55Z,3959468471,56,Back,3959468489,15,,3959468509,167,,3960323085,388,,3959468481,212,33.4,3959468477,141,100.0,3959468473,140,4.1,3959468483,213,1.7,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875339,223,5,1,28,53,3budh3j9xivsid3ptm8ptpy4k,0,8.5,102,2022-12-29T16:29:06.186Z,2022-12-30T04:49:00Z,3959468507,347,,3959468505,56,Back,3959468663,233,303,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875365,303,5,1,28,53,7h7eg7q7dbwvzww78h9d5eh0h,1,91.5,-2,2022-12-29T16:29:06.186Z,2022-12-30T04:49:00Z,3959468655,233,223,3959468653,347,,3959468651,56,Right,,,,,,,,,,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875377,304,1,1,28,59,7h7eg7q7dbwvzww78h9d5eh0h,1,87.1,0,2022-12-29T16:29:13.065Z,2022-12-30T04:49:03Z,3959468711,213,2.3,3959468703,56,Right,3959468707,141,11.6,3959468705,140,79.3,3959468709,212,12.4,3959468701,107,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875383,305,1,1,29,1,7h7eg7q7dbwvzww78h9d5eh0h,1,80.3,15.4,2022-12-29T16:29:14.716Z,2022-12-30T04:49:09Z,3959468753,141,8.3,3960323165,178,,3959468751,140,76.1,3959468757,213,4.0,3959468749,56,Right,3959468755,212,6.5,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875391,306,1,1,29,3,7h7eg7q7dbwvzww78h9d5eh0h,1,75.1,10,2022-12-29T16:29:16.783Z,2022-12-30T04:49:13Z,3959468799,213,1.8,3959468795,141,28.1,3959468797,212,12.5,3959468791,56,Center,3960323193,178,,3959468793,140,72.9,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875399,307,1,1,29,5,7h7eg7q7dbwvzww78h9d5eh0h,1,76.2,29,2022-12-29T16:29:18.541Z,2022-12-30T04:49:17Z,3959468833,141,7.4,3959468831,140,84.3,3960323201,178,,3959468835,212,17.0,3959468829,56,Right,3959468837,213,5.2,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875403,308,1,1,29,7,7h7eg7q7dbwvzww78h9d5eh0h,0,86.2,7.2,2022-12-29T16:29:20.917Z,2022-12-30T04:49:20Z,3959468857,56,Center,3959468863,212,28.5,3959468853,2,,3960266185,20,,3959468855,155,,3959468859,140,88.6,3960266169,224,,3959468865,213,1.5,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,3960323235,178,3959468861,141,,,,,,,,,,,,,,,,,,,,,,48.9,,,,,,,,,,,,,,,
2493875405,224,12,1,29,9,3budh3j9xivsid3ptm8ptpy4k,1,11.8,50.3,2022-12-29T16:29:22.382Z,2022-12-30T04:49:26Z,3959468889,15,,3959468873,212,30.5,3959468867,56,Back,3959468871,141,7.9,3959468869,140,21.3,3960323281,388,,3959468875,213,5.0,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875427,309,3,1,29,15,7h7eg7q7dbwvzww78h9d5eh0h,0,86.2,92.9,2022-12-29T16:29:28.637Z,2022-12-30T04:49:43Z,3960266301,467,b5rea5r4h8bclpenau2au142x,3959469015,56,Left,3960323383,178,,3959469017,286,,3960266319,465,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875429,225,49,1,29,17,3budh3j9xivsid3ptm8ptpy4k,1,11.1,15,2022-12-29T16:29:30.758Z,2022-12-30T04:51:15Z,,,,,,,,,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875439,226,43,1,29,19,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:29:33.018Z,2022-12-29T16:32:12Z,3959469091,56,Back,3959469093,140,26.6,3959469095,141,20.0,3959469099,213,0.5,3959469097,212,19.6,3959472339,144,1,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493876133,244,1,1,29,20,3budh3j9xivsid3ptm8ptpy4k,0,11.8,8.5,2022-12-29T16:29:33.479Z,2022-12-30T04:51:22Z,3959473245,140,25.6,3959473249,212,16.9,3959473247,141,21.3,3959473251,213,0.5,3960323765,178,,3959473243,56,Back,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875441,310,8,1,29,21,7h7eg7q7dbwvzww78h9d5eh0h,1,73.7,76.3,2022-12-29T16:29:34.596Z,2022-12-30T04:51:37Z,3960323795,178,,3960266369,384,,3959469101,56,Center,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875453,311,49,1,29,23,7h7eg7q7dbwvzww78h9d5eh0h,1,70.4,51.6,2022-12-29T16:29:36.960Z,2022-12-30T04:51:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875459,312,1,1,29,26,7h7eg7q7dbwvzww78h9d5eh0h,0,72.6,51.1,2022-12-29T16:29:40.068Z,2022-12-30T04:51:51Z,3959469189,56,Center,3959469193,141,52.2,3959469219,236,,3959469195,212,2.4,3959469225,286,,3959469197,213,0.3,3959469191,140,74.8,3960323831,178,,9um7x9zd0e000zt57l3yearqh,Iván Martín,3959469221,233,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,
2493875463,227,74,1,29,27,3budh3j9xivsid3ptm8ptpy4k,1,20.2,48.4,2022-12-29T16:29:40.188Z,2022-12-30T04:53:07Z,3960324179,178,,3959469227,233,312,3959469215,56,Back,3959469217,285,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493876101,330,4,1,29,28,7h7eg7q7dbwvzww78h9d5eh0h,1,86,45.2,2022-12-29T16:29:41.917Z,2022-12-30T04:53:23Z,3959472833,286,,3959472823,13,,3959472951,233,243,3959472977,343,3,3959473023,348,27hwtukeqxh91ch1f3qr1it49,3959472831,265,,3959472819,9,,3959472827,56,Center,9um7x9zd0e000zt57l3yearqh,Iván Martín,3959472829,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493876109,243,4,1,29,28,3budh3j9xivsid3ptm8ptpy4k,0,14,54.8,2022-12-29T16:29:41.918Z,2022-12-30T04:53:22Z,3959472903,56,Back,3959472957,233,330,3959472899,9,,3959472937,343,3,3959472901,13,,3960324243,178,,3959472905,152,,3959472909,285,,39c5g6782qlrtw55fsre7exnt,Fran García,3959472907,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875469,313,84,1,29,29,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:29:42.207Z,2022-12-29T16:32:30Z,3959469273,56,Center,3959472647,436,1,3959471745,343,2,3959469281,213,0,3959469277,141,25.2,3959469275,140,84.6,3959469279,212,0,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875473,314,43,1,29,32,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:29:45.856Z,2022-12-29T16:32:27Z,3959470679,55,313,3959470675,78,0,3959469303,56,Center,3959470689,146,86.2,3959470685,103,19,3959470695,231,47.8,3959472601,144,15,3959470691,147,33.8,ay89se5rytzay8md0yeadykq2,Yan Couto,3959470091,82,3959470677,29,3959469299,22,0,3959470693,230,3959470687,215,0,3959470087,72,3959470701,233,3959470683,102,48.8,3959469301,18,0,,,0,0,,97.7,0,228,,,,,,,,,,,
2493875475,228,43,1,29,32,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:29:45.956Z,2022-12-29T16:32:33Z,3959469313,56,Back,3959469311,94,0,3959472699,144,10,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875509,315,43,1,29,37,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:29:50.495Z,2022-12-29T16:32:25Z,3959469493,212,13.2,3959469487,56,Right,3959469491,141,19.0,3959469489,140,56.4,3959472575,144,1,3959469495,213,2.9,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875513,316,43,1,29,43,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:29:57.103Z,2022-12-29T16:32:23Z,3959469509,56,Right,3959472557,144,1,3959469513,141,13.6,3959469515,212,8.3,3959469517,213,5.8,3959469511,140,71.5,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875525,317,43,1,29,44,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:29:57.951Z,2022-12-29T16:32:22Z,3959469577,140,77.7,3959469581,212,7.7,3959469583,213,5.7,3959469575,56,Right,3959469579,141,7.6,3959472527,144,1,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875535,318,43,1,29,49,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:30:02.672Z,2022-12-29T16:32:20Z,3959469633,140,71.9,3959469637,212,7.6,3959469635,141,14.3,3959469639,213,2.5,3959472505,144,1,3959469631,56,Right,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875537,319,43,1,29,51,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:30:04.448Z,2022-12-29T16:32:19Z,3959469651,213,4.5,3959469645,140,70.5,3959469649,212,8.0,3959469647,141,2.9,3959472463,144,1,3959469643,56,Right,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875541,320,43,1,29,52,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:30:06.064Z,2022-12-29T16:32:18Z,3959469671,140,61.1,3959469675,212,11.9,3959469677,213,2.6,3959472429,144,1,3959469669,56,Right,3959469673,141,14.3,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875543,321,43,1,29,56,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:30:09.296Z,2022-12-29T16:32:16Z,3959469687,140,66.4,3959469693,212,4.1,3959469685,56,Right,3959469689,141,15.2,3959472417,144,1,3959469681,2,0,3959469683,155,0,3959469695,213,0.5,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875545,229,43,1,29,57,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:30:10.308Z,2022-12-29T16:32:32Z,3959472665,144,74,3959469699,285,0,3959469697,56,Back,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875559,322,43,1,30,1,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:30:14.912Z,2022-12-29T16:32:13Z,3959469767,213,2.9,3959469765,212,25.1,3959472369,144,1,3959469761,140,21.6,3959469759,56,Back,3959469763,141,43.5,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875569,323,43,1,30,3,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:30:16.816Z,2022-12-29T16:32:12Z,3959469841,212,30.4,3959469837,140,39.3,3959469835,56,Back,3959469839,141,7.8,3959469843,213,5.4,3959472353,144,1,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875587,324,43,1,30,6,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:30:20Z,2022-12-29T16:32:11Z,3959469957,141,5.1,3959469955,140,98.7,3959469959,212,62.4,3959472325,144,1,3959469953,56,Right,3959469963,1,0,3959469961,213,6.3,3959469951,155,0,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875585,230,43,1,30,12,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:30:26.003Z,2022-12-29T16:32:29Z,3959472633,144,49,,,,,,,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875601,231,43,1,30,14,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:30:28.011Z,2022-12-29T16:32:28Z,3959470047,141,72.1,3959472615,144,1,3959470045,140,17.1,3959470049,212,12.9,3959470051,213,5.5,3959470043,56,Back,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875633,232,43,1,30,25,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:30:38.331Z,2022-12-29T16:32:26Z,3959470235,213,4.7,3959470229,140,28.1,3959470227,56,Back,3959470231,141,36.4,3959472589,144,1,3959470233,212,27.7,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875653,233,43,1,30,27,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:30:41.084Z,2022-12-29T16:32:25Z,3959470331,141,47.3,3959470327,56,Back,3959472573,144,1,3959470329,140,12.9,3959470335,213,2.7,3959470333,212,16.2,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875655,234,43,1,30,30,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:30:43.548Z,2022-12-29T16:32:23Z,3959470359,141,88.4,3959470355,56,Back,3959470357,140,21.4,3959470363,213,1.2,3959472559,144,1,3959470361,212,25.9,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875667,235,43,1,30,32,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:30:45.596Z,2022-12-29T16:32:22Z,3959472543,144,1,3959470411,212,10.9,3959470413,213,0.5,3959470405,56,Back,3959470409,141,96.0,3959470407,140,30.1,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875677,236,43,1,30,34,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:30:48.044Z,2022-12-29T16:32:21Z,3959470483,56,Back,3959472525,144,1,3959470491,213,3.3,3959470487,141,88.7,3959470485,140,6.4,3959470489,212,23.3,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875683,237,43,1,30,37,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:30:51.108Z,2022-12-29T16:32:19Z,3959470525,56,Back,3959470535,1,0,3959470529,141,33.1,3959470527,140,19.2,3959470531,212,39.1,3959472481,144,1,3959470533,213,5.1,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875687,238,43,1,30,41,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:30:54.476Z,2022-12-29T16:32:18Z,3959470561,213,5.3,3959470553,56,Back,3959472457,144,1,3959470559,212,19.1,3959470555,140,31.4,3959470557,141,5.2,,,,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875695,239,43,1,30,42,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:30:55.956Z,2022-12-29T16:32:17Z,3959470605,56,Back,3959470609,141,11.1,3959470607,140,21.1,3959470613,213,2.8,3959472419,144,1,3959470625,156,0,3959470611,212,11.1,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875713,240,43,1,30,45,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:30:58.716Z,2022-12-29T16:32:16Z,3959470731,141,7.1,3959472405,144,1,3959470727,56,Right,3959470737,1,0,3959470729,140,66.6,3959470725,155,0,3959470735,213,6.2,3959470733,212,46.7,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875721,241,43,1,30,49,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:31:02.517Z,2022-12-29T16:32:15Z,3959470765,56,Right,3959470767,286,0,3959472387,144,3,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875727,325,43,1,30,49,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:31:02.518Z,2022-12-29T16:32:10Z,3959470803,233,241,3959470797,285,0,3959470795,56,Back,3959470793,167,0,3959472311,144,7,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493876013,242,43,1,30,51,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-12-29T16:31:04.445Z,2022-12-29T16:32:13Z,3959472245,56,Right,3959472247,347,0,3959472371,144,5,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493875729,326,43,1,30,53,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-12-29T16:31:06.226Z,2022-12-29T16:32:08Z,3959472309,144,5,3959470799,56,Back,3959472275,233,242,3959470801,347,0,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
