id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/11/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/15/value
2515000537,146,1,1,18,6,1n1j0wsl763lq7ee1k0c11c02,1,65.8,11,2023-03-04T13:19:03.481Z,2023-03-04T20:16:46Z,4070662411,56,Right,4070662415,141,2.9,4070662417,212,5.7,4070662419,213,4.5,4073129057,178,,4070662413,140,64.4,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000559,147,1,1,18,6,1n1j0wsl763lq7ee1k0c11c02,1,64.4,2.9,2023-03-04T13:19:04.080Z,2023-03-04T20:16:50Z,4070662499,141,12.0,4070662501,212,23.0,4070662495,56,Back,4070662497,140,43.3,4070662503,213,2.9,4073129335,178,,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000619,148,1,1,18,9,1n1j0wsl763lq7ee1k0c11c02,1,42.1,14.1,2023-03-04T13:19:07.204Z,2023-03-04T20:16:54Z,4070662781,213,2.0,4070662773,56,Back,4070662777,141,36.1,4070662775,140,35.4,4073129639,178,,4070662779,212,16.5,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000655,149,1,1,18,12,1n1j0wsl763lq7ee1k0c11c02,1,33.4,38.5,2023-03-04T13:19:09.966Z,2023-03-04T20:16:59Z,4070662941,140,11.2,4070662945,212,23.9,4070662947,213,2.9,4073130109,178,,4070662943,141,46.0,4070662939,56,Back,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000707,150,1,1,18,15,1n1j0wsl763lq7ee1k0c11c02,1,12.2,45.4,2023-03-04T13:19:12.534Z,2023-03-04T20:17:02Z,4070663149,213,0.2,4070663145,141,58.2,4070663141,56,Back,4070663147,212,37.8,4070663143,140,47.2,4070663139,157,,4073130389,178,,4070663151,1,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000729,151,1,1,18,16,1n1j0wsl763lq7ee1k0c11c02,0,47.2,58.2,2023-03-04T13:19:14.367Z,2023-03-04T20:17:08Z,4070663259,213,5.5,4070663255,141,30.1,4070663251,56,Center,4070663257,212,26.8,4073130665,178,,4070663253,140,65.1,4070663261,1,,4070663249,157,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000719,160,44,1,18,19,7h7eg7q7dbwvzww78h9d5eh0h,1,35.6,69.4,2023-03-04T13:19:17.130Z,2023-03-05T04:47:28Z,4070663199,56,Back,4070663285,233,152,4070663201,285,,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000731,152,44,1,18,19,1n1j0wsl763lq7ee1k0c11c02,0,64.4,30.6,2023-03-04T13:19:17.131Z,2023-03-04T20:17:14Z,4070663267,286,,4070663265,56,Center,4070663321,233,160,,,,,,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000723,161,1,1,18,19,7h7eg7q7dbwvzww78h9d5eh0h,0,36.4,68.8,2023-03-04T13:19:17.202Z,2023-03-05T04:47:29Z,4070663213,56,Back,4070663221,213,5.9,4073131539,388,,4070663217,141,64.2,4070663215,140,44.0,4070663211,3,,4070663219,212,8.6,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000803,153,1,1,18,23,1n1j0wsl763lq7ee1k0c11c02,1,53.1,41.2,2023-03-04T13:19:20.870Z,2023-03-04T20:17:41Z,4073132527,178,,4070663609,140,67.7,4070663605,155,,4070663607,56,Left,4070663615,213,1.2,4070663611,141,97.1,4070663617,1,,4070663613,212,41.0,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000829,154,1,1,18,27,1n1j0wsl763lq7ee1k0c11c02,1,74.9,94.8,2023-03-04T13:19:25.310Z,2023-03-04T20:19:06Z,4070663733,141,76.7,4073137685,178,,4070663729,56,Center,4070663737,213,5.8,4070663731,140,97.8,4070663735,212,27.0,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000849,155,1,1,18,30,1n1j0wsl763lq7ee1k0c11c02,0,98.3,76.9,2023-03-04T13:19:28.173Z,2023-03-04T20:19:12Z,4070663879,141,48.7,4070663883,213,4.4,4072460615,224,,4072460617,72,,4070663875,56,Center,4070663871,2,,4070663877,140,92.4,4073138041,178,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,4070663873,155,4070663881,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000873,162,12,1,18,32,7h7eg7q7dbwvzww78h9d5eh0h,1,8.1,52.8,2023-03-04T13:19:29.480Z,2023-03-04T20:19:24Z,4070663991,213,4.9,4070663983,56,Back,4070664017,15,,4070663989,212,29.9,4073138645,388,,4070663987,141,9.4,4070663985,140,12.5,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000913,156,1,1,18,36,1n1j0wsl763lq7ee1k0c11c02,1,86.2,93.5,2023-03-04T13:19:34.201Z,2023-03-04T20:19:33Z,4070664159,141,90.9,4073139399,178,,4070664163,213,3.4,4070664155,56,Left,4070664157,140,78.4,4070664161,212,8.4,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000941,157,1,1,18,38,1n1j0wsl763lq7ee1k0c11c02,1,76.1,89.4,2023-03-04T13:19:36.142Z,2023-03-04T20:19:39Z,4070664269,213,4.1,4073139797,178,,4070664261,56,Center,4070664265,141,75.4,4070664267,212,11.7,4070664263,140,69.7,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515000959,158,1,1,18,40,1n1j0wsl763lq7ee1k0c11c02,1,69.9,80.3,2023-03-04T13:19:38.435Z,2023-03-04T20:19:50Z,4070664343,141,98.3,4070664339,56,Left,4070664347,213,1.0,4070664345,212,15.0,4073140359,178,,4070664341,140,78.1,,,,,,,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001025,159,1,1,18,43,1n1j0wsl763lq7ee1k0c11c02,1,78.1,98.3,2023-03-04T13:19:40.686Z,2023-03-04T20:19:56Z,4070664605,212,16.0,4070664601,140,92.3,4070664607,213,5.9,4070664599,56,Left,4070664603,141,89.9,4073140591,178,,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001029,160,1,1,18,49,1n1j0wsl763lq7ee1k0c11c02,0,85.2,94.5,2023-03-04T13:19:47.038Z,2023-03-04T20:20:00Z,4070664623,2,,4070664667,286,,4070664661,236,,4070664631,141,92.1,4072461947,223,,4073140835,178,,4070664629,140,85.7,4070664633,212,1.7,dkv5svrbfiq996qchro44dfpx,N. Maksimović,4070664627,56,4070664635,213,5.0,4070664663,233,163,Left,,4072461949,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001033,163,12,1,18,49,7h7eg7q7dbwvzww78h9d5eh0h,1,10.3,6.2,2023-03-04T13:19:47.119Z,2023-03-04T20:20:05Z,4070664671,233,160,4070664645,56,Back,4073141079,178,,4070664643,185,,,,,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001043,164,49,1,18,50,7h7eg7q7dbwvzww78h9d5eh0h,1,15.7,20.7,2023-03-04T13:19:47.572Z,2023-03-04T20:20:16Z,,,,,,,,,,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001057,165,1,1,18,51,7h7eg7q7dbwvzww78h9d5eh0h,0,15.7,20.7,2023-03-04T13:19:48.664Z,2023-03-04T20:20:20Z,4070664737,213,6.2,4070664731,140,42.5,4070664735,212,28.2,4070664727,157,,4070664729,56,Back,4070664739,1,,4073141901,178,,4070664733,141,17.7,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001073,161,49,1,18,52,1n1j0wsl763lq7ee1k0c11c02,1,59.6,81.1,2023-03-04T13:19:50.343Z,2023-03-04T20:20:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001175,162,1,1,19,0,1n1j0wsl763lq7ee1k0c11c02,0,91.6,93.2,2023-03-04T13:19:58.327Z,2023-03-04T20:20:43Z,4070665239,141,50.6,4070665243,213,5.0,4073143125,178,,4070665361,233,166,4072462891,224,,4070665237,140,98.9,4070665235,56,Center,4070665231,2,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,4072462893,72,4070665233,155,,4070665241,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001187,166,11,1,19,2,7h7eg7q7dbwvzww78h9d5eh0h,1,1.7,49.9,2023-03-04T13:19:59.925Z,2023-03-04T20:20:50Z,4070665303,56,Back,4073143625,388,,4070665375,233,162,4070665305,88,,4072463173,378,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001363,167,80,1,19,19,7h7eg7q7dbwvzww78h9d5eh0h,0,14.3,45.2,2023-03-04T13:20:17.171Z,2023-03-04T20:20:58Z,4073144109,178,,,,,,,,,,,,,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001433,168,1,1,19,21,7h7eg7q7dbwvzww78h9d5eh0h,0,15.7,42.7,2023-03-04T13:20:19.160Z,2023-03-04T20:21:02Z,4070666345,1,,4070666341,212,50.3,4070666333,198,,4073144313,178,,4070666331,157,,4070666335,56,Center,4070666337,140,63.4,4070666339,141,49.7,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,4070666343,213,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001441,164,44,1,19,24,1n1j0wsl763lq7ee1k0c11c02,1,38,50.6,2023-03-04T13:20:21.966Z,2023-03-05T04:47:29Z,4070666373,56,Back,4070666375,285,,4070666419,233,169,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001447,169,44,1,19,24,7h7eg7q7dbwvzww78h9d5eh0h,0,62,49.4,2023-03-04T13:20:21.967Z,2023-03-04T20:21:08Z,4070666405,286,,4070666429,233,164,4070666403,56,Center,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001481,165,1,1,19,24,1n1j0wsl763lq7ee1k0c11c02,0,38.9,51.2,2023-03-04T13:20:22.014Z,2023-03-05T04:47:29Z,4070666507,141,28.0,4070666505,140,65.3,4070666501,3,,4073144753,178,,4070666511,213,5.8,4070666509,212,31.9,4070666503,56,Center,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001525,170,1,1,19,31,7h7eg7q7dbwvzww78h9d5eh0h,0,45,74.8,2023-03-04T13:20:29.187Z,2023-03-04T20:21:24Z,4070666705,213,0.4,4070666701,141,85.4,4070666699,140,63.3,4070666697,56,Left,4070666703,212,20.5,4073145441,178,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515722617,1133,67,1,19,33,1n1j0wsl763lq7ee1k0c11c02,1,41,16,2023-03-04T13:20:30.796Z,2023-03-05T09:02:54Z,4074503731,233,1682,,,,,,,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515722615,1682,67,1,19,33,7h7eg7q7dbwvzww78h9d5eh0h,0,59,84,2023-03-04T13:20:30.797Z,2023-03-05T07:43:57Z,4074503739,233,1133,,,,,,,,,,,,,,,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001547,166,61,1,19,33,1n1j0wsl763lq7ee1k0c11c02,1,36.3,15.6,2023-03-04T13:20:30.815Z,2023-03-05T09:02:55Z,4073146067,178,,4070666785,56,Back,,,,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001591,168,3,1,19,35,1n1j0wsl763lq7ee1k0c11c02,1,40.2,9.8,2023-03-04T13:20:33.114Z,2023-03-04T20:21:45Z,4073146753,178,,4070666951,286,,4070666949,56,Back,4070666953,233,171,4072464885,464,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001561,171,45,1,19,35,7h7eg7q7dbwvzww78h9d5eh0h,0,59.8,90.2,2023-03-04T13:20:33.114Z,2023-03-04T20:21:45Z,4070666813,285,,4070666961,233,168,4070666811,56,Left,,,,,,,,,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001575,167,49,1,19,36,1n1j0wsl763lq7ee1k0c11c02,1,42,12,2023-03-04T13:20:33.727Z,2023-03-05T04:35:48Z,,,,,,,,,,,,,,,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001611,169,1,1,19,36,1n1j0wsl763lq7ee1k0c11c02,1,40.5,11.7,2023-03-04T13:20:34.350Z,2023-03-04T20:21:56Z,4070667061,141,19.8,4070667065,213,1.1,4070667057,56,Back,4073147591,178,,4070667063,212,6.1,4070667059,140,43.0,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001623,170,1,1,19,38,1n1j0wsl763lq7ee1k0c11c02,1,43,19.8,2023-03-04T13:20:35.487Z,2023-03-04T20:22:04Z,4073147969,178,,4070667125,213,3.7,4070667121,212,10.9,4070667107,56,Back,4070667111,140,34.2,4070667117,141,11.4,,,,,,,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001637,171,1,1,19,40,1n1j0wsl763lq7ee1k0c11c02,1,34.2,11.4,2023-03-04T13:20:37.855Z,2023-03-04T20:22:08Z,4070667183,212,7.2,4070667179,140,39.7,4070667177,56,Back,4073148245,178,,4070667181,141,5.2,4070667185,213,5.7,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001643,172,1,1,19,41,1n1j0wsl763lq7ee1k0c11c02,0,41,2.9,2023-03-04T13:20:39.310Z,2023-03-04T20:22:13Z,4070667241,286,,4070667213,213,0.3,4070667205,56,Back,4070667237,233,172,4070667209,141,3.5,4073148465,178,,4070667207,140,42.1,4070667235,236,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,4070667211,212,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001651,172,74,1,19,41,7h7eg7q7dbwvzww78h9d5eh0h,1,55.9,96.8,2023-03-04T13:20:39.334Z,2023-03-04T20:22:17Z,4070667229,285,,4073148621,178,,4070667227,56,Left,4070667253,233,172,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001877,173,5,1,19,42,1n1j0wsl763lq7ee1k0c11c02,1,42.9,-1.4,2023-03-04T13:20:39.678Z,2023-03-04T20:22:23Z,4070668111,347,,4070668109,56,Back,4070668139,233,173,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515001669,173,5,1,19,42,7h7eg7q7dbwvzww78h9d5eh0h,0,57.1,101.4,2023-03-04T13:20:39.678Z,2023-03-04T20:22:23Z,4070668147,233,173,4070667279,56,Left,4070667281,347,,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002121,174,1,1,20,0,1n1j0wsl763lq7ee1k0c11c02,1,43,0,2023-03-04T13:20:57.887Z,2023-03-04T20:23:40Z,4070669281,1,,4070669269,107,,4070669277,212,22.4,4070669271,56,Back,4070669275,141,32.2,4070669279,213,1.5,4070669273,140,43.8,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002137,175,1,1,20,18,1n1j0wsl763lq7ee1k0c11c02,1,43.8,32.2,2023-03-04T13:21:16.041Z,2023-03-04T20:23:44Z,4070669323,212,14.9,4070669321,141,53.3,4070669325,213,1.3,4070669317,56,Back,4073153305,178,,4070669319,140,47.5,,,,,,,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002143,176,1,1,20,22,1n1j0wsl763lq7ee1k0c11c02,1,47.5,53.3,2023-03-04T13:21:19.549Z,2023-03-04T20:23:49Z,4070669363,212,14.6,4073153613,178,,4070669357,56,Back,4070669359,140,45.5,4070669365,213,4.6,4070669361,141,32.1,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002173,177,1,1,20,25,1n1j0wsl763lq7ee1k0c11c02,1,45.9,30.9,2023-03-04T13:21:22.558Z,2023-03-04T20:23:52Z,4070669557,212,54.4,4073153775,178,,4070669543,196,,4070669541,155,,4070669545,56,Left,4070669553,141,91.4,4070669567,1,,4070669549,140,79.8,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,4070669561,213,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002207,178,1,1,20,29,1n1j0wsl763lq7ee1k0c11c02,1,79.2,91.8,2023-03-04T13:21:26.774Z,2023-03-05T09:13:09Z,4070669787,140,94.4,4070669785,56,Center,4073154035,178,,4070669793,213,5.6,4070669789,141,73.2,4070671439,210,15,4070669791,212,20.4,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2515002211,175,45,1,20,31,7h7eg7q7dbwvzww78h9d5eh0h,0,4.6,32,2023-03-04T13:21:28.818Z,2023-03-04T20:24:10Z,4070669799,285,,4070669911,233,179,4070669797,56,Back,,,,,,,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002229,179,3,1,20,31,1n1j0wsl763lq7ee1k0c11c02,1,95.4,68,2023-03-04T13:21:28.818Z,2023-03-04T20:24:10Z,4073154809,178,,4070669873,56,Center,4070669907,233,175,4070669875,286,,4072471111,464,,,,,,,,,,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002203,174,43,1,20,32,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-04T13:21:30.259Z,2023-03-04T13:21:36Z,4070670125,144,61,4070669769,56,Back,,,,,,,,,,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002235,180,15,1,20,33,1n1j0wsl763lq7ee1k0c11c02,1,93.9,68.5,2023-03-04T13:21:30.588Z,2023-03-05T09:13:09Z,4070671449,102,50.3,4070669897,56,Center,4070671451,103,19,4070672667,192,,4070671065,20,,4070671441,78,,4070669895,64,,4070672659,215,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,4070669893,22,4070671459,230,99.5,4070671445,55,178,,,4070671443,29,4070671457,147,4073155573,178,4070672661,139,,4070671453,100,4070671461,231,52.7,4070671071,82,,55.6,,,,4070671455,146,98.2,,,,,
2515003007,196,61,1,20,33,1n1j0wsl763lq7ee1k0c11c02,1,96.3,53.6,2023-03-04T13:21:30.969Z,2023-03-04T20:24:51Z,4070673647,56,Center,4073156451,178,,4070673703,228,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002263,176,4,1,20,33,7h7eg7q7dbwvzww78h9d5eh0h,1,5.2,40.6,2023-03-04T13:21:30.991Z,2023-03-04T20:24:49Z,4070670829,56,Back,4070670831,152,,4070670827,10,,4070670833,285,,4070677741,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002383,181,4,1,20,33,1n1j0wsl763lq7ee1k0c11c02,0,94.8,59.4,2023-03-04T13:21:30.992Z,2023-03-04T20:24:48Z,4070670619,152,,4073156893,178,,4070677761,233,176,4070670621,286,,4070670615,10,,4070670617,56,Center,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002533,177,1,1,21,1,7h7eg7q7dbwvzww78h9d5eh0h,0,5.1,50.1,2023-03-04T13:21:58.612Z,2023-03-04T20:25:07Z,4070671413,1,,4070671403,56,Center,4073158027,178,,4070671411,213,6.2,4070671397,5,,4070671401,152,,4070671405,140,72.2,4070671407,141,38.5,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,4070671409,212,4070671399,157,,,,,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002551,182,61,1,21,4,1n1j0wsl763lq7ee1k0c11c02,1,29.6,58.5,2023-03-04T13:22:01.816Z,2023-03-04T20:25:15Z,4070671515,56,Back,4073158297,178,,,,,,,,,,,,,,,,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002559,183,49,1,21,6,1n1j0wsl763lq7ee1k0c11c02,1,34.6,63.1,2023-03-04T13:22:03.615Z,2023-03-04T20:25:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002587,184,1,1,21,6,1n1j0wsl763lq7ee1k0c11c02,1,34.6,63.1,2023-03-04T13:22:03.704Z,2023-03-04T20:25:28Z,4070671683,141,79.6,4073159043,178,,4070671679,56,Back,4070671685,212,11.5,4070671681,140,32.0,4070671687,213,1.8,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002623,185,1,1,21,9,1n1j0wsl763lq7ee1k0c11c02,1,30.4,81.2,2023-03-04T13:22:07.324Z,2023-03-04T20:25:33Z,4073159361,178,,4070671855,212,11.1,4070671851,140,40.6,4070671857,213,6.0,4070671853,141,77.2,4070671849,56,Back,,,,,,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002639,186,1,1,21,11,1n1j0wsl763lq7ee1k0c11c02,1,40.6,77.2,2023-03-04T13:22:08.686Z,2023-03-04T20:25:41Z,4070671929,140,30.8,4070671935,213,3.2,4073159701,178,,4070671931,141,76.6,4070671927,56,Back,4070671933,212,10.3,4070671967,156,,,,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002699,187,1,1,21,13,1n1j0wsl763lq7ee1k0c11c02,1,30.1,76.3,2023-03-04T13:22:10.835Z,2023-03-04T20:25:46Z,4070672181,212,21.4,4070672179,141,50.4,4070672183,213,4.1,4073160135,178,,4070672175,56,Back,4070672177,140,18.5,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515002741,188,1,1,21,17,1n1j0wsl763lq7ee1k0c11c02,1,23.1,44,2023-03-04T13:22:14.549Z,2023-03-04T20:25:49Z,4070672377,155,,4070672379,56,Center,4070672383,141,53.1,4070672387,213,0.2,4070672385,212,34.9,4070672381,140,55.8,4073160333,178,,4070672389,1,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515689289,874,67,1,21,18,1n1j0wsl763lq7ee1k0c11c02,1,54.7,50.8,2023-03-04T13:22:16.355Z,2023-03-05T04:47:30Z,4074327819,233,1137,,,,,,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
