id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2499640827,122,61,1,12,5,74mcjsm72vr3l9pw2i4qfjchj,1,98.1,59.1,2023-01-22T13:13:09.299Z,2023-01-23T03:46:11Z,3991543751,178,,3989870377,56,Center,3991543749,21,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499640937,80,5,1,12,6,7h7eg7q7dbwvzww78h9d5eh0h,1,-0.6,40.6,2023-01-22T13:13:10.328Z,2023-01-23T03:46:15Z,3989871007,346,,3989871003,56,Back,3989871151,233,123,,,,,,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499640961,123,5,1,12,6,74mcjsm72vr3l9pw2i4qfjchj,0,100.6,59.4,2023-01-22T13:13:10.328Z,2023-01-23T03:46:15Z,3989871125,56,Center,3989871127,346,,3989871159,233,80,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499640815,79,43,1,12,17,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-01-22T13:13:21.154Z,2023-01-22T13:13:49Z,3989870407,233,122,3989870287,285,0,3989870283,56,Back,3989870285,152,0,3989870405,10,0,3989871083,144,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641039,81,1,1,12,55,7h7eg7q7dbwvzww78h9d5eh0h,0,5,37,2023-01-22T13:13:58.883Z,2023-01-23T03:46:36Z,3989871485,140,62.7,3989871481,124,,3989871497,74,,3989871483,56,Center,3989871487,141,22.5,3989871493,1,,3989871491,213,6.1,3989871489,212,61.4,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641051,124,44,1,12,58,74mcjsm72vr3l9pw2i4qfjchj,1,36.8,74.6,2023-01-22T13:14:02.184Z,2023-01-23T09:57:43Z,3989871549,285,,3989871557,233,82,3989871547,56,Back,,,,,,,,,,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641045,82,44,1,12,58,7h7eg7q7dbwvzww78h9d5eh0h,0,63.2,25.4,2023-01-22T13:14:02.185Z,2023-01-23T03:46:42Z,3989871565,233,124,3989871519,56,Center,3989871521,286,,,,,,,,,,,,,,,,,6navc0x6p4yqy76zyo3zocwr9,C. Stuani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641055,125,1,1,12,58,74mcjsm72vr3l9pw2i4qfjchj,0,36.3,71.8,2023-01-22T13:14:02.267Z,2023-01-23T09:57:43Z,3989871589,212,14.5,3989871591,213,1.0,3989871587,141,89.7,3991544013,388,,3989871583,56,Back,3989871581,3,,3989871585,140,43.8,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641061,83,50,1,13,3,7h7eg7q7dbwvzww78h9d5eh0h,1,62.2,7.8,2023-01-22T13:14:06.834Z,2023-01-23T03:46:57Z,3989871665,233,126,3989871623,286,,3989871621,56,Right,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641069,126,7,1,13,3,74mcjsm72vr3l9pw2i4qfjchj,1,37.8,92.2,2023-01-22T13:14:06.895Z,2023-01-23T03:47:00Z,3989871641,56,Back,3989871643,285,,3989871645,233,83,3990661911,384,,3991544097,178,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641071,127,49,1,13,7,74mcjsm72vr3l9pw2i4qfjchj,1,22.9,83.5,2023-01-22T13:14:11.270Z,2023-01-23T03:47:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641115,128,1,1,13,7,74mcjsm72vr3l9pw2i4qfjchj,1,11.5,77.9,2023-01-22T13:14:11.321Z,2023-01-23T03:47:21Z,3989871841,213,4.4,3991544221,178,,3989871835,140,6.2,3989871833,56,Back,3989871839,212,16.6,3989871837,141,54.9,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641149,129,1,1,13,12,74mcjsm72vr3l9pw2i4qfjchj,1,9.1,49.4,2023-01-22T13:14:16.165Z,2023-01-23T03:47:25Z,3989872029,141,29.8,3989872027,140,14.7,3991544247,178,,3989872031,212,14.6,3989872025,56,Back,3989872033,213,5.1,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641169,130,1,1,13,17,74mcjsm72vr3l9pw2i4qfjchj,1,19.8,37,2023-01-22T13:14:21.105Z,2023-01-23T03:47:29Z,3989872105,141,74.4,3989872107,212,26.3,3989872109,213,1.3,3991544273,178,,3989872101,56,Back,3989872103,140,26.2,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641181,131,1,1,13,21,74mcjsm72vr3l9pw2i4qfjchj,1,28.1,73.6,2023-01-22T13:14:25.012Z,2023-01-23T03:47:47Z,3989872185,141,41.5,3991544313,178,,3989872183,140,25.5,3989872181,56,Back,3989872189,213,4.6,3989872187,212,22.0,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641201,132,1,1,13,23,74mcjsm72vr3l9pw2i4qfjchj,1,26.4,37,2023-01-22T13:14:27.610Z,2023-01-23T03:47:53Z,3989872285,212,12.6,3989872283,141,18.5,3991544393,178,,3989872281,140,26.6,3989872287,213,4.7,3989872279,56,Back,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641229,133,1,1,13,25,74mcjsm72vr3l9pw2i4qfjchj,1,26,21.2,2023-01-22T13:14:29.261Z,2023-01-23T03:48:02Z,3989872455,140,32.6,3989872459,212,10.8,3989872461,213,0.9,3989872457,141,33.3,3991544431,178,,3989872453,56,Back,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641277,134,1,1,13,29,74mcjsm72vr3l9pw2i4qfjchj,1,29.5,36.1,2023-01-22T13:14:33.548Z,2023-01-23T03:48:05Z,3989872715,141,69.1,3989872719,212,24.4,3989872709,56,Back,3989872713,140,20.3,3991544435,178,,3989872723,213,2.0,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641295,135,1,1,13,36,74mcjsm72vr3l9pw2i4qfjchj,1,41.1,81.1,2023-01-22T13:14:39.948Z,2023-01-23T03:48:08Z,3989872815,141,48.1,3989872819,213,5.3,3989872817,212,26.8,3991544453,178,,3989872813,140,55.0,3989872811,56,Center,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641305,136,1,1,13,38,74mcjsm72vr3l9pw2i4qfjchj,1,55.1,47,2023-01-22T13:14:42.402Z,2023-01-23T03:48:13Z,3989872885,140,55.2,3991544471,178,,3989872883,56,Center,3989872891,213,4.7,3989872889,212,9.3,3989872887,141,33.3,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641353,137,1,1,13,40,74mcjsm72vr3l9pw2i4qfjchj,1,55.6,32.5,2023-01-22T13:14:43.859Z,2023-01-23T03:48:17Z,3991544489,178,,3989873155,56,Right,3989873159,141,5.2,3989873161,212,23.0,3989873163,213,5.3,3989873157,140,68.5,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499957171,742,83,1,13,47,7h7eg7q7dbwvzww78h9d5eh0h,1,24.5,91.9,2023-01-22T13:14:50.769Z,2023-01-23T04:35:13Z,3991562537,399,218328,,,,,,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641359,138,61,1,13,47,74mcjsm72vr3l9pw2i4qfjchj,1,73.7,8.2,2023-01-22T13:14:50.775Z,2023-01-23T03:48:24Z,3991544509,178,,3989873189,56,Right,,,,,,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641369,139,1,1,13,49,74mcjsm72vr3l9pw2i4qfjchj,1,69.8,8.8,2023-01-22T13:14:53.052Z,2023-01-23T03:48:29Z,3989873231,213,0.6,3989873225,140,75.9,3989873223,56,Right,3991544531,178,,3989873227,141,15.3,3989873229,212,7.8,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641373,140,1,1,13,49,74mcjsm72vr3l9pw2i4qfjchj,1,75.9,15.3,2023-01-22T13:14:53.593Z,2023-01-23T03:48:33Z,3989873245,141,9.8,3991544549,178,,3989873243,140,69.5,3989873241,56,Right,3989873249,213,3.6,3989873247,212,7.7,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641375,141,1,1,13,51,74mcjsm72vr3l9pw2i4qfjchj,1,68.2,9.1,2023-01-22T13:14:55.356Z,2023-01-23T03:48:37Z,3991544577,178,,3989873259,141,15.0,3989873261,212,6.0,3989873263,213,0.7,3989873257,140,72.4,3989873255,56,Right,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641383,142,1,1,13,52,74mcjsm72vr3l9pw2i4qfjchj,1,72.5,15.2,2023-01-22T13:14:56.349Z,2023-01-23T03:48:41Z,3989873301,213,3.7,3991544591,178,,3989873295,140,66.1,3989873297,141,8.9,3989873299,212,8.0,3989873293,56,Right,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641411,143,1,1,13,56,74mcjsm72vr3l9pw2i4qfjchj,1,66.7,14.6,2023-01-22T13:15:00.291Z,2023-01-23T03:48:45Z,3989873455,212,13.1,3991544613,178,,3989873453,141,3.4,3989873451,140,76.8,3989873457,213,5.7,3989873449,56,Right,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641419,144,1,1,14,1,74mcjsm72vr3l9pw2i4qfjchj,1,76.2,3.7,2023-01-22T13:15:05.142Z,2023-01-23T03:48:49Z,3991544637,178,,3989873515,213,3.0,3989873509,140,66.5,3989873507,56,Right,3989873511,141,5.6,3989873513,212,10.3,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641427,145,1,1,14,3,74mcjsm72vr3l9pw2i4qfjchj,1,66.3,6.1,2023-01-22T13:15:07.139Z,2023-01-23T03:48:52Z,3989873563,213,2.9,3989873557,140,55.5,3989873559,141,9.7,3989873561,212,11.6,3991544661,178,,3989873555,56,Right,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641447,146,1,1,14,4,74mcjsm72vr3l9pw2i4qfjchj,1,55.2,10.7,2023-01-22T13:15:08.507Z,2023-01-23T03:48:56Z,3991544689,178,,3989873641,213,1.9,3989873635,140,47.1,3989873637,141,42.1,3989873639,212,23.0,3989873633,56,Back,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641461,147,1,1,14,7,74mcjsm72vr3l9pw2i4qfjchj,1,47.4,44.8,2023-01-22T13:15:11.521Z,2023-01-23T03:49:00Z,3989873685,141,76.3,3989873681,56,Center,3989873683,140,55.1,3989873687,212,22.9,3991544721,178,,3989873689,213,1.2,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641501,148,1,1,14,10,74mcjsm72vr3l9pw2i4qfjchj,1,56.7,78.2,2023-01-22T13:15:14.244Z,2023-01-23T03:49:05Z,3989873963,56,Left,3989873971,213,0.9,3989873969,212,14.8,3989873967,141,95.9,3989873965,140,64.9,3991544749,178,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641507,149,50,1,14,16,74mcjsm72vr3l9pw2i4qfjchj,1,81.4,89.3,2023-01-22T13:15:20.530Z,2023-01-23T03:49:10Z,3989874001,286,,3989874097,233,84,3989873999,56,Left,,,,,,,,,,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641517,84,7,1,14,16,7h7eg7q7dbwvzww78h9d5eh0h,1,18.6,10.7,2023-01-22T13:15:20.591Z,2023-01-23T03:49:14Z,3989874077,233,149,3990663957,383,,3989874057,56,Back,3991544799,178,,3989874059,285,,,,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641523,85,49,1,14,17,7h7eg7q7dbwvzww78h9d5eh0h,1,21.2,15.2,2023-01-22T13:15:21.359Z,2023-01-23T03:49:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499789263,627,3,1,14,20,7h7eg7q7dbwvzww78h9d5eh0h,0,29.7,8.4,2023-01-22T13:15:23.922Z,2023-01-23T03:49:29Z,3991544867,178,,3990664683,56,Back,3990664697,467,4eezya3lwcwur6c8s6rl0rzvu,3990664691,465,,3990664687,285,,,,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641565,86,4,1,14,20,7h7eg7q7dbwvzww78h9d5eh0h,1,30.4,5,2023-01-22T13:15:24.322Z,2023-01-23T03:49:34Z,3989874317,13,,3989874319,56,Back,3989874561,233,150,3989874323,265,,3989874321,152,,3989874325,285,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641593,150,4,1,14,20,74mcjsm72vr3l9pw2i4qfjchj,0,69.6,95,2023-01-22T13:15:24.323Z,2023-01-23T03:49:34Z,3989874579,233,86,3989874495,286,,3991544905,389,,3989874493,265,,3989874487,13,,3989874489,56,Left,3989874491,152,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641761,87,1,1,14,45,7h7eg7q7dbwvzww78h9d5eh0h,1,34.7,10.4,2023-01-22T13:15:49.056Z,2023-01-23T03:50:03Z,3989875405,140,46.9,3989875399,5,,3989875403,56,Back,3989875411,213,0.9,3989875401,152,,3991544939,178,,3989875409,212,20.7,3989875407,141,34.3,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641769,88,1,1,14,48,7h7eg7q7dbwvzww78h9d5eh0h,0,55.1,28.5,2023-01-22T13:15:52.002Z,2023-01-23T03:49:50Z,3989875445,56,Center,3989875451,212,5.3,3991545001,178,,3989875453,213,0.8,3989875449,141,33.9,3989875447,140,58.8,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641779,151,8,1,14,48,74mcjsm72vr3l9pw2i4qfjchj,1,40.8,70,2023-01-22T13:15:52.191Z,2023-01-23T03:50:14Z,3990666153,385,,3989875481,56,Back,3991545039,178,,,,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641793,152,1,1,14,48,74mcjsm72vr3l9pw2i4qfjchj,0,36.2,62.6,2023-01-22T13:15:52.603Z,2023-01-23T03:50:17Z,3989875559,140,54.5,3989875561,141,67.3,3991545173,178,,3989875557,56,Center,3989875563,212,19.5,3989875565,213,0.2,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641805,89,1,1,14,50,7h7eg7q7dbwvzww78h9d5eh0h,1,44,32.5,2023-01-22T13:15:54.406Z,2023-01-23T03:50:21Z,3989875613,141,56.6,3989875611,140,46.8,3989875617,213,1.4,3989875609,56,Back,3989875615,212,16.6,3991545201,178,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641839,90,1,1,14,52,7h7eg7q7dbwvzww78h9d5eh0h,1,46.8,56.6,2023-01-22T13:15:56.107Z,2023-01-23T03:50:25Z,3991545243,178,,3989875775,213,1.2,3989875767,56,Left,3989875769,140,55.6,3989875773,212,27.7,3989875771,141,95.0,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641869,91,1,1,14,57,7h7eg7q7dbwvzww78h9d5eh0h,1,62.5,84.1,2023-01-22T13:16:01.064Z,2023-01-23T03:50:29Z,3991545285,178,,3989875915,140,72.6,3989875919,141,74.1,3989875923,213,5.7,3989875911,56,Center,3989875921,212,12.6,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641873,92,61,1,14,58,7h7eg7q7dbwvzww78h9d5eh0h,0,72.6,74.1,2023-01-22T13:16:01.963Z,2023-01-23T03:50:44Z,3989875939,56,Center,3991545391,178,,,,,,,,,,,,,,,,,,,,6navc0x6p4yqy76zyo3zocwr9,C. Stuani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641903,153,1,1,14,59,74mcjsm72vr3l9pw2i4qfjchj,0,31.3,22.7,2023-01-22T13:16:02.928Z,2023-01-23T10:08:11Z,3991535991,178,,3989876055,140,29.1,3989876059,212,2.3,3989876061,213,3.1,3989876435,233,93,3989876057,141,22.7,3989876053,56,Back,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641909,93,61,1,14,59,7h7eg7q7dbwvzww78h9d5eh0h,1,72.6,74.1,2023-01-22T13:16:02.963Z,2023-01-23T03:51:18Z,3991536023,178,,3989876087,56,Center,,,,,,,,,,,,,,,,,,,6navc0x6p4yqy76zyo3zocwr9,C. Stuani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641923,154,49,1,15,0,74mcjsm72vr3l9pw2i4qfjchj,1,24.5,25.5,2023-01-22T13:16:04.143Z,2023-01-23T03:23:58Z,,,,,,,,,,,,,,,,,,,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641927,155,1,1,15,0,74mcjsm72vr3l9pw2i4qfjchj,1,24.5,25.5,2023-01-22T13:16:04.185Z,2023-01-23T03:24:07Z,3989876147,212,11.8,3991535795,178,,3989876149,213,0.5,3989876141,56,Back,3989876143,140,34.6,3989876145,141,33.1,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641965,156,1,1,15,2,74mcjsm72vr3l9pw2i4qfjchj,1,33.7,34.6,2023-01-22T13:16:05.894Z,2023-01-23T03:24:17Z,3989876355,213,1.4,3991535827,178,,3989876351,141,58.8,3989876353,212,16.6,3989876349,140,36.1,3989876347,56,Back,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641997,157,1,1,15,6,74mcjsm72vr3l9pw2i4qfjchj,1,36.1,60.8,2023-01-22T13:16:10.528Z,2023-01-23T03:25:24Z,3989876535,56,Back,3989876541,212,8.8,3989876543,213,3.1,3989876539,141,61.4,3989876537,140,27.7,3991536059,178,,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642023,158,1,1,15,12,74mcjsm72vr3l9pw2i4qfjchj,1,36.3,63.6,2023-01-22T13:16:16.108Z,2023-01-23T03:25:30Z,3989876697,212,19.6,3989876699,213,1.2,3989876691,56,Back,3989876693,140,43.6,3989876695,141,90.2,3991536083,178,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642057,159,1,1,15,15,74mcjsm72vr3l9pw2i4qfjchj,1,44.2,90.3,2023-01-22T13:16:18.978Z,2023-01-23T03:25:42Z,3989876851,56,Back,3991536129,178,,3989876853,140,35.8,3989876857,212,15.2,3989876859,213,4.1,3989876855,141,72.1,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642079,160,1,1,15,19,74mcjsm72vr3l9pw2i4qfjchj,1,37.8,63.6,2023-01-22T13:16:23.476Z,2023-01-23T03:25:46Z,3991536147,178,,3989876961,141,38.3,3989876959,140,35.6,3989876957,56,Back,3989876963,212,17.4,3989876965,213,4.6,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642113,161,1,1,15,22,74mcjsm72vr3l9pw2i4qfjchj,1,36.7,36.7,2023-01-22T13:16:26.269Z,2023-01-23T03:25:49Z,3989877155,141,12.8,3989877157,212,17.4,3991536163,178,,3989877159,213,5.1,3989877151,56,Back,3989877153,140,42.6,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642127,162,1,1,15,25,74mcjsm72vr3l9pw2i4qfjchj,1,40.7,10.7,2023-01-22T13:16:29.116Z,2023-01-23T03:25:53Z,3991536181,178,,3989877233,212,15.0,3989877231,141,2.2,3989877227,56,Right,3989877229,140,53.9,3989877235,213,5.9,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642159,163,1,1,15,27,74mcjsm72vr3l9pw2i4qfjchj,1,53.9,2.3,2023-01-22T13:16:30.707Z,2023-01-23T03:25:56Z,3989877395,213,6.2,3991536207,178,,3989877393,212,10.9,3989877387,56,Right,3989877389,140,64.2,3989877391,141,0.8,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642189,164,1,1,15,29,74mcjsm72vr3l9pw2i4qfjchj,1,59.6,1.4,2023-01-22T13:16:33.440Z,2023-01-23T03:26:01Z,3989877497,213,3.1,3991536229,178,,3989877493,141,4.0,3989877491,140,34.3,3989877489,56,Back,3989877495,212,26.6,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642221,165,1,1,15,32,74mcjsm72vr3l9pw2i4qfjchj,1,34.7,6.1,2023-01-22T13:16:36.069Z,2023-01-23T03:26:04Z,3989877625,140,28.3,3989877631,213,1.9,3989877627,141,32.5,3989877629,212,19.2,3991536255,178,,3989877623,56,Back,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642265,166,1,1,15,35,74mcjsm72vr3l9pw2i4qfjchj,1,31,41.5,2023-01-22T13:16:39.178Z,2023-01-23T03:26:10Z,3989877835,212,21.5,3989877829,56,Back,3989877831,140,34.5,3989877833,141,72.7,3989877837,213,1.4,3991536287,178,,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642283,167,1,1,15,39,74mcjsm72vr3l9pw2i4qfjchj,1,35.7,76.4,2023-01-22T13:16:42.880Z,2023-01-23T03:26:16Z,3989877915,212,13.1,3991536313,178,,3989877917,213,5.8,3989877909,56,Back,3989877913,141,67.5,3989877911,140,46.8,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
