id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/value
2446718115,73,61,1,10,54,50x1m4u58lffhq6v6ga1hbxmy,1,48.7,79.4,2022-08-15T15:41:30.855Z,2022-08-16T04:58:57Z,3709672967,56,Back,3710495881,178,,,,,,,,,,,,,,,,,,,,4uuvyzac4sd4ysjpv9eng1d5h,R. Battaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718117,74,1,1,10,57,50x1m4u58lffhq6v6ga1hbxmy,1,46.4,87,2022-08-15T15:41:34.185Z,2022-08-16T04:59:04Z,3709672977,140,36.2,3710495935,178,,3709672981,212,10.9,3709672979,141,84.2,3709672983,213,3.3,3709672975,56,Back,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718127,75,1,1,11,1,50x1m4u58lffhq6v6ga1hbxmy,1,36,84.6,2022-08-15T15:41:37.596Z,2022-08-16T04:59:10Z,3709673035,56,Back,3709673041,212,35.6,3710495989,178,,3709673043,213,3.8,3709673039,141,51.2,3709673037,140,9.9,3709673045,1,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718137,76,1,1,11,8,50x1m4u58lffhq6v6ga1hbxmy,0,19.9,34,2022-08-15T15:41:44.424Z,2022-08-16T04:59:15Z,3709673145,155,,3709673151,141,0.0,3709673149,140,77.6,3709673157,1,,3709673153,212,65.3,3710496021,178,,3709673147,56,Right,3709673155,213,5.9,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718139,77,5,1,11,13,50x1m4u58lffhq6v6ga1hbxmy,0,81.4,-1.4,2022-08-15T15:41:49.915Z,2022-08-16T04:59:19Z,3709673437,233,115,3709673159,56,Right,3709673161,347,,,,,,,,,,,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718177,115,5,1,11,13,3czravw89omgc9o4s0w3l1bg5,1,18.6,101.4,2022-08-15T15:41:49.915Z,2022-08-16T04:59:19Z,3709673419,233,77,3709673401,347,,3709673399,56,Back,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718185,116,1,1,11,33,3czravw89omgc9o4s0w3l1bg5,0,18.7,100,2022-08-15T15:42:09.666Z,2022-08-16T04:59:22Z,3709673455,56,Back,3709673459,141,91.5,3709673461,212,17.9,3709673457,140,34.6,3709673453,107,,3709673463,213,5.9,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446866539,735,67,1,11,34,50x1m4u58lffhq6v6ga1hbxmy,1,63.8,4.3,2022-08-15T15:42:11.170Z,2022-08-16T05:47:14Z,3710519713,233,1101,,,,,,,,,,,,,,,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446866537,1101,67,1,11,34,3czravw89omgc9o4s0w3l1bg5,0,36.2,95.7,2022-08-15T15:42:11.171Z,2022-08-16T05:33:55Z,3710519717,233,735,,,,,,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718195,78,8,1,11,34,50x1m4u58lffhq6v6ga1hbxmy,1,62.6,6.5,2022-08-15T15:42:11.180Z,2022-08-16T05:47:14Z,3709673513,56,Right,3710496137,178,,3709976539,384,,,,,,,,,,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718203,117,1,1,11,36,3czravw89omgc9o4s0w3l1bg5,0,35.4,93.6,2022-08-15T15:42:13.054Z,2022-08-16T04:59:38Z,3709673553,155,,3709673561,212,45.8,3709673557,140,78.4,3709673563,213,6.1,3710496187,178,,3709673555,56,Left,3709673559,141,82.5,3709673565,1,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718207,79,49,1,11,40,50x1m4u58lffhq6v6ga1hbxmy,1,21.2,13.6,2022-08-15T15:42:17.065Z,2022-08-16T04:59:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718215,80,1,1,11,40,50x1m4u58lffhq6v6ga1hbxmy,1,21.2,13.6,2022-08-15T15:42:17.154Z,2022-08-16T04:59:50Z,3709673629,212,26.0,3709673625,140,7.9,3710496285,178,,3709673631,213,2.1,3709673623,56,Back,3709673627,141,45.8,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718235,81,1,1,11,47,50x1m4u58lffhq6v6ga1hbxmy,1,14.2,61.1,2022-08-15T15:42:23.344Z,2022-08-16T04:59:56Z,3709673757,213,6.0,3709673749,56,Center,3709673753,141,39.1,3710496349,178,,3709673751,140,70.9,3709673755,212,61.4,3709673759,1,,3709673747,155,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718245,82,1,1,11,51,50x1m4u58lffhq6v6ga1hbxmy,1,71.5,41.3,2022-08-15T15:42:28.018Z,2022-08-16T05:00:02Z,3709673793,56,Center,3710496433,178,,3709673797,141,51.6,3709673801,213,2.0,3709673799,212,7.6,3709673795,140,68.6,,,,,,,8b3igmuipfhfzm39ack89de96,Lee Kang-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446866691,1103,83,1,11,53,3czravw89omgc9o4s0w3l1bg5,1,35.7,43.3,2022-08-15T15:42:29.305Z,2022-08-16T05:34:48Z,3710520571,399,156293,,,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718247,83,61,1,11,53,50x1m4u58lffhq6v6ga1hbxmy,0,64.8,58.8,2022-08-15T15:42:29.566Z,2022-08-16T05:00:30Z,3710496705,178,,3709673805,56,Center,,,,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718243,118,1,1,11,53,3czravw89omgc9o4s0w3l1bg5,1,35.8,40.8,2022-08-15T15:42:30.044Z,2022-08-16T05:02:39Z,3709674175,213,4.2,3709674169,140,35.0,3710497617,178,,3709674171,141,38.4,3709673791,56,Back,3709674173,212,1.8,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718249,119,49,1,11,54,3czravw89omgc9o4s0w3l1bg5,1,34.8,34.9,2022-08-15T15:42:30.595Z,2022-08-16T05:02:44Z,,,,,,,,,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718253,120,1,1,11,54,3czravw89omgc9o4s0w3l1bg5,1,34.8,34.9,2022-08-15T15:42:30.764Z,2022-08-16T05:02:49Z,3710497733,178,,3709673835,56,Back,3709673841,212,10.2,3709673839,141,25.1,3709673843,213,5.6,3709673837,140,42.1,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718255,121,61,1,11,56,3czravw89omgc9o4s0w3l1bg5,0,41.9,20.8,2022-08-15T15:42:33.046Z,2022-08-16T05:03:00Z,3709673857,56,Back,3710497811,178,,,,,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718265,84,4,1,11,58,50x1m4u58lffhq6v6ga1hbxmy,1,57.8,80,2022-08-15T15:42:34.745Z,2022-08-16T05:03:07Z,3709673933,286,,3709673927,56,Left,3709673931,265,,3709673925,13,,3709673947,233,122,3709673929,152,,,,,,,,4uuvyzac4sd4ysjpv9eng1d5h,R. Battaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718263,122,4,1,11,58,3czravw89omgc9o4s0w3l1bg5,0,42.2,20,2022-08-15T15:42:34.746Z,2022-08-16T05:03:07Z,3710497847,178,,3709673957,233,84,3709673907,13,,3709673915,285,,3709673909,56,Back,3709673911,152,,3709673913,265,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718289,85,1,1,12,17,50x1m4u58lffhq6v6ga1hbxmy,1,62.1,89.3,2022-08-15T15:42:53.736Z,2022-08-16T05:03:15Z,3709674085,140,57.1,3710497917,178,,3709674089,212,7.0,3709674083,56,Left,3709674087,141,82.4,3709674081,152,,3709674079,5,,3709674091,213,3.9,4uuvyzac4sd4ysjpv9eng1d5h,R. Battaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718297,86,1,1,12,19,50x1m4u58lffhq6v6ga1hbxmy,1,56.8,82.4,2022-08-15T15:42:55.345Z,2022-08-16T05:03:20Z,3709674125,140,57.1,3710497953,178,,3709674129,212,6.3,3709674127,141,91.7,3709674123,56,Left,3709674131,213,1.5,,,,,,,3h58t56r9if0oh4qd3gz1wfrp,C. Grenier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718301,87,1,1,12,20,50x1m4u58lffhq6v6ga1hbxmy,1,56.4,93.5,2022-08-15T15:42:57.127Z,2022-08-16T05:03:25Z,3709674161,212,20.9,3709674157,140,36.7,3709674163,213,3.3,3709674155,56,Back,3710497981,178,,3709674159,141,88.7,,,,,,,4uuvyzac4sd4ysjpv9eng1d5h,R. Battaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718305,88,1,1,12,23,50x1m4u58lffhq6v6ga1hbxmy,1,36.3,88.2,2022-08-15T15:43:00.175Z,2022-08-16T05:03:30Z,3709674199,141,55.4,3710498039,178,,3709674195,56,Back,3709674201,212,22.8,3709674197,140,31.6,3709674203,213,4.5,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718311,89,1,1,12,29,50x1m4u58lffhq6v6ga1hbxmy,1,36.2,72.6,2022-08-15T15:43:05.525Z,2022-08-16T05:03:42Z,3709674225,140,33.9,3709674229,212,15.1,3709674223,56,Back,3709674227,141,94.5,3709674231,213,1.7,3710498129,178,,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718321,90,1,1,12,31,50x1m4u58lffhq6v6ga1hbxmy,0,33.9,94.5,2022-08-15T15:43:07.504Z,2022-08-16T05:03:47Z,3709674281,155,,3709674291,213,6.1,3709674283,56,Left,3709674287,141,81.5,3709674293,1,,3710498153,178,,3709674289,212,58.5,3709674285,140,89.0,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718315,123,49,1,12,36,3czravw89omgc9o4s0w3l1bg5,1,14,17.3,2022-08-15T15:43:12.339Z,2022-08-16T05:03:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718339,124,1,1,12,39,3czravw89omgc9o4s0w3l1bg5,1,15.6,32,2022-08-15T15:43:15.925Z,2022-08-16T05:04:00Z,3709674409,212,17.7,3709674411,213,1.1,3709674405,140,23.3,3709674407,141,55.1,3710498233,178,,3709674403,56,Back,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718359,125,1,1,12,50,3czravw89omgc9o4s0w3l1bg5,1,37.5,70.5,2022-08-15T15:43:26.506Z,2022-08-16T05:04:05Z,3710498263,178,,3709674531,141,34.0,3709674527,56,Back,3709674533,212,24.8,3709674529,140,37.3,3709674535,213,4.7,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718365,126,1,1,12,57,3czravw89omgc9o4s0w3l1bg5,0,60,22.7,2022-08-15T15:43:33.795Z,2022-08-16T05:04:09Z,3709674579,1,,3709674567,155,,3710498293,178,,3709674575,212,43.1,3709674569,56,Center,3709674571,140,92.2,3709674577,213,0.7,3709674573,141,62.0,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718367,91,11,1,13,0,50x1m4u58lffhq6v6ga1hbxmy,1,7.9,37.4,2022-08-15T15:43:36.396Z,2022-08-16T05:04:14Z,3709979757,378,,3710498321,388,,3709674583,88,,3709674581,56,Back,,,,,,,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718381,92,1,1,13,6,50x1m4u58lffhq6v6ga1hbxmy,1,13.5,47,2022-08-15T15:43:42.436Z,2022-08-16T05:04:17Z,3710498357,178,,3709674653,141,94.4,3709674657,213,1.0,3709674649,56,Back,3709674651,140,33.2,3709674663,287,,3709674655,212,38.3,3709674647,123,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,3709674659,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718389,93,1,1,13,10,50x1m4u58lffhq6v6ga1hbxmy,0,34.3,94.7,2022-08-15T15:43:46.356Z,2022-08-16T05:04:21Z,3710498391,178,,3709674705,141,97.1,3709674709,213,0.1,3709674703,140,60.1,3709674699,155,,3709674707,212,27.1,3709674701,56,Left,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718397,127,1,1,13,11,3czravw89omgc9o4s0w3l1bg5,0,34,4.6,2022-08-15T15:43:47.492Z,2022-08-16T05:04:27Z,3709674745,3,,3709674751,141,0.0,3709674753,212,4.5,3709674749,140,36.4,3710498421,388,,3709674747,56,Back,3709674755,213,5.3,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718419,94,5,1,13,12,50x1m4u58lffhq6v6ga1hbxmy,1,62,101.4,2022-08-15T15:43:48.506Z,2022-08-16T05:04:31Z,3709674901,233,128,3709674885,347,,3709674883,56,Left,,,,,,,,,,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718401,128,5,1,13,12,3czravw89omgc9o4s0w3l1bg5,0,38,-1.4,2022-08-15T15:43:48.506Z,2022-08-16T05:04:31Z,3709674905,233,94,3709674761,56,Back,3709674763,347,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718427,95,1,1,13,29,50x1m4u58lffhq6v6ga1hbxmy,1,62.6,100,2022-08-15T15:44:06.105Z,2022-08-16T05:04:51Z,3709674937,212,9.7,3709674933,140,58.0,3709674931,56,Left,3709674935,141,89.0,3709674929,107,,3709674939,213,4.2,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718433,96,1,1,13,33,50x1m4u58lffhq6v6ga1hbxmy,1,62.7,93.6,2022-08-15T15:44:09.905Z,2022-08-16T05:05:00Z,3709674975,141,91.7,3709674979,213,6.2,3710498679,178,,3709674977,212,11.9,3709674973,140,74.0,3709674971,56,Left,,,,,,,3h58t56r9if0oh4qd3gz1wfrp,C. Grenier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718441,97,1,1,13,34,50x1m4u58lffhq6v6ga1hbxmy,1,72.4,91.2,2022-08-15T15:44:10.446Z,2022-08-16T05:05:06Z,3709675027,141,96.5,3709675023,56,Left,3709675031,213,2.5,3709675025,140,68.0,3710498739,178,,3709675029,212,5.9,3709676369,156,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718447,98,1,1,13,35,50x1m4u58lffhq6v6ga1hbxmy,0,67.9,97.1,2022-08-15T15:44:12.066Z,2022-08-16T05:05:17Z,3709675071,212,25.7,3710498819,178,,3709675069,141,90.5,3709675065,56,Left,3709675075,213,6.1,3709675067,140,92.0,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718455,129,49,1,13,40,3czravw89omgc9o4s0w3l1bg5,1,7.4,9.8,2022-08-15T15:44:16.320Z,2022-08-16T05:05:26Z,,,,,,,,,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718483,130,1,1,13,43,3czravw89omgc9o4s0w3l1bg5,1,14.2,19.9,2022-08-15T15:44:19.266Z,2022-08-16T05:05:30Z,3709675259,212,20.2,3709675255,140,6.4,3710498901,178,,3709675261,213,2.0,3709675257,141,47.0,3709675253,56,Back,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718491,131,1,1,13,49,3czravw89omgc9o4s0w3l1bg5,0,7.9,47.8,2022-08-15T15:44:25.996Z,2022-08-16T05:05:35Z,3709675325,213,6.3,3709675317,56,Center,3710498961,178,,3709675319,140,77.1,3709675323,212,72.7,3709675327,1,,3709675321,141,47.0,3709675315,155,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718487,99,49,1,13,54,50x1m4u58lffhq6v6ga1hbxmy,1,21.4,51.9,2022-08-15T15:44:31.133Z,2022-08-16T05:05:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718495,100,1,1,13,56,50x1m4u58lffhq6v6ga1hbxmy,1,21.3,52.1,2022-08-15T15:44:32.566Z,2022-08-16T05:05:50Z,3709675351,212,7.9,3709675345,56,Back,3709675353,213,0.4,3709675349,141,57.0,3710499069,178,,3709675347,140,28.1,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718515,101,1,1,13,59,50x1m4u58lffhq6v6ga1hbxmy,1,27.6,54.2,2022-08-15T15:44:36.036Z,2022-08-16T05:05:56Z,3710499109,178,,3709675471,213,0.8,3709675469,212,10.1,3709675465,140,34.3,3709675463,56,Back,3709675467,141,64.8,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718521,102,1,1,14,5,50x1m4u58lffhq6v6ga1hbxmy,1,30.5,41.5,2022-08-15T15:44:42.065Z,2022-08-16T05:06:01Z,3709675501,140,27.0,3709675507,213,4.4,3709675503,141,22.3,3710499149,178,,3709675499,56,Back,3709675505,212,13.6,,,,,,,4uuvyzac4sd4ysjpv9eng1d5h,R. Battaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718527,103,1,1,14,7,50x1m4u58lffhq6v6ga1hbxmy,1,26.5,19.6,2022-08-15T15:44:43.975Z,2022-08-16T05:06:05Z,3709675551,141,4.0,3709675553,212,12.8,3710499175,178,,3709675549,140,33.4,3709675547,56,Back,3709675555,213,5.3,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718535,104,1,1,14,9,50x1m4u58lffhq6v6ga1hbxmy,1,33.4,4,2022-08-15T15:44:46.055Z,2022-08-16T05:06:13Z,3709675603,213,2.5,3709675595,56,Back,3709675601,212,15.7,3709675599,141,18.1,3709675597,140,21.5,3710499245,178,,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446867577,1133,83,1,14,13,3czravw89omgc9o4s0w3l1bg5,1,77.3,77.8,2022-08-15T15:44:49.588Z,2022-08-16T05:39:47Z,3710525643,399,170116,,,,,,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718551,105,1,1,14,13,50x1m4u58lffhq6v6ga1hbxmy,0,23.3,27.5,2022-08-15T15:44:49.616Z,2022-08-16T05:06:21Z,3709675691,196,,3709675693,56,Left,3710499333,178,,3709675697,141,93.5,3709675689,155,,3709675703,1,,3709675699,212,56.0,3709675695,140,55.2,9t88fceutc2x108ga0qkzkafp,M. Valjent,,3709675701,213,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718549,132,44,1,14,16,3czravw89omgc9o4s0w3l1bg5,1,45.6,6.8,2022-08-15T15:44:52.895Z,2022-08-16T05:47:15Z,3709675685,56,Back,3709675715,233,106,3709675687,285,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718553,106,44,1,14,16,50x1m4u58lffhq6v6ga1hbxmy,0,54.4,93.2,2022-08-15T15:44:52.896Z,2022-08-16T05:06:29Z,3709675709,286,,3709675765,233,132,3709675707,56,Left,,,,,,,,,,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718557,133,1,1,14,16,3czravw89omgc9o4s0w3l1bg5,0,46.3,7,2022-08-15T15:44:53.025Z,2022-08-16T05:47:15Z,3709675737,140,60.9,3709675733,3,,3709675735,56,Right,3709675741,212,15.9,3709675739,141,13.4,3710499481,388,,3709675743,213,0.3,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718565,107,44,1,14,18,50x1m4u58lffhq6v6ga1hbxmy,1,38.7,85.8,2022-08-15T15:44:54.355Z,2022-08-16T05:47:15Z,3709675775,285,,3709675773,56,Back,3709675781,233,134,,,,,,,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718563,134,44,1,14,18,3czravw89omgc9o4s0w3l1bg5,0,61.3,14.2,2022-08-15T15:44:54.356Z,2022-08-16T05:06:41Z,3709675771,286,,3709675769,56,Right,3709675799,233,107,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718567,108,61,1,14,18,50x1m4u58lffhq6v6ga1hbxmy,1,38.1,84.9,2022-08-15T15:44:54.435Z,2022-08-16T05:47:16Z,3710499637,15,,3710499639,178,,3709675777,56,Back,,,,,,,,,,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718579,109,1,1,14,21,50x1m4u58lffhq6v6ga1hbxmy,1,39.1,74.6,2022-08-15T15:44:57.465Z,2022-08-16T05:07:04Z,3710499771,178,,3709675839,140,36.9,3709675843,212,11.1,3709675841,141,90.5,3709675845,213,1.8,3709675837,56,Back,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718587,110,1,1,14,23,50x1m4u58lffhq6v6ga1hbxmy,1,33.9,95.9,2022-08-15T15:44:59.986Z,2022-08-16T05:07:53Z,3709675885,56,Back,3709675889,141,97.4,3710500259,178,,3709675893,213,0.1,3709675887,140,42.3,3709675891,212,8.9,,,,,,,3n66mcws9belxbv3pu5uwhfu2,Copete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718589,111,1,1,14,25,50x1m4u58lffhq6v6ga1hbxmy,1,43.3,96.3,2022-08-15T15:45:01.566Z,2022-08-16T05:07:58Z,3709675905,213,3.4,3709675897,56,Back,3709675903,212,12.8,3709675899,140,31.4,3710500319,178,,3709675901,141,92.0,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718595,112,1,1,14,26,50x1m4u58lffhq6v6ga1hbxmy,1,31.4,92,2022-08-15T15:45:02.836Z,2022-08-16T05:08:03Z,3709675959,141,95.4,3709675955,56,Left,3710500397,178,,3709675963,213,0.1,3709675957,140,54.3,3709675961,212,24.2,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718599,113,1,1,14,31,50x1m4u58lffhq6v6ga1hbxmy,0,73.2,92.7,2022-08-15T15:45:07.426Z,2022-08-16T05:08:07Z,3710500441,178,,3709675987,212,12.0,3709675985,141,76.7,3709675983,140,78.1,3709675989,213,5.2,3709675981,56,Center,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446718615,135,1,1,14,32,3czravw89omgc9o4s0w3l1bg5,0,24.4,22.1,2022-08-15T15:45:09.065Z,2022-08-16T05:08:12Z,3709676077,141,3.2,3709676073,56,Right,3709676071,157,,3709676083,1,,3709676075,140,77.3,3710500491,178,,3709676079,212,57.0,3709676081,213,6.1,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
