id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2536735249,191,5,1,24,20,82q9159y2u7mkfn3z6hy75r4o,1,71.6,-1.4,2023-04-21T19:25:24.332Z,2023-04-22T07:04:06Z,4206780733,347,,4206780765,233,190,4206780729,56,Right,,,,,,,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536735443,192,1,1,24,44,82q9159y2u7mkfn3z6hy75r4o,0,78.7,0,2023-04-21T19:25:48.632Z,2023-04-22T07:04:11Z,4206781943,1,,4206781923,107,,4206781933,141,40.8,4206781925,56,Center,4206781941,213,1.2,4206781929,140,89.4,4206781937,212,30.8,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536735439,191,44,1,24,46,c8llrezkm3b3op4afrou6b487,1,12.4,61.5,2023-04-21T19:25:50.542Z,2023-04-22T07:35:30Z,4206781913,56,Back,4206781915,285,,4206782019,233,193,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536735449,193,44,1,24,46,82q9159y2u7mkfn3z6hy75r4o,0,87.6,38.5,2023-04-21T19:25:50.543Z,2023-04-22T07:04:17Z,4206781961,286,,4206781959,56,Center,4206782037,233,191,,,,,,,,,,,,,,,,2gaojeqbhh6oj3ao7b3nxxx0q,Chris Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536735465,192,12,1,24,46,c8llrezkm3b3op4afrou6b487,1,14.1,63.8,2023-04-21T19:25:50.616Z,2023-04-22T07:35:30Z,4206782055,213,0.3,4206782053,212,21.2,4206782049,140,33.4,4206782051,141,73.2,4206782057,15,,4206782047,56,Back,4207560213,388,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536735477,194,1,1,24,49,82q9159y2u7mkfn3z6hy75r4o,1,68.7,33.9,2023-04-21T19:25:53.572Z,2023-04-22T07:04:54Z,4206782127,141,13.9,4206782123,140,72.5,4207560521,178,,4206782129,212,14.2,4206782121,56,Right,4206782131,213,5.0,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536735497,195,1,1,24,51,82q9159y2u7mkfn3z6hy75r4o,1,72.5,13.9,2023-04-21T19:25:54.762Z,2023-04-22T07:04:58Z,4206782257,212,14.7,4206782259,213,3.0,4206782251,56,Right,4206782253,140,58.8,4207560549,178,,4206782255,141,18.0,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536735519,196,1,1,24,54,82q9159y2u7mkfn3z6hy75r4o,1,58.8,18,2023-04-21T19:25:57.995Z,2023-04-22T07:05:48Z,4206782377,141,4.4,4206782375,140,66.4,4207560909,178,,4206782373,56,Right,4206782379,212,12.2,4206782381,213,5.4,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536735549,197,1,1,24,56,82q9159y2u7mkfn3z6hy75r4o,1,66.4,4.4,2023-04-21T19:25:59.908Z,2023-04-22T07:05:52Z,4207560953,178,,4206782597,213,0.3,4206782589,56,Right,4206782595,212,19.1,4206782593,141,13.7,4206782591,140,83.6,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536735575,198,4,1,24,59,82q9159y2u7mkfn3z6hy75r4o,1,87.8,11.1,2023-04-21T19:26:03.004Z,2023-04-22T07:05:59Z,4206782745,265,,4206782743,152,,4206782739,13,,4206782837,233,193,4206782741,56,Right,4206782747,286,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536735579,193,4,1,24,59,c8llrezkm3b3op4afrou6b487,0,12.2,88.9,2023-04-21T19:26:03.005Z,2023-04-22T07:05:58Z,4206782771,56,Back,4207561003,178,,4206782775,265,,4206782851,233,198,4206782773,152,,4206782769,13,,4206782777,285,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536735651,194,17,1,25,3,c8llrezkm3b3op4afrou6b487,1,0,0,2023-04-21T19:26:06.996Z,2023-04-22T07:06:02Z,4206783179,13,243,4206783177,392,,4206783175,31,,,,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536736455,199,1,1,26,0,82q9159y2u7mkfn3z6hy75r4o,0,88.6,8.5,2023-04-21T19:27:04.462Z,2023-04-22T07:06:15Z,4206787485,155,,4206787497,212,27.0,4206787483,5,,4207242353,72,,4207561125,178,,4206787493,140,90.2,4206787487,152,,4206787495,141,48.2,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,4206787481,2,4206787491,56,4206787499,213,1.5,,4207242351,223,Center,,,,,,,,,,,,,,,,,
2536736465,195,12,1,26,2,c8llrezkm3b3op4afrou6b487,1,11.7,44.6,2023-04-21T19:27:05.845Z,2023-04-22T07:06:19Z,4207561163,388,,4206787579,15,,4206787547,140,30.4,4206787549,141,49.9,4206787551,212,20.0,4206787565,213,0.2,4206787545,56,Back,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536736535,200,1,1,26,4,82q9159y2u7mkfn3z6hy75r4o,1,67,54.5,2023-04-21T19:27:08.166Z,2023-04-22T07:06:48Z,4206787919,213,2.3,4206787911,56,Center,4206787915,141,70.2,4206787913,140,57.2,4206787909,3,,4207561351,178,,4206787917,212,14.8,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536736601,201,1,1,26,7,82q9159y2u7mkfn3z6hy75r4o,1,57.1,73.8,2023-04-21T19:27:11.670Z,2023-04-22T07:06:52Z,4206788219,56,Left,4206788233,213,0.6,4206788227,141,91.7,4207561369,178,,4206788231,212,20.9,4206788221,140,73.3,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536736625,202,1,1,26,12,82q9159y2u7mkfn3z6hy75r4o,1,76.5,82.7,2023-04-21T19:27:15.903Z,2023-04-22T07:06:56Z,4206788415,140,93.3,4206788417,141,80.4,4206788421,213,6.2,4206788413,56,Left,4206788419,212,17.7,4207561391,178,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536736647,203,1,1,26,13,82q9159y2u7mkfn3z6hy75r4o,1,93.3,80.4,2023-04-21T19:27:17.708Z,2023-04-22T07:07:27Z,4207561425,178,,4206788527,213,4.6,4206788515,2,,4206790879,154,,4206788523,141,51.9,4207242711,225,,4206788525,212,19.5,4206790877,210,13,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,4207242715,72,4206788521,140,4207242713,386,,,4206788519,56,91.0,1,,,,Center,,,,,,,,,,,,
2536736687,204,13,1,26,16,82q9159y2u7mkfn3z6hy75r4o,1,91.3,52.9,2023-04-21T19:27:19.770Z,2023-04-22T07:07:27Z,4206788765,17,,4206790905,103,4.2,4207561573,389,,4206790889,154,,4206788767,56,Center,4206790915,230,98.5,4206918253,22,,4207242907,214,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,4206790901,102,4206790893,55,4206790887,29,,42.2,4206790429,72,203,,4206790921,231,51.6,,4206790885,84,,,,,,,,,,
2536736663,196,5,1,26,16,c8llrezkm3b3op4afrou6b487,1,-1,60.3,2023-04-21T19:27:20.698Z,2023-04-22T07:07:30Z,4206788801,233,205,4206788595,346,,4206788593,56,Back,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536736691,205,5,1,26,16,82q9159y2u7mkfn3z6hy75r4o,0,101,39.7,2023-04-21T19:27:20.698Z,2023-04-22T07:07:30Z,4206788789,346,,4206788829,233,196,4206788787,56,Center,,,,,,,,,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737149,197,1,1,26,51,c8llrezkm3b3op4afrou6b487,1,3.5,53.7,2023-04-21T19:27:55.517Z,2023-04-22T07:07:39Z,4206791267,74,,4206791263,1,,4206791251,124,,4206791259,212,63.8,4206791257,141,33.2,4207243545,189,,4206791255,140,62.8,4206791253,56,Center,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,4206791261,213,,,,,,6.1,,,,,,,,,,,,,,,,,,,,
2536737151,198,1,1,26,54,c8llrezkm3b3op4afrou6b487,1,67.1,31.8,2023-04-21T19:27:58.157Z,2023-04-22T07:07:38Z,4206791269,56,Center,4206810505,3,,4206810509,140,61.8,4206791281,189,,4206810519,213,2.9,4206810515,212,5.7,4207561651,388,,4206810513,141,33.6,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737203,199,1,1,26,56,c8llrezkm3b3op4afrou6b487,0,54.3,46.2,2023-04-21T19:27:59.888Z,2023-04-22T07:07:44Z,4206791527,1,,4206791517,56,Left,4206791525,213,1.2,4206791519,140,70.1,4206791523,212,40.9,4207561715,178,,4206791513,155,,4206791521,141,100.0,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737205,200,5,1,27,0,c8llrezkm3b3op4afrou6b487,0,72.6,101.6,2023-04-21T19:28:04.482Z,2023-04-22T07:07:48Z,4206791535,347,,4206791533,56,Left,4206792275,233,206,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737329,206,5,1,27,0,82q9159y2u7mkfn3z6hy75r4o,1,27.4,-1.6,2023-04-21T19:28:04.482Z,2023-04-22T07:07:47Z,4206792229,347,,4206792235,233,200,4206792227,56,Back,,,,,,,,,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737373,207,1,1,27,9,82q9159y2u7mkfn3z6hy75r4o,1,31.1,0,2023-04-21T19:28:13.548Z,2023-04-22T07:08:04Z,4206792509,141,27.8,4206792505,56,Center,4206792503,107,,4206792513,213,0.7,4206792515,1,,4206792507,140,52.0,4206792511,212,29.9,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737399,208,1,1,27,11,82q9159y2u7mkfn3z6hy75r4o,0,52,27.8,2023-04-21T19:28:15.520Z,2023-04-22T07:07:55Z,4206792677,140,71.0,4207561783,178,,4206792681,212,24.0,4206792679,141,8.1,4206792675,56,Right,4206792683,213,5.7,4206792673,3,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737415,201,12,1,27,15,c8llrezkm3b3op4afrou6b487,1,24.9,92.9,2023-04-21T19:28:19.242Z,2023-04-22T07:08:02Z,4206792743,56,Back,4206792745,140,32.5,4206792749,212,10.1,4207561823,178,,4206792751,213,0.7,4206792785,167,,4206792747,141,100.0,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737421,202,5,1,27,16,c8llrezkm3b3op4afrou6b487,0,35.3,102,2023-04-21T19:28:20.432Z,2023-04-22T07:08:08Z,4206793603,233,209,4206792769,56,Back,4206792771,347,,,,,,,,,,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737543,209,5,1,27,16,82q9159y2u7mkfn3z6hy75r4o,1,64.7,-2,2023-04-21T19:28:20.432Z,2023-04-22T07:08:07Z,4206793553,347,,4206793575,233,202,4206793551,56,Right,,,,,,,,,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737563,210,1,1,27,27,82q9159y2u7mkfn3z6hy75r4o,1,59.6,0,2023-04-21T19:28:31.657Z,2023-04-22T07:08:11Z,4206793657,56,Center,4206793659,140,58.0,4206793661,141,22.7,4206793665,213,1.7,4206793655,107,,4206793663,212,16.9,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737577,211,1,1,27,30,82q9159y2u7mkfn3z6hy75r4o,1,58,22.7,2023-04-21T19:28:33.908Z,2023-04-22T07:08:16Z,4206793741,141,8.1,4206793739,140,56.2,4207561939,178,,4206793737,56,Right,4206793743,212,10.1,4206793745,213,4.5,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737627,212,1,1,27,31,82q9159y2u7mkfn3z6hy75r4o,1,56.2,8.1,2023-04-21T19:28:35.128Z,2023-04-22T07:08:20Z,4207561997,178,,4206794045,213,2.7,4206794043,212,23.1,4206794039,140,36.7,4206794041,141,23.9,4206794037,56,Back,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737679,213,1,1,27,35,82q9159y2u7mkfn3z6hy75r4o,1,36.2,30.1,2023-04-21T19:28:39.105Z,2023-04-22T07:08:25Z,4206794297,212,30.2,4206794293,140,22.8,4206794295,141,69.4,4206794299,213,2.1,4206794291,56,Back,4207562045,178,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737703,214,1,1,27,40,82q9159y2u7mkfn3z6hy75r4o,1,22.8,69.4,2023-04-21T19:28:44.458Z,2023-04-22T07:08:30Z,4207562077,178,,4206794447,141,33.3,4206794449,212,26.8,4206794451,213,4.3,4206794443,56,Back,4206794445,140,12.5,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737747,215,1,1,27,44,82q9159y2u7mkfn3z6hy75r4o,0,13.8,33,2023-04-21T19:28:48.418Z,2023-04-22T07:08:33Z,4206794727,212,47.6,4207562099,178,,4206794723,140,58.8,4206794719,155,,4206794725,141,24.4,4206794721,56,Center,4206794729,213,6.2,4206794731,1,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737781,203,1,1,27,48,c8llrezkm3b3op4afrou6b487,0,30.6,63.9,2023-04-21T19:28:52.075Z,2023-04-22T07:08:38Z,4206794887,140,55.5,4206794893,213,0.6,4206794891,212,31.1,4206794883,3,,4206794885,56,Left,4207562123,388,,4206794889,141,88.7,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737835,216,1,1,27,52,82q9159y2u7mkfn3z6hy75r4o,1,42.6,14.9,2023-04-21T19:28:56.737Z,2023-04-22T07:08:41Z,4206795209,141,22.7,4206795205,56,Back,4206795213,213,2.7,4206795211,212,13.2,4207562139,178,,4206795207,140,31.1,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737851,217,1,1,27,53,82q9159y2u7mkfn3z6hy75r4o,1,31.1,22.7,2023-04-21T19:28:57.730Z,2023-04-22T07:08:46Z,4206795267,56,Back,4206795275,213,0.3,4206795273,212,7.4,4207562175,178,,4206795271,141,26.4,4206795269,140,37.7,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737877,218,1,1,27,54,82q9159y2u7mkfn3z6hy75r4o,1,37.7,26.4,2023-04-21T19:28:58.472Z,2023-04-22T07:08:50Z,4207562239,178,,4206795405,56,Back,4206795409,141,18.3,4206795407,140,42.1,4206795411,212,7.2,4206795413,213,5.4,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737889,219,50,1,27,55,82q9159y2u7mkfn3z6hy75r4o,1,42.4,22.2,2023-04-21T19:28:59.152Z,2023-04-22T07:08:58Z,4206795473,56,Back,4206795475,286,,4206795553,233,204,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737897,204,7,1,27,56,c8llrezkm3b3op4afrou6b487,0,57.6,77.8,2023-04-21T19:28:59.924Z,2023-04-22T07:09:03Z,4207244805,385,,4206795507,56,Center,4206795513,285,,4206795539,233,219,4207562373,178,,,,,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536886247,1044,67,1,27,57,82q9159y2u7mkfn3z6hy75r4o,1,41.2,18.2,2023-04-21T19:29:01.230Z,2023-04-22T07:41:37Z,4207581417,233,1252,,,,,,,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536886245,1252,67,1,27,57,c8llrezkm3b3op4afrou6b487,0,58.8,81.8,2023-04-21T19:29:01.231Z,2023-04-22T07:35:54Z,4207581421,233,1044,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737919,220,1,1,27,57,82q9159y2u7mkfn3z6hy75r4o,0,41.3,19.6,2023-04-21T19:29:01.245Z,2023-04-22T07:41:37Z,4207245101,236,,4206795645,140,40.7,4207562453,178,,4207245103,286,,4206795655,213,3.1,4207451113,233,811,4206795653,212,0.6,4206795641,56,Back,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,4206795649,141,,,,,,19.6,,,,,,,,,,,,,,,,,,,,
2536820177,811,74,1,27,57,c8llrezkm3b3op4afrou6b487,1,58.4,81.3,2023-04-21T19:29:01.275Z,2023-04-22T07:09:12Z,4207246321,285,,4207451117,233,220,4207562487,178,,4207246319,56,Left,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536737965,221,1,1,27,59,82q9159y2u7mkfn3z6hy75r4o,1,26.7,25.7,2023-04-21T19:29:03.525Z,2023-04-22T07:09:20Z,4206795923,141,33.3,4206795919,56,Back,4206795925,212,19.6,4206795921,140,8.7,4206795927,213,2.9,4207562563,178,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738029,222,1,1,28,3,82q9159y2u7mkfn3z6hy75r4o,0,11.3,33.3,2023-04-21T19:29:07.571Z,2023-04-22T07:09:25Z,4206796227,157,,4206796237,213,0.3,4206796239,1,,4206796231,140,79.6,4206796229,56,Center,4206796233,141,70.4,4207562615,178,,4206796235,212,76.0,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738047,205,12,1,28,9,c8llrezkm3b3op4afrou6b487,1,22.6,32.2,2023-04-21T19:29:13.502Z,2023-04-22T07:09:33Z,4207562671,178,,4206796313,213,5.4,4206796307,140,39.5,4206796311,212,29.1,4206796309,141,0.0,4206796357,167,,4206796305,56,Back,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738055,206,5,1,28,13,c8llrezkm3b3op4afrou6b487,0,38.8,-1.8,2023-04-21T19:29:16.986Z,2023-04-22T07:09:39Z,4206796337,56,Back,4206797577,233,223,4206796339,347,,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738253,223,5,1,28,13,82q9159y2u7mkfn3z6hy75r4o,1,61.2,101.8,2023-04-21T19:29:16.986Z,2023-04-22T07:09:38Z,4206797525,347,,4206797523,56,Left,4206797559,233,206,,,,,,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738311,224,1,1,28,33,82q9159y2u7mkfn3z6hy75r4o,1,61.8,100,2023-04-21T19:29:37.208Z,2023-04-22T07:09:42Z,4206797763,56,Left,4206797765,140,64.6,4206797769,212,9.8,4206797761,107,,4206797767,141,88.3,4206797771,213,5.0,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738319,207,45,1,28,35,c8llrezkm3b3op4afrou6b487,0,31.2,8.6,2023-04-21T19:29:39.602Z,2023-04-22T07:09:47Z,4206797789,56,Back,4206797791,285,,4206797937,233,225,,,,,,,,,,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738339,225,3,1,28,35,82q9159y2u7mkfn3z6hy75r4o,1,68.8,91.4,2023-04-21T19:29:39.602Z,2023-04-22T07:09:47Z,4206797883,56,Left,4206797885,286,,4207247377,464,,4206797895,233,207,4207562811,178,,,,,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738393,226,1,1,28,38,82q9159y2u7mkfn3z6hy75r4o,1,57.2,85.1,2023-04-21T19:29:42.208Z,2023-04-22T07:09:50Z,4206798161,56,Center,4206798169,213,4.6,4206798165,141,39.9,4206798163,140,52.5,4207562825,178,,4206798167,212,31.1,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738427,227,1,1,28,43,82q9159y2u7mkfn3z6hy75r4o,1,55.7,33.3,2023-04-21T19:29:46.914Z,2023-04-22T07:09:55Z,4206798357,141,7.0,4206798353,56,Right,4206798355,140,64.6,4207562861,178,,4206798359,212,20.2,4206798361,213,5.2,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738463,228,1,1,28,46,82q9159y2u7mkfn3z6hy75r4o,1,67.7,6.3,2023-04-21T19:29:49.746Z,2023-04-22T07:10:00Z,4206798561,140,71.6,4206798559,56,Center,4206798565,212,11.8,4206798563,141,22.5,4206798567,213,1.2,4207562895,178,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738481,229,1,1,28,49,82q9159y2u7mkfn3z6hy75r4o,1,71.5,18.6,2023-04-21T19:29:53.018Z,2023-04-22T07:10:05Z,4207562955,178,,4206798631,140,79.2,4206798629,56,Right,4206798633,141,7.6,4206798635,212,11.0,4206798637,213,5.5,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738503,230,1,1,28,51,82q9159y2u7mkfn3z6hy75r4o,1,79.2,7.6,2023-04-21T19:29:55.338Z,2023-04-22T07:10:10Z,4206798747,212,7.2,4206798749,213,3.0,4206798741,56,Right,4206798745,141,8.7,4206798743,140,72.4,4207562983,178,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738553,231,1,1,28,53,82q9159y2u7mkfn3z6hy75r4o,1,72,10.5,2023-04-21T19:29:57.276Z,2023-04-22T07:10:13Z,4206798985,212,11.9,4206798983,141,26.4,4207562991,178,,4206798979,56,Center,4206798981,140,67.2,4206798987,213,2.0,,,,,,,1jffh172t15s6ws7nou0fc251,Sergi Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738587,232,1,1,28,57,82q9159y2u7mkfn3z6hy75r4o,1,62,32.3,2023-04-21T19:30:00.963Z,2023-04-22T07:10:18Z,4206799139,56,Center,4206799141,140,50.9,4207563011,178,,4206799145,212,11.7,4206799143,141,31.1,4206799147,213,3.2,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738619,233,1,1,28,58,82q9159y2u7mkfn3z6hy75r4o,1,50.9,31.1,2023-04-21T19:30:02.209Z,2023-04-22T07:10:24Z,4206799349,140,46.1,4206799351,141,71.9,4206799355,213,1.8,4207563027,178,,4206799353,212,28.2,4206799347,56,Back,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738635,234,1,1,29,2,82q9159y2u7mkfn3z6hy75r4o,1,51.9,77.6,2023-04-21T19:30:06.153Z,2023-04-22T07:10:29Z,4207563045,178,,4206799427,213,1.2,4206799419,140,57.0,4206799425,212,13.4,4206799421,141,95.7,4206799415,56,Left,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738641,235,1,1,29,3,82q9159y2u7mkfn3z6hy75r4o,0,57,95.7,2023-04-21T19:30:07.217Z,2023-04-22T07:10:34Z,4206799457,213,5.9,4206799453,141,93.9,4206799455,212,3.2,4207563071,178,,4206799451,140,59.8,4206799449,56,Left,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738653,208,61,1,29,3,c8llrezkm3b3op4afrou6b487,1,35.7,5,2023-04-21T19:30:07.408Z,2023-04-22T07:10:37Z,4207563105,178,,4206799505,56,Back,,,,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536738687,236,1,1,29,4,82q9159y2u7mkfn3z6hy75r4o,1,57,92.5,2023-04-21T19:30:08.548Z,2023-04-22T07:10:42Z,4206799699,212,9.9,4206799701,213,5.5,4206799693,56,Left,4206799695,140,64.0,4207563153,178,,4206799697,141,82.7,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
