id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,assist,qualifier/14/value,qualifier/17/value,qualifier/10/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2508121803,338,1,1,27,44,3kq9cckrnlogidldtdie2fkbl,1,24.4,77.3,2023-02-15T20:29:51.470Z,2023-02-16T07:41:52Z,4034350125,56,Back,4034350133,213,6.2,4035118795,178,,4034350129,141,75.8,4034350131,212,20.5,4034350127,140,43.9,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508277173,925,83,1,27,46,4yg9ttzw0m51048doksv8uq5r,1,57.4,21.7,2023-02-15T20:29:53.310Z,2023-02-16T09:06:51Z,4035186129,399,440077,,,,,,,,,,,,,,,,,,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508121851,339,1,1,27,48,3kq9cckrnlogidldtdie2fkbl,1,40,81.8,2023-02-15T20:29:55.417Z,2023-02-16T07:41:58Z,4034350413,56,Back,4034350415,140,43.6,4034350419,212,9.2,4035118931,178,,4034350421,213,1.1,4034350417,141,94.2,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508121881,340,1,1,27,50,3kq9cckrnlogidldtdie2fkbl,1,43.6,94.2,2023-02-15T20:29:56.880Z,2023-02-16T07:42:01Z,4034350603,212,6.7,4035119031,178,,4034350605,213,2.9,4034350601,141,96.6,4034350599,140,37.4,4034350597,56,Back,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508121949,341,1,1,27,54,3kq9cckrnlogidldtdie2fkbl,1,37.4,96.6,2023-02-15T20:30:00.797Z,2023-02-16T07:42:05Z,4034351055,141,83.5,4034351053,140,34.0,4034351051,56,Back,4034351059,213,4.3,4035119159,178,,4034351057,212,9.6,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122043,342,1,1,27,57,3kq9cckrnlogidldtdie2fkbl,1,30,81.4,2023-02-15T20:30:03.729Z,2023-02-16T07:42:09Z,4034351573,141,16.7,4034351575,212,45.3,4034351569,56,Back,4034351563,155,,4035119257,178,,4034351579,1,,4034351571,140,40.4,4034351565,196,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,4034351577,213,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122137,343,1,1,28,2,3kq9cckrnlogidldtdie2fkbl,1,42.5,16.7,2023-02-15T20:30:08.644Z,2023-02-16T07:42:12Z,4034352123,213,5.9,4034352117,140,59.1,4034352119,141,6.6,4034352121,212,18.7,4035119339,178,,4034352115,56,Right,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122173,344,1,1,28,7,3kq9cckrnlogidldtdie2fkbl,1,38.2,27.2,2023-02-15T20:30:14.466Z,2023-02-16T07:42:24Z,4034352321,140,26.2,4034352327,213,3.0,4034352323,141,30.2,4034352325,212,12.8,4035119543,178,,4034352319,56,Back,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122269,345,1,1,28,10,3kq9cckrnlogidldtdie2fkbl,1,24.6,33.7,2023-02-15T20:30:17.092Z,2023-02-16T07:42:27Z,4035119573,178,,4034352847,141,69.8,4034352849,212,24.8,4034352843,56,Back,4034352851,213,1.4,4034352845,140,27.9,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122289,346,1,1,28,17,3kq9cckrnlogidldtdie2fkbl,1,33.1,74,2023-02-15T20:30:23.738Z,2023-02-16T07:42:30Z,4034352993,213,4.9,4034352975,140,36.7,4034352973,56,Back,4034352989,141,42.7,4034352991,212,21.6,4035119619,178,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122321,347,1,1,28,19,3kq9cckrnlogidldtdie2fkbl,1,36.7,42.7,2023-02-15T20:30:25.584Z,2023-02-16T07:42:33Z,4034353153,141,45.7,4034353149,56,Back,4034353155,212,7.8,4035119649,178,,4034353157,213,2.9,4034353151,140,29.5,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122397,348,1,1,28,21,3kq9cckrnlogidldtdie2fkbl,1,31.3,40.6,2023-02-15T20:30:27.713Z,2023-02-16T07:42:37Z,4034353563,1,,4034353553,56,Right,4034353555,140,52.5,4035119713,178,,4034353557,141,5.8,4034353561,213,5.5,4034353559,212,32.5,4034353551,155,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122467,349,1,1,28,27,3kq9cckrnlogidldtdie2fkbl,1,56.5,23.1,2023-02-15T20:30:34.418Z,2023-02-16T07:42:39Z,4034353885,140,63.8,4034353883,56,Right,4034353887,141,8.3,4034353889,212,12.7,4035119737,178,,4034353891,213,5.4,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122497,350,1,1,28,32,3kq9cckrnlogidldtdie2fkbl,1,64.4,14.7,2023-02-15T20:30:39.207Z,2023-02-16T07:42:48Z,4034354033,140,67.1,4034354035,141,20.9,4035119847,178,,4034354031,56,Right,4034354039,213,1.0,4034354037,212,5.1,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122519,351,1,1,28,33,3kq9cckrnlogidldtdie2fkbl,1,67.1,20.9,2023-02-15T20:30:40.160Z,2023-02-16T07:43:05Z,4034354159,140,63.3,4034354157,56,Right,4035120101,178,,4034354161,141,18.4,4034354165,213,3.5,4034354163,212,4.3,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122525,215,45,1,28,33,4yg9ttzw0m51048doksv8uq5r,0,37.3,75.8,2023-02-15T20:30:40.491Z,2023-02-16T07:44:15Z,4034354231,233,362,4034354199,56,Back,4034354201,285,,,,,,,,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122975,362,3,1,28,33,3kq9cckrnlogidldtdie2fkbl,1,62.7,24.2,2023-02-15T20:30:40.491Z,2023-02-16T07:44:15Z,4034356733,56,Center,4034959931,464,,4034356737,286,,4035120213,178,,4034356773,233,215,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122871,217,45,1,28,34,4yg9ttzw0m51048doksv8uq5r,0,37.8,76.3,2023-02-15T20:30:41.184Z,2023-02-16T07:44:23Z,4034356179,285,,4034356827,233,352,4034356177,56,Back,,,,,,,,,,,,,,,,a045sz2acqbfgyq9puwsu8sx6,R. Nteka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122521,352,3,1,28,34,3kq9cckrnlogidldtdie2fkbl,1,62.2,23.7,2023-02-15T20:30:41.184Z,2023-02-16T07:44:23Z,4035121541,178,,4034354215,233,217,4034959943,464,,4034354169,56,Center,4034354171,286,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122549,353,1,1,28,35,3kq9cckrnlogidldtdie2fkbl,1,64.8,26.6,2023-02-15T20:30:41.557Z,2023-02-16T07:44:31Z,4035121643,178,,4034354349,212,7.5,4034354347,141,27.7,4034354345,140,57.7,4034354351,213,3.0,4034354343,56,Center,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122561,354,1,1,28,37,3kq9cckrnlogidldtdie2fkbl,1,56.5,27.3,2023-02-15T20:30:43.799Z,2023-02-16T07:44:34Z,4034354417,56,Back,4034354425,213,3.1,4034354423,212,9.5,4034354419,140,47.5,4034354421,141,27.5,4035121693,178,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122619,355,1,1,28,39,3kq9cckrnlogidldtdie2fkbl,1,45.5,29.7,2023-02-15T20:30:46Z,2023-02-16T07:45:04Z,4034354715,212,20.1,4034354713,141,59.2,4034354711,140,44.9,4034354709,56,Back,4034354717,213,1.6,4035122173,178,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122635,356,1,1,28,42,3kq9cckrnlogidldtdie2fkbl,1,44.9,59.2,2023-02-15T20:30:48.846Z,2023-02-16T07:45:07Z,4034354829,213,6.0,4034354821,56,Center,4035122221,178,,4034354827,212,9.6,4034354825,141,55.1,4034354823,140,53.6,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122689,357,1,1,28,43,3kq9cckrnlogidldtdie2fkbl,1,53.6,55.1,2023-02-15T20:30:49.613Z,2023-02-16T07:45:11Z,4034355109,141,57.7,4034355107,140,46.9,4034355111,212,7.3,4034355105,56,Back,4035122293,178,,4034355113,213,2.9,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122703,358,1,1,28,47,3kq9cckrnlogidldtdie2fkbl,1,57.9,64.9,2023-02-15T20:30:54.363Z,2023-02-16T07:45:14Z,4035122337,178,,4034355203,140,61.5,4034355205,141,68.0,4034355207,212,4.3,4034355201,56,Center,4034355209,213,0.5,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122745,359,1,1,28,48,3kq9cckrnlogidldtdie2fkbl,1,61.5,68,2023-02-15T20:30:54.971Z,2023-02-16T07:45:17Z,4034355437,56,Left,4034355445,213,2.0,4034355441,141,83.1,4035122417,178,,4034355439,140,56.5,4034355443,212,11.5,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122797,360,1,1,28,50,3kq9cckrnlogidldtdie2fkbl,1,56.5,83.1,2023-02-15T20:30:56.989Z,2023-02-16T07:45:20Z,4034355721,212,26.3,4034355715,56,Left,4035122457,178,,4034355717,140,81.4,4034355723,213,6.2,4034355719,141,79.6,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122801,361,61,1,28,53,3kq9cckrnlogidldtdie2fkbl,0,86.1,74.5,2023-02-15T20:30:59.655Z,2023-02-16T07:45:25Z,4035122561,178,,4034355745,56,Center,,,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508122823,216,52,1,28,55,4yg9ttzw0m51048doksv8uq5r,1,6.5,42.3,2023-02-15T20:31:01.920Z,2023-02-16T07:45:32Z,4035122647,389,,4034960047,376,,,,,,,,,,,,,,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123045,218,1,1,29,10,4yg9ttzw0m51048doksv8uq5r,1,11.4,48,2023-02-15T20:31:17.153Z,2023-02-16T07:45:34Z,4034357069,123,,4034357075,141,92.9,4034357073,140,29.5,4034357151,189,,4034357131,287,,4034357081,1,,4034357079,213,1.0,4034357071,56,Back,36bg0k385i4wwarffp6ak1syd,Edgar Badia,4034357077,212,36.0,,4035122691,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123105,219,1,1,29,18,4yg9ttzw0m51048doksv8uq5r,1,37.2,95.6,2023-02-15T20:31:25.359Z,2023-02-16T07:45:37Z,4034357429,140,23.2,4034357433,212,16.3,4034357435,213,3.6,4034357431,141,85.1,4034357427,56,Back,4035122735,178,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123119,220,1,1,29,22,4yg9ttzw0m51048doksv8uq5r,1,22.1,81,2023-02-15T20:31:29.011Z,2023-02-16T07:45:39Z,4034357545,212,11.7,4034357537,140,27.1,4035122787,178,,4034357541,141,65.7,4034357549,213,5.2,4034357533,56,Back,,,,,,,eo74fl3ctgkwbpsa099rkv6xh,L. Magallán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123135,221,1,1,29,23,4yg9ttzw0m51048doksv8uq5r,0,27.1,65.7,2023-02-15T20:31:29.972Z,2023-02-16T07:45:44Z,4035122881,178,,4034357629,140,30.8,4034357633,212,12.4,4034357625,56,Back,4034357631,141,83.0,4034357635,213,1.3,,,,,,,8axw2xc0dl8vsdub6nq4nhjo5,Raúl Guti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123149,363,1,1,29,24,3kq9cckrnlogidldtdie2fkbl,1,68.7,15.5,2023-02-15T20:31:31.006Z,2023-02-16T07:45:49Z,4035122991,388,,4034357713,56,Right,4034357715,140,75.2,4034357721,213,0.4,4034357711,3,,4034357719,212,7.5,4034357717,141,20.0,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123155,364,49,1,29,25,3kq9cckrnlogidldtdie2fkbl,1,74.9,19,2023-02-15T20:31:32.185Z,2023-02-16T07:45:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123171,365,1,1,29,25,3kq9cckrnlogidldtdie2fkbl,0,75.4,19.2,2023-02-15T20:31:32.193Z,2023-02-16T07:45:55Z,4034357815,141,40.8,4034357813,140,79.9,4035123107,178,,4034357819,213,1.3,4034357811,56,Center,4034357809,155,,4034357817,212,15.4,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123199,222,12,1,29,26,4yg9ttzw0m51048doksv8uq5r,1,19.5,60.6,2023-02-15T20:31:33.371Z,2023-02-16T07:46:02Z,4034357931,213,2.0,4034357929,212,21.0,4034357927,141,88.6,4034357923,56,Back,4034357925,140,11.1,4035123189,388,,4034357947,15,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123283,366,1,1,29,32,3kq9cckrnlogidldtdie2fkbl,1,95.5,19.9,2023-02-15T20:31:39.470Z,2023-02-16T08:30:52Z,4034359279,210,15,4034358401,56,Center,4034960501,225,,4034359281,154,,4034358395,2,,4034358409,213,1.8,4035123215,178,,4034358407,212,27.4,7oykphzczagr975xsqt70s89h,Dani Carvajal,4034358403,140,90.5,1,4034358399,155,,4034358405,141,4034960503,386,4034960505,20,,,,,,,,,,,,,,,,,,,,,,59.4,,,,,,
2508123295,367,44,1,29,34,3kq9cckrnlogidldtdie2fkbl,1,90.2,59.2,2023-02-15T20:31:40.967Z,2023-02-16T08:30:52Z,4034358455,286,,4034358575,233,223,4034358451,56,Center,,,,,,,,,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123289,223,44,1,29,34,4yg9ttzw0m51048doksv8uq5r,0,9.8,40.8,2023-02-15T20:31:40.968Z,2023-02-16T07:46:09Z,4034358429,56,Back,4034358431,285,,4034358597,233,367,,,,,,,,,,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123303,368,15,1,29,34,3kq9cckrnlogidldtdie2fkbl,1,90.5,59.4,2023-02-15T20:31:41.185Z,2023-02-16T08:30:52Z,4034359293,78,,4034358759,328,,4034359305,103,19,4034359299,55,366,4034359311,230,98.6,4034359307,146,92.1,4034359315,192,,4035123361,388,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,4034358507,22,,,4034358511,56,Center,4034359295,29,4034359303,102,4034358755,15,,4034359297,154,,4034359309,147,4034359313,231,4034358761,82,4034358509,17,,,,49.9,51.6,,,57.8,,,,,,,,
2508123511,369,4,1,29,34,3kq9cckrnlogidldtdie2fkbl,1,90.2,59.2,2023-02-15T20:31:41.218Z,2023-02-16T07:46:42Z,4034359661,152,,4034359657,10,,4034359659,56,Center,4034359663,286,,4034359883,233,224,4034360505,348,c1mm3hdfcs78obhxmhailzidx,4034359655,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123349,224,4,1,29,34,4yg9ttzw0m51048doksv8uq5r,0,9.8,40.8,2023-02-15T20:31:41.219Z,2023-02-16T07:46:42Z,4034358721,56,Back,4034358719,10,,4034359889,233,369,4035123635,388,,4034358725,285,,4034358717,9,,4034358723,152,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123397,225,17,1,29,39,4yg9ttzw0m51048doksv8uq5r,1,0,0,2023-02-15T20:31:45.807Z,2023-02-16T07:46:45Z,4034358995,31,,4034358997,10,243,,,,,,,,,,,,,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123965,226,58,1,30,29,4yg9ttzw0m51048doksv8uq5r,0,0,0,2023-02-15T20:32:36.192Z,2023-02-16T07:10:18Z,4034362421,179,,4034362603,233,370,4034362423,75,,4034362425,56,Back,4034362417,9,,4034362419,186,,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508123963,370,16,1,30,29,3kq9cckrnlogidldtdie2fkbl,1,88.5,50,2023-02-15T20:32:36.192Z,2023-02-16T07:10:21Z,4034363465,81,,4034960675,395,99.3,4034362461,20,,4034960677,396,52.2,4034363483,458,,4034363467,102,47.0,4034362465,374,2023-02-15 20:32:35.706,4034362409,214,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,4034362403,9,,,4035082807,178,,4034363487,231,4034363485,230,4034363481,390,122078,4034363471,103,24.7,4034362407,56,4034362541,353,4034362469,375,4034362405,17,,,,99.5,226,30:29.198,,Center,,50,,,,,,
2508124627,227,1,1,31,19,4yg9ttzw0m51048doksv8uq5r,1,50.3,49.9,2023-02-15T20:33:25.883Z,2023-02-16T07:10:24Z,4034366079,213,3.8,4034366071,56,Back,4034366081,279,G,4034366651,189,,4034366077,212,24.4,4035082933,178,,4034366075,141,27.9,4034366073,140,32.0,a971j313ztjvcgojpg6u390b9,E. Ponce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508124665,228,1,1,31,21,4yg9ttzw0m51048doksv8uq5r,1,31.5,27.9,2023-02-15T20:33:27.690Z,2023-02-16T07:10:30Z,4034366295,56,Back,4034366303,213,5.2,4034366299,141,7.7,4034366695,189,,4034366297,140,39.0,4035083043,178,,4034366301,212,15.8,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508124677,229,1,1,31,26,4yg9ttzw0m51048doksv8uq5r,1,40.3,17.2,2023-02-15T20:33:33.023Z,2023-02-16T07:11:39Z,4034366365,140,22.1,4034366371,213,2.8,4034366363,56,Back,4034366369,212,20.3,4035084715,178,,4034366367,141,27.2,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508124725,230,1,1,31,29,4yg9ttzw0m51048doksv8uq5r,1,22.4,28.7,2023-02-15T20:33:35.860Z,2023-02-16T07:12:04Z,4034366605,56,Back,4035085259,178,,4034366615,212,18.1,4034366613,141,46.6,4034366609,140,9.7,4034366617,213,2.4,,,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508124775,231,1,1,31,32,4yg9ttzw0m51048doksv8uq5r,0,10.1,54,2023-02-15T20:33:38.975Z,2023-02-16T07:12:11Z,4034366881,155,,4034366889,212,40.9,4034366887,141,79.3,4035085361,178,,4034366897,1,,4034366885,140,45.4,4034366893,213,0.4,4034366883,56,Back,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508124785,371,1,1,31,35,3kq9cckrnlogidldtdie2fkbl,1,54.6,19.8,2023-02-15T20:33:41.612Z,2023-02-16T07:12:22Z,4035085593,388,,4034366933,141,27.7,4034366935,212,7.4,4034366929,56,Center,4034366931,140,59.4,4034366927,3,,4034366937,213,0.8,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508124801,372,1,1,31,35,3kq9cckrnlogidldtdie2fkbl,1,59.3,27.4,2023-02-15T20:33:42.497Z,2023-02-16T07:12:28Z,4034367015,141,16.7,4034367013,140,48.9,4034367009,3,,4034367023,213,3.7,4034367019,212,13.1,4034367011,56,Back,4035085731,178,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508124807,373,49,1,31,37,3kq9cckrnlogidldtdie2fkbl,1,48.5,14.2,2023-02-15T20:33:43.602Z,2023-02-16T07:12:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508124827,374,1,1,31,38,3kq9cckrnlogidldtdie2fkbl,1,48.5,14.2,2023-02-15T20:33:44.828Z,2023-02-16T07:12:36Z,4034367137,141,32.7,4034367139,212,13.0,4035085945,178,,4034367135,140,45.3,4034367141,213,1.8,4034367133,56,Back,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508124875,375,1,1,31,39,3kq9cckrnlogidldtdie2fkbl,1,45.3,32.7,2023-02-15T20:33:45.834Z,2023-02-16T07:12:40Z,4034367385,140,20.7,4034367383,56,Back,4035086037,178,,4034367389,212,25.9,4034367391,213,3.1,4034367387,141,36.1,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508124901,376,1,1,31,42,3kq9cckrnlogidldtdie2fkbl,1,20.7,36.1,2023-02-15T20:33:48.758Z,2023-02-16T07:12:44Z,4034367547,56,Back,4035086125,178,,4034367555,213,1.9,4034367551,141,65.3,4034367549,140,14.5,4034367553,212,20.9,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508124923,377,1,1,31,44,3kq9cckrnlogidldtdie2fkbl,1,14.5,65.3,2023-02-15T20:33:50.920Z,2023-02-16T07:12:47Z,4034367659,141,78.4,4035086163,178,,4034367661,212,11.0,4034367657,140,20.7,4034367655,56,Back,4034367663,213,0.9,,,,,,,38bp85766w04a0nuulq5fiig9,A. Lunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508124987,378,1,1,31,46,3kq9cckrnlogidldtdie2fkbl,1,20.7,78.4,2023-02-15T20:33:53.078Z,2023-02-16T07:12:49Z,4034368019,212,17.5,4034368015,140,31.4,4034368013,56,Back,4035086203,178,,4034368017,141,98.1,4034368021,213,0.9,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508124999,379,1,1,31,50,3kq9cckrnlogidldtdie2fkbl,1,40,92.1,2023-02-15T20:33:57.077Z,2023-02-16T07:12:52Z,4034368099,56,Back,4034368101,140,44.1,4034368107,213,5.3,4035086275,178,,4034368103,141,82.6,4034368105,212,7.8,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508125025,380,1,1,31,52,3kq9cckrnlogidldtdie2fkbl,1,44.1,82.6,2023-02-15T20:33:58.869Z,2023-02-16T07:12:58Z,4034368231,141,90.7,4034368237,213,1.7,4035086397,178,,4034368235,212,5.6,4034368209,56,Back,4034368225,140,43.4,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508125147,381,1,1,32,0,3kq9cckrnlogidldtdie2fkbl,1,52.7,81.8,2023-02-15T20:34:06.562Z,2023-02-16T07:13:01Z,4034368835,56,Back,4034368841,212,24.0,4034368837,140,44.4,4035086439,178,,4034368843,213,4.3,4034368839,141,48.9,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
