id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,assist,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/13/value,qualifier/16/value,qualifier/14/value
2512773185,336,1,1,39,49,7h7eg7q7dbwvzww78h9d5eh0h,1,44.4,94.5,2023-02-26T13:41:09.614Z,2023-02-26T22:32:32Z,4058900501,56,Back,4058900509,213,3.1,4058900507,212,9.0,4058900505,141,95.1,4060840075,178,,4058900503,140,35.8,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512773201,337,1,1,39,50,7h7eg7q7dbwvzww78h9d5eh0h,0,37.5,95.7,2023-02-26T13:41:11.035Z,2023-02-26T22:32:43Z,4058900591,140,46.7,4060840201,178,,4058900595,141,96.2,4058900599,213,0.0,4058900597,212,9.7,4058900589,56,Back,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512773207,351,8,1,39,51,3czravw89omgc9o4s0w3l1bg5,1,51.9,4.7,2023-02-26T13:41:11.616Z,2023-02-26T22:33:09Z,4058900623,56,Right,4060840605,178,,4060045697,384,,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512773235,338,1,1,39,52,7h7eg7q7dbwvzww78h9d5eh0h,1,43.3,93,2023-02-26T13:41:12.986Z,2023-02-26T22:33:18Z,4058900809,141,93.3,4058900807,140,57.5,4058900813,213,0.0,4060840693,178,,4058900805,56,Left,4058900811,212,14.9,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512773243,339,61,1,39,53,7h7eg7q7dbwvzww78h9d5eh0h,0,57.5,93.3,2023-02-26T13:41:13.534Z,2023-02-26T22:35:43Z,4058900857,56,Left,4060844433,178,,,,,,,,,,,,,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512773261,352,49,1,39,54,3czravw89omgc9o4s0w3l1bg5,1,34.4,14,2023-02-26T13:41:14.959Z,2023-02-26T22:35:47Z,,,,,,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512773273,353,1,1,39,54,3czravw89omgc9o4s0w3l1bg5,0,36,14,2023-02-26T13:41:15.044Z,2023-02-26T22:35:55Z,4058900971,141,12.9,4058900963,56,Back,4058900977,213,3.3,4058900975,212,5.1,4058900967,140,31.2,4060844791,178,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512773279,340,8,1,39,55,7h7eg7q7dbwvzww78h9d5eh0h,1,65.2,93,2023-02-26T13:41:16.103Z,2023-02-26T22:37:20Z,4060847453,178,,4058900999,56,Left,4060047053,383,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512773289,341,49,1,39,56,7h7eg7q7dbwvzww78h9d5eh0h,1,70.6,86,2023-02-26T13:41:17.049Z,2023-02-26T22:37:44Z,,,,,,,,,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512773335,342,1,1,39,59,7h7eg7q7dbwvzww78h9d5eh0h,0,84.5,73.5,2023-02-26T13:41:19.624Z,2023-02-26T22:37:50Z,4060848265,178,,4058901341,141,64.2,4058901345,213,5.1,4058901337,56,Center,4058901343,212,6.8,4058901339,140,86.8,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512773333,354,8,1,39,59,3czravw89omgc9o4s0w3l1bg5,1,10.4,34.3,2023-02-26T13:41:20.039Z,2023-02-26T22:37:53Z,4060848411,178,,4058901335,56,Back,4060047591,385,,,,,,,,,,,,,,,,,5kd57453a90zahgdxwkghr816,Aitor Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512773369,343,6,1,40,2,7h7eg7q7dbwvzww78h9d5eh0h,1,93.9,74,2023-02-26T13:41:22.526Z,2023-02-26T22:37:59Z,4058901627,233,355,4058901515,73,,4058901513,56,Center,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512773383,355,6,1,40,2,3czravw89omgc9o4s0w3l1bg5,0,6.1,26,2023-02-26T13:41:22.526Z,2023-02-26T22:37:59Z,4058901699,233,343,4058901579,73,,4058901577,56,Back,,,,,,,,,,,,,,,,5kd57453a90zahgdxwkghr816,Aitor Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774133,344,1,1,40,44,7h7eg7q7dbwvzww78h9d5eh0h,0,99.5,99.5,2023-02-26T13:42:04.552Z,2023-02-26T22:38:03Z,4058905467,141,54.3,4058905469,212,31.4,4060049773,20,,4060848747,178,,4058905461,223,,4058905457,155,,4058905451,6,,4058905471,213,4.5,2udtmz4lvh4vil16mxvo0j4l,Aleix García,4058905465,140,4058905443,2,93.2,,,4058905463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2512774153,357,12,1,40,45,3czravw89omgc9o4s0w3l1bg5,1,9.1,39.4,2023-02-26T13:42:05.915Z,2023-02-26T22:38:09Z,4058905571,140,27.8,4060848943,388,,4058905577,213,5.7,4058905621,15,,4058905575,212,23.2,4058905573,141,21.1,4058905569,56,Back,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774281,345,1,1,40,49,7h7eg7q7dbwvzww78h9d5eh0h,1,71.4,85.9,2023-02-26T13:42:09.446Z,2023-02-26T22:38:14Z,4060849013,178,,4058906159,212,12.0,4058906157,141,94.8,4058906155,140,81.3,4058906161,213,0.5,4058906153,56,Left,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774309,346,1,1,40,53,7h7eg7q7dbwvzww78h9d5eh0h,0,83.8,90.9,2023-02-26T13:42:13.635Z,2023-02-26T22:38:24Z,4058906313,213,4.9,4058906307,140,89.1,4058906305,56,Center,4058906303,155,,4058906301,2,,4058906309,141,50.3,4058906311,212,28.2,4060050863,223,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,4060050865,20,4060849175,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774317,358,12,1,40,54,3czravw89omgc9o4s0w3l1bg5,1,10.9,46.6,2023-02-26T13:42:14.804Z,2023-02-26T22:38:29Z,4058906359,141,73.3,4058906357,140,35.3,4058906363,213,0.6,4060849483,388,,4058906443,15,,4058906355,56,Back,4058906361,212,31.4,,,,5kd57453a90zahgdxwkghr816,Aitor Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774443,347,1,1,41,0,7h7eg7q7dbwvzww78h9d5eh0h,1,67.2,20.3,2023-02-26T13:42:20.216Z,2023-02-26T22:38:34Z,4058907089,213,1.7,4058907087,212,17.1,4058907081,56,Center,4060849551,178,,4058907083,140,64.3,4058907085,141,45.1,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774521,348,1,1,41,2,7h7eg7q7dbwvzww78h9d5eh0h,1,64.3,42.1,2023-02-26T13:42:22.994Z,2023-02-26T22:38:38Z,4058907429,212,28.7,4058907427,141,29.4,4058907431,213,6.0,4058907415,155,,4058907419,56,Center,4058907423,140,90.4,4060849645,178,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774531,349,44,1,41,4,7h7eg7q7dbwvzww78h9d5eh0h,1,91.2,30,2023-02-26T13:42:24.999Z,2023-02-27T09:15:54Z,4058907525,233,359,4058907511,56,Center,4058907513,286,,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774465,359,44,1,41,4,3czravw89omgc9o4s0w3l1bg5,0,8.8,70,2023-02-26T13:42:25Z,2023-02-26T22:38:44Z,4058907197,285,,4058907193,56,Back,4058907551,233,349,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775071,353,1,1,41,4,7h7eg7q7dbwvzww78h9d5eh0h,0,91,28.8,2023-02-26T13:42:25.046Z,2023-02-27T09:15:55Z,4060850171,388,,4058910149,140,91.8,4058910151,141,31.0,4058910155,213,1.1,4058910153,212,1.7,4058910147,56,Center,4058910145,3,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774475,360,61,1,41,4,3czravw89omgc9o4s0w3l1bg5,1,7.8,69,2023-02-26T13:42:25.073Z,2023-02-27T09:15:18Z,4060850607,388,,4058907235,56,Back,4060850605,15,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774515,361,52,1,41,6,3czravw89omgc9o4s0w3l1bg5,1,2.5,53.7,2023-02-26T13:42:27.158Z,2023-02-26T22:39:14Z,4060850727,178,,4060053041,376,,,,,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774545,350,43,1,41,8,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-02-26T13:42:28.335Z,2023-02-26T13:43:27Z,4058907573,56,Center,4058912537,144,1,4058907575,140,92.3,4058907581,213,0.3,4058907571,3,0,4058907579,212,2.1,4058907577,141,30.4,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774559,362,1,1,41,9,3czravw89omgc9o4s0w3l1bg5,1,12.5,55.9,2023-02-26T13:42:29.899Z,2023-02-26T22:39:20Z,4058907687,212,18.8,4058907689,213,5.5,4058907681,56,Back,4058907671,123,,4060850903,178,,4058907713,287,,4058907685,141,36.9,4058907683,140,25.5,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774629,363,1,1,41,12,3czravw89omgc9o4s0w3l1bg5,1,30,38.8,2023-02-26T13:42:32.922Z,2023-02-26T22:39:29Z,4058908001,56,Back,4058908007,212,7.1,4058908009,213,3.9,4058908005,141,31.9,4058908003,140,24.9,4060851193,178,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774737,364,1,1,41,14,3czravw89omgc9o4s0w3l1bg5,1,26,31.2,2023-02-26T13:42:34.242Z,2023-02-26T22:39:34Z,4058908555,212,17.8,4058908553,141,6.7,4058908549,56,Back,4060851339,178,,4058908551,140,32.0,4058908557,213,5.1,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774781,365,1,1,41,21,3czravw89omgc9o4s0w3l1bg5,1,56,8,2023-02-26T13:42:42.016Z,2023-02-26T22:39:41Z,4058908733,140,66.3,4058908735,141,4.7,4058908743,213,6.1,4058908739,212,11.0,4058908729,56,Right,4060851577,178,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774805,351,45,1,41,23,7h7eg7q7dbwvzww78h9d5eh0h,0,40.9,90.2,2023-02-26T13:42:43.266Z,2023-02-26T22:39:50Z,4058908849,285,,4058908847,56,Back,4058908899,233,366,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774795,366,3,1,41,23,3czravw89omgc9o4s0w3l1bg5,1,59.1,9.8,2023-02-26T13:42:43.266Z,2023-02-26T22:39:49Z,4060054095,464,,4060851893,178,,4058908887,233,351,4058908799,286,,4058908797,56,Right,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774831,367,1,1,41,24,3czravw89omgc9o4s0w3l1bg5,1,65.6,10.6,2023-02-26T13:42:44.418Z,2023-02-26T22:39:58Z,4058909007,213,0.2,4058908999,56,Right,4058909001,140,70.6,4060852201,178,,4058909003,141,12.3,4058909005,212,5.4,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774837,352,45,1,41,25,7h7eg7q7dbwvzww78h9d5eh0h,0,36.4,85.6,2023-02-26T13:42:45.737Z,2023-02-26T22:40:07Z,4058909013,285,,4058909105,233,368,4058909011,56,Back,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774853,368,3,1,41,25,3czravw89omgc9o4s0w3l1bg5,1,63.6,14.4,2023-02-26T13:42:45.737Z,2023-02-26T22:40:07Z,4058909081,233,352,4058909073,56,Right,4058909075,286,,4060852493,178,,4060055825,464,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774885,369,1,1,41,27,3czravw89omgc9o4s0w3l1bg5,1,67.1,14.6,2023-02-26T13:42:47.635Z,2023-02-26T22:40:10Z,4058909203,140,61.1,4058909205,141,24.0,4060852631,178,,4058909201,56,Center,4058909209,213,2.3,4058909207,212,9.0,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774913,370,1,1,41,29,3czravw89omgc9o4s0w3l1bg5,1,61.6,27.3,2023-02-26T13:42:49.603Z,2023-02-26T22:40:22Z,4058909355,56,Center,4058909361,212,14.8,4058909363,213,1.6,4060852647,178,,4058909359,141,49.0,4058909357,140,61.0,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512774963,371,1,1,41,31,3czravw89omgc9o4s0w3l1bg5,1,60.6,53.7,2023-02-26T13:42:51.845Z,2023-02-26T22:40:28Z,4058909595,140,69.5,4058909593,56,Left,4060853149,178,,4058909601,213,1.2,4058909597,141,93.3,4058909599,212,28.5,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775031,372,1,1,41,34,3czravw89omgc9o4s0w3l1bg5,1,68.9,89.3,2023-02-26T13:42:54.555Z,2023-02-26T22:40:34Z,4060853315,178,,4058909971,213,4.5,4058909965,140,67.6,4058909963,56,Left,4058909969,212,6.1,4058909967,141,80.5,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775067,373,1,1,41,38,3czravw89omgc9o4s0w3l1bg5,1,65.9,71.4,2023-02-26T13:42:58.233Z,2023-02-26T22:40:38Z,4058910123,56,Center,4058910125,140,65.7,4058910129,212,18.7,4058910127,141,43.9,4058910131,213,4.7,4060853465,178,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775097,374,1,1,41,39,3czravw89omgc9o4s0w3l1bg5,1,66.8,41.9,2023-02-26T13:42:59.934Z,2023-02-26T22:40:43Z,4058910279,213,1.9,4058910277,212,6.7,4058910273,140,64.8,4058910275,141,51.2,4060853603,178,,4058910269,56,Center,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775149,375,1,1,41,40,3czravw89omgc9o4s0w3l1bg5,1,64.6,51,2023-02-26T13:43:00.997Z,2023-02-26T22:40:49Z,4058910543,56,Center,4060853741,178,,4058910545,140,67.7,4058910551,213,4.9,4058910549,212,18.7,4058910547,141,23.9,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775185,376,1,1,41,44,3czravw89omgc9o4s0w3l1bg5,1,68.5,21.9,2023-02-26T13:43:04.767Z,2023-02-26T22:40:55Z,4058910747,141,7.0,4058910749,212,14.3,4058910751,213,5.5,4058910745,140,78.1,4058910743,56,Right,4060853877,178,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775227,377,1,1,41,46,3czravw89omgc9o4s0w3l1bg5,1,78.1,7,2023-02-26T13:43:06.514Z,2023-02-26T22:41:00Z,4058910949,141,14.0,4058910947,140,70.0,4058910953,213,2.6,4060853993,178,,4058910945,56,Right,4058910951,212,9.7,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775251,378,1,1,41,48,3czravw89omgc9o4s0w3l1bg5,1,70.4,14.7,2023-02-26T13:43:08.597Z,2023-02-26T22:41:05Z,4058911051,140,87.0,4058911085,212,19.7,4058911083,141,28.2,4060854097,178,,4058911089,213,0.5,4058911049,56,Center,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775271,379,1,1,41,50,3czravw89omgc9o4s0w3l1bg5,1,88.3,25.9,2023-02-26T13:43:10.816Z,2023-02-26T22:41:10Z,4058911157,212,2.4,4058911159,213,4.3,4060854193,178,,4058911151,56,Center,4058911153,140,87.4,4058911155,141,22.7,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775303,380,1,1,41,51,3czravw89omgc9o4s0w3l1bg5,0,88.2,23.3,2023-02-26T13:43:11.410Z,2023-02-26T22:41:26Z,4058911271,212,17.8,4058911263,140,87.2,4058911259,56,Center,4058911257,155,,4058911273,213,1.6,4060057399,2,,4060854201,178,,4060057635,20,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,4058911267,141,4060057633,224,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775377,354,12,1,41,52,7h7eg7q7dbwvzww78h9d5eh0h,1,12.9,48.8,2023-02-26T13:43:12.626Z,2023-02-26T22:41:46Z,4060854375,178,,4058911623,141,31.2,4058911625,212,17.8,4058911619,56,Back,4058911621,140,25.5,4058911627,213,5.5,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775391,381,13,1,41,54,3czravw89omgc9o4s0w3l1bg5,1,74.6,67.8,2023-02-26T13:43:15.109Z,2023-02-26T22:41:58Z,4058911689,18,,4058912491,230,98.0,4058912485,108,,4058912483,215,,4058912477,77,,4058912487,328,,4060854533,178,,4058911687,22,,8hm6d6395johhjsoe8jz6dcyd,Yuri,4058912087,72,4058912479,102,,,58.3,4058912489,458,,4058912493,231,51.3,4058911691,56,Center,4058912481,103,,,,,,,,,,,,,,,69.4,,
2512775385,355,5,1,41,55,7h7eg7q7dbwvzww78h9d5eh0h,1,-0.8,43.4,2023-02-26T13:43:16.112Z,2023-02-26T22:41:27Z,4058911659,56,Back,4058911777,233,382,4058911663,346,,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775403,382,5,1,41,55,3czravw89omgc9o4s0w3l1bg5,0,100.8,56.6,2023-02-26T13:43:16.112Z,2023-02-26T22:41:27Z,4058911827,233,355,4058911749,56,Center,4058911751,346,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512775967,356,1,1,42,29,7h7eg7q7dbwvzww78h9d5eh0h,1,4.4,51.3,2023-02-26T13:43:49.636Z,2023-02-26T22:42:27Z,4058919111,189,,4058914523,140,55.0,4058914519,56,Left,4058914533,213,0.5,4058914535,1,,4058914537,74,,4058914527,141,94.0,4058914515,124,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,4058914531,212,,,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512776819,366,1,1,42,34,7h7eg7q7dbwvzww78h9d5eh0h,1,53,80.8,2023-02-26T13:43:54.876Z,2023-02-26T22:42:35Z,4058918751,140,38.7,4058918757,213,3.5,4058918753,141,72.0,4058918755,212,16.2,4058918749,56,Back,4060856223,178,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512776027,357,1,1,42,37,7h7eg7q7dbwvzww78h9d5eh0h,1,35.2,67.6,2023-02-26T13:43:57.511Z,2023-02-26T22:42:51Z,4060856583,178,,4058914789,213,4.7,4058914787,212,7.0,4058914781,56,Back,4058914785,141,57.3,4058914783,140,34.8,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512776065,358,1,1,42,38,7h7eg7q7dbwvzww78h9d5eh0h,1,34.8,57.2,2023-02-26T13:43:58.246Z,2023-02-26T22:42:55Z,4058914963,141,45.7,4060856711,178,,4058914965,212,21.8,4058914959,56,Back,4058914961,140,15.4,4058914967,213,3.5,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512776109,359,1,1,42,41,7h7eg7q7dbwvzww78h9d5eh0h,0,17.7,45.1,2023-02-26T13:44:01.309Z,2023-02-26T22:42:58Z,4058915197,157,,4060856767,178,,4058915199,56,Center,4058915207,213,0.3,4058915209,1,,4058915201,140,73.5,4058915205,212,62.2,4058915203,141,75.7,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512776151,383,1,1,42,45,3czravw89omgc9o4s0w3l1bg5,0,24.9,15,2023-02-26T13:44:05.248Z,2023-02-26T22:43:07Z,4058915385,1,,4058915383,213,0.2,4058915379,141,27.1,4058915377,140,57.8,4058915375,56,Center,4060856945,178,,4058915373,3,,4058915381,212,35.5,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512776203,360,44,1,42,47,7h7eg7q7dbwvzww78h9d5eh0h,1,44.6,73.4,2023-02-26T13:44:07.324Z,2023-02-27T09:15:55Z,4058915627,56,Back,4058915629,285,,4058915641,233,384,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512776161,384,44,1,42,47,3czravw89omgc9o4s0w3l1bg5,0,55.4,26.6,2023-02-26T13:44:07.325Z,2023-02-26T22:43:21Z,4058915659,233,360,4058915431,56,Center,4058915433,286,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512776315,364,61,1,42,47,7h7eg7q7dbwvzww78h9d5eh0h,1,41.6,76.3,2023-02-26T13:44:07.365Z,2023-02-27T09:15:56Z,4060857791,388,,4058916235,56,Back,4060857789,15,,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512776207,361,44,1,42,49,7h7eg7q7dbwvzww78h9d5eh0h,1,42.6,74.2,2023-02-26T13:44:09.546Z,2023-02-27T09:15:56Z,4058915687,285,,4058915685,56,Back,4058915699,233,385,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512776191,385,44,1,42,49,3czravw89omgc9o4s0w3l1bg5,0,57.4,25.8,2023-02-26T13:44:09.547Z,2023-02-26T22:43:47Z,4058915737,233,361,4058915567,56,Center,4058915569,286,,,,,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512776259,362,1,1,42,49,7h7eg7q7dbwvzww78h9d5eh0h,1,43.7,72.3,2023-02-26T13:44:09.580Z,2023-02-27T09:15:57Z,4058915887,141,62.6,4058915889,212,9.1,4058915881,3,,4058915883,56,Back,4060858157,388,,4058915891,213,3.9,4058915885,140,37.7,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512776285,363,1,1,42,53,7h7eg7q7dbwvzww78h9d5eh0h,0,41.6,62.6,2023-02-26T13:44:13.527Z,2023-02-26T22:43:54Z,4058916095,212,40.1,4058916093,141,53.7,4058916087,155,,4060858265,178,,4058916089,56,Center,4058916091,140,79.4,4058916097,213,6.1,4058916099,1,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512776295,386,59,1,42,54,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-02-26T13:44:15.039Z,2023-02-26T22:43:59Z,4058916133,56,Back,,,,,,,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
