id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,assist,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2537300677,23,3,1,2,22,4jelr92fsge73q39is6qvhxb3,0,84.3,31.6,2023-04-22T16:32:47.105Z,2023-04-23T11:35:12Z,4209736755,233,11,4209736599,56,Center,4211440463,464,,4212937335,178,,4209736601,286,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537300693,11,7,1,2,22,7h7eg7q7dbwvzww78h9d5eh0h,0,15.7,68.4,2023-04-22T16:32:47.987Z,2023-04-23T11:35:16Z,4209736731,233,23,4209736643,285,,4209736641,56,Back,4212937741,178,,4211440703,383,,,,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537300701,24,43,1,2,23,4jelr92fsge73q39is6qvhxb3,1,0,0,2023-04-22T16:32:48.332Z,2023-04-23T00:17:36Z,4211441295,464,0,4209745389,286,0,4211444525,144,3,4209745655,233,16,4209736657,56,Center,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301235,16,43,1,2,23,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-04-22T16:32:48.333Z,2023-04-23T00:17:38Z,4209738933,56,Back,4211444619,144,7,4211442737,383,0,4209738935,285,0,,,,,,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537300713,12,49,1,2,23,7h7eg7q7dbwvzww78h9d5eh0h,1,14,69.3,2023-04-22T16:32:48.658Z,2023-04-23T11:35:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537300743,13,1,1,2,23,7h7eg7q7dbwvzww78h9d5eh0h,0,13.4,69,2023-04-22T16:32:48.907Z,2023-04-23T11:35:28Z,4212938549,178,,4209736819,56,Back,4209736821,140,31.8,4209736825,212,20.2,4209986063,155,,4209736823,141,77.7,4209736827,213,0.3,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537300783,25,49,1,2,24,4jelr92fsge73q39is6qvhxb3,1,74,18,2023-04-22T16:32:50.024Z,2023-04-23T13:21:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537300851,26,1,1,2,28,4jelr92fsge73q39is6qvhxb3,0,77.6,15.2,2023-04-22T16:32:53.235Z,2023-04-23T11:35:41Z,4209737255,56,Right,4209737263,213,5.3,4209737259,141,8.0,4209737257,140,80.8,4209737261,212,5.9,4212939561,178,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009565,963,67,1,2,29,7h7eg7q7dbwvzww78h9d5eh0h,1,20.4,84.1,2023-04-22T16:32:54.226Z,2023-04-23T14:35:11Z,4213530953,233,796,,,,,,,,,,,,,,,,,,,,,,6navc0x6p4yqy76zyo3zocwr9,C. Stuani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009557,796,67,1,2,29,4jelr92fsge73q39is6qvhxb3,0,79.6,15.9,2023-04-22T16:32:54.227Z,2023-04-23T13:21:55Z,4213531011,233,963,,,,,,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537300893,14,8,1,2,29,7h7eg7q7dbwvzww78h9d5eh0h,1,19.5,91.7,2023-04-22T16:32:54.236Z,2023-04-23T14:35:11Z,4209737489,56,Back,4212940081,389,,4211455311,385,,,,,,,,,,,,,,,,,6navc0x6p4yqy76zyo3zocwr9,C. Stuani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537300917,15,5,1,2,29,7h7eg7q7dbwvzww78h9d5eh0h,0,16.2,101.2,2023-04-22T16:32:54.777Z,2023-04-23T11:35:53Z,4209738851,233,27,4209737599,56,Back,4209737601,347,,,,,,,,,,,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301201,27,5,1,2,29,4jelr92fsge73q39is6qvhxb3,1,83.8,-1.2,2023-04-22T16:32:54.777Z,2023-04-23T11:35:53Z,4209738817,233,15,4209738779,56,Right,4209738783,347,,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301225,28,1,1,2,43,4jelr92fsge73q39is6qvhxb3,1,81.6,0,2023-04-22T16:33:08.656Z,2023-04-23T11:35:59Z,4209738865,107,,4209738867,56,Right,4209738873,212,20.0,4209738869,140,64.7,4209738875,213,2.7,4209738871,141,12.5,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301319,29,1,1,2,46,4jelr92fsge73q39is6qvhxb3,1,64.7,14.1,2023-04-22T16:33:11.937Z,2023-04-23T11:36:05Z,4209739255,56,Center,4209739257,140,63.2,4209739263,213,1.6,4209739259,141,64.5,4209739265,1,,4212941281,178,,4209739261,212,34.3,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301331,30,1,1,2,50,4jelr92fsge73q39is6qvhxb3,1,61.8,66.3,2023-04-22T16:33:15.815Z,2023-04-23T11:36:09Z,4209739329,213,0.3,4209739325,141,67.5,4209739321,56,Center,4209739323,140,64.8,4212941625,178,,4209739327,212,3.3,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301337,31,61,1,2,51,4jelr92fsge73q39is6qvhxb3,0,64.8,67.5,2023-04-22T16:33:16.565Z,2023-04-23T11:36:18Z,4209739353,56,Center,4212942257,178,,,,,,,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301369,18,1,1,2,52,7h7eg7q7dbwvzww78h9d5eh0h,1,28.3,28.3,2023-04-22T16:33:17.487Z,2023-04-23T11:36:23Z,4209739519,212,8.1,4212942629,178,,4209739513,56,Back,4209739521,213,5.7,4209739517,141,22.1,4209739515,140,34.9,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301359,17,49,1,2,53,7h7eg7q7dbwvzww78h9d5eh0h,1,34,18.6,2023-04-22T16:33:18.765Z,2023-04-23T11:36:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301421,19,3,1,2,55,7h7eg7q7dbwvzww78h9d5eh0h,1,41.5,19.8,2023-04-22T16:33:20.607Z,2023-04-23T11:36:32Z,4209739909,233,32,4209739751,286,,4212943281,178,,4211458393,465,,4209739749,56,Back,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301441,32,45,1,2,55,4jelr92fsge73q39is6qvhxb3,0,58.5,80.2,2023-04-22T16:33:20.607Z,2023-04-23T11:36:33Z,4209739811,56,Left,4209739929,233,19,4209739813,285,,,,,,,,,,,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537304991,45,50,1,2,56,7h7eg7q7dbwvzww78h9d5eh0h,1,52.4,22.1,2023-04-22T16:33:21.805Z,2023-04-23T11:36:53Z,4209758801,286,,4209759111,233,71,4209758799,56,Center,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537305031,71,7,1,2,57,4jelr92fsge73q39is6qvhxb3,0,47.6,77.9,2023-04-22T16:33:22.357Z,2023-04-23T11:37:13Z,4212946419,178,,4211459555,385,,4209758873,233,45,4209758435,56,Back,4209758437,285,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301427,20,61,1,2,58,7h7eg7q7dbwvzww78h9d5eh0h,0,56.8,18.5,2023-04-22T16:33:23.106Z,2023-04-23T11:37:22Z,4212947211,178,,4209739757,56,Right,,,,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301495,33,49,1,2,59,4jelr92fsge73q39is6qvhxb3,1,25.9,87.4,2023-04-22T16:33:24.634Z,2023-04-23T13:22:56Z,,,,,,,,,,,,,,,,,,,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301541,34,1,1,3,3,4jelr92fsge73q39is6qvhxb3,1,13.8,88.6,2023-04-22T16:33:28.987Z,2023-04-23T11:37:37Z,4212948275,178,,4209740287,213,6.1,4209740275,140,27.2,4209740283,212,14.3,4209740271,56,Back,4209740279,141,85.1,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537301577,35,1,1,3,5,4jelr92fsge73q39is6qvhxb3,1,27.2,85.1,2023-04-22T16:33:30.227Z,2023-04-23T11:37:43Z,4209740557,56,Back,4212948645,178,,4209740565,213,1.3,4209740561,141,97.2,4209740563,212,8.5,4209740559,140,29.2,,,,,,,234yd91ki5snm5wipuxzogkp,Monchu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
