id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/16/value
2510241825,981,61,1,15,58,agh9ifb2mw3ivjusgedj7c3fe,0,60.2,78.4,2023-02-19T20:18:45.160Z,2023-02-20T08:50:18Z,4045537781,56,Center,4045938361,178,,,,,,,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510325939,751,67,1,15,59,82q9159y2u7mkfn3z6hy75r4o,1,33.7,22.4,2023-02-19T20:18:45.791Z,2023-02-20T12:51:47Z,4045972951,233,1045,,,,,,,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510325937,1045,67,1,15,59,agh9ifb2mw3ivjusgedj7c3fe,0,66.3,77.6,2023-02-19T20:18:45.792Z,2023-02-20T09:20:17Z,4045972965,233,751,,,,,,,,,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144331,113,1,1,15,59,82q9159y2u7mkfn3z6hy75r4o,0,35.3,24.2,2023-02-19T20:18:45.831Z,2023-02-20T12:51:47Z,4045018611,56,Back,4045538173,141,27.0,4045538171,140,35.9,4045538241,286,,4045938447,178,,4045590697,233,209,4045538239,236,,4045538175,212,2.0,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,4045538177,213,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144311,209,74,1,15,59,agh9ifb2mw3ivjusgedj7c3fe,1,62.1,78.3,2023-02-19T20:18:45.877Z,2023-02-20T08:50:25Z,4045018507,56,Center,4045590719,233,113,4045938547,178,,4045538413,285,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144357,210,61,1,16,1,agh9ifb2mw3ivjusgedj7c3fe,0,67.7,59.1,2023-02-19T20:18:48.521Z,2023-02-20T08:50:48Z,4045939349,178,,4045018739,56,Center,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510326003,753,67,1,16,3,82q9159y2u7mkfn3z6hy75r4o,1,28.3,39.4,2023-02-19T20:18:50.039Z,2023-02-20T12:51:48Z,4045973273,233,1046,,,,,,,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510326001,1046,67,1,16,3,agh9ifb2mw3ivjusgedj7c3fe,0,71.7,60.6,2023-02-19T20:18:50.040Z,2023-02-20T09:20:38Z,4045973277,233,753,,,,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144365,114,1,1,16,3,82q9159y2u7mkfn3z6hy75r4o,0,30.6,40.1,2023-02-19T20:18:50.079Z,2023-02-20T12:51:48Z,4045018791,212,7.1,4045018789,141,37.7,4045939437,178,,4045018787,140,37.2,4045018793,213,6.1,4045018785,56,Back,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144407,211,1,1,16,4,agh9ifb2mw3ivjusgedj7c3fe,1,61.6,63,2023-02-19T20:18:51.318Z,2023-02-20T08:50:58Z,4045019039,212,9.3,4045019033,56,Center,4045939537,178,,4045019035,140,53.5,4045019043,213,2.7,4045019037,141,68.6,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144459,212,1,1,16,7,agh9ifb2mw3ivjusgedj7c3fe,1,54.7,68.4,2023-02-19T20:18:54.023Z,2023-02-20T08:51:01Z,4045019315,140,45.6,4045019321,213,4.2,4045019317,141,44.1,4045019319,212,19.1,4045939647,178,,4045019313,56,Back,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144467,213,1,1,16,9,agh9ifb2mw3ivjusgedj7c3fe,1,42,33.2,2023-02-19T20:18:56.138Z,2023-02-20T08:51:10Z,4045019367,212,19.4,4045939857,178,,4045019365,141,10.9,4045019361,56,Right,4045019363,140,53.5,4045019369,213,5.4,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144495,214,1,1,16,11,agh9ifb2mw3ivjusgedj7c3fe,1,53.5,10.9,2023-02-19T20:18:58.328Z,2023-02-20T08:51:14Z,4045939997,178,,4045019531,212,10.1,4045019529,141,3.2,4045019527,140,61.7,4045019525,56,Right,4045019533,213,5.7,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144547,115,45,1,16,14,82q9159y2u7mkfn3z6hy75r4o,0,32.7,90.5,2023-02-19T20:19:00.976Z,2023-02-20T08:51:21Z,4045019773,56,Back,4045019927,233,215,4045019775,285,,,,,,,,,,,,,,,,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144569,215,3,1,16,14,agh9ifb2mw3ivjusgedj7c3fe,1,67.3,9.5,2023-02-19T20:19:00.976Z,2023-02-20T08:51:21Z,4045019899,286,,4045019915,233,115,4045539301,465,,4045940133,178,,4045019897,56,Right,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144571,116,45,1,16,19,82q9159y2u7mkfn3z6hy75r4o,0,17.6,65,2023-02-19T20:19:05.898Z,2023-02-20T08:51:31Z,4045019925,285,,4045019981,233,216,4045019923,56,Back,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144575,216,3,1,16,19,agh9ifb2mw3ivjusgedj7c3fe,1,82.4,35,2023-02-19T20:19:05.898Z,2023-02-20T08:51:31Z,4045940507,178,,4045019955,233,116,4045019945,286,,4045540011,465,,4045019943,56,Center,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144577,217,61,1,16,19,agh9ifb2mw3ivjusgedj7c3fe,0,86.4,30.2,2023-02-19T20:19:06.321Z,2023-02-20T08:51:36Z,4045019949,56,Center,4045940651,178,,,,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144587,117,61,1,16,21,82q9159y2u7mkfn3z6hy75r4o,1,14.6,59.3,2023-02-19T20:19:07.600Z,2023-02-20T08:51:41Z,4045940807,178,,4045019983,56,Back,,,,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144597,118,61,1,16,21,82q9159y2u7mkfn3z6hy75r4o,1,14.1,57.6,2023-02-19T20:19:07.717Z,2023-02-20T08:51:44Z,4045940883,178,,4045020023,56,Back,,,,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144643,120,12,1,16,22,82q9159y2u7mkfn3z6hy75r4o,1,13.7,55.7,2023-02-19T20:19:08.691Z,2023-02-20T08:51:47Z,4045020263,212,50.1,4045940987,178,,4045020257,56,Back,4045020259,140,45.7,4045020265,213,5.4,4045020261,141,1.1,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144617,119,43,1,16,24,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2023-02-19T20:19:10.875Z,2023-02-19T20:20:14Z,4045024095,144,49,,,,,,,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144705,219,1,1,16,28,agh9ifb2mw3ivjusgedj7c3fe,1,55,95.6,2023-02-19T20:19:15.433Z,2023-02-20T08:51:50Z,4045020551,212,7.9,4045020549,141,91.5,4045941077,178,,4045020545,56,Left,4045020547,140,62.0,4045020553,213,5.9,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144693,218,43,1,16,31,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2023-02-19T20:19:17.617Z,2023-02-20T01:07:30Z,4045541113,144,49,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144757,220,1,1,16,31,agh9ifb2mw3ivjusgedj7c3fe,1,62,91.5,2023-02-19T20:19:17.631Z,2023-02-20T08:51:54Z,4045020829,140,68.8,4045020831,141,90.6,4045020835,213,6.2,4045941159,178,,4045020833,212,7.2,4045020827,56,Left,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144783,221,1,1,16,36,agh9ifb2mw3ivjusgedj7c3fe,1,73,91,2023-02-19T20:19:22.710Z,2023-02-20T08:52:01Z,4045020947,140,64.1,4045020953,213,3.6,4045020945,56,Left,4045941301,178,,4045020949,141,84.1,4045020951,212,10.5,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144811,222,1,1,16,37,agh9ifb2mw3ivjusgedj7c3fe,1,63.7,80.9,2023-02-19T20:19:24.312Z,2023-02-20T08:52:05Z,4045021083,212,7.9,4045021079,140,58.8,4045941393,178,,4045021077,56,Center,4045021085,213,4.0,4045021081,141,72.0,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144819,223,1,1,16,39,agh9ifb2mw3ivjusgedj7c3fe,1,58.8,71.5,2023-02-19T20:19:26.150Z,2023-02-20T08:52:09Z,4045021141,212,7.1,4045021139,141,66.7,4045021137,140,64.8,4045941481,178,,4045021135,56,Center,4045021143,213,5.8,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144861,224,1,1,16,41,agh9ifb2mw3ivjusgedj7c3fe,1,65,67.7,2023-02-19T20:19:27.748Z,2023-02-20T08:52:13Z,4045021401,140,57.9,4045021405,141,75.2,4045941591,178,,4045021413,213,2.5,4045021409,212,9.0,4045021399,56,Center,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144897,225,1,1,16,42,agh9ifb2mw3ivjusgedj7c3fe,1,58.2,75.2,2023-02-19T20:19:29.102Z,2023-02-20T08:52:15Z,4045021621,140,75.8,4045021625,212,19.2,4045021627,213,0.3,4045941647,178,,4045021619,56,Left,4045021623,141,83.0,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144919,226,1,1,16,49,agh9ifb2mw3ivjusgedj7c3fe,0,79,82.2,2023-02-19T20:19:35.997Z,2023-02-20T08:52:19Z,4045543133,20,,4045021769,212,35.5,4045021765,140,83.4,4045543129,225,,4045021767,141,30.4,4045543131,386,,4045021759,2,,4045941767,178,,ezviixcyaaj162saxs2yl27s9,F. de Jong,4045021771,213,4045021763,56,4045021761,155,,4045021773,1,,4.8,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144941,121,12,1,16,51,82q9159y2u7mkfn3z6hy75r4o,1,18.4,68.5,2023-02-19T20:19:38.490Z,2023-02-20T08:52:22Z,4045021883,141,77.2,4045021879,56,Back,4045021897,15,,4045941843,388,,4045021887,213,0.4,4045021885,212,16.2,4045021881,140,32.8,,,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144979,227,1,1,16,54,agh9ifb2mw3ivjusgedj7c3fe,1,56.8,26.2,2023-02-19T20:19:41.156Z,2023-02-20T08:52:25Z,4045022057,141,8.3,4045022055,140,67.0,4045941943,388,,4045022051,3,,4045022053,56,Right,4045022061,213,5.4,4045022059,212,16.2,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510144995,228,1,1,16,57,agh9ifb2mw3ivjusgedj7c3fe,1,67.9,8.3,2023-02-19T20:19:44.339Z,2023-02-20T08:52:28Z,4045022161,140,66.7,4045022165,212,11.0,4045022159,56,Center,4045022167,213,1.7,4045942045,178,,4045022163,141,24.3,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145029,229,1,1,16,59,agh9ifb2mw3ivjusgedj7c3fe,1,68.2,28.6,2023-02-19T20:19:46.277Z,2023-02-20T08:52:31Z,4045022301,56,Center,4045022305,141,34.4,4045022307,212,4.0,4045022309,213,1.7,4045942093,178,,4045022303,140,67.6,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145045,122,45,1,17,1,82q9159y2u7mkfn3z6hy75r4o,0,29.2,60.2,2023-02-19T20:19:48.207Z,2023-02-20T08:52:35Z,4045022403,56,Back,4045022533,233,230,4045022405,285,,,,,,,,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145057,230,3,1,17,1,agh9ifb2mw3ivjusgedj7c3fe,1,70.8,39.8,2023-02-19T20:19:48.207Z,2023-02-20T08:52:35Z,4045022467,56,Center,4045942191,178,,4045022505,233,122,4045543687,465,,4045022471,286,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145079,231,1,1,17,4,agh9ifb2mw3ivjusgedj7c3fe,1,77.4,33.2,2023-02-19T20:19:50.621Z,2023-02-20T08:52:39Z,4045022593,141,27.5,4045022591,140,92.7,4045942341,178,,4045022595,212,16.5,4045022589,56,Center,4045022597,213,6.0,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145105,232,1,1,17,5,agh9ifb2mw3ivjusgedj7c3fe,0,92.7,27.5,2023-02-19T20:19:51.700Z,2023-02-20T08:52:43Z,4045942519,178,,4045022721,213,1.4,4045022717,141,49.9,4045022715,140,95.0,4045022713,56,Center,4045022719,212,15.4,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145117,123,12,1,17,6,82q9159y2u7mkfn3z6hy75r4o,1,4.4,46.1,2023-02-19T20:19:52.530Z,2023-02-20T08:53:04Z,4045022801,141,61.2,4045022825,167,,4045022799,140,0.0,4045022805,213,2.1,4045022797,56,Back,4045022803,212,11.8,4045943073,178,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145119,124,6,1,17,6,82q9159y2u7mkfn3z6hy75r4o,0,2,55.7,2023-02-19T20:19:53.437Z,2023-02-20T08:53:07Z,4045022887,233,233,4045022809,73,,4045022807,56,Back,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145131,233,6,1,17,6,agh9ifb2mw3ivjusgedj7c3fe,1,98,44.3,2023-02-19T20:19:53.437Z,2023-02-20T08:53:07Z,4045022877,233,124,4045022855,56,Center,4045022857,75,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145381,235,1,1,17,28,agh9ifb2mw3ivjusgedj7c3fe,0,99.5,0.5,2023-02-19T20:20:15.263Z,2023-02-20T08:53:13Z,4045024263,224,,4045024271,212,40.4,4045024261,155,,4045024277,1,,4045024269,141,56.2,4045943361,178,,4045024257,2,,4045024275,213,1.9,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,4045544157,20,4045024259,6,4045024267,140,86.1,4045024265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145453,125,12,1,17,31,82q9159y2u7mkfn3z6hy75r4o,1,14.4,41.3,2023-02-19T20:20:17.540Z,2023-02-20T08:53:19Z,4045024673,212,32.1,4045024667,56,Back,4045943535,388,,4045024681,15,,4045024675,213,6.0,4045024671,141,27.3,4045024669,140,43.6,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145557,236,1,1,17,38,agh9ifb2mw3ivjusgedj7c3fe,1,56.1,74.3,2023-02-19T20:20:24.911Z,2023-02-20T08:53:21Z,4045025189,56,Left,4045025197,213,0.8,4045943613,178,,4045025191,140,69.2,4045025195,212,19.8,4045025193,141,95.2,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145595,237,1,1,17,43,agh9ifb2mw3ivjusgedj7c3fe,1,69.4,83.5,2023-02-19T20:20:29.789Z,2023-02-20T08:53:23Z,4045025387,212,17.8,4045025383,140,54.7,4045025385,141,70.4,4045943663,178,,4045025381,56,Center,4045025389,213,3.7,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145617,238,1,1,17,45,agh9ifb2mw3ivjusgedj7c3fe,1,56,64.4,2023-02-19T20:20:32.299Z,2023-02-20T08:53:26Z,4045025495,141,43.1,4045025491,56,Center,4045025497,212,14.6,4045025499,213,4.6,4045025493,140,54.4,4045943759,178,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145647,239,1,1,17,48,agh9ifb2mw3ivjusgedj7c3fe,1,54.4,40.7,2023-02-19T20:20:34.697Z,2023-02-20T08:54:18Z,4045025613,56,Right,4045945129,178,,4045025619,212,18.4,4045025617,141,14.4,4045025621,213,4.9,4045025615,140,58.5,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145657,240,1,1,17,50,agh9ifb2mw3ivjusgedj7c3fe,0,58.5,14.4,2023-02-19T20:20:36.804Z,2023-02-20T08:55:05Z,4045946145,178,,4045025655,212,12.6,4045025651,140,62.4,4045025649,56,Center,4045025657,213,1.2,4045025653,141,32.0,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145687,126,8,1,17,51,82q9159y2u7mkfn3z6hy75r4o,1,40.5,74.4,2023-02-19T20:20:37.802Z,2023-02-20T08:55:08Z,4045946193,389,,4045545033,384,,4045025823,56,Back,,,,,,,,,,,,,,,,bmmahw4ww36w4tokk3xhvvvmd,G. Escalante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145711,127,49,1,17,53,82q9159y2u7mkfn3z6hy75r4o,1,44,85.3,2023-02-19T20:20:39.562Z,2023-02-20T08:55:13Z,,,,,,,,,,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145741,128,1,1,17,53,82q9159y2u7mkfn3z6hy75r4o,1,44,85.3,2023-02-19T20:20:39.590Z,2023-02-20T08:55:24Z,4045026037,213,5.0,4045026029,56,Back,4045026035,212,11.2,4045026031,140,47.4,4045026033,141,69.7,4045946555,178,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510147795,157,3,1,17,53,82q9159y2u7mkfn3z6hy75r4o,1,40,68.5,2023-02-19T20:20:40.395Z,2023-02-20T08:55:40Z,4045036899,286,,4045946625,178,,4045545851,464,,4045036897,56,Back,4045040891,233,300,,,,,,,,,,aziqdd6dqjjgr6ifmzve0cz4l,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510148529,300,45,1,17,53,agh9ifb2mw3ivjusgedj7c3fe,0,60,31.5,2023-02-19T20:20:40.395Z,2023-02-20T08:55:40Z,4045040899,233,157,4045040853,285,,4045040851,56,Center,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145749,129,61,1,17,54,82q9159y2u7mkfn3z6hy75r4o,0,47.4,69.7,2023-02-19T20:20:40.629Z,2023-02-20T08:55:50Z,4045026057,56,Back,4045946859,178,,,,,,,,,,,,,,,,,,,,aziqdd6dqjjgr6ifmzve0cz4l,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145743,241,49,1,17,54,agh9ifb2mw3ivjusgedj7c3fe,1,61.3,41.4,2023-02-19T20:20:41.373Z,2023-02-20T08:55:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145765,242,1,1,17,55,agh9ifb2mw3ivjusgedj7c3fe,1,61.3,41.4,2023-02-19T20:20:41.825Z,2023-02-20T08:55:59Z,4045947275,178,,4045026121,141,29.3,4045026117,56,Center,4045026125,213,5.0,4045026119,140,64.0,4045026123,212,8.7,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145799,243,1,1,17,56,agh9ifb2mw3ivjusgedj7c3fe,1,64,29.3,2023-02-19T20:20:43.164Z,2023-02-20T08:56:02Z,4045026265,212,14.4,4045947491,178,,4045026261,140,68.6,4045026267,213,5.1,4045026259,56,Right,4045026263,141,9.4,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145827,130,45,1,18,0,82q9159y2u7mkfn3z6hy75r4o,0,28.2,72.8,2023-02-19T20:20:47.148Z,2023-02-20T08:56:05Z,4045026385,56,Back,4045026387,285,,4045026487,233,244,,,,,,,,,,,,,,,,d2z22er0uqxu3w3h3ta36wh61,S. Arzamendia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145803,244,3,1,18,0,agh9ifb2mw3ivjusgedj7c3fe,1,71.8,27.2,2023-02-19T20:20:47.148Z,2023-02-20T08:56:05Z,4045026449,233,130,4045026289,56,Center,4045026291,286,,4045947571,178,,4045546393,464,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145831,245,1,1,18,1,agh9ifb2mw3ivjusgedj7c3fe,1,69.6,25.6,2023-02-19T20:20:47.785Z,2023-02-20T08:56:08Z,4045947667,178,,4045026407,213,1.1,4045026401,140,72.2,4045026405,212,6.5,4045026399,56,Center,4045026403,141,34.3,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510328681,1270,67,1,18,1,agh9ifb2mw3ivjusgedj7c3fe,1,72,34.1,2023-02-19T20:20:48.242Z,2023-02-20T12:51:48Z,4045983495,233,827,,,,,,,,,,,,,,,,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510328679,827,67,1,18,1,82q9159y2u7mkfn3z6hy75r4o,0,28,65.9,2023-02-19T20:20:48.243Z,2023-02-20T09:31:30Z,4045983505,233,1270,,,,,,,,,,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145835,246,1,1,18,1,agh9ifb2mw3ivjusgedj7c3fe,0,72.2,34.3,2023-02-19T20:20:48.277Z,2023-02-20T12:51:49Z,4045026421,140,73.9,4045026543,286,,4045026423,141,34.3,4045026537,236,,4045026427,212,1.8,4045947797,178,,4045026431,213,0,4045026539,233,131,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,4045026419,56,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145847,131,74,1,18,1,82q9159y2u7mkfn3z6hy75r4o,1,24.7,67,2023-02-19T20:20:48.294Z,2023-02-20T08:56:20Z,4045026515,285,,4045947875,178,,4045026513,56,Back,4045026549,233,246,,,,,,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510145865,132,49,1,18,2,82q9159y2u7mkfn3z6hy75r4o,1,32.7,69.1,2023-02-19T20:20:49.200Z,2023-02-20T08:56:23Z,,,,,,,,,,,,,,,,,,,,,,,,,aziqdd6dqjjgr6ifmzve0cz4l,Roger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
