id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/11/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/19/value
2454981883,203,1,1,20,42,ah8dala7suqqkj04n2l8xz4zd,1,30.9,36.8,2022-09-03T14:38:47.577Z,2022-09-03T23:06:05Z,3753551521,212,24.1,3753551515,56,Back,3755943887,178,,3753551523,213,5.1,3753551517,140,39.5,3753551519,141,4.0,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454981941,204,1,1,20,45,ah8dala7suqqkj04n2l8xz4zd,1,39.6,7.7,2022-09-03T14:38:50.474Z,2022-09-03T23:06:17Z,3753551805,212,12.0,3753551803,141,16.9,3753551801,140,29.9,3753551809,213,2.6,3753551799,56,Back,3755944153,178,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454982045,205,1,1,20,48,ah8dala7suqqkj04n2l8xz4zd,1,30,17.9,2022-09-03T14:38:53.361Z,2022-09-03T23:06:28Z,3753552345,141,4.3,3753552347,212,15.9,3753552341,56,Back,3753552349,213,5.7,3755944387,178,,3753552343,140,42.3,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454982147,206,1,1,20,51,ah8dala7suqqkj04n2l8xz4zd,1,44.1,7.4,2022-09-03T14:38:56.365Z,2022-09-03T23:06:35Z,3753552969,213,1.9,3753552955,140,39.5,3755944571,178,,3753552951,56,Back,3753552959,141,31.9,3753552965,212,17.3,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454982345,207,1,1,20,53,ah8dala7suqqkj04n2l8xz4zd,1,39.6,33.5,2022-09-03T14:38:58.491Z,2022-09-03T23:06:40Z,3753554073,1,,3753554067,212,45.4,3753554059,56,Left,3755944783,178,,3753554063,141,89.1,3753554057,155,,3753554061,140,63.5,3753554069,213,1.0,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454982427,208,1,1,20,59,ah8dala7suqqkj04n2l8xz4zd,1,68.1,89.9,2022-09-03T14:39:04.362Z,2022-09-03T23:06:53Z,3753554473,213,5.1,3753554459,140,70.4,3753554463,141,80.9,3755945129,178,,3753554455,56,Left,3753554469,212,6.6,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454982475,209,1,1,21,0,ah8dala7suqqkj04n2l8xz4zd,1,70.4,81.6,2022-09-03T14:39:05.515Z,2022-09-03T23:06:58Z,3753554741,141,90.2,3753554733,56,Left,3755945351,178,,3753554745,212,6.0,3753554737,140,69.3,3753554747,213,1.8,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454982533,210,1,1,21,1,ah8dala7suqqkj04n2l8xz4zd,1,69.3,89.6,2022-09-03T14:39:06.548Z,2022-09-03T23:07:08Z,3755945663,178,,3753555087,212,12.2,3753555085,141,72.9,3753555083,140,65.0,3753555081,56,Center,3753555089,213,4.3,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454982619,211,1,1,21,4,ah8dala7suqqkj04n2l8xz4zd,1,65.7,71.6,2022-09-03T14:39:09.393Z,2022-09-03T23:07:27Z,3753555511,56,Center,3755946443,178,,3753555519,213,4.5,3753555513,140,62.9,3753555515,141,49.0,3753555517,212,15.6,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454982787,212,1,1,21,6,ah8dala7suqqkj04n2l8xz4zd,1,63.3,51.3,2022-09-03T14:39:11.627Z,2022-09-03T23:07:35Z,3753556455,56,Center,3753556461,212,13.7,3753556457,140,68.8,3753556463,213,1.1,3755946805,178,,3753556459,141,69.6,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454982903,213,1,1,21,10,ah8dala7suqqkj04n2l8xz4zd,1,71.1,74.6,2022-09-03T14:39:14.998Z,2022-09-03T23:07:49Z,3753557081,212,12.5,3755947447,178,,3753557079,141,90.8,3753557065,56,Left,3753557071,140,76.7,3753557085,213,1.1,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454982961,214,1,1,21,15,ah8dala7suqqkj04n2l8xz4zd,1,73.6,86.4,2022-09-03T14:39:19.979Z,2022-09-03T23:07:58Z,3753557411,141,78.8,3753557413,212,11.2,3755947963,178,,3753557407,56,Center,3753557409,140,64.1,3753557415,213,3.6,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454983077,215,1,1,21,17,ah8dala7suqqkj04n2l8xz4zd,1,64.1,78.8,2022-09-03T14:39:21.884Z,2022-09-03T23:08:04Z,3753558095,212,6.7,3753558085,56,Center,3753558097,213,5.4,3755948255,178,,3753558093,141,71.4,3753558089,140,68.3,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454983127,216,1,1,21,18,ah8dala7suqqkj04n2l8xz4zd,1,68.3,71.4,2022-09-03T14:39:22.725Z,2022-09-03T23:08:12Z,3755948751,178,,3753558337,141,78.5,3753558335,140,60.5,3753558333,56,Center,3753558339,212,9.5,3753558341,213,2.6,,,,,,,c4je25rkbg2n45xs5iurevhlh,Juanmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455586929,1575,43,1,21,18,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-09-03T14:39:22.805Z,2022-09-04T05:40:54Z,3756815601,144,82,3756815555,178,0,,,,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454983191,217,1,1,21,19,ah8dala7suqqkj04n2l8xz4zd,1,60.5,78.5,2022-09-03T14:39:24.633Z,2022-09-03T23:08:21Z,3753558661,141,63.5,3753558663,212,22.7,3753558657,56,Back,3755949261,178,,3753558659,140,41.2,3753558665,213,3.6,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454983353,218,1,1,21,22,ah8dala7suqqkj04n2l8xz4zd,1,41.2,63.5,2022-09-03T14:39:26.739Z,2022-09-03T23:08:30Z,3753559499,141,24.2,3753559505,212,26.9,3753559489,56,Back,3753559495,140,44.3,3755949657,178,,3753559509,213,4.8,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454983515,219,1,1,21,26,ah8dala7suqqkj04n2l8xz4zd,1,44.5,24.7,2022-09-03T14:39:30.800Z,2022-09-03T23:08:38Z,3753560321,212,11.7,3753560315,56,Back,3753560317,140,49.3,3753560323,213,1.1,3753560319,141,40.3,3755950057,178,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454983545,220,1,1,21,27,ah8dala7suqqkj04n2l8xz4zd,1,56.1,37.6,2022-09-03T14:39:32.505Z,2022-09-03T23:08:47Z,3753560451,141,13.3,3755950467,178,,3753560449,140,73.0,3753560453,212,24.2,3753560455,213,5.5,3753560447,56,Right,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454983891,221,1,1,21,32,ah8dala7suqqkj04n2l8xz4zd,1,72.5,14.2,2022-09-03T14:39:36.643Z,2022-09-03T23:08:54Z,3753562357,213,0.5,3755950823,178,,3753562349,141,21.2,3753562339,56,Center,3753562353,212,10.6,3753562343,140,81.5,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455587021,1582,83,1,21,36,3kq9cckrnlogidldtdie2fkbl,1,7.7,74.7,2022-09-03T14:39:40.757Z,2022-09-04T05:42:07Z,3756816589,399,202044,,,,,,,,,,,,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454983929,222,1,1,21,40,ah8dala7suqqkj04n2l8xz4zd,0,94,7,2022-09-03T14:39:45.069Z,2022-09-03T23:08:59Z,3755951051,178,,3753562563,212,15.8,3753562557,56,Right,3753562561,141,0.0,3753562559,140,79.8,3753562565,213,3.5,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454984437,174,5,1,21,41,3kq9cckrnlogidldtdie2fkbl,1,23.2,101.2,2022-09-03T14:39:46.223Z,2022-09-03T23:09:05Z,3753565357,233,223,3753565321,347,,3753565319,56,Back,,,,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454983939,223,5,1,21,41,ah8dala7suqqkj04n2l8xz4zd,0,76.8,-1.2,2022-09-03T14:39:46.223Z,2022-09-03T23:09:06Z,3753562621,347,,3753565493,233,174,3753562619,56,Right,,,,,,,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454984639,175,1,1,22,0,3kq9cckrnlogidldtdie2fkbl,1,24.5,100,2022-09-03T14:40:04.985Z,2022-09-03T23:09:14Z,3753566499,140,27.2,3753566505,213,5.1,3753566495,107,,3753566503,212,7.4,3753566497,56,Back,3753566501,141,91.5,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454984771,176,1,1,22,1,3kq9cckrnlogidldtdie2fkbl,1,27.2,91.5,2022-09-03T14:40:05.960Z,2022-09-03T23:09:21Z,3753567223,56,Back,3753567229,212,8.4,3753567227,141,97.4,3755951979,178,,3753567231,213,2.6,3753567225,140,20.2,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454984825,177,50,1,22,1,3kq9cckrnlogidldtdie2fkbl,1,22.6,98,2022-09-03T14:40:06.488Z,2022-09-03T23:10:53Z,3753567815,233,224,3753567463,56,Back,3753567465,285,,,,,,,,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454984775,224,7,1,22,3,ah8dala7suqqkj04n2l8xz4zd,0,77.4,2,2022-09-03T14:40:07.860Z,2022-09-03T23:11:07Z,3753567927,233,177,3753567247,56,Right,3753567249,286,,3755366783,385,,3755957405,178,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454984995,178,1,1,22,8,3kq9cckrnlogidldtdie2fkbl,1,14.2,94.1,2022-09-03T14:40:12.919Z,2022-09-03T23:11:19Z,3753568361,56,Back,3753568369,213,3.2,3753568363,140,2.2,3753568365,141,92.1,3755957971,178,,3753568367,212,12.7,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454985131,179,1,1,22,9,3kq9cckrnlogidldtdie2fkbl,1,2.2,92.1,2022-09-03T14:40:14.397Z,2022-09-03T23:11:35Z,3753569225,213,4.9,3753569211,141,58.4,3755958849,178,,3753569207,140,6.0,3753569217,212,23.3,3753569203,56,Back,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454985353,180,1,1,22,14,3kq9cckrnlogidldtdie2fkbl,0,4.7,65.4,2022-09-03T14:40:18.705Z,2022-09-03T23:11:42Z,3753570425,212,83.4,3755959257,178,,3753570427,213,6.0,3753570413,155,,3753570421,141,33.8,3753570429,1,,3753570415,56,Center,3753570417,140,81.4,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454985415,225,49,1,22,21,ah8dala7suqqkj04n2l8xz4zd,1,19.2,67.5,2022-09-03T14:40:25.791Z,2022-09-03T23:11:51Z,,,,,,,,,,,,,,,,,,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454985467,226,1,1,22,21,ah8dala7suqqkj04n2l8xz4zd,1,19.2,67.5,2022-09-03T14:40:26.514Z,2022-09-03T23:11:59Z,3753571005,213,5.7,3755960395,178,,3753570997,56,Back,3753571001,141,55.1,3753570999,140,32.1,3753571003,212,16.0,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454985669,227,1,1,22,24,ah8dala7suqqkj04n2l8xz4zd,1,32.1,55.1,2022-09-03T14:40:29.502Z,2022-09-03T23:12:05Z,3755960691,178,,3753572119,56,Back,3753572125,212,15.5,3753572127,213,4.9,3753572121,140,34.4,3753572123,141,32.6,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454985709,228,1,1,22,27,ah8dala7suqqkj04n2l8xz4zd,1,34.4,32.6,2022-09-03T14:40:32.525Z,2022-09-03T23:12:12Z,3753572365,212,8.6,3755961073,178,,3753572367,213,0.0,3753572353,56,Back,3753572357,140,42.6,3753572363,141,32.9,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454985875,229,1,1,22,29,ah8dala7suqqkj04n2l8xz4zd,1,42.6,32.9,2022-09-03T14:40:34.574Z,2022-09-03T23:12:22Z,3753573267,141,28.0,3755961483,178,,3753573269,212,10.4,3753573259,56,Back,3753573271,213,3.5,3753573265,140,33.2,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454985903,230,1,1,22,34,ah8dala7suqqkj04n2l8xz4zd,1,34.9,30.1,2022-09-03T14:40:39.439Z,2022-09-03T23:12:29Z,3753573407,212,5.6,3753573399,56,Back,3753573411,213,1.0,3755961789,178,,3753573403,141,36.8,3753573401,140,38.0,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454986023,231,1,1,22,35,ah8dala7suqqkj04n2l8xz4zd,1,38,36.8,2022-09-03T14:40:40.458Z,2022-09-03T23:12:53Z,3755962943,178,,3753574047,56,Back,3753574055,213,2.8,3753574051,141,49.4,3753574053,212,24.2,3753574049,140,16.4,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454986115,232,1,1,22,38,ah8dala7suqqkj04n2l8xz4zd,1,16.4,49.4,2022-09-03T14:40:42.755Z,2022-09-03T23:12:59Z,3753574561,141,65.1,3753574563,212,15.3,3753574557,56,Back,3753574559,140,26.8,3753574565,213,0.8,3755963287,178,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454986225,233,1,1,22,40,ah8dala7suqqkj04n2l8xz4zd,1,26.8,65.1,2022-09-03T14:40:45.505Z,2022-09-03T23:13:08Z,3753575237,141,51.6,3755963731,178,,3753575241,212,11.0,3753575231,56,Back,3753575243,213,5.3,3753575233,140,32.6,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454986319,234,1,1,22,44,ah8dala7suqqkj04n2l8xz4zd,1,32.5,51,2022-09-03T14:40:49.398Z,2022-09-03T23:13:19Z,3753575819,140,40.2,3753575825,213,5.0,3755964261,178,,3753575823,212,32.0,3753575817,56,Back,3753575821,141,5.5,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454986491,235,1,1,22,47,ah8dala7suqqkj04n2l8xz4zd,1,40.2,5.5,2022-09-03T14:40:51.974Z,2022-09-03T23:13:25Z,3753576695,140,51.6,3753576697,141,7.7,3753576701,213,0.1,3753576699,212,12.1,3753576693,56,Right,3755964499,178,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454986575,236,1,1,22,51,ah8dala7suqqkj04n2l8xz4zd,1,51.6,7.7,2022-09-03T14:40:55.645Z,2022-09-03T23:13:33Z,3753577137,140,61.0,3755964815,178,,3753577135,56,Right,3753577143,213,0.5,3753577139,141,15.7,3753577141,212,11.3,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454986779,237,1,1,22,54,ah8dala7suqqkj04n2l8xz4zd,1,61.1,15.8,2022-09-03T14:40:59.466Z,2022-09-03T23:13:47Z,3753578181,140,58.9,3753578183,141,4.6,3753578179,56,Right,3753578185,212,8.0,3755965433,178,,3753578187,213,4.4,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455587309,1599,43,1,22,56,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-09-03T14:41:00.781Z,2022-09-04T06:57:54Z,3756899397,144,82,3756818995,178,0,,,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455587315,1600,43,1,22,56,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-09-03T14:41:01.310Z,2022-09-04T06:57:49Z,3756899303,144,82,3756819053,178,0,,,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454986957,238,1,1,22,59,ah8dala7suqqkj04n2l8xz4zd,1,61.3,7,2022-09-03T14:41:04.019Z,2022-09-03T23:13:55Z,3753579151,212,2.9,3755966015,178,,3753579143,56,Right,3753579153,213,4.1,3753579147,141,3.5,3753579145,140,59.8,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454987291,239,1,1,23,3,ah8dala7suqqkj04n2l8xz4zd,1,60.2,20.9,2022-09-03T14:41:07.663Z,2022-09-03T23:14:18Z,3753580767,141,58.2,3753580773,213,1.5,3755967041,178,,3753580765,140,62.2,3753580771,212,25.5,3753580763,56,Center,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454992503,252,3,1,23,9,ah8dala7suqqkj04n2l8xz4zd,0,68.4,63.8,2022-09-03T14:41:14.423Z,2022-09-03T23:14:34Z,3753608335,286,,3755967709,178,,3755711945,465,,3755369331,233,204,3753608333,56,Center,,,,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454992709,204,7,1,23,10,3kq9cckrnlogidldtdie2fkbl,0,31.6,36.2,2022-09-03T14:41:14.712Z,2022-09-03T23:14:45Z,3753609485,233,252,3755968511,178,,3753609411,285,,3755369999,385,,3753609409,56,Back,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454987297,240,61,1,23,10,ah8dala7suqqkj04n2l8xz4zd,1,66,59.6,2022-09-03T14:41:15.091Z,2022-09-03T23:14:55Z,3753580797,56,Center,3755969167,178,,,,,,,,,,,,,,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454987371,181,49,1,23,11,3kq9cckrnlogidldtdie2fkbl,1,30.4,37.3,2022-09-03T14:41:15.788Z,2022-09-03T23:15:04Z,,,,,,,,,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991319,203,50,1,23,12,3kq9cckrnlogidldtdie2fkbl,1,32,40.7,2022-09-03T14:41:17.064Z,2022-09-03T23:15:23Z,3753602401,285,,3753602397,56,Back,3753605517,233,251,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991673,251,7,1,23,12,ah8dala7suqqkj04n2l8xz4zd,0,68,59.3,2022-09-03T14:41:17.402Z,2022-09-03T23:15:30Z,3753604265,286,,3753605359,233,203,3753604261,56,Center,3755971031,178,,3755370381,385,,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454987441,182,1,1,23,14,3kq9cckrnlogidldtdie2fkbl,1,33,36.4,2022-09-03T14:41:18.977Z,2022-09-03T23:15:37Z,3753581531,213,3.7,3755971405,178,,3753581511,140,29.3,3753581517,141,32.8,3753581523,212,4.6,3753581503,56,Back,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454987503,183,1,1,23,15,3kq9cckrnlogidldtdie2fkbl,1,29.1,32.8,2022-09-03T14:41:20.465Z,2022-09-03T23:15:44Z,3753581851,212,10.6,3753581853,213,1.6,3753581849,141,48.4,3755971821,178,,3753581847,140,28.7,3753581845,56,Back,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454987539,184,1,1,23,16,3kq9cckrnlogidldtdie2fkbl,1,28.7,48.4,2022-09-03T14:41:21.475Z,2022-09-03T23:15:50Z,3753582037,212,8.7,3753582035,141,42.7,3755972129,178,,3753582033,140,21.3,3753582039,213,3.6,3753582031,56,Back,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454987601,185,1,1,23,17,3kq9cckrnlogidldtdie2fkbl,1,21.3,42.7,2022-09-03T14:41:22.389Z,2022-09-03T23:15:58Z,3753582331,140,26.7,3753582327,56,Back,3753582341,213,1.4,3753582333,141,84.8,3755972595,178,,3753582337,212,29.2,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455587387,1591,43,1,23,17,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-09-03T14:41:22.393Z,2022-09-04T05:45:59Z,3756819919,178,0,3756820041,144,82,,,,,,,,,,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455587381,1590,43,1,23,17,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-09-03T14:41:22.572Z,2022-09-04T05:45:56Z,3756819987,144,82,3756819861,178,0,,,,,,,,,,,,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454987799,186,1,1,23,20,3kq9cckrnlogidldtdie2fkbl,1,28.8,88.5,2022-09-03T14:41:25.418Z,2022-09-03T23:16:28Z,3755973995,178,,3753583449,141,96.2,3753583453,213,0.3,3753583451,212,17.6,3753583445,56,Back,3753583447,140,44.8,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454987915,187,1,1,23,24,3kq9cckrnlogidldtdie2fkbl,1,47.6,95.9,2022-09-03T14:41:29.050Z,2022-09-03T23:16:35Z,3753584065,212,11.4,3753584071,213,5.3,3753584055,56,Left,3753584061,141,82.2,3753584057,140,53.9,3755974381,178,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454987931,188,61,1,23,24,3kq9cckrnlogidldtdie2fkbl,1,53.9,81.6,2022-09-03T14:41:29.551Z,2022-09-03T23:16:48Z,3753584147,56,Left,3755974979,178,,,,,,,,,,,,,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
