id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2499874499,209,1,1,24,56,3czravw89omgc9o4s0w3l1bg5,1,41.7,69.9,2023-01-22T20:26:35.265Z,2023-01-23T10:50:58Z,3991132929,213,1.9,3991132921,56,Back,3991753091,178,,3991132923,140,38.5,3991132927,212,10.7,3991132925,141,84.8,3991133239,189,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874523,210,1,1,24,58,3czravw89omgc9o4s0w3l1bg5,1,38.4,85,2023-01-22T20:26:37.106Z,2023-01-23T10:51:04Z,3991133053,212,13.2,3991133051,141,88.0,3991133049,140,50.8,3991753177,178,,3991133047,56,Left,3991133055,213,0.2,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874533,211,4,1,25,0,3czravw89omgc9o4s0w3l1bg5,1,53.8,89.3,2023-01-22T20:26:39.079Z,2023-01-23T10:51:09Z,3991133105,286,,3991133097,13,,3991133099,294,,3991133111,233,264,3991133101,56,Left,3991133103,152,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874527,264,4,1,25,0,3kq9cckrnlogidldtdie2fkbl,0,46.2,10.7,2023-01-22T20:26:39.080Z,2023-01-23T10:51:08Z,3991133061,294,,3991133063,56,Back,3991753245,178,,3991133123,233,211,3991133067,285,,3991133065,152,,3991133059,13,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874659,212,1,1,25,15,3czravw89omgc9o4s0w3l1bg5,1,44.8,89.6,2023-01-22T20:26:54.372Z,2023-01-23T10:51:13Z,3991133755,5,,3991133757,152,,3991133761,140,35.2,3991133763,141,50.1,3991133767,213,4.4,3991133765,212,28.7,3991753345,178,,3991133759,56,Back,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874687,213,1,1,25,19,3czravw89omgc9o4s0w3l1bg5,1,34.9,41.8,2023-01-22T20:26:58.171Z,2023-01-23T10:51:21Z,3991133919,212,20.6,3991133921,213,5.0,3991753761,178,,3991133913,56,Back,3991133915,140,40.7,3991133917,141,12.9,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874707,214,1,1,25,22,3czravw89omgc9o4s0w3l1bg5,1,38.3,11.7,2023-01-22T20:27:01.546Z,2023-01-23T10:51:25Z,3991134047,213,2.3,3991134045,212,14.5,3991134039,56,Back,3991134043,141,28.3,3991753891,178,,3991134041,140,29.6,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874717,215,1,1,25,24,3czravw89omgc9o4s0w3l1bg5,1,29.3,28.2,2023-01-22T20:27:03.512Z,2023-01-23T10:51:29Z,3991134085,141,44.3,3991134087,212,22.0,3991134089,213,2.6,3991134083,140,11.1,3991134081,56,Back,3991754033,178,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874733,216,1,1,25,26,3czravw89omgc9o4s0w3l1bg5,1,11.1,44.3,2023-01-22T20:27:05.286Z,2023-01-23T10:51:33Z,3991754177,178,,3991134205,140,26.2,3991134207,141,83.3,3991134203,56,Back,3991134211,213,1.0,3991134209,212,30.9,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874739,217,1,1,25,30,3czravw89omgc9o4s0w3l1bg5,0,26.5,84.2,2023-01-22T20:27:09.460Z,2023-01-23T10:51:36Z,3991134275,233,265,3991134227,140,29.5,3991134225,56,Back,3991134231,212,3.2,3991134273,236,,3991754327,178,,3991134233,213,0.1,3991134229,141,84.7,5kd57453a90zahgdxwkghr816,Aitor Paredes,3991134279,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874743,265,74,1,25,30,3kq9cckrnlogidldtdie2fkbl,1,74.5,14.1,2023-01-22T20:27:09.497Z,2023-01-23T10:51:39Z,3991134257,56,Right,3991754489,178,,3991134259,285,,3991134285,233,217,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874751,218,5,1,25,31,3czravw89omgc9o4s0w3l1bg5,1,30.5,101,2023-01-22T20:27:10.742Z,2023-01-23T10:51:46Z,3991134295,56,Back,3991134297,347,,3991134299,233,266,,,,,,,,,,,,,,,,5kd57453a90zahgdxwkghr816,Aitor Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874749,266,5,1,25,31,3kq9cckrnlogidldtdie2fkbl,0,69.5,-1,2023-01-22T20:27:10.742Z,2023-01-23T10:51:47Z,3991134305,233,218,3991134291,347,,3991134289,56,Right,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874919,219,1,1,25,52,3czravw89omgc9o4s0w3l1bg5,1,38.3,100,2023-01-22T20:27:31.642Z,2023-01-23T10:52:05Z,3991135143,56,Back,3991135141,107,,3991135151,213,3.8,3991135149,212,17.5,3991136131,189,,3991135147,141,84.9,3991135145,140,25.2,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875045,221,1,1,25,54,3czravw89omgc9o4s0w3l1bg5,1,26.2,87.8,2023-01-22T20:27:33.185Z,2023-01-23T10:52:08Z,3991135779,140,50.3,3991135785,213,6.3,3991135777,56,Left,3991755643,178,,3991135775,155,,3991136241,189,,3991135783,212,25.3,3991135781,141,86.6,5kd57453a90zahgdxwkghr816,Aitor Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875657,231,44,1,25,54,3czravw89omgc9o4s0w3l1bg5,1,54.7,90,2023-01-22T20:27:33.423Z,2023-01-23T12:17:03Z,3991138749,286,,3991138939,189,,3991138747,56,Left,3991138757,233,267,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499874941,267,44,1,25,54,3kq9cckrnlogidldtdie2fkbl,0,45.3,10,2023-01-22T20:27:33.424Z,2023-01-23T10:52:13Z,3991135311,189,,3991138767,233,231,3991135255,56,Back,3991137817,285,,,,,,,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875679,232,1,1,25,54,3czravw89omgc9o4s0w3l1bg5,0,50.1,87.4,2023-01-22T20:27:33.474Z,2023-01-23T12:17:03Z,3991138849,3,,3991138853,140,54.1,3991755921,388,,3991138903,189,,3991138857,212,10.3,3991138855,141,100.0,3991138851,56,Left,3991138859,213,1.1,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875013,220,5,1,25,54,3czravw89omgc9o4s0w3l1bg5,0,54.3,101.6,2023-01-22T20:27:33.640Z,2023-01-23T10:52:25Z,3991135597,56,Left,3991139565,347,,3991136305,189,,3991137513,233,270,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875235,270,5,1,25,54,3kq9cckrnlogidldtdie2fkbl,1,45.7,-1.6,2023-01-22T20:27:33.640Z,2023-01-23T10:52:25Z,3991139573,347,,3991137509,233,220,3991648727,189,,3991136649,56,Back,,,,,,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875007,268,43,1,26,10,3kq9cckrnlogidldtdie2fkbl,1,0,0,2023-01-22T20:27:49.539Z,2023-01-22T20:27:51Z,3991135663,144,44,3991135577,56,Back,3991135579,285,0,,,,,,,,,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875227,269,43,1,26,35,3kq9cckrnlogidldtdie2fkbl,1,0,0,2023-01-22T20:28:14.645Z,2023-01-22T20:28:51Z,3991136605,140,55.5,3991136607,141,26.2,3991136597,5,0,3991136609,212,16.3,3991136603,56,Center,3991136611,213,0.8,3991136601,152,0,3991137785,144,1,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875241,271,1,1,26,35,3kq9cckrnlogidldtdie2fkbl,1,51.9,0,2023-01-22T20:28:14.711Z,2023-01-23T10:52:32Z,3991136683,141,9.7,3991136681,140,56.2,3991136677,107,,3991136679,56,Right,3991136687,213,1.0,3991136685,212,8.6,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875253,272,1,1,26,37,3kq9cckrnlogidldtdie2fkbl,1,56.6,13,2023-01-22T20:28:16.046Z,2023-01-23T10:52:36Z,3991756813,178,,3991136731,141,2.7,3991136733,212,8.4,3991136729,140,52.1,3991136735,213,4.1,3991136727,56,Right,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875265,273,1,1,26,38,3kq9cckrnlogidldtdie2fkbl,1,47.6,3.4,2023-01-22T20:28:17.300Z,2023-01-23T10:52:44Z,3991757153,178,,3991136785,56,Right,3991136787,140,55.2,3991136791,212,8.0,3991136793,213,0.0,3991136789,141,3.7,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875269,274,1,1,26,39,3kq9cckrnlogidldtdie2fkbl,1,55.2,3.7,2023-01-22T20:28:18.512Z,2023-01-23T10:52:47Z,3991136797,56,Back,3991136805,213,2.4,3991136803,212,21.0,3991136799,140,40.0,3991136801,141,23.8,3991757279,178,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875309,275,1,1,26,41,3kq9cckrnlogidldtdie2fkbl,1,40.4,23.5,2023-01-22T20:28:20.107Z,2023-01-23T10:52:50Z,3991136999,141,9.4,3991137003,213,4.0,3991137001,212,13.2,3991136997,140,31.7,3991136995,56,Back,3991757381,178,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875317,276,1,1,26,44,3kq9cckrnlogidldtdie2fkbl,1,31.1,10.6,2023-01-22T20:28:23.118Z,2023-01-23T10:52:57Z,3991757685,178,,3991137053,212,18.4,3991137051,141,5.6,3991137049,140,48.3,3991137055,213,6.1,3991137045,155,,3991137047,56,Back,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875337,277,1,1,26,46,3kq9cckrnlogidldtdie2fkbl,1,41.7,7.9,2023-01-22T20:28:25.798Z,2023-01-23T10:53:01Z,3991757845,178,,3991137143,56,Back,3991137151,213,1.8,3991137149,212,12.7,3991137147,141,26.0,3991137145,140,38.9,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875341,278,1,1,26,49,3kq9cckrnlogidldtdie2fkbl,1,37,31.6,2023-01-22T20:28:28.090Z,2023-01-23T10:53:05Z,3991137163,141,76.1,3991758029,178,,3991137161,140,36.2,3991137159,56,Back,3991137167,213,1.6,3991137165,212,30.3,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875363,279,1,1,26,53,3kq9cckrnlogidldtdie2fkbl,1,45,89,2023-01-22T20:28:32.015Z,2023-01-23T10:53:08Z,3991137279,141,98.6,3991758149,178,,3991137277,140,51.8,3991137275,56,Left,3991137281,212,9.7,3991137283,213,0.7,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875379,280,1,1,26,58,3kq9cckrnlogidldtdie2fkbl,0,55.3,65.8,2023-01-22T20:28:37.227Z,2023-01-23T10:53:11Z,3991137355,141,67.0,3991137357,212,9.3,3991758329,178,,3991137359,213,0.1,3991137351,56,Center,3991137353,140,64.1,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500009593,1475,67,1,26,58,3czravw89omgc9o4s0w3l1bg5,1,36.2,31.3,2023-01-22T20:28:37.662Z,2023-01-23T12:17:04Z,3991796943,233,1385,,,,,,,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500009591,1385,67,1,26,58,3kq9cckrnlogidldtdie2fkbl,0,63.8,68.7,2023-01-22T20:28:37.663Z,2023-01-23T11:47:04Z,3991796947,233,1475,,,,,,,,,,,,,,,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875377,222,8,1,26,58,3czravw89omgc9o4s0w3l1bg5,1,36.5,30.1,2023-01-22T20:28:37.687Z,2023-01-23T12:17:04Z,3991648833,385,,3991758499,178,,3991137345,56,Back,,,,,,,,,,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875407,281,1,1,27,1,3kq9cckrnlogidldtdie2fkbl,0,62.1,96.6,2023-01-22T20:28:40.704Z,2023-01-23T10:53:23Z,3991758767,389,,3991137495,213,0.3,3991137487,56,Left,3991137493,212,10.3,3991137489,140,71.5,3991137491,141,100.0,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875421,223,5,1,27,3,3czravw89omgc9o4s0w3l1bg5,1,28.7,-1.1,2023-01-22T20:28:41.924Z,2023-01-23T10:53:29Z,3991137557,233,282,3991137539,347,,3991137537,56,Back,,,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875409,282,5,1,27,3,3kq9cckrnlogidldtdie2fkbl,0,71.3,101.1,2023-01-22T20:28:41.924Z,2023-01-23T10:53:30Z,3991137501,56,Left,3991137503,347,,3991137561,233,223,,,,,,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875457,224,1,1,27,8,3czravw89omgc9o4s0w3l1bg5,1,32.9,0,2023-01-22T20:28:46.890Z,2023-01-23T10:53:33Z,3991137745,141,15.3,3991137747,212,12.7,3991137749,213,1.2,3991137743,140,37.6,3991137739,107,,3991137741,56,Back,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875471,225,1,1,27,10,3czravw89omgc9o4s0w3l1bg5,1,32,25.8,2023-01-22T20:28:49.589Z,2023-01-23T10:53:43Z,3991137809,141,41.3,3991137813,213,0.8,3991137811,212,14.1,3991759557,178,,3991137805,56,Back,3991137807,140,40.9,,,,,,,488vwilxllk6nhf4o1wrh0gve,Oier Zarraga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875487,226,1,1,27,12,3czravw89omgc9o4s0w3l1bg5,1,40.9,41.3,2023-01-22T20:28:51.576Z,2023-01-23T10:53:47Z,3991137931,141,65.5,3991137933,212,17.0,3991137935,213,1.8,3991137929,140,36.9,3991137927,56,Back,3991759697,178,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875495,227,1,1,27,16,3czravw89omgc9o4s0w3l1bg5,1,53.4,73.4,2023-01-22T20:28:54.882Z,2023-01-23T10:53:53Z,3991137969,140,70.8,3991137975,213,0.6,3991759921,178,,3991137967,56,Left,3991137973,212,22.4,3991137971,141,92.5,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875505,228,1,1,27,18,3czravw89omgc9o4s0w3l1bg5,0,72.2,92.1,2023-01-22T20:28:56.909Z,2023-01-23T10:54:07Z,3991138025,212,19.0,3991138027,213,5.7,3991138019,56,Center,3991138023,141,76.5,3991760483,178,,3991138021,140,87.2,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875507,283,49,1,27,20,3kq9cckrnlogidldtdie2fkbl,1,13.1,22.3,2023-01-22T20:28:59.168Z,2023-01-23T10:54:52Z,,,,,,,,,,,,,,,,,,,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875517,284,1,1,27,21,3kq9cckrnlogidldtdie2fkbl,1,12.4,26.4,2023-01-22T20:28:59.948Z,2023-01-23T10:54:47Z,3991138073,213,0.1,3991138071,212,8.2,3991762143,178,,3991138065,56,Back,3991138067,140,20.2,3991138069,141,27.2,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875529,285,1,1,27,21,3kq9cckrnlogidldtdie2fkbl,1,19.7,27.9,2023-01-22T20:29:00.602Z,2023-01-23T10:54:57Z,3991138123,213,4.1,3991138115,56,Back,3991138119,141,14.3,3991138117,140,14.1,3991138121,212,11.0,3991762497,178,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875537,286,1,1,27,22,3kq9cckrnlogidldtdie2fkbl,1,13.4,15.3,2023-01-22T20:29:01.764Z,2023-01-23T10:55:04Z,3991138163,140,22.5,3991138161,56,Back,3991138169,213,0.7,3991138165,141,28.1,3991138167,212,12.9,3991762811,178,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875545,287,1,1,27,25,3kq9cckrnlogidldtdie2fkbl,1,18.8,26,2023-01-22T20:29:04.781Z,2023-01-23T10:55:08Z,3991138215,213,5.0,3991138207,56,Back,3991762993,178,,3991138209,140,21.8,3991138213,212,12.6,3991138211,141,8.1,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875549,288,1,1,27,28,3kq9cckrnlogidldtdie2fkbl,0,19.8,7.3,2023-01-22T20:29:06.872Z,2023-01-23T10:55:13Z,3991138225,140,32.1,3991138229,212,13.1,3991138227,141,3.8,3991763171,178,,3991138223,56,Back,3991138231,213,6.1,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875579,230,49,1,27,29,3czravw89omgc9o4s0w3l1bg5,1,63.9,92.3,2023-01-22T20:29:07.945Z,2023-01-23T10:55:18Z,,,,,,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875561,229,1,1,27,29,3czravw89omgc9o4s0w3l1bg5,0,65.2,96.2,2023-01-22T20:29:07.961Z,2023-01-23T10:55:22Z,3991763521,178,,3991138291,212,8.3,3991138293,213,6.1,3991138285,56,Left,3991138287,140,72.9,3991138289,141,93.6,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875571,289,49,1,27,29,3kq9cckrnlogidldtdie2fkbl,1,24.7,8.8,2023-01-22T20:29:08.738Z,2023-01-23T10:55:25Z,,,,,,,,,,,,,,,,,,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875585,290,1,1,27,29,3kq9cckrnlogidldtdie2fkbl,1,24.7,8.8,2023-01-22T20:29:08.778Z,2023-01-23T10:55:29Z,3991138357,212,16.0,3991138355,141,11.0,3991763811,178,,3991138359,213,0.1,3991138353,140,39.9,3991138351,56,Back,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875623,291,1,1,27,34,3kq9cckrnlogidldtdie2fkbl,1,58.7,24.8,2023-01-22T20:29:13.354Z,2023-01-23T10:55:35Z,3991138599,213,1.7,3991138593,140,56.4,3991764061,178,,3991138591,56,Center,3991138597,212,18.5,3991138595,141,51.8,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875647,292,1,1,27,40,3kq9cckrnlogidldtdie2fkbl,1,69.4,46.4,2023-01-22T20:29:19.298Z,2023-01-23T10:55:46Z,3991138691,140,70.5,3991138693,141,26.8,3991138689,56,Center,3991764359,178,,3991138905,210,13,3991138697,213,4.8,3991138695,212,13.4,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875649,293,13,1,27,42,3kq9cckrnlogidldtdie2fkbl,1,73.1,30.1,2023-01-22T20:29:21.163Z,2023-01-23T10:55:46Z,3991138797,20,,3991138921,215,,3991138919,103,62.5,3991138909,81,,3991138911,29,,3991764457,178,,3991138707,56,Center,3991138917,102,34.3,1i9wi65k2foqwudeqiyih87hl,F. Valverde,3991138705,18,,3991138907,121,3991138925,231,3991138923,230,96.5,3991138703,22,,,46.8,3991138913,55,292,,,,,,,,,,,,,,,,,,,,,,,
2499875733,233,5,1,27,43,3czravw89omgc9o4s0w3l1bg5,1,-1.4,54.5,2023-01-22T20:29:22.621Z,2023-01-23T10:55:48Z,3991139533,233,294,3991139121,56,Back,3991139123,346,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875655,294,5,1,27,43,3kq9cckrnlogidldtdie2fkbl,0,101.4,45.5,2023-01-22T20:29:22.621Z,2023-01-23T10:55:49Z,3991138745,346,,3991139557,233,233,3991138743,56,Center,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875745,234,1,1,27,57,3czravw89omgc9o4s0w3l1bg5,1,3.1,49.9,2023-01-22T20:29:35.864Z,2023-01-23T10:55:53Z,3991139179,56,Back,3991139185,212,16.4,3991139187,213,5.0,3991139183,141,27.0,3991139181,140,8.1,3991139191,237,,3991139177,124,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875751,235,1,1,27,58,3czravw89omgc9o4s0w3l1bg5,1,9.5,26.4,2023-01-22T20:29:37.765Z,2023-01-23T10:55:57Z,3991139213,212,8.9,3991139211,141,32.8,3991139209,140,16.9,3991764529,178,,3991139207,56,Back,3991139215,213,0.5,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875765,236,1,1,28,0,3czravw89omgc9o4s0w3l1bg5,1,16.9,32.8,2023-01-22T20:29:38.881Z,2023-01-23T10:56:02Z,3991139281,212,21.0,3991139283,213,5.1,3991139277,140,25.0,3991139275,56,Back,3991764553,178,,3991139279,141,4.6,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875769,237,1,1,28,2,3czravw89omgc9o4s0w3l1bg5,0,26,4.6,2023-01-22T20:29:41.279Z,2023-01-23T10:56:10Z,3991764653,178,,3991139297,140,27.1,3991139405,286,,3991139301,212,1.3,3991139295,56,Back,3991139303,213,0.5,3991139401,233,295,3991139399,236,,e9wu8g45hq2c1vp07jktx0set,De Marcos,3991139299,141,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499875787,295,74,1,28,2,3kq9cckrnlogidldtdie2fkbl,1,67.3,97.1,2023-01-22T20:29:41.319Z,2023-01-23T10:56:13Z,3991139419,233,237,3991139375,285,,3991764687,178,,3991139373,56,Left,,,,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
