id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2505007187,377,45,1,43,26,cobffe32r7g4skka9m19qib63,0,54,76,2023-02-06T20:43:37.242Z,2023-02-07T02:20:21Z,4017919903,233,386,4017919781,56,Center,4017919783,285,,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007205,386,3,1,43,26,3budh3j9xivsid3ptm8ptpy4k,1,46,24,2023-02-06T20:43:37.242Z,2023-02-07T02:20:21Z,4017919883,233,377,4018226095,178,,4018119049,465,,4017919877,286,,4017919875,56,Back,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007207,387,3,1,43,30,3budh3j9xivsid3ptm8ptpy4k,0,59.5,7.1,2023-02-06T20:43:40.644Z,2023-02-07T02:20:30Z,4018119101,464,,4017919881,286,,4017919879,56,Right,4018226233,178,,4017919959,233,378,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007211,378,7,1,43,30,cobffe32r7g4skka9m19qib63,0,40.5,92.9,2023-02-06T20:43:40.937Z,2023-02-07T02:20:32Z,4017919911,56,Back,4017919913,285,,4017919939,233,387,4018119147,383,,4018226255,178,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007219,388,50,1,43,31,3budh3j9xivsid3ptm8ptpy4k,1,60.6,12.2,2023-02-06T20:43:42.102Z,2023-02-07T02:20:36Z,4017919961,56,Right,4017919963,286,,4017920041,233,379,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007223,379,7,1,43,31,cobffe32r7g4skka9m19qib63,1,39.4,87.8,2023-02-06T20:43:42.108Z,2023-02-07T02:20:39Z,4018119157,383,,4017919979,285,,4017919977,56,Back,4018226337,178,,4017920009,233,388,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007227,380,1,1,43,32,cobffe32r7g4skka9m19qib63,1,37.9,87.8,2023-02-06T20:43:42.671Z,2023-02-07T02:20:43Z,4017925225,213,0.7,4017925223,212,3.7,4017920003,56,Back,4018226451,178,,4017925219,140,40.7,4017925221,141,91.1,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007233,381,49,1,43,32,cobffe32r7g4skka9m19qib63,1,46.6,89.1,2023-02-06T20:43:43.037Z,2023-02-07T02:20:46Z,,,,,,,,,,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007257,382,3,1,43,34,cobffe32r7g4skka9m19qib63,1,50.8,90.4,2023-02-06T20:43:44.766Z,2023-02-07T02:21:00Z,4017920191,233,389,4018119247,465,,4017920165,56,Left,4018226627,178,,4017920169,286,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007237,389,45,1,43,34,3budh3j9xivsid3ptm8ptpy4k,0,49.2,9.6,2023-02-06T20:43:44.766Z,2023-02-07T02:21:01Z,4017920063,285,,4017920199,233,382,4017920059,56,Back,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007303,383,1,1,43,38,cobffe32r7g4skka9m19qib63,1,76.6,77.9,2023-02-06T20:43:49.036Z,2023-02-07T02:21:05Z,4018226805,178,,4017920491,213,0.5,4017920485,140,98.2,4017920489,212,26.3,4017920483,56,Left,4017920487,141,97.5,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007313,384,1,1,43,44,cobffe32r7g4skka9m19qib63,0,93.3,93.2,2023-02-06T20:43:55.488Z,2023-02-07T02:21:06Z,4017920529,155,,4017920533,140,91.5,4017920537,212,24.4,4018119309,387,,4017920539,213,4.6,4018226845,178,,4017920535,141,57.4,4018119307,225,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,4017920527,2,,4017920531,56,,4018119311,20,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2505007323,390,12,1,43,46,3budh3j9xivsid3ptm8ptpy4k,1,8.3,42.8,2023-02-06T20:43:56.673Z,2023-02-07T02:21:13Z,4017920621,15,,4017920609,56,Back,4017920615,212,17.5,4017920613,141,29.8,4017920617,213,5.8,4018226935,178,,4017920611,140,22.7,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007325,385,61,1,43,47,cobffe32r7g4skka9m19qib63,1,76.5,66.3,2023-02-06T20:43:57.638Z,2023-02-07T02:21:18Z,4018227007,178,,4017920619,56,Center,,,,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007333,386,43,1,43,51,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-06T20:44:01.647Z,2023-02-06T20:44:07Z,4017920817,144,49,,,,,,,,,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007347,387,50,1,43,53,cobffe32r7g4skka9m19qib63,1,66.8,88.8,2023-02-06T20:44:04.179Z,2023-02-07T02:21:25Z,4017920775,286,,4017920773,56,Left,4017920821,233,391,,,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007355,391,7,1,43,53,3budh3j9xivsid3ptm8ptpy4k,0,33.2,11.2,2023-02-06T20:44:04.394Z,2023-02-07T02:21:28Z,4017920795,285,,4018227195,178,,4017920811,233,387,4017920793,56,Back,4018119445,383,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007351,388,61,1,43,53,cobffe32r7g4skka9m19qib63,1,65.8,88.1,2023-02-06T20:44:04.580Z,2023-02-07T02:21:35Z,4017920779,56,Left,4018227311,178,,,,,,,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007359,392,49,1,43,54,3budh3j9xivsid3ptm8ptpy4k,1,32.8,11.8,2023-02-06T20:44:05.253Z,2023-02-07T02:21:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007393,393,1,1,43,55,3budh3j9xivsid3ptm8ptpy4k,1,32.8,11.8,2023-02-06T20:44:05.867Z,2023-02-07T02:21:42Z,4018227441,178,,4017920997,213,0.4,4017920993,141,18.1,4017920995,212,11.2,4017920989,56,Back,4017920991,140,42.7,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007407,394,1,1,44,2,3budh3j9xivsid3ptm8ptpy4k,0,78.1,13.1,2023-02-06T20:44:12.776Z,2023-02-07T02:21:47Z,4017921071,140,83.2,4017921069,56,Center,4018227513,178,,4017921075,212,12.2,4017921073,141,29.3,4017921077,213,1.1,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007409,389,49,1,44,2,cobffe32r7g4skka9m19qib63,1,15.2,68.5,2023-02-06T20:44:13.589Z,2023-02-07T02:21:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007459,390,1,1,44,5,cobffe32r7g4skka9m19qib63,1,14.2,74.3,2023-02-06T20:44:16.503Z,2023-02-07T02:21:53Z,4017921301,213,6.2,4017921297,141,73.1,4018227619,178,,4017921295,140,28.2,4017921299,212,14.7,4017921293,56,Back,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505065809,1382,83,1,44,8,3budh3j9xivsid3ptm8ptpy4k,1,73.5,28.7,2023-02-06T20:44:18.644Z,2023-02-07T03:12:20Z,4018253709,399,132161,,,,,,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007479,391,1,1,44,10,cobffe32r7g4skka9m19qib63,1,28.9,53.8,2023-02-06T20:44:20.652Z,2023-02-07T02:21:56Z,4017921373,212,21.4,4017921375,213,4.7,4017921371,141,22.4,4017921369,140,28.1,4018227651,178,,4017921367,56,Back,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007499,392,1,1,44,13,cobffe32r7g4skka9m19qib63,1,30,22.7,2023-02-06T20:44:23.889Z,2023-02-07T02:21:59Z,4017921495,140,20.6,4017921499,212,11.0,4017921493,56,Back,4018227705,178,,4017921501,213,2.7,4017921497,141,30.0,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007567,393,1,1,44,16,cobffe32r7g4skka9m19qib63,1,21.2,30.5,2023-02-06T20:44:27.188Z,2023-02-07T02:22:02Z,4017921887,140,21.8,4017921889,141,68.3,4018227739,178,,4017921885,56,Back,4017921893,213,1.5,4017921891,212,25.7,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007581,394,1,1,44,23,cobffe32r7g4skka9m19qib63,1,35,70.4,2023-02-06T20:44:33.904Z,2023-02-07T02:22:05Z,4018227803,178,,4017921967,141,63.6,4017921969,212,22.2,4017921971,213,6.1,4017921963,56,Center,4017921965,140,55.7,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007593,395,1,1,44,25,cobffe32r7g4skka9m19qib63,1,50.9,64.3,2023-02-06T20:44:36.365Z,2023-02-07T02:22:10Z,4018227889,178,,4017922041,56,Back,4017922047,212,21.2,4017922045,141,55.8,4017922043,140,31.5,4017922049,213,3.4,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007599,396,1,1,44,28,cobffe32r7g4skka9m19qib63,1,31.5,55.8,2023-02-06T20:44:38.700Z,2023-02-07T02:22:15Z,4018227961,178,,4017922067,141,62.6,4017922065,140,32.8,4017922069,212,4.8,4017922063,56,Back,4017922071,213,1.3,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007603,397,43,1,44,30,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-06T20:44:41.008Z,2023-02-06T20:45:01Z,4017922079,56,Back,4017922967,144,56,,,,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007657,398,1,1,44,31,cobffe32r7g4skka9m19qib63,1,34.2,62.9,2023-02-06T20:44:42.296Z,2023-02-07T02:22:18Z,4017922361,212,54.9,4018227989,178,,4017922355,56,Right,4017922359,141,9.2,4017922353,155,,4017922363,213,5.6,4017922357,140,73.2,4017922365,1,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007661,399,1,1,44,37,cobffe32r7g4skka9m19qib63,0,70.6,4.9,2023-02-06T20:44:48.466Z,2023-02-07T02:22:25Z,4017922459,236,,4017922379,56,Right,4017922391,213,3.1,4017922465,286,,4017922383,140,68.5,4017922389,212,2.2,4017922387,141,5.1,4017922461,233,395,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,4018228121,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007673,395,74,1,44,37,3budh3j9xivsid3ptm8ptpy4k,1,30.7,96.3,2023-02-06T20:44:48.486Z,2023-02-07T02:22:29Z,4017922431,56,Back,4017922433,285,,4017922471,233,399,4018228217,178,,,,,,,,,,,,,,4yzk41dkluqfxb8o3dbq06zqi,Andrés Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007681,396,5,1,44,38,3budh3j9xivsid3ptm8ptpy4k,0,35,101.6,2023-02-06T20:44:49.272Z,2023-02-07T02:22:31Z,4017922479,347,,4017922657,233,400,4017922477,56,Back,,,,,,,,,,,,,,,,4yzk41dkluqfxb8o3dbq06zqi,Andrés Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007711,400,5,1,44,38,cobffe32r7g4skka9m19qib63,1,65,-1.6,2023-02-06T20:44:49.272Z,2023-02-07T02:22:31Z,4017922645,233,396,4017922621,56,Right,4017922623,347,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007729,401,1,1,44,40,cobffe32r7g4skka9m19qib63,1,62.4,0,2023-02-06T20:44:51.412Z,2023-02-07T02:22:37Z,4017922741,140,88.9,4017922747,213,0.2,4017922739,56,Right,4017922743,141,5.6,4017922749,1,,4017922745,212,28.3,4017922737,107,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007733,402,61,1,44,43,cobffe32r7g4skka9m19qib63,0,88.9,5.6,2023-02-06T20:44:53.927Z,2023-02-07T02:22:52Z,4018228415,178,,4017922767,56,Right,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007735,397,43,1,44,45,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-02-06T20:44:56.044Z,2023-02-06T20:47:51Z,4017929053,144,61,4017922777,56,Back,,,,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007763,398,5,1,44,46,3budh3j9xivsid3ptm8ptpy4k,1,-0.5,86,2023-02-06T20:44:56.957Z,2023-02-07T02:22:57Z,4017922897,346,,4017922899,233,403,4017922895,56,Back,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007761,403,5,1,44,46,cobffe32r7g4skka9m19qib63,0,100.5,14,2023-02-06T20:44:56.957Z,2023-02-07T02:22:57Z,4017922893,346,,4017922921,233,398,4017922891,56,Right,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505008203,411,70,1,45,0,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-02-06T20:45:11.445Z,2023-02-06T20:46:18Z,4017925387,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007935,399,1,1,45,9,3budh3j9xivsid3ptm8ptpy4k,0,5.1,46.9,2023-02-06T20:45:20.076Z,2023-02-07T02:23:25Z,4017923797,1,,4017923789,140,71.3,4017923785,155,,4017923793,212,70.2,4017923787,56,Center,4017923795,213,0.1,4017923783,124,,4017923799,74,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,4017924845,189,,4017923791,141,,,,,,,,,,,,,,,61.1,,,,,,,,,,,,,,,,,,,
2505007989,408,61,1,45,10,cobffe32r7g4skka9m19qib63,1,31.8,46.6,2023-02-06T20:45:21.429Z,2023-02-07T02:23:31Z,4017924189,189,,4017924139,56,Back,4018229251,178,,,,,,,,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007939,405,44,1,45,13,cobffe32r7g4skka9m19qib63,1,55,52.4,2023-02-06T20:45:24.487Z,2023-02-07T03:15:42Z,4017923811,286,,4017923863,233,400,4017923809,56,Center,,,,,,,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007949,400,44,1,45,13,3budh3j9xivsid3ptm8ptpy4k,0,45,47.6,2023-02-06T20:45:24.488Z,2023-02-07T02:23:38Z,4017923867,233,405,4017923849,56,Back,4017923851,285,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007953,406,1,1,45,13,cobffe32r7g4skka9m19qib63,1,55.3,51.8,2023-02-06T20:45:24.532Z,2023-02-07T03:15:43Z,4017923873,3,,4017923879,140,65.6,4017923875,168,,4018229359,388,,4017923881,141,51.1,4017923877,56,Center,4017923885,213,6.2,4017923883,212,10.8,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007955,407,50,1,45,14,cobffe32r7g4skka9m19qib63,1,65.2,48.6,2023-02-06T20:45:25.428Z,2023-02-07T02:23:43Z,4017923891,56,Center,4017923893,286,,4017923931,233,401,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007959,401,7,1,45,15,3budh3j9xivsid3ptm8ptpy4k,1,34.8,51.4,2023-02-06T20:45:25.777Z,2023-02-07T02:23:46Z,4017923925,233,407,4017923911,56,Back,4018229427,178,,4018119895,385,,4017923913,285,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007963,403,1,1,45,16,3budh3j9xivsid3ptm8ptpy4k,1,43.9,46,2023-02-06T20:45:26.724Z,2023-02-07T02:23:53Z,4017923947,212,5.5,4018229553,178,,4017923943,140,45.5,4017923949,213,1.3,4017923945,141,53.7,4017923941,56,Back,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007967,404,1,1,45,17,3budh3j9xivsid3ptm8ptpy4k,1,45.5,53.7,2023-02-06T20:45:27.769Z,2023-02-07T02:23:56Z,4017923961,140,33.1,4017923965,212,22.6,4017923963,141,26.5,4017923959,56,Back,4017923967,213,4.1,4018229599,178,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007961,402,43,1,45,17,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-02-06T20:45:28.469Z,2023-02-06T20:46:50Z,4017926595,144,49,,,,,,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007983,405,1,1,45,20,3budh3j9xivsid3ptm8ptpy4k,1,32.9,26.5,2023-02-06T20:45:30.673Z,2023-02-07T02:23:58Z,4018229641,178,,4017924087,56,Back,4017924089,140,29.6,4017924095,213,2.0,4017924093,212,8.0,4017924091,141,37.1,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505007995,406,1,1,45,24,3budh3j9xivsid3ptm8ptpy4k,1,31,37.4,2023-02-06T20:45:34.642Z,2023-02-07T02:24:00Z,4017924175,141,67.7,4017924179,213,1.6,4017924173,140,30.2,4017924177,212,20.6,4018229673,178,,4017924171,56,Back,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505008015,407,1,1,45,27,3budh3j9xivsid3ptm8ptpy4k,1,33,68.7,2023-02-06T20:45:37.666Z,2023-02-07T02:24:02Z,4017924273,212,28.6,4017924275,213,0.2,4018229703,178,,4017924271,141,78.8,4017924269,140,59.4,4017924267,56,Center,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505008051,408,1,1,45,31,3budh3j9xivsid3ptm8ptpy4k,1,53.2,78.6,2023-02-06T20:45:42.090Z,2023-02-07T02:24:05Z,4017924461,140,46.1,4017924465,212,9.8,4017924463,141,69.3,4017924459,56,Back,4018229761,178,,4017924467,213,3.8,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505008079,409,1,1,45,37,3budh3j9xivsid3ptm8ptpy4k,1,59.3,65.1,2023-02-06T20:45:47.857Z,2023-02-07T02:24:09Z,4017924651,56,Center,4017924657,212,9.8,4018229817,178,,4017924653,140,68.6,4017924659,213,6.2,4017924655,141,63.6,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505008081,410,4,1,45,39,3budh3j9xivsid3ptm8ptpy4k,1,67.1,66.5,2023-02-06T20:45:49.666Z,2023-02-07T02:24:14Z,4017924677,233,409,4017924663,13,,4017924671,286,,4017924669,265,,4017924665,56,Center,4017924667,152,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505008069,409,4,1,45,39,cobffe32r7g4skka9m19qib63,0,32.9,33.5,2023-02-06T20:45:49.667Z,2023-02-07T02:24:13Z,4017924601,13,,4017924693,233,410,4017924609,285,,4017924603,56,Back,4018229845,178,,4017924605,152,,4017924607,265,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505008093,410,17,1,45,44,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-06T20:45:55.577Z,2023-02-07T02:24:19Z,4017924759,31,,4017924763,13,243,4017924761,392,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505008519,412,15,1,46,44,3budh3j9xivsid3ptm8ptpy4k,1,68.7,63.9,2023-02-06T20:46:54.702Z,2023-02-07T02:24:23Z,4017927571,80,,4017927075,56,Center,4017927629,233,411,4017927591,146,99.5,4017927071,26,,4017927589,458,,4017927207,20,,4018229991,178,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,4017927593,147,49.6,4017927073,18,,4017927581,103,0.6,4017927577,102,,,,,,,,,,47.4,,,,,,,,,,,,,,,,,,
2505008573,411,10,1,46,45,cobffe32r7g4skka9m19qib63,1,1.4,50.8,2023-02-06T20:46:55.977Z,2023-02-07T02:24:28Z,4018120261,376,,4017927399,180,,4017927397,173,,4017927403,56,Back,4017927535,233,412,4017927401,182,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505008583,412,52,1,46,46,cobffe32r7g4skka9m19qib63,1,1.4,50.8,2023-02-06T20:46:56.789Z,2023-02-07T02:24:33Z,4018120313,376,,4018230189,389,,,,,,,,,,,,,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505008727,413,30,1,47,0,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-06T20:47:10.634Z,2023-02-07T02:24:59Z,4017928327,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505008731,413,30,1,47,0,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-02-06T20:47:10.634Z,2023-02-07T02:24:59Z,4017928345,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505013073,414,32,2,45,0,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-06T21:03:08.983Z,2023-02-06T21:03:09Z,4017951857,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505013077,414,32,2,45,0,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-02-06T21:03:08.983Z,2023-02-07T01:51:09Z,4017951873,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505013089,415,1,2,45,0,3budh3j9xivsid3ptm8ptpy4k,1,50.1,50.1,2023-02-06T21:03:08.984Z,2023-02-07T02:05:31Z,4017951957,212,19.8,4017951955,141,48.2,4017951953,140,31.3,4017951959,213,3.2,4017951961,279,S,4018213415,178,,4017951951,56,Back,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
