id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2527438237,182,1,1,23,39,6f27yvbqcngegwsg2ozxxdj4,1,33.7,65.4,2023-04-02T12:25:40.599Z,2023-04-02T12:25:45Z,4157359707,56,Back,4157359713,212,29.5,4157359709,140,7.5,4157359711,141,49.6,4157359715,213,3.5,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438315,183,1,1,23,43,6f27yvbqcngegwsg2ozxxdj4,1,7.5,49.6,2023-04-02T12:25:45.351Z,2023-04-02T12:25:48Z,4157360121,141,32.6,4157360119,140,15.9,4157360125,213,5.4,4157360123,212,14.5,4157360117,56,Back,,,,,,,,,,59ndqnsvggsoek170rdqyd1w5,Iván Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438399,184,1,1,23,47,6f27yvbqcngegwsg2ozxxdj4,1,18.9,30.2,2023-04-02T12:25:48.823Z,2023-04-02T12:25:52Z,4157360615,213,5.5,4157360611,141,7.6,4157360609,140,34.7,4157360613,212,22.6,4157360607,56,Back,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438427,185,1,1,23,51,6f27yvbqcngegwsg2ozxxdj4,1,34.9,7.1,2023-04-02T12:25:52.503Z,2023-04-02T12:25:54Z,4157360773,141,29.3,4157360777,213,2.3,4157360771,140,22.9,4157360769,56,Back,4157360775,212,19.7,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438513,186,1,1,23,52,6f27yvbqcngegwsg2ozxxdj4,1,23.4,30.1,2023-04-02T12:25:54.391Z,2023-04-02T12:25:59Z,4157361265,140,25.8,4157361269,212,21.9,4157361267,141,62.1,4157361263,56,Back,4157361271,213,1.5,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438607,187,1,1,23,58,6f27yvbqcngegwsg2ozxxdj4,1,29.3,64.7,2023-04-02T12:25:59.831Z,2023-04-02T12:26:04Z,4157361845,141,9.8,4157361841,56,Back,4157361849,213,4.9,4157361847,212,38.1,4157361843,140,36.6,4157361851,1,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438637,188,1,1,24,3,6f27yvbqcngegwsg2ozxxdj4,0,40.1,10.3,2023-04-02T12:26:04.680Z,2023-04-02T12:26:06Z,4157362079,212,35.6,4157362063,140,73.4,4157362081,213,0.2,4157362059,56,Right,4157362071,141,20.3,4157362053,155,,4157362087,1,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527442431,236,49,1,24,5,cobffe32r7g4skka9m19qib63,1,34.2,68.8,2023-04-02T12:26:06.705Z,2023-04-02T12:29:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438669,202,1,1,24,6,cobffe32r7g4skka9m19qib63,1,30.2,71.1,2023-04-02T12:26:07.505Z,2023-04-02T12:35:37Z,4157362239,56,Center,4157362247,213,0,4157362243,141,71.1,4157362245,212,31.3,4157362237,157,,4157362241,140,60.0,4157362249,1,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438709,203,1,1,24,7,cobffe32r7g4skka9m19qib63,0,59.6,71.4,2023-04-02T12:26:09.457Z,2023-04-02T12:31:00Z,4157362465,141,51.5,4157362463,140,63.5,4157362467,212,14.1,4157362461,56,Center,4157362469,213,5.0,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438763,189,1,1,24,8,6f27yvbqcngegwsg2ozxxdj4,1,39.6,42.7,2023-04-02T12:26:09.815Z,2023-04-02T12:26:12Z,4157362749,140,48.2,4157362753,212,10.6,4157362751,141,50.9,4157362747,56,Back,4157362755,213,0.6,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438767,190,49,1,24,10,6f27yvbqcngegwsg2ozxxdj4,1,58.6,60.5,2023-04-02T12:26:12.456Z,2023-04-02T12:29:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438857,191,1,1,24,12,6f27yvbqcngegwsg2ozxxdj4,1,60.9,63.3,2023-04-02T12:26:13.479Z,2023-04-02T12:26:18Z,4157363291,212,19.2,4157363287,140,76.5,4157363293,213,0.5,4157363285,56,Center,4157363289,141,77.9,,,,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438881,192,1,1,24,17,6f27yvbqcngegwsg2ozxxdj4,1,81.5,92,2023-04-02T12:26:18.695Z,2023-04-02T12:26:20Z,4157363393,56,Left,4157363397,141,93.2,4157363399,212,6.2,4157363401,213,3.0,4157363395,140,75.6,,,,,,,,,,at2bp41y9n3nd1phr2e3wrcnp,H. Seferović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438955,193,1,1,24,18,6f27yvbqcngegwsg2ozxxdj4,1,75.6,93.2,2023-04-02T12:26:20.136Z,2023-04-02T12:26:23Z,4157363785,140,62.6,4157363789,212,14.9,4157363791,213,3.6,4157363787,141,84.3,4157363783,56,Left,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438965,194,1,1,24,21,6f27yvbqcngegwsg2ozxxdj4,1,63.8,73.4,2023-04-02T12:26:23.272Z,2023-04-02T12:26:24Z,4157363877,141,69.0,4157363873,56,Center,4157363875,140,60.3,4157363879,212,4.7,4157363881,213,3.8,,,,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527438995,195,1,1,24,22,6f27yvbqcngegwsg2ozxxdj4,0,60.3,69,2023-04-02T12:26:24.457Z,2023-04-02T12:26:26Z,4157364025,141,30.5,4157364029,213,5.2,4157364019,155,,4157364027,212,29.9,4157364023,140,74.0,4157364021,56,Center,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439005,204,49,1,24,24,cobffe32r7g4skka9m19qib63,1,24.6,73.2,2023-04-02T12:26:26.356Z,2023-04-02T12:26:26Z,,,,,,,,,,,,,,,,,,,,,,,,,e53c7z5bdud6uycw32s3qgx9m,Álex Centelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439059,205,1,1,24,25,cobffe32r7g4skka9m19qib63,1,27,71.1,2023-04-02T12:26:27.219Z,2023-04-02T12:26:29Z,4157364353,213,5.7,4157364349,141,59.7,4157364345,56,Back,4157364351,212,14.1,4157364347,140,38.2,4157364343,155,,,,,,,,e53c7z5bdud6uycw32s3qgx9m,Álex Centelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439089,206,1,1,24,27,cobffe32r7g4skka9m19qib63,1,36.9,64.8,2023-04-02T12:26:29.154Z,2023-04-02T12:26:31Z,4157364509,212,14.6,4157364513,213,1.6,4157364503,140,37.1,4157364501,56,Back,4157364505,141,86.3,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439131,207,1,1,24,29,cobffe32r7g4skka9m19qib63,1,38,87.7,2023-04-02T12:26:31.346Z,2023-04-02T12:26:33Z,4157364741,56,Back,4157364749,213,0.2,4157364745,141,90.9,4157364747,212,11.8,4157364743,140,49.0,,,,,,,,,,e53c7z5bdud6uycw32s3qgx9m,Álex Centelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439203,208,1,1,24,32,cobffe32r7g4skka9m19qib63,1,43.3,88.1,2023-04-02T12:26:33.571Z,2023-04-02T12:26:36Z,4157365079,141,88.0,4157365083,213,3.2,4157365081,212,7.9,4157365073,56,Back,4157365077,140,35.8,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439223,209,1,1,24,34,cobffe32r7g4skka9m19qib63,1,38.7,79.9,2023-04-02T12:26:36.370Z,2023-04-02T12:26:37Z,4157365205,213,3.9,4157365195,140,34.3,4157365197,141,73.3,4157365193,56,Back,4157365201,212,6.4,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439275,210,1,1,24,36,cobffe32r7g4skka9m19qib63,1,35.3,74.4,2023-04-02T12:26:37.714Z,2023-04-02T12:26:40Z,4157365437,56,Back,4157365445,213,1.0,4157365441,141,87.1,4157365439,140,40.5,4157365443,212,10.2,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439305,211,1,1,24,38,cobffe32r7g4skka9m19qib63,1,40.7,86.8,2023-04-02T12:26:40.051Z,2023-04-02T12:26:41Z,4157365613,212,11.0,4157365607,56,Back,4157365615,213,0.8,4157365609,140,48.0,4157365611,141,98.3,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439333,212,1,1,24,40,cobffe32r7g4skka9m19qib63,1,47.2,97.8,2023-04-02T12:26:41.474Z,2023-04-02T12:26:42Z,4157365727,140,38.8,4157365729,141,92.4,4157365731,212,9.6,4157365733,213,3.5,4157365725,56,Back,,,,,,,,,,e53c7z5bdud6uycw32s3qgx9m,Álex Centelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439417,213,1,1,24,41,cobffe32r7g4skka9m19qib63,1,37.2,91.4,2023-04-02T12:26:42.738Z,2023-04-02T12:26:47Z,4157366213,141,56.7,4157366217,213,3.8,4157366215,212,37.0,4157366211,140,10.0,4157366219,1,,4157366209,56,Back,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439489,214,1,1,24,45,cobffe32r7g4skka9m19qib63,1,10,53.3,2023-04-02T12:26:47.027Z,2023-04-02T12:26:50Z,4157366555,212,29.6,4157366547,56,Back,4157366557,213,5.2,4157366549,140,23.1,4157366553,141,14.7,,,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439559,215,1,1,24,48,cobffe32r7g4skka9m19qib63,0,23,11.3,2023-04-02T12:26:50.035Z,2023-04-02T12:26:54Z,4157366927,141,12.2,4157366923,56,Right,4157366931,213,0.0,4157366929,212,42.0,4157366921,155,,4157366925,140,63.0,4157366933,1,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439577,196,12,1,24,52,6f27yvbqcngegwsg2ozxxdj4,1,33.7,87.5,2023-04-02T12:26:53.833Z,2023-04-02T12:26:55Z,4157367055,15,,4157367013,141,100.0,4157367017,213,1.0,4157367231,167,,4157367015,212,10.8,4157367011,140,39.0,4157367009,56,Back,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439597,197,5,1,24,53,6f27yvbqcngegwsg2ozxxdj4,0,41.2,101.4,2023-04-02T12:26:54.531Z,2023-04-02T12:47:41Z,4157367293,233,216,4157367101,56,Back,4157367105,347,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439607,216,5,1,24,53,cobffe32r7g4skka9m19qib63,1,58.8,-1.4,2023-04-02T12:26:54.531Z,2023-04-02T12:26:56Z,4157367255,233,197,4157367161,56,Right,4157367163,347,,,,,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439897,217,1,1,25,8,cobffe32r7g4skka9m19qib63,1,57.2,0,2023-04-02T12:27:09.795Z,2023-04-02T12:27:10Z,4157368735,141,13.8,4157368729,107,,4157368739,213,0.9,4157368737,212,12.6,4157368731,56,Right,4157368733,140,64.3,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439947,218,1,1,25,9,cobffe32r7g4skka9m19qib63,1,64.3,13.8,2023-04-02T12:27:10.740Z,2023-04-02T12:27:13Z,4157369077,141,3.5,4157369073,56,Right,4157369075,140,65.7,4157369081,213,4.9,4157369079,212,7.2,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527439961,219,1,1,25,12,cobffe32r7g4skka9m19qib63,1,65.4,4.3,2023-04-02T12:27:13.652Z,2023-04-02T12:27:14Z,4157369165,56,Right,4157369169,141,7.4,4157369173,213,2.9,4157369171,212,8.3,4157369167,140,57.8,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440051,220,1,1,25,12,cobffe32r7g4skka9m19qib63,1,57.8,7.4,2023-04-02T12:27:14.404Z,2023-04-02T12:27:19Z,4157369649,56,Right,4157369657,213,5.9,4157369653,141,2.2,4157369655,212,9.8,4157369651,140,66.5,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440089,198,43,1,25,17,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2023-04-02T12:27:18.779Z,2023-04-02T12:27:41Z,4157369815,56,Back,4157371741,144,7,4157369817,285,0,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440095,199,45,1,25,17,6f27yvbqcngegwsg2ozxxdj4,0,24,85.1,2023-04-02T12:27:19.252Z,2023-04-02T12:27:22Z,4157369839,56,Back,4157369969,233,221,4157369841,285,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440063,221,3,1,25,17,cobffe32r7g4skka9m19qib63,1,76,14.9,2023-04-02T12:27:19.252Z,2023-04-02T12:27:22Z,4157369705,56,Right,4157369707,286,,4157369907,233,199,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440149,222,1,1,25,18,cobffe32r7g4skka9m19qib63,1,80.6,16.5,2023-04-02T12:27:20.003Z,2023-04-02T12:27:25Z,4157370165,56,Right,4157370167,140,95.6,4157370171,212,18.5,4157370173,213,5.7,4157370169,141,2.3,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440215,223,1,1,25,23,cobffe32r7g4skka9m19qib63,1,96.3,4.3,2023-04-02T12:27:25.044Z,2023-04-02T12:27:28Z,4157370547,212,17.4,4157370543,140,79.7,4157370545,141,3.8,4157370541,56,Right,4157370549,213,3.2,,,,,,,,,,3flv9yp9x61ph57xugztva9nu,Arnau Puigmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440223,224,1,1,25,26,cobffe32r7g4skka9m19qib63,0,86.9,2.8,2023-04-02T12:27:28.180Z,2023-04-02T12:27:31Z,4157370563,2,,4157370813,236,,4157370575,213,1.2,4157370573,212,2.7,4157370565,155,,4157370823,286,,4157370567,56,Right,4157370817,233,200,a5x0poaqzssg2yuou57qgyead,Chumi,,4157370571,141,6.5,4157370569,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,
2527440259,200,12,1,25,26,6f27yvbqcngegwsg2ozxxdj4,1,17.3,91.1,2023-04-02T12:27:28.280Z,2023-04-02T12:27:31Z,4157370765,185,,4157370767,56,Back,4157370849,233,224,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440291,201,5,1,25,28,6f27yvbqcngegwsg2ozxxdj4,0,12.6,101.4,2023-04-02T12:27:29.572Z,2023-04-02T12:47:42Z,4157370927,347,,4157370925,56,Back,4157370999,233,225,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440249,225,5,1,25,28,cobffe32r7g4skka9m19qib63,1,87.4,-1.4,2023-04-02T12:27:29.572Z,2023-04-02T12:27:32Z,4157370985,233,201,4157370693,347,,4157370691,56,Right,,,,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440467,226,1,1,25,40,cobffe32r7g4skka9m19qib63,1,89.6,0,2023-04-02T12:27:41.509Z,2023-04-02T12:27:43Z,4157371957,107,,4157371961,140,92.8,4157371965,212,14.5,4157371963,141,19.1,4157371967,213,1.3,4157371959,56,Right,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440473,227,61,1,25,41,cobffe32r7g4skka9m19qib63,0,91.6,17.7,2023-04-02T12:27:42.716Z,2023-04-02T12:27:49Z,4157371983,56,Right,,,,,,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440505,202,49,1,25,43,6f27yvbqcngegwsg2ozxxdj4,1,7.9,83.9,2023-04-02T12:27:45.370Z,2023-04-02T12:27:45Z,,,,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440551,203,1,1,25,44,6f27yvbqcngegwsg2ozxxdj4,1,8.3,93.2,2023-04-02T12:27:46.218Z,2023-04-02T12:27:47Z,4157372355,140,12.6,4157372359,141,90.3,4157372363,213,5.9,4157372361,212,4.9,4157372353,56,Back,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440635,204,1,1,25,45,6f27yvbqcngegwsg2ozxxdj4,1,12.6,90.3,2023-04-02T12:27:47.402Z,2023-04-02T12:27:51Z,4157372847,212,11.1,4157372843,140,7.0,4157372849,213,4.2,4157372841,56,Back,4157372845,141,76.4,,,,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440753,205,1,1,25,50,6f27yvbqcngegwsg2ozxxdj4,1,9.5,68.7,2023-04-02T12:27:51.499Z,2023-04-02T12:27:57Z,4157373407,141,23.5,4157373403,56,Back,4157373405,140,16.5,4157373409,212,31.6,4157373411,213,4.9,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440813,206,1,1,25,55,6f27yvbqcngegwsg2ozxxdj4,1,31.9,15.2,2023-04-02T12:27:57.195Z,2023-04-02T12:27:59Z,4157373737,212,11.7,4157373731,56,Back,4157373733,140,29.1,4157373739,213,1.8,4157373735,141,31.9,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527440891,207,1,1,25,58,6f27yvbqcngegwsg2ozxxdj4,1,29.7,33.5,2023-04-02T12:27:59.627Z,2023-04-02T12:28:03Z,4157374043,212,10.7,4157374039,140,34.5,4157374041,141,47.3,4157374037,56,Back,4157374045,213,1.1,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441025,208,1,1,26,2,6f27yvbqcngegwsg2ozxxdj4,1,33.4,35.9,2023-04-02T12:28:03.515Z,2023-04-02T12:28:10Z,4157374803,212,22.5,4157374793,140,43.2,4157374797,141,6.4,4157374791,56,Back,4157374805,213,5.2,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441071,209,1,1,26,8,6f27yvbqcngegwsg2ozxxdj4,1,70,14.6,2023-04-02T12:28:10.108Z,2023-04-02T12:28:11Z,4157374991,212,16.6,4157374987,140,73.8,4157374983,56,Center,4157374993,213,1.3,4157374989,141,38.3,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441141,210,1,1,26,10,6f27yvbqcngegwsg2ozxxdj4,1,73.8,38.5,2023-04-02T12:28:11.803Z,2023-04-02T12:28:33Z,4157375347,212,12.9,4157375343,140,86.0,4157375339,155,,4157376283,210,15,4157376783,4,,4157375341,56,Center,4157376285,154,,4157375349,213,0.1,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,1,4157375345,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441145,211,15,1,26,14,6f27yvbqcngegwsg2ozxxdj4,1,91.5,55.7,2023-04-02T12:28:16.363Z,2023-04-02T12:28:27Z,4157376305,102,49.2,4157375363,22,,4157376315,231,51.4,4157376299,154,,4157376313,230,98.6,4157375365,17,,4157376297,29,,4157376301,55,210,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,4157376311,147,54.5,4157375651,82,,4157375647,72,4157376309,146,4157376295,78,,,93.0,4157375367,56,Center,4157376307,103,4157375709,233,,19,229,,,,,,
2527441167,229,10,1,26,14,cobffe32r7g4skka9m19qib63,1,10.4,40.9,2023-04-02T12:28:16.463Z,2023-04-02T12:29:10Z,4157375511,94,,4157375513,56,Back,4157375781,233,211,,,,,,,,,,,,,,,,e53c7z5bdud6uycw32s3qgx9m,Álex Centelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441161,228,43,1,26,15,cobffe32r7g4skka9m19qib63,1,0,0,2023-04-02T12:28:17.078Z,2023-04-02T12:28:48Z,4157377989,144,7,4157375497,56,Back,4157375499,285,0,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441195,212,5,1,26,17,6f27yvbqcngegwsg2ozxxdj4,1,95.1,101.6,2023-04-02T12:28:18.620Z,2023-04-02T12:28:23Z,4157375631,56,Left,4157375633,347,,4157375843,233,230,,,,,,,,,,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441219,230,5,1,26,17,cobffe32r7g4skka9m19qib63,0,4.9,-1.6,2023-04-02T12:28:18.620Z,2023-04-02T12:47:42Z,4157375771,347,,4157375959,233,212,4157375769,56,Back,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441443,213,1,1,26,33,6f27yvbqcngegwsg2ozxxdj4,1,84.8,100,2023-04-02T12:28:34.732Z,2023-04-02T12:28:36Z,4157377069,213,4.6,4157377061,56,Left,4157377065,141,88.4,4157377059,107,,4157377067,212,8.5,4157377063,140,83.8,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441455,214,1,1,26,34,6f27yvbqcngegwsg2ozxxdj4,1,83.8,87.9,2023-04-02T12:28:35.963Z,2023-04-02T12:28:36Z,4157377117,212,4.9,4157377113,140,87.1,4157377119,213,0.8,4157377111,56,Left,4157377115,141,93.0,,,,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441491,215,1,1,26,35,6f27yvbqcngegwsg2ozxxdj4,1,87.1,93,2023-04-02T12:28:36.668Z,2023-04-02T12:28:38Z,4157377291,140,98.4,4157377297,213,5.9,4157377293,141,86.3,4157377289,56,Left,4157377295,212,12.7,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441505,216,1,1,26,36,6f27yvbqcngegwsg2ozxxdj4,0,98.4,86.4,2023-04-02T12:28:38.204Z,2023-04-02T12:28:39Z,4157377385,213,4.3,4157377377,56,Center,4157377373,2,,4157377381,141,54.3,4157377383,212,23.4,4157377379,140,90.4,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441541,231,12,1,26,37,cobffe32r7g4skka9m19qib63,1,10.2,38.6,2023-04-02T12:28:38.999Z,2023-04-02T12:28:41Z,4157377583,141,0.0,4157377627,167,,4157377577,56,Back,4157377579,140,4.4,4157377589,213,4.5,4157377585,212,27.5,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441811,217,5,1,26,39,6f27yvbqcngegwsg2ozxxdj4,1,95.8,101,2023-04-02T12:28:41.039Z,2023-04-02T12:47:42Z,4157378865,347,,4157378863,56,Left,4157378907,233,232,,,,,,,,,,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441551,232,5,1,26,39,cobffe32r7g4skka9m19qib63,0,4.2,-1,2023-04-02T12:28:41.039Z,2023-04-02T12:29:00Z,4157378923,233,217,4157377615,56,Back,4157377617,347,,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
