id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/17/value,assist
2509873161,433,12,2,46,14,c8llrezkm3b3op4afrou6b487,1,7.8,38,2023-02-19T14:08:13.422Z,2023-02-19T23:39:34Z,4043579915,56,Back,4045402007,178,,4043579923,213,3.8,4043579917,140,0.0,4043579919,141,27.4,4043579957,167,,4043579921,212,12.0,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509873183,409,6,2,46,15,4yg9ttzw0m51048doksv8uq5r,1,99.6,70.6,2023-02-19T14:08:15.201Z,2023-02-19T23:39:37Z,4043580077,233,434,4043580031,73,,4043580029,56,Center,,,,,,,,,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509873167,434,6,2,46,15,c8llrezkm3b3op4afrou6b487,0,0.4,29.4,2023-02-19T14:08:15.201Z,2023-02-19T23:39:38Z,4043580111,233,409,4043579935,56,Back,4043579937,73,,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509873987,410,1,2,46,48,4yg9ttzw0m51048doksv8uq5r,0,99.5,99.5,2023-02-19T14:08:47.975Z,2023-02-19T23:39:43Z,4043583749,6,,4043583759,141,65.7,4043583757,140,91.7,4043583747,2,,4043583763,213,4.4,4045402235,178,,4044562231,72,,4043583753,224,,f0a2qk3jzxercn67bben5eled,Gumbau,4043583755,56,,4043583761,212,,,,,,,,,,,,,,,,,,Center,24.4,,,,,,,,,,,,,,,,,
2509873971,435,61,2,46,50,c8llrezkm3b3op4afrou6b487,1,8.1,40.2,2023-02-19T14:08:49.392Z,2023-02-19T23:39:56Z,4043583693,56,Back,4045402605,178,,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874017,436,12,2,46,50,c8llrezkm3b3op4afrou6b487,1,7,41.5,2023-02-19T14:08:50.171Z,2023-02-19T23:40:03Z,4043583893,141,23.9,4043583895,212,14.4,4045402853,178,,4043583889,56,Back,4043583915,167,,4043583897,213,4.1,4043583891,140,0.0,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874073,412,6,2,46,54,4yg9ttzw0m51048doksv8uq5r,1,96.4,67.1,2023-02-19T14:08:53.722Z,2023-02-19T23:40:05Z,4043584189,233,437,4043584127,56,Center,4043584129,73,,,,,,,,,,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874021,437,6,2,46,54,c8llrezkm3b3op4afrou6b487,0,3.6,32.9,2023-02-19T14:08:53.722Z,2023-02-19T23:40:06Z,4043584221,233,412,4043583905,73,,4043583903,56,Back,,,,,,,,,,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874031,411,43,2,46,55,4yg9ttzw0m51048doksv8uq5r,1,0,0,2023-02-19T14:08:54.518Z,2023-02-19T14:09:10Z,4043585865,144,61,4043583939,56,Center,,,,,,,,,,,,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874525,413,1,2,47,15,4yg9ttzw0m51048doksv8uq5r,0,99.5,99.5,2023-02-19T14:09:14.859Z,2023-02-19T23:40:14Z,4043586327,6,,4043586341,212,37.6,4043586335,140,92.0,4043586325,2,,4043586345,1,,4044564763,72,,4043586331,224,,4043586329,155,,f0a2qk3jzxercn67bben5eled,Gumbau,4045403221,178,,4043586333,56,4043586343,213,4.5,4043586339,141,,,,,,,,,,,,,,Center,45.5,,,,,,,,,,,,,,,,
2509874559,438,12,2,47,17,c8llrezkm3b3op4afrou6b487,1,8,52.6,2023-02-19T14:09:16.727Z,2023-02-19T23:40:21Z,4045403505,388,,4043586553,140,22.8,4043586555,141,57.1,4043586565,15,,4043586559,213,0.2,4043586557,212,15.8,4043586551,56,Back,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874587,414,1,2,47,20,4yg9ttzw0m51048doksv8uq5r,1,75.9,47.5,2023-02-19T14:09:19.550Z,2023-02-19T23:40:25Z,4045403607,178,,4043586737,141,58.1,4043586739,212,7.3,4043586741,213,1.7,4043586735,140,74.7,4043586733,56,Center,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874661,415,1,2,47,21,4yg9ttzw0m51048doksv8uq5r,1,70.5,58.8,2023-02-19T14:09:20.591Z,2023-02-19T23:40:28Z,4043587099,141,51.0,4045403709,178,,4043587103,213,3.4,4043587097,140,51.6,4043587101,212,20.5,4043587095,56,Center,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874751,416,1,2,47,26,4yg9ttzw0m51048doksv8uq5r,1,64.2,41,2023-02-19T14:09:25.795Z,2023-02-19T23:40:34Z,4043587549,140,77.8,4043587547,56,Right,4043587551,141,9.4,4043587553,212,25.8,4045403953,178,,4043587555,213,5.3,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874771,417,1,2,47,30,4yg9ttzw0m51048doksv8uq5r,0,81.1,12.4,2023-02-19T14:09:29.841Z,2023-02-19T23:40:42Z,4043587629,155,,4043587641,213,1.3,4043587627,2,,4043587635,141,45.0,4043587633,140,88.0,4044566469,20,,4044566467,224,,4043587637,212,23.3,e18oezz5jq7pf3h4azgv3ofrp,Fidel,4043587631,56,,4045404207,178,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2509874865,439,12,2,47,31,c8llrezkm3b3op4afrou6b487,1,12,56.5,2023-02-19T14:09:30.970Z,2023-02-19T23:40:46Z,4043588081,212,15.4,4045404323,178,,4043588083,213,0.5,4043588079,141,68.0,4043588077,140,24.6,4043588075,56,Back,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874867,440,49,2,47,33,c8llrezkm3b3op4afrou6b487,1,25.2,65.7,2023-02-19T14:09:32.247Z,2023-02-19T23:40:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874885,441,1,2,47,33,c8llrezkm3b3op4afrou6b487,1,26.2,66.4,2023-02-19T14:09:32.303Z,2023-02-19T23:41:02Z,4045404799,178,,4043588175,141,42.7,4043588177,212,17.6,4043588171,56,Back,4043588179,213,5.1,4043588173,140,33.0,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874895,442,3,2,47,35,c8llrezkm3b3op4afrou6b487,0,32.2,45.8,2023-02-19T14:09:34.479Z,2023-02-19T23:41:09Z,4043588583,233,418,4044567735,285,,4043588219,56,Back,4044567737,464,,4045405051,178,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874961,418,7,2,47,35,4yg9ttzw0m51048doksv8uq5r,1,67.8,54.2,2023-02-19T14:09:34.784Z,2023-02-19T23:41:14Z,4044567837,383,,4045405247,178,,4043588477,56,Center,4044567739,286,,4043588537,233,442,,,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510060959,790,61,2,47,36,4yg9ttzw0m51048doksv8uq5r,1,65.7,54.4,2023-02-19T14:09:35.573Z,2023-02-20T09:08:10Z,4045405459,178,,4044569427,56,Center,,,,,,,,,,,,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874969,419,49,2,47,37,4yg9ttzw0m51048doksv8uq5r,1,70.6,63.3,2023-02-19T14:09:36.501Z,2023-02-19T23:41:48Z,,,,,,,,,,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874915,443,43,2,47,38,c8llrezkm3b3op4afrou6b487,1,0,0,2023-02-19T14:09:37.941Z,2023-02-19T14:09:57Z,4043588277,56,Back,4043590365,144,61,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509874999,420,1,2,47,39,4yg9ttzw0m51048doksv8uq5r,1,70.6,63.3,2023-02-19T14:09:39.069Z,2023-02-19T23:41:53Z,4045406293,178,,4043588669,212,8.9,4043588671,213,6.0,4043588667,141,60.0,4043588665,140,78.8,4043588661,56,Center,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509875019,421,3,2,47,41,4yg9ttzw0m51048doksv8uq5r,0,83.5,49.5,2023-02-19T14:09:40.302Z,2023-02-20T09:09:06Z,4044588709,464,,4043588749,56,Center,4043588895,233,444,4043588751,286,,4045406505,178,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509875041,444,7,2,47,41,c8llrezkm3b3op4afrou6b487,1,16.5,50.5,2023-02-19T14:09:40.454Z,2023-02-19T23:42:07Z,4043588873,233,421,4045406697,178,,4044588847,383,,4043588869,285,,4043588867,56,Back,,,,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509875661,422,2,2,47,42,4yg9ttzw0m51048doksv8uq5r,1,84.8,48.9,2023-02-19T14:09:41.884Z,2023-02-19T23:42:14Z,4043591925,56,Center,4043591923,7,e18oezz5jq7pf3h4azgv3ofrp,4043591927,140,87.3,4045406873,178,,4043591929,141,45.2,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509875065,445,55,2,47,42,c8llrezkm3b3op4afrou6b487,1,14.4,53.6,2023-02-19T14:09:41.885Z,2023-02-19T23:42:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509875075,446,43,2,47,44,c8llrezkm3b3op4afrou6b487,1,0,0,2023-02-19T14:09:43.764Z,2023-02-19T14:09:51Z,4043589007,347,0,4043589003,56,Back,4043589619,144,5,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509875711,447,1,2,48,14,c8llrezkm3b3op4afrou6b487,0,17.4,51.3,2023-02-19T14:10:13.270Z,2023-02-19T23:42:18Z,4043592201,213,0.5,4043592195,140,58.9,4043592193,56,Left,4043592187,5,,4043592189,155,,4043592197,141,83.0,4043592191,241,,4045406983,178,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,4043592203,1,,4043592199,212,,,,,,,,,,,,,,,,,,,48.6,,,,,,,,,,,,,,,,,
2509875747,423,1,2,48,16,4yg9ttzw0m51048doksv8uq5r,0,40.2,24.4,2023-02-19T14:10:16.062Z,2023-02-19T23:42:24Z,4043592359,212,38.0,4043592357,141,41.8,4043592351,3,,4043592363,213,0.3,4043592353,56,Center,4045407133,388,,4043592355,140,74.6,4043592367,1,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509875827,448,1,2,48,19,c8llrezkm3b3op4afrou6b487,1,27.9,65.4,2023-02-19T14:10:18.548Z,2023-02-19T23:42:30Z,4045407295,178,,4043592791,3,,4043592797,141,61.1,4043592799,212,7.4,4043592795,140,34.4,4043592793,56,Back,4043592801,213,5.9,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509875851,449,1,2,48,20,c8llrezkm3b3op4afrou6b487,1,34.4,61.1,2023-02-19T14:10:20.047Z,2023-02-19T23:42:35Z,4043592915,141,47.8,4043592907,56,Back,4043592923,213,5.7,4043592925,1,,4043592911,140,48.0,4043592903,157,,4043592919,212,16.9,4045407483,178,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509875879,450,1,2,48,22,c8llrezkm3b3op4afrou6b487,1,48,47.8,2023-02-19T14:10:22.025Z,2023-02-19T23:42:39Z,4043593035,141,33.1,4045407601,178,,4043593039,212,12.8,4043593031,140,40.4,4043593025,56,Back,4043593043,213,4.0,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509875887,451,1,2,48,24,c8llrezkm3b3op4afrou6b487,1,40.4,33.1,2023-02-19T14:10:24.080Z,2023-02-19T23:42:43Z,4043593093,140,37.8,4043593095,141,46.9,4043593099,213,1.9,4043593097,212,9.8,4045407757,178,,4043593089,56,Back,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509875937,452,1,2,48,25,c8llrezkm3b3op4afrou6b487,1,36.8,47,2023-02-19T14:10:24.961Z,2023-02-19T23:42:48Z,4045407935,178,,4043593277,141,33.2,4043593279,212,14.0,4043593281,213,3.9,4043593275,140,26.9,4043593273,56,Back,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509876063,453,1,2,48,28,c8llrezkm3b3op4afrou6b487,1,28.6,34.7,2023-02-19T14:10:27.740Z,2023-02-19T23:42:52Z,4043593839,212,27.5,4043593831,56,Back,4045408177,178,,4043593833,140,5.1,4043593835,141,52.4,4043593841,213,2.7,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509876129,454,1,2,48,32,c8llrezkm3b3op4afrou6b487,0,3,62.5,2023-02-19T14:10:31.952Z,2023-02-19T23:42:56Z,4043594165,213,0.5,4043594163,212,50.1,4045408357,178,,4043594151,155,,4043594159,140,45.0,4043594161,141,97.5,4043594167,1,,4043594153,56,Back,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509876175,424,44,2,48,35,4yg9ttzw0m51048doksv8uq5r,1,56.6,5.1,2023-02-19T14:10:35.044Z,2023-02-20T09:56:19Z,4043594409,233,455,4043594391,286,,4043594389,56,Right,,,,,,,,,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509876135,455,44,2,48,35,c8llrezkm3b3op4afrou6b487,0,43.4,94.9,2023-02-19T14:10:35.045Z,2023-02-19T23:43:01Z,4043594187,285,,4043594183,56,Back,4043594421,233,424,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509876189,425,1,2,48,35,4yg9ttzw0m51048doksv8uq5r,0,56,1.7,2023-02-19T14:10:35.109Z,2023-02-20T09:56:20Z,4043594477,212,15.7,4045408763,388,,4043594471,140,70.8,4043594467,56,Right,4043594479,213,6.1,4043594475,141,0.0,4043594463,3,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509876737,427,27,2,48,36,4yg9ttzw0m51048doksv8uq5r,1,0,0,2023-02-19T14:10:35.282Z,2023-02-19T23:43:42Z,4043596923,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509876709,457,27,2,48,36,c8llrezkm3b3op4afrou6b487,1,0,0,2023-02-19T14:10:35.282Z,2023-02-19T23:43:43Z,4043596759,41,Injury,4043596761,53,8rm2kkceowwtj3p0k6g7id0mi,4043596951,233,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509876199,426,5,2,48,37,4yg9ttzw0m51048doksv8uq5r,0,65.6,-1.6,2023-02-19T14:10:36.970Z,2023-02-19T23:43:15Z,4043594511,347,,4043594509,56,Right,4043596855,233,456,,,,,,,,,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509876703,456,5,2,48,37,c8llrezkm3b3op4afrou6b487,1,34.4,101.6,2023-02-19T14:10:36.970Z,2023-02-19T23:43:15Z,4043596737,56,Back,4043596739,347,,4043596785,233,426,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509876899,428,28,2,49,2,4yg9ttzw0m51048doksv8uq5r,1,0,0,2023-02-19T14:11:01.349Z,2023-02-19T23:44:15Z,4043597879,233,458,4043597781,55,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509876907,458,28,2,49,2,c8llrezkm3b3op4afrou6b487,1,0,0,2023-02-19T14:11:01.349Z,2023-02-19T23:44:15Z,4043597811,55,457,4043597885,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877039,459,1,2,49,20,c8llrezkm3b3op4afrou6b487,1,40.8,100,2023-02-19T14:11:19.573Z,2023-02-19T23:44:21Z,4043598491,107,,4043598497,141,92.9,4043598499,212,26.8,4043598501,213,6.1,4043598495,140,65.7,4043598503,1,,4043598493,56,Left,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877059,460,61,2,49,22,c8llrezkm3b3op4afrou6b487,0,65.7,92.9,2023-02-19T14:11:21.577Z,2023-02-19T23:44:27Z,4043598599,56,Left,4045411945,15,,4045411947,178,,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877087,429,5,2,49,23,4yg9ttzw0m51048doksv8uq5r,1,29.4,-1,2023-02-19T14:11:23.162Z,2023-02-19T23:44:32Z,4043598747,56,Back,4043598835,233,461,4043598749,347,,,,,,,,,,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877065,461,5,2,49,23,c8llrezkm3b3op4afrou6b487,0,70.6,101,2023-02-19T14:11:23.162Z,2023-02-19T23:44:32Z,4043598881,233,429,4043598639,347,,4043598633,56,Left,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877345,430,1,2,49,35,4yg9ttzw0m51048doksv8uq5r,0,39,0,2023-02-19T14:11:34.682Z,2023-02-19T23:45:01Z,4043600015,141,10.3,4043600009,107,,4043600013,140,68.3,4043600017,212,31.7,4043600011,56,Right,4043600019,213,0.2,4043600033,1,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877387,462,12,2,49,38,c8llrezkm3b3op4afrou6b487,1,24.8,93.2,2023-02-19T14:11:37.536Z,2023-02-19T23:44:44Z,4043600235,141,100.0,4043600233,140,30.0,4045412541,388,,4043600467,15,,4043600241,213,0.8,4043600237,212,7.5,4043600231,56,Back,4043600351,167,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877739,431,5,2,49,39,4yg9ttzw0m51048doksv8uq5r,1,68.3,-0.9,2023-02-19T14:11:38.772Z,2023-02-19T23:44:47Z,4043602087,233,463,4043602045,56,Right,4043602047,347,,,,,,,,,,,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877399,463,5,2,49,39,c8llrezkm3b3op4afrou6b487,0,31.7,100.9,2023-02-19T14:11:38.772Z,2023-02-19T23:44:47Z,4043600283,56,Back,4043602119,233,431,4043600287,347,,,,,,,,,,,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877849,432,1,2,49,54,4yg9ttzw0m51048doksv8uq5r,1,66.4,0,2023-02-19T14:11:53.647Z,2023-02-19T23:45:08Z,4043602587,141,6.5,4043602581,107,,4043602589,212,30.9,4043602591,213,0.2,4043602585,140,95.4,4043602583,56,Right,4043602593,1,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877855,433,1,2,49,58,4yg9ttzw0m51048doksv8uq5r,0,97.4,10.2,2023-02-19T14:11:58.205Z,2023-02-19T23:45:25Z,4043602631,56,Right,4043602637,212,1.2,4043602757,236,,4043602635,141,12.0,4045413869,178,,4044592839,224,,4043602627,2,,4043602759,233,464,e18oezz5jq7pf3h4azgv3ofrp,Fidel,4044592841,20,,4043602639,213,4043602763,286,,4043602633,140,4043602629,155,,,,,,,,,,,,1.7,97.2,,,,,,,,,,,,,,,,
2509877873,464,12,2,49,59,c8llrezkm3b3op4afrou6b487,1,2.7,89.3,2023-02-19T14:11:58.376Z,2023-02-19T23:45:30Z,4043602701,185,,4045414023,178,,4043602703,56,Back,4043602811,233,433,,,,,,,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877959,434,6,2,50,0,4yg9ttzw0m51048doksv8uq5r,1,97.1,10,2023-02-19T14:12:00.184Z,2023-02-19T23:45:36Z,4043603083,233,465,4043603065,75,,4043603063,56,Right,4043603355,361,,,,,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877949,465,6,2,50,0,c8llrezkm3b3op4afrou6b487,0,2.9,90,2023-02-19T14:12:00.184Z,2023-02-19T23:45:36Z,4043603153,233,434,4043603031,56,Back,4043603033,73,,,,,,,,,,,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878519,435,1,2,50,30,4yg9ttzw0m51048doksv8uq5r,0,99.5,0.5,2023-02-19T14:12:29.724Z,2023-02-19T23:46:12Z,4043605603,56,Center,4043605597,6,,4043605611,213,1.7,4043605605,140,96.7,4043605599,155,,4045415489,178,,4044593169,72,,4043605595,2,,f0a2qk3jzxercn67bben5eled,Gumbau,4043605609,212,,4043605607,141,4043605601,223,,,,,,,,,,,,,,,,30.1,44.6,,,,,,,,,,,,,,,,,
2509878559,466,12,2,50,31,c8llrezkm3b3op4afrou6b487,1,4.4,59.6,2023-02-19T14:12:30.827Z,2023-02-19T23:46:22Z,4043605919,15,,4043605879,213,0.5,4045415253,388,,4043605871,56,Back,4043605877,212,17.1,4043605873,140,18.7,4043605875,141,71.7,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878595,436,44,2,50,34,4yg9ttzw0m51048doksv8uq5r,1,80.4,25.4,2023-02-19T14:12:34.026Z,2023-02-20T09:56:20Z,4043606023,233,467,4043606007,56,Center,4043606009,286,,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878589,467,44,2,50,34,c8llrezkm3b3op4afrou6b487,0,19.6,74.6,2023-02-19T14:12:34.027Z,2023-02-19T23:46:36Z,4043606097,233,436,4043605997,285,,4043605995,56,Back,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878675,437,1,2,50,34,4yg9ttzw0m51048doksv8uq5r,1,81.8,27.9,2023-02-19T14:12:34.070Z,2023-02-20T09:56:21Z,4043606405,3,,4043606413,212,11.5,4043606407,56,Center,4045416363,388,,4043606411,141,37.5,4043606415,213,2.5,4043606409,140,72.8,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
