id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/13/value,qualifier/9/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/19/value
2530171239,95,1,1,9,55,4yg9ttzw0m51048doksv8uq5r,1,26.1,84.5,2023-04-08T12:10:12.819Z,2023-04-09T06:25:48Z,4171911795,212,9.6,4171911793,141,91.5,4175406807,178,,4171911789,56,Back,4171911797,213,0.5,4171911791,140,34.0,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171269,96,1,1,9,59,4yg9ttzw0m51048doksv8uq5r,1,44.3,82.8,2023-04-08T12:10:16.705Z,2023-04-09T06:25:52Z,4171911947,213,5.7,4175406879,178,,4171911945,212,14.8,4171911943,141,70.7,4171911939,56,Center,4171911941,140,56.0,,,,,,,clrlsy05spf55w39f84b7p3sa,John Nwankwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171275,97,50,1,10,1,4yg9ttzw0m51048doksv8uq5r,1,56.1,69,2023-04-08T12:10:18.280Z,2023-04-09T06:25:59Z,4171912095,233,115,4171911959,56,Center,4171911961,286,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171303,115,7,1,10,1,2l0ldgiwsgb8d6y3z0sfgjzyj,1,43.9,31,2023-04-08T12:10:18.293Z,2023-04-09T06:26:02Z,4171912063,56,Back,4171912065,285,,4175407345,178,,4171912085,233,97,4174319783,385,,,,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171335,98,3,1,10,4,4yg9ttzw0m51048doksv8uq5r,1,53.6,63.6,2023-04-08T12:10:21.494Z,2023-04-09T06:26:07Z,4171912309,233,116,4175407473,178,,4174320877,464,,4171912293,56,Center,4171912295,286,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171305,116,45,1,10,4,2l0ldgiwsgb8d6y3z0sfgjzyj,0,46.4,36.4,2023-04-08T12:10:21.494Z,2023-04-09T06:26:07Z,4171912079,285,,4171912325,233,98,4171912077,56,Back,,,,,,,,,,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171393,99,1,1,10,11,4yg9ttzw0m51048doksv8uq5r,1,78.1,67.4,2023-04-08T12:10:27.993Z,2023-04-09T06:26:14Z,4175407619,178,,4171912659,212,16.9,4171912661,213,1.0,4171912657,141,88.2,4171912655,140,86.9,4171912653,56,Left,4171913309,210,15,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171395,100,15,1,10,15,4yg9ttzw0m51048doksv8uq5r,1,86,74.4,2023-04-08T12:10:32.199Z,2023-04-09T06:26:14Z,4171913357,82,,4171912677,56,Center,4171915499,233,121,4171913015,20,,4171913345,29,,4171913369,231,53.2,4171913349,55,99,4174322031,215,,1i9mqbswolg91evnmsrf5katx,Tete Morente,4171913365,230,,99.0,4171912671,22,4171913353,102,47.8,4171913359,146,4175407767,178,4171912675,64,,4171913355,103,4171913361,147,71.1,4174321741,80,,87.7,19,,,,,,,,,,,,
2530171939,121,10,1,10,15,2l0ldgiwsgb8d6y3z0sfgjzyj,1,12,30.7,2023-04-08T12:10:32.238Z,2023-04-09T06:26:22Z,4171915525,233,100,4171915197,94,,4175408079,178,,4171915199,56,Back,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171403,117,43,1,10,17,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-04-08T12:10:33.908Z,2023-04-08T12:10:59Z,4171913989,144,5,4171912705,56,Back,4171912707,346,0,,,,,,,,,,,,,,,,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171429,101,6,1,10,17,4yg9ttzw0m51048doksv8uq5r,1,90.6,57,2023-04-08T12:10:34.041Z,2023-04-09T06:26:30Z,4171912825,75,,4171914157,233,118,4171912823,56,Center,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171645,118,6,1,10,17,2l0ldgiwsgb8d6y3z0sfgjzyj,0,9.4,43,2023-04-08T12:10:34.041Z,2023-04-09T06:26:30Z,4171914189,233,101,4171913905,73,,4171913903,56,Back,,,,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171769,102,1,1,10,49,4yg9ttzw0m51048doksv8uq5r,0,99.5,0.5,2023-04-08T12:11:06.848Z,2023-04-09T06:26:51Z,4171914533,140,97.3,4171914525,6,,4171914537,212,35.2,4171914753,233,119,4171914539,213,1.6,4171914523,2,,4171914535,141,52.2,4171914527,155,,f0a2qk3jzxercn67bben5eled,Gumbau,4175409197,178,,,4174328977,72,4171914541,1,,4171914531,56,4171914529,223,,,,,,,,,,,,Center,,,,,,,,,,,,,
2530171817,119,41,1,10,51,2l0ldgiwsgb8d6y3z0sfgjzyj,1,2.6,49.9,2023-04-08T12:11:08.145Z,2023-04-09T06:26:56Z,4171914757,233,102,4171914731,212,34.9,4175409291,388,,4171914729,141,0.0,4171914727,140,2.6,4171914733,213,4.7,4174329211,378,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171963,103,5,1,10,55,4yg9ttzw0m51048doksv8uq5r,1,96.3,101.8,2023-04-08T12:11:12.390Z,2023-04-09T06:26:58Z,4171915293,56,Left,4171915299,233,120,4171915295,347,,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171823,120,5,1,10,55,2l0ldgiwsgb8d6y3z0sfgjzyj,0,3.7,-1.8,2023-04-08T12:11:12.390Z,2023-04-09T06:26:58Z,4171914751,347,,4171915321,233,103,4171914749,56,Back,,,,,,,,,,,,,,,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171989,104,1,1,11,10,4yg9ttzw0m51048doksv8uq5r,1,91.9,100,2023-04-08T12:11:26.915Z,2023-04-09T06:18:47Z,4171915441,56,Left,4171915439,107,,4171915449,213,5.1,4171915447,212,12.9,4171915443,140,96.3,4171915445,141,83.9,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530171991,105,50,1,11,13,4yg9ttzw0m51048doksv8uq5r,1,91.6,85.1,2023-04-08T12:11:29.992Z,2023-04-09T06:18:57Z,4171915457,286,,4171918027,233,122,4171915455,56,Left,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172011,122,7,1,11,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,8.4,14.9,2023-04-08T12:11:30.143Z,2023-04-09T06:19:03Z,4175390245,178,,4171918019,56,Back,4171918023,233,105,4174331545,385,,4171918021,285,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172027,123,49,1,11,15,2l0ldgiwsgb8d6y3z0sfgjzyj,1,14.2,19.2,2023-04-08T12:11:32.060Z,2023-04-09T06:19:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172045,124,1,1,11,15,2l0ldgiwsgb8d6y3z0sfgjzyj,1,18.8,17.8,2023-04-08T12:11:32.494Z,2023-04-09T06:19:16Z,4171915723,213,0.1,4171915719,141,20.2,4175390997,178,,4171915717,140,29.8,4171915721,212,11.7,4171915715,56,Back,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172053,125,1,1,11,16,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30,20.1,2023-04-08T12:11:33.682Z,2023-04-09T06:21:11Z,4171915747,140,27.1,4171915751,212,3.6,4171915745,56,Back,4175395621,178,,4171915753,213,2.6,4171915749,141,23.0,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172055,126,61,1,11,17,2l0ldgiwsgb8d6y3z0sfgjzyj,0,27.1,23,2023-04-08T12:11:34.213Z,2023-04-09T06:21:16Z,4171915757,56,Back,4175395877,178,,,,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172069,106,49,1,11,18,4yg9ttzw0m51048doksv8uq5r,1,69.8,69.7,2023-04-08T12:11:35.224Z,2023-04-09T06:21:21Z,,,,,,,,,,,,,,,,,,,,,,,,,clrlsy05spf55w39f84b7p3sa,John Nwankwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172143,107,1,1,11,19,4yg9ttzw0m51048doksv8uq5r,1,67.5,68,2023-04-08T12:11:36.416Z,2023-04-09T06:21:24Z,4171916133,140,56.0,4171916135,141,63.7,4175396191,178,,4171916137,212,12.4,4171916131,56,Center,4171916139,213,3.4,,,,,,,clrlsy05spf55w39f84b7p3sa,John Nwankwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172159,108,1,1,11,23,4yg9ttzw0m51048doksv8uq5r,1,57.4,44.7,2023-04-08T12:11:40.768Z,2023-04-09T06:21:31Z,4171916201,56,Back,4171916209,213,4.0,4175396435,178,,4171916203,140,45.0,4171916205,141,23.7,4171916207,212,19.3,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172201,109,1,1,11,27,4yg9ttzw0m51048doksv8uq5r,1,45.6,23.4,2023-04-08T12:11:44.711Z,2023-04-09T06:21:34Z,4171916413,213,5.8,4171916409,141,3.2,4175396573,178,,4171916411,212,28.9,4171916405,56,Right,4171916407,140,69.8,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172203,110,61,1,11,30,4yg9ttzw0m51048doksv8uq5r,0,76,2,2023-04-08T12:11:47.777Z,2023-04-09T06:21:41Z,4171916419,56,Right,4175396881,178,,,,,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530850415,1409,67,1,11,31,2l0ldgiwsgb8d6y3z0sfgjzyj,1,21.4,96.8,2023-04-08T12:11:48.801Z,2023-04-09T07:16:31Z,4175494645,233,981,,,,,,,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530850413,981,67,1,11,31,4yg9ttzw0m51048doksv8uq5r,0,78.6,3.2,2023-04-08T12:11:48.802Z,2023-04-09T07:02:56Z,4175494657,233,1409,,,,,,,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172193,127,12,1,11,31,2l0ldgiwsgb8d6y3z0sfgjzyj,1,24.8,97.8,2023-04-08T12:11:48.832Z,2023-04-09T07:16:32Z,4171916399,167,,4171916361,213,1.5,4171916359,212,2.5,4171916357,141,100.0,4175397107,178,,4171916353,56,Back,4171916355,140,24.9,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172215,111,5,1,11,32,4yg9ttzw0m51048doksv8uq5r,1,75.9,-1,2023-04-08T12:11:49.029Z,2023-04-09T06:23:41Z,4171916527,233,128,4171916461,56,Right,4171916463,347,,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172199,128,5,1,11,32,2l0ldgiwsgb8d6y3z0sfgjzyj,0,24.1,101,2023-04-08T12:11:49.029Z,2023-04-09T06:23:41Z,4171916391,347,,4171916555,233,111,4171916389,56,Back,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172327,112,1,1,11,46,4yg9ttzw0m51048doksv8uq5r,1,76.7,0,2023-04-08T12:12:03.833Z,2023-04-09T06:18:06Z,4171917073,56,Right,4171917075,140,89.6,4171917077,141,7.1,4171917081,213,0.4,4171917071,107,,4171917079,212,14.6,,,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172353,113,3,1,11,49,4yg9ttzw0m51048doksv8uq5r,1,93.4,6.4,2023-04-08T12:12:06.589Z,2023-04-09T06:18:12Z,4174332981,464,,4171917173,56,Right,4171917175,286,,4171917185,233,129,4175387919,178,,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172337,129,45,1,11,49,2l0ldgiwsgb8d6y3z0sfgjzyj,0,6.6,93.6,2023-04-08T12:12:06.589Z,2023-04-09T06:18:12Z,4171917101,285,,4171917097,56,Back,4171917193,233,113,,,,,,,,,,,,,,,,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172379,114,1,1,11,52,4yg9ttzw0m51048doksv8uq5r,1,98.4,17.4,2023-04-08T12:12:08.999Z,2023-04-09T06:18:17Z,4171917565,210,13,4171917295,141,45.2,4171917289,155,,4171917291,56,Center,4171917293,140,87.9,4175388017,178,,4171917297,212,21.9,4171917567,154,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,4171917299,213,1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172383,115,13,1,11,53,4yg9ttzw0m51048doksv8uq5r,1,87.9,45.4,2023-04-08T12:12:10.689Z,2023-04-09T06:18:17Z,4171917583,102,62.5,4171917579,55,114,4171917591,230,99.4,4171917587,108,,4171917393,20,,4171917317,22,,4171917319,17,,4171917589,328,,9ivrglgy0tibv881e1a93psr9,L. Boyé,4171917577,154,,,4174334065,215,4175388145,388,,4171917573,73,4171917321,56,4171917585,103,Center,4171917593,231,4171917575,29,,,,,,49.3,13.9,,,,,,,,,,,
2530172387,116,5,1,11,55,4yg9ttzw0m51048doksv8uq5r,0,101.3,62.5,2023-04-08T12:12:11.993Z,2023-04-09T06:18:19Z,4171917351,346,,4171917349,56,Center,4171917373,233,130,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172365,130,5,1,11,55,2l0ldgiwsgb8d6y3z0sfgjzyj,1,-1.3,37.5,2023-04-08T12:12:11.993Z,2023-04-09T06:18:19Z,4171917251,56,Back,4171917253,346,,4171917365,233,116,,,,,,,,,,,,,,,,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172613,131,1,1,12,20,2l0ldgiwsgb8d6y3z0sfgjzyj,1,5,37,2023-04-08T12:12:37.875Z,2023-04-09T06:18:38Z,4171918605,155,,4171918611,141,85.3,4171918615,213,0.7,4171918621,74,,4171918607,56,Back,4171918603,124,,4171918741,189,,4171918617,1,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,4171918609,140,,41.2,4171918613,212,,,,,,,,,,,,,,,,,,,,,,50.2,,,,,,,,,,
2530172615,132,4,1,12,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,38.8,86.1,2023-04-08T12:12:38.250Z,2023-04-09T06:18:41Z,4171918631,265,,4171918629,152,,4171918627,56,Back,4171918647,233,117,4171918633,286,,4171918625,13,,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172611,117,4,1,12,21,4yg9ttzw0m51048doksv8uq5r,0,61.2,13.9,2023-04-08T12:12:38.251Z,2023-04-09T06:18:41Z,4171918671,233,132,4171918599,265,,4171918597,152,,4175389261,178,,4171918593,13,,4171918595,56,Right,4171918601,285,,,,,ewu1skobmxtz4f3z6dbnfm6dx,H. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172833,133,1,1,12,46,2l0ldgiwsgb8d6y3z0sfgjzyj,1,38.8,86.8,2023-04-08T12:13:03.438Z,2023-04-09T07:14:02Z,4171919663,213,4.1,4171919655,56,Back,4171919653,152,,4171920027,189,,4171919657,140,28.4,4171919661,212,18.1,4171919659,141,65.5,4171919651,5,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,4175384745,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172847,134,1,1,12,46,2l0ldgiwsgb8d6y3z0sfgjzyj,1,28.4,65.5,2023-04-08T12:13:03.686Z,2023-04-09T07:14:05Z,4171920105,189,,4171919707,56,Back,4175384815,178,,4171919711,141,45.7,4171919713,212,13.6,4171919709,140,30.1,4171919715,213,4.8,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172859,135,1,1,12,48,2l0ldgiwsgb8d6y3z0sfgjzyj,1,36,47,2023-04-08T12:13:05.638Z,2023-04-09T06:17:10Z,4171919771,140,30.5,4175384901,178,,4171919769,56,Back,4171919773,141,66.0,4171919775,212,14.2,4171919777,213,2.0,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172903,136,1,1,12,49,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30.5,66,2023-04-08T12:13:06.856Z,2023-04-09T06:17:13Z,4171920009,212,20.0,4171920005,140,13.6,4171920011,213,3.6,4171920003,56,Back,4171920007,141,52.5,4175385075,178,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172977,137,1,1,12,56,2l0ldgiwsgb8d6y3z0sfgjzyj,1,14.9,53.9,2023-04-08T12:13:13.814Z,2023-04-09T06:17:17Z,4171920337,141,89.7,4175385245,178,,4171920343,1,,4171920333,56,Back,4171920335,140,44.2,4171920331,155,,4171920341,213,0.7,4171920339,212,39.2,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530172991,138,1,1,13,3,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.8,76.6,2023-04-08T12:13:20.680Z,2023-04-09T06:17:20Z,4171920407,213,4.9,4171920399,56,Back,4171920405,212,6.9,4171920403,141,66.7,4175385393,178,,4171920401,140,46.3,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173021,139,1,1,13,4,2l0ldgiwsgb8d6y3z0sfgjzyj,1,46.2,67.2,2023-04-08T12:13:21.813Z,2023-04-09T06:17:24Z,4175385629,178,,4171920559,141,79.7,4171920561,212,13.7,4171920557,140,36.0,4171920555,56,Back,4171920563,213,2.5,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173051,140,1,1,13,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,38.9,73.2,2023-04-08T12:13:25.250Z,2023-04-09T06:17:28Z,4171920703,212,8.7,4171920699,140,42.2,4171920705,213,5.1,4171920697,56,Back,4171920701,141,61.5,4175385829,178,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173075,141,1,1,13,10,2l0ldgiwsgb8d6y3z0sfgjzyj,1,40.7,57.2,2023-04-08T12:13:27.168Z,2023-04-09T06:17:32Z,4171920791,140,46.7,4175386083,178,,4171920797,213,5.0,4171920789,56,Back,4171920793,141,25.2,4171920795,212,22.7,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173177,142,1,1,13,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,48.5,24.9,2023-04-08T12:13:30.769Z,2023-04-09T06:17:36Z,4171921271,56,Left,4171921279,213,1.1,4175386239,178,,4171921269,196,,4171921267,155,,4171921273,140,70.7,4171921275,141,91.8,4171921277,212,51.1,7ms6l8qho3p4jm1soleldqvv9,Unai García,4171921281,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173215,143,1,1,13,21,2l0ldgiwsgb8d6y3z0sfgjzyj,0,69.1,75.4,2023-04-08T12:13:38.329Z,2023-04-09T06:17:38Z,4174339685,20,,4171921457,141,38.5,4171921463,1,,4171921453,56,Center,4175386375,178,,4174339681,225,,4171921459,212,33.7,4174339683,387,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,4171921449,2,,,4171921455,140,4171921461,213,5.4,4171921451,155,,,,,,,,,,,,,,,,,90.5,,,,,,,,,,
2530173241,118,44,1,13,23,4yg9ttzw0m51048doksv8uq5r,1,8.9,62,2023-04-08T12:13:40.385Z,2023-04-09T07:16:32Z,4171921603,233,144,4171921573,56,Back,4171921577,285,,,,,,,,,,,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173221,144,44,1,13,23,2l0ldgiwsgb8d6y3z0sfgjzyj,0,91.1,38,2023-04-08T12:13:40.386Z,2023-04-09T07:06:38Z,4171921621,233,118,4171921489,56,Center,4171921491,286,,,,,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173247,119,11,1,13,23,4yg9ttzw0m51048doksv8uq5r,1,8.3,62.4,2023-04-08T12:13:40.456Z,2023-04-09T07:16:33Z,4174339029,378,,4171921599,56,Back,4175525711,388,,4171921601,88,,,,,,,,,,,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173311,120,1,1,13,25,4yg9ttzw0m51048doksv8uq5r,1,15.7,72.8,2023-04-08T12:13:42.448Z,2023-04-09T06:17:51Z,4175386991,178,,4171921915,213,0.5,4171921909,140,34.9,4171921913,212,22.5,4171921905,123,,4171921911,141,87.4,4171921907,56,Back,,,,36bg0k385i4wwarffp6ak1syd,Edgar Badia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173323,121,1,1,13,34,4yg9ttzw0m51048doksv8uq5r,1,73.8,65.8,2023-04-08T12:13:51.209Z,2023-04-09T06:17:54Z,4171921941,56,Left,4171921949,213,0.7,4171921947,212,19.6,4175387147,178,,4171921943,140,88.6,4171921945,141,83.3,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173335,122,1,1,13,36,4yg9ttzw0m51048doksv8uq5r,0,87.6,83.3,2023-04-08T12:13:53.119Z,2023-04-09T06:17:57Z,4171921981,2,,4174341737,386,,4171921989,141,54.6,4171921993,213,4.8,4174341735,225,,4175387269,178,,4171921985,56,Center,4171921987,140,89.2,1i9mqbswolg91evnmsrf5katx,Tete Morente,4171921991,212,,19.6,4174341739,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173377,145,12,1,13,37,2l0ldgiwsgb8d6y3z0sfgjzyj,1,12,45.2,2023-04-08T12:13:54.413Z,2023-04-09T06:18:00Z,4171922247,167,,4171922207,213,5.2,4171922203,141,0.0,4171922205,212,36.1,4175387401,178,,4171922199,56,Back,4171922201,140,29.1,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173415,123,5,1,13,41,4yg9ttzw0m51048doksv8uq5r,1,70,101.2,2023-04-08T12:13:58.546Z,2023-04-09T06:18:02Z,4171922371,233,146,4171922355,347,,4171922353,56,Left,,,,,,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173383,146,5,1,13,41,2l0ldgiwsgb8d6y3z0sfgjzyj,0,30,-1.2,2023-04-08T12:13:58.546Z,2023-04-09T06:18:02Z,4171922235,347,,4171922233,56,Back,4171922391,233,123,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530173505,124,1,1,13,48,4yg9ttzw0m51048doksv8uq5r,1,74.9,100,2023-04-08T12:14:05.469Z,2023-04-09T06:15:48Z,4171922781,56,Left,4171922789,213,3.6,4171922779,107,,4171922787,212,22.6,4171922783,140,55.3,4174342059,1,,4171922785,141,87.6,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
