id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2456405657,144,1,1,16,55,4jelr92fsge73q39is6qvhxb3,0,92.1,94.4,2022-09-05T19:16:57.097Z,2022-09-06T06:17:18Z,3761399467,72,,3761399465,224,,3761132791,141,0.0,3761132783,2,,3761132785,155,,3761132787,56,Right,3761132795,213,4.6,3761132797,1,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,3761132793,212,65.1,3761724093,178,,3761132789,140,,,,,,86.5,,,,,,,,,,,,,,,,,,,,,,,,,
2456405771,106,5,1,17,0,cobffe32r7g4skka9m19qib63,1,13,101.3,2022-09-05T19:17:02.603Z,2022-09-06T06:17:22Z,3761133523,56,Back,3761133559,233,145,3761133525,347,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456405659,145,5,1,17,0,4jelr92fsge73q39is6qvhxb3,0,87,-1.3,2022-09-05T19:17:02.603Z,2022-09-06T06:17:22Z,3761132801,347,,3761133591,233,106,3761132799,56,Right,,,,,,,,,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406261,107,1,1,18,14,cobffe32r7g4skka9m19qib63,1,23.2,100,2022-09-05T19:18:16.204Z,2022-09-06T06:17:25Z,3761136459,212,15.6,3761136453,56,Back,3761136461,213,4.9,3761136457,141,79.0,3761136455,140,26.6,3761136451,107,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406277,108,1,1,18,15,cobffe32r7g4skka9m19qib63,1,26.5,78.5,2022-09-05T19:18:17.583Z,2022-09-06T06:17:28Z,3761136565,213,4.9,3761724177,178,,3761136563,212,23.0,3761136557,56,Back,3761136561,141,45.5,3761136559,140,31.1,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406303,109,1,1,18,18,cobffe32r7g4skka9m19qib63,1,31.1,45.5,2022-09-05T19:18:19.680Z,2022-09-06T06:17:35Z,3761136717,212,6.5,3761136715,141,49.1,3761136713,140,25.4,3761724211,178,,3761136719,213,2.8,3761136711,56,Back,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406325,110,1,1,18,19,cobffe32r7g4skka9m19qib63,1,25.4,49.1,2022-09-05T19:18:20.739Z,2022-09-06T06:17:40Z,3761136889,140,45.8,3761136891,141,44.9,3761136887,56,Back,3761724235,178,,3761136895,213,6.2,3761136893,212,21.6,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406353,111,1,1,18,24,cobffe32r7g4skka9m19qib63,1,41.9,36,2022-09-05T19:18:25.946Z,2022-09-06T06:17:44Z,3761137039,141,2.2,3761137043,213,5.3,3761724265,178,,3761137037,140,57.6,3761137035,56,Right,3761137041,212,28.3,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406389,112,1,1,18,29,cobffe32r7g4skka9m19qib63,1,74.9,2.6,2022-09-05T19:18:31.387Z,2022-09-06T06:17:48Z,3761410859,20,,3761724307,178,,3761137243,155,,3761137251,212,65.9,3761137247,140,89.5,3761137245,56,Left,3761137255,1,,3761410857,224,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,3761137241,2,,3761137253,213,1.3,3761137249,141,,3761137429,345,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,
2456406391,113,61,1,18,34,cobffe32r7g4skka9m19qib63,0,89.5,96.8,2022-09-05T19:18:36.129Z,2022-09-06T06:17:53Z,3761137261,56,Left,3761724325,178,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406413,147,56,1,18,36,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-09-05T19:18:37.879Z,2022-09-06T06:17:58Z,3761137349,56,Back,,,,,,,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406401,114,5,1,18,36,cobffe32r7g4skka9m19qib63,0,100.8,91.7,2022-09-05T19:18:38.234Z,2022-09-06T06:18:01Z,3761137311,233,146,3761137289,56,Left,3761137291,346,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406405,146,5,1,18,36,4jelr92fsge73q39is6qvhxb3,1,-0.8,8.3,2022-09-05T19:18:38.234Z,2022-09-06T06:18:01Z,3761137303,346,,3761137301,56,Back,3761137307,233,114,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406625,148,1,1,19,7,4jelr92fsge73q39is6qvhxb3,0,5.4,40.4,2022-09-05T19:19:09.060Z,2022-09-06T06:18:06Z,3761138639,213,6.2,3761138643,74,,3761138633,140,69.7,3761138629,124,,3761138635,141,36.4,3761138637,212,67.6,3761138641,1,,3761138631,56,Center,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406633,115,1,1,19,11,cobffe32r7g4skka9m19qib63,1,34.4,62.1,2022-09-05T19:19:12.731Z,2022-09-06T06:46:50Z,3761138695,141,75.3,3761138697,212,10.7,3761138693,140,28.8,3761138699,213,2.2,3761739749,388,,3761138689,3,,3761138691,56,Back,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406647,116,1,1,19,12,cobffe32r7g4skka9m19qib63,1,28.8,75.3,2022-09-05T19:19:14.573Z,2022-09-06T06:18:25Z,3761138755,212,8.4,3761138757,213,6.1,3761724567,178,,3761138753,141,73.6,3761138749,56,Back,3761138751,140,36.7,3761138747,3,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406669,117,1,1,19,14,cobffe32r7g4skka9m19qib63,1,37.1,73.6,2022-09-05T19:19:15.846Z,2022-09-06T06:19:10Z,3761138903,140,46.9,3761138897,3,,3761138909,213,0.3,3761138907,212,10.7,3761138905,141,77.9,3761724979,178,,3761138899,168,,3761138901,56,Back,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406671,118,49,1,19,15,cobffe32r7g4skka9m19qib63,1,46.3,75.7,2022-09-05T19:19:17.400Z,2022-09-06T06:19:13Z,,,,,,,,,,,,,,,,,,,,,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406689,119,1,1,19,17,cobffe32r7g4skka9m19qib63,0,50.2,72.7,2022-09-05T19:19:19.061Z,2022-09-06T06:19:18Z,3761139031,141,40.3,3761725061,178,,3761139033,212,25.8,3761139029,140,62.9,3761139035,213,5.3,3761139025,155,,3761139027,56,Center,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406691,149,8,1,19,18,4jelr92fsge73q39is6qvhxb3,1,39.6,65.8,2022-09-05T19:19:20.346Z,2022-09-06T06:19:23Z,3761411989,384,,3761139041,56,Back,3761725103,178,,,,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456517909,1001,43,1,19,21,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-09-05T19:19:22.776Z,2022-09-06T07:15:55Z,3761761783,144,82,3761740145,178,0,,,,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406697,150,49,1,19,21,4jelr92fsge73q39is6qvhxb3,1,28,33.1,2022-09-05T19:19:22.780Z,2022-09-06T06:20:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406743,151,1,1,19,21,4jelr92fsge73q39is6qvhxb3,1,28.3,32.8,2022-09-05T19:19:23.523Z,2022-09-06T06:20:24Z,3761139381,141,33.7,3761139379,140,31.9,3761139385,213,0.2,3761725689,178,,3761139377,56,Back,3761139383,212,3.8,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406773,152,1,1,19,28,4jelr92fsge73q39is6qvhxb3,1,44.7,49.4,2022-09-05T19:19:30.603Z,2022-09-06T06:20:30Z,3761139541,141,52.2,3761725737,178,,3761139543,212,10.7,3761139539,140,54.7,3761139545,213,0.2,3761139535,56,Center,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406835,153,1,1,19,31,4jelr92fsge73q39is6qvhxb3,1,66.5,42.8,2022-09-05T19:19:33.411Z,2022-09-06T06:20:35Z,3761139931,212,23.3,3761139927,140,66.5,3761139925,56,Right,3761725795,178,,3761139933,213,4.7,3761139929,141,8.6,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406865,154,1,1,19,39,4jelr92fsge73q39is6qvhxb3,1,74.5,23.1,2022-09-05T19:19:40.631Z,2022-09-06T06:20:38Z,3761140069,56,Right,3761725825,178,,3761140071,140,74.4,3761140073,141,10.4,3761140077,213,4.7,3761140075,212,8.6,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406871,155,1,1,19,41,4jelr92fsge73q39is6qvhxb3,0,70.7,9.7,2022-09-05T19:19:43.068Z,2022-09-06T06:20:54Z,3761140729,212,1.5,3761140753,236,,3761140109,56,Right,3761140755,233,120,3761140727,141,10.6,3761140725,140,69.4,3761140731,213,2.7,3761140759,286,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,3761725969,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406875,120,74,1,19,41,cobffe32r7g4skka9m19qib63,1,29.8,90.4,2022-09-05T19:19:43.097Z,2022-09-06T06:20:58Z,3761140119,285,,3761140763,233,155,3761726015,178,,3761140117,56,Back,,,,,,,,,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406955,156,1,1,19,44,4jelr92fsge73q39is6qvhxb3,1,52.1,3.7,2022-09-05T19:19:46.546Z,2022-09-06T06:21:00Z,3761140541,213,2.7,3761726041,178,,3761140535,140,14.7,3761140537,141,31.9,3761140539,212,43.7,3761140543,1,,3761140533,56,Back,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456406969,157,1,1,19,51,4jelr92fsge73q39is6qvhxb3,1,19.7,38.2,2022-09-05T19:19:52.778Z,2022-09-06T06:21:06Z,3761140631,56,Back,3761140639,213,5.1,3761140633,140,23.0,3761726083,178,,3761140635,141,26.2,3761140637,212,8.9,,,,,,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407015,158,1,1,19,53,4jelr92fsge73q39is6qvhxb3,1,23.5,26.1,2022-09-05T19:19:55.309Z,2022-09-06T06:21:09Z,3761140883,213,0.8,3761140877,140,29.8,3761140875,56,Back,3761140879,141,35.2,3761726133,178,,3761140881,212,9.1,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407063,159,1,1,19,59,4jelr92fsge73q39is6qvhxb3,0,42.4,35.4,2022-09-05T19:20:01.422Z,2022-09-06T06:21:19Z,3761141167,155,,3761726225,178,,3761141171,140,70.2,3761141181,1,,3761141169,56,Center,3761141175,212,40.2,3761141177,213,0.8,3761141173,141,76.0,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407067,121,8,1,20,1,cobffe32r7g4skka9m19qib63,1,34.8,23.1,2022-09-05T19:20:03.370Z,2022-09-06T06:21:27Z,3761726291,21,,3761141193,56,Back,3761413003,383,,3761726293,178,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407073,122,49,1,20,3,cobffe32r7g4skka9m19qib63,1,20.5,25,2022-09-05T19:20:05.600Z,2022-09-06T06:21:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407091,123,1,1,20,4,cobffe32r7g4skka9m19qib63,1,20.5,25,2022-09-05T19:20:05.630Z,2022-09-06T06:21:35Z,3761141333,140,8.5,3761141339,213,2.4,3761141335,141,43.7,3761141337,212,17.9,3761726361,178,,3761141331,56,Back,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407143,124,1,1,20,6,cobffe32r7g4skka9m19qib63,0,8.4,43.1,2022-09-05T19:20:08.443Z,2022-09-06T06:21:39Z,3761726377,178,,3761141601,1,,3761141591,56,Center,3761141589,157,,3761141599,213,0.0,3761141593,140,72.0,3761141597,212,66.8,3761141595,141,46.7,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407157,160,1,1,20,13,4jelr92fsge73q39is6qvhxb3,1,24.8,58.8,2022-09-05T19:20:15.477Z,2022-09-06T06:21:43Z,3761141671,3,,3761141681,213,3.2,3761141677,141,58.5,3761141675,140,10.8,3761726413,388,,3761141679,212,14.7,3761141673,56,Back,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407159,161,52,1,20,15,4jelr92fsge73q39is6qvhxb3,1,11.8,53.6,2022-09-05T19:20:16.886Z,2022-09-06T06:21:44Z,3761726435,178,,3761413813,377,,,,,,,,,,,,,,,,,,,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407175,162,1,1,20,15,4jelr92fsge73q39is6qvhxb3,1,10.8,52.5,2022-09-05T19:20:17.606Z,2022-09-06T06:21:49Z,3761141773,213,5.1,3761413995,287,,3761141771,212,15.7,3761726479,178,,3761141765,56,Back,3761141767,140,16.8,3761141769,141,31.3,3761141763,123,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407199,163,1,1,20,19,4jelr92fsge73q39is6qvhxb3,1,22.2,25.6,2022-09-05T19:20:21.561Z,2022-09-06T06:21:54Z,3761141897,212,17.7,3761141895,141,7.6,3761141899,213,5.5,3761141893,140,34.4,3761141891,56,Back,3761726521,178,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407239,164,1,1,20,23,4jelr92fsge73q39is6qvhxb3,1,34.2,7.6,2022-09-05T19:20:24.647Z,2022-09-06T06:21:58Z,3761726549,178,,3761142065,140,34.0,3761142067,141,28.8,3761142071,213,1.6,3761142063,56,Back,3761142069,212,14.4,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407267,165,1,1,20,28,4jelr92fsge73q39is6qvhxb3,1,35.8,41.3,2022-09-05T19:20:29.707Z,2022-09-06T06:22:07Z,3761142255,212,26.6,3761142257,213,1.9,3761142253,141,78.4,3761142249,56,Back,3761726591,178,,3761142251,140,27.8,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407305,166,1,1,20,34,4jelr92fsge73q39is6qvhxb3,1,28.1,75.9,2022-09-05T19:20:35.830Z,2022-09-06T06:22:13Z,3761142469,213,4.8,3761142463,140,31.2,3761726611,178,,3761142465,141,36.3,3761142467,212,27.1,3761142461,56,Back,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407315,167,1,1,20,38,4jelr92fsge73q39is6qvhxb3,1,38.1,23.9,2022-09-05T19:20:40.586Z,2022-09-06T06:22:17Z,3761142533,212,12.9,3761142529,140,43.9,3761726651,178,,3761142527,56,Back,3761142535,213,5.2,3761142531,141,7.1,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407329,168,1,1,20,41,4jelr92fsge73q39is6qvhxb3,1,44.7,2,2022-09-05T19:20:42.931Z,2022-09-06T06:22:23Z,3761142599,56,Right,3761726705,178,,3761142607,213,6.3,3761142605,212,11.9,3761142603,141,1.9,3761142601,140,56.0,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407343,169,1,1,20,42,4jelr92fsge73q39is6qvhxb3,1,55.9,2.6,2022-09-05T19:20:43.690Z,2022-09-06T06:22:27Z,3761726743,178,,3761142703,141,12.3,3761142699,56,Back,3761142707,213,2.6,3761142705,212,12.4,3761142701,140,45.9,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407371,170,1,1,20,45,4jelr92fsge73q39is6qvhxb3,1,48.8,27.3,2022-09-05T19:20:46.719Z,2022-09-06T06:22:34Z,3761142889,141,97.8,3761142893,213,1.1,3761142881,155,,3761726797,178,,3761142895,1,,3761142885,56,Left,3761142887,140,72.4,3761142891,212,54.0,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,3761142883,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407389,171,1,1,20,50,4jelr92fsge73q39is6qvhxb3,1,71.7,96.8,2022-09-05T19:20:51.830Z,2022-09-06T06:22:38Z,3761726825,178,,3761142981,141,85.7,3761142985,213,4.3,3761142979,140,68.8,3761142975,56,Left,3761142983,212,8.1,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407399,172,1,1,20,52,4jelr92fsge73q39is6qvhxb3,0,69.8,84.5,2022-09-05T19:20:53.657Z,2022-09-06T06:22:46Z,3761143051,213,6.3,3761143043,56,Left,3761143049,212,8.6,3761143045,140,78.0,3761143047,141,84.2,3761726893,178,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407387,126,8,1,20,52,cobffe32r7g4skka9m19qib63,1,23.1,19.7,2022-09-05T19:20:54.079Z,2022-09-06T06:22:54Z,3761417007,383,,3761726901,178,,3761142973,56,Back,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407393,127,49,1,20,53,cobffe32r7g4skka9m19qib63,1,24.7,17.9,2022-09-05T19:20:54.946Z,2022-09-06T06:23:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407415,128,1,1,20,54,cobffe32r7g4skka9m19qib63,1,25.4,20.1,2022-09-05T19:20:55.783Z,2022-09-06T06:23:03Z,3761143131,141,28.0,3761143123,56,Back,3761727047,178,,3761143133,212,6.2,3761143127,140,28.4,3761143135,213,1.0,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407435,129,1,1,20,55,cobffe32r7g4skka9m19qib63,1,29.9,25.9,2022-09-05T19:20:57.260Z,2022-09-06T06:23:06Z,3761143221,212,11.5,3761727081,178,,3761143217,140,27.5,3761143215,56,Back,3761143219,141,9.4,3761143223,213,4.5,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407461,130,1,1,20,56,cobffe32r7g4skka9m19qib63,1,27.5,9.4,2022-09-05T19:20:58.561Z,2022-09-06T06:23:09Z,3761143357,1,,3761143355,213,6.2,3761727117,178,,3761143353,212,34.4,3761143349,140,60.1,3761143351,141,3.8,3761143345,155,,3761143347,56,Right,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407487,131,1,1,21,0,cobffe32r7g4skka9m19qib63,0,60.2,3.5,2022-09-05T19:21:02.222Z,2022-09-06T06:23:17Z,3761143501,140,85.2,3761143499,56,Center,3761143497,196,,3761727197,178,,3761143505,212,53.7,3761143507,213,1.1,3761143503,141,72.4,3761143509,1,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407507,173,12,1,21,4,4jelr92fsge73q39is6qvhxb3,1,15.4,29.5,2022-09-05T19:21:06.106Z,2022-09-06T06:23:28Z,3761143655,167,,3761143621,56,Back,3761143623,140,28.3,3761143629,213,5.3,3761143625,141,0.0,3761143627,212,24.8,3761727201,178,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407579,132,5,1,21,5,cobffe32r7g4skka9m19qib63,1,73.8,101.2,2022-09-05T19:21:07.557Z,2022-09-06T06:23:32Z,3761144035,347,,3761144049,233,174,3761144033,56,Left,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407511,174,5,1,21,5,4jelr92fsge73q39is6qvhxb3,0,26.2,-1.2,2022-09-05T19:21:07.557Z,2022-09-06T06:23:33Z,3761143633,56,Back,3761144053,233,132,3761143635,347,,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407585,133,1,1,21,17,cobffe32r7g4skka9m19qib63,1,75.8,100,2022-09-05T19:21:19.451Z,2022-09-06T06:23:40Z,3761144077,107,,3761144083,141,87.8,3761144079,56,Left,3761144087,213,4.1,3761144085,212,11.4,3761144341,189,,3761144081,140,69.4,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407597,134,1,1,21,18,cobffe32r7g4skka9m19qib63,1,69.4,88,2022-09-05T19:21:19.619Z,2022-09-06T06:23:43Z,3761144141,56,Left,3761727451,178,,3761144145,141,84.5,3761144147,212,15.9,3761144143,140,54.4,3761144149,213,3.3,3761144463,189,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407619,135,1,1,21,19,cobffe32r7g4skka9m19qib63,1,54.4,84.5,2022-09-05T19:21:21.306Z,2022-09-06T06:23:53Z,3761144313,140,36.6,3761144319,213,3.7,3761144317,212,22.5,3761144315,141,66.1,3761144311,56,Back,3761727537,178,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407687,136,1,1,21,28,cobffe32r7g4skka9m19qib63,1,44.7,74.4,2022-09-05T19:21:30.241Z,2022-09-06T06:23:57Z,3761727571,178,,3761144691,140,62.3,3761144701,212,18.5,3761144687,56,Center,3761144703,213,6.2,3761144697,141,73.0,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407715,137,1,1,21,30,cobffe32r7g4skka9m19qib63,1,59.2,72.9,2022-09-05T19:21:32.361Z,2022-09-06T06:24:00Z,3761144839,212,15.7,3761144833,56,Left,3761144837,141,92.3,3761144835,140,51.1,3761727601,178,,3761144841,213,2.1,,,,,,,8b6idfe7dx59wkbc8zf539zv9,Dyego Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456407741,138,1,1,21,33,cobffe32r7g4skka9m19qib63,1,47.3,83.5,2022-09-05T19:21:35.199Z,2022-09-06T06:24:03Z,3761145033,56,Back,3761145039,141,42.4,3761145037,140,34.0,3761145045,213,4.2,3761727627,178,,3761145041,212,31.2,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
