id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,assist
2458995039,459,74,2,53,40,74mcjsm72vr3l9pw2i4qfjchj,1,22.8,87.8,2022-09-11T20:13:42.925Z,2022-09-12T06:37:02Z,3774907869,56,Back,3774907871,285,,3775729971,178,,3774907915,233,487,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995055,488,1,2,53,42,ah8dala7suqqkj04n2l8xz4zd,1,65.9,28.2,2022-09-11T20:13:44.934Z,2022-09-12T06:37:13Z,3774907981,56,Center,3774907989,213,0.3,3774907983,140,72.4,3774907987,212,7.1,3774907985,141,30.9,3775730185,178,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995059,489,61,2,53,43,ah8dala7suqqkj04n2l8xz4zd,1,73.5,34.9,2022-09-11T20:13:46.033Z,2022-09-12T06:37:20Z,3774908007,56,Center,3775730331,178,,,,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459150611,1256,83,2,53,43,74mcjsm72vr3l9pw2i4qfjchj,1,23.5,65.3,2022-09-11T20:13:46.654Z,2022-09-12T07:06:29Z,3775769343,399,56448,,,,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995095,460,45,2,53,44,74mcjsm72vr3l9pw2i4qfjchj,0,24.5,57.5,2022-09-11T20:13:46.975Z,2022-09-12T06:37:32Z,3774908215,233,490,3774908177,56,Back,3774908179,285,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995085,490,3,2,53,44,ah8dala7suqqkj04n2l8xz4zd,1,75.5,42.5,2022-09-11T20:13:46.975Z,2022-09-12T06:37:31Z,3775730535,178,,3774908147,286,,3775488681,464,,3774908145,56,Center,3774908187,233,460,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995089,491,50,2,53,45,ah8dala7suqqkj04n2l8xz4zd,1,76.5,36.2,2022-09-11T20:13:47.804Z,2022-09-12T06:37:44Z,3774908157,286,,3774908485,233,461,3774908155,56,Center,,,,,,,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995131,461,7,2,53,47,74mcjsm72vr3l9pw2i4qfjchj,1,23.5,63.8,2022-09-11T20:13:50.103Z,2022-09-12T06:37:54Z,3775488793,383,,3774908417,285,,3774908415,56,Back,3775731019,178,,3774908471,233,491,,,,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995137,462,4,2,53,49,74mcjsm72vr3l9pw2i4qfjchj,1,23,68.8,2022-09-11T20:13:52.692Z,2022-09-12T06:37:59Z,3774908451,13,,3774908455,152,,3774908611,233,492,3774908453,56,Back,3774908457,265,,3774908459,285,,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995153,492,4,2,53,49,ah8dala7suqqkj04n2l8xz4zd,0,77,31.2,2022-09-11T20:13:52.693Z,2022-09-12T06:37:59Z,3774908563,152,,3774908567,286,,3774908565,265,,3774908561,56,Center,3774908559,13,,3775731139,178,,3774908617,233,462,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995593,463,1,2,54,18,74mcjsm72vr3l9pw2i4qfjchj,1,24.2,68.6,2022-09-11T20:14:20.983Z,2022-09-12T06:38:06Z,3774911239,56,Back,3774911237,152,,3774911235,5,,3774911241,140,11.4,3774911243,141,49.7,3774911247,213,3.9,3774911245,212,18.6,3775731319,178,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995623,464,1,2,54,27,74mcjsm72vr3l9pw2i4qfjchj,1,8.8,45.8,2022-09-11T20:14:30.247Z,2022-09-12T06:38:10Z,3774911377,213,4.9,3774911375,212,24.6,3774911367,140,14.2,3774911363,56,Back,3774911371,141,10.6,3775731387,178,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995689,465,2,2,54,30,74mcjsm72vr3l9pw2i4qfjchj,1,20.8,11.6,2022-09-11T20:14:33.346Z,2022-09-12T06:38:13Z,3775731481,178,,3774911775,1,,3774911773,7,amcwh6w0brmkttg4uc5qm6z9w,3774911777,56,Center,3774911779,140,56.6,3774911781,141,64.3,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995683,493,55,2,54,30,ah8dala7suqqkj04n2l8xz4zd,1,46.9,42.9,2022-09-11T20:14:33.347Z,2022-09-12T06:38:13Z,3774948215,189,,,,,,,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995777,494,1,2,54,42,ah8dala7suqqkj04n2l8xz4zd,1,30.3,35.4,2022-09-11T20:14:45.254Z,2022-09-12T06:38:17Z,3774912381,241,,3774912389,212,6.6,3774912383,56,Back,3774912387,141,36.6,3774912385,140,36.5,3775731551,178,,3774912391,213,0.1,3774913759,189,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,3774912379,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995797,495,1,2,54,43,ah8dala7suqqkj04n2l8xz4zd,1,36.5,36.6,2022-09-11T20:14:45.934Z,2022-09-12T06:38:21Z,3775731647,178,,3774912495,140,31.6,3774912499,212,5.9,3774912493,56,Back,3774912497,141,40.8,3774912501,213,2.6,3774913805,189,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995811,496,1,2,54,45,ah8dala7suqqkj04n2l8xz4zd,1,33.3,39.7,2022-09-11T20:14:48.023Z,2022-09-12T06:38:26Z,3775731757,178,,3774912559,141,28.7,3774912557,140,37.3,3774912555,56,Back,3774912561,212,8.6,3774912563,213,5.2,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995821,497,1,2,54,47,ah8dala7suqqkj04n2l8xz4zd,1,37.6,28.5,2022-09-11T20:14:50.146Z,2022-09-12T06:38:30Z,3774912639,140,43.8,3774912637,56,Back,3775731835,178,,3774912641,141,9.2,3774912645,213,5.2,3774912643,212,14.6,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995847,498,1,2,54,49,ah8dala7suqqkj04n2l8xz4zd,1,44.4,8.3,2022-09-11T20:14:52.653Z,2022-09-12T06:38:32Z,3774912801,140,57.7,3775731869,178,,3774912805,212,14.0,3774912803,141,7.0,3774912807,213,6.2,3774912799,56,Right,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995851,499,50,2,54,51,ah8dala7suqqkj04n2l8xz4zd,1,59.7,6.8,2022-09-11T20:14:53.797Z,2022-09-12T06:38:42Z,3774912823,56,Right,3774912825,286,,3774913041,233,466,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995883,466,7,2,54,51,74mcjsm72vr3l9pw2i4qfjchj,1,40.3,93.2,2022-09-11T20:14:54.284Z,2022-09-12T06:38:47Z,3775490383,384,,3774913011,285,,3774913009,56,Back,3775732101,178,,3774913029,233,499,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995885,467,61,2,54,51,74mcjsm72vr3l9pw2i4qfjchj,1,40.8,94.2,2022-09-11T20:14:54.564Z,2022-09-12T06:38:54Z,3775732243,178,,3774913019,56,Back,,,,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995863,500,50,2,54,53,ah8dala7suqqkj04n2l8xz4zd,1,57.2,7.1,2022-09-11T20:14:56.094Z,2022-09-12T06:39:05Z,3774912905,286,,3774912903,56,Right,3774913219,233,468,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995905,468,7,2,54,53,74mcjsm72vr3l9pw2i4qfjchj,1,42.8,92.9,2022-09-11T20:14:56.472Z,2022-09-12T06:39:07Z,3775732489,178,,3774913149,285,,3774913147,56,Back,3774913189,233,500,3775490671,384,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995911,469,49,2,54,54,74mcjsm72vr3l9pw2i4qfjchj,1,55,93.3,2022-09-11T20:14:57.310Z,2022-09-12T06:39:09Z,,,,,,,,,,,,,,,,,,,,,,,,,amcwh6w0brmkttg4uc5qm6z9w,N. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995935,470,1,2,54,56,74mcjsm72vr3l9pw2i4qfjchj,0,55,93.3,2022-09-11T20:14:59.520Z,2022-09-12T06:39:13Z,3774913319,56,Left,3774913325,212,17.3,3774913327,213,0.2,3774913323,141,97.2,3774913321,140,71.3,3775732563,178,,,,,,,,amcwh6w0brmkttg4uc5qm6z9w,N. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995937,501,49,2,54,59,ah8dala7suqqkj04n2l8xz4zd,1,24.6,6.7,2022-09-11T20:15:01.838Z,2022-09-12T09:09:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459151221,1178,67,2,54,59,ah8dala7suqqkj04n2l8xz4zd,1,31.4,3.8,2022-09-11T20:15:01.862Z,2022-09-12T10:09:24Z,3775771847,233,1274,,,,,,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459151213,1274,67,2,54,59,74mcjsm72vr3l9pw2i4qfjchj,0,68.6,96.2,2022-09-11T20:15:01.863Z,2022-09-12T07:07:47Z,3775771859,233,1178,,,,,,,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995975,502,4,2,55,2,ah8dala7suqqkj04n2l8xz4zd,1,22.8,5.4,2022-09-11T20:15:05.470Z,2022-09-12T06:39:17Z,3774913607,233,471,3774913569,13,,3774913577,285,,3774913573,152,,3774913571,56,Back,3775492439,294,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458995973,471,4,2,55,2,74mcjsm72vr3l9pw2i4qfjchj,0,77.2,94.6,2022-09-11T20:15:05.471Z,2022-09-12T06:39:16Z,3775732635,178,,3775492341,294,,3774913643,233,502,3774913559,13,,3774913561,56,Left,3774913567,286,,3774913563,152,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996349,503,2,2,55,35,ah8dala7suqqkj04n2l8xz4zd,1,27.5,3.6,2022-09-11T20:15:38.702Z,2022-09-12T06:39:18Z,3774915643,1,,3775732695,178,,3774915929,7,d12m2oz1lomkc1qxmpht38lat,3774915627,5,,3774915631,152,,3774915635,140,59.4,3774915633,56,Center,3774915637,141,26.2,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996391,472,55,2,55,35,74mcjsm72vr3l9pw2i4qfjchj,1,41,35.7,2022-09-11T20:15:38.703Z,2022-09-12T06:39:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996441,473,1,2,55,44,74mcjsm72vr3l9pw2i4qfjchj,1,25.4,68.9,2022-09-11T20:15:47.580Z,2022-09-12T06:39:21Z,3774916169,213,4.7,3774916167,212,20.7,3774916163,140,25.5,3774916165,141,38.5,3774916161,56,Back,3774916157,5,,3774916159,241,,3775732797,178,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996451,474,1,2,55,47,74mcjsm72vr3l9pw2i4qfjchj,1,29.3,29.3,2022-09-11T20:15:50.686Z,2022-09-12T06:39:25Z,3775732887,178,,3774916229,56,Back,3774916241,213,5.0,3774916231,140,32.9,3774916237,212,13.8,3774916233,141,9.8,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996475,475,1,2,55,50,74mcjsm72vr3l9pw2i4qfjchj,1,32.9,9.6,2022-09-11T20:15:52.915Z,2022-09-12T06:39:28Z,3775733001,178,,3774916375,141,4.4,3774916377,212,15.6,3774916379,213,6.1,3774916373,140,47.4,3774916371,56,Back,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996481,476,3,2,55,51,74mcjsm72vr3l9pw2i4qfjchj,0,47.6,4,2022-09-11T20:15:54.665Z,2022-09-12T06:39:35Z,3774916443,233,504,3775493491,464,,3774916393,286,,3774916391,56,Back,3775733145,178,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996469,504,7,2,55,52,ah8dala7suqqkj04n2l8xz4zd,1,52.4,96,2022-09-11T20:15:54.867Z,2022-09-12T06:40:32Z,3775493705,383,,3774916413,233,476,3774916335,56,Left,3775734173,178,,3774916337,285,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996485,505,49,2,55,53,ah8dala7suqqkj04n2l8xz4zd,1,54.8,92.8,2022-09-11T20:15:56.064Z,2022-09-12T06:40:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996489,477,43,2,55,54,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-09-11T20:15:56.853Z,2022-09-11T20:16:42Z,3774919165,144,61,3774916425,56,Back,,,,,,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996537,506,1,2,55,56,ah8dala7suqqkj04n2l8xz4zd,1,74.5,82.2,2022-09-11T20:15:59.614Z,2022-09-12T06:40:43Z,3775734463,178,,3774916687,56,Left,3774916689,140,70.2,3774916693,212,5.3,3774916695,213,2.6,3774916691,141,86.4,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996559,507,1,2,55,58,ah8dala7suqqkj04n2l8xz4zd,1,71.6,89.9,2022-09-11T20:16:01.484Z,2022-09-12T06:40:47Z,3774916805,212,3.9,3774916807,213,0.7,3774916803,141,93.4,3775734541,178,,3774916801,140,74.5,3774916799,56,Left,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996579,508,1,2,56,0,ah8dala7suqqkj04n2l8xz4zd,1,76.2,93,2022-09-11T20:16:03.718Z,2022-09-12T06:40:49Z,3774916911,213,5.0,3775734593,178,,3774916905,140,78.9,3774916907,141,78.2,3774916903,56,Center,3774916909,212,10.5,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996589,509,1,2,56,1,ah8dala7suqqkj04n2l8xz4zd,1,78.9,78.2,2022-09-11T20:16:04.539Z,2022-09-12T06:40:54Z,3774916985,213,0.5,3774916983,212,6.4,3774916981,141,83.0,3775734693,178,,3774916979,140,84.1,3774916977,56,Left,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996603,510,1,2,56,3,ah8dala7suqqkj04n2l8xz4zd,1,85.7,83.5,2022-09-11T20:16:05.973Z,2022-09-12T06:40:59Z,3774917071,212,6.8,3775734795,178,,3774917069,141,86.1,3774917067,140,92.0,3774917065,56,Left,3774917073,213,0.3,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996625,511,1,2,56,4,ah8dala7suqqkj04n2l8xz4zd,1,92,86.1,2022-09-11T20:16:07.174Z,2022-09-12T06:41:02Z,3775734871,178,,3774917175,141,60.9,3774917173,140,89.2,3774917179,213,4.5,3774917177,212,17.4,3774917171,56,Center,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996631,512,61,2,56,5,ah8dala7suqqkj04n2l8xz4zd,1,89.2,60.9,2022-09-11T20:16:08.475Z,2022-09-12T06:41:08Z,3774917217,56,Center,3775735013,178,,,,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996655,513,13,2,56,6,ah8dala7suqqkj04n2l8xz4zd,1,85.9,52.2,2022-09-11T20:16:09.683Z,2022-09-12T06:41:13Z,3774917861,83,,3774917869,102,56.8,3774917355,22,,3774917863,29,,3774917357,17,,3774917359,56,Center,3774917865,55,512,3774917875,103,18.1,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,3774917889,230,99.9,,3774917881,328,3775735095,178,,3774917627,72,,3774917893,231,,,,,,,,,,49.8,,,,,,,,,,,,,
2458996651,478,5,2,56,7,74mcjsm72vr3l9pw2i4qfjchj,1,-1.3,40.5,2022-09-11T20:16:10.371Z,2022-09-12T06:41:16Z,3774917467,233,514,3774917333,56,Back,3774917335,346,,,,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458996669,514,5,2,56,7,ah8dala7suqqkj04n2l8xz4zd,0,101.3,59.5,2022-09-11T20:16:10.371Z,2022-09-12T06:41:16Z,3774917453,346,,3774917449,56,Center,3774917483,233,478,,,,,,,,,,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997025,480,43,2,56,41,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-09-11T20:16:43.988Z,2022-09-11T20:17:01Z,3774919521,56,Back,3774920183,144,61,,,,,,,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997015,515,43,2,56,44,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-09-11T20:16:47.422Z,2022-09-11T20:16:58Z,3774920039,144,61,3774919455,56,Right,,,,,,,,,,,,,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997069,481,43,2,56,46,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-09-11T20:16:49.044Z,2022-09-11T20:16:59Z,3774920105,144,5,3774919753,233,516,3774919725,347,0,3774919723,56,Back,,,,,,,,,,,,,eh70fwampgdyfv3hu25o2qx,Pedraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997049,516,43,2,56,46,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-09-11T20:16:49.549Z,2022-09-11T20:17:00Z,3774919651,56,Right,3774920125,144,5,3774919653,347,0,,,,,,,,,,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997021,479,1,2,56,47,74mcjsm72vr3l9pw2i4qfjchj,1,3,48.5,2022-09-11T20:16:50.219Z,2022-09-12T06:41:23Z,3774919501,213,5.5,3774921929,1,,3774919505,237,,3774919495,140,24.9,3774922013,189,,3774919493,56,Back,3774919499,212,32.1,3774919497,141,15.5,1lgrnaje6y7un5dzzll84p91,G. Rulli,3774919491,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459098857,814,1,2,56,56,74mcjsm72vr3l9pw2i4qfjchj,1,39,19.6,2022-09-11T20:16:59.063Z,2022-09-12T06:41:28Z,3775496759,140,42.0,3775496757,56,Back,3775496765,213,1.2,3775735397,178,,3775496763,212,9.6,3775496761,141,32.9,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459098881,815,1,2,56,57,74mcjsm72vr3l9pw2i4qfjchj,1,42,32.9,2022-09-11T20:16:59.933Z,2022-09-12T06:41:31Z,3775496935,56,Back,3775496941,212,8.7,3775496937,140,42.8,3775496939,141,20.2,3775735445,178,,3775496943,213,4.8,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997223,482,1,2,56,59,74mcjsm72vr3l9pw2i4qfjchj,1,36.4,18.6,2022-09-11T20:17:02.124Z,2022-09-12T06:41:34Z,3774920431,140,38.7,3774920435,212,8.8,3774920437,213,5.0,3774920433,141,6.1,3775735509,178,,3774920429,56,Back,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997283,483,1,2,57,1,74mcjsm72vr3l9pw2i4qfjchj,1,39.1,12,2022-09-11T20:17:04.434Z,2022-09-12T06:41:39Z,3774920755,56,Back,3774920759,141,31.4,3774920757,140,40.2,3774920761,212,13.2,3775735617,178,,3774920763,213,1.5,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997315,484,1,2,57,5,74mcjsm72vr3l9pw2i4qfjchj,1,41.6,34.2,2022-09-11T20:17:07.975Z,2022-09-12T06:41:43Z,3775735687,178,,3774920943,213,0.3,3774920935,141,43.5,3774920939,212,24.8,3774920933,140,64.4,3774920931,56,Center,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997399,485,1,2,57,8,74mcjsm72vr3l9pw2i4qfjchj,1,69.6,28.8,2022-09-11T20:17:11.179Z,2022-09-12T06:41:46Z,3774921439,56,Right,3774921443,141,10.6,3774921447,213,5.3,3774921445,212,15.3,3775735729,178,,3774921441,140,78.1,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460058967,1545,3,2,57,12,74mcjsm72vr3l9pw2i4qfjchj,0,90.8,24.5,2022-09-11T20:17:15.770Z,2022-09-15T02:25:23Z,3780623147,286,,3780623149,465,,3780623145,56,Center,3780623151,467,3m7wjcmet9b8sc5tu0ct8j0et,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997409,486,61,2,57,13,74mcjsm72vr3l9pw2i4qfjchj,0,91.2,27,2022-09-11T20:17:16.355Z,2022-09-12T06:42:00Z,3775735989,178,,3774921481,56,Center,,,,,,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997421,517,49,2,57,14,ah8dala7suqqkj04n2l8xz4zd,1,2.3,68.8,2022-09-11T20:17:17.435Z,2022-09-12T06:42:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997435,518,1,2,57,15,ah8dala7suqqkj04n2l8xz4zd,0,2.3,68.8,2022-09-11T20:17:18.677Z,2022-09-12T06:42:07Z,3775736105,178,,3774921621,56,Back,3774921653,195,,3774921623,140,3.0,3774921629,213,1.3,3774921627,212,2.4,3774921625,141,72.1,3774921719,236,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,3774921721,233,487,,3774921725,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458997427,487,74,2,57,15,74mcjsm72vr3l9pw2i4qfjchj,1,97,27,2022-09-11T20:17:18.708Z,2022-09-12T06:42:12Z,3774921595,56,Center,3774921597,285,,3775736217,178,,3774921741,233,518,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
