id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/9/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2499352801,226,1,1,21,46,4ku8o6uf87yd8iecdalipo6wd,1,44.7,23.9,2023-01-21T17:53:28.693Z,2023-01-22T07:10:22Z,3988340231,56,Back,3988340237,212,6.3,3988340235,141,33.1,3988340233,140,44.1,3988340239,213,1.7,3989461855,178,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499352807,227,1,1,21,48,4ku8o6uf87yd8iecdalipo6wd,1,44.1,33.1,2023-01-21T17:53:30.444Z,2023-01-22T07:10:30Z,3989461941,178,,3988340287,140,46.3,3988340289,141,44.6,3988340295,213,1.3,3988340285,56,Back,3988340291,212,8.2,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499352825,228,1,1,21,49,4ku8o6uf87yd8iecdalipo6wd,1,46.1,45.8,2023-01-21T17:53:32.399Z,2023-01-22T07:10:34Z,3988340387,56,Center,3988340395,213,0.9,3988340391,141,75.5,3988340393,212,26.1,3988340389,140,61.8,3989461999,178,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499352847,229,1,1,21,53,4ku8o6uf87yd8iecdalipo6wd,1,64.1,79.7,2023-01-21T17:53:35.702Z,2023-01-22T07:10:44Z,3989462153,178,,3988340491,141,97.5,3988340495,213,1.4,3988340493,212,12.2,3988340489,140,65.8,3988340487,56,Left,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499352877,230,1,1,21,54,4ku8o6uf87yd8iecdalipo6wd,1,66.6,97.5,2023-01-21T17:53:36.880Z,2023-01-22T07:11:12Z,3988340627,213,4.4,3988340623,141,78.9,3988340621,140,62.7,3988340625,212,13.3,3989462571,178,,3988340619,56,Left,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499352903,231,1,1,21,57,4ku8o6uf87yd8iecdalipo6wd,1,63.1,80.8,2023-01-21T17:53:40.342Z,2023-01-22T07:23:08Z,3988340787,56,Left,3988340795,213,1.6,3988340791,141,96.2,3988340793,212,10.5,3988340789,140,63.0,3989471383,178,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499352917,232,1,1,22,0,4ku8o6uf87yd8iecdalipo6wd,1,65.3,89.7,2023-01-21T17:53:42.636Z,2023-01-22T07:23:13Z,3988340957,56,Center,3988340963,212,45.4,3988340953,155,,3988340967,1,,3989471445,178,,3988340961,141,23.0,3988340965,213,4.7,3988340955,196,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,3988340959,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499352925,233,61,1,22,2,4ku8o6uf87yd8iecdalipo6wd,0,65.5,24.7,2023-01-21T17:53:45.209Z,2023-01-22T07:23:29Z,3988340993,56,Center,3989471603,178,,,,,,,,,,,,,,,,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499352921,204,49,1,22,3,4jelr92fsge73q39is6qvhxb3,1,32.8,82.1,2023-01-21T17:53:46.091Z,2023-01-22T07:23:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499352933,205,1,1,22,3,4jelr92fsge73q39is6qvhxb3,0,32.8,82.1,2023-01-21T17:53:46.149Z,2023-01-22T07:23:41Z,3988341037,141,72.4,3989471771,178,,3988341039,212,14.4,3988341031,155,,3988341035,140,45.0,3988341033,56,Back,3988341041,213,5.8,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499352949,234,1,1,22,5,4ku8o6uf87yd8iecdalipo6wd,1,54.2,32,2023-01-21T17:53:48.390Z,2023-01-22T07:23:47Z,3988341127,3,,3989471829,388,,3988341137,213,4.2,3988341129,56,Back,3988341133,141,5.3,3988341131,140,44.2,3988341135,212,21.0,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499352953,235,49,1,22,8,4ku8o6uf87yd8iecdalipo6wd,1,44,5.3,2023-01-21T17:53:50.840Z,2023-01-22T07:23:52Z,,,,,,,,,,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499352971,236,1,1,22,8,4ku8o6uf87yd8iecdalipo6wd,1,44,5.3,2023-01-21T17:53:50.919Z,2023-01-22T07:23:55Z,3988341267,140,32.0,3988341273,213,1.9,3988341271,212,37.3,3988341265,56,Back,3989471929,178,,3988341269,141,56.9,3988341277,1,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499352991,237,1,1,22,12,4ku8o6uf87yd8iecdalipo6wd,1,31.4,58.5,2023-01-21T17:53:54.621Z,2023-01-22T07:24:04Z,3989472043,178,,3988341433,213,1.1,3988341425,56,Back,3988341431,212,27.1,3988341429,141,94.1,3988341427,140,42.9,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353001,238,1,1,22,14,4ku8o6uf87yd8iecdalipo6wd,1,44.4,94.8,2023-01-21T17:53:57.337Z,2023-01-22T07:24:09Z,3988341477,56,Left,3988341487,141,87.8,3988341483,140,53.5,3988341491,213,5.8,3988341489,212,10.7,3989472095,178,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353007,239,1,1,22,15,4ku8o6uf87yd8iecdalipo6wd,0,53.4,87.9,2023-01-21T17:53:58.256Z,2023-01-22T07:24:19Z,3989472213,178,,3988341521,212,10.3,3988341523,213,0.4,3988341515,56,Left,3988341517,140,62.3,3988341519,141,94.2,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353027,206,8,1,22,16,4jelr92fsge73q39is6qvhxb3,1,33.9,9.2,2023-01-21T17:53:59.272Z,2023-01-22T07:24:25Z,3989203937,385,,3988341619,56,Back,3989472273,389,,,,,,,,,,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353043,240,1,1,22,19,4ku8o6uf87yd8iecdalipo6wd,0,34.5,96.3,2023-01-21T17:54:02.386Z,2023-01-22T07:24:32Z,3988341707,140,65.5,3989472359,178,,3988341711,212,32.6,3988341715,1,,3988341713,213,6.2,3988341709,141,94.7,3988341705,56,Left,3988341703,157,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353051,207,1,1,22,22,4jelr92fsge73q39is6qvhxb3,0,29.7,16.7,2023-01-21T17:54:04.583Z,2023-01-22T07:24:45Z,3988341763,213,1.0,3989472537,388,,3988341761,212,8.9,3988341757,140,33.9,3988341755,56,Back,3988341753,3,,3988341759,141,28.0,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353075,241,1,1,22,25,4ku8o6uf87yd8iecdalipo6wd,1,63.7,75.3,2023-01-21T17:54:07.428Z,2023-01-22T07:24:54Z,3988341941,212,7.1,3988341943,213,0.8,3988341939,141,82.8,3988341935,56,Left,3989472705,178,,3988341937,140,68.4,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353079,242,1,1,22,26,4ku8o6uf87yd8iecdalipo6wd,1,68.6,81.6,2023-01-21T17:54:08.545Z,2023-01-22T07:25:00Z,3988341981,1,,3988341971,56,Center,3988341975,141,26.6,3988341973,140,79.3,3988341979,213,5.0,3988341969,155,,3988341977,212,39.1,3989472793,178,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353101,243,1,1,22,28,4ku8o6uf87yd8iecdalipo6wd,1,79.3,26.6,2023-01-21T17:54:10.533Z,2023-01-22T07:25:05Z,3989472865,388,,3988342127,141,38.5,3988342129,212,11.8,3988342123,56,Center,3988342131,213,0.8,3988342125,140,87.5,3988342121,3,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353105,244,1,1,22,31,4ku8o6uf87yd8iecdalipo6wd,0,97.1,28.4,2023-01-21T17:54:13.684Z,2023-01-22T07:25:31Z,3988342147,212,1.5,3988342167,233,208,3989473217,178,,3988342171,286,,3988342141,56,Center,3988342145,141,29.8,3988342143,140,96.0,3988342165,236,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,3988342149,213,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353103,208,74,1,22,31,4jelr92fsge73q39is6qvhxb3,1,5.1,67.5,2023-01-21T17:54:13.880Z,2023-01-22T07:25:35Z,3988342139,285,,3988342181,233,244,3989473253,178,,3988342137,56,Back,,,,,,,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353137,245,1,1,22,35,4ku8o6uf87yd8iecdalipo6wd,1,88.9,5.8,2023-01-21T17:54:18.072Z,2023-01-22T07:25:41Z,3988342327,140,75.6,3989473295,178,,3988342329,141,10.0,3988342331,212,14.3,3988342325,56,Right,3988342333,213,2.9,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353151,246,1,1,22,39,4ku8o6uf87yd8iecdalipo6wd,1,74.5,19.9,2023-01-21T17:54:21.881Z,2023-01-22T07:25:52Z,3988342435,213,5.8,3988342421,140,85.6,3988342431,212,12.9,3988342427,141,11.9,3989473387,178,,3988342417,56,Right,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353173,247,1,1,22,42,4ku8o6uf87yd8iecdalipo6wd,1,87.6,15.4,2023-01-21T17:54:25.049Z,2023-01-22T07:26:01Z,3988342541,56,Center,3988342545,141,26.2,3988342543,140,87.6,3988342549,213,1.6,3988342547,212,7.3,3989473443,178,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353199,248,1,1,22,44,4ku8o6uf87yd8iecdalipo6wd,1,88.7,29.5,2023-01-21T17:54:27.062Z,2023-01-22T07:26:07Z,3988342703,140,94.7,3988342701,56,Center,3988342705,141,32.9,3988342709,213,0.4,3989473509,178,,3988342699,155,,3988342707,212,6.7,3988344821,4,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353205,250,1,1,22,46,4ku8o6uf87yd8iecdalipo6wd,0,93.7,38.4,2023-01-21T17:54:29.131Z,2023-01-22T07:26:15Z,3988342729,140,87.6,3989473611,178,,3988342733,212,11.7,3988342735,213,2.2,3988342731,141,52.8,3988342725,155,,3988345075,195,,3988342727,56,Center,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353367,209,12,1,22,48,4jelr92fsge73q39is6qvhxb3,1,12.5,47.2,2023-01-21T17:54:30.462Z,2023-01-22T07:26:24Z,3988343717,140,55.4,3988343721,212,47.8,3989473687,178,,3988343723,213,0.3,3988343719,141,70.5,3988343715,56,Center,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353201,249,43,1,22,48,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-21T17:54:30.840Z,2023-01-21T17:54:32Z,3988342713,56,Center,3988342715,286,0,3988342753,144,7,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353231,251,1,1,22,53,4ku8o6uf87yd8iecdalipo6wd,1,48.4,23.5,2023-01-21T17:54:35.497Z,2023-01-22T07:26:31Z,3988342927,213,5.8,3989473761,178,,3988342919,56,Right,3988342925,212,28.9,3988342921,140,72.7,3988342923,141,3.4,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353255,252,1,1,22,57,4ku8o6uf87yd8iecdalipo6wd,1,78.1,18.2,2023-01-21T17:54:39.522Z,2023-01-22T07:26:34Z,3988343069,140,88.3,3989473811,178,,3988343067,56,Center,3988343073,212,11.1,3988343075,213,0.3,3988343071,141,22.7,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353265,253,1,1,22,59,4ku8o6uf87yd8iecdalipo6wd,1,95.7,24.8,2023-01-21T17:54:41.590Z,2023-01-22T07:26:52Z,3988344119,210,16,3988344123,22,,3988344121,154,,3988343147,212,13.0,3989473855,178,,3988343149,213,1.6,3988343143,140,95.0,3988343145,141,43.9,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,3988343141,56,Center,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2499353271,254,16,1,23,0,4ku8o6uf87yd8iecdalipo6wd,1,94.9,46.2,2023-01-21T17:54:43.047Z,2023-01-22T07:26:53Z,3988344143,154,,3988343703,374,2023-01-21 17:54:42.124,3988343707,375,22:59.717,3988344155,328,,3988344151,103,26.6,3988344149,102,49.2,3988343185,22,,3989474029,178,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,3989210351,396,50.9,,3988343187,16,3988344159,231,3988343189,56,Center,3988344145,55,3988344141,29,47.7,253,,,,3988343699,20,,3988344157,230,98.9,3989210349,395,1.1,3988347801,79,,3988344153,214
2499353719,211,1,1,24,10,4jelr92fsge73q39is6qvhxb3,1,49.9,50,2023-01-21T17:55:52.721Z,2023-01-22T07:26:56Z,3988345527,140,43.7,3989474065,178,,3988345529,141,57.0,3988345531,212,8.1,3988345525,56,Back,3988345535,279,G,3988345533,213,2.5,3988345563,189,,cj24ptt1lvwh7hakewqydobf9,S. Weissman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353763,212,1,1,24,12,4jelr92fsge73q39is6qvhxb3,1,44.2,56.7,2023-01-21T17:55:54.440Z,2023-01-22T07:27:10Z,3988345759,212,16.1,3988345753,56,Back,3988345755,140,41.5,3989474229,178,,3988345757,141,33.4,3988345761,213,4.5,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353767,213,1,1,24,16,4jelr92fsge73q39is6qvhxb3,0,52.5,22.2,2023-01-21T17:55:58.967Z,2023-01-22T07:27:31Z,3989474449,178,,3988345785,213,5.4,3988345777,56,Right,3988345781,141,8.3,3988345783,212,11.9,3988345779,140,59.4,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353779,255,8,1,24,17,4ku8o6uf87yd8iecdalipo6wd,1,39.7,96.8,2023-01-21T17:55:59.673Z,2023-01-22T07:27:42Z,3988345817,56,Back,3989474593,389,,3989211363,384,,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353829,214,5,1,24,18,4jelr92fsge73q39is6qvhxb3,1,62.6,-1,2023-01-21T17:56:00.652Z,2023-01-22T07:27:46Z,3988346117,233,256,3988346099,56,Right,3988346101,347,,,,,,,,,,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353789,256,5,1,24,18,4ku8o6uf87yd8iecdalipo6wd,0,37.4,101,2023-01-21T17:56:00.652Z,2023-01-22T07:27:46Z,3988345867,347,,3988345863,56,Back,3988346135,233,214,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353839,215,1,1,24,26,4jelr92fsge73q39is6qvhxb3,1,62.7,0,2023-01-21T17:56:09.303Z,2023-01-22T07:27:53Z,3988346155,107,,3988346183,189,,3988346159,140,52.6,3988346157,56,Right,3988346163,212,11.5,3988346165,213,2.7,3988346161,141,4.6,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353857,216,1,1,24,28,4jelr92fsge73q39is6qvhxb3,1,52.6,4.3,2023-01-21T17:56:11.368Z,2023-01-22T07:28:00Z,3988346261,56,Right,3988346265,140,60.0,3989474861,178,,3988346269,141,11.9,3988346277,213,0.6,3988346273,212,9.3,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353869,217,1,1,24,29,4jelr92fsge73q39is6qvhxb3,1,60,11.9,2023-01-21T17:56:12.063Z,2023-01-22T07:28:05Z,3988346307,212,8.8,3988346309,213,5.5,3988346303,140,65.9,3988346305,141,2.8,3988346301,56,Right,3989474921,178,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353877,218,1,1,24,30,4jelr92fsge73q39is6qvhxb3,1,65.9,2.8,2023-01-21T17:56:13.181Z,2023-01-22T07:28:11Z,3988346363,212,6.6,3988346365,213,2.7,3988346361,141,6.7,3988346357,56,Right,3988346359,140,60.1,3989474963,178,,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353881,219,1,1,24,31,4jelr92fsge73q39is6qvhxb3,0,60.1,6.7,2023-01-21T17:56:13.843Z,2023-01-22T07:28:16Z,3988346387,141,12.9,3989475029,178,,3988346391,213,0.4,3988346385,140,70.6,3988346383,56,Right,3988346389,212,11.8,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353885,257,61,1,24,31,4ku8o6uf87yd8iecdalipo6wd,1,36.4,92.4,2023-01-21T17:56:14.153Z,2023-01-22T07:28:31Z,3988346405,56,Back,3989475169,178,,3989475167,21,,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353895,258,49,1,24,32,4ku8o6uf87yd8iecdalipo6wd,1,23.6,86.3,2023-01-21T17:56:15.294Z,2023-01-22T07:28:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353901,259,1,1,24,32,4ku8o6uf87yd8iecdalipo6wd,1,23.6,86.3,2023-01-21T17:56:15.360Z,2023-01-22T07:28:45Z,3988346477,141,90.9,3989475317,178,,3988346483,213,0.4,3988346473,56,Back,3988346475,140,30.2,3988346479,212,7.6,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353923,260,1,1,24,34,4ku8o6uf87yd8iecdalipo6wd,1,30.2,90.9,2023-01-21T17:56:16.690Z,2023-01-22T07:28:51Z,3988346623,140,30.3,3988346625,141,96.0,3988346621,56,Back,3988346629,213,1.5,3989475377,178,,3988346627,212,3.5,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353933,261,1,1,24,38,4ku8o6uf87yd8iecdalipo6wd,0,23.6,92.5,2023-01-21T17:56:20.545Z,2023-01-22T07:29:25Z,3988350475,233,220,3988350451,212,2.3,3988350479,286,,3988350447,140,25.4,3988346683,56,Back,3989475737,178,,3988350473,236,,3988350453,213,5.7,ejcyvgclry4g5pc2rtptifphx,T. Lemar,3988350449,141,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353931,220,74,1,24,38,4jelr92fsge73q39is6qvhxb3,1,65.2,8.1,2023-01-21T17:56:20.717Z,2023-01-22T07:29:33Z,3988349913,285,,3989475847,178,,3988346655,56,Right,3988350483,233,261,,,,,,,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353951,262,1,1,24,39,4ku8o6uf87yd8iecdalipo6wd,1,33,71.5,2023-01-21T17:56:22.303Z,2023-01-22T07:29:41Z,3988346761,212,10.1,3988346763,213,3.1,3988346757,140,23.4,3989475939,178,,3988346755,56,Back,3988346759,141,72.8,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499353987,263,1,1,24,42,4ku8o6uf87yd8iecdalipo6wd,1,20.1,70.1,2023-01-21T17:56:24.662Z,2023-01-22T07:29:48Z,3988346961,1,,3989476013,178,,3988346957,212,33.3,3988346959,213,4.6,3988346951,56,Back,3988346955,141,21.5,3988346953,140,16.0,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354007,264,1,1,24,46,4ku8o6uf87yd8iecdalipo6wd,1,22.2,20.2,2023-01-21T17:56:29.313Z,2023-01-22T07:30:05Z,3988347045,213,0.7,3988347041,141,34.3,3988347043,212,15.4,3988347039,140,33.7,3989476275,178,,3988347037,56,Back,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354051,265,1,1,24,49,4ku8o6uf87yd8iecdalipo6wd,1,37.6,30.8,2023-01-21T17:56:31.922Z,2023-01-22T07:30:11Z,3988347317,212,32.6,3988347321,1,,3989476331,178,,3988347319,213,5.8,3988347311,56,Right,3988347315,141,7.0,3988347313,140,64.6,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499575931,1776,83,1,24,54,4jelr92fsge73q39is6qvhxb3,1,30.7,88.8,2023-01-21T17:56:36.573Z,2023-01-22T09:27:06Z,3989532491,399,156223,,,,,,,,,,,,,,,,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354079,266,1,1,24,54,4ku8o6uf87yd8iecdalipo6wd,1,64.6,6.5,2023-01-21T17:56:37.394Z,2023-01-22T07:30:16Z,3988347489,212,6.4,3988347491,213,3.6,3988347485,141,2.3,3988347481,56,Right,3988347483,140,59.1,3989476389,178,,,,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354095,267,1,1,24,56,4ku8o6uf87yd8iecdalipo6wd,1,59.1,2.3,2023-01-21T17:56:38.770Z,2023-01-22T07:30:20Z,3988347583,213,0.3,3988347575,56,Right,3988347581,212,38.6,3988347585,1,,3988347579,141,18.5,3988347577,140,94.3,3989476447,178,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354105,268,1,1,25,0,4ku8o6uf87yd8iecdalipo6wd,0,97.3,18.8,2023-01-21T17:56:42.503Z,2023-01-22T07:30:24Z,3988347617,213,1.9,3988347605,2,,3989476487,178,,3988347609,56,Center,3988347613,141,45.4,3989220113,20,,3988347615,212,18.9,3988347611,140,92.2,amxunh6enoc99r07cp7qt621h,Marcos Llorente,3989220111,224,,,3988347607,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354121,221,12,1,25,1,4jelr92fsge73q39is6qvhxb3,1,7.4,51.8,2023-01-21T17:56:43.688Z,2023-01-22T07:30:31Z,3988347719,213,5.8,3988347715,141,41.2,3988347717,212,17.1,3988347711,56,Back,3988347713,140,22.2,3989476573,388,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354125,222,49,1,25,2,4jelr92fsge73q39is6qvhxb3,1,23.1,33.1,2023-01-21T17:56:45.330Z,2023-01-22T07:30:37Z,,,,,,,,,,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354141,223,1,1,25,2,4jelr92fsge73q39is6qvhxb3,1,24.4,33.4,2023-01-21T17:56:45.348Z,2023-01-22T07:30:41Z,3988347861,212,12.5,3988347863,213,3.7,3988347857,140,14.3,3989476701,178,,3988347855,56,Back,3988347859,141,23.6,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354191,224,1,1,25,8,4jelr92fsge73q39is6qvhxb3,1,24.3,17.1,2023-01-21T17:56:50.414Z,2023-01-22T07:30:53Z,3988348189,213,1.1,3988348181,56,Back,3988348185,141,31.3,3988348183,140,28.9,3989476829,178,,3988348187,212,10.8,,,,,,,d8v7fh30bn0rbhj0lgn1j17th,Luis Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
