id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2533874749,17,5,1,0,51,ah8dala7suqqkj04n2l8xz4zd,1,56,101.4,2023-04-15T16:33:22.174Z,2023-04-16T07:39:31Z,4191569059,56,Left,4191569061,347,,4191569083,233,15,,,,,,,,,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874763,18,1,1,1,5,ah8dala7suqqkj04n2l8xz4zd,1,53.6,100,2023-04-15T16:33:36.105Z,2023-04-16T07:39:36Z,4191569159,141,95.2,4191569161,212,18.1,4191569157,140,70.3,4191569153,107,,4191569155,56,Left,4191569163,213,6.0,,,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874767,19,61,1,1,7,ah8dala7suqqkj04n2l8xz4zd,0,70.9,93.2,2023-04-15T16:33:37.815Z,2023-04-16T07:40:16Z,4191569167,56,Left,4194149141,178,,,,,,,,,,,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874803,16,49,1,1,8,c8llrezkm3b3op4afrou6b487,1,35.3,25.9,2023-04-15T16:33:38.694Z,2023-04-16T07:40:24Z,,,,,,,,,,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874985,17,1,1,1,9,c8llrezkm3b3op4afrou6b487,1,28.3,29.5,2023-04-15T16:33:39.795Z,2023-04-16T07:40:27Z,4191570153,56,Back,4191570155,140,8.2,4194149449,178,,4191570157,141,54.3,4191570159,212,27.0,4191570161,213,2.5,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875051,18,1,1,1,17,c8llrezkm3b3op4afrou6b487,1,13.5,56.7,2023-04-15T16:33:47.806Z,2023-04-16T07:40:39Z,4191570449,1,,4191570441,141,58.4,4191570439,140,63.3,4194149715,178,,4191570445,213,0.0,4191570443,212,52.3,4191570435,155,,4191570437,56,Center,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875069,19,44,1,1,20,c8llrezkm3b3op4afrou6b487,1,61.8,60.3,2023-04-15T16:33:50.835Z,2023-04-16T14:40:28Z,4191570589,286,,4191570611,233,20,4191570587,56,Center,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875029,20,44,1,1,20,ah8dala7suqqkj04n2l8xz4zd,0,38.2,39.7,2023-04-15T16:33:50.836Z,2023-04-16T07:40:44Z,4191570367,56,Back,4191570671,233,19,4191570369,285,,,,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875091,20,1,1,1,20,c8llrezkm3b3op4afrou6b487,0,63.3,58.4,2023-04-15T16:33:50.874Z,2023-04-16T14:40:28Z,4191570707,3,,4194149879,388,,4191570711,140,71.2,4191570713,141,38.8,4191570715,212,15.7,4191570717,213,5.3,4191570709,56,Center,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875093,21,49,1,1,22,ah8dala7suqqkj04n2l8xz4zd,1,26.2,54.5,2023-04-15T16:33:53.415Z,2023-04-16T07:40:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875143,22,1,1,1,22,ah8dala7suqqkj04n2l8xz4zd,1,26.2,54.5,2023-04-15T16:33:53.456Z,2023-04-16T07:40:55Z,4194149999,178,,4191570961,213,3.3,4191570951,140,10.1,4191570955,141,50.7,4191570949,56,Back,4191570957,212,17.1,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875199,23,1,1,1,24,ah8dala7suqqkj04n2l8xz4zd,0,10.1,50.7,2023-04-15T16:33:55.165Z,2023-04-16T07:41:01Z,4191571207,213,5.5,4191571197,155,,4191571205,212,47.6,4191571203,141,0.0,4194150133,178,,4191571199,56,Back,4191571209,1,,4191571201,140,40.7,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875391,21,5,1,1,27,c8llrezkm3b3op4afrou6b487,1,60.4,101.2,2023-04-15T16:33:58.204Z,2023-04-16T07:41:06Z,4191572109,233,24,4191572105,56,Left,4191572107,347,,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875201,24,5,1,1,27,ah8dala7suqqkj04n2l8xz4zd,0,39.6,-1.2,2023-04-15T16:33:58.204Z,2023-04-16T07:41:06Z,4191571213,347,,4191572115,233,21,4191571211,56,Back,,,,,,,,,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875395,22,1,1,1,36,c8llrezkm3b3op4afrou6b487,1,61.6,100,2023-04-15T16:34:07.235Z,2023-04-16T07:43:32Z,4191572119,56,Left,4191572121,140,58.7,4191572125,212,14.7,4191572123,141,80.5,4191638081,189,,4191572117,107,,4191572127,213,4.5,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875413,23,1,1,1,38,c8llrezkm3b3op4afrou6b487,1,61.2,83.5,2023-04-15T16:34:09.264Z,2023-04-16T07:43:35Z,4191572201,141,94.4,4191572199,140,60.7,4191572203,212,7.4,4191572197,56,Left,4191572205,213,1.6,4194152891,178,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875467,24,1,1,1,40,c8llrezkm3b3op4afrou6b487,1,60.7,94.4,2023-04-15T16:34:10.664Z,2023-04-16T07:43:40Z,4191572417,213,3.2,4191572409,56,Back,4191572413,141,94.1,4191572415,212,19.4,4191572411,140,42.2,4194153005,178,,,,,,,,6810qbng9pfg1bztczv11grmd,L. Cabrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875531,25,1,1,1,42,c8llrezkm3b3op4afrou6b487,1,41.1,92.9,2023-04-15T16:34:12.744Z,2023-04-16T07:43:46Z,4191572769,213,3.9,4191572761,56,Back,4191572763,140,30.4,4194153141,178,,4191572765,141,76.4,4191572767,212,15.9,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875551,26,1,1,1,45,c8llrezkm3b3op4afrou6b487,1,33.2,76.5,2023-04-15T16:34:16.394Z,2023-04-16T07:43:51Z,4191572869,141,76.7,4191572873,213,0.0,4194153229,178,,4191572865,56,Center,4191572871,212,19.8,4191572867,140,52.1,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875577,27,1,1,1,46,c8llrezkm3b3op4afrou6b487,1,51.1,75.2,2023-04-15T16:34:17.434Z,2023-04-16T07:43:59Z,4191573001,141,83.1,4191572999,140,43.9,4191572997,56,Back,4191573005,213,2.5,4191573003,212,9.3,4194153349,178,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875593,28,1,1,1,47,c8llrezkm3b3op4afrou6b487,0,45.9,80.9,2023-04-15T16:34:18.085Z,2023-04-16T07:44:05Z,4191573065,141,68.4,4191573063,140,64.0,4191573069,213,5.9,4191573061,56,Center,4194153475,178,,4191573067,212,20.8,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875595,25,1,1,1,49,ah8dala7suqqkj04n2l8xz4zd,0,38.6,29.2,2023-04-15T16:34:19.844Z,2023-04-16T07:44:15Z,4191573075,3,,4191573081,141,23.4,4191573077,56,Back,4194153657,178,,4191573085,213,5.6,4191573079,140,43.1,4191573083,212,6.2,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875603,29,61,1,1,49,c8llrezkm3b3op4afrou6b487,1,60.3,71.8,2023-04-15T16:34:20.064Z,2023-04-16T07:44:27Z,4194153903,178,,4191573115,56,Center,,,,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533875653,30,1,1,1,50,c8llrezkm3b3op4afrou6b487,1,61.7,70.3,2023-04-15T16:34:21.104Z,2023-04-16T07:44:36Z,4191573419,140,66.3,4191573421,141,37.0,4191573423,212,23.2,4191573425,213,4.9,4194154059,178,,4191573417,56,Center,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
