id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2496966743,164,1,1,18,33,74mcjsm72vr3l9pw2i4qfjchj,0,26.1,86.6,2023-01-13T20:20:28.158Z,2023-01-14T05:12:21Z,3975754061,140,65.8,3975754069,1,,3975754063,141,97.3,3975754067,213,0.2,3976131721,178,,3975754059,56,Left,3975754057,157,,3975754065,212,42.3,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496966757,137,61,1,18,38,6f27yvbqcngegwsg2ozxxdj4,0,33.6,9.5,2023-01-13T20:20:33.813Z,2023-01-14T05:12:31Z,3976131833,178,,3975754121,56,Back,,,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496966767,165,1,1,18,40,74mcjsm72vr3l9pw2i4qfjchj,1,64.1,84.7,2023-01-13T20:20:34.853Z,2023-01-14T05:12:35Z,3975754165,141,87.7,3976131885,178,,3975754163,140,60.0,3975754167,212,4.8,3975754169,213,2.7,3975754161,56,Left,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496966797,166,1,1,18,41,74mcjsm72vr3l9pw2i4qfjchj,1,60,87.7,2023-01-13T20:20:36.646Z,2023-01-14T05:12:39Z,3975754329,141,74.5,3975754331,212,9.3,3975754333,213,4.4,3975754327,140,57.6,3975754323,56,Center,3976131941,178,,,,,,,,9y7202khwzb48ea7im646m11x,José Luis Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496966849,167,1,1,18,43,74mcjsm72vr3l9pw2i4qfjchj,1,55.6,73.3,2023-01-13T20:20:38.516Z,2023-01-14T05:12:43Z,3975754639,212,29.3,3975754641,213,4.6,3975754633,56,Center,3975754637,141,30.3,3976132009,178,,3975754635,140,53.6,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496966907,168,1,1,18,47,74mcjsm72vr3l9pw2i4qfjchj,1,58.5,24.4,2023-01-13T20:20:42.131Z,2023-01-14T05:12:46Z,3975754891,212,17.5,3975754881,56,Right,3975754889,141,1.4,3975754893,213,5.2,3975754885,140,66.0,3976132065,178,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496966957,169,1,1,18,52,74mcjsm72vr3l9pw2i4qfjchj,1,66,1.4,2023-01-13T20:20:46.949Z,2023-01-14T05:12:51Z,3976132111,178,,3975755161,141,25.5,3975755163,212,17.4,3975755159,140,60.3,3975755165,213,1.9,3975755157,56,Center,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496966977,170,1,1,18,56,74mcjsm72vr3l9pw2i4qfjchj,1,63.7,29.1,2023-01-13T20:20:50.988Z,2023-01-14T05:12:55Z,3975755265,141,38.2,3976132149,178,,3975755267,212,6.4,3975755263,140,65.1,3975755261,56,Center,3975755269,213,1.3,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967009,171,1,1,18,56,74mcjsm72vr3l9pw2i4qfjchj,1,65,38.2,2023-01-13T20:20:51.806Z,2023-01-14T05:12:57Z,3975755445,213,5.4,3975755433,56,Center,3975755437,140,70.9,3975755443,212,10.2,3976132185,178,,3975755439,141,26.2,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967039,172,1,1,18,59,74mcjsm72vr3l9pw2i4qfjchj,1,68.4,26.5,2023-01-13T20:20:54.316Z,2023-01-14T05:13:01Z,3975755585,140,60.5,3975755589,212,8.4,3975755587,141,28.8,3975755583,56,Center,3976132247,178,,3975755591,213,3.0,,,,,,,9m2qujt0h0zrd0n1akjqjo0r9,Manu Trigueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967107,173,1,1,19,1,74mcjsm72vr3l9pw2i4qfjchj,1,60,31,2023-01-13T20:20:55.900Z,2023-01-14T05:13:06Z,3975755907,56,Center,3975755909,140,65.9,3976132335,178,,3975755917,213,1.4,3975755913,212,30.0,3975755911,141,74.2,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967195,174,1,1,19,4,74mcjsm72vr3l9pw2i4qfjchj,1,68.6,83.3,2023-01-13T20:20:59.372Z,2023-01-14T05:13:13Z,3975756345,213,1.2,3975756343,212,11.1,3975756337,56,Left,3976132423,178,,3975756341,141,98.4,3975756339,140,72.7,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967345,175,1,1,19,9,74mcjsm72vr3l9pw2i4qfjchj,1,69.2,98.1,2023-01-13T20:21:03.880Z,2023-01-14T05:13:15Z,3976132453,178,,3975757075,141,96.2,3975757073,140,51.8,3975757077,212,18.3,3975757071,56,Left,3975757079,213,3.2,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967387,176,1,1,19,18,74mcjsm72vr3l9pw2i4qfjchj,1,42.3,73.2,2023-01-13T20:21:13.429Z,2023-01-14T05:13:19Z,3976132521,178,,3975757261,141,62.7,3975757263,212,9.5,3975757259,140,48.3,3975757265,213,5.4,3975757257,56,Back,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967423,177,1,1,19,20,74mcjsm72vr3l9pw2i4qfjchj,1,48.8,63.7,2023-01-13T20:21:15.212Z,2023-01-14T05:13:21Z,3976132557,178,,3975757495,213,0.8,3975757493,212,16.7,3975757489,140,59.9,3975757491,141,81.2,3975757487,56,Left,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967461,178,1,1,19,23,74mcjsm72vr3l9pw2i4qfjchj,1,64,82,2023-01-13T20:21:17.918Z,2023-01-14T05:13:27Z,3975757709,56,Center,3975757711,140,63.4,3976132665,178,,3975757717,213,4.6,3975757715,212,8.2,3975757713,141,70.0,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967509,179,1,1,19,25,74mcjsm72vr3l9pw2i4qfjchj,1,63.4,70,2023-01-13T20:21:20.060Z,2023-01-14T05:13:51Z,3976133011,178,,3975757881,140,56.0,3975757883,141,42.5,3975757887,213,4.3,3975757879,56,Center,3975757885,212,20.3,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967533,180,1,1,19,29,74mcjsm72vr3l9pw2i4qfjchj,1,58.6,39.4,2023-01-13T20:21:24.131Z,2023-01-14T05:13:58Z,3975758011,140,63.4,3975758017,213,1.2,3975758013,141,59.4,3975758009,56,Center,3976133089,178,,3975758015,212,14.5,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967559,181,1,1,19,32,74mcjsm72vr3l9pw2i4qfjchj,1,65.1,60.5,2023-01-13T20:21:26.932Z,2023-01-14T05:14:02Z,3975758183,141,71.7,3975758187,212,11.5,3975758189,213,0.7,3975758179,140,73.3,3976133143,178,,3975758177,56,Center,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967593,182,1,1,19,33,74mcjsm72vr3l9pw2i4qfjchj,1,74.5,75.7,2023-01-13T20:21:28.197Z,2023-01-14T05:14:20Z,3975758381,141,95.3,3975758383,212,14.3,3976133217,178,,3975758377,56,Left,3975758379,140,79.5,3975758385,213,1.2,,,,,,,9y7202khwzb48ea7im646m11x,José Luis Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967643,183,1,1,19,37,74mcjsm72vr3l9pw2i4qfjchj,1,79.8,95.4,2023-01-13T20:21:31.916Z,2023-01-14T05:14:26Z,3975758631,141,54.8,3975758629,140,72.5,3975758633,212,28.7,3975758627,56,Center,3976133387,178,,3975758635,213,4.4,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967667,184,1,1,19,39,74mcjsm72vr3l9pw2i4qfjchj,1,72.2,53.6,2023-01-13T20:21:34.180Z,2023-01-14T05:14:30Z,3975758799,213,4.5,3975758787,140,70.1,3975758791,141,36.7,3976133423,178,,3975758785,56,Center,3975758795,212,11.7,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967761,185,1,1,19,41,74mcjsm72vr3l9pw2i4qfjchj,1,70.9,35.4,2023-01-13T20:21:36.644Z,2023-01-14T05:14:34Z,3975759283,141,2.9,3975759287,213,5.1,3975759281,140,79.2,3975759279,56,Right,3975759285,212,23.8,3976133437,178,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967769,186,3,1,19,46,74mcjsm72vr3l9pw2i4qfjchj,0,84.6,12.9,2023-01-13T20:21:41.630Z,2023-01-14T05:15:21Z,3975759323,56,Right,3976026857,465,,3976133837,178,,3975759559,233,138,3975759325,286,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967785,138,7,1,19,46,6f27yvbqcngegwsg2ozxxdj4,1,15.4,87.1,2023-01-13T20:21:41.700Z,2023-01-14T05:15:27Z,3976133887,178,,3976026873,385,,3975759517,233,186,3975759417,167,,3975759421,285,,3975759419,56,Back,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967803,139,5,1,19,48,6f27yvbqcngegwsg2ozxxdj4,0,15.6,101.2,2023-01-13T20:21:43.791Z,2023-01-14T05:15:08Z,3975759663,233,187,3975759509,347,,3975759505,56,Back,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496967827,187,5,1,19,48,74mcjsm72vr3l9pw2i4qfjchj,1,84.4,-1.2,2023-01-13T20:21:43.791Z,2023-01-14T05:15:08Z,3975759653,233,139,3975759615,347,,3975759613,56,Right,,,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968383,188,1,1,20,34,74mcjsm72vr3l9pw2i4qfjchj,0,80.9,0,2023-01-13T20:22:29.246Z,2023-01-14T05:06:21Z,3975762721,213,1.0,3975762711,140,88.0,3975762719,212,14.3,3975762703,107,,3975762707,56,Right,3975762715,141,16.7,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968389,140,8,1,20,35,6f27yvbqcngegwsg2ozxxdj4,1,11.2,84.3,2023-01-13T20:22:30.407Z,2023-01-14T05:06:25Z,3976026941,385,,3975762743,56,Back,3976127419,388,,3975762763,15,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968409,189,1,1,20,37,74mcjsm72vr3l9pw2i4qfjchj,0,87.2,25.9,2023-01-13T20:22:32.020Z,2023-01-14T05:06:32Z,3975762839,140,93.4,3975762841,141,43.7,3975762837,56,Center,3976127513,388,,3975762843,212,13.7,3975762835,3,,3975762845,213,1.1,,,,9m2qujt0h0zrd0n1akjqjo0r9,Manu Trigueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968429,141,12,1,20,38,6f27yvbqcngegwsg2ozxxdj4,1,8,54.8,2023-01-13T20:22:33.431Z,2023-01-14T05:06:41Z,3975762933,56,Back,3976127633,178,,3975762937,141,66.6,3975762939,212,8.7,3975762941,213,1.2,3975762997,15,,3975762935,140,11.2,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968455,142,49,1,20,39,6f27yvbqcngegwsg2ozxxdj4,1,11.6,68.7,2023-01-13T20:22:34.591Z,2023-01-14T05:06:47Z,,,,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968515,143,1,1,20,43,6f27yvbqcngegwsg2ozxxdj4,0,13.3,71.7,2023-01-13T20:22:37.881Z,2023-01-14T05:06:51Z,3975763407,1,,3975763403,212,43.4,3975763395,157,,3975763401,141,65.3,3975763399,140,54.4,3975763405,213,6.2,3975763397,56,Center,3976127775,178,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968509,190,49,1,20,46,74mcjsm72vr3l9pw2i4qfjchj,1,47.5,34.8,2023-01-13T20:22:41.181Z,2023-01-14T05:06:58Z,,,,,,,,,,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968589,191,1,1,20,50,74mcjsm72vr3l9pw2i4qfjchj,1,46.7,48.2,2023-01-13T20:22:44.950Z,2023-01-14T05:07:01Z,3975763801,141,24.4,3975763797,56,Back,3976127887,178,,3975763803,212,16.3,3975763799,140,48.7,3975763805,213,4.8,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968615,192,1,1,20,53,74mcjsm72vr3l9pw2i4qfjchj,1,49,24.4,2023-01-13T20:22:48.612Z,2023-01-14T05:07:04Z,3975763961,213,6.0,3975763955,140,62.2,3975763959,212,14.4,3976127939,178,,3975763957,141,18.9,3975763953,56,Right,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968635,193,1,1,20,55,74mcjsm72vr3l9pw2i4qfjchj,1,64.4,15.3,2023-01-13T20:22:50.438Z,2023-01-14T05:07:10Z,3975764051,212,10.1,3975764045,56,Right,3975764053,213,4.2,3975764049,141,2.5,3976128025,178,,3975764047,140,59.6,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968649,194,1,1,20,58,74mcjsm72vr3l9pw2i4qfjchj,1,58.6,2.9,2023-01-13T20:22:52.927Z,2023-01-14T05:07:13Z,3975764129,141,14.7,3975764131,212,8.2,3975764133,213,1.8,3976128045,178,,3975764127,140,57.2,3975764125,56,Right,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968667,195,1,1,20,59,74mcjsm72vr3l9pw2i4qfjchj,1,57.8,14.6,2023-01-13T20:22:53.853Z,2023-01-14T05:07:16Z,3975764241,213,5.4,3975764239,212,5.0,3976128065,178,,3975764235,140,60.9,3975764237,141,9.1,3975764233,56,Right,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968683,196,1,1,21,0,74mcjsm72vr3l9pw2i4qfjchj,1,61.1,9.4,2023-01-13T20:22:55.040Z,2023-01-14T05:07:18Z,3975764319,141,13.5,3975764323,213,2.7,3975764317,140,54.7,3975764321,212,7.3,3975764315,56,Right,3976128079,178,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968703,197,1,1,21,0,74mcjsm72vr3l9pw2i4qfjchj,1,54.4,13.5,2023-01-13T20:22:55.813Z,2023-01-14T05:07:26Z,3975764425,56,Back,3975764433,213,3.7,3976128167,178,,3975764427,140,48.2,3975764431,212,7.9,3975764429,141,7.0,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968741,198,1,1,21,2,74mcjsm72vr3l9pw2i4qfjchj,1,48.2,7,2023-01-13T20:22:56.830Z,2023-01-14T05:07:28Z,3975764625,213,6.1,3975764621,141,1.4,3975764617,56,Right,3975764623,212,20.7,3976128183,178,,3975764619,140,67.6,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968749,199,1,1,21,6,74mcjsm72vr3l9pw2i4qfjchj,0,73,18.8,2023-01-13T20:23:01.716Z,2023-01-14T05:09:18Z,3975764693,141,23.3,3975764689,56,Center,3975764697,213,0.6,3975764691,140,77.6,3975764695,212,5.7,3976129499,178,,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968793,144,49,1,21,7,6f27yvbqcngegwsg2ozxxdj4,1,26.8,76.8,2023-01-13T20:23:02.205Z,2023-01-14T05:08:26Z,,,,,,,,,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968815,145,1,1,21,9,6f27yvbqcngegwsg2ozxxdj4,1,26.8,77.6,2023-01-13T20:23:04.642Z,2023-01-14T05:08:29Z,3976128899,178,,3975765035,140,27.3,3975765039,212,8.2,3975765041,213,1.5,3975765033,56,Back,3975765037,141,89.6,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968837,146,1,1,21,11,6f27yvbqcngegwsg2ozxxdj4,0,27.3,89.6,2023-01-13T20:23:06.482Z,2023-01-14T05:08:32Z,3975765121,212,4.4,3975765117,140,31.3,3975765119,141,87.8,3975765123,213,6.0,3975765115,56,Back,3976128941,178,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968827,200,8,1,21,11,74mcjsm72vr3l9pw2i4qfjchj,1,69.9,7.6,2023-01-13T20:23:06.613Z,2023-01-14T05:08:34Z,3976027143,385,,3976128969,178,,3975765069,56,Right,,,,,,,,,,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968843,201,49,1,21,13,74mcjsm72vr3l9pw2i4qfjchj,1,57.4,5.5,2023-01-13T20:23:07.898Z,2023-01-14T05:08:37Z,,,,,,,,,,,,,,,,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968863,202,1,1,21,13,74mcjsm72vr3l9pw2i4qfjchj,1,57.4,5.5,2023-01-13T20:23:08.445Z,2023-01-14T05:08:41Z,3975765275,212,11.2,3975765269,56,Center,3975765277,213,1.3,3975765273,141,21.5,3975765271,140,60.0,3976129091,178,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968885,203,1,1,21,14,74mcjsm72vr3l9pw2i4qfjchj,1,60,21.2,2023-01-13T20:23:09.410Z,2023-01-14T05:09:31Z,3975765353,140,55.3,3975765357,212,5.9,3975765351,56,Center,3975765359,213,2.6,3975765355,141,25.9,3976129631,178,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496968955,204,1,1,21,16,74mcjsm72vr3l9pw2i4qfjchj,1,55.7,26.4,2023-01-13T20:23:11.558Z,2023-01-14T05:09:45Z,3975765723,56,Center,3975765727,141,59.7,3975765729,212,23.2,3975765731,213,1.8,3975765725,140,51.1,3976129765,178,,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496969037,205,1,1,21,24,74mcjsm72vr3l9pw2i4qfjchj,1,52.7,69.7,2023-01-13T20:23:18.893Z,2023-01-14T05:09:49Z,3975766161,1,,3975766155,141,61.1,3975766151,56,Back,3975766159,213,3.3,3975766153,140,22.4,3975766157,212,32.3,3976129805,178,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496969095,206,1,1,21,29,74mcjsm72vr3l9pw2i4qfjchj,1,22,61.1,2023-01-13T20:23:24.199Z,2023-01-14T05:09:56Z,3975766469,213,1.0,3975766461,56,Back,3976129867,178,,3975766463,140,32.0,3975766467,212,18.2,3975766465,141,82.9,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496969141,207,1,1,21,34,74mcjsm72vr3l9pw2i4qfjchj,0,42.9,84.4,2023-01-13T20:23:29.122Z,2023-01-14T05:09:59Z,3975766641,155,,3975766649,141,45.7,3975766647,140,54.1,3976129907,178,,3975766651,212,28.8,3975766653,213,5.1,3975766645,56,Center,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496969151,147,8,1,21,36,6f27yvbqcngegwsg2ozxxdj4,1,46.8,53.9,2023-01-13T20:23:30.992Z,2023-01-14T05:10:40Z,3976130347,388,,3975766683,56,Back,3976027221,385,,3975766697,15,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496969173,148,1,1,21,36,6f27yvbqcngegwsg2ozxxdj4,0,49.1,59.3,2023-01-13T20:23:31.330Z,2023-01-14T05:10:50Z,3975766767,3,,3975766775,212,18.5,3975766769,56,Center,3975766771,140,66.1,3975766777,213,6.0,3976130485,178,,3975766773,141,52.2,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496969215,208,1,1,21,39,74mcjsm72vr3l9pw2i4qfjchj,1,28.4,51.9,2023-01-13T20:23:34.426Z,2023-01-14T05:10:55Z,3976130535,178,,3975766961,213,3.1,3975766959,212,24.2,3975766957,141,53.9,3975766955,140,5.4,3975766953,56,Back,,,,,,,7c2qwyzh82a45s25zmdahrd91,A. Mandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496969225,209,1,1,21,45,74mcjsm72vr3l9pw2i4qfjchj,0,8,56.6,2023-01-13T20:23:40.441Z,2023-01-14T05:10:58Z,3975767041,212,27.2,3975767039,141,74.7,3976130595,178,,3975767037,140,31.1,3975767035,56,Back,3975767043,213,0.5,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496969609,213,51,1,21,45,74mcjsm72vr3l9pw2i4qfjchj,1,11.6,52.4,2023-01-13T20:23:40.488Z,2023-01-14T05:11:02Z,3975769131,169,,,,,,,,,,,,,,,,,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496969227,149,8,1,21,47,6f27yvbqcngegwsg2ozxxdj4,1,64.7,33.8,2023-01-13T20:23:42.009Z,2023-01-14T05:11:07Z,3976027289,384,,3976130781,389,,3975767049,56,Center,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496969255,150,49,1,21,48,6f27yvbqcngegwsg2ozxxdj4,1,92.3,42.5,2023-01-13T20:23:43.366Z,2023-01-14T05:11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496969295,151,1,1,21,49,6f27yvbqcngegwsg2ozxxdj4,1,90.3,40.8,2023-01-13T20:23:44.469Z,2023-01-14T05:11:26Z,3975767483,141,44.3,3975767487,213,2.8,3975768707,154,,3975767481,140,83.6,3975767479,56,Center,3975767485,212,7.4,3976130899,178,,3975768705,210,15,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2496969329,152,3,1,21,51,6f27yvbqcngegwsg2ozxxdj4,1,86,45.3,2023-01-13T20:23:46.335Z,2023-01-14T05:11:23Z,3975767659,56,Center,3975767679,233,210,3976027307,465,,3975767661,286,,3976130979,178,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
