id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/13/value,qualifier/15/value
2474310447,527,7,2,56,40,ah8dala7suqqkj04n2l8xz4zd,0,5.6,33,2022-10-19T18:13:47.919Z,2022-10-20T05:46:55Z,3856305655,233,437,3857223795,385,,3856305601,285,,3857407983,389,,3856305599,56,Back,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474310455,438,43,2,56,40,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-10-19T18:13:48.049Z,2022-10-20T01:28:41Z,3857225421,144,61,3856305637,56,Center,,,,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474520059,1026,43,2,56,41,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-10-19T18:13:49.385Z,2022-10-20T06:18:33Z,3857442627,233,1374,3857442815,144,67,,,,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474520103,1027,67,2,56,41,82q9159y2u7mkfn3z6hy75r4o,1,92.9,66.6,2022-10-19T18:13:49.385Z,2022-10-20T06:21:30Z,3857442959,233,1380,,,,,,,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474520057,1374,43,2,56,41,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-19T18:13:49.386Z,2022-10-20T06:18:32Z,3857442801,144,67,3857442637,233,1026,,,,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474520101,1380,67,2,56,41,ah8dala7suqqkj04n2l8xz4zd,0,7.1,33.4,2022-10-19T18:13:49.386Z,2022-10-20T06:18:38Z,3857442971,233,1027,,,,,,,,,,,,,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474310475,439,1,2,56,41,82q9159y2u7mkfn3z6hy75r4o,1,94.7,63.1,2022-10-19T18:13:49.412Z,2022-10-20T06:21:30Z,3856305799,213,4.1,3856305793,140,92.3,3856305791,56,Center,3857408221,178,,3856305795,141,57.9,3856305797,212,4.3,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474310517,440,1,2,56,42,82q9159y2u7mkfn3z6hy75r4o,1,90.2,58.3,2022-10-19T18:13:50.155Z,2022-10-20T05:47:20Z,3856305997,56,Center,3856306005,213,3.6,3856306003,212,3.2,3856306001,141,56.1,3856307179,210,15,3857408353,178,,3856307181,154,,3856305999,140,87.5,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2474310525,441,15,2,56,44,82q9159y2u7mkfn3z6hy75r4o,1,86.7,55.7,2022-10-19T18:13:51.844Z,2022-10-20T05:47:20Z,3856307185,29,,3856306037,22,,3856307187,154,,3856307193,102,52.8,3856307195,103,22.2,3857408493,178,,3856307183,77,,3856307203,147,51.3,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,3856307201,146,3856306881,233,3856307189,55,98.1,,440,3856306039,17,,3856306041,56,3856306877,72,528,Center,,,,,,,,,,,,,,,,
2474310521,528,10,2,56,44,ah8dala7suqqkj04n2l8xz4zd,1,2.3,48,2022-10-19T18:13:52.321Z,2022-10-20T05:47:26Z,3856306017,56,Back,3857224145,378,,3856306015,182,,3856306011,173,,3856306263,179,,3856306919,233,441,,,,,,,1vn3xi2x6vtjor1bt1ob1vk5x,C. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474310727,442,6,2,56,46,82q9159y2u7mkfn3z6hy75r4o,1,92.9,54,2022-10-19T18:13:53.562Z,2022-10-20T05:47:35Z,3856307277,73,,3856311263,233,529,3856307275,56,Center,,,,,,,,,,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474310527,529,6,2,56,46,ah8dala7suqqkj04n2l8xz4zd,0,7.1,46,2022-10-19T18:13:53.562Z,2022-10-20T05:47:36Z,3856306057,73,,3856311279,233,442,3856306055,56,Back,,,,,,,,,,,,,,,,1vn3xi2x6vtjor1bt1ob1vk5x,C. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474310949,443,1,2,57,21,82q9159y2u7mkfn3z6hy75r4o,0,99.5,99.5,2022-10-19T18:14:29.022Z,2022-10-20T05:47:47Z,3856308585,141,50.7,3856308575,6,,3856308577,155,,3856308591,1,,3856308587,212,34.0,3856308583,140,92.3,3856308573,2,,3856308581,56,Center,a8ws0c0qiekoeqib6xxet0ixh,Lucas Pérez,3857225733,72,3856308589,213,3856308579,224,,,,3857409031,178,,,,,,4.5,,,,,,,,,,,,,,,,,
2474310977,530,4,2,57,23,ah8dala7suqqkj04n2l8xz4zd,1,8.6,49.4,2022-10-19T18:14:30.750Z,2022-10-20T05:47:54Z,3856314295,264,,3856308733,285,,3856314297,152,,3856308725,56,Back,3856314293,13,,3856314401,233,445,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474311013,445,4,2,57,23,82q9159y2u7mkfn3z6hy75r4o,0,91.4,50.6,2022-10-19T18:14:30.751Z,2022-10-20T05:47:54Z,3856314383,13,,3856308927,56,Center,3856308931,286,,3856314387,152,,3857409175,388,,3856314429,233,530,3856314385,264,,,,,4ktnru3pqurww9h9af7n2959l,M. Mbaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474310951,444,43,2,57,27,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-10-19T18:14:35.343Z,2022-10-19T18:15:17Z,3856308597,286,0,3856310989,144,44,3856308595,56,Center,,,,,,,,,,,,,,,,4ktnru3pqurww9h9af7n2959l,M. Mbaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474311389,446,27,2,57,36,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-10-19T18:14:44.102Z,2022-10-20T05:48:10Z,3856311533,233,531,3856310849,53,4ktnru3pqurww9h9af7n2959l,3856310847,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474311207,531,27,2,57,36,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-19T18:14:44.102Z,2022-10-20T05:48:10Z,3856309897,53,7hyo7fy8hospvlvtlfv7q73ai,3856311541,233,446,3856309895,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474311789,447,28,2,58,49,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-10-19T18:15:56.946Z,2022-10-20T05:48:24Z,3856313241,233,532,3856313137,55,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474311807,532,28,2,58,49,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-19T18:15:56.946Z,2022-10-20T05:48:23Z,3856313211,55,531,3856313265,233,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312243,533,18,2,59,35,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-19T18:16:42.716Z,2022-10-20T05:48:28Z,3856315547,59,14,3856315545,44,Midfielder,3856315543,42,,3856315585,55,534,,,,,,,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312245,534,19,2,59,35,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-10-19T18:16:42.717Z,2022-10-20T05:48:29Z,3856315553,42,,3856315559,59,10,3856325407,292,5,3856315557,145,4,3856325409,293,4,3856315561,44,Midfielder,3856315563,55,533,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312363,535,1,2,59,46,ah8dala7suqqkj04n2l8xz4zd,1,10.6,43.3,2022-10-19T18:16:54.154Z,2022-10-20T05:48:40Z,3856316291,140,26.0,3856316293,141,66.5,3856316287,152,,3856316285,5,,3857409991,178,,3856316297,213,0.8,3856316289,56,Back,3856316295,212,22.6,1vn3xi2x6vtjor1bt1ob1vk5x,C. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312385,536,1,2,59,50,ah8dala7suqqkj04n2l8xz4zd,1,31.1,68.6,2022-10-19T18:16:58.128Z,2022-10-20T05:48:46Z,3857410091,178,,3856316395,56,Back,3856316403,141,75.6,3856316399,140,43.6,3856316445,213,0.3,3856316443,212,14.0,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312437,537,1,2,59,51,ah8dala7suqqkj04n2l8xz4zd,1,43.6,75.6,2022-10-19T18:16:59.011Z,2022-10-20T05:48:52Z,3856316729,212,6.7,3857410183,178,,3856316723,56,Back,3856316725,140,37.9,3856316727,141,80.1,3856316731,213,2.7,,,,,,,9anxnfthjotjwmr3o9j9lzsnp,Joaquín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312463,538,1,2,59,58,ah8dala7suqqkj04n2l8xz4zd,1,41.6,70.2,2022-10-19T18:17:05.856Z,2022-10-20T05:49:07Z,3856316849,212,9.7,3856316843,56,Back,3857410461,178,,3856316845,140,34.0,3856316847,141,62.2,3856316851,213,3.7,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312497,539,1,2,60,0,ah8dala7suqqkj04n2l8xz4zd,1,34,62,2022-10-19T18:17:08.075Z,2022-10-20T05:49:13Z,3856317021,212,12.8,3856317023,213,0.9,3856317019,141,76.3,3856317017,140,41.9,3857410573,178,,3856317015,56,Back,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312527,540,1,2,60,2,ah8dala7suqqkj04n2l8xz4zd,1,44.6,78.6,2022-10-19T18:17:10.430Z,2022-10-20T05:45:36Z,3856317209,141,94.2,3856317205,56,Left,3856317207,140,62.1,3857406375,178,,3856317213,213,0.5,3856317211,212,21.2,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312557,541,1,2,60,5,ah8dala7suqqkj04n2l8xz4zd,1,64.2,94.5,2022-10-19T18:17:13.017Z,2022-10-20T05:45:43Z,3856317299,140,68.1,3856317305,213,5.7,3856317297,56,Left,3856317301,141,90.2,3856317303,212,5.0,3857406539,178,,,,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312579,542,1,2,60,7,ah8dala7suqqkj04n2l8xz4zd,0,67.6,94.2,2022-10-19T18:17:15.491Z,2022-10-20T05:45:46Z,3856317419,140,66.5,3856317421,141,80.3,3856317423,212,9.5,3857406609,178,,3856317425,213,4.6,3856317417,56,Left,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312583,448,49,2,60,9,82q9159y2u7mkfn3z6hy75r4o,1,30.5,23.7,2022-10-19T18:17:16.962Z,2022-10-20T05:45:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312593,449,50,2,60,9,82q9159y2u7mkfn3z6hy75r4o,1,34.5,19.4,2022-10-19T18:17:17.539Z,2022-10-20T05:46:06Z,3856317579,233,543,3856317475,56,Back,3856317477,286,,,,,,,,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312601,543,7,2,60,10,ah8dala7suqqkj04n2l8xz4zd,1,65.5,80.6,2022-10-19T18:17:18.157Z,2022-10-20T05:46:10Z,3856317531,56,Left,3857407123,178,,3856317533,285,,3857226961,384,,3856317571,233,449,,,,,,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312605,544,49,2,60,11,ah8dala7suqqkj04n2l8xz4zd,1,64.4,86.5,2022-10-19T18:17:19.386Z,2022-10-20T05:46:14Z,,,,,,,,,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312627,545,1,2,60,14,ah8dala7suqqkj04n2l8xz4zd,1,72.7,96.4,2022-10-19T18:17:22.377Z,2022-10-20T05:46:22Z,3856317695,213,3.2,3857407331,178,,3856317689,140,65.6,3856317693,212,7.5,3856317687,56,Left,3856317691,141,96.1,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312635,546,1,2,60,16,ah8dala7suqqkj04n2l8xz4zd,1,65.6,96.1,2022-10-19T18:17:23.638Z,2022-10-20T05:46:29Z,3856317739,141,87.7,3856317743,213,3.9,3857407481,178,,3856317741,212,8.7,3856317735,56,Left,3856317737,140,59.3,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474519273,1320,67,2,60,16,ah8dala7suqqkj04n2l8xz4zd,1,62,89.8,2022-10-19T18:17:24.283Z,2022-10-20T06:18:33Z,3857439083,233,973,,,,,,,,,,,,,,,,,,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474519271,973,67,2,60,16,82q9159y2u7mkfn3z6hy75r4o,0,38,10.2,2022-10-19T18:17:24.284Z,2022-10-20T06:15:01Z,3857439091,233,1320,,,,,,,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312641,547,1,2,60,16,ah8dala7suqqkj04n2l8xz4zd,1,59.3,87.7,2022-10-19T18:17:24.319Z,2022-10-20T06:18:33Z,3856317779,140,66.8,3856317781,141,80.9,3857407565,178,,3856317783,212,9.1,3856317785,213,5.8,3856317777,56,Left,,,,,,,emvmn561wgd62zj0s3qi5j5rd,Juan Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312663,548,1,2,60,17,ah8dala7suqqkj04n2l8xz4zd,1,66.8,80.9,2022-10-19T18:17:25.042Z,2022-10-20T05:46:38Z,3856317903,212,12.4,3856317899,140,55.3,3856317901,141,76.9,3857407675,178,,3856317905,213,3.4,3856317897,56,Center,,,,,,,9anxnfthjotjwmr3o9j9lzsnp,Joaquín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312699,549,1,2,60,19,ah8dala7suqqkj04n2l8xz4zd,1,55.3,76.9,2022-10-19T18:17:27.427Z,2022-10-20T05:46:42Z,3857407737,178,,3856318077,212,24.0,3856318071,56,Back,3856318073,140,33.7,3856318079,213,2.8,3856318075,141,88.3,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312753,550,1,2,60,22,ah8dala7suqqkj04n2l8xz4zd,1,28.7,87.1,2022-10-19T18:17:30.236Z,2022-10-20T05:46:46Z,3856318347,140,12.2,3856318351,212,25.8,3856318353,213,4.0,3856318345,56,Back,3857407819,178,,3856318349,141,59.0,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312793,551,1,2,60,28,ah8dala7suqqkj04n2l8xz4zd,1,14.3,53.4,2022-10-19T18:17:35.796Z,2022-10-20T05:46:51Z,3856318615,213,5.9,3856318609,140,65.2,3857407891,178,,3856318617,1,,3856318605,155,,3856318613,212,58.8,3856318607,56,Right,3856318611,141,17.3,1vn3xi2x6vtjor1bt1ob1vk5x,C. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312817,552,1,2,60,35,ah8dala7suqqkj04n2l8xz4zd,1,68.7,28.9,2022-10-19T18:17:43.114Z,2022-10-20T05:46:59Z,3856318737,140,69.4,3856318739,141,46.0,3856318743,213,1.5,3856318735,56,Center,3857408045,178,,3856318741,212,11.7,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312843,553,1,2,60,38,ah8dala7suqqkj04n2l8xz4zd,1,71.9,49,2022-10-19T18:17:45.668Z,2022-10-20T05:47:03Z,3856318909,212,9.6,3856318903,56,Center,3856318905,140,76.5,3856318907,141,61.2,3857408115,178,,3856318911,213,1.0,,,,,,,9anxnfthjotjwmr3o9j9lzsnp,Joaquín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474519595,999,43,2,60,39,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-10-19T18:17:46.953Z,2022-10-20T06:16:26Z,3857440465,399,56448,3857440595,144,83,,,,,,,,,,,,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312853,554,1,2,60,40,ah8dala7suqqkj04n2l8xz4zd,0,76.5,62.3,2022-10-19T18:17:48.398Z,2022-10-20T05:47:19Z,3856319013,233,450,3856319011,236,,3857408459,178,,3856318949,140,79.1,3856318955,213,0.6,3856318951,141,65.0,3856318947,56,Center,3856318953,212,3.3,75079gtd2efpviyo605ozsd79,Sergio Canales,3856319017,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312865,450,74,2,60,40,82q9159y2u7mkfn3z6hy75r4o,1,25.2,31.3,2022-10-19T18:17:48.478Z,2022-10-20T05:47:25Z,3856318987,56,Back,3856319035,233,554,3856318989,285,,3857408589,178,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312877,451,49,2,60,41,82q9159y2u7mkfn3z6hy75r4o,1,21.1,44.9,2022-10-19T18:17:49.205Z,2022-10-20T05:47:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312889,452,1,2,60,41,82q9159y2u7mkfn3z6hy75r4o,1,21.1,44.9,2022-10-19T18:17:49.290Z,2022-10-20T05:47:33Z,3856319121,213,5.7,3856319113,141,38.3,3856319111,140,28.3,3856319117,212,8.8,3857408769,178,,3856319109,56,Back,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312909,453,1,2,60,43,82q9159y2u7mkfn3z6hy75r4o,1,29,37.6,2022-10-19T18:17:50.989Z,2022-10-20T05:47:39Z,3856319237,213,3.5,3856319229,56,Back,3856319235,212,13.5,3856319231,140,16.8,3856319233,141,31.3,3857408887,178,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312953,454,1,2,60,44,82q9159y2u7mkfn3z6hy75r4o,1,16.8,31.3,2022-10-19T18:17:52.045Z,2022-10-20T05:47:42Z,3856319467,141,9.5,3857227705,155,,3856319465,140,38.9,3856319471,213,5.7,3857408937,178,,3856319463,56,Back,3856319469,212,27.5,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312959,455,3,2,60,50,82q9159y2u7mkfn3z6hy75r4o,0,61.5,9.1,2022-10-19T18:17:57.913Z,2022-10-20T05:47:48Z,3856319495,56,Right,3856319503,211,,3856319497,286,,3857227987,465,,3857409035,178,,,,,,,,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474312963,555,49,2,60,52,ah8dala7suqqkj04n2l8xz4zd,1,24.9,84.8,2022-10-19T18:18:00.195Z,2022-10-20T05:47:52Z,,,,,,,,,,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474313047,556,1,2,60,56,ah8dala7suqqkj04n2l8xz4zd,1,26.6,95.7,2022-10-19T18:18:03.727Z,2022-10-20T05:47:57Z,3856320037,140,32.1,3857409237,178,,3856320041,212,9.2,3856320043,213,5.4,3856320035,56,Back,3856320039,141,85.2,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474313103,557,1,2,61,1,ah8dala7suqqkj04n2l8xz4zd,1,43.3,67.3,2022-10-19T18:18:09.182Z,2022-10-20T05:48:01Z,3856320397,141,45.7,3857409311,178,,3856320395,140,43.7,3856320401,213,4.7,3856320391,56,Back,3856320399,212,14.7,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474313119,558,1,2,61,7,ah8dala7suqqkj04n2l8xz4zd,1,56.7,33.3,2022-10-19T18:18:15.465Z,2022-10-20T05:48:06Z,3857409417,178,,3856320491,212,18.2,3856320487,140,51.4,3856320493,213,1.9,3856320485,56,Center,3856320489,141,58.8,,,,,,,9anxnfthjotjwmr3o9j9lzsnp,Joaquín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474313139,559,1,2,61,9,ah8dala7suqqkj04n2l8xz4zd,1,51.4,58.8,2022-10-19T18:18:16.710Z,2022-10-20T05:48:10Z,3856320587,140,40.5,3856320593,213,4.0,3856320591,212,17.8,3857409487,178,,3856320585,56,Back,3856320589,141,38.8,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474313173,560,1,2,61,11,ah8dala7suqqkj04n2l8xz4zd,1,40.5,38,2022-10-19T18:18:19.133Z,2022-10-20T05:48:15Z,3856320751,56,Back,3857409551,178,,3856320753,140,45.4,3856320757,212,8.0,3856320755,141,47.1,3856320761,213,0.9,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474313233,561,1,2,61,14,ah8dala7suqqkj04n2l8xz4zd,1,46.2,47.1,2022-10-19T18:18:21.924Z,2022-10-20T05:48:19Z,3857409633,178,,3856321099,213,1.5,3856321093,140,47.3,3856321095,141,62.5,3856321089,56,Back,3856321097,212,10.5,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474313261,562,1,2,61,19,ah8dala7suqqkj04n2l8xz4zd,1,58.2,72.9,2022-10-19T18:18:27.214Z,2022-10-20T05:48:23Z,3856321289,140,72.5,3857409683,178,,3856321283,155,,3856321297,1,,3856321295,213,5.0,3856321293,212,46.0,3856321287,56,Right,3856321291,141,8.9,75079gtd2efpviyo605ozsd79,Sergio Canales,3856321285,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474313313,563,1,2,61,23,ah8dala7suqqkj04n2l8xz4zd,1,72.7,8.9,2022-10-19T18:18:31.097Z,2022-10-20T05:48:36Z,3857409923,178,,3856321549,140,70.5,3856321555,213,2.0,3856321547,56,Right,3856321551,141,16.6,3856321553,212,5.7,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474313337,564,1,2,61,27,ah8dala7suqqkj04n2l8xz4zd,1,71.7,20.6,2022-10-19T18:18:35.058Z,2022-10-20T05:48:41Z,3856321735,212,13.6,3856321729,56,Center,3856321731,140,61.6,3857410027,178,,3856321733,141,33.2,3856321739,213,2.5,,,,,,,9anxnfthjotjwmr3o9j9lzsnp,Joaquín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474313371,565,1,2,61,30,ah8dala7suqqkj04n2l8xz4zd,1,61.2,33.8,2022-10-19T18:18:37.683Z,2022-10-20T05:48:46Z,3856321965,213,2.0,3856321959,140,51.8,3856321957,56,Center,3856321963,212,25.8,3857410099,178,,3856321961,141,68.8,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474313389,566,1,2,61,32,ah8dala7suqqkj04n2l8xz4zd,1,51.8,68.8,2022-10-19T18:18:39.911Z,2022-10-20T05:48:51Z,3856322087,140,60.4,3856322093,213,0.2,3856322091,212,9.2,3856322085,56,Center,3857410157,178,,3856322089,141,71.4,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474313411,567,1,2,61,34,ah8dala7suqqkj04n2l8xz4zd,1,59.6,69.8,2022-10-19T18:18:42.329Z,2022-10-20T05:48:56Z,3856322205,212,15.8,3856322207,213,3.8,3857410267,178,,3856322195,56,Back,3856322203,141,56.1,3856322199,140,47.5,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474313433,568,1,2,61,35,ah8dala7suqqkj04n2l8xz4zd,1,46.6,57,2022-10-19T18:18:43.545Z,2022-10-20T05:49:01Z,3856322319,56,Back,3856322321,140,41.7,3856322323,141,70.2,3857410343,178,,3856322325,212,10.3,3856322327,213,2.1,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
