id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/13/value
2495403849,367,5,2,54,14,82q9159y2u7mkfn3z6hy75r4o,1,41.6,-1.4,2023-01-06T21:22:45.783Z,2023-01-07T06:41:31Z,3967544413,233,602,3967544409,347,,3967544407,56,Back,,,,,,,,,,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403799,602,5,2,54,14,ba5e91hjacvma2sjvixn00pjo,0,58.4,101.4,2023-01-06T21:22:45.783Z,2023-01-07T06:41:32Z,3967544417,233,367,3967544103,56,Left,3967544107,347,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403925,369,1,2,54,50,82q9159y2u7mkfn3z6hy75r4o,0,44.9,0,2023-01-06T21:23:21.194Z,2023-01-07T06:41:57Z,3967544929,140,54.6,3967544931,141,23.0,3967544927,56,Center,3967545201,189,,3967544933,212,19.4,3967544925,107,,3967544935,213,1.0,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403929,603,49,2,54,51,ba5e91hjacvma2sjvixn00pjo,1,47,77.1,2023-01-06T21:23:22.341Z,2023-01-07T06:42:01Z,3967659835,189,,,,,,,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403941,604,1,2,54,54,ba5e91hjacvma2sjvixn00pjo,1,55.1,83.7,2023-01-06T21:23:25.593Z,2023-01-07T06:42:07Z,3967545009,213,6.1,3967545007,212,11.7,3967545005,141,80.2,3967764257,178,,3967545001,56,Left,3967545003,140,66.0,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403943,605,61,2,54,57,ba5e91hjacvma2sjvixn00pjo,0,66.5,66.6,2023-01-06T21:23:28.079Z,2023-01-07T06:42:18Z,3967764377,178,,3967545023,56,Center,,,,,,,,,,,,,,,,,,,5qgc6zjc38a5xjl35gs7h3vu1,J. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403951,370,43,2,54,58,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2023-01-06T21:23:28.979Z,2023-01-06T21:23:50Z,3967545065,233,605,3967545059,56,Back,3967545337,144,7,3967545061,285,0,,,,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403959,371,1,2,54,58,82q9159y2u7mkfn3z6hy75r4o,1,27.3,28.3,2023-01-06T21:23:29.548Z,2023-01-07T06:42:22Z,3967659839,1,,3967659837,157,,3967545113,213,6.1,3967545109,141,18.8,3967545111,212,29.7,3967764417,178,,3967545107,140,54.9,3967545105,56,Right,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403961,372,4,2,55,1,82q9159y2u7mkfn3z6hy75r4o,1,58.6,17.8,2023-01-06T21:23:32.533Z,2023-01-07T06:42:27Z,3967545143,233,606,3967545117,295,,3967545115,13,,3967545119,56,Right,3967545123,286,,3967545121,152,,,,,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495403963,606,4,2,55,1,ba5e91hjacvma2sjvixn00pjo,0,41.4,82.2,2023-01-06T21:23:32.534Z,2023-01-07T06:42:26Z,3967545129,295,,3967764471,178,,3967545131,56,Back,3967545127,13,,3967545133,152,,3967545135,285,,3967545147,233,372,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404009,607,18,2,55,19,ba5e91hjacvma2sjvixn00pjo,1,0,0,2023-01-06T21:23:50.470Z,2023-01-07T06:42:36Z,3967545503,59,11,3967545501,44,Midfielder,3967545499,41,,3967545521,55,608,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404011,608,19,2,55,19,ba5e91hjacvma2sjvixn00pjo,1,0,0,2023-01-06T21:23:50.471Z,2023-01-07T06:42:37Z,3967550495,292,6,3967550497,293,3,3967545517,55,607,3967545515,44,Midfielder,3967545513,59,19,3967545511,145,7,3967545507,41,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404841,629,40,2,55,33,ba5e91hjacvma2sjvixn00pjo,1,0,0,2023-01-06T21:24:04.499Z,2023-01-07T06:42:45Z,3967550399,194,5b1q9bpe23j98eoy4fwi7ld5h,3967550395,130,8,3967550397,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3967550391,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3967550393,59,"25, 2, 14, 18, 24, 12, 9, 4, 7, 19, 16, 1, 3, 5, 13, 15, 20, 21, 29, 33",3967550389,30,"20o2dr1mdk18xhxmkujzgak89, 8vmrboswsfyb5bfoq07s6susp, 5b1q9bpe23j98eoy4fwi7ld5h, 9dc4qkvh0vk5kwymibji00kp, 5uig03vbbv71f0q31cp3vfbv9, eucssbf7wamb41y1gixfodivp, 5qgc6zjc38a5xjl35gs7h3vu1, b2e12l3s3dxgyr8d2rk5qb9ey, afyga3n1mliw0btcuixt6xolx, 7yieh5r0uzk6d6x9o060c2bfu, 7yngrviue4iji7w0f9ql07j6x, 23zkmpw4902qf9xvd8z5wptcl, f1e3gi3dx3er2vz7loriw6e39, 96w1jlcwuci7kqqfskfsp6191, bqrz2xmu25taby17bl7cycjqh, csqsdjsa4leo6z86qphjuectm, wlqj34ev5mucxtfx6j4tr9at, d6kzekcwqw0q8fq6wt6rmyusq, 66fshzi5f86wt1lwa4kdhiooa, 6o76owze8y78ue9sb49g8kyz8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404073,373,1,2,55,42,82q9159y2u7mkfn3z6hy75r4o,0,56.8,21.5,2023-01-06T21:24:13.142Z,2023-01-07T06:42:53Z,3967545871,141,79.8,3967545861,5,,3967545865,152,,3967545867,56,Left,3967545877,1,,3967545869,140,76.8,3967545875,213,1.1,3967545873,212,44.9,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,3967764751,178,,3967545863,155,3967546049,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404077,609,49,2,55,46,ba5e91hjacvma2sjvixn00pjo,1,25.2,20.4,2023-01-06T21:24:17.001Z,2023-01-07T06:43:34Z,3967546003,189,,,,,,,,,,,,,,,,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404091,610,4,2,55,48,ba5e91hjacvma2sjvixn00pjo,1,62.6,19,2023-01-06T21:24:19.104Z,2023-01-07T06:43:45Z,3967545949,265,,3967545951,286,,3967545945,56,Right,3967545947,152,,3967545943,13,,3967545975,233,374,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404093,374,4,2,55,48,82q9159y2u7mkfn3z6hy75r4o,0,37.4,81,2023-01-06T21:24:19.105Z,2023-01-07T06:43:45Z,3967545961,56,Back,3967545957,13,,3967545969,285,,3967764997,178,,3967545965,152,,3967545967,265,,3967545979,233,610,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404139,375,17,2,55,55,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2023-01-06T21:24:26.593Z,2023-01-07T06:43:47Z,3967546351,31,,3967546353,393,,3967546355,13,243,,,,,,,,,,,,,,,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404247,612,1,2,56,42,ba5e91hjacvma2sjvixn00pjo,1,70,26,2023-01-06T21:25:13.076Z,2023-01-07T06:43:53Z,3967765685,178,,3967546983,2,,3967546993,140,88.9,3967546999,213,0.8,3967546995,141,56.4,3967546997,212,28.7,3967546991,56,Center,3967546985,5,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,3967659847,224,,3967546987,155,3967546989,152,,3967659849,20,,,,,,,,,,,,,,,,,,,,,,,,
2495404249,613,44,2,56,43,ba5e91hjacvma2sjvixn00pjo,1,89.1,58.6,2023-01-06T21:25:14.904Z,2023-01-07T07:02:34Z,3967547005,56,Center,3967547027,233,376,3967547009,286,,,,,,,,,,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404245,376,44,2,56,43,82q9159y2u7mkfn3z6hy75r4o,0,10.9,41.4,2023-01-06T21:25:14.905Z,2023-01-07T06:43:57Z,3967546979,56,Back,3967547033,233,613,3967546981,285,,,,,,,,,,,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404261,614,1,2,56,43,ba5e91hjacvma2sjvixn00pjo,0,88.9,56.4,2023-01-06T21:25:14.945Z,2023-01-07T07:02:35Z,3967547071,141,47.8,3967547073,212,8.8,3967547065,3,,3967547067,56,Center,3967547069,140,95.2,3967547075,213,5.6,3967765759,388,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404259,377,11,2,56,46,82q9159y2u7mkfn3z6hy75r4o,1,3.9,53.9,2023-01-06T21:25:17.025Z,2023-01-07T06:44:02Z,3967765825,388,,3967659851,378,,3967547061,56,Back,3967547063,88,,,,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404353,378,1,2,57,6,82q9159y2u7mkfn3z6hy75r4o,1,15.6,52.4,2023-01-06T21:25:37.546Z,2023-01-07T06:44:05Z,3967547615,56,Center,3967547617,140,64.3,3967547619,141,76.0,3967547625,1,,3967547623,213,0.3,3967547621,212,53.6,3967547613,199,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404355,379,44,2,57,9,82q9159y2u7mkfn3z6hy75r4o,1,65.6,76.2,2023-01-06T21:25:40.855Z,2023-01-07T07:02:35Z,3967547635,286,,3967547641,233,615,3967547633,56,Center,,,,,,,,,,,,,,,,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404357,615,44,2,57,9,ba5e91hjacvma2sjvixn00pjo,0,34.4,23.8,2023-01-06T21:25:40.856Z,2023-01-07T06:44:10Z,3967547637,56,Back,3967547649,233,379,3967547639,285,,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404371,380,1,2,57,9,82q9159y2u7mkfn3z6hy75r4o,0,65.8,74.4,2023-01-06T21:25:40.871Z,2023-01-07T07:02:35Z,3967547695,140,66.7,3967547697,141,75.8,3967547699,212,1.3,3967659883,168,,3967766009,388,,3967547691,3,,3967547693,56,Center,3967547701,213,0.8,7s0xu9z5egw0sjf8qibdwa6s5,Álex Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495426753,992,61,2,57,9,ba5e91hjacvma2sjvixn00pjo,1,32.1,25.1,2023-01-06T21:25:40.917Z,2023-01-07T06:44:25Z,3967766209,15,,3967766211,388,,3967659889,56,Back,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404373,381,50,2,57,15,82q9159y2u7mkfn3z6hy75r4o,1,57.6,63.2,2023-01-06T21:25:46.036Z,2023-01-07T06:47:52Z,3967547705,56,Center,3967547753,233,616,3967547707,286,,,,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404377,616,7,2,57,15,ba5e91hjacvma2sjvixn00pjo,1,42.4,36.8,2023-01-06T21:25:46.515Z,2023-01-07T06:47:58Z,3967547727,233,381,3967547725,285,,3967769341,178,,3967659893,384,,3967547723,56,Back,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404379,617,49,2,57,16,ba5e91hjacvma2sjvixn00pjo,1,49.1,41.6,2023-01-06T21:25:47.423Z,2023-01-07T06:48:02Z,,,,,,,,,,,,,,,,,,,,,,,,,afyga3n1mliw0btcuixt6xolx,E. Cavani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404387,618,1,2,57,16,ba5e91hjacvma2sjvixn00pjo,1,49.1,41.6,2023-01-06T21:25:47.433Z,2023-01-07T06:48:04Z,3967547771,140,39.3,3967547773,141,36.6,3967769403,178,,3967547775,212,10.8,3967547777,213,3.5,3967547769,56,Back,,,,,,,afyga3n1mliw0btcuixt6xolx,E. Cavani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404401,619,1,2,57,18,ba5e91hjacvma2sjvixn00pjo,1,38.4,36.7,2023-01-06T21:25:49.431Z,2023-01-07T06:48:08Z,3967769481,178,,3967547841,141,71.0,3967547843,212,24.4,3967547845,213,1.3,3967547839,140,45.2,3967547837,56,Back,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404405,620,1,2,57,24,ba5e91hjacvma2sjvixn00pjo,1,70.3,75.3,2023-01-06T21:25:55.952Z,2023-01-07T06:48:11Z,3967547869,213,1.1,3967769497,178,,3967547865,141,88.6,3967547867,212,10.2,3967547863,140,74.8,3967547861,56,Left,,,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404413,621,1,2,57,26,ba5e91hjacvma2sjvixn00pjo,1,74.8,88.6,2023-01-06T21:25:57.169Z,2023-01-07T06:48:18Z,3967547923,212,5.8,3967769577,178,,3967547921,141,88.2,3967547917,56,Left,3967547919,140,69.3,3967547925,213,3.2,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404421,622,1,2,57,30,ba5e91hjacvma2sjvixn00pjo,1,75.1,84.3,2023-01-06T21:26:01.221Z,2023-01-07T06:48:21Z,3967547997,213,4.4,3967547995,212,9.7,3967769627,178,,3967547989,56,Center,3967547993,141,70.8,3967547991,140,72.2,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404431,623,1,2,57,32,ba5e91hjacvma2sjvixn00pjo,0,73.8,73,2023-01-06T21:26:03.165Z,2023-01-07T06:48:25Z,3967769695,178,,3967659907,224,,3967548043,155,,3967548041,2,,3967659909,72,,3967548045,56,Center,3967548047,140,90.0,3967548051,212,24.3,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,3967548053,213,5.5,3967548049,141,,,,,,,47.4,,,,,,,,,,,,,,,,,,,,,,
2495404447,382,4,2,57,33,82q9159y2u7mkfn3z6hy75r4o,1,11.7,51.2,2023-01-06T21:26:04.299Z,2023-01-07T06:48:45Z,3967548181,285,,3967548177,56,Back,3967548175,294,,3967548183,233,624,3967548179,152,,3967548173,13,,,,,,,,9wozklkj2p3a83j51p27a59ed,Fali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404445,624,4,2,57,33,ba5e91hjacvma2sjvixn00pjo,0,88.3,48.8,2023-01-06T21:26:04.300Z,2023-01-07T06:48:45Z,3967548169,286,,3967548167,152,,3967548165,56,Center,3967548189,233,382,3967548163,294,,3967770079,388,,3967548161,13,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404669,383,1,2,58,33,82q9159y2u7mkfn3z6hy75r4o,1,13.9,53.6,2023-01-06T21:27:04.453Z,2023-01-07T06:49:03Z,3967549393,1,,3967770375,178,,3967549379,157,,3967549383,56,Center,3967549377,5,,3967549391,213,6.2,3967549385,140,66.3,3967549387,141,49.7,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,3967549389,212,55.1,3967550631,189,3967549381,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404909,395,61,2,58,37,82q9159y2u7mkfn3z6hy75r4o,1,64.8,47.2,2023-01-06T21:27:08.079Z,2023-01-07T06:49:17Z,3967770501,178,,3967550785,189,,3967550753,56,Center,,,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495405079,399,1,2,58,37,82q9159y2u7mkfn3z6hy75r4o,1,61.2,54.9,2023-01-06T21:27:08.762Z,2023-01-07T06:49:21Z,3967770543,178,,3967551865,56,Center,3967551867,140,59.8,3967551869,141,36.1,3967551873,213,4.6,3967551871,212,12.9,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404685,384,1,2,58,39,82q9159y2u7mkfn3z6hy75r4o,1,61.1,40.3,2023-01-06T21:27:10.066Z,2023-01-07T06:49:25Z,3967549469,56,Center,3967549477,213,2.0,3967549475,212,18.1,3967549473,141,64.3,3967549471,140,53.6,3967770605,178,,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404695,385,1,2,58,40,82q9159y2u7mkfn3z6hy75r4o,1,53.6,64.3,2023-01-06T21:27:11.454Z,2023-01-07T06:49:34Z,3967549539,140,41.0,3967549545,213,3.4,3967770731,178,,3967549537,56,Back,3967549543,212,13.6,3967549541,141,59.4,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404699,386,1,2,58,43,82q9159y2u7mkfn3z6hy75r4o,0,40.1,56.1,2023-01-06T21:27:14.707Z,2023-01-07T06:49:39Z,3967549573,213,5.6,3967549563,155,,3967770789,178,,3967549607,233,625,3967549565,56,Back,3967549567,140,40.8,3967549605,236,,3967549611,286,,9wozklkj2p3a83j51p27a59ed,Fali,,3967549569,141,55.2,3967549571,212,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2495404701,625,74,2,58,43,ba5e91hjacvma2sjvixn00pjo,1,60.3,46.7,2023-01-06T21:27:14.748Z,2023-01-07T06:49:45Z,3967770881,178,,3967549613,233,386,3967549575,56,Center,3967549577,285,,,,,,,,,,,,,,afyga3n1mliw0btcuixt6xolx,E. Cavani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404731,387,52,2,58,48,82q9159y2u7mkfn3z6hy75r4o,1,12.6,61.8,2023-01-06T21:27:19.766Z,2023-01-07T06:49:51Z,3967659959,376,,3967770937,178,,,,,,,,,,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404769,388,1,2,58,53,82q9159y2u7mkfn3z6hy75r4o,1,15.8,56.6,2023-01-06T21:27:24.199Z,2023-01-07T06:49:58Z,3967549907,140,59.4,3967549911,141,74.8,3967549913,212,47.4,3967549915,213,0.3,3967549917,1,,3967549903,56,Center,3967549901,199,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404773,389,44,2,58,56,82q9159y2u7mkfn3z6hy75r4o,1,61.6,74.5,2023-01-06T21:27:27.040Z,2023-01-07T07:02:36Z,3967549953,233,626,3967549935,286,,3967549933,56,Center,,,,,,,,,,,,,,,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404767,626,44,2,58,56,ba5e91hjacvma2sjvixn00pjo,0,38.4,25.5,2023-01-06T21:27:27.041Z,2023-01-07T06:50:17Z,3967549959,233,389,3967549879,56,Back,3967549881,285,,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404779,390,1,2,58,56,82q9159y2u7mkfn3z6hy75r4o,0,60.7,74.8,2023-01-06T21:27:27.107Z,2023-01-07T07:02:36Z,3967549971,140,62.4,3967549975,212,1.9,3967549969,56,Center,3967549977,213,0.4,3967549967,168,,3967549965,3,,3967549973,141,75.8,3967771171,388,,3ia1z3fooszynz9a81dn17oid,A. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495426755,993,61,2,58,56,ba5e91hjacvma2sjvixn00pjo,1,36.9,24.8,2023-01-06T21:27:27.125Z,2023-01-07T06:50:14Z,3967771269,388,,3967659977,56,Back,3967771267,15,,,,,,,,,,,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404787,627,1,2,58,57,ba5e91hjacvma2sjvixn00pjo,0,32.6,25.8,2023-01-06T21:27:28.737Z,2023-01-07T06:50:32Z,3967550021,213,0.8,3967550011,3,,3967550013,56,Back,3967771431,178,,3967550015,140,46.2,3967550017,141,45.6,3967550019,212,19.6,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404791,391,1,2,58,59,82q9159y2u7mkfn3z6hy75r4o,1,55.4,55.1,2023-01-06T21:27:30.604Z,2023-01-07T06:50:35Z,3967550051,141,36.4,3967550053,212,14.0,3967550049,140,60.9,3967771459,178,,3967550055,213,5.1,3967550047,56,Center,,,,,,,aabvyjqpd63os1yzthx8ej6c5,Fede San Emeterio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404797,392,1,2,59,0,82q9159y2u7mkfn3z6hy75r4o,1,60.9,36.3,2023-01-06T21:27:31.866Z,2023-01-07T06:50:38Z,3967550095,212,10.8,3967550097,213,3.7,3967771471,178,,3967550089,56,Center,3967550093,141,28.5,3967550091,140,51.9,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404815,393,1,2,59,3,82q9159y2u7mkfn3z6hy75r4o,1,51.9,28.5,2023-01-06T21:27:34.140Z,2023-01-07T06:50:40Z,3967550193,141,15.9,3967550191,140,65.8,3967550189,56,Right,3967771483,178,,3967550195,212,16.9,3967550197,213,5.8,,,,,,,91lln39q4rzbp8z000p0evn4l,Iza Carcelén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404819,394,4,2,59,5,82q9159y2u7mkfn3z6hy75r4o,1,66.9,15,2023-01-06T21:27:36.888Z,2023-01-07T06:50:49Z,3967550229,286,,3967550257,233,628,3967550225,152,,3967550227,265,,3967550223,56,Right,3967550221,13,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404825,628,4,2,59,5,ba5e91hjacvma2sjvixn00pjo,0,33.1,85,2023-01-06T21:27:36.889Z,2023-01-07T06:50:48Z,3967550255,285,,3967550247,13,,3967550261,233,394,3967771519,178,,3967550249,56,Back,3967550253,265,,3967550251,152,,,,,5b1q9bpe23j98eoy4fwi7ld5h,José Gayà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404991,396,1,2,59,46,82q9159y2u7mkfn3z6hy75r4o,1,66.2,16.9,2023-01-06T21:28:17.716Z,2023-01-07T06:50:51Z,3967551263,152,,3967551273,213,1.1,3967551257,2,,3967551259,5,,3967771539,178,,3967551261,155,,3967551271,212,29.4,3967660029,20,,92b22xcwri3rokbvu09htjhwq,B. Ocampo,,3967551269,141,54.8,3967551267,140,3967660027,224,,3967551265,56,Center,79.6,,,,,,,,,,,,,,,,,,,,,,
2495404985,630,4,2,59,47,ba5e91hjacvma2sjvixn00pjo,1,23.3,44.6,2023-01-06T21:28:18.192Z,2023-01-07T06:51:08Z,3967551217,13,,3967551219,294,,3967551587,233,398,3967551225,285,,3967551223,152,,3967551221,56,Back,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495405019,398,4,2,59,47,82q9159y2u7mkfn3z6hy75r4o,0,76.7,55.4,2023-01-06T21:28:18.193Z,2023-01-07T06:51:08Z,3967551409,286,,3967551591,233,630,3967551405,56,Center,3967551407,152,,3967551401,13,,3967551403,294,,3967771639,178,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495404993,397,17,2,59,52,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2023-01-06T21:28:23.174Z,2023-01-07T06:51:11Z,3967551283,31,,3967551285,392,,3967551287,13,243,,,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
