id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value
2506644457,172,15,1,19,23,3czravw89omgc9o4s0w3l1bg5,1,85.2,41.2,2023-02-11T20:21:39.813Z,2023-02-12T08:24:25Z,4026559367,55,171,4026559377,146,88.0,4027329213,77,,4026559437,233,196,4027673527,178,,4026558435,20,,4026551183,17,,4026559379,147,43.0,66jotyvbhtz5cjvhbby6luelm,Nico Williams,4026558439,82,,4026564429,24,,4026559365,154,4026559375,328,4026551185,56,Center,,,,4026559383,231,49.3,4026559381,230,98.9,4026559363,29,4026559373,103,,22.2,4026559371,102,,,,52.4,,,
2506644451,196,10,1,19,23,ba5e91hjacvma2sjvixn00pjo,1,12.2,56.3,2023-02-11T20:21:39.933Z,2023-02-12T08:24:29Z,4026551153,94,,4026558483,233,172,4026551155,56,Back,4027673591,178,,,,,,,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644539,173,1,1,19,28,3czravw89omgc9o4s0w3l1bg5,1,74.2,76.5,2023-02-11T20:21:44.550Z,2023-02-12T08:24:35Z,4027673709,178,,4026551579,140,85.9,4026551585,213,0.7,4026551583,212,16.3,4026551577,56,Left,4026551581,141,92.3,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644573,174,1,1,19,32,3czravw89omgc9o4s0w3l1bg5,1,97.9,84.3,2023-02-11T20:21:49.125Z,2023-02-12T08:24:38Z,4027329693,224,,4027329695,72,,4026551769,212,29.1,4026551759,2,,4026551767,141,41.9,4026551771,213,4.6,4027673773,178,,4026551765,140,94.2,v7isqpxiursyjhj5rmhyhjv9,Lekue,4026551763,56,Center,4026551761,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645049,183,44,1,19,35,3czravw89omgc9o4s0w3l1bg5,1,94,43.2,2023-02-11T20:21:51.291Z,2023-02-12T14:08:41Z,4026554315,56,Center,4026554335,233,197,4026554317,286,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644571,197,44,1,19,35,ba5e91hjacvma2sjvixn00pjo,0,6,56.8,2023-02-11T20:21:51.292Z,2023-02-12T08:24:44Z,4026554349,233,183,4026551747,285,,4026551743,56,Back,,,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644593,175,1,1,19,35,3czravw89omgc9o4s0w3l1bg5,1,94.3,43.5,2023-02-11T20:21:51.353Z,2023-02-12T14:08:42Z,4026551863,3,,4026551871,212,4.6,4026551873,213,2.0,4026556511,210,13,4027674739,178,,4026551865,56,Center,4026551869,141,49.5,4026556515,154,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,4026551867,140,92.3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2506644597,176,13,1,19,36,3czravw89omgc9o4s0w3l1bg5,1,92.6,49.1,2023-02-11T20:21:52.434Z,2023-02-12T08:25:29Z,4026556551,328,,4027330171,114,,4026556553,391,,4026551889,56,Center,4026556555,146,94.9,4026556561,231,47.7,4026556547,102,99.5,4026556537,73,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,4027674147,178,,4026555827,153,,4026556559,230,4026553067,17,4026555823,72,,,,99.3,4026571025,24,,4026556543,55,175,4026556541,154,4026556549,103,,4.2,4026556535,120,4026556557,147,57.9,,4026556539,29,
2506644621,198,12,1,19,37,ba5e91hjacvma2sjvixn00pjo,1,5.4,45,2023-02-11T20:21:53.543Z,2023-02-12T08:25:37Z,4026552019,140,29.5,4027674999,178,,4026552017,56,Back,4026552023,212,26.4,4026552025,213,0.3,4026552021,141,55.9,,,,,,,5uig03vbbv71f0q31cp3vfbv9,E. Cömert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644641,177,1,1,19,39,3czravw89omgc9o4s0w3l1bg5,1,70.1,44.3,2023-02-11T20:21:55.751Z,2023-02-12T08:25:42Z,4026552125,140,67.1,4026552123,56,Center,4026552129,212,22.8,4026552127,141,77.5,4027675077,178,,4026552131,213,1.7,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644653,178,1,1,19,43,3czravw89omgc9o4s0w3l1bg5,0,67.7,76.3,2023-02-11T20:21:59.211Z,2023-02-12T08:25:50Z,4027330867,1,,4027675215,178,,4026552187,213,5.8,4026552181,140,94.6,4026552177,155,,4026552185,212,32.7,4026552183,141,52.2,4026552179,56,Center,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644649,199,52,1,19,44,ba5e91hjacvma2sjvixn00pjo,1,4.9,48.5,2023-02-11T20:22:01.068Z,2023-02-12T08:25:53Z,4027330951,378,,4027675251,178,,,,,,,,,,,,,,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644853,200,1,1,20,1,ba5e91hjacvma2sjvixn00pjo,0,7.7,61.2,2023-02-11T20:22:17.396Z,2023-02-12T08:25:55Z,4026553393,213,6.2,4026553391,212,26.5,4026553383,199,,4026553385,56,Back,4026553507,189,,4026553389,141,56.7,4026553387,140,32.8,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644863,179,49,1,20,8,3czravw89omgc9o4s0w3l1bg5,1,67.5,43.9,2023-02-11T20:22:24.507Z,2023-02-12T08:26:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644879,180,1,1,20,9,3czravw89omgc9o4s0w3l1bg5,1,68.5,46.8,2023-02-11T20:22:26.079Z,2023-02-12T08:26:23Z,4027675699,178,,4026553517,213,5.4,4026553515,212,11.5,4026553513,141,33.8,4026553511,140,75.5,4026553509,56,Center,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644895,181,1,1,20,12,3czravw89omgc9o4s0w3l1bg5,1,75.4,33.2,2023-02-11T20:22:28.370Z,2023-02-12T08:26:34Z,4027675435,178,,4026553603,56,Right,4026553615,213,5.4,4026553613,212,18.2,4026553611,141,12.2,4026553607,140,86.2,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644903,182,1,1,20,14,3czravw89omgc9o4s0w3l1bg5,0,86.8,12.6,2023-02-11T20:22:30.258Z,2023-02-12T08:26:40Z,4027676065,178,,4026553663,155,,4026553661,2,,4026553671,212,17.6,4026553673,213,1.3,4026553669,141,37.7,4027336887,20,,4026553667,140,91.0,e9wu8g45hq2c1vp07jktx0set,De Marcos,4026553665,56,Center,4027336885,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644911,201,12,1,20,14,ba5e91hjacvma2sjvixn00pjo,1,9.1,62.3,2023-02-11T20:22:31.048Z,2023-02-12T08:26:53Z,4027676269,388,,4026553703,56,Back,4026553705,140,26.8,4026553739,15,,4026553711,213,0.1,4026553709,212,18.6,4026553707,141,64.3,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644925,202,49,1,20,16,ba5e91hjacvma2sjvixn00pjo,1,27.3,63.9,2023-02-11T20:22:32.989Z,2023-02-12T08:26:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506644939,203,1,1,20,16,ba5e91hjacvma2sjvixn00pjo,0,26.5,67.6,2023-02-11T20:22:33.088Z,2023-02-12T08:27:03Z,4026553819,213,5.4,4026553817,212,11.7,4026553813,140,33.3,4026553815,141,53.9,4027676481,178,,4026553811,56,Back,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506788453,864,1,1,20,18,3czravw89omgc9o4s0w3l1bg5,0,67.3,46.4,2023-02-11T20:22:34.286Z,2023-02-12T08:27:08Z,4027338729,140,69.1,4027338727,56,Center,4027338731,141,67.7,4027676563,178,,4027338733,212,14.6,4027338735,213,1.4,4027338725,157,,4027338737,1,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645067,204,1,1,20,20,ba5e91hjacvma2sjvixn00pjo,1,31.3,33.6,2023-02-11T20:22:36.330Z,2023-02-12T08:27:13Z,4026554363,56,Back,4026554365,140,49.0,4026554371,213,1.1,4026554373,1,,4026554369,212,40.5,4026554367,141,86.6,4027676693,178,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506788615,843,3,1,20,26,ba5e91hjacvma2sjvixn00pjo,0,53.6,92.8,2023-02-11T20:22:42.240Z,2023-02-12T08:27:28Z,4027339569,465,,4027339567,286,,4027339571,467,83n1qv6ypl625aolzjeqifv11,4027339565,56,Left,4027677065,178,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645131,205,1,1,20,26,ba5e91hjacvma2sjvixn00pjo,1,53.6,93.8,2023-02-11T20:22:43.182Z,2023-02-12T08:27:33Z,4026554737,213,6.2,4027677163,178,,4026554739,1,,4026554731,140,87.3,4026554735,212,35.5,4026554733,141,88.8,4026554729,56,Left,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645139,206,1,1,20,33,ba5e91hjacvma2sjvixn00pjo,0,86,88,2023-02-11T20:22:49.911Z,2023-02-12T08:27:37Z,4027677233,178,,4026554793,213,5.1,4026554791,212,10.7,4026554783,155,,4026554785,56,Center,4026554789,141,73.2,4026554787,140,89.5,,,,64ctdbd0w5ikj0fkcuu9jdbhm,Ilaix Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645167,184,12,1,20,34,3czravw89omgc9o4s0w3l1bg5,1,10.7,28.7,2023-02-11T20:22:50.541Z,2023-02-12T08:27:46Z,4027677421,178,,4026554933,213,5.0,4026554931,212,9.0,4026554927,140,12.8,4026554929,141,15.9,4026554945,15,,4026554925,56,Back,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645175,185,49,1,20,35,3czravw89omgc9o4s0w3l1bg5,1,13.4,13.4,2023-02-11T20:22:51.580Z,2023-02-12T08:27:51Z,,,,,,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645223,186,1,1,20,35,3czravw89omgc9o4s0w3l1bg5,1,12.1,12.6,2023-02-11T20:22:51.673Z,2023-02-12T08:27:57Z,4027677663,178,,4026555245,213,0.5,4026555243,212,6.7,4026555237,56,Back,4026555241,141,17.2,4026555239,140,17.7,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506666445,420,1,1,20,36,3czravw89omgc9o4s0w3l1bg5,1,19.2,18,2023-02-11T20:22:52.669Z,2023-02-12T08:28:02Z,4027677759,178,,4026668977,56,Back,4026668981,141,33.6,4026668979,140,17.4,4026668983,212,10.8,4026668985,213,1.7,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506666639,421,1,1,20,37,3czravw89omgc9o4s0w3l1bg5,1,18.1,34.5,2023-02-11T20:22:53.637Z,2023-02-12T08:28:06Z,4026670035,140,27.5,4026670033,56,Back,4027677863,178,,4026670039,212,11.2,4026670041,213,5.8,4026670037,141,26.6,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645257,187,1,1,20,38,3czravw89omgc9o4s0w3l1bg5,1,26.8,27.4,2023-02-11T20:22:54.659Z,2023-02-12T08:28:09Z,4026555389,213,1.3,4026555387,212,13.6,4026555385,141,46.8,4026555383,140,29.9,4026555381,56,Back,4027677913,178,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645261,188,4,1,20,42,3czravw89omgc9o4s0w3l1bg5,1,47.9,56.9,2023-02-11T20:22:59.086Z,2023-02-12T08:28:12Z,4026555413,286,,4026555411,152,,4026555407,295,,4026555409,56,Back,4026555465,233,207,4026555405,13,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645265,207,4,1,20,42,ba5e91hjacvma2sjvixn00pjo,0,52.1,43.1,2023-02-11T20:22:59.087Z,2023-02-12T08:28:12Z,4026555425,13,,4026555481,233,188,4026555427,295,,4026555429,56,Center,4026555433,285,,4027677955,178,,4026555431,152,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645289,208,17,1,20,47,ba5e91hjacvma2sjvixn00pjo,1,0,0,2023-02-11T20:23:03.715Z,2023-02-12T08:28:15Z,4026555595,393,,4026555593,31,,4026555597,13,243,,,,,,,,,,,,,,,,7yieh5r0uzk6d6x9o060c2bfu,Hugo Duro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645501,189,1,1,21,9,3czravw89omgc9o4s0w3l1bg5,1,51.4,60.8,2023-02-11T20:23:25.971Z,2023-02-12T08:28:22Z,4026556715,141,61.0,4026556713,140,59.0,4026556711,56,Center,4027678135,178,,4026556707,5,,4026556709,152,,4026556719,213,0.0,4026556717,212,8.0,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645541,191,1,1,21,11,3czravw89omgc9o4s0w3l1bg5,1,55.4,59.8,2023-02-11T20:23:27.577Z,2023-02-12T08:28:26Z,4026556947,213,4.1,4026556941,140,44.7,4026556945,212,20.3,4026556943,141,34.9,4027678271,178,,4026556937,56,Back,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645535,190,43,1,21,13,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-02-11T20:23:29.750Z,2023-02-11T20:57:27Z,4026672295,144,1,4026556877,56,Center,4026556881,141,58.4,4026556885,213,0.2,4026556883,212,6.1,4026556879,140,52.7,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645555,193,1,1,21,15,3czravw89omgc9o4s0w3l1bg5,1,46.3,32.8,2023-02-11T20:23:32.101Z,2023-02-12T08:28:32Z,4026556997,141,44.5,4026557001,212,12.9,4027678375,178,,4026557005,213,0.7,4026556995,140,56.0,4026556993,56,Center,,,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645547,192,43,1,21,16,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-02-11T20:23:32.869Z,2023-02-11T20:57:31Z,4026672491,144,1,4026556963,141,31.6,4026556965,212,16.4,4026556959,56,Back,4026556967,213,4.7,4026556961,140,46.3,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645565,194,1,1,21,17,3czravw89omgc9o4s0w3l1bg5,1,56.6,46.8,2023-02-11T20:23:34.080Z,2023-02-12T08:28:40Z,4026557059,140,54.4,4026557057,56,Center,4026557061,141,60.2,4026557065,213,1.8,4026557063,212,9.4,4027678533,178,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645575,195,1,1,21,19,3czravw89omgc9o4s0w3l1bg5,0,55.4,62.3,2023-02-11T20:23:35.985Z,2023-02-12T08:28:43Z,4026557173,212,27.1,4026557175,213,0.4,4026557163,155,,4026557165,56,Center,4027678615,178,,4026557169,141,76.7,4026557167,140,79.5,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645587,209,12,1,21,21,ba5e91hjacvma2sjvixn00pjo,1,20.7,22.3,2023-02-11T20:23:38.114Z,2023-02-12T08:28:51Z,4026557267,140,14.2,4026557477,167,,4026557269,141,0.0,4026557273,213,4.3,4026557271,212,17.6,4027678903,388,,4026557475,15,,4026557265,56,Back,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645629,196,5,1,21,25,3czravw89omgc9o4s0w3l1bg5,1,85.2,101.6,2023-02-11T20:23:41.386Z,2023-02-12T08:28:55Z,4026557497,233,210,4026557493,56,Left,4026557495,347,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645589,210,5,1,21,25,ba5e91hjacvma2sjvixn00pjo,0,14.8,-1.6,2023-02-11T20:23:41.386Z,2023-02-12T08:28:55Z,4026557281,347,,4026557279,56,Back,4026557517,233,196,,,,,,,,,,,,,,,,wlqj34ev5mucxtfx6j4tr9at,D. Foulquier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645781,197,1,1,21,34,3czravw89omgc9o4s0w3l1bg5,1,87.3,100,2023-02-11T20:23:50.972Z,2023-02-12T08:28:59Z,4026558339,141,77.5,4026558341,212,17.5,4026558343,213,4.3,4026558337,140,80.8,4026558333,107,,4026558335,56,Center,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645823,198,1,1,21,40,3czravw89omgc9o4s0w3l1bg5,1,88,85.7,2023-02-11T20:23:56.756Z,2023-02-12T08:29:13Z,4026558603,141,97.3,4026558605,212,8.6,4026558601,140,91.2,4026558607,213,1.2,4027679471,178,,4026558599,56,Left,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645829,199,3,1,21,43,3czravw89omgc9o4s0w3l1bg5,0,95.2,97.7,2023-02-11T20:23:59.917Z,2023-02-12T08:29:19Z,4026558749,233,211,4027346137,464,,4026558635,286,,4026558633,56,Left,4027679597,178,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645835,211,7,1,21,43,ba5e91hjacvma2sjvixn00pjo,1,4.8,2.3,2023-02-11T20:24:00.052Z,2023-02-12T08:29:33Z,4026558655,167,,4026558733,233,199,4027346207,383,,4026558657,56,Back,4026558659,285,,4027679865,178,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645883,200,5,1,21,44,3czravw89omgc9o4s0w3l1bg5,1,97.7,101.5,2023-02-11T20:24:00.884Z,2023-02-12T08:29:36Z,4026558887,56,Left,4026558889,347,,4026558903,233,212,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645841,212,5,1,21,44,ba5e91hjacvma2sjvixn00pjo,0,2.3,-1.5,2023-02-11T20:24:00.884Z,2023-02-12T08:29:37Z,4026558671,347,,4026558669,56,Back,4026558925,233,200,,,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645939,201,1,1,21,54,3czravw89omgc9o4s0w3l1bg5,1,92.2,100,2023-02-11T20:24:10.372Z,2023-02-12T08:29:40Z,4026559195,56,Left,4026559193,107,,4026559203,213,3.8,4026559201,212,12.3,4026559197,140,83.1,4026559199,141,90.3,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645947,202,1,1,21,55,3czravw89omgc9o4s0w3l1bg5,1,83.1,92.5,2023-02-11T20:24:12.031Z,2023-02-12T08:29:50Z,4026559261,212,3.5,4026559255,56,Left,4026559263,213,2.0,4026559259,141,97.1,4027680207,178,,4026559257,140,81.6,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645967,203,1,1,21,57,3czravw89omgc9o4s0w3l1bg5,0,81.3,95.6,2023-02-11T20:24:13.311Z,2023-02-12T08:29:57Z,4026559389,2,,4026559401,213,5.1,4026559487,1,,4026559399,212,52.4,4026559397,141,25.2,4027347355,223,,4027347357,20,,4026559393,56,Center,v7isqpxiursyjhj5rmhyhjv9,Lekue,4026559395,140,100.0,4026559391,155,,4027680323,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645989,204,5,1,22,1,3czravw89omgc9o4s0w3l1bg5,0,101.4,24.6,2023-02-11T20:24:17.460Z,2023-02-12T08:30:02Z,4026559551,233,213,4026559505,346,,4026559503,56,Center,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506645983,213,5,1,22,1,ba5e91hjacvma2sjvixn00pjo,1,-1.4,75.4,2023-02-11T20:24:17.460Z,2023-02-12T08:30:02Z,4026559527,233,204,4026559483,56,Back,4026559485,346,,,,,,,,,,,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506646249,214,1,1,22,32,ba5e91hjacvma2sjvixn00pjo,0,4.6,59.8,2023-02-11T20:24:48.948Z,2023-02-12T08:30:12Z,4026561085,56,Center,4026561083,124,,4026561095,1,,4026561093,213,0.0,4026561091,212,71.3,4026561089,141,63.9,4026561087,140,72.5,4026561221,189,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,4026561097,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506646271,205,1,1,22,34,3czravw89omgc9o4s0w3l1bg5,1,26.8,38.6,2023-02-11T20:24:50.343Z,2023-02-12T08:30:18Z,4027680787,178,,4026561207,141,22.3,4026561211,212,12.2,4026561213,213,5.1,4026561195,3,,4026561203,140,31.6,4026561199,56,Back,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506646277,206,49,1,22,35,3czravw89omgc9o4s0w3l1bg5,1,31.6,21.5,2023-02-11T20:24:51.671Z,2023-02-12T08:30:23Z,,,,,,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506646295,207,1,1,22,36,3czravw89omgc9o4s0w3l1bg5,1,30.5,22.5,2023-02-11T20:24:52.208Z,2023-02-12T08:30:29Z,4027680997,178,,4026561311,56,Back,4026561317,212,13.3,4026561315,141,4.2,4026561313,140,25.9,4026561319,213,4.3,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506646305,208,1,1,22,38,3czravw89omgc9o4s0w3l1bg5,1,24.9,5,2023-02-11T20:24:54.366Z,2023-02-12T08:30:44Z,4026561417,212,23.3,4026561419,213,0.5,4027681293,178,,4026561411,56,Back,4026561415,141,21.5,4026561413,140,44.3,4026561409,155,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506646311,209,61,1,22,39,3czravw89omgc9o4s0w3l1bg5,1,45.3,20.9,2023-02-11T20:24:55.872Z,2023-02-12T08:30:54Z,4026561453,56,Back,4027681513,388,,4027681511,21,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506646315,215,49,1,22,41,ba5e91hjacvma2sjvixn00pjo,1,64,76.9,2023-02-11T20:24:57.432Z,2023-02-12T08:30:57Z,,,,,,,,,,,,,,,,,,,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,Ilaix Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506646381,216,1,1,22,42,ba5e91hjacvma2sjvixn00pjo,1,62.4,80.2,2023-02-11T20:24:58.582Z,2023-02-12T08:31:04Z,4026561763,141,93.8,4026561765,212,9.4,4026561761,140,64.1,4027681659,178,,4026561767,213,1.4,4026561759,56,Left,,,,,,,64ctdbd0w5ikj0fkcuu9jdbhm,Ilaix Moriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506646409,217,1,1,22,46,ba5e91hjacvma2sjvixn00pjo,1,68.2,88.9,2023-02-11T20:25:02.930Z,2023-02-12T08:31:12Z,4026561931,141,85.4,4026561935,213,3.4,4026561933,212,8.0,4026561929,140,60.9,4026561927,56,Left,4027681821,178,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
