id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/18/value
2462114777,5,52,1,0,8,ah8dala7suqqkj04n2l8xz4zd,1,9.3,66.4,2022-09-18T16:31:24.888Z,2022-09-19T05:26:41Z,3792438405,378,,3793243621,178,,,,,,,,,,,,,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462114833,6,1,1,0,12,ah8dala7suqqkj04n2l8xz4zd,1,7.9,46.8,2022-09-18T16:31:28.539Z,2022-09-19T05:26:45Z,3791445595,56,Back,3791445599,141,27.7,3793243651,178,,3791445601,212,13.3,3791445593,123,,3791445597,140,10.5,3791445603,213,4.9,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462114843,7,1,1,0,14,ah8dala7suqqkj04n2l8xz4zd,1,10,25.7,2022-09-18T16:31:31.327Z,2022-09-19T05:26:49Z,3791445683,141,10.7,3793243705,178,,3791445687,212,14.9,3791445673,56,Back,3791445689,213,5.5,3791445679,140,20.4,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462114881,8,1,1,0,17,ah8dala7suqqkj04n2l8xz4zd,1,20.4,10.7,2022-09-18T16:31:33.632Z,2022-09-19T05:28:24Z,3791445903,141,24.7,3791445899,56,Back,3791445907,213,2.4,3791445901,140,9.5,3793244703,178,,3791445905,212,14.9,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462114915,9,1,1,0,19,ah8dala7suqqkj04n2l8xz4zd,1,10.2,28.2,2022-09-18T16:31:36.145Z,2022-09-19T05:28:27Z,3791446149,213,1.7,3791446145,141,49.5,3791446143,140,8.1,3791446147,212,14.7,3791446141,56,Back,3793244743,178,,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462114951,10,1,1,0,23,ah8dala7suqqkj04n2l8xz4zd,1,9.4,48.1,2022-09-18T16:31:39.807Z,2022-09-19T05:28:31Z,3791446341,213,5.0,3791446333,56,Back,3793244803,178,,3791446337,141,17.8,3791446339,212,21.5,3791446335,140,15.1,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462114981,11,1,1,0,26,ah8dala7suqqkj04n2l8xz4zd,1,15.1,17.8,2022-09-18T16:31:42.794Z,2022-09-19T05:28:34Z,3791446465,213,5.3,3791446459,140,20.5,3793244849,178,,3791446457,56,Back,3791446463,212,9.6,3791446461,141,6.4,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115017,12,1,1,0,28,ah8dala7suqqkj04n2l8xz4zd,1,22,5.3,2022-09-18T16:31:45.030Z,2022-09-19T05:28:39Z,3791446641,141,3.7,3791446643,212,18.0,3791446637,56,Back,3791446645,213,6.2,3791446639,140,39.1,3793244911,178,,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115053,13,1,1,0,30,ah8dala7suqqkj04n2l8xz4zd,1,41.1,4.2,2022-09-18T16:31:47.174Z,2022-09-19T05:28:43Z,3791446811,56,Back,3791446813,140,44.4,3791446817,212,15.8,3793244981,178,,3791446815,141,26.9,3791446819,213,1.3,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115093,14,1,1,0,32,ah8dala7suqqkj04n2l8xz4zd,1,44.4,26.9,2022-09-18T16:31:49.049Z,2022-09-19T05:28:48Z,3791447041,140,68.3,3791447043,141,18.9,3791447047,213,6.1,3793245025,178,,3791447039,56,Right,3791447045,212,25.7,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115161,15,1,1,0,35,ah8dala7suqqkj04n2l8xz4zd,1,68.3,18.9,2022-09-18T16:31:51.867Z,2022-09-19T05:28:55Z,3793245125,178,,3791447429,213,5.8,3791447425,141,7.6,3791447427,212,15.9,3791447423,140,81.6,3791447421,56,Right,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115193,16,1,1,0,40,ah8dala7suqqkj04n2l8xz4zd,0,75.9,15.7,2022-09-18T16:31:56.836Z,2022-09-19T05:28:59Z,3791447619,2,,3791447623,56,Center,3791447627,141,68.7,3792443151,223,,3791447629,212,44.3,3793245201,178,,3791447633,1,,3792443153,72,,75079gtd2efpviyo605ozsd79,Sergio Canales,3791447621,155,3791447625,140,100.0,3791447631,213,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115209,7,5,1,0,42,7h7eg7q7dbwvzww78h9d5eh0h,1,-0.8,33.3,2022-09-18T16:31:59.210Z,2022-09-19T05:29:15Z,3791447741,233,17,3791447723,56,Back,3791447725,346,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115199,17,5,1,0,42,ah8dala7suqqkj04n2l8xz4zd,0,100.8,66.7,2022-09-18T16:31:59.210Z,2022-09-19T05:29:15Z,3791447681,56,Center,3791447683,346,,3791447747,233,7,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115493,8,1,1,0,59,7h7eg7q7dbwvzww78h9d5eh0h,1,4.4,47.9,2022-09-18T16:32:16.201Z,2022-09-19T05:29:19Z,3791449231,141,67.5,3791449225,124,,3791449229,140,7.1,3791449233,212,13.6,3791449227,56,Back,3791450511,189,,3791449239,237,,3791449235,213,1.4,4wbwcfbeokv5j4nuudbxgaw2d,Juan Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115511,9,1,1,1,0,7h7eg7q7dbwvzww78h9d5eh0h,1,7.1,67.5,2022-09-18T16:32:16.704Z,2022-09-19T05:29:24Z,3791449309,212,13.1,3791449305,140,13.3,3793245541,178,,3791450623,189,,3791449311,213,1.1,3791449303,56,Back,3791449307,141,84.3,,,,8ikm0hxyz2qaonz3qmynu0xqt,B. Espinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115583,10,1,1,1,2,7h7eg7q7dbwvzww78h9d5eh0h,1,14.6,84,2022-09-18T16:32:18.962Z,2022-09-19T05:29:27Z,3791449737,1,,3793245583,178,,3791449733,212,33.5,3791449729,140,45.2,3791449731,141,70.2,3791449735,213,6.0,3791449727,56,Back,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115607,11,1,1,1,9,7h7eg7q7dbwvzww78h9d5eh0h,1,72.9,67.4,2022-09-18T16:32:25.545Z,2022-09-19T05:29:33Z,3791449865,56,Center,3791449869,141,76.2,3791449873,213,0.2,3793245679,178,,3791449871,212,24.6,3791449867,140,95.6,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115625,12,1,1,1,11,7h7eg7q7dbwvzww78h9d5eh0h,0,95.6,76.2,2022-09-18T16:32:28.306Z,2022-09-19T05:29:37Z,3791450031,286,,3793245745,178,,3791450025,236,,3791449965,140,92.7,3791449971,213,2.3,3791449963,56,Left,3791449967,141,81.3,3791450027,233,18,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,3791449969,212,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115633,18,74,1,1,12,ah8dala7suqqkj04n2l8xz4zd,1,7.2,18.4,2022-09-18T16:32:28.531Z,2022-09-19T05:29:41Z,3791450041,233,12,3793245809,178,,3791449999,56,Back,3791450001,285,,,,,,,,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115663,13,6,1,1,12,7h7eg7q7dbwvzww78h9d5eh0h,1,92.6,81.5,2022-09-18T16:32:29.258Z,2022-09-19T05:29:45Z,3791450161,233,19,3791450141,56,Left,3791450143,73,,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462115647,19,6,1,1,12,ah8dala7suqqkj04n2l8xz4zd,0,7.4,18.5,2022-09-18T16:32:29.258Z,2022-09-19T05:29:45Z,3791450171,233,13,3791450077,56,Back,3791450083,73,,,,,,,,,,,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116103,14,1,1,1,46,7h7eg7q7dbwvzww78h9d5eh0h,1,99.5,99.5,2022-09-18T16:33:03.021Z,2022-09-19T05:29:54Z,3791452725,6,,3791452731,56,Center,3791452741,1,,3791452735,141,31.6,3791452729,223,,3791452737,212,47.0,3791452733,140,91.2,3791452723,2,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,3791452727,155,3793246009,178,,3792446783,20,,,3791452739,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116109,15,44,1,1,48,7h7eg7q7dbwvzww78h9d5eh0h,1,91.4,37.5,2022-09-18T16:33:04.808Z,2022-09-19T06:31:49Z,3791452799,233,20,3791452779,286,,3791452775,56,Center,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116097,20,44,1,1,48,ah8dala7suqqkj04n2l8xz4zd,0,8.6,62.5,2022-09-18T16:33:04.809Z,2022-09-19T05:30:02Z,3791452679,285,,3791452677,56,Back,3791452825,233,15,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116121,16,1,1,1,48,7h7eg7q7dbwvzww78h9d5eh0h,0,91.2,31.6,2022-09-18T16:33:04.886Z,2022-09-19T06:31:50Z,3791452849,140,94.6,3791452845,3,,3791452855,213,1.2,3791452853,212,10.7,3791452847,56,Center,3793246139,388,,3791452851,141,46.4,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116139,21,52,1,1,50,ah8dala7suqqkj04n2l8xz4zd,1,2.8,52.2,2022-09-18T16:33:06.754Z,2022-09-19T05:30:14Z,3793246253,388,,3792448239,378,,,,,,,,,,,,,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116235,22,1,1,1,53,ah8dala7suqqkj04n2l8xz4zd,1,9.3,51.5,2022-09-18T16:33:09.798Z,2022-09-19T05:30:25Z,3791453459,213,0.3,3791453449,199,,3791453455,141,84.1,3791453461,1,,3791453451,56,Left,3791453457,212,66.5,3791453453,140,69.0,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116279,23,1,1,2,0,ah8dala7suqqkj04n2l8xz4zd,0,79.9,78.7,2022-09-18T16:33:17.287Z,2022-09-19T05:30:33Z,3791453641,141,44.9,3791453637,56,Center,3791453643,212,24.1,3791453645,213,5.0,3791453639,140,86.9,3793246463,178,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116289,17,12,1,2,2,7h7eg7q7dbwvzww78h9d5eh0h,1,9,56,2022-09-18T16:33:18.413Z,2022-09-19T05:30:40Z,3791453673,213,0.3,3791453671,212,4.9,3791453667,140,13.4,3793246541,178,,3791453669,141,58.4,3791453665,56,Back,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116341,18,12,1,2,3,7h7eg7q7dbwvzww78h9d5eh0h,1,13.4,58.4,2022-09-18T16:33:19.497Z,2022-09-19T05:30:50Z,3791453989,212,20.3,3791453983,56,Back,3791453985,140,9.2,3791453991,213,4.5,3791453987,141,29.3,3793246677,178,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116353,19,1,1,2,6,7h7eg7q7dbwvzww78h9d5eh0h,0,9.1,29.2,2022-09-18T16:33:22.954Z,2022-09-19T05:31:01Z,3793246819,388,,3791454081,140,18.3,3791454087,213,5.7,3791454083,141,19.0,3791454077,3,,3791454079,56,Back,3791454085,212,11.9,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462445603,924,43,1,2,9,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-09-18T16:33:25.479Z,2022-09-19T07:26:22Z,3793352801,144,83,3793274133,399,56448,,,,,,,,,,,,,,,,,,,9iwptrplnmwst5nfimyuqekq2,Reinier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116387,24,1,1,2,9,ah8dala7suqqkj04n2l8xz4zd,1,87.4,88.3,2022-09-18T16:33:26.374Z,2022-09-19T05:31:12Z,3791454285,213,4.8,3791454279,140,87.9,3793246961,178,,3791454283,212,5.6,3791454277,56,Left,3791454281,141,80.1,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116415,25,1,1,2,11,ah8dala7suqqkj04n2l8xz4zd,0,89.4,79.4,2022-09-18T16:33:28.247Z,2022-09-19T05:31:20Z,3791454449,141,42.4,3791454445,56,Center,3793247071,178,,3791454453,213,4.8,3791454443,155,,3791454447,140,92.7,3792452399,224,,3792452401,72,,9jxofpmrfh2lil77f9xj22kiy,Rodri,3791454451,212,3791454441,2,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116445,20,12,1,2,13,7h7eg7q7dbwvzww78h9d5eh0h,1,8,55.5,2022-09-18T16:33:29.912Z,2022-09-19T05:31:29Z,3791454587,212,19.1,3791454583,140,25.9,3791454581,56,Back,3791454585,141,60.2,3791454613,15,,3791454589,213,0.2,3793247231,388,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116473,21,49,1,2,15,7h7eg7q7dbwvzww78h9d5eh0h,1,24.3,63.5,2022-09-18T16:33:31.612Z,2022-09-19T05:31:35Z,,,,,,,,,,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116483,22,1,1,2,16,7h7eg7q7dbwvzww78h9d5eh0h,0,24.3,63.5,2022-09-18T16:33:33.042Z,2022-09-19T05:31:43Z,3791454745,141,64.5,3791454749,213,2.1,3791454879,233,26,3791454741,56,Back,3793247579,178,,3791454883,286,,3791454877,236,,3791454743,140,23.9,2udtmz4lvh4vil16mxvo0j4l,Aleix García,3791454747,212,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116489,26,74,1,2,16,ah8dala7suqqkj04n2l8xz4zd,1,71,35.5,2022-09-18T16:33:33.162Z,2022-09-19T05:31:51Z,3791454899,233,22,3791454777,56,Center,3791454781,285,,3793247709,178,,,,,,,,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116501,27,49,1,2,18,ah8dala7suqqkj04n2l8xz4zd,1,74.8,32.3,2022-09-18T16:33:34.476Z,2022-09-19T05:32:00Z,,,,,,,,,,,,,,,,,,,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116543,28,1,1,2,18,ah8dala7suqqkj04n2l8xz4zd,1,74.8,34.8,2022-09-18T16:33:35.328Z,2022-09-19T05:32:06Z,3791455071,140,81.5,3791455073,141,44.8,3791455077,213,0.8,3791455069,56,Center,3793247975,178,,3791455075,212,9.8,,,,,,,e5rlll2fvd9wsk40o6pztsc0l,Martín Montoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462116585,29,1,1,2,20,ah8dala7suqqkj04n2l8xz4zd,1,80.4,41.6,2022-09-18T16:33:37.092Z,2022-09-19T05:32:14Z,3791455245,141,39.4,3791455249,213,3.4,3793248097,178,,3791455247,212,6.6,3791455243,140,74.3,3791455241,56,Center,,,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
