id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,qualifier/19/value
2462253037,351,1,1,39,33,4ku8o6uf87yd8iecdalipo6wd,1,70.3,64.9,2022-09-18T19:41:21.902Z,2022-09-19T05:28:40Z,3792211001,213,0.7,3792210995,140,80.5,3793244751,178,,3792210993,56,Center,3792210997,141,78.4,3792210999,212,14.1,3792211621,210,15,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462464247,919,83,1,39,36,3kq9cckrnlogidldtdie2fkbl,1,13.9,24.8,2022-09-18T19:41:25.095Z,2022-09-19T07:37:05Z,3793364887,399,119718,,,,,,,,,,,,,,,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253041,352,15,1,39,37,4ku8o6uf87yd8iecdalipo6wd,1,92.6,68.2,2022-09-18T19:41:26.354Z,2022-09-19T05:28:41Z,3792211651,215,,3792211649,103,1.3,3792211027,22,,3792211643,55,351,3792211655,147,51.8,3792211639,76,,3792215105,233,330,3792211641,29,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,3792211647,102,52.6,,3793244853,178,3792211227,72,3792211031,56,,Center,3792211653,146,100,3792211029,64,,,,,,,,,,,,,,,,,,,,,,,,
2462253053,330,10,1,39,37,3kq9cckrnlogidldtdie2fkbl,1,2.1,44.2,2022-09-18T19:41:26.732Z,2022-09-19T05:28:46Z,3792215113,233,352,3792215037,180,,3792211101,56,Back,3792215039,183,,3792659435,174,,3792659437,376,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253069,331,49,1,39,38,3kq9cckrnlogidldtdie2fkbl,1,12.1,25.2,2022-09-18T19:41:27.456Z,2022-09-19T05:28:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253115,332,1,1,39,41,3kq9cckrnlogidldtdie2fkbl,1,12.1,25.2,2022-09-18T19:41:30.347Z,2022-09-19T05:29:00Z,3792211439,212,14.7,3792211441,213,5.0,3793245221,178,,3792211433,56,Back,3792211437,141,4.7,3792211435,140,16.4,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253129,333,3,1,39,43,3kq9cckrnlogidldtdie2fkbl,1,17.6,3.8,2022-09-18T19:41:32.635Z,2022-09-19T05:29:05Z,3792211779,233,353,3792211555,285,,3792659997,465,,3792211553,56,Back,3793245299,178,,,,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253155,353,45,1,39,43,4ku8o6uf87yd8iecdalipo6wd,0,82.4,96.2,2022-09-18T19:41:32.635Z,2022-09-19T05:29:05Z,3792211743,286,,3792211795,233,333,3792211741,56,Left,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253177,334,1,1,39,45,3kq9cckrnlogidldtdie2fkbl,1,19.8,3.1,2022-09-18T19:41:34.224Z,2022-09-19T05:29:08Z,3792211885,141,20.6,3792211887,212,13.1,3792211883,140,25.1,3792211889,213,1.1,3792211881,56,Back,3793245347,178,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462464389,1005,83,1,39,48,4ku8o6uf87yd8iecdalipo6wd,1,71.9,84.3,2022-09-18T19:41:36.837Z,2022-09-19T07:37:50Z,3793365597,399,44989,,,,,,,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253187,335,1,1,39,50,3kq9cckrnlogidldtdie2fkbl,1,25.7,3.5,2022-09-18T19:41:39.231Z,2022-09-19T05:29:14Z,3792211945,212,2.2,3792211943,141,4.3,3792211947,213,2.9,3793245421,178,,3792211939,56,Back,3792211941,140,23.7,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253191,336,3,1,39,50,3kq9cckrnlogidldtdie2fkbl,1,22.1,6,2022-09-18T19:41:39.596Z,2022-09-19T05:29:23Z,3792660651,464,,3793245519,178,,3792211955,56,Back,3792211957,285,,3792212033,233,354,,,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253185,354,45,1,39,50,4ku8o6uf87yd8iecdalipo6wd,0,77.9,94,2022-09-18T19:41:39.596Z,2022-09-19T05:29:23Z,3792211937,286,,3792211935,56,Left,3792212079,233,336,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253197,337,1,1,39,52,3kq9cckrnlogidldtdie2fkbl,0,23.9,5,2022-09-18T19:41:40.981Z,2022-09-19T05:29:27Z,3792211995,212,1.6,3792212099,233,355,3792211993,141,7.3,3792211997,213,1.5,3793245587,178,,3792212103,286,,3792211989,56,Back,3792211991,140,24.0,7oykphzczagr975xsqt70s89h,Dani Carvajal,3792212097,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253203,355,74,1,39,52,4ku8o6uf87yd8iecdalipo6wd,1,78.4,89.7,2022-09-18T19:41:41.062Z,2022-09-19T05:29:31Z,3792212145,233,337,3792212057,56,Left,3792212059,285,,3793245647,178,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253217,356,49,1,39,53,4ku8o6uf87yd8iecdalipo6wd,1,75,87.1,2022-09-18T19:41:42.192Z,2022-09-19T05:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253239,357,4,1,39,54,4ku8o6uf87yd8iecdalipo6wd,1,74.2,87.4,2022-09-18T19:41:43.416Z,2022-09-19T05:29:38Z,3792221037,295,,3792212331,152,,3792212327,13,,3792212399,233,338,3792212335,286,,3792212329,56,Left,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253243,338,4,1,39,54,3kq9cckrnlogidldtdie2fkbl,0,25.8,12.6,2022-09-18T19:41:43.417Z,2022-09-19T05:29:38Z,3792212373,285,,3792212365,13,,3793245759,178,,3792220919,295,,3792212369,56,Back,3792212371,152,,3792212507,233,357,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253605,358,1,1,40,33,4ku8o6uf87yd8iecdalipo6wd,0,74.1,91.2,2022-09-18T19:42:22.505Z,2022-09-19T05:29:42Z,3792661961,223,,3792214729,141,49.0,3792214721,155,,3792214731,212,37.3,3792214727,140,96.8,3793245825,178,,3792214719,5,,3792214735,1,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,3792214733,213,5.4,,3792214725,56,3792214723,152,3792661963,20,Center,,3792214717,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253623,339,11,1,40,35,3kq9cckrnlogidldtdie2fkbl,1,3,51.6,2022-09-18T19:42:24.009Z,2022-09-19T05:29:48Z,3792662499,88,,3793245909,389,,3792662497,56,Back,3792662687,377,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253821,340,1,1,40,51,3kq9cckrnlogidldtdie2fkbl,1,13.2,51.9,2022-09-18T19:42:39.946Z,2022-09-19T05:29:52Z,3792215939,141,65.8,3792215973,189,,3792215943,213,0.7,3792215941,212,14.8,3793245959,178,,3792215933,123,,3792215937,140,24.1,3792215935,56,Back,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253885,341,1,1,40,54,3kq9cckrnlogidldtdie2fkbl,1,23.7,60.9,2022-09-18T19:42:43.280Z,2022-09-19T05:29:57Z,3792216321,213,4.8,3793246043,178,,3792216319,212,25.0,3792216315,140,26.9,3792216313,56,Back,3792216317,141,24.4,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253895,342,1,1,41,0,3kq9cckrnlogidldtdie2fkbl,1,36.5,13.2,2022-09-18T19:42:48.843Z,2022-09-19T05:30:00Z,3792216389,141,4.6,3792216391,212,6.1,3792216393,213,4.4,3793246081,178,,3792216385,56,Back,3792216387,140,34.7,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253931,343,1,1,41,1,3kq9cckrnlogidldtdie2fkbl,1,34.8,4.4,2022-09-18T19:42:50.576Z,2022-09-19T05:30:04Z,3793246119,178,,3792216621,213,2.2,3792216611,140,20.3,3792216615,141,36.4,3792216607,56,Back,3792216617,212,26.6,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462253995,344,1,1,41,4,3kq9cckrnlogidldtdie2fkbl,1,20.3,37.7,2022-09-18T19:42:53.368Z,2022-09-19T05:30:08Z,3792217051,140,28.6,3792217049,56,Back,3793246165,178,,3792217057,213,1.2,3792217053,141,67.5,3792217055,212,22.1,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254039,345,1,1,41,11,3kq9cckrnlogidldtdie2fkbl,1,29.9,58.2,2022-09-18T19:43:00.139Z,2022-09-19T05:30:12Z,3792217269,140,30.6,3792217273,212,26.8,3792217277,213,4.7,3793246223,178,,3792217271,141,18.8,3792217267,56,Back,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254065,346,1,1,41,14,3kq9cckrnlogidldtdie2fkbl,1,30.6,17.1,2022-09-18T19:43:02.865Z,2022-09-19T05:30:17Z,3792217455,213,0.2,3792217447,56,Back,3792217453,212,6.8,3793246289,178,,3792217449,140,36.9,3792217451,141,19.4,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254083,347,1,1,41,15,3kq9cckrnlogidldtdie2fkbl,1,36.9,19.4,2022-09-18T19:43:03.924Z,2022-09-19T05:30:19Z,3793246305,178,,3792217539,213,1.3,3792217531,56,Back,3792217535,141,25.8,3792217537,212,4.5,3792217533,140,38.0,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254087,348,50,1,41,15,3kq9cckrnlogidldtdie2fkbl,1,38.5,28,2022-09-18T19:43:04.727Z,2022-09-19T05:30:28Z,3792217653,233,359,3792217549,56,Back,3792217551,286,,,,,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254107,359,7,1,41,17,4ku8o6uf87yd8iecdalipo6wd,1,61.5,72,2022-09-18T19:43:06.397Z,2022-09-19T05:30:30Z,3792217639,285,,3793246417,178,,3792663881,384,,3792217643,233,348,3792217637,56,Center,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254109,360,49,1,41,18,4ku8o6uf87yd8iecdalipo6wd,1,67.5,67.2,2022-09-18T19:43:07.082Z,2022-09-19T05:30:46Z,,,,,,,,,,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254129,361,1,1,41,18,4ku8o6uf87yd8iecdalipo6wd,1,67.8,67.2,2022-09-18T19:43:07.088Z,2022-09-19T05:30:43Z,3792217797,56,Center,3792217801,141,69.0,3793246583,178,,3792217805,213,3.0,3792217799,140,60.1,3792217803,212,8.2,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254095,349,43,1,41,18,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-09-18T19:43:07.526Z,2022-09-18T19:44:16Z,3792217593,56,Back,3792222003,144,61,,,,,,,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254141,362,1,1,41,19,4ku8o6uf87yd8iecdalipo6wd,1,60.3,69,2022-09-18T19:43:07.874Z,2022-09-19T05:30:54Z,3792217901,141,54.3,3792217899,140,71.6,3792217897,56,Center,3793246725,178,,3792217903,212,15.5,3792217905,213,5.6,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254163,363,1,1,41,22,4ku8o6uf87yd8iecdalipo6wd,1,70.7,55.8,2022-09-18T19:43:11.770Z,2022-09-19T05:31:03Z,3792218085,56,Center,3792218371,210,15,3792218087,140,70.9,3792218093,213,4.7,3793246817,178,,3792218091,212,7.9,3792218089,141,44.2,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254167,364,15,1,41,24,4ku8o6uf87yd8iecdalipo6wd,1,71,44.2,2022-09-18T19:43:13.699Z,2022-09-19T05:31:03Z,3792218403,215,,3792218113,56,Center,3792218405,146,98.5,3792218399,102,48.8,3792218391,78,,3792218407,147,48.4,3792218395,55,363,3792218393,29,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,3793246853,178,,,3792218401,103,3792218151,20,3792218111,18,14.6,,3792218507,233,350,3792218109,22,,,,,,,,,,,,,,,,,,,,,,,,
2462254175,350,10,1,41,25,3kq9cckrnlogidldtdie2fkbl,1,4.6,50.6,2022-09-18T19:43:14.565Z,2022-09-19T05:31:06Z,3792218167,56,Back,3792218163,178,,3792218165,182,,3792218513,233,364,3792218161,173,,3792664565,377,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254181,351,52,1,41,27,3kq9cckrnlogidldtdie2fkbl,1,4.6,50.6,2022-09-18T19:43:16.184Z,2022-09-19T05:31:12Z,3793246965,178,,3792664653,377,,,,,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254273,352,1,1,41,33,3kq9cckrnlogidldtdie2fkbl,1,9,53.3,2022-09-18T19:43:22.239Z,2022-09-19T05:31:14Z,3793246981,178,,3792218719,123,,3792218759,189,,3792218729,213,1.1,3792218721,56,Back,3792218725,141,78.1,3792218723,140,17.6,3792218727,212,19.1,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254345,353,1,1,41,40,3kq9cckrnlogidldtdie2fkbl,1,6.4,96.8,2022-09-18T19:43:29.004Z,2022-09-19T05:31:17Z,3792219141,56,Back,3792219149,213,6.0,3793247035,178,,3792219147,212,17.6,3792219143,140,22.6,3792219145,141,90.2,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254363,354,1,1,41,40,3kq9cckrnlogidldtdie2fkbl,1,22.6,90.2,2022-09-18T19:43:29.754Z,2022-09-19T05:31:21Z,3792219261,56,Back,3792219269,213,3.9,3793247089,178,,3792219267,212,14.1,3792219263,140,12.8,3792219265,141,76.1,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254389,355,1,1,41,43,3kq9cckrnlogidldtdie2fkbl,1,12.8,76.1,2022-09-18T19:43:32.363Z,2022-09-19T05:31:25Z,3792219401,141,51.9,3792219399,140,9.3,3793247153,178,,3792219403,212,16.9,3792219397,56,Back,3792219405,213,4.5,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254429,356,1,1,41,46,3kq9cckrnlogidldtdie2fkbl,1,9.4,51.6,2022-09-18T19:43:35.061Z,2022-09-19T05:31:27Z,3792219641,56,Back,3792219649,213,4.8,3793247187,178,,3792219647,212,15.7,3792219643,140,10.9,3792219645,141,28.6,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254477,357,1,1,41,50,3kq9cckrnlogidldtdie2fkbl,1,11.4,18.2,2022-09-18T19:43:38.942Z,2022-09-19T05:31:31Z,3792219961,213,0.0,3792219957,141,21.6,3792219953,56,Center,3792219955,140,78.3,3793247287,178,,3792219963,1,,3792219959,212,70.3,3792219949,155,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254483,358,61,1,41,55,3kq9cckrnlogidldtdie2fkbl,0,78.3,21.6,2022-09-18T19:43:43.888Z,2022-09-19T05:31:40Z,3793247507,178,,3793247505,15,,3792219985,56,Center,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254481,365,49,1,41,56,4ku8o6uf87yd8iecdalipo6wd,1,10.5,74.8,2022-09-18T19:43:45.443Z,2022-09-19T05:31:47Z,,,,,,,,,,,,,,,,,,,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254509,366,1,1,41,59,4ku8o6uf87yd8iecdalipo6wd,1,10.6,87.5,2022-09-18T19:43:47.803Z,2022-09-19T05:31:50Z,3793247699,178,,3792220149,141,95.0,3792220151,212,12.6,3792220145,56,Back,3792220153,213,0.4,3792220147,140,21.6,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254545,367,1,1,42,0,4ku8o6uf87yd8iecdalipo6wd,1,21.5,95,2022-09-18T19:43:48.930Z,2022-09-19T05:31:53Z,3792220357,56,Back,3792220361,141,87.5,3793247743,178,,3792220363,212,11.4,3792220359,140,11.8,3792220365,213,3.6,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254619,368,1,1,42,2,4ku8o6uf87yd8iecdalipo6wd,1,11.9,87.7,2022-09-18T19:43:51.216Z,2022-09-19T05:31:57Z,3792220805,140,17.8,3792220807,141,94.8,3792220803,56,Back,3792220809,212,7.9,3793247811,178,,3792220811,213,0.7,,,,,,,f30avgacyfz88ppw9mh8v57md,Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462331573,899,3,1,42,3,4ku8o6uf87yd8iecdalipo6wd,0,18.7,95.4,2022-09-18T19:43:52.257Z,2022-09-19T05:32:02Z,3792665871,285,,3793247897,178,,3792665873,464,,3792665869,56,Back,3792665875,467,b4witgokm49tidm1a83qcvbop,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254621,369,4,1,42,5,4ku8o6uf87yd8iecdalipo6wd,1,16.4,93,2022-09-18T19:43:54.296Z,2022-09-19T05:32:06Z,3792220851,233,359,3792220819,13,,3792220821,295,,3792220829,285,,3792220823,56,Back,3792220825,152,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462254617,359,4,1,42,5,3kq9cckrnlogidldtdie2fkbl,0,83.6,7,2022-09-18T19:43:54.297Z,2022-09-19T05:32:06Z,3793247961,178,,3792220799,152,,3792220801,286,,3792220795,295,,3792220865,233,369,3792220793,13,,3792220797,56,Right,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462255237,370,1,1,43,9,4ku8o6uf87yd8iecdalipo6wd,0,17.9,82,2022-09-18T19:44:57.941Z,2022-09-19T05:32:09Z,3792224689,56,Left,3792224693,141,100.0,3793248009,178,,3792224695,212,60.2,3792224687,152,,3792224691,140,73.8,3792224699,1,,3792224697,213,0.2,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,3792224685,157,,,3792224683,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462255459,360,5,1,43,13,3kq9cckrnlogidldtdie2fkbl,1,27.4,-1.2,2022-09-18T19:45:02.007Z,2022-09-19T05:32:12Z,3792225961,347,,3792225959,56,Back,3792225967,233,371,,,,,,,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462255243,371,5,1,43,13,4ku8o6uf87yd8iecdalipo6wd,0,72.6,101.2,2022-09-18T19:45:02.007Z,2022-09-19T05:32:12Z,3792225991,233,360,3792224725,56,Left,3792224727,347,,,,,,,,,,,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462255483,361,1,1,43,24,3kq9cckrnlogidldtdie2fkbl,0,33.8,0,2022-09-18T19:45:12.953Z,2022-09-19T05:32:14Z,3792226109,56,Right,3792226111,140,61.7,3792666807,189,,3792226115,212,30.1,3792226107,107,,3792239633,1,,3792226117,213,0.2,3792226113,141,9.1,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462255445,372,8,1,43,27,4ku8o6uf87yd8iecdalipo6wd,1,28.9,87.4,2022-09-18T19:45:16.668Z,2022-09-19T05:32:20Z,3792667019,383,,3793248189,178,,3792225909,56,Back,,,,,,,,,,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462255491,362,43,1,43,28,3kq9cckrnlogidldtdie2fkbl,1,0,0,2022-09-18T19:45:17.339Z,2022-09-18T19:48:24Z,3792226161,212,34.5,3792226153,155,0,3792226157,140,62.6,3792226155,56,Right,3792226163,213,0,3792226165,1,0,3792226159,141,5.2,3792226713,189,0,diod1hv5hv7v7z7mfleev1txx,L. Modrić,3792239813,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462255473,373,1,1,43,29,4ku8o6uf87yd8iecdalipo6wd,1,28.1,88.1,2022-09-18T19:45:17.925Z,2022-09-19T05:33:34Z,3792226051,140,37.5,3792226049,56,Back,3792226057,213,0.2,3792226053,141,90.9,3792226047,3,,3792226055,212,10.1,3793249225,178,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462255479,374,49,1,43,30,4ku8o6uf87yd8iecdalipo6wd,1,36.5,90.6,2022-09-18T19:45:18.871Z,2022-09-19T05:35:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462255513,375,4,1,43,31,4ku8o6uf87yd8iecdalipo6wd,1,37.6,95.6,2022-09-18T19:45:19.956Z,2022-09-19T05:35:39Z,3792226311,286,,3792226483,233,363,3792226693,294,,3792226305,56,Back,3792226307,152,,3792226303,13,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462255533,363,4,1,43,31,3kq9cckrnlogidldtdie2fkbl,0,62.4,4.4,2022-09-18T19:45:19.957Z,2022-09-19T05:35:39Z,3793251065,178,,3792226445,285,,3792226441,152,,3792226433,294,,3792226437,56,Right,3792226523,233,375,3792226429,13,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462255567,376,1,1,43,34,4ku8o6uf87yd8iecdalipo6wd,1,36.8,95.4,2022-09-18T19:45:22.967Z,2022-09-19T05:35:46Z,3792226681,212,11.8,3793251179,178,,3792226671,5,,3792226679,141,88.3,3792226677,140,26.5,3792226673,152,,3792226675,56,Back,3792226683,213,3.6,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462255609,377,1,1,43,35,4ku8o6uf87yd8iecdalipo6wd,1,32,73.2,2022-09-18T19:45:24.538Z,2022-09-19T05:35:48Z,3793251233,178,,3792226925,141,24.6,3792226953,189,,3792226915,56,Back,3792226919,140,36.8,3792226933,213,4.9,3792226937,1,,3792226929,212,33.4,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
