id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2519928173,485,1,1,42,44,4ku8o6uf87yd8iecdalipo6wd,1,90.5,23.8,2023-03-13T20:43:15.611Z,2023-03-14T07:33:01Z,4096792561,213,2.0,4096792553,56,Center,4096792559,212,10.6,4096792557,141,38.2,4097347111,178,,4096792555,140,86.7,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928189,486,1,1,42,47,4ku8o6uf87yd8iecdalipo6wd,1,87.2,37.3,2023-03-13T20:43:19.250Z,2023-03-14T07:33:05Z,4096792691,141,53.3,4096792695,212,15.7,4096792687,140,76.4,4096792683,56,Center,4097347157,178,,4096792699,213,2.4,,,,,,,b37h0rc96jh4e34x6iru2plud,M. Depay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928239,487,1,1,42,49,4ku8o6uf87yd8iecdalipo6wd,1,76.2,52.3,2023-03-13T20:43:21.268Z,2023-03-14T07:33:08Z,4097347211,178,,4096792923,56,Right,4096792929,212,26.1,4096792927,141,14.2,4096792931,213,4.6,4096792925,140,73.1,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928259,488,1,1,42,54,4ku8o6uf87yd8iecdalipo6wd,0,71.7,22.6,2023-03-13T20:43:25.984Z,2023-03-14T07:33:11Z,4096793047,56,Center,4096793057,1,,4097187259,72,,4096793045,155,,4096793051,141,50.5,4096793055,213,0.6,4096793053,212,32.3,4097347265,178,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,4096793049,140,96.6,,4096793043,2,,4097187257,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928261,423,52,1,42,56,7h7eg7q7dbwvzww78h9d5eh0h,1,2.4,47.8,2023-03-13T20:43:27.779Z,2023-03-14T07:33:15Z,4097187369,377,,4097347325,178,,,,,,,,,,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928383,424,1,1,43,10,7h7eg7q7dbwvzww78h9d5eh0h,1,14.4,48.2,2023-03-13T20:43:41.971Z,2023-03-14T07:33:26Z,4096793785,287,,4096793765,56,Back,4096793773,212,36.6,4096793777,1,,4096793775,213,1.0,4097347441,178,,4096793769,141,94.7,4096793763,123,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,4096793767,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928417,425,1,1,43,17,7h7eg7q7dbwvzww78h9d5eh0h,1,37.2,87.2,2023-03-13T20:43:49.183Z,2023-03-14T07:33:32Z,4096793987,56,Back,4096793989,140,41.2,4096793991,141,83.6,4096793995,213,5.8,4096793993,212,4.9,4097347537,178,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928457,426,1,1,43,19,7h7eg7q7dbwvzww78h9d5eh0h,1,41.2,83.6,2023-03-13T20:43:50.790Z,2023-03-14T07:33:36Z,4097347573,178,,4096794227,213,0.5,4096794219,56,Left,4096794223,141,97.7,4096794225,212,18.3,4096794221,140,56.1,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928465,427,1,1,43,23,7h7eg7q7dbwvzww78h9d5eh0h,1,49.3,94.2,2023-03-13T20:43:55.072Z,2023-03-14T07:33:41Z,4096794275,140,43.9,4097347671,178,,4096794283,213,4.4,4096794281,212,20.8,4096794273,56,Back,4096794279,141,64.8,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928483,428,2,1,43,26,7h7eg7q7dbwvzww78h9d5eh0h,1,43.9,63.9,2023-03-13T20:43:57.743Z,2023-03-14T07:33:45Z,4096794383,56,Center,4096794379,7,27hwtukeqxh91ch1f3qr1it49,4096794387,141,46.0,4097347749,178,,4096794385,140,76.4,4096794381,1,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928499,489,55,1,43,26,4ku8o6uf87yd8iecdalipo6wd,1,23.5,54.7,2023-03-13T20:43:57.744Z,2023-03-14T07:33:45Z,,,,,,,,,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928607,490,1,1,43,49,4ku8o6uf87yd8iecdalipo6wd,1,27.5,58.5,2023-03-13T20:44:20.921Z,2023-03-14T07:33:49Z,4096795127,140,30.7,4096795129,141,47.7,4096795123,241,,4096795131,212,8.1,4097347789,178,,4096795121,5,,4096795125,56,Back,4096795133,213,5.1,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928625,491,1,1,43,51,4ku8o6uf87yd8iecdalipo6wd,1,32.5,45.6,2023-03-13T20:44:23.310Z,2023-03-14T07:33:51Z,4096795259,212,17.4,4096795253,56,Back,4096795257,141,21.7,4097347821,178,,4096795261,213,5.1,4096795255,140,38.5,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928649,492,1,1,43,53,4ku8o6uf87yd8iecdalipo6wd,1,38.5,21.7,2023-03-13T20:44:25.356Z,2023-03-14T07:33:53Z,4096795381,140,46.6,4096795385,212,14.3,4096795379,56,Back,4097347851,178,,4096795387,213,5.3,4096795383,141,4.8,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928657,493,1,1,43,55,4ku8o6uf87yd8iecdalipo6wd,1,47,4.7,2023-03-13T20:44:27.040Z,2023-03-14T07:34:09Z,4096795451,213,2.0,4096795441,56,Back,4097347909,178,,4096795443,140,44.3,4096795449,212,7.2,4096795447,141,14.5,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928691,494,1,1,43,58,4ku8o6uf87yd8iecdalipo6wd,1,43.8,15,2023-03-13T20:44:30.306Z,2023-03-14T07:34:12Z,4096795619,141,30.6,4096795623,213,1.8,4096795617,140,41.0,4096795621,212,11.0,4096795615,56,Back,4097348099,178,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928711,495,1,1,44,2,4ku8o6uf87yd8iecdalipo6wd,1,46.5,40.8,2023-03-13T20:44:33.956Z,2023-03-14T07:34:15Z,4097348137,178,,4096795733,212,18.3,4096795725,140,45.5,4096795735,213,1.6,4096795729,141,67.6,4096795723,56,Back,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928749,496,1,1,44,6,4ku8o6uf87yd8iecdalipo6wd,1,55.7,77.1,2023-03-13T20:44:37.737Z,2023-03-14T07:34:18Z,4096795937,141,94.6,4096795939,212,14.6,4096795933,56,Left,4097348173,178,,4096795935,140,63.7,4096795941,213,1.0,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928761,497,1,1,44,9,4ku8o6uf87yd8iecdalipo6wd,1,61.8,92,2023-03-13T20:44:40.943Z,2023-03-14T07:34:22Z,4096796041,212,10.8,4096796035,56,Center,4096796043,213,5.0,4096796039,141,76.7,4096796037,140,64.4,4097348207,178,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928775,498,1,1,44,11,4ku8o6uf87yd8iecdalipo6wd,1,63.5,80.2,2023-03-13T20:44:42.829Z,2023-03-14T07:34:25Z,4097348271,178,,4096796099,141,91.7,4096796105,213,1.5,4096796103,212,7.9,4096796091,56,Left,4096796095,140,64.2,,,,,,,b37h0rc96jh4e34x6iru2plud,M. Depay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928831,499,1,1,44,12,4ku8o6uf87yd8iecdalipo6wd,1,62.5,89.4,2023-03-13T20:44:44.504Z,2023-03-14T07:34:37Z,4096796385,213,4.7,4096796381,141,53.8,4096796377,56,Center,4096796379,140,61.3,4096796757,210,13,4097348327,178,,4096796383,212,24.2,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928835,500,13,1,44,16,4ku8o6uf87yd8iecdalipo6wd,1,70,43.5,2023-03-13T20:44:48.255Z,2023-03-14T07:34:37Z,4097348497,178,,4096796763,73,,4096796401,18,,4096796399,22,,4096796779,231,49.8,4096796773,103,2.8,4096796771,102,63.2,4096796775,215,,b9kfek16otvdorssn0wzkb36d,Koke,4096796767,55,499,,4096796501,20,,4096796403,56,Center,4096796765,29,4096796777,230,98.5,,,,,,,,,,,,,,,,,,,,,
2519928845,429,5,1,44,18,7h7eg7q7dbwvzww78h9d5eh0h,1,-0.8,39.6,2023-03-13T20:44:49.666Z,2023-03-14T07:34:40Z,4096796461,56,Back,4096796465,233,501,4096796463,346,,,,,,,,,,,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519928841,501,5,1,44,18,4ku8o6uf87yd8iecdalipo6wd,0,100.8,60.4,2023-03-13T20:44:49.666Z,2023-03-14T07:34:40Z,4096796439,346,,4096796437,56,Center,4096796471,233,429,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929013,430,1,1,44,48,7h7eg7q7dbwvzww78h9d5eh0h,0,4.9,42.5,2023-03-13T20:45:20.172Z,2023-03-14T07:34:43Z,4096797429,155,,4096797441,1,,4096797427,124,,4096797435,141,31.4,4096797431,56,Center,4096797443,74,,4096797437,212,62.1,4096797433,140,63.6,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,4096797439,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929025,502,1,1,44,51,4ku8o6uf87yd8iecdalipo6wd,0,34.5,67.7,2023-03-13T20:45:23.125Z,2023-03-14T07:34:49Z,4096797509,140,60.2,4096797513,212,27.1,4096797507,56,Center,4097348571,178,,4096797511,141,71.8,4096797515,213,0.1,4096797505,155,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929041,431,1,1,44,53,7h7eg7q7dbwvzww78h9d5eh0h,1,38,26.5,2023-03-13T20:45:24.958Z,2023-03-14T07:34:53Z,4096797611,140,40.4,4097348625,178,,4096797607,3,,4096797617,212,10.9,4096797609,56,Back,4096797619,213,4.9,4096797613,141,10.9,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929055,432,1,1,44,55,7h7eg7q7dbwvzww78h9d5eh0h,0,39.9,7.9,2023-03-13T20:45:27.596Z,2023-03-14T07:34:56Z,4096797723,1,,4096797717,141,23.8,4096797719,212,35.1,4096797713,56,Center,4097348655,178,,4096797711,155,,4096797715,140,71.7,4096797721,213,0.3,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929057,503,8,1,44,58,4ku8o6uf87yd8iecdalipo6wd,1,26.1,71.5,2023-03-13T20:45:29.891Z,2023-03-14T07:35:00Z,4096797765,15,,4097188143,384,,4096797725,56,Back,4097348685,388,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929095,433,30,1,45,1,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-13T20:45:33.326Z,2023-03-14T07:35:03Z,4096797925,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519929091,504,30,1,45,1,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-03-13T20:45:33.326Z,2023-03-14T07:35:04Z,4096797919,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935183,435,32,2,45,0,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-13T21:00:38.262Z,2023-03-14T06:41:55Z,4096829143,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935179,505,32,2,45,0,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-03-13T21:00:38.262Z,2023-03-13T21:00:38Z,4096829123,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935219,506,1,2,45,0,4ku8o6uf87yd8iecdalipo6wd,1,49.8,50.2,2023-03-13T21:00:38.339Z,2023-03-14T07:03:26Z,4097319497,178,,4096829307,212,21.4,4096829303,140,30.2,4096829309,213,2.9,4096829301,56,Back,4096829311,279,S,4096829305,141,58.8,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935245,507,1,2,45,3,4ku8o6uf87yd8iecdalipo6wd,1,29.8,57.5,2023-03-13T21:00:41.522Z,2023-03-14T07:03:33Z,4096829443,213,5.8,4096829439,141,17.4,4097319585,178,,4096829433,155,,4096829437,140,83.2,4096829441,212,62.3,4096829445,1,,4096829435,56,Right,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935269,508,1,2,45,11,4ku8o6uf87yd8iecdalipo6wd,0,98.9,24.2,2023-03-13T21:00:49.420Z,2023-03-14T07:03:36Z,4097178923,225,,4096829559,141,27.4,4096829561,212,2.3,4096829555,56,Center,4096829551,2,,4096829563,213,1.9,4097178925,386,,4097178927,20,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,4097319635,178,,,4096829557,140,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935259,436,61,2,45,11,7h7eg7q7dbwvzww78h9d5eh0h,1,2,74,2023-03-13T21:00:49.460Z,2023-03-14T07:03:45Z,4096829505,56,Back,4097319741,178,,,,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935285,437,49,2,45,16,7h7eg7q7dbwvzww78h9d5eh0h,1,10.3,18.4,2023-03-13T21:00:54.329Z,2023-03-14T07:03:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935321,438,1,2,45,20,7h7eg7q7dbwvzww78h9d5eh0h,1,8.3,14.8,2023-03-13T21:00:58.654Z,2023-03-14T07:03:58Z,4096829787,212,7.1,4096829789,213,6.3,4096829783,140,15.1,4097319911,178,,4096829785,141,14.6,4096829781,56,Back,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935325,439,1,2,45,24,7h7eg7q7dbwvzww78h9d5eh0h,1,12.7,11.3,2023-03-13T21:01:02.852Z,2023-03-14T07:04:01Z,4096829801,140,15.0,4097319973,178,,4096829805,212,10.1,4096829799,56,Back,4096829807,213,1.3,4096829803,141,25.7,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935343,440,1,2,45,25,7h7eg7q7dbwvzww78h9d5eh0h,1,15.1,25.9,2023-03-13T21:01:04.056Z,2023-03-14T07:04:04Z,4096829901,140,35.0,4096829905,212,22.8,4096829899,56,Back,4097320015,178,,4096829907,213,5.9,4096829903,141,12.4,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935347,441,61,2,45,28,7h7eg7q7dbwvzww78h9d5eh0h,0,33.2,10.9,2023-03-13T21:01:06.300Z,2023-03-14T07:04:14Z,4096829923,56,Back,4097320165,389,,,,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935337,509,61,2,45,28,4ku8o6uf87yd8iecdalipo6wd,1,64.8,88.4,2023-03-13T21:01:06.566Z,2023-03-14T07:04:19Z,4096829853,56,Left,4097320199,178,,,,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935365,442,1,2,45,29,7h7eg7q7dbwvzww78h9d5eh0h,1,32.3,8.9,2023-03-13T21:01:08.225Z,2023-03-14T07:04:24Z,4096829987,56,Back,4096829989,140,42.0,4096829995,213,5.9,4096829991,141,2.3,4096829993,212,11.1,4097320263,178,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935369,443,1,2,45,32,7h7eg7q7dbwvzww78h9d5eh0h,0,42.3,2.5,2023-03-13T21:01:10.355Z,2023-03-14T07:04:28Z,4096830007,141,12.6,4096830003,56,Back,4096830009,212,8.2,4097320315,178,,4096830011,213,2.2,4096830005,140,38.0,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935371,510,49,2,45,32,4ku8o6uf87yd8iecdalipo6wd,1,62.1,88,2023-03-13T21:01:11.253Z,2023-03-14T07:04:33Z,,,,,,,,,,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935373,511,1,2,45,33,4ku8o6uf87yd8iecdalipo6wd,1,58.3,87.4,2023-03-13T21:01:11.843Z,2023-03-14T07:04:37Z,4096830033,212,5.7,4097320481,178,,4096830035,213,5.6,4096830031,141,81.8,4096830027,56,Left,4096830029,140,62.4,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935379,512,1,2,45,34,4ku8o6uf87yd8iecdalipo6wd,1,62.4,81.8,2023-03-13T21:01:12.359Z,2023-03-14T07:04:41Z,4096830059,140,57.2,4096830057,56,Center,4096830061,141,76.5,4096830065,213,3.7,4097320587,178,,4096830063,212,6.5,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935383,513,1,2,45,34,4ku8o6uf87yd8iecdalipo6wd,1,57,76.1,2023-03-13T21:01:13.172Z,2023-03-14T07:04:44Z,4096830085,140,59.0,4097320619,178,,4096830091,213,4.9,4096830087,141,63.3,4096830083,56,Center,4096830089,212,9.0,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935385,514,1,2,45,36,4ku8o6uf87yd8iecdalipo6wd,1,57.4,68.8,2023-03-13T21:01:14.691Z,2023-03-14T07:04:51Z,4097320759,178,,4096830097,140,58.5,4096830099,141,80.6,4096830101,212,8.1,4096830103,213,1.4,4096830095,56,Left,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935397,515,1,2,45,38,4ku8o6uf87yd8iecdalipo6wd,1,60.5,80.2,2023-03-13T21:01:16.323Z,2023-03-14T07:04:56Z,4097320819,178,,4096830167,212,10.5,4096830169,213,1.7,4096830163,140,59.5,4096830161,56,Left,4096830165,141,95.6,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935407,516,1,2,45,39,4ku8o6uf87yd8iecdalipo6wd,1,57.9,93.4,2023-03-13T21:01:18.056Z,2023-03-14T07:04:59Z,4096830227,212,22.7,4096830229,213,3.7,4096830223,140,39.5,4096830221,56,Back,4096830225,141,75.9,4097320869,178,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935437,517,1,2,45,42,4ku8o6uf87yd8iecdalipo6wd,1,37.1,73.3,2023-03-13T21:01:20.632Z,2023-03-14T07:05:03Z,4096830363,56,Back,4096830369,212,9.0,4096830367,141,72.3,4096830371,213,6.2,4097320963,178,,4096830365,140,45.6,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935441,518,1,2,45,48,4ku8o6uf87yd8iecdalipo6wd,1,57.5,74.9,2023-03-13T21:01:26.438Z,2023-03-14T07:05:05Z,4096830385,140,64.1,4097321027,178,,4096830391,213,6.1,4096830383,56,Center,4096830389,212,7.0,4096830387,141,73.2,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935455,519,1,2,45,48,4ku8o6uf87yd8iecdalipo6wd,1,64.1,73.2,2023-03-13T21:01:27.123Z,2023-03-14T07:05:08Z,4096830473,212,7.3,4097321063,178,,4096830475,213,2.7,4096830471,141,77.6,4096830469,140,57.8,4096830467,56,Center,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935459,520,1,2,45,51,4ku8o6uf87yd8iecdalipo6wd,1,59,80.8,2023-03-13T21:01:29.316Z,2023-03-14T07:05:15Z,4096830503,141,94.7,4096830507,213,0.8,4096830501,140,67.9,4096830505,212,13.3,4096830499,56,Left,4097321149,178,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935465,521,1,2,45,52,4ku8o6uf87yd8iecdalipo6wd,1,68.5,95.2,2023-03-13T21:01:30.595Z,2023-03-14T07:06:29Z,4096830521,56,Left,4096830525,141,89.0,4097322993,178,,4096830529,213,5.3,4096830523,140,71.1,4096830527,212,5.0,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935475,444,45,2,45,53,7h7eg7q7dbwvzww78h9d5eh0h,0,29.2,7.6,2023-03-13T21:01:32.065Z,2023-03-14T07:32:13Z,4096830601,233,522,4096830555,56,Back,4096830557,285,,,,,,,,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935481,522,3,2,45,53,4ku8o6uf87yd8iecdalipo6wd,1,70.8,92.4,2023-03-13T21:01:32.065Z,2023-03-14T07:32:13Z,4097323099,178,,4096830577,286,,4096830595,233,444,4096830575,56,Left,4097181907,464,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935491,523,1,2,45,55,4ku8o6uf87yd8iecdalipo6wd,0,67.8,97.3,2023-03-13T21:01:34.253Z,2023-03-14T07:06:38Z,4096830613,141,95.4,4096830609,56,Left,4096830617,213,6.0,4096830611,140,71.8,4096830615,212,4.4,4097323205,178,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935489,445,61,2,45,56,7h7eg7q7dbwvzww78h9d5eh0h,1,30.3,4.4,2023-03-13T21:01:34.415Z,2023-03-14T07:06:41Z,4096830607,56,Back,4097323275,178,,,,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935513,446,4,2,45,57,7h7eg7q7dbwvzww78h9d5eh0h,1,32.8,6.2,2023-03-13T21:01:35.790Z,2023-03-14T07:06:46Z,4096830737,233,524,4096830721,265,,4096830715,13,,4096830719,152,,4096830717,56,Back,4096830741,285,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935499,524,4,2,45,57,4ku8o6uf87yd8iecdalipo6wd,0,67.2,93.8,2023-03-13T21:01:35.791Z,2023-03-14T07:06:46Z,4097323395,178,,4096830667,286,,4096830663,152,,4096830747,233,446,4096830661,56,Left,4096830665,265,,4096830659,13,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935593,447,1,2,46,9,7h7eg7q7dbwvzww78h9d5eh0h,1,35.5,7.7,2023-03-13T21:01:48.150Z,2023-03-14T07:06:49Z,4096831139,213,2.3,4096831133,140,25.2,4096831137,212,15.7,4097323507,178,,4096831131,56,Back,4096831135,141,24.4,4096831127,5,,4096831129,152,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519935611,448,1,2,46,12,7h7eg7q7dbwvzww78h9d5eh0h,1,24.4,32.3,2023-03-13T21:01:50.620Z,2023-03-14T07:06:52Z,4096831205,56,Back,4096831211,212,15.2,4097323613,178,,4096831209,141,54.6,4096831213,213,1.6,4096831207,140,23.5,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
