id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2481413673,162,1,1,13,35,7h7eg7q7dbwvzww78h9d5eh0h,1,57.3,88.5,2022-11-04T20:14:17.661Z,2022-11-05T11:16:49Z,3893846719,213,0.4,3893846717,212,14.7,3893846715,141,96.2,3894752191,178,,3893846711,56,Left,3893846713,140,70.4,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481413735,163,1,1,13,38,7h7eg7q7dbwvzww78h9d5eh0h,1,74.1,88.8,2022-11-04T20:14:20.970Z,2022-11-05T11:16:52Z,3893847069,212,7.6,3893847067,141,80.1,3893847071,213,4.0,3893847065,140,69.5,3893847063,56,Left,3894752357,178,,,,,,,,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481413825,164,1,1,13,40,7h7eg7q7dbwvzww78h9d5eh0h,1,68.8,76.7,2022-11-04T20:14:23.191Z,2022-11-05T11:16:55Z,3893847505,212,18.5,3893847499,56,Center,3893847507,213,5.0,3893847503,141,50.7,3894752409,178,,3893847501,140,74.1,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481413835,165,4,1,13,42,7h7eg7q7dbwvzww78h9d5eh0h,1,75.6,50.1,2022-11-04T20:14:24.641Z,2022-11-05T11:16:59Z,3893847745,233,124,3893847569,152,,3893847573,286,,3893847571,265,,3893847567,56,Center,3893847565,13,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481413859,124,4,1,13,42,3czravw89omgc9o4s0w3l1bg5,0,24.4,49.9,2022-11-04T20:14:24.642Z,2022-11-05T11:16:59Z,3893847703,265,,3893847697,13,,3894752531,178,,3893847701,152,,3893847699,56,Back,3893847705,285,,3893847785,233,165,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415005,167,15,1,14,55,7h7eg7q7dbwvzww78h9d5eh0h,1,74.5,47.6,2022-11-04T20:15:38.239Z,2022-11-05T11:17:03Z,3893855053,78,,3894752723,178,,3893854109,20,,3893855063,146,99.5,3893855061,458,,3893855089,233,125,3893855055,133,,3893853697,26,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,3893855065,147,50.9,3893855057,102,3893855059,103,,50.0,3893853699,18,3894573239,120,,,3893853701,56,,,,5.1,Center,,,,,,,,,,,,,,,,,,
2481415047,125,10,1,14,56,3czravw89omgc9o4s0w3l1bg5,1,1.6,51.7,2022-11-04T20:15:39.158Z,2022-11-05T11:17:13Z,3893853971,182,,3893853977,56,Back,3893854887,233,167,3893857447,173,,3894573321,376,,3893854783,180,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415101,126,6,1,14,58,3czravw89omgc9o4s0w3l1bg5,0,7.5,51.7,2022-11-04T20:15:41.248Z,2022-11-05T11:17:18Z,3893854343,233,168,3893854299,73,,3893854297,56,Back,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415041,168,6,1,14,58,7h7eg7q7dbwvzww78h9d5eh0h,1,92.5,48.3,2022-11-04T20:15:41.248Z,2022-11-05T11:17:18Z,3893853923,56,Center,3893853925,73,,3893854311,233,126,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415631,169,1,1,15,35,7h7eg7q7dbwvzww78h9d5eh0h,1,99.5,99.5,2022-11-04T20:16:18.180Z,2022-11-05T10:47:45Z,3893857223,2,,3893857227,6,,3894704121,178,,3893857237,56,Center,3893857245,213,4.6,3893857239,140,97.6,3893857235,223,,3893857241,141,70.1,2udtmz4lvh4vil16mxvo0j4l,Aleix García,3893857243,212,20.1,3893857231,155,3894573841,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415635,170,1,1,15,36,7h7eg7q7dbwvzww78h9d5eh0h,0,97.6,70.1,2022-11-04T20:16:19.025Z,2022-11-05T10:47:56Z,3893857269,140,89.8,3893857273,212,10.6,3893857271,141,60.2,3893857267,56,Center,3893857275,213,3.8,3894704295,178,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415719,127,12,1,15,37,3czravw89omgc9o4s0w3l1bg5,1,13,41.1,2022-11-04T20:16:19.838Z,2022-11-05T10:48:02Z,3893857693,213,4.3,3893857689,141,7.2,3893857687,140,2.1,3893857691,212,25.7,3893857685,56,Back,3894704371,178,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415691,171,1,1,15,40,7h7eg7q7dbwvzww78h9d5eh0h,1,95.9,90.5,2022-11-04T20:16:23.116Z,2022-11-05T10:48:04Z,3893857515,140,79.5,3893857523,212,17.4,3893857519,141,87.3,3893857527,213,3.3,3893857511,56,Left,3894704397,178,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415711,172,1,1,15,43,7h7eg7q7dbwvzww78h9d5eh0h,0,75.9,82.4,2022-11-04T20:16:26.338Z,2022-11-05T10:48:09Z,3894704523,178,,3894574223,223,,3893857647,213,5.4,3893857635,2,,3893857645,212,22.1,3893857639,56,Center,3894574225,20,,3893857643,141,56.7,8tnz3pqkqdhbr08p96i9w8i96,Valery,3893857641,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415777,128,12,1,15,45,3czravw89omgc9o4s0w3l1bg5,1,11,41,2022-11-04T20:16:27.457Z,2022-11-05T10:48:13Z,3893858055,141,51.5,3893858049,56,Back,3893858053,140,39.5,3893858059,213,0.2,3893858057,212,30.8,3894704579,178,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415795,173,1,1,15,49,7h7eg7q7dbwvzww78h9d5eh0h,0,57.9,48.7,2022-11-04T20:16:31.889Z,2022-11-05T10:48:17Z,3893858153,56,Center,3894704639,178,,3893858165,213,0.9,3893858157,140,71.2,3893858163,212,22.8,3893858159,141,75.2,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415807,129,49,1,15,50,3czravw89omgc9o4s0w3l1bg5,1,36.1,18.4,2022-11-04T20:16:33.005Z,2022-11-05T10:48:19Z,,,,,,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415965,130,1,1,15,56,3czravw89omgc9o4s0w3l1bg5,1,67.6,26,2022-11-04T20:16:38.908Z,2022-11-05T10:48:23Z,3893859105,140,77.2,3893859111,213,1.2,3893859107,141,69.7,3893859109,212,31.4,3894704685,178,,3893859101,56,Center,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415985,131,1,1,15,58,3czravw89omgc9o4s0w3l1bg5,1,78.9,71.2,2022-11-04T20:16:41.402Z,2022-11-05T10:48:47Z,3893859231,213,3.1,3893859225,140,75.4,3893859229,212,3.7,3893859227,141,71.5,3893859223,56,Center,3894705115,178,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481415997,132,3,1,15,59,3czravw89omgc9o4s0w3l1bg5,0,76.2,77.4,2022-11-04T20:16:42.306Z,2022-11-05T10:48:50Z,3894705175,178,,3893859675,233,174,3894574651,464,,3893859271,56,Center,3893859273,286,,,,,,,,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416041,174,7,1,16,0,7h7eg7q7dbwvzww78h9d5eh0h,0,23.8,22.6,2022-11-04T20:16:42.797Z,2022-11-05T10:48:52Z,3893859639,233,132,3894705187,178,,3893859539,285,,3893859537,56,Back,3894574695,383,,,,,,,,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416049,133,3,1,16,2,3czravw89omgc9o4s0w3l1bg5,0,80.6,81.3,2022-11-04T20:16:45.007Z,2022-11-05T10:48:56Z,3893859593,286,,3894705245,178,,3893859591,56,Left,3894574763,465,,3893859653,211,,,,,,,,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416071,175,49,1,16,5,7h7eg7q7dbwvzww78h9d5eh0h,1,10.3,14.3,2022-11-04T20:16:47.882Z,2022-11-05T10:49:00Z,,,,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416181,176,1,1,16,8,7h7eg7q7dbwvzww78h9d5eh0h,0,10.3,14.2,2022-11-04T20:16:50.548Z,2022-11-05T10:49:03Z,3893860305,141,12.2,3893860311,1,,3894705383,178,,3893860307,212,62.0,3893860309,213,6.3,3893860303,140,69.3,3893860299,155,,3893860301,56,Right,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416193,134,49,1,16,13,3czravw89omgc9o4s0w3l1bg5,1,33.9,91,2022-11-04T20:16:56.257Z,2022-11-05T10:49:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416361,135,1,1,16,15,3czravw89omgc9o4s0w3l1bg5,1,33.8,72.5,2022-11-04T20:16:58.003Z,2022-11-05T10:49:13Z,3893861293,213,4.9,3893861291,212,26.0,3894705583,178,,3893861289,141,34.9,3893861287,140,38.5,3893861285,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416405,136,1,1,16,23,3czravw89omgc9o4s0w3l1bg5,1,42.6,31.9,2022-11-04T20:17:05.852Z,2022-11-05T10:49:14Z,3894705641,178,,3893861561,140,56.4,3893861563,141,96.3,3893861569,1,,3893861567,213,1.3,3893861559,56,Left,3893861565,212,46.1,3893861557,196,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416445,137,1,1,16,25,3czravw89omgc9o4s0w3l1bg5,1,56.4,96.1,2022-11-04T20:17:08.420Z,2022-11-05T10:49:17Z,3894705703,178,,3893861781,212,23.3,3893861783,213,4.2,3893861775,141,66.3,3893861771,56,Back,3893861773,140,45.5,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416489,138,1,1,16,29,3czravw89omgc9o4s0w3l1bg5,1,45.6,66.2,2022-11-04T20:17:11.991Z,2022-11-05T10:49:23Z,3893862041,213,4.8,3894705891,178,,3893862033,56,Back,3893862037,141,30.7,3893862039,212,24.2,3893862035,140,47.0,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416575,139,1,1,16,32,3czravw89omgc9o4s0w3l1bg5,1,47.3,30.5,2022-11-04T20:17:14.904Z,2022-11-05T10:49:26Z,3893862435,212,25.8,3893862437,213,1.9,3894705987,178,,3893862433,141,66.8,3893862431,140,40.1,3893862429,56,Back,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416603,140,1,1,16,35,3czravw89omgc9o4s0w3l1bg5,1,40.1,66.8,2022-11-04T20:17:17.607Z,2022-11-05T10:49:30Z,3893862561,212,19.7,3893862563,213,1.4,3894706093,178,,3893862559,141,95.5,3893862557,140,42.9,3893862555,56,Back,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416729,141,1,1,16,38,3czravw89omgc9o4s0w3l1bg5,1,42.9,95.5,2022-11-04T20:17:20.602Z,2022-11-05T10:49:33Z,3893863157,212,39.6,3893863159,213,6.2,3893863155,141,93.4,3894706155,178,,3893863161,1,,3893863153,140,80.6,3893863149,155,,3893863151,56,Left,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416733,142,1,1,16,45,3czravw89omgc9o4s0w3l1bg5,0,75,90.8,2022-11-04T20:17:28.406Z,2022-11-05T10:49:42Z,3893863193,212,1.5,3893863291,233,177,3893863191,141,92.6,3893863189,140,75.9,3893863195,213,0.9,3893863295,286,,3893863289,236,,3893863187,56,Left,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,3894706377,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416749,177,74,1,16,46,7h7eg7q7dbwvzww78h9d5eh0h,1,26.6,4.9,2022-11-04T20:17:28.621Z,2022-11-05T10:49:46Z,3894706469,178,,3893863257,285,,3893863255,56,Back,3893863317,233,142,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416783,143,5,1,16,47,3czravw89omgc9o4s0w3l1bg5,1,73,101.4,2022-11-04T20:17:29.455Z,2022-11-05T10:49:50Z,3893863433,233,178,3893863417,347,,3893863415,56,Left,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416761,178,5,1,16,47,7h7eg7q7dbwvzww78h9d5eh0h,0,27,-1.4,2022-11-04T20:17:29.455Z,2022-11-05T10:49:50Z,3893863301,56,Back,3893863453,233,143,3893863303,347,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416931,144,1,1,16,55,3czravw89omgc9o4s0w3l1bg5,1,71.9,100,2022-11-04T20:17:37.508Z,2022-11-05T10:49:54Z,3893864229,212,17.8,3893864227,141,93.2,3893864231,213,3.5,3893864225,140,55.8,3893864221,107,,3893864223,56,Left,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481416983,145,1,1,16,57,3czravw89omgc9o4s0w3l1bg5,1,56,88.1,2022-11-04T20:17:40.299Z,2022-11-05T10:49:58Z,3893864487,56,Center,3893864491,141,73.9,3893864489,140,58.8,3893864495,213,5.0,3893864493,212,10.1,3894706535,178,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481417027,146,1,1,17,1,3czravw89omgc9o4s0w3l1bg5,1,58.2,67.5,2022-11-04T20:17:43.831Z,2022-11-05T10:49:59Z,3893864725,141,35.8,3893864727,212,21.8,3893864729,213,4.6,3893864723,140,55.1,3893864721,56,Center,3894706553,178,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481417093,147,1,1,17,4,3czravw89omgc9o4s0w3l1bg5,1,56.4,32.6,2022-11-04T20:17:46.470Z,2022-11-05T10:50:02Z,3893865063,141,4.8,3893865061,140,64.3,3893865067,212,20.6,3893865071,213,5.1,3893865059,56,Right,3894706583,178,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481417113,148,1,1,17,7,3czravw89omgc9o4s0w3l1bg5,1,64.6,6.5,2022-11-04T20:17:49.637Z,2022-11-05T10:50:04Z,3893865181,212,23.6,3893865179,141,29.3,3893865177,140,47.6,3893865183,213,2.4,3893865175,56,Back,3894706615,178,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481417227,149,1,1,17,9,3czravw89omgc9o4s0w3l1bg5,1,47.6,29.3,2022-11-04T20:17:51.707Z,2022-11-05T10:50:06Z,3893865739,212,25.2,3893865735,141,66.0,3893865743,213,1.7,3893865729,56,Back,3893865731,140,44.0,3894706649,178,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481417285,150,1,1,17,15,3czravw89omgc9o4s0w3l1bg5,1,53.2,71.6,2022-11-04T20:17:58.183Z,2022-11-05T10:50:13Z,3893866003,56,Left,3893866009,212,18.3,3894706739,178,,3893866007,141,96.4,3893866013,213,1.2,3893866005,140,59.9,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481417317,151,1,1,17,18,3czravw89omgc9o4s0w3l1bg5,1,61,96.1,2022-11-04T20:18:00.768Z,2022-11-05T10:50:16Z,3893866171,140,67.3,3894706823,178,,3893866173,141,87.5,3893866169,56,Left,3893866175,212,8.8,3893866177,213,5.6,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481417403,152,1,1,17,20,3czravw89omgc9o4s0w3l1bg5,1,67.3,87.5,2022-11-04T20:18:03.003Z,2022-11-05T10:50:20Z,3893866627,140,82.4,3893866629,141,96.7,3893866633,212,17.0,3893866625,56,Left,3894706885,178,,3893866637,213,0.4,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481417423,153,1,1,17,23,3czravw89omgc9o4s0w3l1bg5,0,93.9,96.2,2022-11-04T20:18:06.304Z,2022-11-05T10:50:24Z,3893866725,2,,3893866729,56,Center,3894575699,225,,3893866733,141,73.4,3893866731,140,90.7,3894706989,178,,3894575703,72,,3893866735,212,15.9,8hm6d6395johhjsoe8jz6dcyd,Yuri,3894575701,386,,3893866737,213,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481417463,179,12,1,17,24,7h7eg7q7dbwvzww78h9d5eh0h,1,9.1,27.4,2022-11-04T20:18:07.110Z,2022-11-05T10:50:30Z,3893866957,140,21.0,3893866965,212,12.5,3893866961,141,28.0,3893866967,213,0.0,3894707057,178,,3894707059,21,,3893866951,56,Back,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481417545,154,13,1,17,26,3czravw89omgc9o4s0w3l1bg5,1,78.6,73.2,2022-11-04T20:18:09.093Z,2022-11-05T10:50:33Z,3893874095,391,,3893874097,458,,3893874075,102,0.2,3893871505,153,,3893874107,276,,3893867383,22,,3893874111,230,98.5,3893874083,215,,aow6cahecmexgd5qxt3esmaxh,Raúl García,3893874071,75,,3893874103,147,3893867391,56,,0,3893871501,20,3893874099,146,97.1,,3893874091,328,3893874079,103,8.3,Center,,3893874067,121,3893874087,108,3893874117,231,52.7,3893867387,18,3894707097,178,,,,,,,
2481417569,155,5,1,17,31,3czravw89omgc9o4s0w3l1bg5,0,94.9,-1.3,2022-11-04T20:18:14.359Z,2022-11-05T10:50:37Z,3893867537,347,,3893869029,233,180,3893867533,56,Right,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481417839,180,5,1,17,31,7h7eg7q7dbwvzww78h9d5eh0h,1,5.1,101.3,2022-11-04T20:18:14.359Z,2022-11-05T10:50:37Z,3893869005,233,155,3893868931,347,,3893868929,56,Back,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481417919,181,1,1,17,51,7h7eg7q7dbwvzww78h9d5eh0h,1,5.5,100,2022-11-04T20:18:33.622Z,2022-11-05T10:50:38Z,3893869405,189,,3893869375,213,4.7,3893869365,107,,3893869371,141,85.7,3893869367,56,Back,3893869369,140,5.0,3893869373,212,10.7,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481417993,182,1,1,17,54,7h7eg7q7dbwvzww78h9d5eh0h,1,5,85.4,2022-11-04T20:18:37.194Z,2022-11-05T10:50:39Z,3893869797,196,,3893869839,189,,3893869799,56,Back,3893869795,155,,3893869805,212,49.2,3894707195,178,,3893869807,213,5.1,3893869809,1,,4o0ei8wawffrg2hvnbmcxipxx,David López,3893869803,141,18.1,3893869801,140,,,,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481418017,183,1,1,17,58,7h7eg7q7dbwvzww78h9d5eh0h,0,22.6,17.9,2022-11-04T20:18:40.785Z,2022-11-05T10:50:40Z,3893869915,155,,3893869921,141,39.1,3893869919,140,62.6,3894707213,178,,3893869923,212,44.4,3893869917,56,Center,3893869927,1,,3893870007,189,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,3893869925,213,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481418007,156,49,1,18,2,3czravw89omgc9o4s0w3l1bg5,1,39.6,60.9,2022-11-04T20:18:44.819Z,2022-11-05T10:50:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481418115,157,1,1,18,3,3czravw89omgc9o4s0w3l1bg5,1,40.2,58.8,2022-11-04T20:18:46.188Z,2022-11-05T10:50:47Z,3894707283,178,,3893870407,140,34.6,3893870409,141,36.5,3893870405,56,Back,3893870413,213,4.3,3893870411,212,16.3,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481418169,158,1,1,18,9,3czravw89omgc9o4s0w3l1bg5,1,51.2,29.3,2022-11-04T20:18:51.607Z,2022-11-05T10:50:50Z,3893870675,56,Right,3893870683,213,5.5,3893870677,140,65.9,3893870681,212,22.8,3893870679,141,4.7,3894707323,178,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481418231,159,1,1,18,13,3czravw89omgc9o4s0w3l1bg5,1,75.7,5.7,2022-11-04T20:18:55.440Z,2022-11-05T10:50:53Z,3893871423,345,,3894707379,178,,3894576835,20,,3894576833,224,,3893871055,212,50.8,3893871057,213,1.1,3893871059,1,,3893871053,141,72.8,v7isqpxiursyjhj5rmhyhjv9,Lekue,3893871049,56,Center,3893871051,140,3893871047,155,,97.0,3893871045,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481418255,160,1,1,18,16,3czravw89omgc9o4s0w3l1bg5,0,98.3,74.8,2022-11-04T20:18:58.541Z,2022-11-05T10:50:56Z,3893871215,213,4.5,3893871207,141,51.5,3894707419,178,,3893871205,140,94.6,3893871199,56,Center,3893871211,212,16.3,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481418329,184,12,1,18,17,7h7eg7q7dbwvzww78h9d5eh0h,1,5.6,44.6,2022-11-04T20:18:59.808Z,2022-11-05T10:50:59Z,3893871683,141,29.3,3893871685,212,30.9,3893871679,56,Back,3893871681,140,33.3,3894707451,178,,3893871687,213,5.9,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481418351,161,1,1,18,23,3czravw89omgc9o4s0w3l1bg5,0,65.5,66,2022-11-04T20:19:05.775Z,2022-11-05T10:51:07Z,3893871827,212,5.4,3894707681,388,,3893871829,213,5.8,3893871825,141,62.5,3893871817,3,,3893871823,140,70.1,3893871819,56,Center,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481418367,185,1,1,18,24,7h7eg7q7dbwvzww78h9d5eh0h,1,28.4,32,2022-11-04T20:19:06.731Z,2022-11-05T10:51:11Z,3893871945,141,12.5,3893871937,56,Back,3894707773,388,,3893871949,212,16.2,3893871941,140,37.2,3893871933,3,,3893871955,213,5.3,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481418375,186,49,1,18,25,7h7eg7q7dbwvzww78h9d5eh0h,1,37.2,12.5,2022-11-04T20:19:08.240Z,2022-11-05T10:51:15Z,,,,,,,,,,,,,,,,,,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
