id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2465628941,216,1,1,25,36,4jelr92fsge73q39is6qvhxb3,1,10,39.4,2022-10-01T14:40:56.212Z,2022-10-02T04:00:49Z,3810069863,213,5.4,3810069849,56,Back,3810069857,212,28.9,3810069853,141,6.1,3813301971,178,,3810069851,140,27.1,,,,,,,74gwlzg12wr9pkwmdh9xpa505,Jordi Masip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465629213,217,43,1,25,39,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-10-01T14:40:59.441Z,2022-10-01T14:41:09Z,3810071903,144,1,3810071367,140,26.8,3810071373,213,1.3,3810071371,212,7.7,3810071365,56,Back,3810071369,141,23.3,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465629227,218,4,1,25,40,4jelr92fsge73q39is6qvhxb3,1,22.6,14.6,2022-10-01T14:41:00.061Z,2022-10-02T04:00:52Z,3810071435,152,,3810071431,56,Back,3810071427,13,,3810071439,285,,3810071429,294,,3810071511,233,180,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465629147,180,4,1,25,40,1n1j0wsl763lq7ee1k0c11c02,0,77.4,85.4,2022-10-01T14:41:00.062Z,2022-10-02T04:00:52Z,3810070987,13,,3813302051,178,,3810072995,294,,3810071599,233,218,3810071053,152,,3810071057,286,,3810071051,56,Left,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465629699,219,1,1,25,55,4jelr92fsge73q39is6qvhxb3,1,22.8,16.2,2022-10-01T14:41:15.564Z,2022-10-02T04:00:54Z,3813302095,178,,3810073939,5,,3810073955,141,10.7,3810073963,213,5.9,3810073945,140,31.7,3810073941,152,,3810073959,212,10.1,3810073943,56,Back,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465629751,220,1,1,25,58,4jelr92fsge73q39is6qvhxb3,1,31.7,10.7,2022-10-01T14:41:18.453Z,2022-10-02T04:01:05Z,3810074219,141,16.4,3810074221,212,6.7,3813302375,178,,3810074223,213,0.6,3810074217,140,36.9,3810074215,56,Back,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465629871,221,1,1,26,0,4jelr92fsge73q39is6qvhxb3,1,36.9,16.4,2022-10-01T14:41:20.344Z,2022-10-02T04:01:09Z,3810074879,213,3.1,3813302487,178,,3810074871,56,Back,3810074875,141,17.3,3810074877,212,11.4,3810074873,140,26.1,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465629977,222,1,1,26,3,4jelr92fsge73q39is6qvhxb3,1,27.6,26.5,2022-10-01T14:41:22.943Z,2022-10-02T04:01:13Z,3810075451,212,19.5,3810075449,141,54.8,3810075453,213,1.7,3813302639,178,,3810075447,140,24.7,3810075445,56,Back,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465630075,223,1,1,26,5,4jelr92fsge73q39is6qvhxb3,1,26.1,57.9,2022-10-01T14:41:24.952Z,2022-10-02T04:01:16Z,3810076107,213,1.1,3810076103,141,92.6,3810076101,140,38.4,3810076105,212,26.9,3810076099,56,Back,3813302735,178,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465630223,224,1,1,26,8,4jelr92fsge73q39is6qvhxb3,1,38.4,92.6,2022-10-01T14:41:28.214Z,2022-10-02T04:01:19Z,3810076929,212,26.5,3813302787,178,,3810076925,140,22.7,3810076931,213,4.0,3810076927,141,62.1,3810076923,56,Back,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465630423,225,1,1,26,12,4jelr92fsge73q39is6qvhxb3,1,22.4,57.6,2022-10-01T14:41:32.014Z,2022-10-02T04:01:22Z,3810078007,141,6.5,3810078005,140,62.0,3813302867,178,,3810078001,56,Right,3810077995,155,,3810078009,212,54.2,3810078011,213,5.6,3810078013,1,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465630437,226,61,1,26,16,4jelr92fsge73q39is6qvhxb3,1,62,6.5,2022-10-01T14:41:35.732Z,2022-10-02T04:01:30Z,3810078057,56,Right,3813303077,178,,3813303075,21,,,,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465630765,181,5,1,26,18,1n1j0wsl763lq7ee1k0c11c02,1,36,101.7,2022-10-01T14:41:37.957Z,2022-10-02T04:01:33Z,3810079803,233,227,3810079611,56,Back,3810079615,347,,,,,,,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465630483,227,5,1,26,18,4jelr92fsge73q39is6qvhxb3,0,64,-1.7,2022-10-01T14:41:37.957Z,2022-10-02T04:01:33Z,3810078263,347,,3810079913,233,181,3810078257,56,Right,,,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465630907,182,1,1,26,24,1n1j0wsl763lq7ee1k0c11c02,1,33.7,100,2022-10-01T14:41:43.666Z,2022-10-02T04:02:38Z,3810080471,140,36.2,3810080477,212,34.9,3810080467,107,,3810080473,141,49.9,3810080469,56,Back,3810080481,213,4.8,3810080483,1,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465630947,183,1,1,26,27,1n1j0wsl763lq7ee1k0c11c02,1,36.2,49.9,2022-10-01T14:41:47.126Z,2022-10-02T04:02:47Z,3810080699,141,35.5,3813304785,178,,3810080697,140,47.1,3810080695,56,Back,3810080703,213,5.6,3810080701,212,15.1,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465631107,184,1,1,26,29,1n1j0wsl763lq7ee1k0c11c02,1,47.1,35.5,2022-10-01T14:41:48.915Z,2022-10-02T04:02:55Z,3810081655,213,5.1,3810081651,141,4.3,3810081653,212,22.7,3810081649,140,54.7,3810081647,56,Right,3813304903,178,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465631247,185,1,1,26,32,1n1j0wsl763lq7ee1k0c11c02,1,59.3,7.3,2022-10-01T14:41:52.338Z,2022-10-02T04:03:14Z,3810082409,140,62.0,3810082411,141,23.7,3810082415,213,1.3,3810082413,212,11.5,3810082407,56,Center,3813305291,178,,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465631333,186,1,1,26,35,1n1j0wsl763lq7ee1k0c11c02,1,64,30.6,2022-10-01T14:41:55.436Z,2022-10-02T04:03:18Z,3810082891,196,,3810082895,140,73.0,3810082893,56,Left,3810082897,141,94.1,3810082889,155,,3810082899,212,44.2,3810082901,213,1.4,3810082903,1,,eiqt71z69beq7akuhot0foset,Carles Aleñá,3813305401,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465631405,187,1,1,26,38,1n1j0wsl763lq7ee1k0c11c02,0,73,94.1,2022-10-01T14:41:58.038Z,2022-10-02T04:03:23Z,3813305529,388,,3810083223,213,4.8,3810083221,212,5.6,3810083219,141,85.9,3810083215,56,Left,3810083213,3,,3810083217,140,73.6,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465631483,228,49,1,26,41,4jelr92fsge73q39is6qvhxb3,1,26.3,5.2,2022-10-01T14:42:01.028Z,2022-10-02T04:03:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465631525,229,1,1,26,41,4jelr92fsge73q39is6qvhxb3,0,26.3,5.2,2022-10-01T14:42:01.124Z,2022-10-02T04:03:33Z,3810083851,213,0.1,3810083847,212,21.8,3810083841,140,47.0,3810083845,141,6.8,3810083837,56,Back,3813305753,178,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465631559,188,49,1,26,43,1n1j0wsl763lq7ee1k0c11c02,1,57.8,87.7,2022-10-01T14:42:03.518Z,2022-10-02T04:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465631815,189,1,1,26,44,1n1j0wsl763lq7ee1k0c11c02,1,61.4,94.8,2022-10-01T14:42:04.468Z,2022-10-02T04:03:41Z,3810085389,213,0.1,3810085381,141,95.4,3810085383,212,5.9,3810085379,140,67.0,3810085377,56,Left,3813305869,178,,,,,,,,qg0ok4244nmslpvxnoj6zn8q,G. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466265149,788,43,1,26,47,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2022-10-01T14:42:07.429Z,2022-10-02T06:50:23Z,3813505095,178,0,3813505231,144,82,,,,,,,,,,,,,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465631989,190,1,1,26,50,1n1j0wsl763lq7ee1k0c11c02,1,59.1,97.2,2022-10-01T14:42:10.091Z,2022-10-02T04:03:45Z,3810086201,56,Back,3810086205,141,83.5,3810086207,212,28.5,3810086203,140,33.4,3810086209,213,3.5,3813305917,178,,,,,,,,5lzbyj5i0cotpry4gneap8c89,Juan Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465632103,191,1,1,26,53,1n1j0wsl763lq7ee1k0c11c02,1,31.5,79.7,2022-10-01T14:42:12.879Z,2022-10-02T04:03:51Z,3810086813,212,38.6,3813305993,178,,3810086799,56,Back,3810086819,213,4.8,3810086803,140,35.9,3810086807,141,23.4,3810086825,1,,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465632203,192,1,1,26,57,1n1j0wsl763lq7ee1k0c11c02,1,39.3,23,2022-10-01T14:42:16.649Z,2022-10-02T04:04:04Z,3810087411,213,5.3,3813306141,178,,3810087397,56,Back,3810087399,140,48.5,3810087407,212,16.8,3810087401,141,2.8,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465632325,193,1,1,26,59,1n1j0wsl763lq7ee1k0c11c02,1,48.5,2.8,2022-10-01T14:42:19.569Z,2022-10-02T04:04:07Z,3810088005,213,0.7,3810088001,141,24.0,3810088003,212,23.0,3810087997,56,Center,3813306185,178,,3810087999,140,65.6,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465632353,194,1,1,27,1,1n1j0wsl763lq7ee1k0c11c02,0,65.6,24,2022-10-01T14:42:20.745Z,2022-10-02T04:04:31Z,3810378411,286,,3810088143,212,1.7,3810088141,141,26.1,3810088137,56,Center,3810088145,213,1.0,3813306335,178,,3810378339,168,,3810378407,233,230,eiqt71z69beq7akuhot0foset,Carles Aleñá,3810378405,236,,3810088139,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465632387,230,74,1,27,1,4jelr92fsge73q39is6qvhxb3,1,38.7,79,2022-10-01T14:42:20.902Z,2022-10-02T04:04:16Z,3810088373,56,Back,3813306367,178,,3810088375,285,,3810088631,233,194,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465632481,195,1,1,27,2,1n1j0wsl763lq7ee1k0c11c02,1,55.7,7.7,2022-10-01T14:42:22.520Z,2022-10-02T04:07:38Z,3810088939,140,54.1,3810088935,56,Center,3810088931,3,,3810088943,141,31.0,3810088947,213,1.7,3810088945,212,15.9,3813310073,388,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465632683,196,1,1,27,5,1n1j0wsl763lq7ee1k0c11c02,1,54.1,31,2022-10-01T14:42:24.982Z,2022-10-02T04:07:50Z,3813310399,178,,3810089939,212,19.2,3810089935,141,46.9,3810089931,56,Back,3810089933,140,39.0,3810089941,213,2.5,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465632871,197,1,1,27,9,1n1j0wsl763lq7ee1k0c11c02,1,43.4,41.8,2022-10-01T14:42:28.754Z,2022-10-02T04:07:54Z,3810090903,1,,3810090901,213,5.7,3810090899,212,47.7,3810090897,141,2.3,3810090893,56,Right,3810090891,155,,3810090895,140,80.9,3813310499,178,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465633177,198,1,1,27,12,1n1j0wsl763lq7ee1k0c11c02,0,80.9,2.3,2022-10-01T14:42:31.907Z,2022-10-02T04:08:00Z,3810092613,56,Right,3810092615,140,70.4,3810092619,141,14.0,3813310647,178,,3810092625,212,13.6,3810092629,213,2.5,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466265977,813,67,1,27,13,1n1j0wsl763lq7ee1k0c11c02,1,69.8,15.1,2022-10-01T14:42:33.214Z,2022-10-02T12:07:59Z,3813508103,233,1005,,,,,,,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466265975,1005,67,1,27,13,4jelr92fsge73q39is6qvhxb3,0,30.2,84.9,2022-10-01T14:42:33.215Z,2022-10-02T06:53:05Z,3813508129,233,813,,,,,,,,,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465633193,199,61,1,27,13,1n1j0wsl763lq7ee1k0c11c02,0,70.4,14,2022-10-01T14:42:33.321Z,2022-10-02T12:07:59Z,3813310777,389,,3810092679,56,Right,,,,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465633139,231,1,1,27,15,4jelr92fsge73q39is6qvhxb3,0,25.9,90.9,2022-10-01T14:42:35.117Z,2022-10-02T04:08:20Z,3813311133,388,,3810092455,212,8.4,3810092449,141,100.0,3810092433,56,Back,3810092425,3,,3810092459,213,1.0,3810092441,140,30.3,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465633235,200,5,1,27,16,1n1j0wsl763lq7ee1k0c11c02,1,72.6,-1.3,2022-10-01T14:42:36.370Z,2022-10-02T04:08:23Z,3810147325,233,232,3810092937,56,Right,3810092939,347,,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465633157,232,5,1,27,16,4jelr92fsge73q39is6qvhxb3,0,27.4,101.3,2022-10-01T14:42:36.370Z,2022-10-02T04:08:23Z,3810092491,56,Back,3810147475,233,200,3810092493,347,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465633289,233,43,1,27,17,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-10-01T14:42:36.935Z,2022-10-01T14:43:06Z,3810093219,213,5.6,3810093215,141,83.6,3810093217,212,5.7,3810093213,140,31.7,3810098601,144,1,3810093209,56,Back,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465634553,201,1,1,27,53,1n1j0wsl763lq7ee1k0c11c02,1,74,0,2022-10-01T14:43:12.924Z,2022-10-02T04:08:27Z,3810147737,107,,3810100383,141,10.3,3810100387,213,1.2,3810100385,212,8.7,3810100381,140,77.0,3810100379,56,Right,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465634597,202,1,1,27,54,1n1j0wsl763lq7ee1k0c11c02,0,77,10.3,2022-10-01T14:43:14.074Z,2022-10-02T04:08:33Z,3810100615,56,Right,3810100617,140,77.6,3810100631,213,4.8,3813311387,178,,3810100625,212,4.9,3810100619,141,3.1,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465634653,234,49,1,27,55,4jelr92fsge73q39is6qvhxb3,1,22.5,98.3,2022-10-01T14:43:15.194Z,2022-10-02T04:08:39Z,,,,,,,,,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465634695,235,1,1,27,55,4jelr92fsge73q39is6qvhxb3,1,22.5,97.3,2022-10-01T14:43:15.341Z,2022-10-02T04:08:43Z,3810101229,141,88.4,3813311583,178,,3810101233,213,5.6,3810101225,56,Back,3810101227,140,29.6,3810101231,212,9.6,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465634705,236,1,1,27,57,4jelr92fsge73q39is6qvhxb3,0,33,94.8,2022-10-01T14:43:17.195Z,2022-10-02T04:09:34Z,3813311697,178,,3810101299,141,96.4,3810101295,56,Back,3810101297,140,38.6,3810101303,213,0.2,3810101301,212,6.0,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465634763,203,8,1,27,57,1n1j0wsl763lq7ee1k0c11c02,1,67.2,5,2022-10-01T14:43:17.219Z,2022-10-02T04:09:24Z,3813311759,178,,3810101655,56,Right,3812598053,383,,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465634779,204,49,1,27,58,1n1j0wsl763lq7ee1k0c11c02,1,67.2,5,2022-10-01T14:43:17.874Z,2022-10-02T04:09:19Z,,,,,,,,,,,,,,,,,,,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465634833,205,1,1,27,58,1n1j0wsl763lq7ee1k0c11c02,1,67.2,5,2022-10-01T14:43:18.403Z,2022-10-02T04:09:40Z,3813312055,178,,3810102091,213,1.6,3810102087,212,5.3,3810102083,140,67.0,3810102081,56,Right,3810102085,141,12.8,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465634915,206,1,1,28,0,1n1j0wsl763lq7ee1k0c11c02,1,67,12.8,2022-10-01T14:43:19.898Z,2022-10-02T04:09:43Z,3810102545,212,8.9,3810102547,213,0.9,3810102543,141,22.7,3810102533,56,Center,3813312631,178,,3810102539,140,72.5,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465634933,207,1,1,28,0,1n1j0wsl763lq7ee1k0c11c02,1,72.5,22.7,2022-10-01T14:43:20.524Z,2022-10-02T04:09:46Z,3813312685,178,,3810102639,213,4.5,3810102635,212,13.8,3810102627,56,Right,3810102631,141,2.9,3810102629,140,69.6,,,,,,,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465635057,208,1,1,28,2,1n1j0wsl763lq7ee1k0c11c02,1,69.6,2.9,2022-10-01T14:43:22.552Z,2022-10-02T04:09:48Z,3810103321,212,21.6,3810103323,213,0.4,3813312773,178,,3810103319,141,16.4,3810103317,140,88.2,3810103315,56,Right,,,,,,,eiqt71z69beq7akuhot0foset,Carles Aleñá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465635149,209,1,1,28,5,1n1j0wsl763lq7ee1k0c11c02,1,90.7,18.5,2022-10-01T14:43:24.990Z,2022-10-02T04:09:59Z,3810103771,56,Center,3810103791,213,1.3,3810103755,2,,3810116013,154,,3810116011,210,16,3813312805,178,,3810103781,141,52.8,3810103777,140,96.9,5gorfhj7uwpomrhlso1krxrkl,M. Arambarri,3812599585,224,,3810116015,22,,3812599587,20,,3810103787,212,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,1
2465635309,210,16,1,28,7,1n1j0wsl763lq7ee1k0c11c02,1,96.1,56.1,2022-10-01T14:43:26.974Z,2022-10-02T04:09:59Z,3812601921,395,0.6,3810110105,374,2022-10-01 15:43:26.489,3810116205,328,,3810116179,78,,3810116209,231,51.8,3813312985,178,,3810110101,61,,3810116201,103,15.2,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,3810104651,22,,3810110109,375,28:06.894,3810116189,55,209,3810110097,72,3812601923,396,,,46.9,3810116207,230,3810116181,29,3810104657,56,3810116197,102,99.3,,Center,50.5,3810116185,154,,3810116203,214,,,,,,,
2465638555,237,1,1,29,23,4jelr92fsge73q39is6qvhxb3,1,50,49.9,2022-10-01T14:44:42.730Z,2022-10-02T04:10:01Z,3810122079,213,2.7,3813313043,178,,3810122081,279,G,3810122075,141,65.1,3810122071,56,Back,3810122077,212,23.2,3810122073,140,30.2,3810136299,189,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466090517,850,61,1,29,24,4jelr92fsge73q39is6qvhxb3,1,31.5,66.3,2022-10-01T14:44:44.431Z,2022-10-02T04:10:03Z,3812610243,189,,3812610137,56,Back,3813313083,178,,,,,,,,,,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465638599,238,1,1,29,28,4jelr92fsge73q39is6qvhxb3,1,64.2,94.6,2022-10-01T14:44:48.282Z,2022-10-02T04:10:08Z,3810122343,140,75.4,3810122347,212,14.0,3810122341,56,Left,3810122345,141,83.3,3813313265,178,,3810122349,213,5.7,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465638661,239,1,1,29,29,4jelr92fsge73q39is6qvhxb3,0,75.8,94,2022-10-01T14:44:49.343Z,2022-10-02T04:10:13Z,3813313443,178,,3810122679,212,3.4,3810122681,213,5.9,3810122675,140,78.8,3810122677,141,92.3,3810122673,56,Left,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465665817,356,61,1,29,29,1n1j0wsl763lq7ee1k0c11c02,1,24.7,5.8,2022-10-01T14:44:49.537Z,2022-10-02T04:10:21Z,3813313621,178,,3810259423,56,Back,3813313619,21,,,,,,,,,,,,,,,,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465638743,240,15,1,29,31,4jelr92fsge73q39is6qvhxb3,1,86.8,83.5,2022-10-01T14:44:51.501Z,2022-10-02T04:10:26Z,3810123035,56,Left,3813313695,178,,3810236039,146,96.3,3810235299,22,,3810264413,458,,3810412413,69,,3810264407,328,,3810236035,103,29.7,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,3810235629,72,,3810237271,233,211,3810236025,77,,3810236033,102,3810236037,215,,53.2,,3810236041,147,,,,,,,56.0,,,,,,,,,,,,,,,
2465638817,211,10,1,29,32,1n1j0wsl763lq7ee1k0c11c02,1,1.2,47,2022-10-01T14:44:52.541Z,2022-10-02T04:10:31Z,3810123405,56,Back,3810237349,233,240,3810237123,181,,3810237121,173,,3812612533,378,,3812612531,182,,,,,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465638829,212,6,1,29,34,1n1j0wsl763lq7ee1k0c11c02,0,0.4,45.7,2022-10-01T14:44:54.433Z,2022-10-02T04:10:33Z,3810123675,233,241,3810123457,73,,3810123455,56,Back,,,,,,,,,,,,,,,,vota9gwygxp3wc998tl7ldxx,David Soria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
