id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2481797405,67,1,1,7,22,4yg9ttzw0m51048doksv8uq5r,0,42,26.1,2022-11-05T15:23:30.688Z,2022-11-05T23:28:04Z,3895835069,213,6.0,3897747069,178,,3895835065,141,19.2,3895835067,212,15.7,3895835059,56,Right,3895835063,140,56.3,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797465,81,1,1,7,23,4jelr92fsge73q39is6qvhxb3,1,44.1,86.2,2022-11-05T15:23:31.838Z,2022-11-05T23:28:46Z,3895835381,140,45.5,3897748105,178,,3895835379,56,Back,3895835385,141,79.6,3895835391,213,5.0,3895835389,212,4.7,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797423,80,49,1,7,23,4jelr92fsge73q39is6qvhxb3,1,44.1,86.2,2022-11-05T15:23:31.847Z,2022-11-05T23:28:40Z,,,,,,,,,,,,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797489,82,1,1,7,26,4jelr92fsge73q39is6qvhxb3,0,50.6,81.4,2022-11-05T15:23:34.238Z,2022-11-05T23:28:51Z,3897748251,178,,3895835481,56,Left,3895835483,140,59.5,3895835489,213,6.2,3895835485,141,80.5,3895835487,212,9.4,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797533,69,49,1,7,26,4yg9ttzw0m51048doksv8uq5r,1,44.1,21.2,2022-11-05T15:23:34.738Z,2022-11-05T23:30:01Z,,,,,,,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797499,68,8,1,7,26,4yg9ttzw0m51048doksv8uq5r,1,44.1,21.8,2022-11-05T15:23:34.877Z,2022-11-05T23:30:05Z,3896903483,383,,3897748445,178,,3895835527,56,Back,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797553,70,50,1,7,28,4yg9ttzw0m51048doksv8uq5r,1,42.8,14.8,2022-11-05T15:23:36.659Z,2022-11-05T23:30:19Z,3895835763,56,Back,3895836121,233,83,3895835765,286,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797609,83,7,1,7,28,4jelr92fsge73q39is6qvhxb3,1,57.2,85.2,2022-11-05T15:23:36.791Z,2022-11-05T23:30:27Z,3895836051,285,,3895836099,233,70,3896904245,384,,3895836049,56,Left,3897750511,178,,,,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797617,84,49,1,7,29,4jelr92fsge73q39is6qvhxb3,1,61.4,88.1,2022-11-05T15:23:38.115Z,2022-11-06T10:31:15Z,,,,,,,,,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482297851,1316,45,1,7,29,4yg9ttzw0m51048doksv8uq5r,0,35.2,13,2022-11-05T15:23:38.145Z,2023-03-06T07:10:11Z,4077844541,285,,4077845925,233,1459,4077844539,56,Back,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482297649,1459,3,1,7,29,4jelr92fsge73q39is6qvhxb3,1,64.8,87,2022-11-05T15:23:38.145Z,2023-03-06T07:10:11Z,4077844901,464,,4077844389,56,Left,4077844391,286,,4077845917,233,1316,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482259655,1129,43,1,7,30,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-11-05T15:23:38.569Z,2022-11-06T10:30:24Z,3898492475,144,83,3898314207,399,199259,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482297575,1458,43,1,7,30,4jelr92fsge73q39is6qvhxb3,1,0,0,2022-11-05T15:23:38.682Z,2022-11-06T10:30:59Z,3898493087,233,1315,3898493363,144,67,,,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482297569,1315,43,1,7,30,4yg9ttzw0m51048doksv8uq5r,1,0,0,2022-11-05T15:23:38.683Z,2022-11-06T10:30:58Z,3898493331,144,67,3898493091,233,1458,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797693,85,1,1,7,31,4jelr92fsge73q39is6qvhxb3,1,67.1,94.7,2022-11-05T15:23:39.497Z,2022-11-05T23:31:08Z,3895836447,141,96.2,3895836439,56,Back,3897751353,178,,3895836443,140,48.1,3895836451,212,20.0,3895836453,213,3.1,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797737,86,1,1,7,33,4jelr92fsge73q39is6qvhxb3,1,48,96.2,2022-11-05T15:23:41.720Z,2022-11-05T23:31:16Z,3897751585,178,,3895836713,56,Back,3895836721,213,4.7,3895836719,212,6.8,3895836715,140,48.0,3895836717,141,86.2,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797835,87,1,1,7,35,4jelr92fsge73q39is6qvhxb3,1,47.9,85.6,2022-11-05T15:23:43.768Z,2022-11-05T23:31:21Z,3895837231,213,4.0,3895837223,56,Back,3895837225,140,27.2,3895837229,212,31.9,3897751619,178,,3895837227,141,51.2,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481797931,88,1,1,7,39,4jelr92fsge73q39is6qvhxb3,1,28.4,49.4,2022-11-05T15:23:47.700Z,2022-11-05T23:31:27Z,3895837743,140,30.9,3895837741,56,Back,3895837747,212,9.6,3895837745,141,35.8,3895837749,213,5.0,3897751709,178,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798035,89,1,1,7,43,4jelr92fsge73q39is6qvhxb3,1,33.3,29.5,2022-11-05T15:23:51.439Z,2022-11-05T23:31:31Z,3895838259,56,Right,3895838263,140,52.2,3897751803,178,,3895838273,213,5.6,3895838271,212,25.9,3895838267,141,5.0,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798083,90,1,1,7,46,4jelr92fsge73q39is6qvhxb3,1,47,6.8,2022-11-05T15:23:54.799Z,2022-11-05T23:31:38Z,3895838523,140,35.8,3895838521,56,Back,3897751909,178,,3895838527,212,17.2,3895838525,141,25.2,3895838529,213,2.3,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798169,91,1,1,7,48,4jelr92fsge73q39is6qvhxb3,1,35.8,25.2,2022-11-05T15:23:56.881Z,2022-11-05T23:31:43Z,3895838945,212,17.7,3895838949,213,1.7,3895838935,56,Back,3895838939,140,33.9,3897752029,178,,3895838941,141,51.0,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798263,92,1,1,7,52,4jelr92fsge73q39is6qvhxb3,1,37.8,57.8,2022-11-05T15:24:00.490Z,2022-11-05T23:31:48Z,3895839541,141,69.6,3897752191,178,,3895839543,212,17.1,3895839539,140,52.2,3895839537,56,Center,3895839545,213,0.5,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798271,93,4,1,7,54,4jelr92fsge73q39is6qvhxb3,1,51.8,71,2022-11-05T15:24:02.668Z,2022-11-05T23:32:01Z,3895839807,233,71,3895839581,56,Center,3895839583,152,,3895839587,286,,3895839579,13,,3895839585,265,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798299,71,4,1,7,54,4yg9ttzw0m51048doksv8uq5r,0,48.2,29,2022-11-05T15:24:02.669Z,2022-11-05T23:32:00Z,3895839709,13,,3895839713,152,,3895839711,56,Back,3895839865,233,93,3895839715,265,,3897752419,178,,3895839717,285,,,,,agmcwbzoertg4l8njpdai7kl,Pol Lirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798705,94,1,1,8,9,4jelr92fsge73q39is6qvhxb3,1,48.4,76,2022-11-05T15:24:18.061Z,2022-11-05T23:32:12Z,3895841719,5,,3897752685,178,,3895888123,189,,3895841727,56,Center,3895841737,212,11.9,3895841731,141,73.8,3895841739,213,6.2,3895841729,140,59.6,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,3895841725,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798741,95,1,1,8,11,4jelr92fsge73q39is6qvhxb3,1,59.6,73.8,2022-11-05T15:24:20.100Z,2022-11-05T23:32:16Z,3895841975,213,5.5,3897752759,178,,3895841967,56,Center,3895841969,140,64.7,3895841973,212,7.8,3895841971,141,65.4,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798753,96,61,1,8,12,4jelr92fsge73q39is6qvhxb3,0,64.7,65.4,2022-11-05T15:24:20.870Z,2022-11-05T23:32:26Z,3897752991,178,,3895842029,56,Center,,,,,,,,,,,,,,,,,,,25txz41mi9auu289jliapd6tx,Sergio León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798825,72,1,1,8,13,4yg9ttzw0m51048doksv8uq5r,1,28.2,34.5,2022-11-05T15:24:21.723Z,2022-11-05T23:32:39Z,3895842381,212,21.0,3895842383,213,0.4,3895842379,141,47.4,3895842375,56,Back,3895842377,140,46.4,3897753317,178,,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798831,73,49,1,8,15,4yg9ttzw0m51048doksv8uq5r,1,46.7,47.4,2022-11-05T15:24:23.562Z,2022-11-05T23:32:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798877,74,1,1,8,15,4yg9ttzw0m51048doksv8uq5r,1,47.3,48,2022-11-05T15:24:23.642Z,2022-11-05T23:32:56Z,3895842681,56,Back,3895842683,140,35.5,3895842689,213,2.7,3897753651,178,,3895842685,141,56.1,3895842687,212,13.6,,,,,,,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798979,75,1,1,8,16,4yg9ttzw0m51048doksv8uq5r,1,40.6,61.4,2022-11-05T15:24:24.762Z,2022-11-05T23:33:04Z,3895843187,212,16.5,3895843185,141,83.7,3897753845,178,,3895843189,213,1.2,3895843177,56,Back,3895843181,140,46.9,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481798993,76,3,1,8,20,4yg9ttzw0m51048doksv8uq5r,0,56.2,91.2,2022-11-05T15:24:28.673Z,2022-11-05T23:33:15Z,3895843239,286,,3897754187,178,,3895843585,233,97,3895843237,56,Left,3896914255,465,,,,,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799047,97,7,1,8,20,4jelr92fsge73q39is6qvhxb3,1,43.8,8.8,2022-11-05T15:24:28.842Z,2022-11-05T23:33:22Z,3896914409,383,,3895843567,233,76,3895843469,285,,3895843467,56,Back,3897754369,178,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799055,98,49,1,8,22,4jelr92fsge73q39is6qvhxb3,1,55.7,5.2,2022-11-05T15:24:30.691Z,2022-11-05T23:33:28Z,,,,,,,,,,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799105,99,1,1,8,23,4jelr92fsge73q39is6qvhxb3,1,55.8,5.2,2022-11-05T15:24:31.535Z,2022-11-05T23:33:34Z,3897754737,178,,3895843703,56,Right,3895843709,212,14.0,3895843705,140,67.7,3895843707,141,14.6,3895843711,213,0.5,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799123,100,1,1,8,25,4jelr92fsge73q39is6qvhxb3,0,67.4,15.5,2022-11-05T15:24:33.371Z,2022-11-05T23:33:38Z,3895843843,56,Right,3895843851,213,0.4,3895843847,141,19.1,3895843849,212,6.0,3897754873,178,,3895843845,140,72.6,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799139,77,61,1,8,25,4yg9ttzw0m51048doksv8uq5r,1,34.5,73.6,2022-11-05T15:24:33.672Z,2022-11-05T23:33:42Z,3897754993,178,,3895843913,56,Back,,,,,,,,,,,,,,,,,,,33r4ae8aivh27ho0ix9mnkedx,Bigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799175,101,50,1,8,26,4jelr92fsge73q39is6qvhxb3,1,65.4,15.6,2022-11-05T15:24:34.953Z,2022-11-05T23:34:11Z,3895844069,286,,3895844271,233,78,3895844067,56,Right,,,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799193,78,7,1,8,27,4yg9ttzw0m51048doksv8uq5r,0,34.6,84.4,2022-11-05T15:24:35.463Z,2022-11-05T23:34:16Z,3895844217,233,101,3895844159,285,,3896946685,384,,3897755903,178,,3895844157,56,Back,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799283,102,1,1,8,30,4jelr92fsge73q39is6qvhxb3,1,59.4,6.4,2022-11-05T15:24:38.455Z,2022-11-05T23:34:20Z,3897756001,178,,3895844673,56,Back,3895844681,213,2.7,3895844677,141,18.2,3895844679,212,18.1,3895844675,140,43.9,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799319,103,1,1,8,32,4jelr92fsge73q39is6qvhxb3,1,45.6,17.6,2022-11-05T15:24:40.664Z,2022-11-05T23:34:25Z,3895844903,140,38.1,3895844901,56,Back,3897756129,178,,3895844907,212,27.9,3895844905,141,56.9,3895844909,213,1.9,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799409,104,1,1,8,35,4jelr92fsge73q39is6qvhxb3,1,39.7,60.8,2022-11-05T15:24:43.582Z,2022-11-05T23:34:28Z,3897756197,178,,3895845375,213,0.8,3895845367,56,Left,3895845373,212,31.4,3895845369,140,59.6,3895845371,141,95.3,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799465,105,1,1,8,38,4jelr92fsge73q39is6qvhxb3,1,59.8,95.4,2022-11-05T15:24:46.373Z,2022-11-05T23:34:34Z,3895845687,140,58.7,3895845691,212,9.9,3895845685,56,Left,3895845693,213,4.6,3895845689,141,80.9,3897756317,178,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799543,106,1,1,8,41,4jelr92fsge73q39is6qvhxb3,1,43,78.5,2022-11-05T15:24:50.194Z,2022-11-05T23:34:40Z,3895846029,213,4.5,3895846013,56,Back,3895846025,212,31.6,3895846021,141,33.4,3895846017,140,35.6,3897756455,178,,,,,,,,1whtyw1adggpz4j1xp7sjbeg9,Álvaro Aguado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799613,107,1,1,8,45,4jelr92fsge73q39is6qvhxb3,1,35.8,33.3,2022-11-05T15:24:53.334Z,2022-11-05T23:34:46Z,3895846411,56,Back,3895846413,140,44.7,3895846417,212,18.0,3897756557,178,,3895846419,213,5.3,3895846415,141,10.7,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799659,108,1,1,8,48,4jelr92fsge73q39is6qvhxb3,1,54.3,9.1,2022-11-05T15:24:56.543Z,2022-11-05T23:34:51Z,3897756687,178,,3895846657,141,7.3,3895846655,140,70.6,3895846661,213,6.2,3895846659,212,17.2,3895846653,56,Right,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799675,109,1,1,8,49,4jelr92fsge73q39is6qvhxb3,1,70.6,7.3,2022-11-05T15:24:57.451Z,2022-11-05T23:34:56Z,3895846723,56,Right,3897756771,178,,3895846797,156,,3895846731,213,3.3,3895846727,141,4.9,3895846725,140,57.2,3895846729,212,14.2,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799841,110,1,1,8,53,4jelr92fsge73q39is6qvhxb3,0,40.9,8,2022-11-05T15:25:01.364Z,2022-11-05T23:35:00Z,3895847645,56,Back,3895847649,141,53.9,3895847647,140,40.5,3897756881,178,,3895847653,213,1.6,3895847651,212,31.2,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799855,79,49,1,8,55,4yg9ttzw0m51048doksv8uq5r,1,59.9,42.5,2022-11-05T15:25:03.234Z,2022-11-05T23:35:08Z,,,,,,,,,,,,,,,,,,,,,,,,,defkaykmw8lmts2gumfa1jyzt,Álex Collado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481799951,80,1,1,8,56,4yg9ttzw0m51048doksv8uq5r,1,59.9,42.5,2022-11-05T15:25:04.575Z,2022-11-05T23:35:14Z,3895848347,141,54.9,3897757245,178,,3895848349,212,12.4,3895848345,140,68.5,3895848343,56,Center,3895848351,213,0.8,,,,,,,defkaykmw8lmts2gumfa1jyzt,Álex Collado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800031,81,1,1,8,59,4yg9ttzw0m51048doksv8uq5r,1,79.2,62,2022-11-05T15:25:07.686Z,2022-11-05T23:35:22Z,3895848807,212,38.2,3895848811,1,,3895848805,141,9.7,3895848809,213,5.1,3895848803,140,92.6,3897757353,178,,3895848799,155,,3895848801,56,Right,1ore4ght7ls393tcpbmah9dcl,Pere Milla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800097,82,1,1,9,4,4yg9ttzw0m51048doksv8uq5r,1,92.5,8.9,2022-11-05T15:25:12.375Z,2022-11-05T23:35:26Z,3895849233,212,17.6,3895849221,56,Right,3895849225,140,76.0,3897757447,178,,3895849227,141,13.2,3895849239,213,3.0,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800131,83,1,1,9,6,4yg9ttzw0m51048doksv8uq5r,0,76,13.4,2022-11-05T15:25:15.156Z,2022-11-05T23:35:46Z,3895849519,155,,3897757917,178,,3895849527,212,31.7,3895849517,2,,3895849523,140,93.6,3896959305,20,,3895849521,56,Center,3895849525,141,51.2,agmcwbzoertg4l8njpdai7kl,Pol Lirola,3896959303,224,,,3895849529,213,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800233,111,12,1,9,8,4jelr92fsge73q39is6qvhxb3,1,6.7,47.8,2022-11-05T15:25:16.596Z,2022-11-05T23:35:54Z,3895850039,213,4.6,3895850027,56,Back,3895850037,212,33.4,3895850123,167,,3895850261,15,,3895850033,141,0.0,3897758061,388,,3895850031,140,2.7,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800305,84,5,1,9,12,4yg9ttzw0m51048doksv8uq5r,1,97.1,101.4,2022-11-05T15:25:20.980Z,2022-11-05T23:36:07Z,3895850507,347,,3895850503,56,Left,3895850579,233,112,,,,,,,,,,,,,,,,agmcwbzoertg4l8njpdai7kl,Pol Lirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800237,112,5,1,9,12,4jelr92fsge73q39is6qvhxb3,0,2.9,-1.4,2022-11-05T15:25:20.980Z,2022-11-05T23:36:08Z,3895850057,56,Back,3895850059,347,,3895850639,233,84,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800345,85,1,1,9,16,4yg9ttzw0m51048doksv8uq5r,1,96.9,100,2022-11-05T15:25:24.966Z,2022-11-05T23:36:12Z,3895850723,140,97.4,3895850719,56,Center,3895850717,107,,3895850727,212,17.9,3895850725,141,75.4,3895850729,213,4.7,,,,,,,1i9mqbswolg91evnmsrf5katx,Tete Morente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800361,86,1,1,9,18,4yg9ttzw0m51048doksv8uq5r,0,97.5,75.3,2022-11-05T15:25:26.876Z,2022-11-05T23:36:23Z,3895850779,141,59.6,3896960387,72,,3895850771,155,,3895852099,2,,3897758543,178,,3895850773,56,Center,3895850781,212,10.8,3895850783,213,4.6,7wjmaxqunpd84il1p5w4xwrmd,Clerc,3895850777,140,96.3,,3896960385,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800405,113,12,1,9,19,4jelr92fsge73q39is6qvhxb3,1,3.4,44.5,2022-11-05T15:25:27.837Z,2022-11-05T23:36:36Z,3895851045,212,32.1,3897758803,178,,3895851047,213,5.0,3895851039,56,Back,3895851043,141,0.0,3895851041,140,10.7,3895851099,167,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800591,87,5,1,9,23,4yg9ttzw0m51048doksv8uq5r,1,88.4,101.7,2022-11-05T15:25:31.648Z,2022-11-05T23:36:44Z,3895852043,56,Left,3895852045,347,,3895852105,233,114,,,,,,,,,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800413,114,5,1,9,23,4jelr92fsge73q39is6qvhxb3,0,11.6,-1.7,2022-11-05T15:25:31.648Z,2022-11-05T23:36:45Z,3895852137,233,87,3895851079,56,Back,3895851081,347,,,,,,,,,,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800929,88,1,1,9,42,4yg9ttzw0m51048doksv8uq5r,1,84.3,100,2022-11-05T15:25:51.017Z,2022-11-05T23:36:51Z,3895854041,56,Center,3895854043,140,82.2,3895854049,213,4.6,3895854045,141,72.6,3895854047,212,20.0,3895854039,107,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800935,89,61,1,9,44,4yg9ttzw0m51048doksv8uq5r,0,82.2,82,2022-11-05T15:25:52.998Z,2022-11-05T23:36:59Z,3895854081,56,Left,3897759317,178,,,,,,,,,,,,,,,,,,,,defkaykmw8lmts2gumfa1jyzt,Álex Collado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800973,115,12,1,9,47,4jelr92fsge73q39is6qvhxb3,1,12.2,11.8,2022-11-05T15:25:55.238Z,2022-11-05T23:37:08Z,3895854285,213,4.8,3895854277,56,Back,3895854279,140,13.1,3895854283,212,9.4,3895854323,167,,3895854281,141,0.0,3897759575,389,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481801161,90,5,1,9,47,4yg9ttzw0m51048doksv8uq5r,1,85.6,102,2022-11-05T15:25:56.182Z,2022-11-05T23:37:12Z,3895855309,233,116,3895855301,56,Left,3895855303,347,,,,,,,,,,,,,,,,,defkaykmw8lmts2gumfa1jyzt,Álex Collado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481800977,116,5,1,9,47,4jelr92fsge73q39is6qvhxb3,0,14.4,-2,2022-11-05T15:25:56.182Z,2022-11-05T23:37:13Z,3895854297,56,Back,3895854299,347,,3895855331,233,90,,,,,,,,,,,,,,,,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481801185,91,1,1,9,57,4yg9ttzw0m51048doksv8uq5r,1,84.3,100,2022-11-05T15:26:05.580Z,2022-11-05T23:37:16Z,3895855427,213,4.3,3895855421,141,88.9,3895855419,140,80.6,3895855423,212,9.7,3895855415,107,,3895855417,56,Left,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
