id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2504088419,626,3,2,45,16,4yg9ttzw0m51048doksv8uq5r,1,74.1,91.6,2023-02-04T16:19:23.816Z,2023-02-05T06:09:54Z,4013415849,233,995,4014071171,178,,4013149907,286,,4013149909,465,,4013149905,56,Left,,,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504088481,995,45,2,45,16,74mcjsm72vr3l9pw2i4qfjchj,0,25.9,8.4,2023-02-04T16:19:23.816Z,2023-02-05T06:09:54Z,4013415853,233,626,4013150205,56,Back,4013150207,285,,,,,,,,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503922087,259,43,2,45,19,4yg9ttzw0m51048doksv8uq5r,1,0,0,2023-02-04T16:19:26.572Z,2023-02-04T16:27:04Z,4012246817,56,Left,4012327391,144,3,4012246819,286,0,,,,,,,,,,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503922111,260,1,2,45,19,4yg9ttzw0m51048doksv8uq5r,0,91.3,84.1,2023-02-04T16:19:27.034Z,2023-02-05T06:10:31Z,4012246911,141,77.5,4013150519,72,,4012246913,212,4.5,4012246907,56,Center,4012246917,213,4.8,4012246903,2,,4014071891,178,,4012246909,140,91.5,7wjmaxqunpd84il1p5w4xwrmd,Clerc,4013150517,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503942479,536,61,2,45,19,74mcjsm72vr3l9pw2i4qfjchj,1,9.8,25.4,2023-02-04T16:19:27.194Z,2023-02-05T06:10:36Z,4014072015,178,,4012357609,56,Back,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503922289,474,12,2,45,20,74mcjsm72vr3l9pw2i4qfjchj,1,8.8,41,2023-02-04T16:19:28.029Z,2023-02-05T06:10:45Z,4012247821,212,13.8,4012247815,56,Back,4012247823,213,5.8,4012247819,141,31.9,4012247817,140,20.5,4014072149,178,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504298215,756,67,2,45,22,4yg9ttzw0m51048doksv8uq5r,1,84.6,71,2023-02-04T16:19:29.835Z,2023-02-05T14:35:41Z,4014242463,233,1391,,,,,,,,,,,,,,,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504298209,1391,67,2,45,22,74mcjsm72vr3l9pw2i4qfjchj,0,15.4,29,2023-02-04T16:19:29.836Z,2023-02-05T09:19:00Z,4014242471,233,756,,,,,,,,,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503922325,261,15,2,45,22,4yg9ttzw0m51048doksv8uq5r,1,84.5,69.7,2023-02-04T16:19:29.852Z,2023-02-05T14:35:41Z,4012247985,56,Center,4012326729,391,,4012326733,458,,4012247981,64,,4012325389,72,,4014072457,178,,4012326697,108,,4012326685,78,,f0a2qk3jzxercn67bben5eled,Gumbau,4012326737,146,96.8,,4012325445,233,4012326691,102,4012326679,114,4012326739,147,53.8,4012326693,103,4012247977,22,,4012326721,328,,,,,,,,48.9,,,,,,,475,,4.4,,,,
2503922299,475,10,2,45,24,74mcjsm72vr3l9pw2i4qfjchj,1,2.5,49.7,2023-02-04T16:19:31.420Z,2023-02-05T06:11:06Z,4012247871,182,,4013151125,376,,4012247867,178,,4012247873,56,Back,4012255079,177,,4012325477,233,261,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503922375,476,52,2,45,24,74mcjsm72vr3l9pw2i4qfjchj,1,5.7,52.4,2023-02-04T16:19:31.524Z,2023-02-05T06:11:12Z,4014072785,178,,4013151265,376,,,,,,,,,,,,,,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503922433,477,1,2,45,27,74mcjsm72vr3l9pw2i4qfjchj,1,11.6,57.3,2023-02-04T16:19:34.564Z,2023-02-05T06:11:18Z,4012248567,123,,4012248571,140,28.1,4012248577,213,0.0,4012248573,141,57.9,4012248569,56,Back,4014072957,178,,4012248575,212,17.3,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503922457,478,1,2,45,30,74mcjsm72vr3l9pw2i4qfjchj,1,28.1,57.9,2023-02-04T16:19:37.380Z,2023-02-05T06:11:35Z,4012248699,56,Back,4014073283,178,,4012248713,212,8.6,4012248717,213,0.8,4012248703,140,33.8,4012248709,141,67.0,,,,,,,5zoz3mjooujpv0wdcphyrztd6,Álex Baena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503922479,479,1,2,45,31,74mcjsm72vr3l9pw2i4qfjchj,1,34.2,66.8,2023-02-04T16:19:38.532Z,2023-02-05T06:11:45Z,4012248851,213,5.9,4012248841,56,Back,4014073497,178,,4012248843,140,44.4,4012248847,212,11.7,4012248845,141,59.8,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503922499,480,1,2,45,32,74mcjsm72vr3l9pw2i4qfjchj,1,44.7,60.2,2023-02-04T16:19:39.267Z,2023-02-05T06:11:53Z,4014073679,178,,4012248985,212,13.6,4012248979,56,Back,4012249021,156,,4012248983,141,51.0,4012248987,213,3.6,4012248981,140,33.2,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503922593,481,1,2,45,33,74mcjsm72vr3l9pw2i4qfjchj,0,38,54,2023-02-04T16:19:40.573Z,2023-02-05T06:12:11Z,4012249441,141,65.4,4012249437,56,Center,4012249447,213,0.3,4014074165,178,,4012249435,155,,4012249439,140,60.7,4012249445,212,25.1,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503922789,262,1,2,45,34,4yg9ttzw0m51048doksv8uq5r,0,37.6,32.2,2023-02-04T16:19:41.708Z,2023-02-05T06:12:16Z,4012250551,140,61.3,4012250561,1,,4012250553,141,50.0,4012250557,213,0.5,4012250547,157,,4012250555,212,27.7,4012250549,56,Center,4014074277,178,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503922737,482,1,2,45,37,74mcjsm72vr3l9pw2i4qfjchj,0,38,51.9,2023-02-04T16:19:44.597Z,2023-02-05T06:12:25Z,4014074445,388,,4012250305,213,0.3,4012250295,140,49.6,4012250303,212,12.6,4012250291,3,,4012250301,141,56.7,4012250293,56,Back,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503923461,263,43,2,45,40,4yg9ttzw0m51048doksv8uq5r,1,0,0,2023-02-04T16:19:47.610Z,2023-02-04T16:29:57Z,4012254049,141,60.0,4012352077,144,1,4012254045,140,54.6,4012254039,56,Center,4012254051,212,9.1,4012254053,213,1.7,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503940087,314,3,2,45,46,4yg9ttzw0m51048doksv8uq5r,0,80.8,80.8,2023-02-04T16:19:53.756Z,2023-02-05T06:12:43Z,4012343159,56,Left,4014074967,178,,4013162831,465,,4012343973,233,483,4012343161,286,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503923141,483,7,2,45,46,74mcjsm72vr3l9pw2i4qfjchj,1,19.2,19.2,2023-02-04T16:19:53.812Z,2023-02-05T06:14:01Z,4014076645,178,,4012343907,233,314,4013162909,385,,4012252367,56,Back,4012252371,285,,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503923153,484,49,2,45,48,74mcjsm72vr3l9pw2i4qfjchj,1,21.1,14.1,2023-02-04T16:19:55.708Z,2023-02-05T06:14:13Z,,,,,,,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503923235,485,43,2,45,51,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2023-02-04T16:19:59.200Z,2023-02-04T16:20:04Z,4012252841,285,0,4012252839,56,Back,4012253993,144,50,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503923351,486,4,2,45,52,74mcjsm72vr3l9pw2i4qfjchj,1,22.6,13.8,2023-02-04T16:19:59.873Z,2023-02-05T06:14:22Z,4012253469,295,,4012253475,285,,4012253471,56,Back,4012253467,13,,4012253473,152,,4012254225,233,264,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503923463,264,4,2,45,52,4yg9ttzw0m51048doksv8uq5r,0,77.4,86.2,2023-02-04T16:19:59.874Z,2023-02-05T06:14:21Z,4012339951,295,,4012254073,286,,4012254067,152,,4012254063,13,,4014077167,178,,4012254293,233,486,4012254065,56,Left,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924103,487,1,2,46,3,74mcjsm72vr3l9pw2i4qfjchj,1,16.8,8.5,2023-02-04T16:20:10.617Z,2023-02-05T06:14:45Z,4012257361,140,13.1,4012257363,141,33.0,4014077843,178,,4012257367,213,1.8,4012257357,152,,4012257359,56,Back,4012257365,212,17.1,4012257355,5,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924161,488,1,2,46,14,74mcjsm72vr3l9pw2i4qfjchj,0,32.4,40.7,2023-02-04T16:20:22.078Z,2023-02-05T06:15:00Z,4012257641,141,60.3,4012257637,56,Back,4012257643,212,16.5,4014077661,178,,4012257645,213,0.9,4012257639,140,41.6,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924151,265,8,2,46,16,4yg9ttzw0m51048doksv8uq5r,1,59.1,40.4,2023-02-04T16:20:23.543Z,2023-02-05T06:15:21Z,4014078809,178,,4013163663,384,,4012257585,56,Center,,,,,,,,,,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924183,266,49,2,46,16,4yg9ttzw0m51048doksv8uq5r,1,53.3,44.2,2023-02-04T16:20:23.772Z,2023-02-05T06:15:45Z,,,,,,,,,,,,,,,,,,,,,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924265,267,1,2,46,18,4yg9ttzw0m51048doksv8uq5r,1,53.3,44.5,2023-02-04T16:20:25.290Z,2023-02-05T06:15:50Z,4012258171,141,57.8,4012258163,56,Center,4014079621,178,,4012258167,140,63.6,4012258175,212,14.1,4012258179,213,0.7,,,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924275,268,1,2,46,19,4yg9ttzw0m51048doksv8uq5r,1,63.6,57.8,2023-02-04T16:20:26.661Z,2023-02-05T06:15:55Z,4012258229,56,Center,4012258231,140,67.3,4012258237,213,5.8,4012258233,141,55.1,4014079749,178,,4012258235,212,4.3,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504292605,693,67,2,46,20,4yg9ttzw0m51048doksv8uq5r,1,66.6,55.5,2023-02-04T16:20:27.317Z,2023-02-05T14:35:41Z,4014219437,233,1241,,,,,,,,,,,,,,,,,,,,,,a971j313ztjvcgojpg6u390b9,E. Ponce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504292599,1241,67,2,46,20,74mcjsm72vr3l9pw2i4qfjchj,0,33.4,44.5,2023-02-04T16:20:27.318Z,2023-02-05T08:52:50Z,4014219443,233,693,,,,,,,,,,,,,,,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924335,269,1,2,46,20,4yg9ttzw0m51048doksv8uq5r,1,66,62.1,2023-02-04T16:20:27.333Z,2023-02-05T14:35:42Z,4014079951,178,,4012258673,156,,4012258559,213,2.1,4012258555,141,66.3,4012258551,56,Center,4012258557,212,3.3,4012258553,140,64.4,,,,a971j313ztjvcgojpg6u390b9,E. Ponce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924361,270,61,2,46,20,4yg9ttzw0m51048doksv8uq5r,0,64.4,66.3,2023-02-04T16:20:27.756Z,2023-02-05T06:16:46Z,4012258721,56,Center,4014080873,178,,,,,,,,,,,,,,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924395,489,49,2,46,21,74mcjsm72vr3l9pw2i4qfjchj,1,30,28.6,2023-02-04T16:20:29.227Z,2023-02-05T06:16:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924455,490,1,2,46,23,74mcjsm72vr3l9pw2i4qfjchj,1,30,28.6,2023-02-04T16:20:30.484Z,2023-02-05T06:16:56Z,4012259155,212,7.2,4012259149,56,Back,4014081019,178,,4012259153,141,36.4,4012259157,213,0.8,4012259151,140,34.6,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924513,491,1,2,46,25,74mcjsm72vr3l9pw2i4qfjchj,1,35.4,33.9,2023-02-04T16:20:32.403Z,2023-02-05T06:17:03Z,4012259471,140,48.1,4012259483,213,0.0,4014081107,178,,4012259465,56,Back,4012259479,212,13.3,4012259475,141,34.5,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924607,492,1,2,46,26,74mcjsm72vr3l9pw2i4qfjchj,1,48.5,37.4,2023-02-04T16:20:33.932Z,2023-02-05T06:17:11Z,4012259987,213,0.7,4012259973,56,Center,4012259983,212,9.9,4012259979,141,46.9,4014081279,178,,4012259975,140,55.7,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924637,493,1,2,46,28,74mcjsm72vr3l9pw2i4qfjchj,0,61.7,40.4,2023-02-04T16:20:36.211Z,2023-02-05T06:17:17Z,4012260111,56,Center,4012260117,212,17.6,4014081457,178,,4012260113,140,73.8,4012260119,213,0.8,4012260115,141,58.4,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924749,271,1,2,46,30,4yg9ttzw0m51048doksv8uq5r,1,25.3,37.1,2023-02-04T16:20:37.444Z,2023-02-05T06:17:24Z,4012260757,56,Back,4012260759,140,24.0,4012260765,213,1.7,4012260763,212,7.8,4014081599,178,,4012260761,141,48.4,,,,,,,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924757,272,49,2,46,30,4yg9ttzw0m51048doksv8uq5r,1,23.3,46.7,2023-02-04T16:20:38.052Z,2023-02-05T06:17:32Z,,,,,,,,,,,,,,,,,,,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924789,273,1,2,46,33,4yg9ttzw0m51048doksv8uq5r,1,23.3,46.7,2023-02-04T16:20:40.310Z,2023-02-05T06:17:37Z,4012261051,212,18.7,4014081871,178,,4012261041,56,Back,4012261043,140,29.9,4012261057,213,5.1,4012261047,141,21.2,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503924853,274,1,2,46,36,4yg9ttzw0m51048doksv8uq5r,1,30.5,20.3,2023-02-04T16:20:43.300Z,2023-02-05T06:17:45Z,4012261361,56,Back,4012261363,140,18.1,4012261367,212,13.3,4012261365,141,16.5,4012261369,213,3.3,4014081987,178,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503925065,275,1,2,46,38,4yg9ttzw0m51048doksv8uq5r,1,18.3,16.2,2023-02-04T16:20:45.389Z,2023-02-05T06:17:49Z,4012262469,155,,4012262479,212,50.7,4012262491,1,,4014082023,178,,4012262471,56,Right,4012262487,213,0,4012262473,140,66.6,4012262477,141,16.2,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503925137,276,1,2,46,43,4yg9ttzw0m51048doksv8uq5r,1,66.2,12.9,2023-02-04T16:20:50.820Z,2023-02-05T06:18:37Z,4012262855,56,Center,4012262859,141,30.4,4014082769,178,,4012262863,213,1.4,4012262857,140,68.3,4012262861,212,12.1,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503925217,277,1,2,46,45,4yg9ttzw0m51048doksv8uq5r,1,69.4,24.7,2023-02-04T16:20:53.139Z,2023-02-05T06:18:43Z,4012263271,141,11.6,4014082861,178,,4012263267,56,Right,4012263279,213,4.5,4012263275,212,9.0,4012263269,140,67.9,,,,,,,a971j313ztjvcgojpg6u390b9,E. Ponce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503925445,278,1,2,46,48,4yg9ttzw0m51048doksv8uq5r,1,73.1,14,2023-02-04T16:20:55.983Z,2023-02-05T06:18:48Z,4012264539,140,62.9,4014082939,178,,4012264543,141,17.4,4012264547,212,11.0,4012264537,56,Right,4012264551,213,2.9,,,,,,,9ivrglgy0tibv881e1a93psr9,L. Boyé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503925597,279,1,2,46,55,4yg9ttzw0m51048doksv8uq5r,1,65.2,66,2023-02-04T16:21:02.884Z,2023-02-05T06:18:53Z,4014083021,178,,4012265367,141,98.1,4012265369,212,22.5,4012265371,213,1.3,4012265363,56,Left,4012265365,140,70.4,,,,,,,bkvvapojagxvj17nzk3oy8ct1,Omar Mascarell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503925689,280,1,2,46,59,4yg9ttzw0m51048doksv8uq5r,1,70.4,98.1,2023-02-04T16:21:06.716Z,2023-02-05T06:18:58Z,4012265895,212,31.8,4012265889,56,Center,4014083105,178,,4012265891,140,95.8,4012265897,213,5.7,4012265893,141,72.6,,,,,,,7wjmaxqunpd84il1p5w4xwrmd,Clerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503925749,281,1,2,47,2,4yg9ttzw0m51048doksv8uq5r,1,95.2,74.1,2023-02-04T16:21:09.411Z,2023-02-05T06:19:15Z,4012266231,141,57.0,4012266229,140,93.2,4014083201,178,,4012266233,212,11.8,4012266227,56,Center,4012271703,154,,4012271699,210,15,4012266235,213,4.5,f0a2qk3jzxercn67bben5eled,Gumbau,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503925771,282,15,2,47,2,4yg9ttzw0m51048doksv8uq5r,1,92.5,56.3,2023-02-04T16:21:10.205Z,2023-02-05T06:19:15Z,4012268837,82,,4013169525,78,,4012268913,233,494,4012266353,22,,4012271781,20,,4012271807,231,52.7,4012271785,29,,4012271797,328,,a971j313ztjvcgojpg6u390b9,E. Ponce,4012271801,146,94.0,,4012266361,56,4012271787,154,4014083473,178,4012271795,103,19,4012266357,17,4012271789,55,281,4012271805,230,98.5,4012271803,147,55.1,4012271793,102,49.9,,,,,,,,Center,,,,,,
2503925765,494,10,2,47,3,74mcjsm72vr3l9pw2i4qfjchj,1,7.1,46.8,2023-02-04T16:21:10.364Z,2023-02-05T06:19:25Z,4012268947,233,282,4012266307,94,,4012266309,56,Back,4014083693,178,,,,,,,,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504293311,1264,67,2,47,3,74mcjsm72vr3l9pw2i4qfjchj,1,5.9,44.8,2023-02-04T16:21:11.235Z,2023-02-05T14:35:42Z,4014221959,233,712,,,,,,,,,,,,,,,,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504293305,712,67,2,47,3,4yg9ttzw0m51048doksv8uq5r,0,94.1,55.2,2023-02-04T16:21:11.236Z,2023-02-05T08:55:40Z,4014221963,233,1264,,,,,,,,,,,,,,,,,,,,,,a971j313ztjvcgojpg6u390b9,E. Ponce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503925859,495,12,2,47,3,74mcjsm72vr3l9pw2i4qfjchj,1,5.6,44.3,2023-02-04T16:21:11.238Z,2023-02-05T14:35:42Z,4012266889,212,7.3,4012266885,141,45.5,4012266897,213,0.1,4012266877,56,Back,4014083899,178,,4012266881,140,12.5,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503925823,283,15,2,47,4,4yg9ttzw0m51048doksv8uq5r,1,90.5,57.9,2023-02-04T16:21:12.135Z,2023-02-05T06:19:43Z,4012266705,17,,4012274431,102,49.3,4012272987,82,,4012274435,328,,4013170839,78,,4012274433,103,19,4012274447,231,50.9,4012266703,22,,9ivrglgy0tibv881e1a93psr9,L. Boyé,4014084073,178,,,4012274441,146,4012274445,230,4012273049,233,4012272981,20,,4012274443,147,4012274437,458,,4012266707,56,Center,,,,,,,98.8,,,,,,,93.4,496,55.2,,,,
2503925873,496,10,2,47,4,74mcjsm72vr3l9pw2i4qfjchj,1,8.1,53.4,2023-02-04T16:21:12.257Z,2023-02-05T06:22:17Z,4012266937,94,,4014086995,178,,4012273117,233,283,4012266939,56,Back,,,,,,,,,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503925941,497,1,2,47,7,74mcjsm72vr3l9pw2i4qfjchj,1,28,33.1,2023-02-04T16:21:14.523Z,2023-02-05T06:22:24Z,4012267275,212,13.4,4012267269,56,Back,4012267277,213,2.4,4012267273,141,46.3,4012267267,3,,4014087119,178,,4012267271,140,18.5,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503925949,498,49,2,47,8,74mcjsm72vr3l9pw2i4qfjchj,1,18.3,46.4,2023-02-04T16:21:15.802Z,2023-02-05T06:22:32Z,,,,,,,,,,,,,,,,,,,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503926023,499,1,2,47,8,74mcjsm72vr3l9pw2i4qfjchj,0,18.3,46.4,2023-02-04T16:21:15.931Z,2023-02-05T06:22:40Z,4012267673,141,72.0,4012267677,212,17.6,4012267665,56,Back,4014087467,388,,4012267669,140,20.7,4012267679,213,1.4,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504092917,627,3,2,47,10,4yg9ttzw0m51048doksv8uq5r,0,81.3,31.4,2023-02-04T16:21:17.804Z,2023-02-05T06:22:55Z,4013173649,464,,4013173645,56,Center,4014087911,178,,4013173647,286,,4013173651,467,dfjph36vcwfj5cevut4x3vf11,,,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503926063,284,4,2,47,11,4yg9ttzw0m51048doksv8uq5r,1,79.3,29.2,2023-02-04T16:21:18.394Z,2023-02-05T06:23:00Z,4012267853,286,,4012268123,233,501,4012267847,56,Center,4012267851,265,,4012267849,152,,4012267845,13,,,,,,,,6jq376l673aizjxxhhos2j52i,José Ángel Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
